"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"124","이용업","05_19_01_P","4291000","4291000-203-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","14.00","","강원특별자치도 정선군 사북읍 사북리 294-14 사북선명 오피스텔","강원특별자치도 정선군 사북읍 파랑새길 20, 지하1층 (사북선명 오피스텔)","26150","황실사우나 이발소","2026-01-14 09:47:16","I","2026-01-16 00:20:02","일반이용업","361950.631295916","415051.856793276","일반이용업","0","0","0","0","1","1","2","","","","임대","0","0","0","N",
"125","이용업","05_19_01_P","5020000","5040000-203-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","6.60","791-944","경상북도 포항시 북구 흥해읍 성곡리 1258-2 파라다이스 유황천 2층","경상북도 포항시 북구 흥해읍 초곡길 81, 파라다이스 유황천 2층","37558","파라다이스 이용원","2026-01-14 10:50:17","I","2026-01-16 00:20:02","일반이용업","410138.979659917","289723.20527152","일반이용업","2","0","2","2","0","0","2","","","","임대","0","0","0","N",
"126","이용업","05_19_01_P","3080000","3080000-203-1969-01487","1969-12-22","","01","영업/정상","01","영업","","","","","","38.92","142-876","서울특별시 강북구 수유동 172-162","서울특별시 강북구 도봉로97길 25, 1층 (수유동)","01054","현대이발관","2026-01-14 10:27:29","I","2026-01-16 00:20:02","일반이용업","202405.105287205","459980.897458757","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"127","이용업","05_19_01_P","4520000","4520000-203-1969-00002","1969-12-22","","03","폐업","02","폐업","2026-01-14","","","","041 5457295","23.40","336-871","충청남도 아산시 둔포면 관대리 197-1 (1층)","충청남도 아산시 둔포면 충무로 1392 ((1층))","31411","산전이발관","2026-01-14 10:08:38","U","2026-01-16 02:40:00","일반이용업","203074.789213096","377261.785273008","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"128","이용업","05_19_01_P","3740000","5610000-203-1999-00019","1999-11-24","","03","폐업","02","폐업","2026-01-14","","","","031 2042511","0.00","443-809","경기도 수원시 영통구 영통동 951-4","경기도 수원시 영통구 영통로501번길 48-14 (영통동)","16706","오비스이용원","2026-01-14 17:12:27","U","2026-01-16 02:40:00","일반이용업","206765.930065546","418154.252111846","일반이용업","0","0","0","0","1","1","1","","","","임대","0","0","0","N",
"129","이용업","05_19_01_P","5020000","5040000-203-2000-00007","2000-03-11","","03","폐업","02","폐업","2026-01-14","","","","054 2615400","3.00","791-944","경상북도 포항시 북구 흥해읍 성곡리 1258","","","파라다이스 이발관","2026-01-14 10:42:17","U","2026-01-16 02:40:00","일반이용업","","","일반이용업","2","0","2","0","0","0","2","","","","","0","0","0","N",
"130","이용업","05_19_01_P","3460000","3460000-203-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","28.89","706-807","대구광역시 수성구 만촌동 816 1층 302동 105호","대구광역시 수성구 교학로11길 46, 302동 1층 105호 (만촌동, 만촌1차우방타운)","42073","만촌이용소","2026-01-14 17:49:35","U","2026-01-16 02:40:00","일반이용업","349406.436978942","262298.536177506","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"131","이용업","05_19_01_P","5330000","5330000-203-1996-00001","2003-06-07","","03","폐업","02","폐업","2026-01-15","","","","055 6447680","36.85","650-800","경상남도 통영시 무전동 374-30","경상남도 통영시 해미당1길 19 (무전동)","53041","대원이용원","2026-01-15 15:30:37","U","2026-01-17 02:40:00","일반이용업","330687.176714578","151807.586382593","일반이용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"132","이용업","05_19_01_P","4960000","4960000-203-1986-00004","1986-04-18","","03","폐업","02","폐업","2026-01-06","","","","061 3230781","13.02","525-884","전라남도 함평군 월야면 월야리 605-6","전라남도 함평군 월야면 문화로 701","57124","형제이발관","2026-01-15 18:25:05","U","2026-01-17 02:40:00","일반이용업","165892.699146162","187836.406264199","일반이용업","1","0","1","1","0","0","0","","","","자가","0","0","0","N",
"133","이용업","05_19_01_P","3550000","3550000-203-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","42.57","407-824","인천광역시 계양구 작전동 866","인천광역시 계양구 계양대로 66, 1층 일부(3)호 (작전동)","21115","남자는머리빨","2026-01-15 17:30:44","U","2026-01-17 02:40:00","일반이용업","175444.989931333","447533.98407771","일반이용업","3","1","1","1","0","0","4","","","","임대","0","0","0","N",
"134","이용업","05_19_01_P","5710000","5720000-203-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","11.47","360-190","충청북도 청주시 상당구 용담동 411 드림21","충청북도 청주시 상당구 산성로116번길 28, 드림21 7층 일부호 (용담동)","28744","우리이발","2026-01-15 16:29:55","U","2026-01-17 02:40:00","일반이용업","245169.948206807","348025.440936144","일반이용업","0","0","7","7","0","0","1","","","","임대","0","0","0","N",
"135","이용업","05_19_01_P","3660000","3660000-203-1995-00007","1995-05-20","","03","폐업","02","폐업","2026-01-15","","","","042 5239188","15.50","302-817","대전광역시 서구 내동 35-18","대전광역시 서구 갈마로 206-1 (내동)","35288","동민이용원","2026-01-15 09:10:03","U","2026-01-17 02:40:00","일반이용업","233873.8311943","315136.073189198","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"136","이용업","05_19_01_P","5340000","5340000-203-1996-00001","1996-06-28","","01","영업/정상","01","영업","","","","","055 8531827","16.00","664-925","경상남도 사천시 곤명면 신흥리 1-11","경상남도 사천시 곤명면 경서대로 3642","52502","캐리비안온천 이용원","2026-01-15 17:53:48","U","2026-01-17 02:40:00","일반이용업","290819.568823215","182661.60023846","일반이용업","1","0","1","1","0","0","2","","","","","0","0","0","N",
"137","이용업","05_19_01_P","4641000","4651000-203-2003-00001","2003-01-22","","01","영업/정상","01","영업","","","","","063 2296667","0.00","","전북특별자치도 전주시 완산구 중화산동2가 484-9","전북특별자치도 전주시 완산구 신촌3길 15 (중화산동2가)","54978","토탈이용원","2026-01-15 11:01:42","U","2026-01-17 02:40:00","일반이용업","210443.253643605","257414.45404211","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"138","이용업","05_19_01_P","3740000","5610000-203-2025-00001","2025-03-25","","03","폐업","02","폐업","2026-01-15","","","","","10.00","443-717","경기도 수원시 영통구 매탄동 810-4 매탄성일아파트","경기도 수원시 영통구 인계로 239, 상가2동 지하1층 일부호 (매탄동, 매탄성일아파트)","16537","봉황이용원","2026-01-15 10:15:04","U","2026-01-17 02:40:00","일반이용업","203838.574103305","418153.47148742","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
