"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수","주사육업종",
"484","가축사육업","02_04_01_P","4600000","460000003320050127","2005-02-16","","01","영업/정상","0000","정상","","","","","","0","","충청남도 홍성군 구항면 태봉리 ***-* ,***-* , ***, ***-*, ***","충청남도 홍성군 구항면 구항남길***번길 **","32215","진흥농장","2026-01-08 15:26:59","U","2026-01-10 02:40:00","","163344.197267138","340850.752164016","가축사육업","","443","000","0","종계/산란계",
"485","가축사육업","02_04_01_P","4540000","454000003320050188","2005-04-11","","01","영업/정상","0000","정상","","","","","","0","320-862","충청남도 논산시 부적면 덕평리 ***-*","충청남도 논산시 부적면 계백로****번길 **-*","","유찬농장","2026-01-06 11:20:18","U","2026-01-10 02:40:00","","211931.752068356","302014.600375841","가축사육업","","262","000","0","한우",
"486","가축사육업","02_04_01_P","4540000","454000003320110018","2011-05-25","","03","폐업","0002","폐업","2026-01-06","","","","","","320-941","충청남도 논산시 성동면 우곤리 ***","충청남도 논산시 성동면 금백로***번길 **-**","","E.G.FARM","2026-01-06 11:14:14","U","2026-01-10 02:40:00","","199723.497891721","299229.534246102","가축사육업","","942","000","0","한우",
"487","가축사육업","02_04_01_P","5680000","463000003320060010","2006-02-17","","01","영업/정상","0000","정상","","","","","","0","343-902","충청남도 당진시 합덕읍 대전리 산 **","충청남도 당진시 합덕읍 내동로 ***","","거성농장","2026-01-07 14:16:59","U","2026-01-10 02:40:00","","177759.850225433","363737.477537853","가축사육업","","776","000","0","종계/산란계",
"488","가축사육업","02_04_01_P","5600000","560000003320090077","2009-05-26","","02","휴업","0001","휴업","","2025-12-30","2026-12-31","","532-3710","0","","경기도 포천시 일동면 사직리 ***-* ,-*","경기도 포천시 일동면 새낭로 **-*","11114","-","2026-01-08 13:07:01","U","2026-01-10 02:40:00","","229319.781905004","497975.461618355","가축사육업","","1373","000","0","한우",
"489","가축사육업","02_04_01_P","3910000","391000003320150015","2015-09-03","","01","영업/정상","0000","정상","","","","","","","451-832","경기도 평택시 청북면 고잔리 ***-**","","","사향오리농원","2026-01-08 08:53:33","U","2026-01-10 02:40:00","","","","가축사육업","","1141","000","0","오리",
"490","가축사육업","02_04_01_P","5600000","560000003320080006","2008-02-05","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 가산면 금현리 ***-*","경기도 포천시 가산면 궁말길 **-*","11167","삼형농장","2026-01-08 10:09:47","U","2026-01-10 02:40:00","","217144.726956096","479292.660690019","가축사육업","","1185","000","0","한우",
"491","가축사육업","02_04_01_P","4140000","414000003320100017","2010-06-30","","01","영업/정상","0000","정상","","","","","","0","486-823","경기도 연천군 군남면 진상리 ** ,**-*","경기도 연천군 군남면 진은로***번길 **","11006","검바위목장","2026-01-08 11:26:09","U","2026-01-10 02:40:00","","203389.867979909","508220.747112027","가축사육업","","885","000","0","한우",
"492","가축사육업","02_04_01_P","4910000","491000003320190043","2019-05-20","","01","영업/정상","0000","정상","","","","","","","","전라남도 장흥군 관산읍 용전리 ***-**","전라남도 장흥군 관산읍 칠관로 ****-**","59351","특별축사","2026-01-06 09:56:50","U","2026-01-10 02:40:00","","192665.533168239","118328.519156797","가축사육업","","1736","000","0","한우",
"493","가축사육업","02_04_01_P","4301000","430000003320130004","2013-03-21","","01","영업/정상","0000","정상","","","","","","","269-811","강원특별자치도 철원군 동송읍 장흥리 ****","강원특별자치도 철원군 동송읍 오대로 ***","24010","한세종축","2026-01-08 13:38:28","U","2026-01-10 02:40:00","","221985.617651542","523689.520777949","가축사육업","","694","L00","0","돼지",
"494","가축사육업","02_04_01_P","4301000","430000003320120015","2012-04-05","","01","영업/정상","0000","정상","","","","","","","269-831","강원특별자치도 철원군 김화읍 학사리 ***-*","강원특별자치도 철원군 김화읍 사기막길 **","24054","우진농장","2026-01-08 13:38:01","U","2026-01-10 02:40:00","","235205.815423201","527555.723408109","가축사육업","","671","000","0","한우",
"495","가축사육업","02_04_01_P","5240000","524000003320130356","2013-12-06","","03","폐업","0002","폐업","2026-01-02","","","","","","755-833","경상북도 봉화군 법전면 척곡리 *","","36221","Farmping","2026-01-06 14:43:22","U","2026-01-10 02:40:00","","370955.291446104","380909.244711325","가축사육업","","911","000","0","돼지",
"496","가축사육업","02_04_01_P","5240000","524000003320130067","2013-06-20","","03","폐업","0002","폐업","2025-12-30","","","","","","755-822","경상북도 봉화군 물야면 개단리 ***-* 외 *필지(***-*)","","","은봉농장","2026-01-06 09:02:44","U","2026-01-10 02:40:00","","356157.978256524","384592.158594134","가축사육업","","622","000","0","한우",
"497","가축사육업","02_04_01_P","5210000","521000003320170008","2017-12-13","","01","영업/정상","0000","정상","","","","","","","","경상북도 성주군 수륜면 신파리 ***-*","경상북도 성주군 수륜면 신파*길 **-**","40064","훈이농장","2026-01-07 14:17:35","U","2026-01-10 02:40:00","","307349.695919861","258940.005574141","가축사육업","","877","000","0","한우",
"498","가축사육업","02_04_01_P","4830000","483000003320050665","2005-08-11","","01","영업/정상","0000","정상","","","","","","0","520-850","전라남도 나주시 봉황면 황용리 ***-*","","58307","아라목장2","2026-01-07 13:41:53","U","2026-01-10 02:40:00","","177377.349192315","163774.015922913","가축사육업","","717","000","0","젖소",
"499","가축사육업","02_04_01_P","4540000","454000003320140187","2014-08-05","","03","폐업","0002","폐업","2026-01-06","","","","","","320-922","충청남도 논산시 노성면 두사리 **-**","충청남도 논산시 노성면 두사*길 **-*","32903","농장","2026-01-06 11:13:39","U","2026-01-10 02:40:00","","210148.424449206","306437.812153272","가축사육업","","1331","000","0","한우",
"500","가축사육업","02_04_01_P","5600000","560000003320040080","2004-09-30","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 영북면 야미리 ***-*","경기도 포천시 영북면 호국로 ****-**","11109","한솔농장2","2026-01-08 14:25:04","U","2026-01-10 02:40:00","","222917.274398761","504151.568879682","가축사육업","","94","000","0","돼지",
"501","가축사육업","02_04_01_P","5600000","560000003320050344","2005-06-15","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 가산면 마산리 ***-*","경기도 포천시 가산면 포천로***번길 **-**","11164","대풍목장","2026-01-08 10:16:32","U","2026-01-10 02:40:00","","217100.06710472","482734.954002633","가축사육업","","564","000","0","젖소",
"502","가축사육업","02_04_01_P","5600000","560000003320050628","2005-08-17","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 창수면 추동리 ***-* -*,**-*","경기도 포천시 창수면 포천로 ****","11134","하늘이목장","2026-01-08 13:25:53","U","2026-01-10 02:40:00","","215891.777855011","498153.212771957","가축사육업","","849","000","0","젖소",
"503","가축사육업","02_04_01_P","5600000","560000003320040017","2004-04-30","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 일동면 길명리 ***-* ,-*,-*,-*,-*,-**,***번지","경기도 포천시 일동면 정자골길 **","11121","덕영농장","2026-01-08 13:08:39","U","2026-01-10 02:40:00","","224697.131260187","492203.855743295","가축사육업","","30","000","0","돼지",
"504","가축사육업","02_04_01_P","5600000","560000003320050072","2005-02-22","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 신북면 만세교리 ***-* 등 *필지(***-*,-*)","경기도 포천시 신북면 신평로**번길 **, 등 *필지(***-*,-*,-*)","11139","성태농장","2026-01-08 14:36:25","U","2026-01-10 02:40:00","","220747.97908386","494201.253420244","가축사육업","","291","000","0","돼지",
"505","가축사육업","02_04_01_P","5600000","560000003320050549","2005-07-27","","01","영업/정상","0000","정상","","","","","","0","487-922","경기도 포천시 창수면 오가리 ***","경기도 포천시 창수면 창동로***번길 **","","덕은목장","2026-01-08 13:18:49","U","2026-01-10 02:40:00","","216906.087984438","503653.334654365","가축사육업","","770","000","0","젖소",
"506","가축사육업","02_04_01_P","5600000","560000003320050262","2005-06-07","","01","영업/정상","0000","정상","","","","","","0","487-826","경기도 포천시 영중면 금주리 ***-*","경기도 포천시 영중면 호국로 ****","11131","칠성목장","2026-01-08 16:21:26","U","2026-01-10 02:40:00","","221466.12480406","497621.41067465","가축사육업","","482","000","0","젖소",
"507","가축사육업","02_04_01_P","4751000","475100003320040504","2004-11-23","","03","폐업","0002","폐업","2026-01-08","","","","","0","597-802","전북특별자치도 장수군 장수읍 노곡리 ***","전북특별자치도 장수군 장수읍 개실길 ***-*","","귀동농장","2026-01-08 17:53:53","U","2026-01-10 02:40:00","","249697.687551584","239649.437912109","가축사육업","","506","000","0","한우",
"508","가축사육업","02_04_01_P","4701000","470100003320050237","2005-06-09","","02","휴업","0001","휴업","","2026-01-07","2028-01-06","","","0","590-931","전북특별자치도 남원시 송동면 두신리 ***-* ***-*","전북특별자치도 남원시 송동면 두곡*길 **-**","55793","두곡양계장","2026-01-07 17:12:57","U","2026-01-10 02:40:00","","228739.482879523","205757.788138566","가축사육업","","263","000","0","육계",
"509","가축사육업","02_04_01_P","4271000","427000003320130045","2013-12-17","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 영월군 영월읍 덕포리 **-*","강원특별자치도 영월군 영월읍 대내길 ***","26229","윤문배농장","2026-01-07 11:22:54","U","2026-01-10 02:40:00","","333121.153847903","409709.28693966","가축사육업","","287","000","0","한우",
"510","가축사육업","02_04_01_P","4201000","420000003320080006","2008-02-28","","01","영업/정상","0000","정상","","","","","","0","210-821","강원특별자치도 강릉시 연곡면 동덕리 ****","","","신갑승","2026-01-08 15:14:48","U","2026-01-10 02:40:00","","362421.782382862","485062.573902441","가축사육업","","201","000","0","한우",
"511","가축사육업","02_04_01_P","4301000","430000003320090002","2009-02-17","","01","영업/정상","0000","정상","","","","","","0","269-803","강원특별자치도 철원군 갈말읍 상사리 ***-**","강원특별자치도 철원군 갈말읍 태봉대교길 ***-*","","영한농장","2026-01-08 13:35:08","U","2026-01-10 02:40:00","","224010.934179675","522787.736299919","가축사육업","","551","000","0","한우",
"512","가축사육업","02_04_01_P","4301000","430000003320090022","2009-04-30","","01","영업/정상","0000","정상","","","","","","0","269-816","강원특별자치도 철원군 동송읍 오지리 ***","강원특별자치도 철원군 동송읍 오지로 **-**","","선익농장","2026-01-08 13:36:33","U","2026-01-10 02:40:00","","221240.365640117","519215.779176868","가축사육업","","571","000","0","한우",
"513","가축사육업","02_04_01_P","4301000","430000003320140064","2014-04-15","","01","영업/정상","0000","정상","","","","","","","269-804","강원특별자치도 철원군 갈말읍 문혜리 ***-*","강원특별자치도 철원군 갈말읍 궁예로 ***","24033","신철원 사슴농장","2026-01-08 13:39:55","U","2026-01-10 02:40:00","","228037.150320276","518005.109194547","가축사육업","","813","000","0","사슴",
"514","가축사육업","02_04_01_P","4301000","430000003320140066","2014-04-15","","03","폐업","0002","폐업","2026-01-08","","","","","","269-803","강원특별자치도 철원군 갈말읍 내대리 산 ***-*","강원특별자치도 철원군 갈말읍 내대*길 **","24028","선명사슴농장","2026-01-08 16:33:26","U","2026-01-10 02:40:00","","226310.040134961","522460.847868278","가축사육업","","815","000","0","사슴",
"515","가축사육업","02_04_01_P","4301000","430000003320080043","2008-06-04","","01","영업/정상","0000","정상","","","","","","0","269-816","강원특별자치도 철원군 동송읍 오지리 ****-***","강원특별자치도 철원군 동송읍 상노로 ***","","김부자 한우농장","2026-01-08 13:34:10","U","2026-01-10 02:40:00","","219923.552888146","519765.186960913","가축사육업","","508","000","0","한우",
"516","가축사육업","02_04_01_P","4301000","430000003320050280","2005-09-11","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 철원군 서면 와수리 ****-* 외 *필지","강원특별자치도 철원군 서면 와수*로**번길 **, 행운목장","24060","행운목장","2026-01-08 15:17:48","U","2026-01-10 02:40:00","","237413.346932236","526348.98322347","가축사육업","","363","000","0","젖소",
"517","가축사육업","02_04_01_P","4301000","430000003320050160","2005-05-24","","01","영업/정상","0000","정상","","","","","","0","269-806","강원특별자치도 철원군 갈말읍 토성리 ***-*","강원특별자치도 철원군 갈말읍 도창로 ***-**","","한양농장","2026-01-08 13:32:31","U","2026-01-10 02:40:00","","230786.651196546","527666.632078634","가축사육업","","243","000","0","돼지",
"518","가축사육업","02_04_01_P","4301000","430000003320100015","2010-08-23","","01","영업/정상","0000","정상","","","","","","0","269-833","강원특별자치도 철원군 김화읍 청양리 ***","강원특별자치도 철원군 김화읍 청하골길 ***","","청양농장","2026-01-08 13:37:30","U","2026-01-10 02:40:00","","233733.343263929","525156.11546894","가축사육업","","603","000","0","육계",
"519","가축사육업","02_04_01_P","4301000","430000003320050065","2005-04-25","","01","영업/정상","0000","정상","","","","","","0","269-816","강원특별자치도 철원군 동송읍 오지리 ****-**","강원특별자치도 철원군 동송읍 오지*길 **","","광현농장","2026-01-08 13:31:47","U","2026-01-10 02:40:00","","219904.836888204","519971.408706932","가축사육업","","147","000","0","육우",
"520","가축사육업","02_04_01_P","4301000","430000003320100007","2010-04-08","","01","영업/정상","0000","정상","","","","","","0","269-833","강원특별자치도 철원군 김화읍 청양리 ***-*","강원특별자치도 철원군 김화읍 삼막골길 **","","여물소농장","2026-01-08 13:37:01","U","2026-01-10 02:40:00","","234590.971307844","526052.335260756","가축사육업","","595","000","0","육우",
"521","가축사육업","02_04_01_P","4301000","430000003320070039","2007-04-24","","01","영업/정상","0000","정상","","","","","","0","269-802","강원특별자치도 철원군 갈말읍 군탄리 ***-**","","","영진농장","2026-01-08 13:32:54","U","2026-01-10 02:40:00","","227249.021914291","517399.054674614","가축사육업","","445","000","0","한우",
"522","가축사육업","02_04_01_P","4301000","430000003320140031","2014-02-17","","01","영업/정상","0000","정상","","","","","","","269-812","강원특별자치도 철원군 동송읍 상노리 ***-**","","","김순영 농장","2026-01-08 13:38:59","U","2026-01-10 02:40:00","","219052.290438448","515375.981561364","가축사육업","","780","000","0","한우",
"523","가축사육업","02_04_01_P","4301000","430000003320080020","2008-04-02","","01","영업/정상","0000","정상","","","","","","0","269-833","강원특별자치도 철원군 김화읍 청양리 ***","","","순순농장","2026-01-08 13:33:18","U","2026-01-10 02:40:00","","233982.429497649","525160.420439167","가축사육업","","485","000","0","한우",
"524","가축사육업","02_04_01_P","4301000","430000003320080030","2008-04-08","","01","영업/정상","0000","정상","","","","","","0","269-816","강원특별자치도 철원군 동송읍 오지리 ***-*","강원특별자치도 철원군 동송읍 북원로 ****","","태길목장","2026-01-08 13:33:48","U","2026-01-10 02:40:00","","220242.898314481","520479.675346667","가축사육업","","495","000","0","한우",
"525","가축사육업","02_04_01_P","4301000","430000003320080062","2008-07-11","","01","영업/정상","0000","정상","","","","2022-11-14","","0","269-831","강원특별자치도 철원군 김화읍 도창리 ***-*","","","호반농장","2026-01-08 13:34:41","U","2026-01-10 02:40:00","","230769.616045768","529742.640297476","가축사육업","","527","000","0","한우",
"526","가축사육업","02_04_01_P","4301000","430000003320140045","2014-02-21","","01","영업/정상","0000","정상","","","","","","","269-852","강원특별자치도 철원군 근남면 육단리 ***-*","","","고중대 농장","2026-01-08 13:39:27","U","2026-01-10 02:40:00","","241201.304070521","523858.04105718","가축사육업","","794","000","0","한우",
"527","가축사육업","02_04_01_P","5050000","505000003320080073","2008-04-08","","01","영업/정상","0000","정상","","","","","","0","780-902","경상북도 경주시 건천읍 조전리 ***-*","","","최지영","2026-01-06 10:07:19","U","2026-01-10 02:40:00","","389413.602313837","261816.896978467","가축사육업","","1608","000","0","한우",
"528","가축사육업","02_04_01_P","5600000","560000003320050513","2005-07-25","","01","영업/정상","0000","정상","","","","","","0","487-922","경기도 포천시 창수면 오가리 ***-* ,***-*,-*,**,***-*","경기도 포천시 창수면 전영로****번길 **","11133","산삼목장","2026-01-08 13:37:54","U","2026-01-10 02:40:00","","215865.022850533","502009.432841609","가축사육업","","734","000","0","젖소",
"529","가축사육업","02_04_01_P","5600000","560000003320050514","2005-07-25","","01","영업/정상","0000","정상","","","","","","0","487-921","경기도 포천시 창수면 주원리 ***","경기도 포천시 창수면 전영로 ***","","옥영목장","2026-01-08 13:31:55","U","2026-01-10 02:40:00","","213930.535742531","501646.154016281","가축사육업","","735","000","0","젖소",
"530","가축사육업","02_04_01_P","5590000","559000003320050425","2005-03-29","","01","영업/정상","0000","정상","","","","","031-863-7618","0","482-871","경기도 양주시 남면 경신리 **-*","경기도 양주시 남면 삼일로 ***-**","","천영목장","2026-01-07 13:59:29","U","2026-01-10 02:40:00","","199104.128121688","484257.292013546","가축사육업","","492","000","0","한우",
"531","가축사육업","02_04_01_P","4691000","469100003320050014","2005-01-25","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 정읍시 정우면 대사리 **** ,****,****-*,****-*,****","","","해준농장","2026-01-08 09:26:39","U","2026-01-10 02:40:00","","191388.859228993","240987.902711118","가축사육업","","59","000","0","한우",
"532","가축사육업","02_04_01_P","4140000","414000003320190038","2019-12-03","","01","영업/정상","0000","정상","","","","","","","","경기도 연천군 백학면 두일리 ***-*","경기도 연천군 백학면 백두*길 ***","11048","그린미소","2026-01-08 09:23:50","U","2026-01-10 02:40:00","","192647.191773206","505217.134738172","가축사육업","","1213","000","0","종계/산란계",
"533","가축사육업","02_04_01_P","4271000","427000003320050004","2005-04-08","","01","영업/정상","0000","정상","","","","","","0","230-833","강원특별자치도 영월군 남면 창원리 ***-* ,***, ***","강원특별자치도 영월군 남면 담터길 ***","26218","영월동물복지농장","2026-01-07 14:51:26","U","2026-01-10 02:40:00","","320468.205468545","407594.26840399","가축사육업","","29","000","0","종계/산란계",
"534","가축사육업","02_04_01_P","4241000","424000003320140014","2014-01-21","","03","폐업","0002","폐업","2026-01-08","","","","","","245-120","강원특별자치도 삼척시 마달동 ***-*","강원특별자치도 삼척시 마달*길 ** (마달동)","25908","정우교","2026-01-08 13:56:37","U","2026-01-10 02:40:00","","390521.319385257","440767.485841017","가축사육업","","694","000","0","산양",
"535","가축사육업","02_04_01_P","5160000","516000003320130013","2013-11-27","","03","폐업","0002","폐업","2026-01-07","","","","","","","경상북도 청송군 현서면 도리 ***","","","김상환","2026-01-08 09:04:52","U","2026-01-10 02:40:00","","369861.770518459","304001.046979237","가축사육업","","314","000","0","한우",
"536","가축사육업","02_04_01_P","3730000","373000003320050032","2005-03-02","","02","휴업","0001","휴업","","2026-01-06","2028-01-06","","262-7026","0","689-843","울산광역시 울주군 두동면 월평리 ***-*","울산광역시 울주군 두동면 월평중리길 **-*","","이순자","2026-01-07 11:51:54","U","2026-01-10 02:40:00","","399816.890179039","246477.531215724","가축사육업","","130","000","0","한우",
"537","가축사육업","02_04_01_P","4870000","487000003320170004","2017-09-04","","02","휴업","0001","휴업","","2025-03-01","2028-02-29","","","","","전라남도 구례군 토지면 금내리 ****-**","전라남도 구례군 토지면 안촌길 *-**","57626","안촌농장","2026-01-06 16:53:53","U","2026-01-10 02:40:00","","247005.105822747","188040.077119559","가축사육업","","446","000","0","육계",
"538","가축사육업","02_04_01_P","5010000","501000003320090074","2009-09-29","","03","폐업","0002","폐업","2026-01-08","","","","","0","535-832","전라남도 신안군 임자면 대기리 ****","","","성수농장","2026-01-08 16:29:06","U","2026-01-10 02:40:00","","","","가축사육업","","612","000","0","한우",
"539","가축사육업","02_04_01_P","4960000","496000003320080298","2008-07-18","","03","폐업","0002","폐업","2026-01-07","","","","","0","525-863","전라남도 함평군 나산면 덕림리 ***-*","전라남도 함평군 나산면 백양길 **","","덕림농장","2026-01-07 17:35:08","U","2026-01-10 02:40:00","","162568.696260908","178014.722704244","가축사육업","","921","000","0","한우",
"540","가축사육업","02_04_01_P","4960000","496000003320080116","2008-04-03","","03","폐업","0002","폐업","2026-01-07","","","","","0","525-852","전라남도 함평군 신광면 원산리 ***","전라남도 함평군 신광면 신광학동길 **","","학동축산","2026-01-07 17:36:30","U","2026-01-10 02:40:00","","155669.845625076","186519.454303886","가축사육업","","739","000","0","한우",
"541","가축사육업","02_04_01_P","4960000","496000003320090291","2009-06-19","","03","폐업","0002","폐업","2026-01-07","","","","","0","525-801","전라남도 함평군 함평읍 가동리 ***-*","전라남도 함평군 함평읍 가동길 **","","원중농장","2026-01-07 17:33:42","U","2026-01-10 02:40:00","","152204.369425286","175728.92484285","가축사육업","","1446","000","0","한우",
"542","가축사육업","02_04_01_P","4870000","487000003320080073","2008-08-13","","01","영업/정상","0000","정상","","","","","","0","","전라남도 구례군 구례읍 원방리 ***-*","전라남도 구례군 구례읍 까막정길 **-**","57658","원천농장","2026-01-07 10:49:32","U","2026-01-10 02:40:00","","242218.323153435","187388.513346292","가축사육업","","222","000","0","한우",
"543","가축사육업","02_04_01_P","5010000","501000003320080198","2008-06-19","","01","영업/정상","0000","정상","","","","","262-2690","0","535-841","전라남도 신안군 안좌면 창마리 *** ***, ***, 산**, ***-*","전라남도 신안군 안좌면 중부로 ***-**","58840","주용축산","2026-01-06 15:01:52","U","2026-01-10 02:40:00","","120441.593861145","138812.144388175","가축사육업","","392","000","0","한우",
"544","가축사육업","02_04_01_P","4910000","491000003320130021","2013-08-07","","01","영업/정상","0000","정상","","","","","","","529-901","전라남도 장흥군 대덕읍 연정리 ***","전라남도 장흥군 대덕읍 산정구평길 **-**","","-","2026-01-08 16:53:29","U","2026-01-10 02:40:00","","189400.803972205","111932.132094108","가축사육업","","1508","000","0","한우",
"545","가축사육업","02_04_01_P","5010000","501000003320160003","2016-11-09","","01","영업/정상","0000","정상","","","","","","","","전라남도 신안군 자은면 백산리 *** 외 *필지","","","영창축산","2026-01-08 14:15:59","U","2026-01-10 02:40:00","","109933.149727738","154601.088993614","가축사육업","","731","000","0","한우",
"546","가축사육업","02_04_01_P","4900000","490000003320070039","2007-11-05","","01","영업/정상","0000","정상","","","","","","0","519-851","전라남도 화순군 춘양면 용곡리 ***","전라남도 화순군 춘양면 개천로 ***-**","","산들농장","2026-01-08 09:14:20","U","2026-01-10 02:40:00","","192731.811840974","158343.105132741","가축사육업","","342","000","0","종계/산란계",
"547","가축사육업","02_04_01_P","4960000","496000003320160005","2016-01-26","","01","영업/정상","0000","정상","","","","","","","","전라남도 함평군 손불면 학산리 ***-* 외 *필지","전라남도 함평군 손불면 손무로 ****-**","57100","성민농장","2026-01-08 09:56:12","U","2026-01-10 02:40:00","","144806.902143786","184420.794988257","가축사육업","","2093","000","0","육계",
"548","가축사육업","02_04_01_P","4830000","483000003320250018","2025-12-31","","01","영업/정상","0000","정상","","","","","","","","전라남도 나주시 왕곡면 신원리 *** 외 *필지(***-*)","","","성율농장","2026-01-07 09:40:33","U","2026-01-10 02:40:00","","171887.217698472","161240.645220218","가축사육업","","3793","000","0","한우",
"549","가축사육업","02_04_01_P","3580000","358000003320230002","2023-04-04","","03","폐업","0002","폐업","2026-01-08","","","","","","","인천광역시 옹진군 백령면 북포리 ***-*","인천광역시 옹진군 백령면 백령로 ***-*","23103","유문항","2026-01-08 17:59:42","U","2026-01-10 02:40:00","","-4056.16737122983","498101.154205974","가축사육업","","46","000","0","한우",
"550","가축사육업","02_04_01_P","3670000","367000003320150006","2015-07-18","","03","폐업","0002","폐업","2025-12-30","","","","","","305-505","대전광역시 유성구 둔곡동 ***","","","성낙근 농장","2026-01-08 18:19:05","U","2026-01-10 02:40:00","","","","가축사육업","","99","000","0","육계",
"551","가축사육업","02_04_01_P","3910000","391000003320200008","2020-06-17","","01","영업/정상","0000","정상","","","","","","","","경기도 평택시 팽성읍 추팔리 ***-**","","","형일목장","2026-01-08 08:54:00","U","2026-01-10 02:40:00","","206562.526850649","385736.128941716","가축사육업","","1262","000","0","염소",
"552","가축사육업","02_04_01_P","5590000","559000003320200004","2020-05-22","","01","영업/정상","0000","정상","","","","","","","","경기도 양주시 광적면 덕도리 ***-* ,-*,-*","경기도 양주시 광적면 현석로***번길 ***","11413","(주)원천오복 덕도농장","2026-01-07 14:01:09","U","2026-01-10 02:40:00","","197287.987378689","483632.488930239","가축사육업","","1171","L00","0","종계/산란계",
"553","가축사육업","02_04_01_P","4900000","490000003320210041","2021-12-06","","01","영업/정상","0000","정상","","","","","","","","전라남도 화순군 춘양면 대신리 ***-* , 산**-*, 산**-**","","","한산한우농장","2026-01-07 15:27:14","U","2026-01-10 02:40:00","","194733.667924718","164652.649847576","가축사육업","","1375","000","0","한우",
"554","가축사육업","02_04_01_P","5590000","559000003320250008","2025-11-05","","01","영업/정상","0000","정상","","","","","","","","경기도 양주시 율정동 **-*","","","창유","2026-01-07 14:02:44","U","2026-01-10 02:40:00","","","","가축사육업","","1220","000","0","염소",
"555","가축사육업","02_04_01_P","4950000","495000003320100037","2010-04-01","","01","영업/정상","0000","정상","","","","","","0","534-812","전라남도 무안군 몽탄면 학산리 ***-*","","","학산축산","2026-01-08 14:37:49","U","2026-01-10 02:40:00","","155390.824666658","161060.510123442","가축사육업","","1682","000","0","한우",
"556","가축사육업","02_04_01_P","5600000","560000003320180021","2018-07-31","","01","영업/정상","0000","정상","","","","","","","","경기도 포천시 신북면 가채리 **-*","","","청하농장","2026-01-08 10:40:09","U","2026-01-10 02:40:00","","219339.955252038","490748.080737853","가축사육업","","1690","000","0","한우",
"557","가축사육업","02_04_01_P","4080000","408000003320200016","2020-07-03","","02","휴업","0001","휴업","","2026-01-02","2028-01-01","","","","","경기도 안성시 양성면 방축리 ***","경기도 안성시 양성면 한내로 ***","17502","새안농장","2026-01-08 09:38:33","U","2026-01-10 02:40:00","","221010.100722081","395956.21321024","가축사육업","","2749","000","0","한우",
"558","가축사육업","02_04_01_P","4880000","488000003320200064","2020-07-30","","03","폐업","0002","폐업","2025-12-01","","","","","","","전라남도 고흥군 풍양면 봉양리 **-*","전라남도 고흥군 풍양면 유자로 **","59548","한우축사","2026-01-06 09:35:10","U","2026-01-10 02:40:00","","220548.153640058","119094.312247315","가축사육업","","2875","000","0","한우",
"559","가축사육업","02_04_01_P","4771000","477100003320170022","2017-06-23","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 순창군 유등면 오교리 ****","전북특별자치도 순창군 유등면 유등로 ***-**","56025","늘봄농업회사법인유한회사","2026-01-06 08:58:18","U","2026-01-10 02:40:00","","217383.412406224","208304.314484671","가축사육업","","1235","L00","0","종계/산란계",
"560","가축사육업","02_04_01_P","5480000","548000003320200096","2020-08-12","","03","폐업","0002","폐업","2026-01-07","","","","","","","경상남도 합천군 덕곡면 학리 ***-*","경상남도 합천군 덕곡면 율지포두길 ***-**","50248","신동배","2026-01-08 15:01:02","U","2026-01-10 02:40:00","","323046.442300975","237499.306782945","가축사육업","","2491","000","0","한우",
"561","가축사육업","02_04_01_P","5480000","548000003320220038","2022-11-14","","03","폐업","0002","폐업","2026-01-07","","","","","","","경상남도 합천군 묘산면 봉곡리 ***","경상남도 합천군 묘산면 봉곡*길 **","50209","조정식","2026-01-08 15:05:13","U","2026-01-10 02:40:00","","299962.799818654","238276.336772087","가축사육업","","2700","000","0","한우",
"562","가축사육업","02_04_01_P","4731000","473100003320080094","2019-07-25","","01","영업/정상","0000","정상","","","","","","0","567-891","전북특별자치도 진안군 성수면 신기리 ***","전북특별자치도 진안군 성수면 평금길 **","","복실농장","2026-01-07 17:47:08","U","2026-01-10 02:40:00","","228859.09100567","241856.984675699","가축사육업","","335","000","0","한우",
"563","가축사육업","02_04_01_P","5450000","545000003320160002","2016-04-11","","01","영업/정상","0000","정상","","","","","","","","경상남도 산청군 생초면 어서리 **","경상남도 산청군 생초면 새실로**번길 *-**","52203","어동농장","2026-01-07 17:12:25","U","2026-01-10 02:40:00","","276176.834772191","222368.666314573","가축사육업","","390","000","0","한우",
