"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"1701","의원","01_01_02_P","3510500","PHMA120193510513041100012","2019-08-20","","01","영업/정상","13","영업중","","","","","032-874-5579","","","인천광역시 미추홀구 도화동 998-4 센타프라자","인천광역시 미추홀구 숙골로87번길 2, 센타프라자 4층전층 501호 일부호 (도화동)","22100","서울정진치과의원","2026-01-09 05:43:20","U","2026-01-11 02:40:00","치과의원","170108.873482828","440933.445129539","치과의원","5","0","0","643.95","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1702","의원","01_01_02_P","3940000","PHMA120223940138041100013","2022-04-13","","01","영업/정상","13","영업중","","","","","031-963-0921","","","경기도 고양시 덕양구 관산동 672-78 청담프라자","경기도 고양시 덕양구 통일로 1060-4, 청담프라자 201, 202호 (관산동)","10264","서울한빛의원","2026-01-09 07:43:36","U","2026-01-11 02:40:00","의원","","","의원","1","0","0","151.36","122 120 119 117 115 114 113 112 111 110 109 105 104 103 102 101","내과, 신경과, 정신건강의학과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 방사선종양학과, 진단검사의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1703","의원","01_01_02_P","3210000","PHMA120223210034041100031","2022-04-12","","01","영업/정상","13","영업중","","","","","02-539-2879","","","서울특별시 서초구 서초동 1335","서울특별시 서초구 효령로 403, 306호 (서초동)","06630","웃는오늘치과의원","2026-01-09 09:13:19","U","2026-01-11 02:40:00","치과의원","202245.377899369","442987.986999742","치과의원","2","0","0","112.8","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1704","의원","01_01_02_P","3900000","PHMA120223900028041100004","2022-04-14","","01","영업/정상","13","영업중","","","","","02-2698-2200","","","경기도 광명시 소하동 1339-1","경기도 광명시 소하로 81, 4층 401~404호 (소하동)","14316","광명리본정형외과의원","2026-01-09 07:43:19","U","2026-01-11 02:40:00","의원","189667.929437508","438395.227852369","의원","1","0","0","547.59","105","정형외과","","","","0","0","","","0","",
"1705","의원","01_01_02_P","4181000","PHMA120154180029041100006","2015-03-31","","01","영업/정상","13","영업중","","","","","033-254-7528","","","","강원특별자치도 춘천시 중앙로 55, 7층 (중앙로2가)","24353","서울효치과의원","2026-01-09 00:13:19","U","2026-01-11 02:40:00","치과의원","263947.317176957","486634.615565503","치과의원","2","0","0","305.42","402 403 404 405 406 407 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 통합치의학과","","","","0","0","","","0","",
"1706","의원","01_01_02_P","4191000","PHMA120094190023041100009","2009-02-23","","01","영업/정상","13","영업중","","","","","033-766-2879","","","","강원특별자치도 원주시 흥업면 남원로 57, 3, 4층","26403","서울인성치과의원","2026-01-09 00:13:22","U","2026-01-11 02:40:00","치과의원","281426.048264655","422557.070433237","치과의원","6","0","0","379.34","403 404 405 406 407 412","치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 통합치의학과","","","","0","0","","","0","",
"1707","의원","01_01_02_P","4191000","PHMA120144190023041100012","2014-06-23","","01","영업/정상","13","영업중","","","","","033-746-7500","","","강원특별자치도 원주시 무실동 1857-6","강원특별자치도 원주시 능라동길 61, 3,5층 308,309,,506,507,508호 (무실동)","26392","다온재활의학과의원","2026-01-09 03:43:20","U","2026-01-11 02:40:00","의원","282457.561821675","426197.262434883","의원","4","0","0","919.11","120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1708","의원","01_01_02_P","4181000","PHMA120184180029041100003","2018-03-22","","01","영업/정상","13","영업중","","","","","033)263-7500","","","강원특별자치도 춘천시 석사동 803번지 1층","강원특별자치도 춘천시 후석로 7, 1층 (석사동)","24378","강남리본정형외과의원","2026-01-09 08:43:22","U","2026-01-11 02:40:00","의원","264958.311381739","484007.310775084","의원","3","0","0","394","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1709","의원","01_01_02_P","4181000","PHMA120184180029041100006","2018-05-11","","01","영업/정상","13","영업중","","","","","033)264-5191","","","강원특별자치도 춘천시 석사동 818번지 11호 3층","강원특별자치도 춘천시 퇴계로 243, 3층 (석사동)","24390","소망의원","2026-01-09 08:43:23","U","2026-01-11 02:40:00","의원","265542.791650767","483945.832428785","의원","3","0","0","191.76","122 120 115 114 113 111 110 109 105 103 102 101","내과, 신경과, 정신건강의학과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1710","의원","01_01_02_P","4181000","PHMA120164180029041100010","2016-09-08","","01","영업/정상","13","영업중","","","","","033)244-7786","","","강원특별자치도 춘천시 운교동 182번지 6호 3,4층","강원특별자치도 춘천시 춘천로 183, 3,4층 (운교동)","24350","서울진마취통증의학과의원","2026-01-09 07:13:18","U","2026-01-11 02:40:00","의원","264558.179044811","486264.018895803","의원","1","0","0","359","122 120 109 105 101","내과, 정형외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1711","의원","01_01_02_P","4181000","PHMA120204180029041100016","2020-11-04","","01","영업/정상","13","영업중","","","","","033-261-1075","","","","강원특별자치도 춘천시 안마산로 222, 1층 (퇴계동)","24424","조은한의원","2026-01-09 08:43:24","U","2026-01-11 02:40:00","한의원","264915.542874967","483213.748075801","한의원","1","0","0","177","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1712","의원","01_01_02_P","4181000","PHMA120204180029041100013","2020-10-14","","01","영업/정상","13","영업중","","","","","033-254-2800","","","","강원특별자치도 춘천시 방송길 104, 2,3층 (온의동)","24364","더봄치과의원","2026-01-09 07:13:19","U","2026-01-11 02:40:00","치과의원","263367.468807365","485228.657869581","치과의원","10","0","0","547.5","402 403 405 406 407 408 409 410 411 412","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1713","의원","01_01_02_P","4181000","PHMA120214180029041100007","2021-05-07","","01","영업/정상","13","영업중","","","","","033-255-0006","","","강원특별자치도 춘천시 온의동 58-7","강원특별자치도 춘천시 영서로 2341, 미메디컬타워 2층 (온의동)","24433","소재근정형외과의원","2026-01-09 08:43:24","U","2026-01-11 02:40:00","의원","262888.576455637","485326.813219134","의원","1","0","0","466.53","105","정형외과","","","","0","0","","","0","",
"1714","의원","01_01_02_P","4191000","PHMA120194190023041100002","2019-02-20","","01","영업/정상","13","영업중","","","","","033-766-8925","","","","강원특별자치도 원주시 남산로 180, 대성빌딩 101호 (학성동)","26417","의함다래평생한의원","2026-01-09 08:43:19","U","2026-01-11 02:40:00","한의원","283291.73714663","428198.67238433","한의원","1","0","0","148.01","301 302 303 304 305 306 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"1715","의원","01_01_02_P","4181000","PHMA119934180029041100002","1993-03-20","","01","영업/정상","13","영업중","","","","","033-251-0129","","","강원특별자치도 춘천시 죽림동11-172","강원특별자치도 춘천시 약사고개길 15 (죽림동)","24355","김호준외과의원","2026-01-09 03:43:19","U","2026-01-11 02:40:00","의원","263809.2298224","486295.616777026","의원","1","0","0","165.45","104 101 105","내과, 외과, 정형외과","","","","0","0","","","0","",
"1716","의원","01_01_02_P","4181000","PHMA120114180029041100002","2011-02-25","","01","영업/정상","13","영업중","","","","","033-263-5770","","","강원특별자치도 춘천시 석사동 694번지 세경5차아파트","강원특별자치도 춘천시 남춘천새길 42, 101호 (석사동, 세경5차아파트)","24381","참조은의원","2026-01-09 06:43:23","U","2026-01-11 02:40:00","의원","264807.241666538","484720.141657102","의원","1","0","0","260","101 102 104 105 109 110 111 112 113 114 115 122","내과, 신경과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"1717","의원","01_01_02_P","4191000","PHMA120204190023041100021","2020-09-06","","01","영업/정상","13","영업중","","","","","033-763-9034","","","","강원특별자치도 원주시 남원로 645, 영광빌딩 2층 (명륜동)","26441","원주시민의원","2026-01-09 04:13:18","U","2026-01-11 02:40:00","의원","284360.081452591","426937.533883185","의원","1","0","0","198.58","101 105 111 122","내과, 정형외과, 소아청소년과, 가정의학과","","","","0","0","","","0","",
"1718","의원","01_01_02_P","4191000","PHMA120224190023041100016","2022-12-02","","01","영업/정상","13","영업중","","","","","1599-7501","","","강원특별자치도 원주시 단계동 1117-3 시재메디타워","강원특별자치도 원주시 봉화로 31, 시재메디타워 (단계동)","26437","탑정형외과의원","2026-01-09 07:13:19","U","2026-01-11 02:40:00","의원","282186.148597769","427660.318597884","의원","1","6","16","731.9","122 120 116 115 114 111 109 108 107 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1719","의원","01_01_02_P","4191000","PHMA120134190023041100001","2013-01-02","","01","영업/정상","13","영업중","","","","","033-733-7585","","","강원특별자치도 원주시 무실동 1857-10 시네시티타워","강원특별자치도 원주시 능라동길 51, 시네시티타워 501, 502호 (무실동)","26392","강남제이스타의원","2026-01-09 05:43:19","U","2026-01-11 02:40:00","의원","282361.656343235","426273.540502002","의원","2","0","0","224","114 108","성형외과, 피부과","","","","0","0","","","0","",
"1720","의원","01_01_02_P","4191000","PHMA120114190023041100016","2011-06-10","","01","영업/정상","13","영업중","","","","","033-734-1211","","","","강원특별자치도 원주시 중앙시장길 11, 2층 3-3호 (중앙동, 자유시장상가)","26428","으뜸한의원","2026-01-09 00:13:23","U","2026-01-11 02:40:00","한의원","284005.234706843","428073.8236109","한의원","1","0","0","114.1","301 302 303 308 306","한방내과, 한방부인과, 한방소아과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"1721","의원","01_01_02_P","4191000","PHMA120114190023041100012","2011-05-11","","01","영업/정상","13","영업중","","","","","033-765-1275","","","강원특별자치도 원주시 명륜동 705 명륜2단지아파트","강원특별자치도 원주시 예술관길 25, 상가동 109,111,112,201호 (명륜동, 명륜2단지아파트)","26481","명륜한의원","2026-01-09 07:13:18","U","2026-01-11 02:40:00","한의원","283422.748540837","425961.551802728","한의원","2","0","0","104.89","301 304 307 308 305 302 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1722","의원","01_01_02_P","4191000","PHMA119964190023041100002","1996-01-06","","01","영업/정상","13","영업중","","","","","033-732-0700","","","강원특별자치도 원주시 평원동 198번지 16호","강원특별자치도 원주시 평원로 52 (평원동)","26430","함경종정형외과의원","2026-01-09 08:13:19","U","2026-01-11 02:40:00","의원","284238.022887622","428047.525462711","의원","3","12","29","1209","101 105 114 106","내과, 정형외과, 신경외과, 피부과","","","","0","0","","","0","",
"1723","의원","01_01_02_P","4191000","PHMA120214190023041100022","2021-12-01","","01","영업/정상","13","영업중","","","","","033-747-1188","","","강원특별자치도 원주시 무실동 1857-1","강원특별자치도 원주시 능라동길 65, 휴먼타워 201~205호 (무실동)","26392","마디튼튼마취통증의학과의원","2026-01-09 07:13:19","U","2026-01-11 02:40:00","의원","282412.949162386","426126.146047135","의원","3","0","0","492.56","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1724","의원","01_01_02_P","4231000","PHMA120204230018041100006","2020-10-27","","01","영업/정상","13","영업중","","","","","033-632-1075","","","강원특별자치도 속초시 중앙동 476-13","강원특별자치도 속초시 중앙로 146 (중앙동)","24824","새로운한의원","2026-01-09 05:44:19","U","2026-01-11 02:40:00","한의원","","","한의원","2","0","0","157","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1725","의원","01_01_02_P","4251000","PHMA120134250013041100001","2013-01-02","","01","영업/정상","13","영업중","","","","","033-433-9933","","250-911","강원특별자치도 홍천군 홍천읍 희망리 385번지 1호","강원특별자치도 홍천군 홍천읍 홍천로 326","25139","키즈메디소아청소년과의원","2026-01-09 02:13:38","U","2026-01-11 02:40:00","의원","277696.825370213","465447.362375227","의원","3","0","0","1216.54","122 111 101","내과, 소아청소년과, 가정의학과","","","","0","0","","","0","",
"1726","의원","01_01_02_P","3910000","PHMA120243910168041100014","2024-09-09","","01","영업/정상","13","영업중","","","","","031-692-1075","","","","경기도 평택시 평택1로 16, 1층 (평택동)","17910","남평택한의원","2026-01-09 05:13:36","U","2026-01-11 02:40:00","한의원","207709.618778002","387970.448167812","한의원","4","0","0","491.19","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1727","의원","01_01_02_P","3130000","PHMA120243130033041100029","2024-09-27","","01","영업/정상","13","영업중","","","","","02-325-9990","","","","서울특별시 마포구 양화로 165, 3층 (동교동)","03995","나인의원","2026-01-09 04:13:42","U","2026-01-11 02:40:00","의원","193185.63385411","450550.67586236","의원","6","0","0","445.95","108 114 122","성형외과, 피부과, 가정의학과","","","","0","0","","","0","",
"1728","의원","01_01_02_P","3390000","PHMA120243390023041100006","2024-09-27","","01","영업/정상","13","영업중","","","","","051-897-7582","","","부산광역시 사상구 괘법동 546-1 엠시티빌딩","부산광역시 사상구 사상로 200, 엠시티빌딩 10층 (괘법동)","46968","대한민국정형외과의원","2026-01-09 04:13:23","U","2026-01-11 02:40:00","의원","380748.884274024","186669.236718465","의원","9","7","14","724.02","120 116 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"1729","의원","01_01_02_P","3940000","PHMA120243940138041100021","2024-09-04","","01","영업/정상","13","영업중","","","","","02-3159-7761","","","","경기도 고양시 덕양구 꽃마을로 68, 로데오프라자 4층 401~404호 (향동동)","10546","고양복지의료생협 고양향동다시봄날의원","2026-01-09 01:43:52","U","2026-01-11 02:40:00","의원","190550.958987042","455409.202428584","의원","1","0","0","392.62","114 122","피부과, 가정의학과","","","","0","0","","","0","",
"1730","의원","01_01_02_P","4050000","PHMA120244050149041100013","2024-09-03","","01","영업/정상","13","영업중","","","","","031-262-8825","","","경기도 용인시 수지구 풍덕천동 1078 로얄스포츠센터","경기도 용인시 수지구 풍덕천로 119, 로얄스포츠센터 402호, 404호 (풍덕천동)","16836","수지구청역서울탑본의원","2026-01-09 03:43:38","U","2026-01-11 02:40:00","의원","208336.644254501","424568.781762635","의원","3","0","0","377.8","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1731","의원","01_01_02_P","3150000","PHMA120243150037041100030","2024-10-18","","01","영업/정상","13","영업중","","","","","02-2662-5556","","","서울특별시 강서구 방화동 829-3 강서농협","서울특별시 강서구 금낭화로 127, 강서농협 5층 502호 (방화동)","07510","스마일365의원","2026-01-09 00:43:21","U","2026-01-11 02:40:00","의원","183335.766091399","452719.691826848","의원","3","0","0","225.2","122 114 113 104 101","내과, 외과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"1732","의원","01_01_02_P","3120000","PHMA120243120033041100017","2024-10-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 북가좌동 68-7 골든빌딩","서울특별시 서대문구 증가로20길 20, 골든빌딩 2층 (북가좌동)","03670","홈케어의원","2026-01-09 00:43:20","U","2026-01-11 02:40:00","의원","192588.569805016","453169.069322387","의원","3","0","0","66.79","122 101","내과, 가정의학과","","","","0","0","","","0","",
"1733","의원","01_01_02_P","3940000","PHMA120243940140041100006","2024-10-23","","01","영업/정상","13","영업중","","","","","031-924-8575","","","경기도 고양시 일산서구 대화동 2203 하성프라자","경기도 고양시 일산서구 중앙로 1568, 하성프라자 303호, 601~603호 (대화동)","10381","대화튼튼정형외과의원","2026-01-09 01:43:52","U","2026-01-11 02:40:00","의원","177693.645","463804.75","의원","1","0","0","392.09","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1734","의원","01_01_02_P","3210000","PHMA120243210034041100126","2024-11-04","","01","영업/정상","13","영업중","","","","","02-525-5575","","","서울특별시 서초구 서초동 1327-1 홍우제2빌딩","서울특별시 서초구 서초대로78길 22, 홍우제2빌딩 4층 (서초동)","06621","플래뉴의원","2026-01-09 05:13:33","U","2026-01-11 02:40:00","의원","202349.122501179","443736.168681565","의원","2","0","0","350.42","114","피부과","","","","0","0","","","0","",
"1735","의원","01_01_02_P","3050000","PHMA120243050034041100028","2024-10-24","","01","영업/정상","13","영업중","","","","","02-966-7588","","","","서울특별시 동대문구 휘경로 15, 2층 (이문동)","02419","진심한의원","2026-01-09 06:13:15","U","2026-01-11 02:40:00","한의원","205403.444759807","454846.056612821","한의원","1","0","0","150.4","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1736","의원","01_01_02_P","3990000","PHMA120243990309041100009","2024-08-21","","01","영업/정상","13","영업중","","","","","031-8088-7722","","","경기도 남양주시 다산동 6056","경기도 남양주시 다산중앙로 132, 407-414호 (다산동)","12285","닥터스피부과의원","2026-01-09 06:13:30","U","2026-01-11 02:40:00","의원","213465.986919386","458131.768703582","의원","1","0","0","415.8","114","피부과","","","","0","0","","","0","",
"1737","의원","01_01_02_P","3140000","PHMA120243140033041100013","2024-08-22","","01","영업/정상","13","영업중","","","","","02-2602-2866","","","서울특별시 양천구 신정동 1190-2 3층","서울특별시 양천구 신월로 282, 3층 (신정동)","08058","서울프로치과의원","2026-01-09 02:43:25","U","2026-01-11 02:40:00","치과의원","186859.110927337","446544.827397374","치과의원","2","0","0","171.65","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1738","의원","01_01_02_P","3220000","PHMA120243220033041100164","2024-09-11","","01","영업/정상","13","영업중","","","","","02-568-5959","","","서울특별시 강남구 논현동 1-3","서울특별시 강남구 도산대로 108, 7층,8층 (논현동)","06038","마이셀의원","2026-01-09 04:43:53","U","2026-01-11 02:40:00","의원","201753.188497176","446003.445191841","의원","5","4","8","925.75","122 114 113 111 110 109 108 107 104 103","정신건강의학과, 외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"1739","의원","01_01_02_P","3100000","PHMA120243100034041100020","2024-08-28","","01","영업/정상","13","영업중","","","","","02-6232-9988","","","서울특별시 노원구 상계동 731-3 상아빌딩","서울특별시 노원구 동일로 1401, 상아빌딩 5층 (상계동)","01762","상쾌한신경과의원","2026-01-09 04:13:20","U","2026-01-11 02:40:00","의원","205255.038442562","461244.575305854","의원","2","0","0","181","102","신경과","","","","0","0","","","0","",
"1740","의원","01_01_02_P","3070000","PHMA120243070034041100028","2024-09-10","","01","영업/정상","13","영업중","","","","","02-929-3693","","","서울특별시 성북구 동소문동6가 147 산맥프라자","서울특별시 성북구 아리랑로 9, 산맥프라자 9층 (동소문동6가)","02830","애플산부인과의원","2026-01-09 04:13:20","U","2026-01-11 02:40:00","의원","201342.102885448","454603.051999187","의원","2","0","0","235.35","110","산부인과","","","","0","0","","","0","",
"1741","의원","01_01_02_P","3210000","PHMA120243210034041100110","2024-09-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1309-9 에이프로 스퀘어","서울특별시 서초구 서초대로77길 55, 에이프로 스퀘어 10층 (서초동)","06611","세예의원","2026-01-09 00:43:20","U","2026-01-11 02:40:00","의원","202111.924804655","444427.636068272","의원","15","0","0","1690.75","122 114 108","성형외과, 피부과, 가정의학과","","","","0","0","","","0","",
"1742","의원","01_01_02_P","3060000","PHMA120243060034041100018","2024-10-10","","01","영업/정상","13","영업중","","","","","02-436-7522","","","서울특별시 중랑구 상봉동 129-2 2,3층","서울특별시 중랑구 망우로 218, 2,3층 (상봉동)","02121","중랑튼튼신경외과의원","2026-01-09 04:13:17","U","2026-01-11 02:40:00","의원","206733.895956499","454624.142022419","의원","1","0","0","272.1","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1743","의원","01_01_02_P","3210000","PHMA120243210034041100114","2024-10-04","","01","영업/정상","13","영업중","","","","","02-6958-5658","","","서울특별시 서초구 방배동 874-1 201호","서울특별시 서초구 방배로 169, 201호 (방배동)","06573","서초방배마디튼튼의원","2026-01-09 00:43:20","U","2026-01-11 02:40:00","의원","199271.0207388","442933.45613873","의원","1","0","0","282.58","120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1744","의원","01_01_02_P","3830000","PHMA120243830263041100014","2024-09-25","","01","영업/정상","13","영업중","","","","","031-8068-8100","","","경기도 안양시 동안구 호계동 1042 에메랄드빌딩","경기도 안양시 동안구 시민대로 202, 에메랄드빌딩 1001호 (호계동)","14072","범계닥터에버스의원","2026-01-09 05:43:24","U","2026-01-11 02:40:00","의원","195810.048374349","432154.019214169","의원","3","0","0","391.52","114","피부과","","","","0","0","","","0","",
"1745","의원","01_01_02_P","3010000","PHMA120243010033041100021","2024-09-30","","01","영업/정상","13","영업중","","","","","02-318-1314","","","서울특별시 중구 충무로1가 24-31 6층","서울특별시 중구 퇴계로 109, 6층 (충무로1가)","04536","디아브의원","2026-01-09 06:13:14","U","2026-01-11 02:40:00","의원","198504.71050756","450963.951884949","의원","1","0","0","234.48","114","피부과","","","","0","0","","","0","",
"1746","의원","01_01_02_P","3130000","PHMA120243130033041100026","2024-09-24","","01","영업/정상","13","영업중","","","","","02-713-0555","","","","서울특별시 마포구 삼개로 16, 근신빌딩 1층 (도화동)","04173","마포홍익한의원","2026-01-09 04:13:42","U","2026-01-11 02:40:00","한의원","195258.466477275","448540.434893446","한의원","1","0","0","121.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1747","의원","01_01_02_P","3220000","PHMA120243220033041100167","2024-09-12","","01","영업/정상","13","영업중","","","","","02-2138-2225","","","서울특별시 강남구 논현동 165-7","서울특별시 강남구 강남대로 494, 1,2,3층 (논현동)","06119","데이뷰의원","2026-01-09 07:43:35","U","2026-01-11 02:40:00","의원","202057.099522124","444907.568736162","의원","15","0","0","685.99","114 105","정형외과, 피부과","","","","0","0","","","0","",
"1748","의원","01_01_02_P","4060000","PHMA120244060482041100021","2024-10-11","","01","영업/정상","13","영업중","","","","","031-942-2890","","","경기도 파주시 다율동 1014","경기도 파주시 교하로 1190, 2층 제5호 (다율동)","10865","하나로치과의원","2026-01-09 06:43:37","U","2026-01-11 02:40:00","치과의원","","","치과의원","1","0","0","198","412","통합치의학과","","","","0","0","","","0","",
"1749","의원","01_01_02_P","3540000","PHMA120243540021041100022","2024-08-19","","01","영업/정상","13","영업중","","","","","032-872-0365","","","인천광역시 부평구 십정동 396-10","인천광역시 부평구 열우물로 64, 4층 401,402,407호 (십정동)","21445","다나은365의원","2026-01-09 09:13:23","U","2026-01-11 02:40:00","의원","173378.969122744","441312.876769469","의원","5","0","0","306.02","125 113 111 109 105 101","내과, 정형외과, 마취통증의학과, 소아청소년과, 이비인후과, 응급의학과","","","","0","0","","","0","",
"1750","의원","01_01_02_P","3180000","PHMA120243180034041100032","2024-10-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 여의도동 14-27 대산빌딩","서울특별시 영등포구 국회대로70길 12, 대산빌딩 4층 401~404호 (여의도동)","07237","연세아폴로여성의원","2026-01-09 07:43:19","U","2026-01-11 02:40:00","의원","192852.010701045","447460.202083329","의원","3","0","0","230.44","126 124 122 121 120 119 116 115 114 113 111 110 109 108 104 103 101","내과, 정신건강의학과, 외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 결핵과, 가정의학과, 직업환경의학과, 예방의학과","","","","0","0","","","0","",
"1751","의원","01_01_02_P","3830000","PHMA120243830263041100016","2024-10-02","","01","영업/정상","13","영업중","","","","","031-8068-7122","","","경기도 안양시 동안구 호계동 1048-2 삼희월드프라자","경기도 안양시 동안구 평촌대로211번길 16, 삼희월드프라자 901호,902호 (호계동)","14072","데이뷰의원","2026-01-09 05:43:25","U","2026-01-11 02:40:00","의원","195947.84626811","432032.643605683","의원","4","0","0","773.85","114","피부과","","","","0","0","","","0","",
"1752","의원","01_01_02_P","3740000","PHMA120243740106041100015","2024-10-21","","01","영업/정상","13","영업중","","","","","031-216-2621","","","","경기도 수원시 영통구 광교호수공원로 20, 근린생활시설동-1동 제지1층 제B1-67호 (원천동, 더샵 광교레이크시티)","16515","광교서내과의원","2026-01-09 01:43:45","U","2026-01-11 02:40:00","의원","205289.160317374","418886.436433515","의원","1","0","0","43","122 114 113 102 101","내과, 신경과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"1753","의원","01_01_02_P","3520000","PHMA120243520019041100024","2024-10-30","","01","영업/정상","13","영업중","","","","","0328217888","","","인천광역시 연수구 송도동 205 에스파이브시티","인천광역시 연수구 첨단대로 40, 에스파이브시티 B동 5층 502,503,504호 (송도동)","21988","튼튼365정형외과의원","2026-01-09 06:13:27","U","2026-01-11 02:40:00","의원","168953.658815401","429847.971625832","의원","1","0","0","367.61","122 120 117 114 111 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 방사선종양학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
