"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"172","국내외여행업","03_12_02_P","3000000","CDFI2260022013000080","2013-12-16","","01","영업/정상","13","영업중","","","","","02-732-0425","","","서울특별시 종로구 당주동 145","서울특별시 종로구 세종대로23길 47, 6층 601호 (당주동)","03182","트윈탑항공","2026-01-09 13:53:48","U","2026-01-11 02:40:00","","197607.398336321","452120.026024435","국내외여행업","","","0","","","서울보증보험(30,000,000원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260103","20270102","","0","",
"173","국내외여행업","03_12_02_P","3000000","CDFI2260022015000001","2015-01-02","","01","영업/정상","13","영업중","","","","","722-7800","","110-872","서울특별시 종로구 내수동 72 경희궁의아침 3단지 1623호","서울특별시 종로구 사직로8길 34, 1623호 (내수동, 경희궁의아침 3단지)","03174","주식회사 반월투어","2026-01-09 10:10:32","U","2026-01-11 02:40:00","","197465.223921125","452366.613899898","국내외여행업","","","0","","","서울보증보험(40,000,000)","","0","0","0","0","BANWOL TOUR","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260107","20270106","","0","",
"174","국내외여행업","03_12_02_P","4050000","CDFI2260022012000006","2012-06-22","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 수지구 상현동 1117 303호","경기도 용인시 수지구 광교중앙로 319, 303호 (상현동)","16944","(주)임팩트투어","2026-01-09 17:51:54","U","2026-01-11 02:40:00","","206057.41002108","421839.533984652","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","IMPACTTOUR CO, Ltd","DOMESTIC TOURIST AGENCY","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250625","20260624","","0","",
"175","국내외여행업","03_12_02_P","3290000","CDFI2260022007000018","2007-07-25","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 192-2 쥬디스태화","부산광역시 부산진구 중앙대로 694, 쥬디스태화 9층 16호 (부전동)","47295","혜성여행사","2026-01-09 13:20:51","U","2026-01-11 02:40:00","","387614.533809734","185917.833557478","국내외여행업","관광사업","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250301","20260228","","0","",
"176","국내외여행업","03_12_02_P","3180000","CDFI2260022022000005","2014-01-20","","01","영업/정상","13","영업중","","","","","02-720-0555","","","서울특별시 영등포구 당산동3가 395-25","서울특별시 영등포구 국회대로28길 17, 4층 4848호 (당산동3가)","07256","(주)온누리지앤비","2026-01-09 17:45:51","U","2026-01-11 02:40:00","","190586.062540107","447216.925498911","국내외여행업","","","0","","","서울보증보험","근린생활시설","2","0","0","0","ONNURI GNB Co.,Ltd","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","99.47","","0","","","","","","","60000000","20260204","20270203","","99","",
"177","국내외여행업","03_12_02_P","3350000","CDFI2260022016000001","2005-01-05","","01","영업/정상","13","영업중","","","","","051-441-0600","","","부산광역시 금정구 장전동 390-4","부산광역시 금정구 금정로 99 (장전동, 오렌지비즈니스파크)","46285","(주)김윤식여행사 와이에스투어","2026-01-09 13:26:38","U","2026-01-11 02:40:00","","389899.982367169","194682.73032661","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260106","20270105","","0","",
"178","국내외여행업","03_12_02_P","3130000","CDFI2260022020000016","2013-05-22","","01","영업/정상","13","영업중","","","","","02-735-4060","","","서울특별시 마포구 도화동 536 정우빌딩 208호","서울특별시 마포구 토정로37길 46, 208호 (도화동, 정우빌딩)","04157","(주)투어그리다","2026-01-09 13:43:03","U","2026-01-11 02:40:00","","195277.885388974","448919.647035291","국내외여행업","","","0","","","서울보증(2025 0553 9881)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250523","20260522","","0","",
"179","국내외여행업","03_12_02_P","3500000","CDFI2260022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","인천광역시 동구 송림동 102-15","인천광역시 동구 동산로 24-1 (송림동)","22574","온다이브","2026-01-09 09:16:47","U","2026-01-11 02:40:00","","168948.284511912","440985.388812633","국내외여행업","","","0","","","사단법인 인천광역시관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260106","20270105","","0","",
"180","국내외여행업","03_12_02_P","3450000","CDFI2260022025000006","2025-12-31","","01","영업/정상","13","영업중","","","","","070-4821-0755","","","대구광역시 북구 서변동 1787-11","대구광역시 북구 호국로39길 6-6, 3층 (서변동)","41476","(주)도원공간정보","2026-01-09 16:55:46","U","2026-01-11 02:40:00","","344228.627023662","269944.685690965","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260101","20261231","","0","",
"181","국내외여행업","03_12_02_P","3740000","CDFI2260022025000016","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 원천동 589 광교중흥에스클래스","경기도 수원시 영통구 광교호수공원로 277, B1층 207호 (원천동, 광교중흥에스클래스)","16517","주식회사 케이투어","2026-01-09 14:44:31","U","2026-01-11 02:40:00","","205026.079641798","420062.878231009","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20251231","20261230","","0","",
"182","국내외여행업","03_12_02_P","5670000","CDFI2260022005100001","2005-07-26","","01","영업/정상","13","영업중","","","","","055-222-7779","","","경상남도 창원시 마산합포구 오동동 322 중앙마린파이브아파트 109호","경상남도 창원시 마산합포구 오동동14길 67, 중앙마린파이브아파트 109호 (오동동, 중앙마린파이브아파트)","51722","(주)세이항공여행사","2026-01-09 17:26:21","U","2026-01-11 02:40:00","","344075.983245382","190856.239504583","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","170000000","20250727","20260727","","0","",
"183","국내외여행업","03_12_02_P","3030000","CDFI2260022025000005","2025-12-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 도선동 58-1 세신빌딩","서울특별시 성동구 왕십리로 326, 세신빌딩 6층 R626호 (도선동)","04709","유로비스코리아(Eurovis Korea)","2026-01-09 16:55:17","U","2026-01-11 02:40:00","","202932.381982673","451169.524277434","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"184","국내외여행업","03_12_02_P","3160000","CDFI2260022018000002","2016-08-09","","01","영업/정상","13","영업중","","","","","02-839-2005","","","서울특별시 구로구 구로동 170-1 덕창빌딩","서울특별시 구로구 도림로20길 18, 덕창빌딩 3층 (구로동)","08371","F4 대림직업교육원","2026-01-09 14:30:16","U","2026-01-11 02:40:00","","190414.714577463","442979.635389002","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260109","20270108","","0","",
"185","국내외여행업","03_12_02_P","4681000","CDFI2260022009000005","2009-12-21","","01","영업/정상","13","영업중","","","","","063-838-0211","","","전북특별자치도 익산시 부송동 1106-1","전북특별자치도 익산시 부송로 120-1, 하늘빌딩 2층 (부송동)","54555","유한회사 우리강산여행사","2026-01-09 13:39:51","U","2026-01-11 02:40:00","","199035.540914395","273561.898529298","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","Woori gangsan Travel
agency","Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","65100000","20250108","20260107","","0","",
"186","국내외여행업","03_12_02_P","3980000","CDFI2260022025000002","2025-01-10","","01","영업/정상","13","영업중","","","","","","","","경기도 구리시 갈매동 545","경기도 구리시 갈매중앙로 190, 구리갈매휴밸나인 C동 10043호 (갈매동)","11901","정안글로벌","2026-01-09 11:14:59","U","2026-01-11 02:40:00","","211121.079282325","459492.888691226","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260115","20270114","","0","",
"187","국내외여행업","03_12_02_P","3150000","CDFI2260022022000031","2019-10-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 내발산동 750-11 신원메디칼프라자","서울특별시 강서구 강서로47길 165, 신원메디칼프라자 901(A115)호 (내발산동)","07635","(주)엄지척투어","2026-01-10 06:46:17","U","2026-01-12 02:40:00","","184636.53344075","450143.872075084","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251208","20261207","","0","",
"188","국내외여행업","03_12_02_P","5710000","CDFI2260022026000002","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 흥덕구 복대동 2647 풍년빌딩","충청북도 청주시 흥덕구 진재로 41, 풍년빌딩 3층 A257호 (복대동)","28416","타이거골프 TV여행사","2026-01-12 14:09:00","I","2026-01-14 00:20:02","","238326.543839454","348258.342027188","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"189","국내외여행업","03_12_02_P","3940000","CDFI2260022026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산동구 장항동 863-1 드림월드빌딩","경기도 고양시 일산동구 정발산로 15, 드림월드빌딩 410호 (장항동)","10402","오케이발리","2026-01-12 10:20:40","I","2026-01-14 00:20:02","","179703.277546761","461593.64421342","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"190","국내외여행업","03_12_02_P","5670000","CDFI2260022026000001","2026-01-12","","01","영업/정상","13","영업중","","","","","055-232-0116","","","경상남도 창원시 마산회원구 내서읍 호계리 635","경상남도 창원시 마산회원구 내서읍 호계본동로 104","51212","주식회사 뉴우리고속관광","2026-01-12 13:18:31","I","2026-01-14 00:20:02","","337863.307611134","197425.594131472","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","83","","0","","","","","","","100000000","","","","83","",
"191","국내외여행업","03_12_02_P","5670000","CDFI2260022026000002","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 성산구 상남동 98-1 지하 1층","경상남도 창원시 성산구 토월로 72-1, 지하 1층 (상남동)","51502","한일 익스프레스","2026-01-12 13:54:06","I","2026-01-14 00:20:02","","353156.319860031","192247.432428713","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"192","국내외여행업","03_12_02_P","3130000","CDFI2260022026000003","2026-01-12","","01","영업/정상","13","영업중","","","","","0506-669-6767","","","서울특별시 마포구 연남동 228-1","서울특별시 마포구 성미산로 190, 3층 (연남동)","03982","주식회사 베러위켄드","2026-01-12 16:10:07","I","2026-01-14 00:20:02","","193406.589451666","451183.710005225","국내외여행업","","","0","","","서울보증(2026 0028 5140)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260112","20270111","","0","",
"193","국내외여행업","03_12_02_P","4530000","CDFI2260022012000001","2012-02-08","","01","영업/정상","13","영업중","","","","","041-668-7411","","356-040","충청남도 서산시 잠홍동 459-3","충청남도 서산시 서해로 3685 (잠홍동)","31966","(주)코리아 투어","2026-01-12 18:02:20","U","2026-01-14 02:40:00","","153402.526239337","365343.26499901","국내외여행업","","","5","","","충청남도관광협회","","0","1","0","0","","","0","0","","0","0","","0","9.91","","0","","","","","","","150000000","20251002","20261001","","10","",
"194","국내외여행업","03_12_02_P","4530000","CDFI2260022012000002","2012-06-13","","01","영업/정상","13","영업중","","","","","041-665-3375","","356-836","충청남도 서산시 읍내동","충청남도 서산시 동헌로 143 (읍내동)","31974","가자여행사(주)","2026-01-12 17:53:26","U","2026-01-14 02:40:00","","150916.935675895","364689.198810631","국내외여행업","","주거지역","2","기타","","충청남도관광협회","근린생활시설","1","1","0","0","","","0","0","","0","0","","0","16.5","","0","","","","","","","60000000","20250306","20260306","","17","",
"195","국내외여행업","03_12_02_P","4530000","CDFI2260022014000002","2014-09-12","","01","영업/정상","13","영업중","","","","","041-666-0070","","356-804","충청남도 서산시 동문동 1025-5","충청남도 서산시 안견로 237-1 (동문동)","31991","우등해외여행사","2026-01-12 17:59:44","U","2026-01-14 02:40:00","","151468.036937542","364182.2008521","국내외여행업","","","3","","","충청남도관광협회","사무실","3","0","0","0","","","0","0","","0","0","","0","99.17","","0","","","","","","","60000000","20251024","20261023","","99","",
"196","국내외여행업","03_12_02_P","4530000","CDFI2260021989000001","1989-08-16","","01","영업/정상","13","영업중","","","","","","","","충청남도 서산시 동문동 716-1","충청남도 서산시 서령로 4 (동문동)","31982","대한관광여행사","2026-01-12 17:57:04","U","2026-01-14 02:40:00","","151032.039828648","364857.298814502","국내외여행업","관광사업","","0","","","충청남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250831","20260831","","0","",
"197","국내외여행업","03_12_02_P","4530000","CDFI2260022016000003","2016-05-12","","01","영업/정상","13","영업중","","","","","041-668-7887","","","충청남도 서산시 동문동 309-3","충청남도 서산시 안견로 190 (동문동, 서산공용버스터미널)","31981","현대관광여행사","2026-01-12 17:55:49","U","2026-01-14 02:40:00","","151602.123848116","364605.990434388","국내외여행업","","근린상업지역","0","","","충청남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","21","","0","","","","","","","60000000","20250908","20260908","","21","",
"198","국내외여행업","03_12_02_P","4530000","CDFI2260022007000002","2007-06-07","","01","영업/정상","13","영업중","","","","","041-668-7171","","","충청남도 서산시 동문동 1012-12 화성타워","충청남도 서산시 안견로 245, 화성타워 (동문동)","31991","(유)로얄항공여행사","2026-01-12 18:01:26","U","2026-01-14 02:40:00","","151406.091875413","364178.77132531","국내외여행업","관광사업","상업지역","1","기타","","충청남도관광협회","사무실","0","0","0","0","","","0","0","","0","0","","0","23","","0","","","","","","","100000000","20250310","20260309","","23","",
"199","국내외여행업","03_12_02_P","3010000","CDFI2260022013000036","1990-03-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 다동 97","서울특별시 중구 을지로3길 34, 산다빌딩 416호 (다동)","04522","(주)다나항공여행사","2026-01-12 16:57:26","U","2026-01-14 02:40:00","","198300.022318698","451702.546231816","국내외여행업","관광사업","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20250721","20260720","","0","",
"200","국내외여행업","03_12_02_P","3000000","CDFI2260021998000049","1998-09-19","","01","영업/정상","13","영업중","","","","","720-3453","","110-130","서울특별시 종로구 청진동 184-1 삼송빌딩 5층","서울특별시 종로구 종로3길 34 (청진동,삼송빌딩 5층)","","(주)다모아투어","2026-01-12 10:51:54","U","2026-01-14 02:40:00","","198127.421580952","452175.453719092","국내외여행업","관광사업","","0","","","서울보증보험(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260123","20270122","","0","",
"201","국내외여행업","03_12_02_P","4530000","CDFI2260022023000001","2023-08-02","","01","영업/정상","13","영업중","","","","","","","","충청남도 서산시 예천동 1643","충청남도 서산시 예천9로 5-1 (예천동)","32005","락빌리지","2026-01-12 18:06:03","U","2026-01-14 02:40:00","","150979.825618567","362958.103840334","국내외여행업","","","0","","","충청남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","34913160","20240804","20260803","","0","",
"202","국내외여행업","03_12_02_P","3590000","CDFI2260022016000010","2016-11-21","","01","영업/정상","13","영업중","","","","","062-227-8899","","","광주광역시 동구 대인동 97-1 702호","광주광역시 동구 구성로194번길 7, 702호 (대인동)","61473","유한회사 세미투어","2026-01-12 13:31:38","U","2026-01-14 02:40:00","","192168.577757935","183718.812824581","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20251121","20261120","","0","",
"203","국내외여행업","03_12_02_P","3740000","CDFI2260022024000010","2012-04-04","","01","영업/정상","13","영업중","","","","","031-307-9202","","","경기도 수원시 팔달구 인계동 740-10 영평엘리시움","경기도 수원시 팔달구 중부대로 68, 208호 (인계동, 영평엘리시움)","16471","(주)한여행","2026-01-12 08:53:47","U","2026-01-14 02:40:00","","202083.031394473","419296.795384193","국내외여행업","","일반주거지역","10","주택가주변","","서울보증보험주식회사","근린생활시설","6","4","0","0","Han Tour Co.,Ltd","The domestic and international travel industry","0","0","","0","0","","0","52.2","","0","","","","","","","60000000","20251208","20261207","","52","",
"204","국내외여행업","03_12_02_P","3370000","CDFI2260022008000004","2008-08-26","","01","영업/정상","13","영업중","","","","","051-867-5254","","","부산광역시 연제구 연산동 587-8 연산동 SK VIEW(2단지)","부산광역시 연제구 중앙대로 1130, 205호 (연산동, 연산동 SK VIEW(2단지))","47520","(주)투어리스트","2026-01-12 13:08:50","U","2026-01-14 02:40:00","","389510.788094066","189669.571671014","국내외여행업","관광사업","준주거지역","3","아파트지역","","한국관광협회중앙회","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","110","","0","","","","","","","100000000","20260109","20270109","","110","",
"205","국내외여행업","03_12_02_P","3290000","CDFI2260022017000003","2017-01-26","","01","영업/정상","13","영업중","","","","","051-851-4282","","","부산광역시 부산진구 전포동 631-15 서면동원오피스텔 1005호","부산광역시 부산진구 동성로 137, 서면동원오피스텔 1005호 (전포동)","47243","뉴강남여행사","2026-01-12 10:23:47","U","2026-01-14 02:40:00","","387986.435139283","186565.130567942","국내외여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260228","20270228","","0","",
"206","국내외여행업","03_12_02_P","3290000","CDFI2260022017000004","2017-01-26","","01","영업/정상","13","영업중","","","","","051-753-0073","","","부산광역시 부산진구 양정동 107-19","부산광역시 부산진구 양정로3번길 1-3, 2층 (양정동)","47220","뉴모던여행사","2026-01-12 10:22:14","U","2026-01-14 02:40:00","","388883.99096079","188038.529783247","국내외여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260228","20270228","","0","",
"207","국내외여행업","03_12_02_P","5080000","CDFI2260022017000005","2017-07-17","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 봉곡동 170-10","경상북도 구미시 봉곡로24길 28 (봉곡동)","39205","히트여행사","2026-01-12 08:50:11","U","2026-01-14 02:40:00","","318172.199117956","295665.379555616","국내외여행업","","일반주거지역","3","","","서울보증보험주식회사","단독주택","3","0","0","0","","","0","0","","0","0","","0","66","","0","","","","","","","30000000","20250518","20260517","","66","6301800510",
"208","국내외여행업","03_12_02_P","4850000","CDFI2260022004000003","2004-05-24","","01","영업/정상","13","영업중","","","","","","","","전라남도 담양군 담양읍 지침리 146-11","전라남도 담양군 담양읍 중앙로 56-1","57344","(주)호남제일여행사","2026-01-12 15:37:59","U","2026-01-14 02:40:00","","198384.735946067","202092.38512091","국내외여행업","관광사업","","0","","","서울보증보험(주)","사무실","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250908","20260907","","0","",
"209","국내외여행업","03_12_02_P","4850000","CDFI2260022011000001","2011-12-20","","01","영업/정상","13","영업중","","","","","061-381-6255","","","전라남도 담양군 창평면 창평리 274-1","전라남도 담양군 창평면 시동길 42","57389","행복해외여행사","2026-01-12 15:36:50","U","2026-01-14 02:40:00","","201382.525433137","193204.231607135","국내외여행업","","일반주거지역","1","주택가주변","","서울보증보험(주)","단독주택","1","0","0","0","","","0","0","","0","0","","0","22.98","","0","","","","","20130101","20131231","91645000","20250926","20260925","","23","",
"210","국내외여행업","03_12_02_P","4850000","CDFI2260022015000001","2015-04-29","","01","영업/정상","13","영업중","","","","","061-380-9984","","517-863","전라남도 담양군 고서면 원강리 296-2","전라남도 담양군 고서면 죽향대로 350","57384","유한회사 에버그린 여행사","2026-01-12 15:39:17","U","2026-01-14 02:40:00","","195917.884392033","194068.751883144","국내외여행업","","일반주거지역","2","","","서울보증보험주식회사","사무실","0","0","0","0","","","0","0","","0","0","","0","165.72","","0","","","","","","","100000000","20250507","20260506","","166","",
"211","국내외여행업","03_12_02_P","3530000","CDFI2260022019000005","2019-11-15","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 논현동 631-8 광성프라자","인천광역시 남동구 청능대로 581, 광성프라자 502동 5층 287호 (논현동)","21653","트래블인코타","2026-01-12 08:39:47","U","2026-01-14 02:40:00","","175457.249689901","433279.105185572","국내외여행업","","","0","","","sgi서울보증","","0","0","0","0","","","0","0","","0","0","","0","12","","0","","","","","","","30000000","20251119","20261118","","12","",
"212","국내외여행업","03_12_02_P","3270000","CDFI2260022022000004","2003-01-16","","01","영업/정상","13","영업중","","","","","051-466-5737","","","부산광역시 동구 초량동 1213-2","부산광역시 동구 중앙대로180번길 16-2, 2층 (초량동)","48822","(주)미래여행사","2026-01-12 10:05:56","U","2026-01-14 02:40:00","","385946.12586351","181194.14417664","국내외여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260116","20270116","","0","",
"213","국내외여행업","03_12_02_P","3230000","CDFI2260022022000004","1999-10-15","","01","영업/정상","13","영업중","","","","","02-6300-6888","","","서울특별시 송파구 잠실동 175-12 올림픽타워","서울특별시 송파구 올림픽로 88, 올림픽타워 9층 910호 (잠실동)","05556","(주)네오여행","2026-01-12 17:12:45","U","2026-01-14 02:40:00","","207048.638189411","445470.105610856","국내외여행업","관광사업","","0","","","관광공제회(삼천만원)","","0","0","0","0","","","0","0","","0","0","","0","56.43","","0","","","","","","","150000000","20251227","20261227","","56","",
"214","국내외여행업","03_12_02_P","4530000","CDFI2260022024000001","2024-06-21","","01","영업/정상","13","영업중","","","","","","","","충청남도 서산시 부석면 대두리 392-10","충청남도 서산시 부석면 한머리2길 1-5","32019","여행카페","2026-01-12 18:07:02","U","2026-01-14 02:40:00","","145092.2063312","356531.003977121","국내외여행업","","","0","","","충청남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","84","","0","","","","","","","30000000","20251001","20260930","","84","",
"215","국내외여행업","03_12_02_P","3350000","CDFI2260022001000002","2001-04-27","","03","폐업","03","폐업","2026-01-12","","","","","","","부산광역시 금정구 장전동 333-5","부산광역시 금정구 장전로 35, 3층 (장전동)","46297","오희주 컨설팅","2026-01-12 14:38:17","U","2026-01-14 02:40:00","","389751.893294247","194139.07487101","국내외여행업","관광사업","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","HJ Global Edu","","0","0","","0","0","","0","0","","0","","","","","","","0","20250623","20260623","","0","",
"216","국내외여행업","03_12_02_P","3350000","CDFI2260022002000004","2002-02-21","","01","영업/정상","13","영업중","","","","","051-507-5353","","","부산광역시 금정구 장전동 745 래미안장전","부산광역시 금정구 금정로 20, 207동 203호 (장전동, 래미안장전)","46298","(주)한국관광여행사","2026-01-12 11:30:49","U","2026-01-14 02:40:00","","389935.020101325","193868.571660117","국내외여행업","관광사업","준주거지역","10","기타","","한국관광협회중앙회관광공제회","근린생활시설","8","2","0","0","","","0","0","","0","0","","0","15.5","","0","","","","","","","150000000","20260224","20270224","","16","",
"217","국내외여행업","03_12_02_P","3360000","CDFI2260022008000002","2008-08-28","","01","영업/정상","13","영업중","","","","","051-742-0005","","","부산광역시 강서구 명지동 3589-6","부산광역시 강서구 명지국제8로10번길 16, KB타워 6층 606호 (명지동)","46726","(주)아쿠아 여행사","2026-01-12 15:00:19","U","2026-01-14 02:40:00","","373444.976539741","178660.577355387","국내외여행업","관광사업","","0","","","서울보증보험주식회사","","0","0","0","0","AQUA TOUR CO LTD","Domestic & Overseas Travel Agency","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260101","20261231","","0","",
"218","국내외여행업","03_12_02_P","3270000","CDFI2260022021000010","2018-12-24","","01","영업/정상","13","영업중","","","","","051-711-7474","","","부산광역시 동구 범일동 830-140 동일타워","부산광역시 동구 조방로 14, 동일타워 2314호 (범일동)","48741","더블유크루즈투어(주)","2026-01-12 14:08:08","U","2026-01-14 02:40:00","","387991.858940226","184124.742260293","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","45000000","20231115","20241114","","0","",
"219","국내외여행업","03_12_02_P","3270000","CDFI2260022022000002","2022-01-07","","01","영업/정상","13","영업중","","","","","051-501-3303","","","부산광역시 동구 초량동 1212-8","부산광역시 동구 중앙대로180번길 6-13, 초량빌딩 303호 (초량동)","48822","주식회사 서광인터내셔널","2026-01-12 13:35:41","U","2026-01-14 02:40:00","","385848.233482527","181136.886460715","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260105","20270104","","0","",
"220","국내외여행업","03_12_02_P","3350000","CDFI2260022022000001","2022-01-17","","01","영업/정상","13","영업중","","","","","070-8624-9577","","","부산광역시 금정구 부곡동 225-19 금정빌딩","부산광역시 금정구 중앙대로 1711, 금정빌딩 4층 (부곡동)","46277","준투어","2026-01-12 15:07:43","U","2026-01-14 02:40:00","","390346.982341532","195105.222073315","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260117","20270116","","0","",
"221","국내외여행업","03_12_02_P","3210000","CDFI2260022026000002","2013-11-04","","01","영업/정상","13","영업중","","","","","02-6956-6826","","","서울특별시 서초구 양재동 75-1","서울특별시 서초구 바우뫼로27길 7-31, 7층 (양재동)","06752","에코마이스(주)","2026-01-12 09:47:47","U","2026-01-14 02:40:00","","203053.159117435","441556.266092535","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","ECOMICE Co., Ltd","DOMESTIC & OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","20171104","20181103","98942216","20241104","20251103","","0","",
"222","국내외여행업","03_12_02_P","3210000","CDFI2260022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1321-11 BNK디지털타워","서울특별시 서초구 서초대로 398, BNK디지털타워 743호 (서초동)","06619","하우스 트래블","2026-01-12 15:20:07","U","2026-01-14 02:40:00","","202152.435828986","443826.911881224","국내외여행업","","","0","","","한국관광협회(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260109","20270109","","0","",
"223","국내외여행업","03_12_02_P","3120000","CDFI2260022023000008","2023-04-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 홍은동 48-78 5층","서울특별시 서대문구 세검정로1길 96, 5층 (홍은동)","03611","금문항공","2026-01-12 14:27:07","U","2026-01-14 02:40:00","","195176.83796331","454683.237327927","국내외여행업","","","6","","","한국여행업협회","근린생활시설","5","1","0","0","KEUM MOON","Domestic-Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","48177080","20260106","20270105","","0","",
