"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"301","숙박업","03_11_03_P","5670000","5670123-201-2004-00015","2004-11-09","","01","영업/정상","01","영업","","","","","055 252 9990","1322.60","641-849","경상남도 창원시 의창구 팔용동 161-1 6,7,8,9층","경상남도 창원시 의창구 사화로10번길 1, 6~9층 (팔용동)","51376","현대모텔","2026-01-06 10:25:16","U","2026-01-10 02:40:00","여관업","346352.08168181","196492.628930078","여관업","0","0","6","9","0","0","1","24","","","","임대","0","0","N",
"302","숙박업","03_11_03_P","4990000","4990000-214-2018-00003","2018-07-20","","01","영업/정상","01","영업","","","","","061552 0399","87.50","537-922","전라남도 완도군 생일면 금곡리 408-13","전라남도 완도군 생일면 생일로 1149","59144","생일금곡마을협동조합","2026-01-08 17:43:52","U","2026-01-10 02:40:00","숙박업(생활)","196308.326010259","91438.693863587","숙박업(생활)","0","0","","","","","3","0","","","","","0","0","N",
"303","숙박업","03_11_03_P","4910000","4910000-201-2004-00001","2004-01-30","","01","영업/정상","01","영업","","","","","061 8628336","607.00","529-801","전라남도 장흥군 장흥읍 건산리 478-23","전라남도 장흥군 장흥읍 건산로 31","59324","에스(S)모텔","2026-01-08 16:08:56","U","2026-01-10 02:40:00","여관업","191526.592106411","131223.544522462","여관업","5","1","3","5","0","0","10","16","","","","자가","0","0","N",
"304","숙박업","03_11_03_P","3620000","3620000-201-2019-00003","2019-12-06","","01","영업/정상","01","영업","","","","","050350520943","851.97","500-801","광주광역시 북구 각화동 503-47 지하1층~지상5층","광주광역시 북구 동문대로213번길 11, 지하1~지상5층 (각화동)","61136","얌(YAM)","2026-01-08 14:08:57","U","2026-01-10 02:40:00","여관업","193521.819296817","186943.572479737","여관업","0","0","0","0","0","0","0","27","","","","","0","0","N",
"305","숙박업","03_11_03_P","3310000","3310000-201-2002-00004","2002-03-26","","01","영업/정상","01","영업","","","","","051 6376819","920.00","608-827","부산광역시 남구 문현동 810-4","부산광역시 남구 남동천로 6 (문현동)","48402","그랜디스 호텔","2026-01-08 14:05:31","U","2026-01-10 02:40:00","숙박업 기타","388289.499538292","183999.333314712","숙박업 기타","0","0","1","7","0","0","1","27","","","","","0","0","N",
"306","숙박업","03_11_03_P","3220000","3220000-214-2021-00003","2021-12-27","","01","영업/정상","01","영업","","","","","","3089.34","135-513","서울특별시 강남구 역삼동 701-1 역삼 아르누보씨티","서울특별시 강남구 언주로 506, 역삼 아르누보씨티 5,7,10,12,13,16층 (역삼동)","06152","역삼아르누보씨티호텔앤레지던스","2026-01-08 16:00:26","U","2026-01-10 02:40:00","숙박업(생활)","203716.938085702","444579.034008591","숙박업(생활)","0","0","5","16","0","0","0","51","","","","","0","0","N",
"307","숙박업","03_11_03_P","3490000","3490000-214-2023-00003","2023-05-02","","01","영업/정상","01","영업","","","","","032 267 2203","15590.66","400-320","인천광역시 중구 중산동 1886-11 블루오션 레지던스호텔 3, 1층, 3층~23층 일부호","인천광역시 중구 자연대로 8, 블루오션 레지던스호텔 3 ,1층, 3층~23층 일부호 (중산동)","22397","블루오션 호텔3차","2026-01-08 11:04:29","U","2026-01-10 02:40:00","숙박업(생활)","161287.416353374","442849.644778346","숙박업(생활)","0","0","0","0","0","0","0","511","","","","","0","0","N",
"308","숙박업","03_11_03_P","5330000","5330000-201-2011-00006","2011-08-17","","01","영업/정상","01","영업","","","","","","895.58","650-826","경상남도 통영시 광도면 용호리 144-1","경상남도 통영시 광도면 용호로 285-16","53022","글램독통영","2026-01-08 13:57:29","U","2026-01-10 02:40:00","휴양콘도미니엄업","327135.222870084","153548.887162959","휴양콘도미니엄업","3","0","2","3","0","0","0","18","","","","자가","0","0","N",
"309","숙박업","03_11_03_P","3740000","3770000-214-2025-00017","2025-10-27","","01","영업/정상","01","영업","","","","","","852.25","442-843","경기도 수원시 팔달구 매교동 29-13","경기도 수원시 팔달구 매산로126번길 37 (매교동)","16465","코너스톤","2026-01-06 14:50:05","U","2026-01-10 02:40:00","숙박업(생활)","201283.572402533","418698.268751809","숙박업(생활)","0","0","0","0","0","0","21","0","","","","","0","0","N",
"310","숙박업","03_11_03_P","5670000","5670206-201-1981-00004","1981-05-04","","01","영업/정상","01","영업","","","","","055 5465793","178.20","645-190","경상남도 창원시 진해구 화천동 39-1","경상남도 창원시 진해구 중원로86번길 23 (화천동)","51679","카라모텔","2026-01-06 10:05:18","U","2026-01-10 02:40:00","여관업","351419.080199791","184898.577286034","여관업","0","0","0","0","0","0","0","18","","","","","0","0","N",
"311","숙박업","03_11_03_P","3190000","3190000-201-1983-00081","1983-01-15","","01","영업/정상","01","영업","","","","","02 5828462","710.28","156-825","서울특별시 동작구 사당동 1019-19","서울특별시 동작구 동작대로9길 4 (사당동)","07014","호텔 스테이라이트 이수","2026-01-08 11:25:36","U","2026-01-10 02:40:00","일반호텔","198278.302387539","442057.34216369","일반호텔","6","1","0","0","0","0","2","39","","","","","0","0","N",
"312","숙박업","03_11_03_P","3620000","3620000-201-2023-00001","2023-01-04","","01","영업/정상","01","영업","","","","","050713802100","748.33","500-827","광주광역시 북구 신안동 16-7","광주광역시 북구 무등로202번길 25, 제1호, 제2호 (신안동)","61251","나인호텔(Nine9 Hotel)","2026-01-08 14:12:40","U","2026-01-10 02:40:00","일반호텔","191301.13323255","184980.01933895","일반호텔","3","0","0","0","0","0","0","21","","","","","0","0","N",
"313","숙박업","03_11_03_P","3740000","3770000-201-2016-00106","2016-10-26","","01","영업/정상","01","영업","","","","","031 80198025","893.50","442-847","경기도 수원시 팔달구 매산로2가 7-3","경기도 수원시 팔달구 고화로9번길 33 (매산로2가)","16456","레스티아 수원역점","2026-01-07 17:11:41","U","2026-01-10 02:40:00","관광호텔","200485.919506411","418630.270524409","관광호텔","0","10","1","10","0","0","0","32","","","","자가","0","0","N",
"314","숙박업","03_11_03_P","3740000","3770000-201-2018-00002","2018-02-13","","01","영업/정상","01","영업","","","","","","817.90","442-847","경기도 수원시 팔달구 매산로2가 10-6 1~8층","경기도 수원시 팔달구 고화로9번길 34, 1~8층 (매산로2가)","16456","레스티아 스테이 수원역점","2026-01-07 17:12:02","U","2026-01-10 02:40:00","관광호텔","200477.69705898","418648.661253876","관광호텔","0","0","1","8","0","0","0","30","","","","","0","0","N",
"315","숙박업","03_11_03_P","3740000","3770000-201-2003-00026","2003-10-22","","01","영업/정상","01","영업","","","","","031 2384220","1316.52","442-834","경기도 수원시 팔달구 인계동 1043-5","경기도 수원시 팔달구 권광로175번길 32 (인계동)","16490","엑스아이","2026-01-07 11:25:20","U","2026-01-10 02:40:00","여관업","202647.33465915","417990.594262091","여관업","8","1","2","7","0","0","0","34","","","","자가","0","0","N",
"316","숙박업","03_11_03_P","3740000","3770000-201-2004-00016","2004-11-30","","01","영업/정상","01","영업","","","","","031 2257001","1491.96","442-835","경기도 수원시 팔달구 인계동 1132","경기도 수원시 팔달구 권선로741번길 27 (인계동)","16491","이상한스테이 수원인계점","2026-01-08 15:01:14","U","2026-01-10 02:40:00","숙박업 기타","202815.166831746","417462.216304152","숙박업 기타","6","2","5","6","0","0","4","26","","","","자가","0","0","N",
"317","숙박업","03_11_03_P","3200000","3200000-201-2001-00036","2001-04-28","","01","영업/정상","01","영업","","","","","02 5850588","1192.66","151-801","서울특별시 관악구 남현동 602-15","서울특별시 관악구 승방2길 9 (남현동)","08807","티트리 호텔","2026-01-08 09:54:30","U","2026-01-10 02:40:00","일반호텔","198249.863476997","441344.356428818","일반호텔","8","1","1","8","1","1","3","39","","","","","0","0","N",
"318","숙박업","03_11_03_P","3200000","3200000-201-2016-00002","2016-09-09","","01","영업/정상","01","영업","","","","","02 889 8000","2785.57","151-892","서울특별시 관악구 신림동 1433-122","서울특별시 관악구 신림동7길 52 (신림동)","08759","뜨랑블루호텔","2026-01-08 10:31:15","U","2026-01-10 02:40:00","관광호텔","193457.995986558","442484.950403885","관광호텔","12","2","1","12","0","0","0","66","","","","자가","0","0","N",
"319","숙박업","03_11_03_P","5530000","5530000-214-2020-00005","2020-10-28","","03","폐업","02","폐업","2026-01-08","","","","","2693.25","445-160","경기도 화성시 반송동 94","경기도 화성시 동탄반석로 171, 스타즈호텔 프리미어 1층 일부호, 14~20층 일부호 (반송동)","18445","어반스테이 레지던스 동탄","2026-01-08 17:03:08","U","2026-01-10 02:40:00","숙박업(생활)","206202.174523307","411359.173893231","숙박업(생활)","0","0","14","20","0","0","0","123","","","","","0","0","N",
"320","숙박업","03_11_03_P","4761000","4761000-201-1988-00001","1988-12-17","","01","영업/정상","01","영업","","","","","6439311","222.54","","전북특별자치도 임실군 관촌면 관촌리 457-1","전북특별자치도 임실군 관촌면 사선로 45","55910","산수장여관","2026-01-08 16:08:48","U","2026-01-10 02:40:00","여관업","224354.004212756","241638.987257088","여관업","0","0","0","0","0","0","11","3","","","","","0","0","N",
"321","숙박업","03_11_03_P","3620000","3620000-201-2003-00001","2003-01-02","","01","영업/정상","01","영업","","","","","062 525 9572","758.94","500-862","광주광역시 북구 유동 102-20","광주광역시 북구 중가로51번길 29-14 (유동)","61245","X모텔","2026-01-08 14:02:50","U","2026-01-10 02:40:00","여관업","191347.550742609","184665.967714174","여관업","5","0","1","5","0","0","10","18","","","","","0","0","N",
"322","숙박업","03_11_03_P","3620000","3620000-201-1994-00008","1994-08-22","","01","영업/정상","01","영업","","","","","062 522 5123","319.95","500-854","광주광역시 북구 운암동 96-10","광주광역시 북구 북문대로33번길 7 (운암동)","61261","운암모텔","2026-01-08 13:59:24","U","2026-01-10 02:40:00","여관업","189127.952665456","186158.93255803","여관업","5","1","1","5","1","1","6","14","","","","","0","0","N",
"323","숙박업","03_11_03_P","3620000","3620000-214-2017-00002","2017-09-15","","01","영업/정상","01","영업","","","","","050713920559","619.98","500-878","광주광역시 북구 중흥동 707-8 2~4층","광주광역시 북구 경양로147번길 30 (중흥동, 2~4층)","61237","현대빌생활형숙박","2026-01-08 14:15:03","U","2026-01-10 02:40:00","숙박업(생활)","191609.095549761","184774.59746109","숙박업(생활)","0","0","0","0","0","0","0","23","","","","","0","0","N",
"324","숙박업","03_11_03_P","3620000","3620000-201-2025-00002","2025-02-18","","01","영업/정상","01","영업","","","","","050314988803","1930.76","500-480","광주광역시 북구 오룡동 1114 1~8층","광주광역시 북구 앰코로 42, 1~8층 (오룡동)","61009","란타나호텔 첨단점","2026-01-08 14:13:36","U","2026-01-10 02:40:00","숙박업 기타","186562.703441912","191388.427197388","숙박업 기타","0","0","1","8","0","0","0","36","","","","","0","0","N",
"325","숙박업","03_11_03_P","4160000","4160000-214-2022-00050","2022-08-22","","01","영업/정상","01","영업","","","","","","485.24","477-803","경기도 가평군 가평읍 복장리 422 숙박동외2필지(1층~3층),로비동(지하1층,2층~3층)","경기도 가평군 가평읍 호반로 1515-29, 숙박동(1층~3층),로비동(지하1층,2층~3층)","12430","디온","2026-01-08 17:50:26","U","2026-01-10 02:40:00","숙박업(생활)","244341.768235478","470246.665363","숙박업(생활)","3","0","1","3","0","0","0","4","","","","","0","0","N",
"326","숙박업","03_11_03_P","5370000","5370000-201-2022-00001","2022-07-05","","01","영업/정상","01","영업","","","","","","92.75","656-891","경상남도 거제시 일운면 구조라리 371","경상남도 거제시 일운면 구조라로 42-1, 나동 2층","53329","우리집","2026-01-08 10:34:01","U","2026-01-10 02:40:00","여관업","355003.045296353","146441.952485209","여관업","0","0","2","2","0","0","2","1","","","","","0","0","N",
"327","숙박업","03_11_03_P","3620000","3620000-201-2006-00001","2006-01-06","","01","영업/정상","01","영업","","","","","062 522 8266","785.76","500-827","광주광역시 북구 신안동 137-11","광주광역시 북구 중흥로73번길 8-3 (신안동)","61250","오렌지모텔","2026-01-08 14:05:24","U","2026-01-10 02:40:00","여관업","191068.108236194","185057.011782476","여관업","5","0","1","5","0","0","0","28","","","","자가","0","0","N",
"328","숙박업","03_11_03_P","3620000","3620000-201-2014-00003","2014-07-17","","01","영업/정상","01","영업","","","","","050714169400","2691.85","500-878","광주광역시 북구 중흥동 713-6","광주광역시 북구 경양로 160 (중흥동)","61238","호텔보다","2026-01-08 14:07:06","U","2026-01-10 02:40:00","여관업","191650.298576767","184570.217988016","여관업","0","0","0","0","0","0","0","28","","","","","0","0","N",
"329","숙박업","03_11_03_P","3120000","3120000-201-2017-00001","2017-03-13","","01","영업/정상","01","영업","","","","","","512.62","120-809","서울특별시 서대문구 대현동 101-17 8층","서울특별시 서대문구 신촌로 155, 8층 (대현동)","03766","서울그랜드호스텔이대","2026-01-08 11:49:28","U","2026-01-10 02:40:00","관광호텔","194929.750810335","450514.690947083","관광호텔","8","0","0","0","0","0","0","19","","","","","0","0","N",
"330","숙박업","03_11_03_P","6520000","6520000-214-2020-00020","2020-12-21","","01","영업/정상","01","영업","","","","","16701520","1910.56","697-841","제주특별자치도 서귀포시 서귀동 486-1","제주특별자치도 서귀포시 태평로371번길 18 (서귀동)","63595","일성트루엘","2026-01-08 16:14:08","U","2026-01-10 02:40:00","숙박업(생활)","159161.659967919","-27744.5981672524","숙박업(생활)","10","4","0","0","0","0","0","41","","","","임대","0","0","N",
"331","숙박업","03_11_03_P","3010000","3010000-214-2021-00002","2021-02-01","","01","영업/정상","01","영업","","","","","","602.45","100-281","서울특별시 중구 인현동1가 158","서울특별시 중구 충무로 24 (인현동1가)","04556","더 쉐어 서울","2026-01-08 11:37:52","U","2026-01-10 02:40:00","숙박업(생활)","199345.466097151","451233.36978053","숙박업(생활)","0","0","3","17","0","0","0","32","","","","","0","0","N",
"332","숙박업","03_11_03_P","3490000","3490000-214-2025-00001","2025-01-09","","01","영업/정상","01","영업","","","","","","5408.52","400-320","인천광역시 중구 중산동 1886-11 블루오션 레지던스호텔 3, 4~23층 일부호","인천광역시 중구 자연대로 8, 블루오션 레지던스호텔 3 4~23층 일부호 (중산동)","22397","제이더블유 코지스테이","2026-01-08 10:48:01","U","2026-01-10 02:40:00","숙박업(생활)","161287.416353374","442849.644778346","숙박업(생활)","23","0","0","0","0","0","0","58","","","","","0","0","N",
"333","숙박업","03_11_03_P","5400000","5400000-201-2026-00001","2026-01-09","","01","영업/정상","01","영업","","","","","","444.97","637-804","경상남도 함안군 가야읍 말산리 58-132","경상남도 함안군 가야읍 가야12길 12-1, 2층","52045","아라별 스테이","2026-01-09 16:19:48","I","2026-01-11 00:20:02","숙박업 기타","328281.813093689","198488.91418469","숙박업 기타","4","0","2","0","0","0","0","8","","","","임대","0","0","N",
"334","숙박업","03_11_03_P","5060000","5060000-201-1990-00001","1990-01-06","","01","영업/정상","01","영업","","","","","054 4334558","608.00","740-982","경상북도 김천시 평화동 245-128","경상북도 김천시 평화7길 29 (평화동)","39607","황제모텔","2026-01-09 15:13:10","U","2026-01-11 02:40:00","여관업","299778.046096146","292287.090616105","여관업","5","0","0","0","0","0","20","0","","","","","","","N",
"335","숙박업","03_11_03_P","4490000","5660000-201-1994-00008","1994-12-29","","01","영업/정상","01","영업","","","","","050714241737","710.00","331-969","충청남도 천안시 서북구 성정동 741-6","충청남도 천안시 서북구 양지8길 10-3 (성정동)","31146","주식회사천안호텔어반트","2026-01-09 14:53:01","U","2026-01-11 02:40:00","일반호텔","212410.576952842","367737.143185009","일반호텔","0","0","0","0","0","0","10","23","","","","자가","0","0","N",
"336","숙박업","03_11_03_P","3730000","3730000-201-2023-00003","2023-08-07","","01","영업/정상","01","영업","","","","","052 2645777","1823.53","689-824","울산광역시 울주군 상북면 등억알프스리 533-5","울산광역시 울주군 상북면 알프스온천2길 16","44952","다소니","2026-01-09 15:50:22","U","2026-01-11 02:40:00","숙박업 기타","388416.273468886","230139.878738393","숙박업 기타","4","1","1","4","1","1","0","33","","","","","0","0","N",
"337","숙박업","03_11_03_P","3460000","3460000-201-2000-00006","2000-09-04","","01","영업/정상","01","영업","","","","","053 764 2200","1279.00","706-852","대구광역시 수성구 황금동 779-1","대구광역시 수성구 동대구로 165 (황금동)","42146","2월호텔대구황금점","2026-01-09 09:30:19","U","2026-01-11 02:40:00","일반호텔","346649.502011723","261780.023436079","일반호텔","5","1","0","5","0","0","0","31","","","","자가","0","0","N",
"338","숙박업","03_11_03_P","3460000","3460000-201-2004-00005","2004-07-02","","01","영업/정상","01","영업","","","","","053 2812500","807.84","706-817","대구광역시 수성구 범어동 38-8","대구광역시 수성구 상록로 22-4 (범어동)","42019","넘버25호텔","2026-01-09 09:36:50","U","2026-01-11 02:40:00","여관업","346652.803988117","263581.444131097","여관업","5","1","1","5","0","0","0","23","","","","임대","0","0","N",
"339","숙박업","03_11_03_P","3460000","3460000-201-2003-00012","2003-10-20","","01","영업/정상","01","영업","","","","","053 766 1121","1988.00","706-853","대구광역시 수성구 황금동 850-1","대구광역시 수성구 동대구로25길 37 (황금동)","42149","주식회사 체리쉬","2026-01-09 09:35:02","U","2026-01-11 02:40:00","일반호텔","346588.056943321","261304.075636991","일반호텔","7","1","0","0","0","0","0","40","","","","","0","0","N",
"340","숙박업","03_11_03_P","3460000","3460000-201-2000-00020","2003-04-18","","01","영업/정상","01","영업","","","","","053 763 1116","1067.00","706-837","대구광역시 수성구 중동 29-3","대구광역시 수성구 수성로 276 (중동)","42133","가우진호텔","2026-01-09 09:31:34","U","2026-01-11 02:40:00","여관업","345696.805175683","262307.564984207","여관업","4","0","0","4","0","0","0","31","","","","자가","0","0","N",
"341","숙박업","03_11_03_P","5050000","5050000-201-2010-00002","2010-08-09","","01","영업/정상","01","영업","","","","","","0.00","780-831","경상북도 경주시 감포읍 감포리 500-3","경상북도 경주시 감포읍 감포로3길 36-2","38125","하운드 리조트 경주감포","2026-01-09 14:46:48","U","2026-01-11 02:40:00","여관업","426276.472231351","258808.18965621","여관업","1","6","1","6","0","0","0","24","","","","자가","0","0","N",
"342","숙박업","03_11_03_P","4510000","4510000-201-2003-00009","2003-05-28","","01","영업/정상","01","영업","","","","","041 9318511","1026.00","355-943","충청남도 보령시 신흑동 2216-2","충청남도 보령시 해수욕장13길 4 (신흑동)","33489","산타나모텔","2026-01-09 10:13:27","U","2026-01-11 02:40:00","여관업","155785.94761362","313347.937494292","여관업","0","0","0","0","0","0","9","20","","","","","","","N",
"343","숙박업","03_11_03_P","3910000","3910029-201-1995-00021","1995-12-28","","01","영업/정상","01","영업","","","","","031 663 5889","547.30","459-120","경기도 평택시 신장동 300-7","경기도 평택시 중앙시장로8번길 13, 1-4층 (신장동)","17758","호텔아미고 평택송탄점","2026-01-09 14:29:29","U","2026-01-11 02:40:00","여관업","204500.092122424","397518.13029501","여관업","4","1","1","4","1","1","22","0","","","","","0","0","N",
"344","숙박업","03_11_03_P","4191000","4191000-201-1993-00003","1993-12-18","","01","영업/정상","01","영업","","","","","033 7631364","1.00","","강원특별자치도 원주시 흥업면 흥업리 552-2","강원특별자치도 원주시 흥업면 남원로 30","26403","흥업장","2026-01-09 13:33:14","U","2026-01-11 02:40:00","여관업","281415.012006177","422277.46577228","여관업","0","0","0","0","0","0","8","9","","","","","0","0","N",
"345","숙박업","03_11_03_P","4191000","4191000-201-1995-00007","1995-12-28","","01","영업/정상","01","영업","","","","","033 7442311","1164.48","","강원특별자치도 원주시 단계동 860","강원특별자치도 원주시 장미공원길 47 (단계동)","26436","CAMPOHOTEL(캄포호텔)","2026-01-09 13:26:15","U","2026-01-11 02:40:00","여관업","282311.557775457","427653.416756146","여관업","5","0","0","0","0","0","5","35","","","","임대","0","0","N",
"346","숙박업","03_11_03_P","4191000","4191000-201-2005-00003","2005-03-21","","01","영업/정상","01","영업","","","","","033 7486691","1611.26","","강원특별자치도 원주시 단계동 881-8","강원특별자치도 원주시 서원대로 172-1 (단계동)","26382","킹덤모텔","2026-01-09 13:40:38","U","2026-01-11 02:40:00","여관업","282375.584338784","427262.907713962","여관업","7","1","1","7","1","1","3","32","","","","자가","0","0","N",
"347","숙박업","03_11_03_P","4191000","4191000-201-1990-00002","1990-01-25","","01","영업/정상","01","영업","","","","","033 7425224","402.32","","강원특별자치도 원주시 학성동 280-8","강원특별자치도 원주시 원일로 191-6 (학성동)","26416","코리아장여관","2026-01-09 13:28:37","U","2026-01-11 02:40:00","여관업","283631.21978433","428456.551353481","여관업","3","1","1","3","0","0","4","12","","","","","0","0","N",
"348","숙박업","03_11_03_P","4191000","4191000-201-1989-00003","1989-12-06","","01","영업/정상","01","영업","","","","","033 7631681","1.00","","강원특별자치도 원주시 개운동 380-46","강원특별자치도 원주시 치악로 1820-2 (개운동)","26443","메트로21여관","2026-01-09 13:32:02","U","2026-01-11 02:40:00","여관업","284609.255105584","427374.485882416","여관업","0","0","0","0","0","0","15","10","","","","","0","0","N",
"349","숙박업","03_11_03_P","4191000","4191000-201-1972-00001","1972-08-26","","01","영업/정상","01","영업","","","","","033 7614560","67.33","","강원특별자치도 원주시 일산동 25","강원특별자치도 원주시 원일로 85-13 (일산동)","26431","영신장여관","2026-01-09 13:29:40","U","2026-01-11 02:40:00","여관업","284056.029297417","427744.268188634","여관업","3","0","3","0","0","0","8","13","","","","","0","0","N",
"350","숙박업","03_11_03_P","4281000","4281000-214-2017-00014","2017-10-12","","01","영업/정상","01","영업","","","","","033 8328088","6902.27","","강원특별자치도 평창군 봉평면 면온리 922 빌라동,테라스동","강원특별자치도 평창군 봉평면 태기로 228-95 (빌라동,테라스동)","25307","호텔어라운드 포레스트","2026-01-09 11:54:25","U","2026-01-11 02:40:00","숙박업(생활)","317721.075516227","453496.543743229","숙박업(생활)","0","0","0","0","0","0","0","40","","","","자가","0","0","N",
"351","숙박업","03_11_03_P","4191000","4191000-201-1997-00021","1997-09-12","","01","영업/정상","01","영업","","","","","","234.23","","강원특별자치도 원주시 소초면 흥양리 266","강원특별자치도 원주시 소초면 황골로 440","26310","시루봉여관","2026-01-09 13:41:23","U","2026-01-11 02:40:00","여관업","289254.495742258","429626.127925373","여관업","0","0","0","0","0","0","3","4","","","","","0","0","N",
"352","숙박업","03_11_03_P","4191000","4191000-201-1987-00001","1987-01-09","","01","영업/정상","01","영업","","","","","033 7435501","432.90","","강원특별자치도 원주시 중앙동 272","강원특별자치도 원주시 평원로 5 (중앙동)","26429","대림장여관","2026-01-09 13:40:05","U","2026-01-11 02:40:00","여관업","284422.713138609","427699.259785687","여관업","3","1","1","3","0","0","0","18","","","","","0","0","N",
"353","숙박업","03_11_03_P","4191000","4191000-201-1994-00007","1994-12-22","","01","영업/정상","01","영업","","","","","033 7463747","926.50","","강원특별자치도 원주시 우산동 92-14 . 15","강원특별자치도 원주시 북원로2475번길 10-8 (우산동,. 15)","26343","만천장여관","2026-01-09 13:28:06","U","2026-01-11 02:40:00","여관업","283171.153824555","429738.121786685","여관업","0","0","0","0","0","0","8","25","","","","","0","0","N",
"354","숙박업","03_11_03_P","4191000","4191000-201-1995-00002","1995-05-20","","01","영업/정상","01","영업","","","","","033 7468800","1141.44","","강원특별자치도 원주시 우산동 91-2","강원특별자치도 원주시 북원로2485번길 11 (우산동)","26343","세화장여관","2026-01-09 13:27:14","U","2026-01-11 02:40:00","여관업","283115.609664382","429767.893439367","여관업","0","0","0","0","0","0","18","17","","","","","0","0","N",
"355","숙박업","03_11_03_P","3640000","3640000-201-1977-00005","1977-01-22","","03","폐업","02","폐업","2026-01-09","","","","042 2730603","37.60","300-150","대전광역시 동구 정동 1-274","대전광역시 동구 역전시장길 88 (정동)","34629","신흥여인숙","2026-01-09 13:49:51","U","2026-01-11 02:40:00","여인숙업","238926.315037972","314375.470822022","여인숙업","0","0","0","0","0","0","6","0","","","","","0","0","N",
"356","숙박업","03_11_03_P","3250000","3250000-201-1989-00134","1989-10-25","","01","영업/정상","01","영업","","","","","051 2473334","384.28","600-809","부산광역시 중구 부평동3가 76-1","부산광역시 중구 흑교로35번길 7 (부평동3가)","48975","금강장","2026-01-09 14:04:55","U","2026-01-11 02:40:00","여관업","384521.036351337","180037.250526698","여관업","0","0","0","0","0","0","6","10","","","","자가","0","0","N",
"357","숙박업","03_11_03_P","4990000","4990000-214-2011-00004","2011-03-16","","03","폐업","02","폐업","2026-01-09","","","","061 553 8344","552.00","537-883","전라남도 완도군 약산면 득암리 568-2","전라남도 완도군 약산면 득암4번길 39-1","59136","도원펜션","2026-01-09 11:12:11","U","2026-01-11 02:40:00","숙박업(생활)","190333.972391267","95946.8384984718","숙박업(생활)","1","0","1","1","0","0","12","0","","","","","0","0","N",
"358","숙박업","03_11_03_P","6520000","6520000-214-2014-00016","2014-06-24","","03","폐업","02","폐업","2026-01-09","","","","064 783 2219","950.92","699-901","제주특별자치도 서귀포시 성산읍 고성리 444-7","제주특별자치도 서귀포시 성산읍 섭지코지로25번길 29","63641","호텔엠씨씨","2026-01-09 16:40:29","U","2026-01-11 02:40:00","숙박업(생활)","192375.482245578","-6055.28889019447","숙박업(생활)","4","1","1","4","1","1","0","21","","","","자가","0","0","N",
"359","숙박업","03_11_03_P","6510000","6510000-201-1987-10001","1987-09-14","","01","영업/정상","01","영업","","","","","","690.32","695-904","제주특별자치도 제주시 애월읍 광령리 2863-2","제주특별자치도 제주시 애월읍 하광로 540-66","63062","스타하우스","2026-01-09 13:34:55","U","2026-01-11 02:40:00","여관업","146822.602410567","-5984.69061376552","여관업","2","0","0","0","0","0","2","22","","","","","0","0","N",
"360","숙박업","03_11_03_P","3650000","3650000-201-1973-00007","1973-10-17","","01","영업/정상","01","영업","","","","","042 2717198","125.00","301-809","대전광역시 중구 문창동 67-57","대전광역시 중구 충무로 160-1 (문창동)","35024","화성모텔","2026-01-09 17:17:04","U","2026-01-11 02:40:00","여관업","238926.891610572","313347.202601413","여관업","3","1","2","3","0","0","0","14","","","","","0","0","N",
"361","숙박업","03_11_03_P","3860000","3871000-201-1995-00220","1995-08-14","","01","영업/정상","01","영업","","","","","032  3480235","504.78","","경기도 부천시 원미구 역곡동 112-4","경기도 부천시 원미구 부일로750번길 29 (역곡동)","14674","초콜릿","2026-01-09 11:24:51","U","2026-01-11 02:40:00","여관업","183501.007892543","442701.294592487","여관업","0","0","1","5","0","0","0","26","","","","","0","0","N",
"362","숙박업","03_11_03_P","3570000","3570000-214-2025-00010","2025-11-19","","01","영업/정상","01","영업","","","","","","290.64","417-911","인천광역시 강화군 삼산면 매음리 1056-11","인천광역시 강화군 삼산면 삼산남로 993, 가동, 나동, 다동","23007","스카이랜드풀빌라","2026-01-09 13:11:38","U","2026-01-11 02:40:00","숙박업(생활)","138225.789256293","465705.186700972","숙박업(생활)","0","0","0","0","0","0","0","6","","","","임대","0","0","N",
"363","숙박업","03_11_03_P","5310000","5310000-201-1995-00006","1995-03-16","","01","영업/정상","01","영업","","","","","055 7559195","632.65","660-903","경상남도 진주시 상평동 257-5","경상남도 진주시 남강로1129번길 7 (상평동)","52813","한국관모텔","2026-01-09 17:58:27","U","2026-01-11 02:40:00","여관업","301542.407843834","186073.847626536","여관업","0","0","0","0","0","0","12","18","","","","","0","0","N",
