"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"326","인터넷컴퓨터게임시설제공업","03_05_05_P","4060000","CDFF2241022025000018","2025-09-19","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 금촌동 273-1","경기도 파주시 새꽃로 89, 가동 102호 (금촌동)","10913","팡팡PC","2026-01-08 11:05:30","U","2026-01-10 02:40:00","","179529.714545326","472868.31745532","인터넷컴퓨터게임시설제공업","유통관련업","0","","","22.12","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"327","인터넷컴퓨터게임시설제공업","03_05_05_P","3710000","CDFF2241022023000002","2023-01-06","","01","영업/정상","13","영업중","","","","","","","","울산광역시 동구 방어동 350-2","울산광역시 동구 중진길 6, 1층 (방어동)","44109","핑크PC","2026-01-07 09:15:20","U","2026-01-10 02:40:00","","419797.032780846","223280.062639588","인터넷컴퓨터게임시설제공업","유통관련업","0","","","53.9","1","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"328","인터넷컴퓨터게임시설제공업","03_05_05_P","3440000","CDFF2241022021000004","2021-05-21","","01","영업/정상","13","영업중","","","","","","","","대구광역시 남구 봉덕동 587-1","대구광역시 남구 중앙대로32길 74-1, 1층 (봉덕동)","42430","트리플PC","2026-01-07 13:45:13","U","2026-01-10 02:40:00","","344006.726513059","261980.533494863","인터넷컴퓨터게임시설제공업","유통관련업","0","","","42.68","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인PC방",
"329","인터넷컴퓨터게임시설제공업","03_05_05_P","4020000","CDFF2241022017000016","2017-12-22","","01","영업/정상","13","영업중","","","","","","","","경기도 군포시 당동 115-22","경기도 군포시 산본로179번길 5 (당동)","15855","광팔이PC","2026-01-06 17:13:39","U","2026-01-10 02:40:00","","195317.243357924","428096.959516424","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","전체이용가","","","","","성인PC방",
"330","인터넷컴퓨터게임시설제공업","03_05_05_P","4090000","CDFF2241022016000013","2016-12-02","","03","폐업","03","폐업","2026-01-07","","","","","","","경기도 김포시 장기동 1360 연경프라자 3층","경기도 김포시 김포한강1로78번길 6-6, 연경프라자 3층 (장기동)","10079","NIC PC방 장기점","2026-01-08 18:19:57","U","2026-01-10 02:40:00","","170786.347922405","460282.095285467","인터넷컴퓨터게임시설제공업","유통관련업","3","유흥업소밀집지역","","465","","","근린생활시설","","","","","","","","","","","","","","","","166","","전체이용가","","","","공업지역","",
"331","인터넷컴퓨터게임시설제공업","03_05_05_P","3130000","CDFF2241022012000005","2012-06-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 327-11","서울특별시 마포구 와우산로 155, 지하1층 (서교동)","04052","GEEKSTAR PC CAFE","2026-01-08 09:50:52","U","2026-01-10 02:40:00","","193737.407759698","450291.097497828","인터넷컴퓨터게임시설제공업","유통관련업","9","기타",",,","226.7","8","1","근린생활시설","","","","","","","","","","","","","","","","82","","전체이용가","","","","일반주거지역","",
"332","인터넷컴퓨터게임시설제공업","03_05_05_P","4140000","CDFF2241022025000004","2025-05-29","","01","영업/정상","13","영업중","","","","","","","","경기도 연천군 전곡읍 전곡리 334-11","경기도 연천군 전곡읍 은전로78번길 86","11034","진주PC게임랜드","2026-01-08 09:49:16","U","2026-01-10 02:40:00","","206054.588819353","502434.7066165","인터넷컴퓨터게임시설제공업","유통관련업","0","","","281","0","0","","0","0","0","0","","","","","","","","","","","","70","","","","","","","",
"333","인터넷컴퓨터게임시설제공업","03_05_05_P","3940000","CDFF2241022025000010","2025-05-22","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산서구 일산동 576-8 지하1층 좌편","경기도 고양시 일산서구 일중로 74, 지하1층 (일산동)","10340","따봉PC","2026-01-07 17:50:19","U","2026-01-10 02:40:00","","180133.081894229","464899.293904216","인터넷컴퓨터게임시설제공업","유통관련업","0","","","86.82","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인 PC방",
"334","인터넷컴퓨터게임시설제공업","03_05_05_P","3680000","CDFF2241022025000003","2025-06-10","","01","영업/정상","13","영업중","","","","","","","","대전광역시 대덕구 중리동 402-4","대전광역시 대덕구 중리로7번길 14-23, 1층 (중리동)","34394","썸PC","2026-01-06 14:06:41","U","2026-01-10 02:40:00","","238014.770552398","317859.943500056","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC","66","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC",
"335","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022025000020","2025-05-16","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 장안구 조원동 766-10","경기도 수원시 장안구 조원로89번길 35 (조원동)","16286","놀러와PC슬롯","2026-01-08 13:10:35","U","2026-01-10 02:40:00","","201206.064433014","421975.06662789","인터넷컴퓨터게임시설제공업","유통관련업","0","","","61.43","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC",
"336","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022025000023","2025-07-07","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 기흥구 구갈동 595-1","경기도 용인시 기흥구 강남로 6, 101호 (구갈동)","16978","아우라PC","2026-01-07 15:19:03","U","2026-01-10 02:40:00","","211205.833218045","418755.499838438","인터넷컴퓨터게임시설제공업","유통관련업","0","","","29.52","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","",
"337","인터넷컴퓨터게임시설제공업","03_05_05_P","5220000","CDFF2241022025000014","2025-07-01","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 석적읍 중리 203-6","경상북도 칠곡군 석적읍 북중리12길 6, 1층","39836","따따 PC","2026-01-08 09:38:42","U","2026-01-10 02:40:00","","327284.703998983","287259.979815155","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC 8대","50","0","0","","0","0","0","0","","","","","","","","","","","","8","","전체이용가","","","","","성인 PC방",
"338","인터넷컴퓨터게임시설제공업","03_05_05_P","4060000","CDFF2241022022000022","2022-10-04","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 금촌동 765-5","경기도 파주시 금정12길 12, 1층 (금촌동)","10929","럭키PC방","2026-01-06 17:17:21","U","2026-01-10 02:40:00","","180164.718466322","473003.585489448","인터넷컴퓨터게임시설제공업","유통관련업","0","","","69.42","0","0","","0","0","0","0","","","","","","","","","","","","6","","전체이용가","","","","","성인PC방",
"339","인터넷컴퓨터게임시설제공업","03_05_05_P","3620000","CDFF2241022022000023","2022-10-19","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 신용동 691 대성빌딩","광주광역시 북구 첨단연신로91번길 44, 대성빌딩 1층 103호 (신용동)","61087","따봉PC","2026-01-08 14:49:27","U","2026-01-10 02:40:00","","187131.958565515","189712.30999955","인터넷컴퓨터게임시설제공업","유통관련업","0","","","46.41","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"340","인터넷컴퓨터게임시설제공업","03_05_05_P","4641000","CDFF2241022019000072","2019-12-26","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 덕진구 송천동2가 252-1","전북특별자치도 전주시 덕진구 붓내4길 17, 1층 (송천동2가)","54828","둘리 PC","2026-01-08 20:07:41","U","2026-01-10 02:40:00","","211044.304248951","263103.725425506","인터넷컴퓨터게임시설제공업","유통관련업","2","","","60","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인PC방",
"341","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022021000024","2021-04-08","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 불당동 1018 K1노래방","충청남도 천안시 서북구 불당8길 26-7, K1노래방 101호 (불당동)","31164","악동PC","2026-01-08 13:56:53","U","2026-01-10 02:40:00","","209480.166784459","366878.04805756","인터넷컴퓨터게임시설제공업","유통관련업","0","","","55","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"342","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022022000003","2022-03-23","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 논현동 676-7 흥인빌딩","인천광역시 남동구 앵고개로934번길 51, 흥인빌딩 205호 (논현동)","21673","똥 PC","2026-01-08 13:20:26","U","2026-01-10 02:40:00","","176563.935242504","433165.659128108","인터넷컴퓨터게임시설제공업","유통관련업","0","","","81.15","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"343","인터넷컴퓨터게임시설제공업","03_05_05_P","5020000","CDFF2241022025000010","2025-04-22","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 오천읍 원리 893-69","경상북도 포항시 남구 오천읍 원동로 75-10, 102호","37883","수박PC","2026-01-08 09:32:40","U","2026-01-10 02:40:00","","416557.544512687","277071.535988867","인터넷컴퓨터게임시설제공업","유통관련업","0","","","39.9","0","0","","0","0","0","0","","","","","","","","","","","","9","","청소년이용불가","","","","","성인PC",
"344","인터넷컴퓨터게임시설제공업","03_05_05_P","4641000","CDFF2241022025000009","2025-03-20","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 중화산동2가 622-7","전북특별자치도 전주시 완산구 중산1길 2 (중화산동2가)","54977","강남PC","2026-01-07 13:12:41","U","2026-01-10 02:40:00","","210791.671468549","257169.011567119","인터넷컴퓨터게임시설제공업","유통관련업","0","","","70.25","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"345","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022025000006","2025-02-17","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 만수동 927 1층일부호","인천광역시 남동구 복개동로 42, 1층 일부호 (만수동)","21538","대박 PC","2026-01-07 17:05:45","U","2026-01-10 02:40:00","","175709.283415566","438871.498184279","인터넷컴퓨터게임시설제공업","유통관련업","0","","","36","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"346","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022025000011","2025-03-18","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 삼룡동 455","충청남도 천안시 동남구 청수12로 42, 107호 (삼룡동)","31197","빠나나PC","2026-01-08 10:48:27","U","2026-01-10 02:40:00","","214544.161615333","364622.351240129","인터넷컴퓨터게임시설제공업","유통관련업","0","","","46.74","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인",
"347","인터넷컴퓨터게임시설제공업","03_05_05_P","3620000","CDFF2241022025000003","2025-04-10","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 운암동 97-16","광주광역시 북구 대자로 97, 1층 (운암동)","61261","콜라PC","2026-01-08 16:55:12","U","2026-01-10 02:40:00","","189277.559329899","186011.138329851","인터넷컴퓨터게임시설제공업","유통관련업","0","","","42.3","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"348","인터넷컴퓨터게임시설제공업","03_05_05_P","4470000","CDFF2241022025000006","2025-02-21","","01","영업/정상","13","영업중","","","","","","","","충청북도 음성군 음성읍 읍내리 400-26","충청북도 음성군 음성읍 중앙로50번길 16","27706","놀러와 피시","2026-01-08 09:17:18","U","2026-01-10 02:40:00","","261495.090515363","380998.590166807","인터넷컴퓨터게임시설제공업","유통관련업","0","","","99.06","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"349","인터넷컴퓨터게임시설제공업","03_05_05_P","5380000","CDFF2241022023000021","2023-12-28","2026-01-06","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","경상남도 양산시 명동 704-5 부경리더스 B동","경상남도 양산시 외홈3길 16, 1층 (명동, 부경리더스 B동)","50532","신세계PC","2026-01-06 15:08:39","U","2026-01-10 02:40:00","","396800.692940141","214197.296471369","인터넷컴퓨터게임시설제공업","유통관련업","0","","","38.73","1","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"350","인터넷컴퓨터게임시설제공업","03_05_05_P","3050000","CDFF2241022008000035","2008-05-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 답십리동 12-18 영진빌딩 지하1층","서울특별시 동대문구 한천로 55, 영진빌딩 지하1층 (답십리동)","02617","레드포스PC아레나 답십리점","2026-01-08 09:24:21","U","2026-01-10 02:40:00","","205393.433367381","451620.970949384","인터넷컴퓨터게임시설제공업","유통관련업","0","","","290","0","0","","0","0","0","0","","","","","","","","","","","","163","","","","","","","",
"351","인터넷컴퓨터게임시설제공업","03_05_05_P","3210000","CDFF2241022015000005","2015-06-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 반포동 52-1 쌍동빌딩","서울특별시 서초구 고무래로 26, 쌍동빌딩 지하1층 (반포동)","06593","레벨업 pc방","2026-01-08 10:13:40","U","2026-01-10 02:40:00","","200919.342277511","444457.838191581","인터넷컴퓨터게임시설제공업","유통관련업","","","","281.51","","","","","","","","","","","","","","","","","","","","","전체이용가","","","","","",
"352","인터넷컴퓨터게임시설제공업","03_05_05_P","5710000","CDFF2241022016000043","2016-09-29","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 상당구 금천동 425","충청북도 청주시 상당구 영운천로145번길 38, 1층 (금천동)","28730","복댕이PC","2026-01-07 14:12:16","U","2026-01-10 02:40:00","","245698.143324417","347060.629703187","인터넷컴퓨터게임시설제공업","유통관련업","0","","","121.2","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"353","인터넷컴퓨터게임시설제공업","03_05_05_P","5710000","CDFF2241022009000003","2009-01-08","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 서원구 수곡동 334-0 (지하1층)","충청북도 청주시 서원구 구룡산로 321 (수곡동,(지하1층))","","Yes PC방","2026-01-08 13:34:07","U","2026-01-10 02:40:00","","242885.946249057","346498.361995886","인터넷컴퓨터게임시설제공업","유통관련업","","","","295.78","","","","","80","","","","","","","","","","","","","","90","","","","","","","",
"354","인터넷컴퓨터게임시설제공업","03_05_05_P","5220000","CDFF2241022023000026","2023-11-01","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 석적읍 중리 95-8","경상북도 칠곡군 석적읍 북중리1길 26","39839","루비 PC","2026-01-08 09:37:56","U","2026-01-10 02:40:00","","326813.373706866","287359.788656755","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","0","0","","0","0","0","0","","","","","","","","","","","","4","","","","","","","성인PC방",
"355","인터넷컴퓨터게임시설제공업","03_05_05_P","5710000","CDFF2241022023000063","2023-09-26","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 흥덕구 봉명동 1750 1층","충청북도 청주시 흥덕구 과상미로 19, 1층 (봉명동)","28452","자두PC","2026-01-07 13:35:15","U","2026-01-10 02:40:00","","241213.535912699","349309.248227757","인터넷컴퓨터게임시설제공업","유통관련업","0","","","53.83","1","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"356","인터넷컴퓨터게임시설제공업","03_05_05_P","4060000","CDFF2241022024000038","2024-12-13","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 탄현면 낙하리 298-4","경기도 파주시 탄현면 방촌로 1049, 1층 104호","10857","고래PC","2026-01-06 17:52:37","U","2026-01-10 02:40:00","","176766.79705826","480372.573075435","인터넷컴퓨터게임시설제공업","유통관련업","0","","","40","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","",
"357","인터넷컴퓨터게임시설제공업","03_05_05_P","5680000","CDFF2241022024000025","2024-12-03","","03","폐업","03","폐업","2026-01-07","","","","","","","충청남도 당진시 읍내동 1210","충청남도 당진시 천변2길 97, 1층 (읍내동)","31774","귀족PC방","2026-01-07 14:29:34","U","2026-01-10 02:40:00","","167709.48664753","376269.275119443","인터넷컴퓨터게임시설제공업","유통관련업","0","","","31","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC",
"358","인터넷컴퓨터게임시설제공업","03_05_05_P","5540000","CDFF2241022024000024","2024-12-04","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 도척면 진우리 52","경기도 광주시 도척면 도척로 226, 1층","12814","드루와드루와PC","2026-01-08 08:27:30","U","2026-01-10 02:40:00","","229839.856447278","425634.322940795","인터넷컴퓨터게임시설제공업","유통관련업","2","","","24","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","상업지역","성인PC방",
"359","인터넷컴퓨터게임시설제공업","03_05_05_P","5220000","CDFF2241022025000002","2025-01-20","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 북삼읍 인평리 1035-6","경상북도 칠곡군 북삼읍 금오대로2길 51, 102호","39813","놀이터 PC","2026-01-08 09:37:12","U","2026-01-10 02:40:00","","321613.477613148","286089.82831084","인터넷컴퓨터게임시설제공업","유통관련업","0","","","43.2","0","0","","0","0","0","0","","","","","","","","","","","","6","","전체이용가","","","","","성인 PC방",
"360","인터넷컴퓨터게임시설제공업","03_05_05_P","4550000","CDFF2241022024000005","2024-11-25","","03","폐업","03","폐업","2026-01-07","","","","","","","충청남도 금산군 금산읍 상리 347-7","충청남도 금산군 금산읍 음전길 2","32727","골드PC","2026-01-08 09:14:56","U","2026-01-10 02:40:00","","243428.011300774","290269.686055123","인터넷컴퓨터게임시설제공업","유통관련업","0","","","13.2","0","0","","0","0","0","0","","","","","","","","","","","","3","","전체이용가","","","","","성인PC방",
"361","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022025000003","2025-01-20","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1360-4 1층일부호","인천광역시 남동구 문화서로 32, 1층 일부호 (구월동)","21569","미소 PC","2026-01-08 13:20:56","U","2026-01-10 02:40:00","","173057.669564991","438478.435887005","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.76","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"362","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022025000001","2025-01-06","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 만수동 1031 1층일부호","인천광역시 남동구 장승남로 71, 1층 일부호 (만수동)","21593","백마 PC","2026-01-07 17:04:28","U","2026-01-10 02:40:00","","176948.303461401","437973.487573042","인터넷컴퓨터게임시설제공업","유통관련업","0","","","39.9","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"363","인터넷컴퓨터게임시설제공업","03_05_05_P","5540000","CDFF2241022026000002","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 문형동 243-4","경기도 광주시 오포로520번길 8, 1층 (문형동)","12774","쉼터피씨","2026-01-09 09:17:50","I","2026-01-11 00:20:02","","","","인터넷컴퓨터게임시설제공업","유통관련업","2","","","56.1","1","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"364","인터넷컴퓨터게임시설제공업","03_05_05_P","5540000","CDFF2241022026000003","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 목현동 64-9","경기도 광주시 이배재로 266-4, 1층 103호 (목현동)","12765","로이스(ROYCE)","2026-01-09 16:05:14","I","2026-01-11 00:20:02","","220322.59235043","437041.992869264","인터넷컴퓨터게임시설제공업","유통관련업","4","","","91.12","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"365","인터넷컴퓨터게임시설제공업","03_05_05_P","5670000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 의창구 팔용동 151-1 채초키빌딩","경상남도 창원시 의창구 의창대로54번길 10, 채초키빌딩 1층 101호 (팔용동)","51376","역전PC","2026-01-09 11:25:13","I","2026-01-11 00:20:02","","346224.296384488","196317.162968446","인터넷컴퓨터게임시설제공업","유통관련업","0","","","48.24","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","","","","","","",
"366","인터넷컴퓨터게임시설제공업","03_05_05_P","3440000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","대구광역시 남구 대명동 332-26","대구광역시 남구 대명로 228, 5층 (대명동)","42450","마르세유 피씨카페","2026-01-09 13:55:04","I","2026-01-11 00:20:02","","342858.64911688","261223.533468443","인터넷컴퓨터게임시설제공업","유통관련업","6","","","384.1","5","0","근린생활시설","0","0","0","0","","","","","","","","","","","","136","","","","","","일반주거지역","",
"367","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 상동 402-3 윌타운","경기도 부천시 원미구 부일로205번길 46, 윌타운 113호 (상동)","14598","둘리PC","2026-01-09 17:20:29","I","2026-01-11 00:20:02","","178131.108582072","443168.286084524","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC 6대(성인PC방)","21.7","1","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"368","인터넷컴퓨터게임시설제공업","03_05_05_P","3980000","CDFF2241022026000002","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 구리시 수택동 425-14","경기도 구리시 안골로103번길 13, 1층 (수택동)","11928","별관PC","2026-01-09 14:11:54","I","2026-01-11 00:20:02","","212492.523690499","455099.955772961","인터넷컴퓨터게임시설제공업","유통관련업","0","","","29.7","0","0","","0","0","0","0","","","","","","","","","","","","5","","청소년이용불가","","","","","성인PC방",
"369","인터넷컴퓨터게임시설제공업","03_05_05_P","3560000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 가좌동 114-78 호진 빌딩","인천광역시 서구 가정로 142-1, 호진 빌딩 1층 (가좌동)","22833","아지트PC","2026-01-09 18:46:53","I","2026-01-11 00:20:02","","170920.620564062","443966.9467674","인터넷컴퓨터게임시설제공업","유통관련업","0","","","38","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"370","인터넷컴퓨터게임시설제공업","03_05_05_P","3030000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동2가 289-15","서울특별시 성동구 아차산로7길 8, 2층 (성수동2가)","04794","레벨업PC방 성수역점","2026-01-09 12:00:33","I","2026-01-11 00:20:02","","204752.51133249","449287.556402486","인터넷컴퓨터게임시설제공업","유통관련업","0","","","230.98","0","0","","0","0","0","0","","","","","","","","","","","","105","","전체이용가","","","","준주거지역","",
"371","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 원곡면 외가천리 211","경기도 안성시 원곡면 가천중앙2길 30, 1층","17556","또와PC","2026-01-09 08:46:32","I","2026-01-11 00:20:02","","211662.808355785","393157.55050757","인터넷컴퓨터게임시설제공업","유통관련업","1","기타","pc 게임","40.55","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","일반주거지역","",
"372","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022026000002","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 원곡면 외가천리 161-26","경기도 안성시 원곡면 만세로 1327, 1층","17556","루이PC","2026-01-09 08:46:59","I","2026-01-11 00:20:02","","212012.366576261","393357.732076314","인터넷컴퓨터게임시설제공업","유통관련업","1","기타","PC 게임","66","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","자연녹지지역","",
"373","인터넷컴퓨터게임시설제공업","03_05_05_P","3550000","CDFF2241022026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","인천광역시 계양구 효성동 320-2","인천광역시 계양구 안남로 497, 1층 (효성동)","21105","효성 PC방","2026-01-09 11:04:50","I","2026-01-11 00:20:02","","174358.391990439","447281.649505071","인터넷컴퓨터게임시설제공업","유통관련업","0","","","29.75","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"374","인터넷컴퓨터게임시설제공업","03_05_05_P","3930000","CDFF2241022026000004","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 상록구 일동 564-4 101호","경기도 안산시 상록구 식물원로 25, 101호 (일동)","15321","제제PC","2026-01-09 14:25:48","I","2026-01-11 00:20:02","","187775.92029077","423820.751733135","인터넷컴퓨터게임시설제공업","유통관련업","0","","","48.18","0","0","","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","","",
"375","인터넷컴퓨터게임시설제공업","03_05_05_P","3930000","CDFF2241022026000005","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 신길동 1623 모리아 오피스텔","경기도 안산시 단원구 중앙대로 421, 모리아 오피스텔 109호 (신길동)","15402","돈다발PC","2026-01-09 15:47:29","I","2026-01-11 00:20:02","","181022.224075507","425347.954335905","인터넷컴퓨터게임시설제공업","유통관련업","0","","","55.9","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"376","인터넷컴퓨터게임시설제공업","03_05_05_P","3180000","CDFF2241022023000006","2023-06-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동3가 8 남서울빌딩","서울특별시 영등포구 영중로 22, 남서울빌딩 지하1층 (영등포동3가)","07302","스타","2026-01-09 16:10:25","U","2026-01-11 02:40:00","","191616.285409253","446238.776340506","인터넷컴퓨터게임시설제공업","유통관련업","0","","","165.62","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","15","","","","","","일반상업지역","",
"377","인터넷컴퓨터게임시설제공업","03_05_05_P","5220000","CDFF2241022023000017","2023-06-29","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 석적읍 중리 646-3","경상북도 칠곡군 석적읍 서중리5길 72","39840","여왕벌PC","2026-01-09 17:23:32","U","2026-01-11 02:40:00","","326610.636479043","286989.304799797","인터넷컴퓨터게임시설제공업","유통관련업","0","","","47.5","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"378","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022024000012","2024-09-10","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 157-21","경기도 의정부시 시민로143번길 69, 2층 (의정부동)","11695","제일PC게임랜드","2026-01-09 16:16:54","U","2026-01-11 02:40:00","","204416.194030469","470926.368886692","인터넷컴퓨터게임시설제공업","유통관련업","0","","","107.67","0","0","","0","0","0","0","","","","","","","","","","","","50","","청소년이용불가","","","","일반상업지역","성인PC방",
