"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"205","종합여행업","03_12_03_P","3600000","CDFI2260042024000014","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 치평동 1218-1 4층 제17호 318실","광주광역시 서구 시청로 67, 프리미엄아울렛 4층 17호 (치평동)","61949","주식회사 윤슬이앤지","2026-01-12 09:10:11","U","2026-01-14 02:40:00","","186350.816422951","183915.870052556","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250725","20260724","","0","",
"206","종합여행업","03_12_03_P","3560000","CDFI2260042024000011","2022-12-06","2026-01-05","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","인천광역시 서구 왕길동 638-4 제이원검단메디컬프라자","인천광역시 서구 완정로 179, 제이원검단메디컬프라자 6층 601호 (왕길동)","22616","트립 안드로메다  Trip Andromeda","2026-01-12 17:57:52","U","2026-01-14 02:40:00","","169589.976023258","455611.117427815","종합여행업","","","0","","","폐업신고불이행 2차","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"207","종합여행업","03_12_03_P","3230000","CDFI2260042024000012","2018-07-16","","01","영업/정상","13","영업중","","","","","02-503-2288","","","서울특별시 송파구 방이동 44-3 현대토픽스","서울특별시 송파구 위례성대로 6, 현대토픽스 1211호 (방이동)","05544","주식회사 에이엠티월드","2026-01-12 17:02:32","U","2026-01-14 02:40:00","","209929.574783236","446085.121305444","종합여행업","","","0","","","서울보증보험(육천오백만원)","","0","0","0","0","","","0","0","","0","0","","0","36.8","","0","","","","","","","100000000","20260101","20261231","","37","",
"208","종합여행업","03_12_03_P","3330000","CDFI2260042016000002","2015-01-28","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동","부산광역시 해운대구 마린시티3로 1, 502호 (우동, 썬프라자)","48092","주식회사 해마여행","2026-01-12 13:44:35","U","2026-01-14 02:40:00","","395615.201853958","186406.750870936","종합여행업","","일반상업지역","36","주택가주변","","한국관광협회중앙회","다중주택(공동주택적용)","32","5","0","0","","","0","0","","0","0","","0","34","","0","","","","","","","205000000","20260130","20270130","","34","",
"209","종합여행업","03_12_03_P","3820000","CDFI2260042026000001","2025-09-09","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 439-23 해태프라자","경기도 의정부시 신흥로258번길 25, 해태프라자 1602호 (의정부동)","11670","이음곳","2026-01-12 10:58:12","U","2026-01-14 02:40:00","","203884.406681049","470764.345600355","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250924","20260923","","0","",
"210","종합여행업","03_12_03_P","3550000","CDFI2260042026000001","2023-04-12","","01","영업/정상","13","영업중","","","","","","","","인천광역시 계양구 계산동 1081-10 명동빌딩","인천광역시 계양구 오조산로57번길 15, 명동빌딩 7층 7157호 (계산동)","21069","주식회사 도원국제여행사","2026-01-12 13:52:11","U","2026-01-14 02:40:00","","176676.063656676","448221.382397489","종합여행업","","","0","","","","","0","0","0","0","DoWon International Tour Co., Ltd","General Travel Business","0","0","","0","0","","0","3.3","","0","","","","","","","50000000","20250501","20260430","","3","",
"211","종합여행업","03_12_03_P","3000000","CDFI2260042026000001","2023-09-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 당주동 5 로얄빌딩","서울특별시 종로구 새문안로5길 19, 로얄빌딩 12층 6,7,8,9,10호 (당주동)","03173","주식회사 갤럭시국제여행사","2026-01-12 14:19:37","U","2026-01-14 02:40:00","","197662.503910553","452189.09236786","종합여행업","","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260108","20270108","","0","",
"212","종합여행업","03_12_03_P","5670000","CDFI2260042026000001","2026-01-05","","01","영업/정상","13","영업중","","","","","055-719-0552","","","경상남도 창원시 마산회원구 양덕동 151-25 한백빌딩 9층 14호","경상남도 창원시 마산회원구 삼호로 38, 한백빌딩 9층 14호 (양덕동)","51320","(주)메인투어","2026-01-12 17:34:52","U","2026-01-14 02:40:00","","344381.820732302","192519.389669758","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","5.78","","0","","","","","","","0","20260105","20270104","","6","",
"213","종합여행업","03_12_03_P","3930000","CDFI2260042026000001","2022-06-14","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 원시동 768-1 대우테크노피아아파트","경기도 안산시 단원구 산단로 296, 대우테크노피아아파트 527호 (원시동)","15433","주식회사 라이프월드투어","2026-01-12 15:34:53","U","2026-01-14 02:40:00","","181174.40591547","424448.569834666","종합여행업","","","0","","","울서보증(2023 0119 7835호)","사무실","4","0","0","0","Life World Tour Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250614","20260613","","0","",
"214","종합여행업","03_12_03_P","3350000","CDFI2260042023000002","2018-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 금정구 구서동 420-12 유림노르웨이아침","부산광역시 금정구 중앙대로 1799, 421호 (구서동, 유림노르웨이아침)","46274","(주)아주항공여행사","2026-01-12 11:30:14","U","2026-01-14 02:40:00","","390411.747203141","195953.770768749","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","AJUTOURS","General Travel Agency","0","0","","0","0","","0","0","","0","","","","","","","150000000","20260105","20270104","","0","",
"215","종합여행업","03_12_03_P","3370000","CDFI2260042024000003","2023-05-12","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 587-8 연산동 SK VIEW(2단지)","부산광역시 연제구 중앙대로 1130, 212호 (연산동, 연산동 SK VIEW(2단지))","47520","모아투어","2026-01-12 10:21:40","U","2026-01-14 02:40:00","","389510.788094066","189669.571671014","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","76.2","","0","","","","","","","59586484","20260108","20270107","","76","",
"216","종합여행업","03_12_03_P","3560000","CDFI2260042024000004","2024-04-15","2026-01-05","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","인천광역시 서구 심곡동 245-6 태영프라자","인천광역시 서구 서곶로301번길 16, 태영프라자 6층 608호 (심곡동)","22726","(주)삼일투어","2026-01-12 17:56:34","U","2026-01-14 02:40:00","","171186.126864611","449215.711151909","종합여행업","","","0","","","폐업미신고2차","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"217","종합여행업","03_12_03_P","5670000","CDFI2260042024000004","2024-04-05","","01","영업/정상","13","영업중","","","","","1533-3396","","","경상남도 창원시 마산회원구 양덕동 151-25 한백빌딩","경상남도 창원시 마산회원구 삼호로 38, 한백빌딩 9층 워클라우드 공유오피스 내 922호 (양덕동)","51320","주식회사 잇펀(It Fun Co.,Ltd)","2026-01-12 17:34:19","U","2026-01-14 02:40:00","","344381.820732302","192519.389669758","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","5.78","","0","","","","","","","1","20250401","20260331","","6","",
"218","종합여행업","03_12_03_P","3560000","CDFI2260042021000006","2021-11-12","2026-01-05","04","취소/말소/만료/정지/중지","31","등록취소","","","","","032-710-3435","","","인천광역시 서구 가좌동 541-11","인천광역시 서구 가재울로 43-7, 2층 (가좌동)","22829","(주)동감투어","2026-01-12 17:58:52","U","2026-01-14 02:40:00","","171564.688970908","442132.337380615","종합여행업","","","0","","","폐업미신청 2차","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","174289280","","","","0","",
"219","종합여행업","03_12_03_P","3230000","CDFI2260042025000029","2025-11-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 42-2","서울특별시 송파구 마천로8길 1, 온잇공유오피스 3층 318호 (오금동)","05659","주식회사 바다야트래블","2026-01-12 15:42:09","U","2026-01-14 02:40:00","","211235.247671888","445039.81195026","종합여행업","","","0","","","","","0","0","0","0","Badaya Travel Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","3.9","","0","","","","","","","50000000","","","","4","",
"220","종합여행업","03_12_03_P","3230000","CDFI2260042025000027","2025-11-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 150 올림픽훼밀리타운","서울특별시 송파구 중대로 24, 호돌이상가 201호 (문정동, 올림픽훼밀리타운)","05834","라이프이즈에그","2026-01-12 15:42:49","U","2026-01-14 02:40:00","","210045.748264305","442930.687284628","종합여행업","","","0","","","서울보증보험(오천만원)","","0","0","0","0","Life is egg","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","40.6","","0","","","","","","","50000000","20251105","20261104","","41","",
"221","종합여행업","03_12_03_P","3230000","CDFI2260042025000036","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 642 송파 테라타워2","서울특별시 송파구 송파대로 201, 송파 테라타워2 A동 12층 A-1210호 (문정동)","05854","주식회사 미엘트래블","2026-01-12 15:37:55","U","2026-01-14 02:40:00","","","","종합여행업","","","0","","","한국여행업협회(오천만원)","","0","0","0","0","MIEL TRAVEL Inc.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","72.8","","0","","","","","","","50000000","20260102","20270102","","73","",
"222","종합여행업","03_12_03_P","3230000","CDFI2260042025000032","2025-12-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 48-5 현대주상복합빌딩","서울특별시 송파구 오금로11길 55, 214-268호 (방이동, 현대주상복합빌딩)","05545","투어코드","2026-01-12 15:40:13","U","2026-01-14 02:40:00","","209930.508954029","445922.323908115","종합여행업","","","0","","","","","0","0","0","0","TOUR CODE","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","3","","0","","","","","","","50000000","","","","3","",
"223","종합여행업","03_12_03_P","3230000","CDFI2260042025000025","2025-10-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 62-8 석정빌딩","서울특별시 송파구 오금로13길 9, 석정빌딩 5층 5633호 (방이동)","05548","주식회사 용유국제여행사","2026-01-12 15:43:32","U","2026-01-14 02:40:00","","209540.814362969","445695.46525298","종합여행업","","","0","","","","","0","0","0","0","Yongyu International Travel Agency Co., Ltd","2025. 10. 20.","0","0","","0","0","","0","3.3","","0","","","","","","","50000000","","","","3","",
"224","종합여행업","03_12_03_P","3230000","CDFI2260042025000033","2025-12-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 잠실동 294-1 일신빌딩","서울특별시 송파구 백제고분로 116, 일신빌딩 3층 312-1호 (잠실동)","05574","주식회사 브이아이피밴투어","2026-01-12 15:39:31","U","2026-01-14 02:40:00","","206990.437277713","444913.818922754","종합여행업","","","0","","","서울보증보험(오천만원)","","0","0","0","0","VIP VAN TOUR COMPANY","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","3.3","","0","","","","","","","51000000","20260101","20261231","","3","",
"225","종합여행업","03_12_03_P","3220000","CDFI2260042007000009","2007-10-10","","01","영업/정상","13","영업중","","","","","02-2183-3375","","","서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩","서울특별시 강남구 테헤란로 322, 한신인터밸리24빌딩 동관801호 (역삼동)","06211","(주)트레블카페","2026-01-12 09:35:50","U","2026-01-14 02:40:00","","204044.789948927","444529.84042741","종합여행업","","","0","","","관광공제회(6천5백만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260201","20270201","","0","",
"226","종합여행업","03_12_03_P","3560000","CDFI2260042020000010","2017-03-13","2026-01-05","04","취소/말소/만료/정지/중지","31","등록취소","","","","","032-567-9937","","","인천광역시 서구 가정동 616-3 화방주차타워","인천광역시 서구 봉오재3로 115, 123호 (가정동)","22731","주식회사 여유가","2026-01-12 17:55:02","U","2026-01-14 02:40:00","","170986.370283861","447322.687430237","종합여행업","","","0","","","폐업미신신청 2차","사무실","0","0","0","0","Yeoyga travel service Co., Ltd","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","200000000","","","","0","",
"227","종합여행업","03_12_03_P","3560000","CDFI2260042020000009","2019-02-22","2026-01-05","04","취소/말소/만료/정지/중지","31","등록취소","","","","","032-567-9962","","","인천광역시 서구 가정동 616-3 화방주차타워","인천광역시 서구 봉오재3로 115, 129호 (가정동)","22731","주식회사 에이치비투어네트워크","2026-01-12 17:50:12","U","2026-01-14 02:40:00","","170986.370283861","447322.687430237","종합여행업","","","0","","","폐업신고불이행2차","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","","","","0","",
"228","종합여행업","03_12_03_P","3860000","CDFI2260042025000018","2025-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 소사구 옥길동 745-5 문영 퀸즈파크 C","경기도 부천시 소사구 옥길로 124, 문영 퀸즈파크 C 5층 513호 (옥길동)","14786","주식회사 스토어365","2026-01-12 17:30:20","U","2026-01-14 02:40:00","","184290.240810416","440618.653273516","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260109","20270108","","0","",
"229","종합여행업","03_12_03_P","3130000","CDFI2260042023000002","2023-01-13","","01","영업/정상","13","영업중","","","","","02-733-2395","","","서울특별시 마포구 상암동 1652 KBS미디어센터","서울특별시 마포구 매봉산로 45, KBS미디어센터 11층 (상암동)","03909","주식회사 온월드투어","2026-01-12 18:46:48","U","2026-01-14 02:40:00","","190293.979873354","452694.976414446","종합여행업","","","0","","","서울보증(2026 0013 2015호)","기타","11","0","0","0","On World Tour Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","300000000","20260113","20270112","","0","",
"230","종합여행업","03_12_03_P","3130000","CDFI2260042023000003","2023-01-16","","01","영업/정상","13","영업중","","","","","02-338-9425","","","서울특별시 마포구 상암동 1652 KBS미디어센터","서울특별시 마포구 매봉산로 45, KBS미디어센터 11층 (상암동)","03909","주식회사 프라임글로벌네트워크","2026-01-12 18:45:50","U","2026-01-14 02:40:00","","190293.979873354","452694.976414446","종합여행업","","","0","","","서울보증(2026 0027 4866호)","기타","11","0","0","0","Prime Global Network Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","300000000","20260116","20270115","","0","",
"231","종합여행업","03_12_03_P","3360000","CDFI2260042023000001","2023-01-11","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 명지동 3229-26","부산광역시 강서구 명지오션시티9로 50, 삼정그린코아 웨스트 2층 202호 (명지동)","46762","(주)티제이투어","2026-01-12 14:42:02","U","2026-01-14 02:40:00","","373408.142786646","178196.072137215","종합여행업","","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","61.5","","0","","","","","","","50000000","20260113","20270112","","62","",
"232","종합여행업","03_12_03_P","4850000","CDFI2260042021000001","2021-05-26","","01","영업/정상","13","영업중","","","","","","","","전라남도 담양군 금성면 원율리 392-5","전라남도 담양군 금성면 금성산성길 202","57301","주식회사 파크밸리","2026-01-12 15:42:49","U","2026-01-14 02:40:00","","202147.335372233","207357.11664854","종합여행업","","","0","","","서울보증보험주식회사","호텔","0","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","100000000","20250526","20260525","","20","",
"233","종합여행업","03_12_03_P","3270000","CDFI2260042020000002","2017-12-19","","01","영업/정상","13","영업중","","","","","051-466-5557","","","부산광역시 동구 범일동 830-140 동일타워","부산광역시 동구 조방로 14, 동일타워 612호 (범일동)","48741","주식회사 지앤티","2026-01-12 13:22:01","U","2026-01-14 02:40:00","","387991.858940226","184124.742260293","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","110000000","20190410","20200409","","0","",
"234","종합여행업","03_12_03_P","3560000","CDFI2260042020000013","2015-12-22","2026-01-05","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","인천광역시 서구 가정동 616-3 화방주차타워","인천광역시 서구 봉오재3로 115, 화방주차타워 120호 (가정동)","22731","주식회사 신라이여행사","2026-01-12 17:53:17","U","2026-01-14 02:40:00","","170986.370283861","447322.687430237","종합여행업","","일반주거지역","7","","","폐업미신청 1차","근린생활시설","6","1","0","0","","","0","0","","0","0","","0","107.72","","0","","","","","","","200000000","","","","108","",
"235","종합여행업","03_12_03_P","4090000","CDFI2260042025000011","2013-05-10","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 구래동 6882-17","경기도 김포시 김포한강9로75번길 10, 7층 701-157호 (구래동)","10071","투어리스트","2026-01-12 16:57:09","U","2026-01-14 02:40:00","","166841.167900611","460220.059447846","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20250501","20260430","","0","",
"236","종합여행업","03_12_03_P","4810000","CDFI2260042025000003","2025-07-21","","01","영업/정상","13","영업중","","","","","061-810-0203","","","전라남도 여수시 문수동 796-3","전라남도 여수시 여문2로 40, 1층 (문수동)","59704","유한회사 여행공장","2026-01-12 14:12:45","U","2026-01-14 02:40:00","","263385.37020064","139409.79192454","종합여행업","","일반상업지역","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","730.68","","0","","","","","","","0","","","","731","",
"237","종합여행업","03_12_03_P","4840000","CDFI2260042025000002","2017-08-03","","01","영업/정상","13","영업중","","","","","061-761-4146","","","전라남도 광양시 광양읍 용강리 908-14","전라남도 광양시 광양읍 와룡길 44, 101호","57747","유한회사 멤버쉽투어","2026-01-12 21:08:38","U","2026-01-14 02:40:00","","255715.499074075","163520.44693468","종합여행업","","","0","","","전라남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20240808","20250807","","0","",
"238","종합여행업","03_12_03_P","3740000","CDFI2260042023000027","2023-12-20","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 원천동 589 광교중흥에스클래스","경기도 수원시 영통구 광교호수공원로 277, 판매시설동 B2-089호 (원천동, 광교중흥에스클래스)","16517","주식회사 미스터컴퍼니","2026-01-12 16:35:50","U","2026-01-14 02:40:00","","205026.079641798","420062.878231009","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20251222","20261221","","0","",
"239","종합여행업","03_12_03_P","6510000","CDFI2260042018000050","2018-12-20","","01","영업/정상","13","영업중","","","","","0647488090","","","제주특별자치도 제주시 용담일동 2815-3","제주특별자치도 제주시 전농로 8-1, 2층 (용담일동)","63175","주식회사 휴제주","2026-01-12 17:21:06","U","2026-01-14 02:40:00","","154769.320557042","986.535802009642","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20251219","20261218","","0","",
"240","종합여행업","03_12_03_P","3230000","CDFI2260042023000028","2017-08-04","","01","영업/정상","13","영업중","","","","","02-6369-4008","","","서울특별시 송파구 문정동 628 가든파이브툴","서울특별시 송파구 충민로 10, 가든파이브툴 B1층 B1202호 (문정동)","05840","주식회사 더봄투어","2026-01-12 16:36:01","U","2026-01-14 02:40:00","","210480.282018702","441833.16323518","종합여행업","","일반주거지역","0","","","서울보증보험(오천만원)","","0","0","0","0","","","0","0","","0","0","","0","12.33","","0","","","","","","","100000000","20260109","20270108","","12","",
"241","종합여행업","03_12_03_P","5370000","CDFI2260042023000005","2023-11-03","","03","폐업","03","폐업","2026-01-12","","","","","","","경상남도 거제시 능포동 674-2","경상남도 거제시 능포로 114 (능포동)","53315","메종드투어","2026-01-12 16:14:24","U","2026-01-14 02:40:00","","358222.05789248","154179.420918964","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20241217","20251216","","0","",
"242","종합여행업","03_12_03_P","3040000","CDFI2260042026000002","2025-02-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 9-13 서울특별시 동부여성발전센타","서울특별시 광진구 아차산로30길 36, 서울특별시 동부여성발전센터 2층 220호 (자양동)","05072","아투코","2026-01-13 18:01:15","I","2026-01-15 00:20:35","","205828.253476728","448575.453228821","종합여행업","","","0","","","서울보증보험","","0","0","0","0","AToKo","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","0","20250403","20260403","","0","",
"243","종합여행업","03_12_03_P","3040000","CDFI2260042026000003","2026-01-13","","01","영업/정상","13","영업중","","","","","02-3012-9576","","","서울특별시 광진구 중곡동 271-2","서울특별시 광진구 용마산로22길 22, B1층 (중곡동)","04939","주식회사 엘앤씨","2026-01-13 18:02:36","I","2026-01-15 00:20:35","","207731.386014308","451256.583432882","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"244","종합여행업","03_12_03_P","3350000","CDFI2260042026000001","2022-09-14","","01","영업/정상","13","영업중","","","","","","","","부산광역시 금정구 장전동 419-11 미주빌딩","부산광역시 금정구 금강로 271, 미주빌딩 4107호 (장전동)","46288","루비투어앤골프","2026-01-13 17:31:35","I","2026-01-15 00:20:35","","389752.75844327","194543.760992752","종합여행업","","","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","26.15","","0","","","","","","","53186192","20230914","20260913","","26","",
"245","종합여행업","03_12_03_P","3350000","CDFI2260042026000002","2026-01-13","","01","영업/정상","13","영업중","","","","","051-804-2447","","","부산광역시 금정구 부곡동 295-32","부산광역시 금정구 동부곡로 3, 2층 (부곡동)","46271","STA 종합여행","2026-01-13 17:29:49","I","2026-01-15 00:20:35","","390409.514958107","193847.150033221","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"246","종합여행업","03_12_03_P","3130000","CDFI2260042026000004","2025-02-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 공덕동 370-4 서울창업허브","서울특별시 마포구 백범로31길 21, 서울창업허브 601호 (공덕동)","04147","주식회사 엔코위더스","2026-01-13 14:49:52","I","2026-01-15 00:20:35","","195509.580070948","449388.269219974","종합여행업","","","0","","","한국관광협회중앙회, 50,000,000","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250326","20260326","","0","",
"247","종합여행업","03_12_03_P","3230000","CDFI2260042026000002","2026-01-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 651 문정역테라타워","서울특별시 송파구 송파대로 167, 문정역테라타워 B동 7층 705호 (문정동)","05855","밀리토피아 투어","2026-01-13 15:29:33","I","2026-01-15 00:20:35","","","","종합여행업","","","0","","","서울보증보험(이억원)","","0","0","0","0","MILITOPIA TOUR","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","42.82","","0","","","","","","","50000000","20260113","20270113","","43","",
"248","종합여행업","03_12_03_P","3230000","CDFI2260042026000003","2026-01-13","","01","영업/정상","13","영업중","","","","","02-2152-5000","","","서울특별시 송파구 가락동 99-7 가락 ID TOWER","서울특별시 송파구 중대로 105, 가락 ID TOWER 1501호 (가락동)","05719","주식회사 컨벤션법인이오컨벡스","2026-01-13 13:32:19","I","2026-01-15 00:20:35","","210544.064382887","443492.364981682","종합여행업","","","0","","","서울보증보험(오천만원)","","0","0","0","0","","","0","0","","0","0","","0","76.23","","0","","","","","","","0","20260113","20270112","","76","",
"249","종합여행업","03_12_03_P","3220000","CDFI2260042026000004","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 140-12 논현빌딩 301호","서울특별시 강남구 강남대로126길 25, 301호 (논현동, 논현빌딩)","06114","주식회사 엠앤씨커뮤니케이션즈","2026-01-13 11:00:48","I","2026-01-15 00:20:35","","202088.361868055","445298.988101236","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","","","","0","",
"250","종합여행업","03_12_03_P","3220000","CDFI2260042026000005","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 청담동 7-20 403호","서울특별시 강남구 삼성로 763, 403호 (청담동)","06063","주식회사 모아앤코국제여행사","2026-01-13 16:49:06","I","2026-01-15 00:20:35","","204144.399558744","446743.865278612","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"251","종합여행업","03_12_03_P","3940000","CDFI2260042026000002","2023-02-02","","01","영업/정상","13","영업중","","","","","02-304-4666","","","경기도 고양시 덕양구 지축동 1034-1 리더플렉스 블루","경기도 고양시 덕양구 지정로 17, 리더플렉스 블루 518호 (지축동)","10585","하루재팬","2026-01-13 16:44:57","I","2026-01-15 00:20:35","","","","종합여행업","","","0","","","서울보증(2023 0058 1258호)","기타","3","0","0","0","","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50184632","20230208","20240207","","0","",
"252","종합여행업","03_12_03_P","3180000","CDFI2260042026000001","2026-01-13","","01","영업/정상","13","영업중","","","","","02-6745-6691","","","서울특별시 영등포구 대림동 1052-4","서울특별시 영등포구 도림로33길 5, 2층 206호 (대림동)","07415","주식회사 조영글로벌","2026-01-13 12:34:10","I","2026-01-15 00:20:35","","190744.849955642","443421.490845474","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"253","종합여행업","03_12_03_P","3010000","CDFI2260042026000004","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 인현동1가 158 남산센트럴뷰 스위트","서울특별시 중구 충무로 24, 남산센트럴뷰 스위트 1층 102-1호 (인현동1가)","04556","존스우드 투어","2026-01-13 20:11:28","I","2026-01-15 00:20:35","","199345.466097151","451233.36978053","종합여행업","","","0","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"254","종합여행업","03_12_03_P","3010000","CDFI2260042026000005","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로4가 308","서울특별시 중구 충무로2길 9, 1층 106호 (충무로4가)","04556","존스우드 투어 솔라고","2026-01-13 20:25:25","I","2026-01-15 00:20:35","","199367.549270744","451152.070282241","종합여행업","","","0","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"255","종합여행업","03_12_03_P","3080000","CDFI2260042026000001","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 138-19 5002호","서울특별시 강북구 도봉로 104, 5002호 (미아동)","01165","J&G TOUR","2026-01-13 10:20:42","I","2026-01-15 00:20:35","","202549.340719961","457334.840983492","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","3.3","","0","","","","","","","0","","","","3","",
