"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"140","동물미용업","02_03_11_P","4810000","481000004920260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","전라남도 여수시 문수동 ***-*","전라남도 여수시 여문*로 ** (문수동)","59702","뽀송댕 애견미용","2026-01-13 11:03:43","I","2026-01-15 00:20:35","","264302.666679751","139747.302394722","동물미용업","동물미용업(일반)","000","0",
"141","동물미용업","02_03_11_P","5600000","560000004920260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","경기도 포천시 소흘읍 송우리 ***-**","경기도 포천시 소흘읍 태봉로***번길 **-*","11175","댕글몽글","2026-01-13 10:48:18","I","2026-01-15 00:20:35","","212345.148714617","480967.764176396","동물미용업","동물미용업(일반)","000","0",
"142","동물미용업","02_03_11_P","5540000","554000004920260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","경기도 광주시 쌍령동 ***-* ***호","경기도 광주시 경충대로****번길 **-*, ***호 (쌍령동)","12792","뽀삐살롱","2026-01-13 15:59:18","I","2026-01-15 00:20:35","","224424.166260838","432835.916379197","동물미용업","동물미용업(일반)","000","0",
"143","동물미용업","02_03_11_P","4641000","464100004920220020","2022-08-22","","03","폐업","0002","폐업","2026-01-13","","","","","0","","전북특별자치도 전주시 완산구 효자동*가 ****-*","전북특별자치도 전주시 완산구 홍산중앙로 **, *층 (효자동*가)","54969","힙독 애견카페","2026-01-13 17:32:54","U","2026-01-15 02:40:00","","209810.93","257359.69","동물미용업","동물미용업(일반)","000","0",
"144","동물미용업","02_03_11_P","5130000","513000004920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","053-813-7580","0","","경상북도 경산시 중산동 ***","경상북도 경산시 펜타힐즈로 **, ***동 *층 ***호 (중산동)","38662","중산메디컬 동물병원","2026-01-13 15:46:14","U","2026-01-15 02:40:00","","355338.379611459","260250.543290323","동물미용업","동물미용업(일반)","000","0",
"145","동물미용업","02_03_11_P","5080000","508000004920240002","2024-01-26","","03","폐업","0002","폐업","2025-11-30","","","","","0","","경상북도 구미시 인의동 ***","경상북도 구미시 수출대로**길 **, ***호 (인의동)","39428","뽀야쿠","2026-01-13 13:47:44","U","2026-01-15 02:40:00","","328308.037164393","291619.918224956","동물미용업","동물미용업(일반)","000","0",
"146","동물미용업","02_03_11_P","3210000","321000004920200014","2020-12-14","","01","영업/정상","0000","정상","","","","","070-7776-1105","0","","서울특별시 서초구 서초동 ****-**","서울특별시 서초구 서초대로**길 **, *층 (서초동)","06633","주식회사 하울팟","2026-01-13 11:11:17","U","2026-01-15 02:40:00","","201512.445454127","443438.983845733","동물미용업","동물미용업(일반)","L00","0",
"147","동물미용업","02_03_11_P","3290000","329000004920180008","2018-05-23","","03","폐업","0002","폐업","2026-01-12","","","","","0","","부산광역시 부산진구 양정동 ***-*","부산광역시 부산진구 거제대로 **, *층 (양정동)","47211","댕댕별","2026-01-13 16:18:49","U","2026-01-15 02:40:00","","388315.375681938","188203.399276174","동물미용업","동물미용업(일반)","000","0",
"148","동물미용업","02_03_11_P","5130000","513000004920230011","2023-11-01","","01","영업/정상","0000","정상","","","","","","0","","경상북도 경산시 진량읍 신상리 ***-*","경상북도 경산시 진량읍 다문로 **","38457","해님달님 애견미용실","2026-01-13 15:01:54","U","2026-01-15 02:40:00","","364434.185436334","265489.631537379","동물미용업","동물미용업(일반)","000","0",
"149","동물미용업","02_03_11_P","3720000","372000004920260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 북구 신천동 ***-*","울산광역시 북구 호계로 ***-*, 현대하이플러스 지하*층 ***호 (신천동)","44224","뷰티풀 멍멍","2026-01-14 17:15:06","I","2026-01-16 00:20:02","","412798.148995001","239548.364400858","동물미용업","동물미용업(일반)","000","0",
"150","동물미용업","02_03_11_P","5350000","535000004920260002","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 삼계동 *** 삼계이안아파트 ***동 ***호","경상남도 김해시 해반천로***번길 **-** (삼계동, 삼계이안아파트)","50830","균아 댕댕샵","2026-01-14 17:35:55","I","2026-01-16 00:20:02","","369821.660928914","198775.805561679","동물미용업","동물미용업(일반)","000","0",
"151","동물미용업","02_03_11_P","5100000","510000004920260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","경상북도 영천시 망정동 ***-**","경상북도 영천시 언하공단로 **, ***호 (망정동)","38827","댕그루루","2026-01-14 13:52:18","I","2026-01-16 00:20:02","","376427.279457797","278022.674051717","동물미용업","동물미용업(일반)","000","0",
"152","동물미용업","02_03_11_P","3600000","360000004920260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 서구 화정동 ***-*","광주광역시 서구 염화로 ***-*, *층 (화정동)","62040","쁘띠그루밍","2026-01-14 14:34:22","I","2026-01-16 00:20:02","","188993.905626336","182670.382675208","동물미용업","동물미용업(일반)","000","0",
"153","동물미용업","02_03_11_P","3340000","334000004920260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 하단동 ***-* 대우에덴프라자","부산광역시 사하구 낙동대로 ***, ***동 A***호 (하단동, 대우에덴프라자)","49324","너에게갈개","2026-01-14 10:58:13","I","2026-01-16 00:20:02","","379052.480675244","181034.181864204","동물미용업","동물미용업(자동차 이용)","000","0",
"154","동물미용업","02_03_11_P","3940000","394000004920200046","2020-04-09","","01","영업/정상","0000","정상","","","","","02-6953-7515","0","","경기도 고양시 덕양구 향동동 *** 스카이타워 ***호","경기도 고양시 덕양구 향기로 **, 스카이타워 ***호 (향동동)","10546","더바름동물병원","2022-12-01 11:29:49","I","2026-01-16 00:20:02","","190408.596224851","454741.986219537","","","","",
"155","동물미용업","02_03_11_P","4641000","464100004920180021","2018-07-25","","03","폐업","0002","폐업","2022-12-23","","","","","0","","전라북도 전주시 덕진구 동산동 ***-**","전북특별자치도 전주시 덕진구 덕용*길 *, *층 (동산동)","54848","숑숑이네 애견샵","2022-12-30 15:25:49","I","2026-01-16 01:36:36","","206973.017758138","263360.614195523","동물미용업","동물미용업(일반)","000","0",
"156","동물미용업","02_03_11_P","4060000","406000004920240013","2024-07-16","","01","영업/정상","0000","정상","","","","","","0","","경기도 파주시 금촌동 ***-*","경기도 파주시 금릉이길 ** (금촌동)","10932","어서오시개","2024-08-16 13:25:45","U","2026-01-16 02:40:00","","180697.656686446","472651.430213765","동물미용업","동물미용업(일반)","000","0",
"157","동물미용업","02_03_11_P","4810000","481000004920230002","2023-02-28","","03","폐업","0002","폐업","2024-10-31","","","","061-686-0276","0","","전라남도 여수시 선원동 ****-*","전라남도 여수시 무선로 ***, *층 (선원동)","59640","늘사랑애견미용실","2026-01-14 12:18:49","U","2026-01-16 02:40:00","","259663.096648532","142159.779042745","동물미용업","동물미용업(일반)","000","0",
"158","동물미용업","02_03_11_P","5100000","510000004920190004","2019-02-07","","03","폐업","0002","폐업","2026-01-14","","","","","0","","경상북도 영천시 야사동 ***-**","경상북도 영천시 호국로 **-* (야사동)","38860","희동이의 하루","2026-01-14 13:40:15","U","2026-01-16 02:40:00","","375272.358115428","276510.386301202","동물미용업","동물미용업(일반)","000","0",
"159","동물미용업","02_03_11_P","3200000","320000004920200013","2020-11-06","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 관악구 신림동 ****-**","서울특별시 관악구 신원로*가길 **, *층 *호 (신림동)","08774","포어웨이즈","2026-01-14 09:19:15","U","2026-01-16 02:40:00","","193489.842092251","442103.508910198","동물미용업","동물미용업(일반)","000","0",
"160","동물미용업","02_03_11_P","3560000","356000004920200032","2020-11-13","","03","폐업","0002","폐업","2026-01-14","","","","","0","","인천광역시 서구 심곡동 ***-* 삼정빌딩","인천광역시 서구 심곡로 *, 삼정빌딩 ***호 (심곡동)","22729","알리와 윌리","2026-01-14 15:03:31","U","2026-01-16 02:40:00","","170813.584067502","448917.211789578","동물미용업","동물미용업(일반)","000","0",
"161","동물미용업","02_03_11_P","3670000","367000004920200016","2020-05-19","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 유성구 반석동 ***-**","대전광역시 유성구 반석로 **-**, *층 (반석동)","34070","레드카펫","2026-01-14 09:19:27","U","2026-01-16 02:40:00","","227637.32811528","321068.002642412","동물미용업","동물미용업(일반)","000","0",
"162","동물미용업","02_03_11_P","4060000","406000004920190027","2019-07-24","","03","폐업","0002","폐업","2026-01-13","","","","","0","","경기도 파주시 금촌동 ***-* 경남빌딩","경기도 파주시 동산*길 **, 경남빌딩 *층 (금촌동)","10927","해피하개","2026-01-14 10:34:23","U","2026-01-16 02:40:00","","179559.205645809","473032.101506479","동물미용업","동물미용업(일반)","000","0",
"163","동물미용업","02_03_11_P","3990000","399000004920200060","2020-11-19","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 별내동 ****-* 신성프라자","경기도 남양주시 별내*로*번길 **, 신성프라자 ***호 (별내동)","12102","더 데일리 펫샵","2026-01-14 14:57:51","U","2026-01-16 02:40:00","","209853.951294477","460900.52671038","동물미용업","동물미용업(일반)","000","0",
"164","동물미용업","02_03_11_P","4060000","406000004920240010","2024-07-12","","01","영업/정상","0000","정상","","","","","","","","경기도 파주시 문발동 ***-*","경기도 파주시 구절초길 ** (문발동)","10884","야옹아놀자","2024-07-12 22:52:58","D","2026-01-16 18:51:40","","174432.149034902","468606.428487069","동물미용업","동물미용업(일반)","000","0",
"165","동물미용업","02_03_11_P","4060000","406000004920240014","2024-07-19","","01","영업/정상","0000","정상","","","","","","","","경기도 파주시 교하동 ***-*","경기도 파주시 어을매로 **, ***호 (교하동)","10866","디어플라워(Dear.flour)","2024-07-19 17:40:05","D","2026-01-16 18:51:40","","177544.606959369","471941.205515421","동물미용업","동물미용업(일반)","000","0",
"166","동물미용업","02_03_11_P","4060000","406000004920240012","2024-07-13","","01","영업/정상","0000","정상","","","","","","","","경기도 파주시 금촌동 **** 서원마을뜨란채","경기도 파주시 쇠재로 **, ***호 (금촌동, 서원마을뜨란채)","10916","펫#","2024-07-13 16:15:42","D","2026-01-16 18:51:40","","179740.772405274","471842.50516933","동물미용업","동물미용업(일반)","000","0",
"167","동물미용업","02_03_11_P","3400000","340000004920230005","2023-03-28","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 정관읍 용수리 ****-* 제일프라자","부산광역시 기장군 정관읍 정관로 ***, 제일프라자 ***호","46012","해피&라온","2023-03-28 17:14:26","D","2026-01-16 18:51:40","","397282.174413275","205159.486624298","동물미용업","동물미용업(일반)","000","0",
"168","동물미용업","02_03_11_P","3060000","306000004920240003","2024-02-21","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 망우동 *** 신내역 프라디움 더 테라스","서울특별시 중랑구 용마산로 ***, B동 *층 ***호 (망우동, 신내역 프라디움 더 테라스)","02057","한올디테일그루밍","2024-02-21 14:59:32","D","2026-01-16 18:51:40","","208947.072330515","456501.735079654","동물미용업","동물미용업(일반)","000","0",
"169","동물미용업","02_03_11_P","3940000","395000004920220020","2020-04-09","","01","영업/정상","0000","정상","","","","","02-6953-7515","","","경기도 고양시 덕양구 향동동 *** 스카이타워 ***호","경기도 고양시 덕양구 향기로 **, 스카이타워 ***호 (향동동)","10546","더바름동물병원","2022-12-01 11:29:49","D","2026-01-16 18:51:40","","190408.596224851","454741.986219537","동물미용업","동물미용업(일반)","000","0",
"170","동물미용업","02_03_11_P","3830000","383000004920220012","2022-10-31","","01","영업/정상","0000","정상","","","","","070-4468-2120","0","","경기도 안양시 동안구 관양동 ****-* 대한스마트타워","경기도 안양시 동안구 시민대로 ***, 대한스마트타워 ***호 (관양동)","14055","네오펫","2022-10-31 09:32:41","D","2026-01-16 18:51:40","","196877.232290638","432687.635829849","동물미용업","동물미용업(일반)","L00","0",
"171","동물미용업","02_03_11_P","5530000","553000004920220058","2022-08-10","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 팔탄면 매곡리 ***-*","경기도 화성시 팔탄면 머리울길 **","18577","봄","2022-08-10 12:04:56","D","2026-01-16 18:51:40","","189562.293425732","401346.396327012","동물미용업","동물미용업(일반)","000","0",
"172","동물미용업","02_03_11_P","5120000","512000004920190002","2019-07-02","","01","영업/정상","0000","정상","","","","","","0","","경상북도 문경시 모전동 **-**","경상북도 문경시 중앙로 ** (모전동)","36953","개털깎는집","2022-04-28 18:09:53","D","2026-01-16 18:51:40","","306799.339474877","343819.313598965","동물미용업","동물미용업(일반)","000","0",
"173","동물미용업","02_03_11_P","5120000","512000004920200009","2020-08-27","","01","영업/정상","0000","정상","","","","","","0","","경상북도 문경시 문경읍 진안리 ***-*","경상북도 문경시 문경읍 문경대로 ****","36919","문경새재반려동물힐링센터(젠틀펫파라다이스)","2022-04-28 18:09:54","D","2026-01-16 18:51:40","","296570.138224363","360655.576332738","동물미용업","동물미용업(일반)","000","0",
"174","동물미용업","02_03_11_P","5590000","559000004920190005","2019-03-07","","01","영업/정상","0000","정상","","","","","","0","","경기도 양주시 삼숭동 ***-* 양주자이프라자","경기도 양주시 삼숭로**번길 **, 양주자이프라자 ****호 (삼숭동)","11487","유진 펫 싸롱","2022-04-28 18:09:20","D","2026-01-16 18:51:40","","209258.186310397","477061.318061355","동물미용업","동물미용업(일반)","000","0",
"175","동물미용업","02_03_11_P","4540000","454000004920080004","2018-08-24","","01","영업/정상","0000","정상","","","","","","0","","충청남도 논산시 반월동 ***-*","충청남도 논산시 중앙로 *** (반월동)","","놀뫼애견","2022-12-12 16:35:39","D","2026-01-16 18:51:40","","207582.900520943","300372.956600874","동물미용업","동물미용업(일반)","000","0",
"176","동물미용업","02_03_11_P","5470000","547000004920180005","2018-07-16","","01","영업/정상","0000","정상","","","","","","0","","경상남도 거창군 거창읍 대동리 ***-* 주상식당","경상남도 거창군 거창읍 아림로*길 **, 주상식당","50133","쓰담쓰담해줄개","2022-04-28 18:09:30","D","2026-01-16 18:51:40","","282745.06465724","243628.173237803","동물미용업","동물미용업(일반)","000","0",
"177","동물미용업","02_03_11_P","3510500","351050004920180026","2018-09-28","","01","영업/정상","0000","정상","","","","","032-432-8557","0","","인천광역시 미추홀구 주안동 ****-**","인천광역시 미추홀구 경인로 *** (주안동)","22145","펫앤펫","2022-04-28 18:11:13","D","2026-01-16 18:51:40","","172940.421327005","439790.839522267","동물미용업","동물미용업(일반)","000","0",
"178","동물미용업","02_03_11_P","3140000","314000004920210011","2021-10-19","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 양천구 신정동 ***-** 대영프라자 ***호","서울특별시 양천구 목동동로 **, 대영프라자 ***호 (신정동)","08093","오큐트","2022-04-28 18:10:59","D","2026-01-16 18:51:40","","187758.0753401","445907.064446739","동물미용업","동물미용업(일반)","000","0",
"179","동물미용업","02_03_11_P","3710000","371000004920200003","2020-03-31","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 동구 전하동 ***-**","울산광역시 동구 진성**길 ***, *층 (전하동)","44043","뽀송뽀송강아지미용실","2022-04-28 18:11:08","D","2026-01-16 18:51:40","","420135.356864271","226129.082198622","동물미용업","동물미용업(일반)","000","0",
"180","동물미용업","02_03_11_P","4050000","563000004920220012","2022-04-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 기흥구 영덕동 ***-*","경기도 용인시 기흥구 흥덕*로**번길 *-**(영덕동)","16954","뉴케어 동물병원","2022-04-29 15:25:49","D","2026-01-16 18:51:40","","206485.835","419146.575","동물미용업","동물미용업(일반)","000","0",
"181","동물미용업","02_03_11_P","4050000","564000004920260001","2026-01-14","","01","영업/정상","0000","정상","","","","","0312630322","0","","경기도 용인시 수지구 상현동 ***-** 원희캐슬프라자 B동 ***호","경기도 용인시 수지구 만현로 ***, 원희캐슬프라자 B동 ***호 (상현동)","16930","도그캐슬","2026-01-15 11:40:21","I","2026-01-17 00:20:02","","207423.63432336","422761.143603176","동물미용업","동물미용업(일반)","000","0",
"182","동물미용업","02_03_11_P","5080000","508000004920260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 형곡동 *** 파인빌딩","경상북도 구미시 형곡로 **, 파인빌딩 ***호 (형곡동)","39291","몽클라우드","2026-01-15 09:03:09","I","2026-01-17 00:20:02","","320352.08360913","291435.241345638","동물미용업","동물미용업(일반)","000","0",
"183","동물미용업","02_03_11_P","3860000","386000004920260002","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","경기도 부천시 원미구 원미동 ***-**","경기도 부천시 원미구 조종로**번길 **, *층 (원미동)","14572","개편한세상","2026-01-15 15:39:22","I","2026-01-17 00:20:02","","181327.257054999","443222.715212247","동물미용업","동물미용업(일반)","000","0",
"184","동물미용업","02_03_11_P","3620000","362000004920260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 북구 연제동 **** 연제동고운하이플러스","광주광역시 북구 양산제로 **, 상가동 ***호 (연제동, 연제동고운하이플러스)","61081","댕댕이즈","2026-01-15 09:25:17","I","2026-01-17 00:20:02","","188106.729922024","189102.131578551","동물미용업","동물미용업(일반)","000","0",
"185","동물미용업","02_03_11_P","3780000","378000004920260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","경기도 성남시 수정구 금토동 **-*","경기도 성남시 수정구 달래내로***번길 **-*, *층 (금토동)","13450","포실포실","2026-01-15 17:06:00","I","2026-01-17 00:20:02","","206870.664622995","435182.104022064","동물미용업","동물미용업(일반)","000","0",
"186","동물미용업","02_03_11_P","3150000","315000004920250017","2025-10-02","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강서구 등촌동 ***-* 현대교육센터, *층","서울특별시 강서구 강서로**길 **, 현대교육센터 *층 (등촌동)","07586","아몽 애견토탈케어 유치원","2026-01-15 09:53:16","U","2026-01-17 02:40:00","","186236.399275519","451054.437108698","동물미용업","동물미용업(일반)","000","0",
"187","동물미용업","02_03_11_P","3400000","340000004920250007","2025-09-08","","01","영업/정상","0000","정상","","","","","051-724-1509","0","","부산광역시 기장군 철마면 안평리 ***-**","","","일로우 유치원","2026-01-15 16:58:09","U","2026-01-17 02:40:00","","","","동물미용업","동물미용업(일반)","000","0",
"188","동물미용업","02_03_11_P","4810000","481000004920220008","2022-12-30","","03","폐업","0002","폐업","2023-06-15","","","","","0","","전라남도 여수시 화장동 ***-**","전라남도 여수시 화산*길 **-*, *층 (화장동)","59643","늘 너에개","2026-01-15 09:15:05","U","2026-01-17 02:40:00","","258696.474909192","141538.90994644","동물미용업","동물미용업(일반)","000","0",
"189","동물미용업","02_03_11_P","3230000","323000004920250004","2025-03-07","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 송파구 송파동 ***-*","서울특별시 송파구 송파대로**길 **, *층 ***호 (송파동)","05674","럭키하개 애견미용실","2026-01-15 09:22:03","U","2026-01-17 02:40:00","","210247.045649679","444423.500827698","동물미용업","동물미용업(일반)","000","0",
"190","동물미용업","02_03_11_P","4820000","482000004920200003","2020-01-31","","03","폐업","0002","폐업","2026-01-15","","","","061-723-1401","0","","전라남도 순천시 왕지동 ***-*","전라남도 순천시 왕지*길 **-*, *층 (왕지동)","57932","조물조물","2026-01-15 17:25:16","U","2026-01-17 02:40:00","","247936.78218273","163386.28010203","동물미용업","동물미용업(일반)","000","0",
"191","동물미용업","02_03_11_P","3220000","322000004920180112","2018-09-21","","01","영업/정상","0000","정상","","","","","02-549-0275","0","","서울특별시 강남구 신사동 ***-** *층","서울특별시 강남구 도산대로 ***, *층 (신사동)","06026","시그니처동물의료센터","2026-01-15 10:05:53","U","2026-01-17 02:40:00","","202580.58909147","446499.582136322","동물미용업","동물미용업(일반)","000","0",
