"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"140","사료제조업","02_04_05_P","3990000","399000003420230001","2023-01-11","","02","휴업","0001","휴업","","","","","031-522-6191","0","","경기도 남양주시 별내동 1114-3","경기도 남양주시 식송1로 55, 1층 (별내동)","12101","발품멀티샵","2026-01-15 09:06:28","U","2026-01-17 02:40:00","단미","209970.777429598","461292.70841841","사료제조업","단미","0","000","0",
"141","사료제조업","02_04_05_P","3990000","399000003420230002","2023-01-18","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 평내동 579-2 강남프라자 305호","경기도 남양주시 경춘로1256번길 9, 강남프라자 305호 (평내동)","12223","주식회사 비고앤세이지","2026-01-15 09:10:20","U","2026-01-17 02:40:00","수입","220704.248865261","460440.764161136","사료제조업","수입","0","L00","0",
"142","사료제조업","02_04_05_P","3990000","399000003420170012","2017-11-24","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 진건읍 진관리 609-25","경기도 남양주시 진건읍 진관로 514","12139","주식회사 에버플러스앤파이브오션","2026-01-15 09:13:01","U","2026-01-17 02:40:00","수입","213716.018546027","461386.298551975","사료제조업","수입","0","L00","0",
"143","사료제조업","02_04_05_P","3990000","399000003420090004","2009-09-11","","02","휴업","0001","휴업","","","","","031-521-1863","0","","경기도 남양주시 화도읍 구암리 110","경기도 남양주시 화도읍 경춘로2645번길 33","12192","제오라이트코리아","2026-01-15 09:24:10","U","2026-01-17 02:40:00","수입","232641.271783741","462865.913386656","사료제조업","수입","0","000","0",
"144","사료제조업","02_04_05_P","3990000","399000003420160001","2016-02-12","","02","휴업","0001","휴업","","","","","031-534-1663","0","","","경기도 남양주시 진접읍 경복대로534번길 11, 2층","12021","에이펫(A-PET)","2026-01-15 09:09:26","U","2026-01-17 02:40:00","수입","219148.639807837","471068.394719591","사료제조업","수입","0","000","0",
"145","사료제조업","02_04_05_P","3990000","399000003420200016","2020-09-09","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 다산동 6144","경기도 남양주시 다산중앙로19번길 21, 다산진건블루웨일지식산업센터 1차 4층 F403호 (다산동)","12248","오구오구내새끼","2026-01-15 09:47:44","U","2026-01-17 02:40:00","단미","213475.84503244","456850.705350484","사료제조업","단미","0","000","0",
"146","사료제조업","02_04_05_P","3990000","399000003420250009","2025-06-18","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 수동면 입석리 4-12","경기도 남양주시 수동면 남가로 1795-52","12030","마르켄9","2026-01-15 09:18:35","U","2026-01-17 02:40:00","단미","231024.685023514","466010.132064275","사료제조업","단미","0","000","0",
"147","사료제조업","02_04_05_P","3990000","399000003420220016","2022-09-07","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 진건읍 송능리 253 가동","경기도 남양주시 진건읍 진건오남로390번길 18-1, 가동","12129","텐도씨","2026-01-15 09:48:43","U","2026-01-17 02:40:00","단미","217697.085070839","463162.984830078","사료제조업","단미","0","000","0",
"148","사료제조업","02_04_05_P","3990000","399000003420220017","2022-10-19","","02","휴업","0001","휴업","","","","","031-591-3346","0","","경기도 남양주시 수동면 송천리 428-3","경기도 남양주시 수동면 소래비로440번길 38-16","12034","농업회사법인 주식회사 미래바이오","2026-01-15 09:07:54","U","2026-01-17 02:40:00","보조","228981.88819085","465409.304039484","사료제조업","보조","0","L00","0",
"149","사료제조업","02_04_05_P","3990000","399000003420220010","2022-07-07","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 다산동 6144 다산진건 블루웨일 지식산업센터 1차 F1040호","경기도 남양주시 다산중앙로19번길 21, 다산진건 블루웨일 지식산업센터 1차 F1040호 (다산동)","12248","주식회사 티알코리아","2026-01-15 09:18:57","U","2026-01-17 02:40:00","수입","213475.84503244","456850.705350484","사료제조업","수입","0","L00","0",
"150","사료제조업","02_04_05_P","3990000","399000003420220013","2022-08-16","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 오남읍 오남리 650-4 1동","경기도 남양주시 오남읍 양지로80번길 37, 1동 1층","12048","주식회사 호아마이","2026-01-15 09:19:17","U","2026-01-17 02:40:00","수입","218020.367747796","465255.657249849","사료제조업","수입","0","L00","0",
