"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"1188","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201300019","2013-08-23","","01","영업/정상","11","영업","","","","","0319847787","","","경기도 김포시 하성면 원산리 41-1","경기도 김포시 하성면 원통로51번길 24-22","10011","팔도리싸이클링","2026-01-06 09:53:16","U","2026-01-09 02:40:00","금속류 원료 재생업","165965.148023399","468413.219572994","대기배출업소관리","금속류 원료 재생업","5종","재생원료","8","300","8","300","1371949234",
"1189","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201300020","2013-02-05","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 통진읍 옹정리 22","경기도 김포시 통진읍 김포대로2462번길 9 (옹정리 22)","10016","마이카모터스","2026-01-07 14:22:10","U","2026-01-09 02:40:00","자동차 종합 수리업","162552.284572398","466291.074659059","대기배출업소관리","자동차 종합 수리업","5종","정비차량","4","300","4","300","3181402022",
"1190","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021200800007","2008-03-18","","01","영업/정상","11","영업","","","","","0536112233","","","대구광역시 달성군 구지면 예현리 758-6","대구광역시 달성군 구지면 달성2차동1로 188","711-891","(주)엠텍","2026-01-07 11:50:36","U","2026-01-09 02:40:00","기타 화학제품 제조업","328969.221689539","238905.478753502","대기배출업소관리","기타 화학제품 제조업","5종","","8","300","8","300","5048143849",
"1191","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500005","2015-10-12","","01","영업/정상","11","영업","","","","","02-779-9071","","","","서울특별시 중구 을지로 29 (을지로1가, 삼성화재빌딩)","04523","(주)더존비즈온","2026-01-06 12:14:35","U","2026-01-09 02:40:00","사업시설 유지관리 서비스업","198256.131665999","451576.096658087","대기배출업소관리","사업시설 유지관리 서비스업","4종","","24","146","","0","1128541941",
"1192","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021199200001","1992-05-04","","01","영업/정상","11","영업","","","","","0536147511","","","대구광역시 달성군 논공읍 북리 1-113","대구광역시 달성군 논공읍 논공로87길 128","","(주)글로스코","2026-01-07 11:06:25","U","2026-01-09 02:40:00","기타 구조용 금속제품 제조업","332520.528602754","248823.817515223","대기배출업소관리","기타 구조용 금속제품 제조업","5종","자동차부품","20","240","20","240","1118118658",
"1193","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201600169","2016-12-26","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 대곶면 쇄암리 422-1","경기도 김포시 대곶면 대곶로331번길 136","10026","(주)한우물","2026-01-07 13:49:33","U","2026-01-09 02:40:00","목재 보존, 방부처리, 도장 및 유사 처리업","160032.824325873","463527.513184694","대기배출업소관리","목재 보존, 방부처리, 도장 및 유사 처리업","4종","가구","8","300","","0","1378624216",
"1194","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201600023","2016-04-15","","01","영업/정상","11","영업","","","","","041-556-6812","","","충청남도 천안시 동남구 수신면 신풍리 535","충청남도 천안시 동남구 수신면 5산단4로 66","31251","한국엠씨(주)","2026-01-06 15:22:25","U","2026-01-09 02:40:00","도금업","223145.984139776","360195.576361039","대기배출업소관리","도금업","4종","","16","300","16","300","3128125994",
"1195","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500017","2015-11-13","","01","영업/정상","11","영업","","","","","02-777-7811","","","","서울특별시 중구 퇴계로20길 2 (남산동2가, 퍼시픽호텔)","04631","(주)퍼시픽호텔","2026-01-06 11:22:56","U","2026-01-09 02:40:00","호텔업","198644.069040474","450827.86176286","대기배출업소관리","호텔업","5종","","","0","","0","2038101719",
"1196","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500024","2015-11-16","","01","영업/정상","11","영업","","","","","02-2280-8436","","","서울특별시 중구 회현동1가 115 중구회현체육센터","서울특별시 중구 퇴계로12길 78, 중구회현체육센터 (회현동1가)","04633","서울특별시 중구 시설관리공단","2026-01-06 11:17:08","U","2026-01-09 02:40:00","","198302.921920515","450437.595573282","대기배출업소관리","","5종","","6.9","340","6.9","340","2018205943",
"1197","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500025","2015-11-16","","01","영업/정상","11","영업","","","","","02-726-6343","","","","서울특별시 중구 남대문로 63 (소공동, 한진빌딩)","04532","정석기업(주)","2026-01-06 11:06:01","U","2026-01-09 02:40:00","부동산업","198274.236324259","451198.510083723","대기배출업소관리","부동산업","5종","","3","141","","0","2018106663",
"1198","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201800014","2018-05-25","","01","영업/정상","11","영업","","","","","6149344","","","대구광역시 달성군 구지면 고봉리 226-4","대구광역시 달성군 구지면 국가산단동로42길 47","","경원산업","2026-01-07 12:05:17","U","2026-01-09 02:40:00","식품위생용 종이제품 제조업","329994.190750962","239494.339675425","대기배출업소관리","식품위생용 종이제품 제조업","5종","","8","252","8","252","5140559984",
"1199","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201800019","2018-07-12","","01","영업/정상","11","영업","","","","","0535606131","","","대구광역시 달성군 구지면 내리 846-4","대구광역시 달성군 구지면 달성2차4로 5","43013","송마디엠씨 주식회사","2026-01-07 12:07:29","U","2026-01-09 02:40:00","그외 기타 자동차 부품 제조업","328226.923976504","238508.650905781","대기배출업소관리","그외 기타 자동차 부품 제조업","4종","","8","300","8","300","5038109042",
"1200","대기오염물질배출시설설치사업장","09_30_08_P","5100000","510000021200200002","2002-03-02","","01","영업/정상","11","영업","","","","","","","","경상북도 영천시 청통면 우천리 799","경상북도 영천시 청통면 어부길 50-12","770-893","우천산업","2026-01-07 10:13:30","U","2026-01-09 02:40:00","재생용 비금속가공원료 생산업","368176.743655775","278424.999699496","대기배출업소관리","재생용 비금속가공원료 생산업","5종","","8","300","0","0","5050754655",
"1201","대기오염물질배출시설설치사업장","09_30_08_P","5100000","510000021200200025","2002-10-22","","01","영업/정상","11","영업","","","","","054-336-2290","","","경상북도 영천시 도남동 409","경상북도 영천시 칠백로 808-11 (도남동)","38898","(주)피제이산업 영천지점","2026-01-06 15:05:50","U","2026-01-09 02:40:00","","374696.913757636","271961.319744901","대기배출업소관리","","4종","","8","300","8","300","4518500753",
"1202","대기오염물질배출시설설치사업장","09_30_08_P","4470000","447000021200600774","2007-04-12","","01","영업/정상","11","영업","","","","","0435307470","","","충청북도 음성군 대소면 대풍리 259","충청북도 음성군 대소면 대소산단로 20","369-821","씨제이푸드빌(주)","2026-01-06 18:01:00","U","2026-01-09 02:40:00","빵류 제조업","240850.67021204","386966.848411011","대기배출업소관리","빵류 제조업","2종","","24","350","24","350","3128142519",
"1203","대기오염물질배출시설설치사업장","09_30_08_P","4820000","482000021201400002","2014-01-24","","03","폐업","2","폐업","2025-11-17","","","","0617519220","","","","전라남도 순천시 승주읍 유흥길 24","540-801","(주)부농순천지점","2026-01-07 18:02:36","U","2026-01-09 02:40:00","그외 기타 분류안된 비금속광물제품 제조업","231951.645901292","169785.71354898","대기배출업소관리","그외 기타 분류안된 비금속광물제품 제조업","5종","팽창질석","8","300","8","300","4168528554",
"1204","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500072","2015-12-10","","01","영업/정상","11","영업","","","","","02-6450-1563","","","","서울특별시 중구 소공로 70 (충무로1가, 서울중앙우체국)","04535","서울중앙우체국","2026-01-06 11:24:20","U","2026-01-09 02:40:00","","198346.53682062","451039.714960122","대기배출업소관리","","5종","","2","300","","0","2018300076",
"1205","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500077","2015-12-10","","01","영업/정상","11","영업","","","","","02-397-6907","","","","서울특별시 중구 을지로 55 (을지로2가, 하나은행별관빌딩)","04539","(주)교원프라퍼티 명동빌딩","2026-01-06 12:10:12","U","2026-01-09 02:40:00","부동산 임대업","198519.736197762","451570.324241735","대기배출업소관리","부동산 임대업","5종","","5.9","120","","0","4708500619",
"1206","대기오염물질배출시설설치사업장","09_30_08_P","5590000","559000021199300035","1980-08-12","","01","영업/정상","11","영업","","","","","031 866 3158","","","경기도 양주시 덕정동 215-4","","","명진실업","2026-01-07 08:57:25","U","2026-01-09 02:40:00","금속 조립구조재 제조업","","","대기배출업소관리","금속 조립구조재 제조업","3종","","0","0","0","0","1273785727",
"1207","대기오염물질배출시설설치사업장","09_30_08_P","3460000","346000021201600001","2016-09-22","","01","영업/정상","11","영업","","","","","053-782-5900","","","대구광역시 수성구 범물동 105-7","대구광역시 수성구 청호로 10 (범물동)","42239","(주)유창알앤씨","2026-01-07 17:45:45","U","2026-01-09 02:40:00","지정 외 폐기물 처리업","348990.411219667","259074.562369334","대기배출업소관리","지정 외 폐기물 처리업","5종","재활용제품","7","260","7","260","5038163013",
"1208","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201700043","2017-03-28","","01","영업/정상","11","영업","","","","","0319888700","","","경기도 김포시 월곶면 개곡리 160 ,161","경기도 김포시 월곶면 애기봉로 376","10003","(주)대광지공","2026-01-07 14:02:40","U","2026-01-09 02:40:00","적층, 합성 및 특수표면처리 종이 제조업","163451.195815321","470211.990663708","대기배출업소관리","적층, 합성 및 특수표면처리 종이 제조업","5종","포장지(금은박지)","8","300","8","300","1378124808",
"1209","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021201600152","2016-07-15","","01","영업/정상","11","영업","","","","","031 4913471","","","경기도 안산시 단원구 신길동 1114","경기도 안산시 단원구 해봉로 327 (신길동)","","(주)동서","2026-01-07 13:19:00","U","2026-01-09 02:40:00","기타 인쇄업","180057.467325901","424958.572183559","대기배출업소관리","기타 인쇄업","4종","포장자제","","0","","0","1058138440",
"1210","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201500194","2015-11-30","","01","영업/정상","11","영업","","","","","0319816977","","","경기도 김포시 통진읍 옹정리 293-1","경기도 김포시 통진읍 절골로61번길 9-15","10029","승준화학","2026-01-07 14:27:59","U","2026-01-09 02:40:00","합성수지 및 기타 플라스틱물질 제조업","162603.426320921","464580.735032352","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","5종","","8","300","8","300","2093769015",
"1211","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500042","2015-12-01","","01","영업/정상","11","영업","","","","","02-759-7738","","","","서울특별시 중구 을지로 30 (소공동, 롯데호텔)","04533","(주)호텔 롯데","2026-01-06 11:03:41","U","2026-01-09 02:40:00","호텔업","198259.65357739","451392.198218657","대기배출업소관리","호텔업","3종","","","0","","0","1048125980",
"1212","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500060","2015-12-09","","01","영업/정상","11","영업","","","","","02-6030-0120","","","","서울특별시 중구 을지로5길 26 (수하동, 미래에셋 CENTER 1)","04539","미래에셋컨설팅(주) 서울지점","2026-01-06 11:25:43","U","2026-01-09 02:40:00","사업시설 유지관리 서비스업","198620.934275413","451681.95803574","대기배출업소관리","사업시설 유지관리 서비스업","4종","","","0","","0","1208534548",
"1213","대기오염물질배출시설설치사업장","09_30_08_P","5130000","513000021201400020","2014-08-25","","01","영업/정상","11","영업","","","","","053-856-5599","","","경상북도 경산시 용성면 부제리 238-2","경상북도 경산시 용성면 육동로 28","38570","(주)금룡(지점)","2026-01-07 16:25:41","U","2026-01-09 02:40:00","그외 기타 비금속광물 광업","369774.985096372","256135.744943417","대기배출업소관리","그외 기타 비금속광물 광업","4종","바이오세라믹볼","10","300","10","300","4118523025",
"1214","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021201700004","2017-01-04","","01","영업/정상","11","영업","","","","","0314924425","","","경기도 안산시 단원구 성곡동 635-3","경기도 안산시 단원구 신원로133번길 35 (성곡동)","15409","(주)빅솔","2026-01-07 17:17:55","U","2026-01-09 02:40:00","기타 식품 첨가물 제조업","178022.077057806","423942.176925529","대기배출업소관리","기타 식품 첨가물 제조업","5종","","","0","","0","1238102673",
"1215","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201500023","2015-11-17","","01","영업/정상","11","영업","","","","","0536172061","","","대구광역시 달성군 구지면 내리 847-16","대구광역시 달성군 구지면 달성2차4로 23","43013","(주)모간 2공장","2026-01-07 17:21:14","U","2026-01-09 02:40:00","전기용 탄소제품 및 절연제품 제조업","328446.611628275","238501.838647119","대기배출업소관리","전기용 탄소제품 및 절연제품 제조업","4종","카본","21","300","21","300","7778500112",
"1216","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500089","2015-12-14","","01","영업/정상","11","영업","","","","","02-318-0224","","","","서울특별시 중구 무교로 21 (무교동, 더익스체인지서울)","04520","코람코제159호일반사모부동산투자회사","2026-01-06 12:11:36","U","2026-01-09 02:40:00","부동산 임대업","198055.210072535","451729.379049848","대기배출업소관리","부동산 임대업","5종","","2.04","140","","0","4058703300",
"1217","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500097","2015-12-16","","01","영업/정상","11","영업","","","","","026740379","","","","서울특별시 중구 동호로 330 (쌍림동, 씨제이제일제당센터)","","주식회사 신한은행","2026-01-06 10:44:56","U","2026-01-09 02:40:00","부동산 임대업","200219.375254761","451288.386735763","대기배출업소관리","부동산 임대업","4종","","3","180","","0","1208114786",
"1218","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500115","2015-12-18","","01","영업/정상","11","영업","","","","","02-2237-5658","","","","서울특별시 중구 다산로 210 (신당동, 홍진빌딩)","04586","홍진산업(주) 신당지점","2026-01-06 11:13:34","U","2026-01-09 02:40:00","부동산 임대업","201273.698869169","451064.294890366","대기배출업소관리","부동산 임대업","5종","","2","104","","0","2018520469",
"1219","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500120","2015-12-22","","01","영업/정상","11","영업","","","","","02-319-0876","","","서울특별시 중구 봉래동1가 25 에이취에스비씨빌딩","서울특별시 중구 칠패로 37, 에이취에스비씨빌딩 (봉래동1가)","04511","HSBC빌딩(주식회사신한알파광교위탁관리부동산투자회사)","2026-01-06 11:12:07","U","2026-01-09 02:40:00","금융업","197554.559528663","450865.625894953","대기배출업소관리","금융업","5종","","5","100","","0","5288502309",
"1220","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500140","2015-12-24","","01","영업/정상","11","영업","","","","","02-757-2411","","","서울특별시 중구 을지로2가 6 내외빌딩","서울특별시 중구 을지로 51, 내외빌딩 (을지로2가)","04539","내외빌딩관리(주)","2026-01-06 11:29:18","U","2026-01-09 02:40:00","사업시설 유지관리 서비스업","198477.517150403","451579.634210825","대기배출업소관리","사업시설 유지관리 서비스업","5종","","11","150","","0","2028134895",
"1221","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500141","2015-12-24","","01","영업/정상","11","영업","","","","","02-2269-1375","","","서울특별시 중구 광희동2가 238-1","서울특별시 중구 퇴계로 334 (광희동2가)","04614","이지스리빙개발투자1의3호일반사모부동산모투자회사","2026-01-06 11:00:43","U","2026-01-09 02:40:00","부동산 임대업","200701.142404743","451316.536804153","대기배출업소관리","부동산 임대업","5종","","","0","","0","1208776858",
"1222","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500142","2015-12-24","","01","영업/정상","11","영업","","","","","02-2273-0511","","","","서울특별시 중구 퇴계로 307 (광희동1가, 광희빌딩)","04560","갑도물산(주) 광희빌딩","2026-01-06 10:29:53","U","2026-01-09 02:40:00","","200437.000174126","451335.718987721","대기배출업소관리","","5종","","","0","","0","2038144192",
"1223","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500145","2015-12-28","","01","영업/정상","11","영업","","","","","02-2270-2356","","","","서울특별시 중구 삼일대로 330 (저동1가, 평화빌딩)","04552","(재)천주교서울대교구유지재","2026-01-06 12:18:41","U","2026-01-09 02:40:00","","198901.465405306","451325.006079008","대기배출업소관리","","5종","","","0","","0","2028201940",
"1224","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201500150","2015-12-28","","01","영업/정상","11","영업","","","","","02-733-8018","","","","서울특별시 중구 남대문로10길 9 (삼각동, 경기빌딩)","04540","창강산업(주)","2026-01-06 12:16:13","U","2026-01-09 02:40:00","","198448.848428937","451658.304454683","대기배출업소관리","","5종","","","0","","0","2028101531",
"1225","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201600015","2016-10-14","","01","영업/정상","11","영업","","","","","02-2160-8888","","","","서울특별시 중구 동호로 359 (을지로5가)","04547","농협은행 주식회사(트레블로지 동대문 호텔)","2026-01-06 12:13:12","U","2026-01-09 02:40:00","호텔업","200096.930688028","451569.92963808","대기배출업소관리","호텔업","5종","","24","365","","365","1048639742",
"1226","대기오염물질배출시설설치사업장","09_30_08_P","4400000","440000021200000107","1991-09-05","","01","영업/정상","11","영업","","","","","0436443731","","","충청북도 제천시 고암동 516-1","충청북도 제천시 내토로 938 (고암동)","390-890","제천연탄","2026-01-07 17:42:51","U","2026-01-09 02:40:00","연탄 및 기타 석탄 가공품 제조업","309361.326512025","407105.544167733","대기배출업소관리","연탄 및 기타 석탄 가공품 제조업","5종","연탄","2.9","204","2.9","204","3049018650",
"1227","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573500021201600008","2016-04-06","","02","휴업","1","휴업","","2025-06-17","2026-08-31","","0432155025","","","충청북도 청주시 청원구 오창읍 후기리 109-6","충청북도 청주시 청원구 오창읍 후기길 108","28105","고양경일에너지 주식회사","2026-01-06 14:28:28","U","2026-01-09 02:40:00","폐기물 처리업","235150.244054966","359657.318567323","대기배출업소관리","폐기물 처리업","4종","우드칩","0","0","0","0","1288659706",
"1228","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021201300018","2013-02-14","","01","영업/정상","11","영업","","","","","055-324-8321","","","경상남도 김해시 생림면 생림리 740","경상남도 김해시 생림면 장재로 290","621-823","(주)영남테크 생림지점","2026-01-06 10:18:43","U","2026-01-09 02:40:00","기타 금속 가공제품 제조업","365967.874502766","204217.033482576","대기배출업소관리","기타 금속 가공제품 제조업","4종","철재류","","0","","300","6158183966",
"1229","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200600820","2006-03-27","","01","영업/정상","11","영업","","","","","055-322-0703","","","경상남도 김해시 지내동 316-7 8호 9호","경상남도 김해시 분성로 728 (지내동,8호 9호)","","지에이치(GH)모터스 자동차 검사소","2026-01-07 09:29:05","U","2026-01-09 02:40:00","자동차 종합 수리업","374791.920861904","194132.199733411","대기배출업소관리","자동차 종합 수리업","4종","","4","300","4","300","6082576632",
"1230","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201800068","2018-06-08","","01","영업/정상","11","영업","","","","","031-983-4193","","","경기도 김포시 대곶면 대명리 38-21 ,44-1","경기도 김포시 대곶면 산자뫼로 127-29","10040","(주)창조디엔아이","2026-01-07 14:24:10","U","2026-01-09 02:40:00","기타 목재가구 제조업","161169.914879374","461574.14158516","대기배출업소관리","기타 목재가구 제조업","4종","목재가구","8","300","8","300","1318644626",
"1231","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200400007","2004-03-10","","01","영업/정상","11","영업","","","","","0535847728","","","대구광역시 달서구 장동 46-2","대구광역시 달서구 문화회관10길 60 (장동)","","성진자동차정비","2026-01-07 10:45:14","U","2026-01-09 02:40:00","자동차 수리업","337361.474110511","260819.361854275","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","5031598012",
"1232","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200400017","2004-06-21","","01","영업/정상","11","영업","","","","","0535930025","","","대구광역시 달서구 호림동 7-6 외2","대구광역시 달서구 성서공단로11길 9 (호림동)","42714","호림자동차검사정비","2026-01-07 13:27:52","U","2026-01-09 02:40:00","자동차 종합 수리업","334343.012027368","260534.382138823","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","5031644304",
"1233","대기오염물질배출시설설치사업장","09_30_08_P","4590000","459000021201800002","2018-02-08","","04","취소/말소/만료/정지/중지","4","폐쇄","2025-12-31","","","","0419430026","","","충청남도 청양군 운곡면 효제리 975-9 서일화학(주)","충청남도 청양군 운곡면 청신로 567-62 (주)삼정","33319","(주)삼정","2026-01-06 16:30:54","U","2026-01-09 02:40:00","라이터, 연소물 및 흡연용품 제조업","184594.083112164","333139.469284352","대기배출업소관리","라이터, 연소물 및 흡연용품 제조업","4종","","8","300","8","300","4448700157",
"1234","대기오염물질배출시설설치사업장","09_30_08_P","5480000","548000021200700003","2007-11-28","","01","영업/정상","11","영업","","","","","0559319688","","","경상남도 합천군 율곡면 와리 111-2","경상남도 합천군 율곡면 대야로 1707","678-812","㈜디케이2공장","2026-01-06 17:53:34","U","2026-01-09 02:40:00","지정 폐기물 처리업","308876.175475522","237005.167527844","대기배출업소관리","지정 폐기물 처리업","4종","","24","300","24","300","1608503077",
"1235","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021201400017","2014-12-31","","01","영업/정상","11","영업","","","","","7445485","","","부산광역시 강서구 송정동 1610-6","부산광역시 강서구 녹산산단261로14번길 45-9 (송정동)","618-819","(주)삼광기업","2026-01-06 14:57:36","U","2026-01-09 02:40:00","도장및기타피막처리업","368668.583756343","178445.282019205","대기배출업소관리","도장및기타피막처리업","4종","","6","300","6","300","6178166245",
"1236","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200400523","2004-03-02","","01","영업/정상","11","영업","","","","","","","","경상남도 김해시 진영읍 본산리 319-2","경상남도 김해시 진영읍 본산1로 48","621-803","본산종합정비","2026-01-07 15:02:13","U","2026-01-09 02:40:00","","358841.801595537","202771.327026785","대기배출업소관리","","5종","","3","300","3","300","6150898904",
"1237","대기오염물질배출시설설치사업장","09_30_08_P","5600000","560000021200901498","2009-06-23","","01","영업/정상","11","영업","","","","","0315335445","","","경기도 포천시 영중면 금주리 1061-48 외","경기도 포천시 영중면 영일로 215-78 (외)","","(주)해피코","2026-01-07 19:20:54","U","2026-01-09 02:40:00","기타 목재가구 제조업","223075.505655067","494739.181887829","대기배출업소관리","기타 목재가구 제조업","5종","가구","8","0","8","300","1278538190",
"1238","대기오염물질배출시설설치사업장","09_30_08_P","4050000","405000021199000177","1990-10-25","","01","영업/정상","11","영업","","","","","0313346611","","","경기도 용인시 처인구 모현읍 오산리 261-1","경기도 용인시 처인구 모현읍 포은대로 890","","유진기업(주)수지","2026-01-06 13:59:43","U","2026-01-09 02:40:00","레미콘 제조업","212752.05759702","425268.370784897","대기배출업소관리","레미콘 제조업","4종","레미콘","8","300","24","365","1428500316",
"1239","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021199802110","1998-09-30","","01","영업/정상","11","영업","","","","","032 576 4590","","","인천광역시 서구 석남동 223-382","인천광역시 서구 건지로153번길 32-1 (석남동)","","(주)와이에스워터","2026-01-07 14:52:26","U","2026-01-09 02:40:00","폐수 처리업","169682.415603956","444505.328888848","대기배출업소관리","폐수 처리업","4종","재생은(Ag)","24","360","24","360","1378148514",
"1240","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021200200081","2002-07-18","","01","영업/정상","11","영업","","","","","0319879489","","","경기도 김포시 월곶면 고양리 3-20","경기도 김포시 월곶면 고양로 49-1 (고양리 3-20)","10025","(주)와이알","2026-01-07 13:13:53","U","2026-01-09 02:40:00","","160542.484028788","465962.824028825","대기배출업소관리","","5종","","8","300","","0","1378188888",
"1241","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201600129","2016-08-26","","01","영업/정상","11","영업","","","","","0319885922","","","경기도 김포시 대곶면 상마리 246-1","경기도 김포시 대곶면 상마신기로 103-8, 1동","10043","진명산업","2026-01-07 08:52:09","U","2026-01-09 02:40:00","목재문 및 관련제품 제조업","162512.886942793","460112.666809252","대기배출업소관리","목재문 및 관련제품 제조업","5종","문짝","8","300","8","300","1073993135",
"1242","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201700115","2017-07-24","","01","영업/정상","11","영업","","","","","","","","경기도 김포시 대곶면 대명리 12-14","경기도 김포시 대곶면 학의동로34번길 97-39","10040","(주)승리테크","2026-01-07 13:55:21","U","2026-01-09 02:40:00","금속가구 제조업","161298.481957579","461428.935519052","대기배출업소관리","금속가구 제조업","4종","금속캐비닛","8","300","8","300","2348107930",
"1243","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200400018","2004-06-25","","01","영업/정상","11","영업","","","","","0535854488","","","대구광역시 달서구 장동 828 829, 829-3","대구광역시 달서구 성서공단로 339 (장동)","704-190","남대구현대서비스","2026-01-07 11:50:25","U","2026-01-09 02:40:00","자동차 종합 수리업","337254.554607334","260729.032121397","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","5143763489",
"1244","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200500015","2005-06-20","","01","영업/정상","11","영업","","","","","0535863500","","","대구광역시 달서구 월암동 922","대구광역시 달서구 성서로24길 4 (월암동)","704-833","현대코퍼레이션(주)","2026-01-06 20:38:35","U","2026-01-09 02:40:00","고무제품 제조업","336197.427488028","259598.127943857","대기배출업소관리","고무제품 제조업","5종","자동차부품,고무시트","24","300","24","300","5148134202",
"1245","대기오염물질배출시설설치사업장","09_30_08_P","3940000","394000021201500009","2015-09-18","","01","영업/정상","11","영업","","","","","07071115693","","","","경기도 고양시 일산동구 문원길 135 (설문동)","10253","삼성화재해상보험(주)[글로벌캠퍼스]","2026-01-06 16:44:14","U","2026-01-09 02:40:00","비주거용 건물 임대업","183627.688783035","468474.696592489","대기배출업소관리","비주거용 건물 임대업","5종","","2.5","365","2.5","365","2028145617",
"1246","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201600014","2016-01-26","","01","영업/정상","11","영업","","","","","031-986-3427","","","경기도 김포시 월곶면 고양리 17-34","경기도 김포시 월곶면 고양로115번길 91-90","10025","제일몰딩","2026-01-06 09:48:10","U","2026-01-09 02:40:00","기타 목재가구 제조업","160507.226931358","465725.926195893","대기배출업소관리","기타 목재가구 제조업","5종","","8","300","8","300","1370951667",
"1247","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200600024","2006-07-21","","01","영업/정상","11","영업","","","","","5920590","","","대구광역시 달서구 대천동 1011","대구광역시 달서구 성서4차첨단로 11 (대천동)","704-801","(주)우주엔비텍","2026-01-07 11:06:26","U","2026-01-09 02:40:00","폐수 처리업","336004.994487672","258580.082095688","대기배출업소관리","폐수 처리업","4종","","24","360","24","360","5028182375",
"1248","대기오염물질배출시설설치사업장","09_30_08_P","5050000","505000021201600014","2016-03-10","","01","영업/정상","11","영업","","","","","054-771-1450","","","경상북도 경주시 외동읍 냉천리 1143","경상북도 경주시 외동읍 냉천제내공단길 153","38204","에이원유화(주)","2026-01-06 19:41:53","U","2026-01-09 02:40:00","","407231.027273739","248764.692746917","대기배출업소관리","","5종","","8","300","8","300","1808600159",
"1249","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200400040","2004-10-25","","01","영업/정상","11","영업","","","","","0535848585","","","대구광역시 달서구 장동 78-6","대구광역시 달서구 성서공단로61길 12 (장동)","704-190","남대구서비스","2026-01-07 10:19:08","U","2026-01-09 02:40:00","자동차 수리업","337011.476475266","260705.25943888","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","2354400240",
