"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"154","동물약국","02_03_02_P","3470000","347000001120220004","2022-03-03","","01","영업/정상","0000","정상","","","","","","","","대구광역시 달서구 감삼동 280-7 숭조빌딩","대구광역시 달서구 와룡로 138, 숭조빌딩 1층 101호 (감삼동)","42653","본리선약국","2026-01-14 16:21:20","U","2026-01-16 02:40:00","","338832.397519044","261617.334932444","동물약국","","000","0",
"155","동물약국","02_03_02_P","3700000","370000001120230003","2023-05-15","","03","폐업","0002","폐업","2026-01-14","","","","","","","울산광역시 남구 신정동 1911 신정 지웰","울산광역시 남구 월평로171번길 26, 1층 125호 (신정동, 신정 지웰)","44686","새울산약국","2026-01-14 13:19:10","U","2026-01-16 02:40:00","","410607.019895053","230000.410472011","동물약국","","000","0",
"156","동물약국","02_03_02_P","3670000","367000001120240002","2024-04-25","","03","폐업","0002","폐업","2026-01-14","","","","042-825-5255","0","","대전광역시 유성구 봉명동 447-6","대전광역시 유성구 계룡로 84, 2층 211호 (봉명동)","34179","나눔약국","2026-01-14 13:06:46","U","2026-01-16 02:40:00","","230446.530190533","317049.359436468","동물약국","","000","0",
"157","동물약국","02_03_02_P","3180000","318000001120200015","2020-10-15","","03","폐업","0002","폐업","2026-01-14","","","","02-6244-8275","","","서울특별시 영등포구 여의도동 14-27 대산빌딩 101호","서울특별시 영등포구 국회대로70길 12, 대산빌딩 101호 (여의도동)","07237","봄빛약국","2026-01-14 10:37:26","U","2026-01-16 02:40:00","","192852.010701045","447460.202083329","동물약국","","000","0",
"158","동물약국","02_03_02_P","3530000","353000001120260003","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","인천광역시 남동구 남촌동 279-11 광천빌딩","인천광역시 남동구 호구포로535번길 24, 광천빌딩 106호 (남촌동)","21625","영진약국","2026-01-15 17:06:37","I","2026-01-17 00:20:02","","174871.944402096","436478.80825126","동물약국","","000","0",
"159","동물약국","02_03_02_P","4390000","439000001120260004","2026-01-15","","01","영업/정상","0000","정상","","","","","","40.07","","충청북도 충주시 칠금동 584","충청북도 충주시 칠금12길 8, 1층 (칠금동)","27355","백세약국","2026-01-15 09:14:37","I","2026-01-17 00:20:02","","282121.507738085","387662.558252516","동물약국","","000","0",
"160","동물약국","02_03_02_P","4000000","400000001120260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","","","경기도 오산시 세교동 601-1 101호","경기도 오산시 수목원로 600, 101호 (세교동)","18106","경담온누리약국","2026-01-14 10:23:18","I","2026-01-17 00:20:02","","203709.364653278","409245.437661098","동물약국","","000","0",
"161","동물약국","02_03_02_P","4751000","475100001120260001","2026-01-15","","01","영업/정상","0000","정상","","","","","063-351-6800","","","전북특별자치도 장수군 장수읍 장수리 475-2 박승민 내과","전북특별자치도 장수군 장수읍 장천로 180, 박승민 내과","55633","세계로약국","2026-01-15 16:03:43","I","2026-01-17 00:20:02","","246924.784186145","238818.986447908","동물약국","","000","0",
"162","동물약국","02_03_02_P","3370000","337000001120260001","2026-01-15","","01","영업/정상","0000","정상","","","","","051-868-5523","","","부산광역시 연제구 연산동 787-20","부산광역시 연제구 월드컵대로 17 (연산동)","47603","연산시장약국","2026-01-15 11:27:28","I","2026-01-17 00:20:02","","389932.051183065","188322.049422077","동물약국","","000","0",
"163","동물약국","02_03_02_P","3490000","349000001120260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","인천광역시 중구 북성동2가 10-14","인천광역시 중구 차이나타운로 52, 1층 1호 (북성동2가)","22312","니하오안녕약국","2026-01-15 13:37:00","I","2026-01-17 00:20:02","","166200.721714584","441499.769640636","동물약국","","000","0",
"164","동물약국","02_03_02_P","3740000","374000001120240036","2024-09-11","","03","폐업","0002","폐업","2026-01-15","","","","","","","경기도 수원시 팔달구 인계동 1124 한국교직원공제회 경기회관","경기도 수원시 팔달구 권광로 178, 한국교직원공제회 경기회관 1층 (인계동)","16488","수원약국","2026-01-15 13:36:31","U","2026-01-17 02:40:00","","202867.593879545","417926.366209221","동물약국","","000","0",
"165","동물약국","02_03_02_P","4520000","452000001120250018","2025-12-31","","03","폐업","0002","폐업","2026-01-15","","","","041-541-5841","","","충청남도 아산시 온천동 1991","충청남도 아산시 아산로 118-3, 103호 (온천동)","31509","온약국","2026-01-15 09:41:12","U","2026-01-17 02:40:00","","199512.80057722","365703.851805628","동물약국","","000","0",
"166","동물약국","02_03_02_P","4610000","461000001120230001","2023-03-27","","03","폐업","0002","폐업","2026-01-15","","","","070-4224-2399","","","충청남도 예산군 삽교읍 목리 738 삽교농협 내포농수산물 종합유통센터","충청남도 예산군 삽교읍 예목로 171, 삽교농협 내포농수산물 종합유통센터 1층","32416","성신약국","2026-01-15 14:40:26","U","2026-01-17 02:40:00","","171768.460043206","352378.838481424","동물약국","","000","0",
"167","동물약국","02_03_02_P","3350000","335000001120240004","2024-03-20","","03","폐업","0002","폐업","2026-01-15","","","","","","","부산광역시 금정구 장전동 222-17","부산광역시 금정구 금정로 149, 1층 (장전동)","46283","수약국","2026-01-15 17:40:00","U","2026-01-17 02:40:00","","389965.405214955","195177.343065564","동물약국","","000","0",
"168","동물약국","02_03_02_P","5670000","567000001120210019","2021-05-07","","03","폐업","0002","폐업","2026-01-15","","","","","","","경상남도 창원시 의창구 중동 776-1","경상남도 창원시 의창구 중동중앙로 79, SJ빌딩 1층 107호 (중동)","51380","빨간코끼리동물약국","2026-01-15 16:04:54","U","2026-01-17 02:40:00","","347974.739939254","196740.299057618","동물약국","","000","0",
"169","동물약국","02_03_02_P","3600000","360000001120250011","2025-08-11","","01","영업/정상","0000","정상","","","","","062-375-9375","0","","광주광역시 서구 치평동 265-1","광주광역시 서구 상무대로 799, 1층 (치평동)","61963","센트럴봄약국","2026-01-15 16:56:27","U","2026-01-17 02:40:00","","186268.492963851","183187.664429812","동물약국","","000","0",
"170","동물약국","02_03_02_P","3370000","337000001120250006","2025-03-06","","03","폐업","0002","폐업","2026-01-15","","","","","","","부산광역시 연제구 연산동 2331 브라운스톤연제아파트","부산광역시 연제구 연제로8번길 30, 상가2동 1층 201호 (연산동, 브라운스톤연제아파트)","47605","동민약국","2026-01-15 16:02:18","U","2026-01-17 02:40:00","","389412.32224497","188403.880896644","동물약국","","000","0",
"171","동물약국","02_03_02_P","3370000","337000001120250002","2025-01-14","","03","폐업","0002","폐업","2026-01-15","","","","051-868-5523","","","부산광역시 연제구 연산동 787-20","부산광역시 연제구 월드컵대로 17 (연산동)","47603","연산시장약국","2026-01-15 16:01:46","U","2026-01-17 02:40:00","","389932.051183065","188322.049422077","동물약국","","000","0",
