"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"536","축산판매업","07_22_04_P","3340000","334000000920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","051-242-2437","35.4","","부산광역시 사하구 장림동 538-13","부산광역시 사하구 장평로 43, 지하1층 (장림동)","49484","금보물산 주식회사","2026-01-08 18:10:17","I","2026-01-10 00:20:07","식육판매업","379862.161661881","176318.935783858","축산물판매업","식육판매업","0","L00","0",
"537","축산판매업","07_22_04_P","5420000","542000000920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","71.76","","경상남도 고성군 고성읍 동외리 287-19","경상남도 고성군 고성읍 동외로 163-12","52942","아시아마트식당","2026-01-08 13:31:40","I","2026-01-10 00:20:07","식육판매업","320966.842861074","164914.525150234","축산물판매업","식육판매업","0","000","0",
"538","축산판매업","07_22_04_P","4810000","481000000920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","061-692-3034","84","","전라남도 여수시 선원동 1223-11","전라남도 여수시 선원7길 8-11, 102호 (선원동)","59644","급식우유 여수특판","2026-01-08 13:39:41","I","2026-01-10 00:20:07","우유류판매업","259107.560802995","140536.149257664","축산물판매업","우유류판매업","0","000","0",
"539","축산판매업","07_22_04_P","3670000","367000000920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","92.43","","대전광역시 유성구 자운동 35-2","대전광역시 유성구 유성대로1163번길 29-13 (자운동)","34105","숯숯 유성점","2026-01-08 09:08:00","I","2026-01-10 00:20:07","식육판매업","231167.050870155","321611.609094085","축산물판매업","식육판매업","0","000","0",
"540","축산판매업","07_22_04_P","4810000","481000000920260002","2026-01-08","","01","영업/정상","0000","정상","","","","","061-651-4493","16.71","","전라남도 여수시 문수동 479-1","전라남도 여수시 여문2로 70 (문수동)","59703","디씨 백화점 부영점","2026-01-08 14:32:30","I","2026-01-10 00:20:07","식육판매업","263368.099435242","139709.242797513","축산물판매업","식육판매업","0","000","0",
"541","축산판매업","07_22_04_P","5080000","508000000920260001","2022-07-07","","01","영업/정상","0000","정상","","","","","","15","","경상북도 구미시 선기동 248","경상북도 구미시 송선로 460-8, 201호 (선기동)","39215","주식회사 축산물네트워크","2026-01-08 15:09:42","I","2026-01-10 00:20:07","축산물유통전문판매업","318528.402285887","293456.398890058","축산물판매업","축산물유통전문판매업","0","L00","0",
"542","축산판매업","07_22_04_P","5080000","508000000920260002","2025-02-06","","01","영업/정상","0000","정상","","","","","","15","","경상북도 구미시 선기동 248","경상북도 구미시 송선로 460-8, 201호 (선기동)","39215","주식회사 축산물네트워크","2026-01-08 14:40:12","I","2026-01-10 00:20:07","식육판매업","318528.402285887","293456.398890058","축산물판매업","식육판매업","0","L00","0",
"543","축산판매업","07_22_04_P","5710000","572500000920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","58.22","","충청북도 청주시 서원구 성화동 477","충청북도 청주시 서원구 신화로36번길 14 (성화동)","28637","프레쉬마켓","2026-01-08 12:04:48","I","2026-01-10 00:20:07","식육판매업","240756.614920999","346388.812226527","축산물판매업","식육판매업","0","L00","0",
"544","축산판매업","07_22_04_P","3480000","348000000920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 현풍읍 원교리 785-3","대구광역시 달성군 현풍읍 현풍서로 134","43002","가야파트너스 주식회사","2026-01-08 20:14:54","I","2026-01-10 00:20:07","식육판매업","328735.337658983","244687.256432291","축산물판매업","식육판매업","0","L00","0",
"545","축산판매업","07_22_04_P","3560000","356000000920260003","2026-01-08","","01","영업/정상","0000","정상","","","","","","103.2","","인천광역시 서구 가좌동 476-12 106호","인천광역시 서구 열우물로197번길 8, 1층 106호 (가좌동)","22824","수지식품","2026-01-08 08:56:00","I","2026-01-10 00:20:07","식육부산물전문판매업","172241.941323204","442078.80248663","축산물판매업","식육부산물전문판매업","0","000","0",
"546","축산판매업","07_22_04_P","5670000","567000000920102061","2010-12-28","","01","영업/정상","0000","정상","","","","","055-240-2500","48","","경상남도 창원시 성산구 중앙동 92","경상남도 창원시 성산구 중앙대로 123 (중앙동)","","롯데쇼핑(주)롯데마트맥스창원중앙점","2026-01-08 10:01:00","U","2026-01-10 02:40:00","식육판매업","352898.792946041","193096.389570807","축산물판매업","식육판매업","0","L00","0",
"547","축산판매업","07_22_04_P","5670000","567000000920230038","2023-09-08","","01","영업/정상","0000","정상","","","","","","17.05","","경상남도 창원시 의창구 북동 249-1 창원공설시장","경상남도 창원시 의창구 의안로49번길 30, 창원공설시장 C동 105호 (북동)","51196","정푸드","2026-01-08 10:05:37","U","2026-01-10 02:40:00","식육판매업","347403.230841226","197525.124567931","축산물판매업","식육판매업","0","000","0",
"548","축산판매업","07_22_04_P","5540000","554000000920230058","2023-07-25","","01","영업/정상","0000","정상","","","","","","3.3","","경기도 광주시 신현동 293-21","경기도 광주시 문형산길 93, 202-10호 (신현동)","12820","제이엔파트너스 주식회사","2026-01-08 11:02:40","U","2026-01-10 02:40:00","식육판매업","","","축산물판매업","식육판매업","0","L00","0",
"549","축산판매업","07_22_04_P","3590000","359000000919730001","1973-09-01","","01","영업/정상","0000","정상","","","","","227-3800","0","","광주광역시 동구 대인동 198-12","광주광역시 동구 동계천로 68 (대인동)","61427","삼진식육점","2026-01-08 11:08:14","U","2026-01-10 02:40:00","식육판매업","192524.048062032","183800.017443079","축산물판매업","식육판매업","0","000","0",
"550","축산판매업","07_22_04_P","4050000","564000000920080014","2008-06-12","","01","영업/정상","0000","정상","","","","","272-3540/262-5601","37.9","","경기도 용인시 수지구 동천동 387-6","경기도 용인시 수지구 동천로 69 (동천동)","16823","롯데쇼핑(주)롯데슈퍼 용인동천점","2026-01-08 17:38:51","U","2026-01-10 02:40:00","식육판매업","208389.007964884","426389.749852126","축산물판매업","식육판매업","0","L00","0",
"551","축산판매업","07_22_04_P","3210000","321000000920090017","2009-03-13","","01","영업/정상","0000","정상","","","","","02-2012-5666","19.36","","서울특별시 서초구 잠원동 70-2","서울특별시 서초구 잠원로 51, 지하1층 (잠원동, 뉴코아백화점)","06511","주식회사 이랜드리테일","2026-01-08 16:47:59","U","2026-01-10 02:40:00","축산물유통전문판매업","200576.608647619","445241.8984183","축산물판매업","축산물유통전문판매업","0","L00","0",
"552","축산판매업","07_22_04_P","3010000","301000000920040016","2004-06-02","","01","영업/정상","0000","정상","","","","","02-390-2521","187.27","","서울특별시 중구 봉래동2가 122-11 2층","서울특별시 중구 청파로 426 (봉래동2가)","04509","롯데쇼핑(주)롯데마트 제타플렉스 서울역점","2026-01-08 09:38:56","U","2026-01-10 02:40:00","식육판매업","197229.761422932","450418.159244379","축산물판매업","식육판매업","0","L00","0",
"553","축산판매업","07_22_04_P","5310000","531000000920080013","2008-05-15","","01","영업/정상","0000","정상","","","","","055-762-9451","274.05","","경상남도 진주시 강남동 195-1 청파빌딩","경상남도 진주시 진주대로929번길 4, 청파빌딩 (강남동)","52709","(주)에치와이 경상점","2026-01-08 09:16:49","U","2026-01-10 02:40:00","우유류판매업","299089.549890128","187624.689041013","축산물판매업","우유류판매업","0","L00","0",
"554","축산판매업","07_22_04_P","4040000","404000000920180003","2018-01-11","","03","폐업","0002","폐업","2026-01-08","","","","791-5394","14.8","","경기도 하남시 하사창동 189-3","경기도 하남시 춘궁로37번길 21 (하사창동)","13019","동서올푸드","2026-01-08 17:12:38","U","2026-01-10 02:40:00","식용란수집판매업","217820.774982778","445794.260221924","축산물판매업","식용란수집판매업","0","000","0",
"555","축산판매업","07_22_04_P","4040000","404000000920180004","2018-01-11","","03","폐업","0002","폐업","2026-01-08","","","","791-5394","23.8","","경기도 하남시 하사창동 189-3","경기도 하남시 춘궁로37번길 21 (하사창동)","13019","동서올푸드","2026-01-08 17:13:51","U","2026-01-10 02:40:00","식육판매업","217820.774982778","445794.260221924","축산물판매업","식육판매업","0","000","0",
"556","축산판매업","07_22_04_P","4040000","404000000920180005","2018-01-11","","03","폐업","0002","폐업","2026-01-08","","","","791-5394","14.6","","경기도 하남시 하사창동 189-3","경기도 하남시 춘궁로37번길 21 (하사창동)","13019","동서올푸드","2026-01-08 17:13:23","U","2026-01-10 02:40:00","우유류판매업","217820.774982778","445794.260221924","축산물판매업","우유류판매업","0","000","0",
"557","축산판매업","07_22_04_P","3230000","323000000920180027","2018-04-27","","03","폐업","0002","폐업","2026-01-08","","","","024211119","20.88","","서울특별시 송파구 잠실동 209-2 내네빌딩 지상1층","서울특별시 송파구 석촌호수로 84, 내네빌딩 1층 (잠실동)","05564","꽃돌이 푸줏간","2026-01-08 14:00:15","U","2026-01-10 02:40:00","식육판매업","207591.935792101","445173.382920733","축산물판매업","식육판매업","0","L00","0",
"558","축산판매업","07_22_04_P","5070000","507000000920240035","2024-10-10","","01","영업/정상","0000","정상","","","","","","15.4","","경상북도 안동시 평화동 108-51","경상북도 안동시 단원로 116 (평화동)","36653","대창작업소","2026-01-08 11:35:14","U","2026-01-10 02:40:00","식육부산물전문판매업","353565.172387173","342426.35173698","축산물판매업","식육부산물전문판매업","0","000","0",
"559","축산판매업","07_22_04_P","4870000","487000000920000006","2000-12-27","","01","영업/정상","0000","정상","","","","","","85.42","","전라남도 구례군 구례읍 봉동리 393-9","전라남도 구례군 구례읍 중앙로 59","57643","구례 정육점","2026-01-08 15:29:48","U","2026-01-10 02:40:00","식육판매업","242491.10583072","190283.677091116","축산물판매업","식육판매업","0","000","0",
"560","축산판매업","07_22_04_P","4221000","422000000920040005","2004-09-22","","03","폐업","0002","폐업","2026-01-08","","","","033-554-9495","60.59","","강원특별자치도 태백시 황지동","강원특별자치도 태백시 번영로 144 (황지동)","26038","씨에스유통(주) 롯데슈퍼 태백점","2026-01-08 15:32:49","U","2026-01-10 02:40:00","식육판매업","376460.158282674","407946.301990225","축산물판매업","식육판매업","0","L00","0",
"561","축산판매업","07_22_04_P","4221000","422000000920110006","2011-07-01","","01","영업/정상","0000","정상","","","","","","143","","강원특별자치도 태백시 소도동 15-11","강원특별자치도 태백시 소도길 30 (소도동)","26043","한백유통","2026-01-08 15:31:48","U","2026-01-10 02:40:00","식용란수집판매업","375479.410855212","405559.781200908","축산물판매업","식용란수집판매업","0","000","0",
"562","축산판매업","07_22_04_P","3740000","374000000920030122","2003-08-30","","01","영업/정상","0000","정상","","","","","229-7751","258.3","","경기도 수원시 권선구 권선동 1296-5","경기도 수원시 권선구 동수원로 232 (권선동)","16553","롯데쇼핑(주)롯데마트 권선점","2026-01-08 16:44:59","U","2026-01-10 02:40:00","식육판매업","203008.631510845","416482.021790235","축산물판매업","식육판매업","0","L00","0",
"563","축산판매업","07_22_04_P","5380000","538000000920190059","2019-12-23","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 물금읍 범어리 671-1","경상남도 양산시 물금읍 오봉로 112, 2층","50600","아이엠 미트","2026-01-08 17:07:02","U","2026-01-10 02:40:00","식육판매업","381904.027279315","205595.465327121","축산물판매업","식육판매업","0","000","0",
"564","축산판매업","07_22_04_P","3780000","378000000920100105","2010-07-05","","03","폐업","0002","폐업","2026-01-08","","","","","46","","경기도 성남시 중원구 금광동 3448","경기도 성남시 중원구 광명로323번길 28, 1층 (금광동)","13172","남양유업신성남가정대리점","2026-01-08 13:25:45","U","2026-01-10 02:40:00","우유류판매업","214204.285020613","438403.889459894","축산물판매업","우유류판매업","0","000","0",
"565","축산판매업","07_22_04_P","5070000","507000000920250024","2025-11-12","","01","영업/정상","0000","정상","","","","","","15.4","","경상북도 안동시 평화동 108-51","경상북도 안동시 단원로 116 (평화동)","36653","대창 작업소","2026-01-08 11:26:41","U","2026-01-10 02:40:00","축산물유통전문판매업","353565.172387173","342426.35173698","축산물판매업","축산물유통전문판매업","0","000","0",
"566","축산판매업","07_22_04_P","3250000","325000000920250005","2025-12-26","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 중구 신창동1가 19-4","부산광역시 중구 중구로34번길 21 (신창동1가)","48947","주식회사 동신엠케이","2026-01-08 15:58:00","U","2026-01-10 02:40:00","식육판매업","385035.562361466","179895.272841911","축산물판매업","식육판매업","0","L00","0",
"567","축산판매업","07_22_04_P","5710000","573000000920230009","2023-03-20","","03","폐업","0002","폐업","2025-12-10","","","","","104.18","","충청북도 청주시 흥덕구 가경동 1482-6","충청북도 청주시 흥덕구 풍년로112번길 18(가경동)","28403","포원미트","2026-01-08 16:24:06","U","2026-01-10 02:40:00","식육판매업","239003.890664012","346974.276868596","축산물판매업","식육판매업","0","000","0",
"568","축산판매업","07_22_04_P","3150000","315000000920110028","2011-09-21","","01","영업/정상","0000","정상","","","","","2667-9061","261.5","","서울특별시 강서구 등촌동 689 NC 강서점","서울특별시 강서구 강서로56길 17, NC 강서점 지하1층 (등촌동)","07584","주식회사 이랜드리테일 강서점","2026-01-08 15:37:11","U","2026-01-10 02:40:00","식육판매업","185824.428508883","450866.252126246","축산물판매업","식육판매업","0","L00","0",
"569","축산판매업","07_22_04_P","5330000","533000000920250003","2025-09-17","","01","영업/정상","0000","정상","","","","","","43.7","","경상남도 통영시 북신동 38-3 대린상가 101호","경상남도 통영시 중앙로 248, 1층 101호 (북신동, 대린상가)","53047","진천운축산","2026-01-08 14:12:03","U","2026-01-10 02:40:00","식육판매업","330617.400776979","151354.099299207","축산물판매업","식육판매업","0","000","0",
"570","축산판매업","07_22_04_P","3600000","360000000920070008","2007-01-18","","01","영업/정상","0000","정상","","","","","","25.8","","광주광역시 서구 금호동 239-16 농협텃밭내","광주광역시 서구 화개1로 75 (금호동,농협텃밭내)","","텃밭마재점 정육코너","2026-01-08 13:44:11","U","2026-01-10 02:40:00","식육판매업","186697.059749418","181295.930824189","축산물판매업","식육판매업","0","000","0",
"571","축산판매업","07_22_04_P","3330000","333000000920060004","2006-02-15","","01","영업/정상","0000","정상","","","","","051-709-5586","174.45","","부산광역시 해운대구 좌동 1467-4","부산광역시 해운대구 해운대로 813 (좌동)","48106","주식회사 이랜드리테일","2026-01-08 09:30:17","U","2026-01-10 02:40:00","식육판매업","398269.05154158","187874.778091232","축산물판매업","식육판매업","0","L00","0",
"572","축산판매업","07_22_04_P","3980000","398000000919980002","2000-03-13","","01","영업/정상","0000","정상","","","","","031-550-7807","66.13","","경기도 구리시 인창동 677","경기도 구리시 경춘로 261 (인창동)","11922","롯데쇼핑(주) 구리점","2026-01-08 17:33:23","U","2026-01-10 02:40:00","식육판매업","212647.021160325","455616.655198478","축산물판매업","식육판매업","0","L00","0",
"573","축산판매업","07_22_04_P","4010000","401000000920130061","2013-10-01","","03","폐업","0002","폐업","2026-01-08","","","","","164","","경기도 시흥시 정왕동 2257-2","경기도 시흥시 봉우순환로 23-4 (정왕동)","15047","칠리향푸드","2026-01-08 12:15:21","U","2026-01-10 02:40:00","식육판매업","178336.73499756","428654.422106399","축산물판매업","식육판매업","0","000","0",
"574","축산판매업","07_22_04_P","3780000","378000000920020119","2002-04-26","","01","영업/정상","0000","정상","","","","","031-786-2001","527.9","","경기도 성남시 분당구 구미동 11-1","경기도 성남시 분당구 미금일로154번길 20 (구미동)","13630","이천일아울렛 분당점","2026-01-08 10:37:39","U","2026-01-10 02:40:00","식육판매업","209435.930737593","427476.184354786","축산물판매업","식육판매업","0","L00","0",
"575","축산판매업","07_22_04_P","3270000","327000000920250001","2025-05-08","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동구 수정동 1-131 조광빌딩","부산광역시 동구 중앙대로371번길 12, 조광빌딩 (수정동)","48788","청년팜로컬푸드","2026-01-08 09:10:50","U","2026-01-10 02:40:00","식육판매업","386598.946673645","183022.827997141","축산물판매업","식육판매업","0","000","0",
"576","축산판매업","07_22_04_P","4681000","468100000920170021","2017-06-12","","01","영업/정상","0000","정상","","","","","063-857-7733","","","전북특별자치도 익산시 현영동 94-8 (주)중앙축산","전북특별자치도 익산시 현영길 94, (주)중앙축산 (현영동)","54535","(주)중앙축산 농업회사법인","2026-01-08 15:44:18","U","2026-01-10 02:40:00","식육판매업","194105.985503454","274346.011913008","축산물판매업","식육판매업","0","L00","0",
"577","축산판매업","07_22_04_P","4641000","465100000920090019","2012-03-29","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","908-7815","6.6","","전북특별자치도 전주시 완산구 서신동 278-4","전북특별자치도 전주시 완산구 안터3길 16 (서신동)","54950","골드마트","2026-01-08 17:58:52","U","2026-01-10 02:40:00","식육판매업","210656.781626592","258759.629259944","축산물판매업","식육판매업","0","000","0",
"578","축산판매업","07_22_04_P","4641000","465100000920130050","2013-09-30","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","29.25","","전북특별자치도 전주시 완산구 효자동1가 373-101","전북특별자치도 전주시 완산구 거마평로 217 (효자동1가)","55050","正(정직한) Food 하늘축산","2026-01-08 17:59:54","U","2026-01-10 02:40:00","식육판매업","210230.88515463","256771.413857384","축산물판매업","식육판매업","0","000","0",
"579","축산판매업","07_22_04_P","4641000","465100000920190020","2019-05-01","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","5.8","","전북특별자치도 전주시 완산구 고사동 186 MEDICAL TOWER 105호","전북특별자치도 전주시 완산구 전주객사4길 74-50, MEDICAL TOWER 105호 (고사동)","54999","진사 정육점(고사점)","2026-01-08 17:57:42","U","2026-01-10 02:40:00","식육판매업","212968.253131232","257866.725085528","축산물판매업","식육판매업","0","000","0",
"580","축산판매업","07_22_04_P","4641000","465100000919990021","1999-07-20","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","223-8488","157.5","","전북특별자치도 전주시 완산구 효자동1가 435-6","전북특별자치도 전주시 완산구 거마평로 163 (효자동1가)","55056","정천농협농축산물직판장","2026-01-08 17:52:20","U","2026-01-10 02:40:00","식육판매업","210434.716165011","256345.37920654","축산물판매업","식육판매업","0","L00","0",
"581","축산판매업","07_22_04_P","4641000","465100000920090032","2009-07-30","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","273-4668","49.92","","전북특별자치도 전주시 완산구 삼천동1가 389-1 (102호)","전북특별자치도 전주시 완산구 삼천천변1길 29 (삼천동1가,(102호))","","동현축산","2026-01-08 17:58:08","U","2026-01-10 02:40:00","식육판매업","210221.368746614","255025.743569563","축산물판매업","식육판매업","0","000","0",
"582","축산판매업","07_22_04_P","4641000","465100000920090033","2009-08-03","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","228-5776","96","","전북특별자치도 전주시 완산구 효자동3가 1440-6","전북특별자치도 전주시 완산구 서곡2길 13-3 (효자동3가)","","(유)미래앤푸드","2026-01-08 17:53:03","U","2026-01-10 02:40:00","식육판매업","209161.835","259365.21","축산물판매업","식육판매업","0","L00","0",
"583","축산판매업","07_22_04_P","4641000","465100000920130062","2013-11-18","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","070-4192-9881","281.22","","전북특별자치도 전주시 완산구 서노송동 639-9","전북특별자치도 전주시 완산구 태평5길 26 (서노송동)","54996","산해들 축산백화점","2026-01-08 17:52:39","U","2026-01-10 02:40:00","식육판매업","212930.692764095","258210.660130621","축산물판매업","식육판매업","0","L00","0",
"584","축산판매업","07_22_04_P","4641000","464100000920200018","2020-08-11","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","156","","전북특별자치도 전주시 완산구 서서학동 978-6 대아청산아파트","전북특별자치도 전주시 완산구 흑석1길 88, 상가 다동동 지하1층 2호 (서서학동, 대아청산아파트)","55114","하얀 유통","2026-01-08 17:56:23","U","2026-01-10 02:40:00","식육판매업","213379.390041472","255459.76244194","축산물판매업","식육판매업","0","000","0",
"585","축산판매업","07_22_04_P","4641000","465100000920050032","2005-10-20","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","25.92","","전북특별자치도 전주시 완산구 효자동1가 650-3","전북특별자치도 전주시 완산구 효자천변2길 10 (효자동1가)","","농특산축산클럽","2026-01-08 17:54:19","U","2026-01-10 02:40:00","식육판매업","210195.507904839","256109.695744771","축산물판매업","식육판매업","0","L00","0",
"586","축산판매업","07_22_04_P","4641000","465100000920150011","2015-04-21","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","228-0994","173.3","","전북특별자치도 전주시 완산구 삼천동1가 704-3","전북특별자치도 전주시 완산구 솟대1길 3 (삼천동1가)","55091","드림푸드","2026-01-08 17:56:54","U","2026-01-10 02:40:00","식육판매업","211311.703706362","254928.9490607","축산물판매업","식육판매업","0","000","0",
"587","축산판매업","07_22_04_P","4641000","465100000920160031","2016-06-22","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","042-525-8999","382.8","","전북특별자치도 전주시 완산구 효자동3가","전북특별자치도 전주시 완산구 원서곡길 15 (효자동3가)","54877","농업회사법인주식회사에프앤씨전주지점","2026-01-08 17:53:58","U","2026-01-10 02:40:00","식육판매업","208667.517605726","259451.808468037","축산물판매업","식육판매업","0","L00","0",
"588","축산판매업","07_22_04_P","4641000","465100000920120044","2012-07-20","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","114.55","","전북특별자치도 전주시 완산구 서신동 810-11","전북특별자치도 전주시 완산구 안터4길 18 (서신동)","54950","굳타임유통","2026-01-08 17:59:37","U","2026-01-10 02:40:00","식육판매업","210512.955569921","258833.361493444","축산물판매업","식육판매업","0","000","0",
"589","축산판매업","07_22_04_P","4641000","465100000920130002","2013-01-17","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","0","","전북특별자치도 전주시 완산구 효자동3가 1619-4","전북특별자치도 전주시 완산구 문학대4길 28-6 (효자동3가, 현대에코빌)","54959","안심축산","2026-01-08 17:57:18","U","2026-01-10 02:40:00","식육판매업","209388.57","258480.225000001","축산물판매업","식육판매업","0","000","0",
"590","축산판매업","07_22_04_P","4641000","465100000920130013","2013-04-05","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","236-5392","164.22","","전북특별자치도 전주시 완산구 중화산동2가 636-8","전북특별자치도 전주시 완산구 산월2길 42 (중화산동2가)","54977","참뽕흑돼지정육점","2026-01-08 17:55:29","U","2026-01-10 02:40:00","식육판매업","210646.585773009","257127.965310777","축산물판매업","식육판매업","0","000","0",
"591","축산판매업","07_22_04_P","4641000","465100000920070007","2007-04-09","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","226-1959","11.88","","전북특별자치도 전주시 완산구 중화산동2가 558-2","전북특별자치도 전주시 완산구 따박골로 14 (중화산동2가)","","행복마트","2026-01-08 17:58:34","U","2026-01-10 02:40:00","식육판매업","211174.555980366","256478.826153771","축산물판매업","식육판매업","0","000","0",
"592","축산판매업","07_22_04_P","4641000","465100000920160046","2016-08-29","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","13.2","","전북특별자치도 전주시 완산구 삼천동1가 603-4","전북특별자치도 전주시 완산구 하거마7길 30 (삼천동1가)","55088","참두리 에프앤비","2026-01-08 17:55:52","U","2026-01-10 02:40:00","식육판매업","210580.490822969","255365.255815566","축산물판매업","식육판매업","0","000","0",
"593","축산판매업","07_22_04_P","4641000","465100000920170012","2017-08-29","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","21.92","","전북특별자치도 전주시 완산구 효자동2가 1156-13","전북특별자치도 전주시 완산구 홍산1길 20, 1층 (효자동2가, 롯데슈퍼 내 정육코너)","54969","대호푸드","2026-01-08 17:55:01","U","2026-01-10 02:40:00","식육판매업","209595.977805785","257203.747141654","축산물판매업","식육판매업","0","000","0",
"594","축산판매업","07_22_04_P","4641000","464100000920230009","2023-03-15","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","17.4","","전북특별자치도 전주시 완산구 평화동2가 325-17","전북특별자치도 전주시 완산구 모악로 4665, 2층 203호 (평화동2가)","55135","이리오소","2026-01-08 17:54:38","U","2026-01-10 02:40:00","식육판매업","211605.51770373","254017.167657565","축산물판매업","식육판매업","0","000","0",
"595","축산판매업","07_22_04_P","4641000","465100000920030193","2003-01-21","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","","66","","전북특별자치도 전주시 완산구 태평동 187","전북특별자치도 전주시 완산구 물레방아3길 24 (태평동)","","태평길마트","2026-01-08 17:59:15","U","2026-01-10 02:40:00","식육판매업","212102.672519451","258288.510743132","축산물판매업","식육판매업","0","000","0",
"596","축산판매업","07_22_04_P","4641000","465100000920110036","2011-05-18","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-09","","","","223-2113","275.39","","전북특별자치도 전주시 완산구 중화산동2가 764-1","전북특별자치도 전주시 완산구 화산천변3길 17 (중화산동2가)","","지평선청보리한우(전주점)","2026-01-08 17:51:50","U","2026-01-10 02:40:00","식육판매업","210256.764216423","257809.914013988","축산물판매업","식육판매업","0","L00","0",
"597","축산판매업","07_22_04_P","4080000","408000000920120021","2012-09-21","","01","영업/정상","0000","정상","","","","","070-4213-0989","180","","경기도 안성시 대덕면 신령리 111-29","경기도 안성시 대덕면 신령로 230, A동","17544","테일즈왈츠","2026-01-08 17:51:04","U","2026-01-10 02:40:00","식육판매업","219902.933598309","391888.25415791","축산물판매업","식육판매업","0","000","0",
"598","축산판매업","07_22_04_P","5590000","559000000920250007","2025-03-10","","03","폐업","0002","폐업","2026-01-08","","","","","35.38","","경기도 양주시 삼숭동 202-35 양주프라자3, 5101,5110호","경기도 양주시 삼숭로38번길 102, 양주프라자3 5101,5110호 (삼숭동)","11487","한우돈 정육점 삼숭점","2026-01-08 13:51:27","U","2026-01-10 02:40:00","식육판매업","209320.193797008","477044.749621061","축산물판매업","식육판매업","0","000","0",
"599","축산판매업","07_22_04_P","3210000","321000000920230057","2023-12-27","","03","폐업","0002","폐업","2026-01-08","","","","02-514-8291","174.48","","서울특별시 서초구 서초동 1451-30 동서빌딩","서울특별시 서초구 남부순환로323길 53, 동서빌딩 2층 (서초동)","06716","(주)유연에이에프","2026-01-08 14:56:48","U","2026-01-10 02:40:00","식육부산물전문판매업","201128.271074895","442360.097023282","축산물판매업","식육부산물전문판매업","0","L00","0",
"600","축산판매업","07_22_04_P","3350000","335000000920120006","2012-02-29","","01","영업/정상","0000","정상","","","","","051-509-7100","214","","","부산광역시 금정구 부산대학로63번길 2 (장전동)","46241","주식회사 이랜드리테일 부산대점","2026-01-08 17:59:47","U","2026-01-10 02:40:00","식육판매업","389314.662086382","194669.898821674","축산물판매업","식육판매업","0","L00","0",
"601","축산판매업","07_22_04_P","3340000","334000000919970013","1997-04-16","","03","폐업","0002","폐업","2025-12-31","","","","266-3205","18.52","","부산광역시 사하구 다대동 1548-37 몰운대상가 115","","","농장한우전문","2026-01-08 10:39:09","U","2026-01-10 02:40:00","식육판매업","379191.329567722","173961.914773076","축산물판매업","식육판매업","0","000","0",
"602","축산판매업","07_22_04_P","3480000","348000000920180029","2018-11-19","","01","영업/정상","0000","정상","","","","","","235.51","","대구광역시 달성군 옥포읍 기세리 130-4","대구광역시 달성군 옥포읍 비슬로458길 8-5","42972","(주)대가한우","2026-01-08 10:33:51","U","2026-01-10 02:40:00","식육판매업","333010.039119765","255397.777676449","축산물판매업","식육판매업","0","L00","0",
