"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"147","방문판매업","08_26_02_P","6510000","2026651024423200003","2026-01-13","","01","영업/정상","01","정상영업","","","","","","","","제주특별자치도 제주시 연동 ***-**","제주특별자치도 제주시 연동*길 **, *층 (연동)","63123","포스삼촌","2026-01-14 08:51:01","I","2026-01-16 00:20:02","","152573.054369991","-975.126251487858","0","0","0","",
"148","방문판매업","08_26_02_P","6510000","2023651024423200016","2023-08-31","","01","영업/정상","01","정상영업","","","","","","","","제주특별자치도 제주시 아라일동 산 *-*","","","농업회사법인 주식회사 제주한라목장","2026-01-14 15:07:01","U","2026-01-16 02:40:00","","159578.573172967","-6266.24565245943","657578750","469323168","10000000","",
"149","방문판매업","08_26_02_P","5380000","2017538021223200005","2017-05-08","","03","폐업","03","폐업처리","2026-01-14","","","","","","","","경상남도 양산시 물금읍 백호로 **, ***동 ****호 (반도유보라*차아파트)","50652","더원","2026-01-14 09:49:11","U","2026-01-16 02:40:00","","382322.404954549","203815.60248175","0","0","0","",
"150","방문판매업","08_26_02_P","3110000","2014311013123200017","2014-08-08","","01","영업/정상","01","정상영업","","","","","","","122-888","서울특별시 은평구 신사동 ***번지 **호","서울특별시 은평구 은평터널로 ***-*, ***호 (신사동, 백상드림빌)","122-888","MH통신","2026-01-14 11:13:56","U","2026-01-16 02:40:00","","191888.823118222","454753.404185703","","","","",
"151","방문판매업","08_26_02_P","4490000","2020565003223200005","2020-02-10","","03","폐업","03","폐업처리","2026-01-14","","","","","","","충청남도 천안시 동남구 영성동 ***번지 *호","충청남도 천안시 동남구 원성*교길 * (영성동)","31132","마임천안영성지사","2026-01-14 14:42:25","U","2026-01-16 02:40:00","","213579.864334473","366899.723272358","0","0","0","",
"152","방문판매업","08_26_02_P","4550000","2023455010923200004","2023-04-17","","01","영업/정상","01","정상영업","","","","","","","","충청남도 금산군 추부면 자부리 ***-*","충청남도 금산군 추부면 추풍로 ***","32711","한국농축산","2026-01-14 15:43:43","U","2026-01-16 02:40:00","","243209.598785467","299503.893978985","0","0","0","",
"153","방문판매업","08_26_02_P","4540000","2025454031023200013","2025-12-19","","03","폐업","03","폐업처리","2026-01-12","","","","","","","충청남도 논산시 연산면 연산리 ***-*","충청남도 논산시 연산면 황산벌로 ****","32911","마임연산지사","2026-01-14 09:31:59","U","2026-01-16 02:40:00","","219549.361800926","301363.589745454","0","0","0","",
"154","방문판매업","08_26_02_P","3530000","2025353017923200011","2025-04-21","","03","폐업","03","폐업처리","2026-01-14","","","","","","","인천광역시 남동구 간석동 ***-* ***호","인천광역시 남동구 석정로 ***, ***호 (간석동)","21503","디어데이즈(Dear.Days)","2026-01-14 09:20:54","U","2026-01-16 02:40:00","","173316.706346091","440619.521165226","0","0","0","",
"155","방문판매업","08_26_02_P","3860000","2023386055523200009","2023-02-21","","03","폐업","03","폐업처리","2026-01-14","","","","02-577-0970","","","","경기도 부천시 원미구  부천로***번길 **, 춘의테크노파크II ***동 ***호 (춘의동)","14557","지엔엘커머스 주식회사","2026-01-14 17:39:24","U","2026-01-16 02:40:00","","181179.871137498","444386.9087544","850758080","232626144","50000000","",
"156","방문판매업","08_26_02_P","3250000","2026325017923200001","2025-08-19","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 중구 부평동*가 **-*","부산광역시 중구 보수대로 **-*, *층 (부평동*가)","48980","천하온","2026-01-15 14:51:21","I","2026-01-17 00:20:02","","384617.131962048","179590.603167846","0","0","0","",
"157","방문판매업","08_26_02_P","4781000","2026478106223200001","2024-12-10","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 고창군 고창읍 읍내리 ***-**","전북특별자치도 고창군 고창읍 중앙로 ***, ***호","56433","케이와이케이(KYK)","2026-01-15 17:35:35","I","2026-01-17 00:20:02","","172604.016738883","215130.996399366","0","0","0","",
"158","방문판매업","08_26_02_P","4181000","2026418108123200001","2026-01-13","","01","영업/정상","01","정상영업","","","","","033-261-7777","","","강원특별자치도 춘천시 석사동 ***-*","강원특별자치도 춘천시 애막골길**번길 **, ***호 (석사동)","24326","동문쉴더스","2026-01-15 09:29:27","I","2026-01-17 00:20:02","","265636.323038442","484672.008797941","0","0","0","",
"159","방문판매업","08_26_02_P","3590000","2026359023423200001","2026-01-15","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 동구 금동 **-* 금동남도빌딩","광주광역시 동구 문화전당로**번길 **-*, 금동남도빌딩 *층 (금동)","61488","오늘웨딩컨설팅","2026-01-15 17:50:51","I","2026-01-17 00:20:02","","192240.100482019","182764.323988173","0","0","0","",
"160","방문판매업","08_26_02_P","5130000","2026513018023200001","2000-12-19","","01","영업/정상","01","정상영업","","","","","053 792 4100","","","경상북도 경산시 정평동 *** 한솔아파트","경상북도 경산시 대학로*길 **, ***동 ***호 (정평동, 한솔아파트)","38654","한컴미래교육","2026-01-15 16:08:55","I","2026-01-17 00:20:02","","356063.597324058","261066.522330383","0","0","0","",
"161","방문판매업","08_26_02_P","3660000","2026366021523200001","2026-01-15","","01","영업/정상","01","정상영업","","","","","042-221-2251","","","대전광역시 서구 괴정동 ***-* 대전오렌지타운","대전광역시 서구 계룡로 ***, 대전오렌지타운 ***호 (괴정동)","35299","주식회사 온리유","2026-01-15 17:50:23","I","2026-01-17 00:20:02","","235010.415168008","315517.311582836","23997054","22179738","1817316","",
"162","방문판매업","08_26_02_P","3480000","2026348039723200001","2024-02-19","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 달성군 현풍읍 부리 ***-*","대구광역시 달성군 현풍읍 비슬로***길 ***, *층","42999","저먼유로","2026-01-15 11:30:19","I","2026-01-17 00:20:02","","330587.050964374","245051.557950585","0","0","0","",
"163","방문판매업","08_26_02_P","3630000","2024363031123200012","2024-08-12","","03","폐업","03","폐업처리","2026-01-15","","","","062-973-6966","","","광주광역시 광산구 월계동 ***-*","광주광역시 광산구 월계로 ***, *층 ***호 (월계동)","62266","주식회사 주주통신","2026-01-15 12:28:21","U","2026-01-17 02:40:00","","185172.985730705","190481.587488164","10000000","0","10000000","",
"164","방문판매업","08_26_02_P","3560000","2020356018723200026","2020-06-11","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 당하동 ****-* 그린프라자","인천광역시 서구 고산후로**번길 **, 그린프라자 ***-*호 (당하동)","22682","윤선생 영어교실 인천원당센터","2026-01-15 13:56:00","U","2026-01-17 02:40:00","","173119.787728896","454530.318561169","0","0","0","",
"165","방문판매업","08_26_02_P","3590000","2004359006023200037","2006-02-17","","03","폐업","03","폐업처리","2026-01-15","","","","062 236 3355","","","광주광역시 동구 대인동 ***-**","광주광역시 동구 독립로 *** (대인동)","61426","기아무등대리점","2026-01-15 16:41:46","U","2026-01-17 02:40:00","","191997.851699244","184101.780756184","10000000","0","10000000","",
"166","방문판매업","08_26_02_P","3460000","2025346019723200006","2025-03-20","","03","폐업","03","폐업처리","2026-01-15","","","","","","","대구광역시 수성구 대흥동 ***-*","대구광역시 수성구 알파시티*로*길 **, 수성엘센트로알파 ***호 (대흥동)","42251","에스엠통신","2026-01-15 13:49:35","U","2026-01-17 02:40:00","","352374.832836016","261308.402864803","0","0","0","",
