번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),지정일자,민원종류명,Unnamed: 30,record_key
369,담배소매업,11_43_02_P,4050000,2023564001805600036,2023-10-27,,3,폐업,2,폐업처리,2026-02-04,,,,,,,경기도 용인시 수지구 풍덕천동 1080-1 수석빌딩,"경기도 용인시 수지구 수지로296번길 47, 수석빌딩 103호 (풍덕천동)",16841,지에스25 수지수석점,2026-02-04 10:46:17,U,2026-02-06 02:40:00,,208270.047968618,424426.668703654,20231027.0,제7조의3제2항에따른경우,,지에스25수지수석점_경기도용인시수지구풍덕천동1080-1수석빌딩
111,담배소매업,11_43_02_P,3130000,2023313025505600054,2023-10-24,,3,폐업,2,폐업처리,2026-02-02,,,,,,,서울특별시 마포구 성산동 258-18 한흥시티빌,"서울특별시 마포구 성미산로1길 42-12, 101호 (성산동, 한흥시티빌)",03970,성산마트,2026-02-02 16:44:37,U,2026-02-04 02:40:00,,191799.257134443,450870.101038901,20231024.0,제7조의3제2항에따른경우,,성산마트_서울특별시마포구성산동258-18한흥시티빌
765,담배소매업,11_43_02_P,3700000,2023370016005600098,2023-10-17,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 남구 신정동 1182-21,"울산광역시 남구 문수로463번길 25, 1층 (신정동)",44657,이마트24 문수오케이점,2026-02-10 15:50:06,U,2026-02-12 02:40:00,,408825.286849333,228609.403577491,20231017.0,제7조의3제2항에따른경우,,이마트24문수오케이점_울산광역시남구신정동1182-21
165,담배소매업,11_43_02_P,4030000,2023403024405600012,2023-10-16,,3,폐업,2,폐업처리,2026-01-30,,,,,,,경기도 의왕시 포일동 519-2 대일빌딩,"경기도 의왕시 흥안대로456번길 122, 대일빌딩 1층 A-101호 (포일동)",16018,(주)코리아세븐 의왕포일점,2026-01-30 14:55:25,U,2026-02-04 11:04:37,,198306.106219219,432221.821814122,20231016.0,제7조의3제2항에따른경우,,(주)코리아세븐의왕포일점_경기도의왕시포일동519-2대일빌딩
110,담배소매업,11_43_02_P,4510000,2023451023105600026,2023-10-06,,3,폐업,2,폐업처리,2026-02-02,,,,,,,충청남도 보령시 죽정동 1-8,충청남도 보령시 죽성로 134 (죽정동),33428,청천슈퍼,2026-02-02 17:24:41,U,2026-02-04 02:40:00,,166046.629113566,320015.273990328,20231006.0,제7조의3제2항에따른경우,,청천슈퍼_충청남도보령시죽정동1-8
696,담배소매업,11_43_02_P,3330000,2023333020705600046,2023-09-13,,3,폐업,2,폐업처리,2026-02-10,,,,,,,부산광역시 해운대구 우동 1498 트럼프월드센텀아파트,"부산광역시 해운대구 센텀동로 9, 106호 (우동, 트럼프월드센텀아파트)",48059,지에스(GS)25 트럼프월드점,2026-02-10 18:27:52,U,2026-02-12 02:40:00,,394201.81589403,187760.860165772,20230913.0,제7조의3제2항에따른경우,,지에스(GS)25트럼프월드점_부산광역시해운대구우동1498트럼프월드센텀아파트
414,담배소매업,11_43_02_P,3540000,2023354016105600086,2023-08-31,,3,폐업,2,폐업처리,2026-02-05,,,,,,,인천광역시 부평구 부평동 341-165,인천광역시 부평구 경원대로 1351-1 (부평동),21389,에프비인터네셔널 주식회사,2026-02-05 17:39:20,U,2026-02-07 02:40:00,,175095.108600239,443277.204739396,20230831.0,제7조의3제2항에따른경우,,에프비인터네셔널주식회사_인천광역시부평구부평동341-165
1034,담배소매업,11_43_02_P,3190000,2023319027105600035,2023-08-31,,3,폐업,2,폐업처리,2026-02-13,,,,,,,서울특별시 동작구 대방동 508 대방1차e-편한세상,"서울특별시 동작구 알마타길 37, 상가동 2층 204호 (대방동, 대방1차e-편한세상)",06939,씨유 동작대방점,2026-02-13 16:08:38,U,2026-02-15 02:40:00,,193660.307833336,445537.869850621,20230831.0,제7조의3제2항에따른경우,,씨유동작대방점_서울특별시동작구대방동508대방1차e-편한세상
229,담배소매업,11_43_02_P,3380000,2023338009405600028,2023-08-25,,3,폐업,2,폐업처리,2026-02-04,,,,,,,부산광역시 수영구 민락동 218-1,부산광역시 수영구 광안로61번길 73 (민락동),48285,세븐일레븐 부산수영에이스점,2026-02-04 17:45:16,U,2026-02-06 02:40:00,,393343.570510553,186157.539043586,20230825.0,제7조의3제2항에따른경우,,세븐일레븐부산수영에이스점_부산광역시수영구민락동218-1
523,담배소매업,11_43_02_P,3780000,2023379003405600019,2023-08-10,,1,영업/정상,0,정상영업,,,,,,,,경기도 성남시 수정구 고등동 601 판교밸리자이 3단지 근린생활시설동 151호,"경기도 성남시 수정구 대왕판교로 961, 근린생활시설동 제지1층 151호 (고등동, 판교밸리자이 3단지)",13106,고등자이마트,2026-02-06 08:46:00,U,2026-02-08 02:40:00,,208907.628926438,435999.424852587,20230810.0,제7조의3제2항에따른경우,,고등자이마트_경기도성남시수정구고등동601판교밸리자이3단지근린생활시설동151호
654,담배소매업,11_43_02_P,3860000,2023386061705600003,2023-07-31,,3,폐업,2,폐업처리,2026-02-09,,,,,,,경기도 부천시 소사구 소사본동 203-19 로체스카이뷰아파트,"경기도 부천시 소사구 소사로 162, 1층 104호 (소사본동, 로체스카이뷰아파트)",14762,행운남매(복권판매점),2026-02-09 11:02:03,U,2026-02-11 02:40:00,,181868.287187623,441188.095575144,20230731.0,제7조의3제3항에따른경우,,행운남매(복권판매점)_경기도부천시소사구소사본동203-19로체스카이뷰아파트
115,담배소매업,11_43_02_P,4520000,2023452038305600061,2023-07-31,,3,폐업,2,폐업처리,2026-01-30,,,,,,,충청남도 아산시 신동 277-2,충청남도 아산시 신리길 33 (신동),31476,어반스토리,2026-01-30 17:03:37,U,2026-02-04 11:04:37,,203162.861353076,363861.340481964,20230731.0,제7조의3제2항에따른경우,,어반스토리_충청남도아산시신동277-2
43,담배소매업,11_43_02_P,3370000,2023337013405600033,2023-07-28,,3,폐업,2,폐업처리,2026-02-02,,,,051-338-2222,,,부산광역시 연제구 거제동 576-24,"부산광역시 연제구 거제시장로22번길 17, 1층 (거제동)",47544,명품컨설팅,2026-02-02 17:17:36,U,2026-02-04 02:40:00,,388626.943403947,188953.810918773,20230728.0,제7조의3제2항에따른경우,,명품컨설팅_부산광역시연제구거제동576-24
230,담배소매업,11_43_02_P,4251000,2023425102205600003,2023-07-27,,3,폐업,2,폐업처리,2026-02-04,,,,,,,강원특별자치도 홍천군 영귀미면 덕치리 35-3,강원특별자치도 홍천군 영귀미면 수타사로 393,25152,공작산 편의점,2026-02-04 14:04:54,U,2026-02-06 02:40:00,,284130.540199273,466245.75192605,20230727.0,제7조의3제2항에따른경우,,공작산편의점_강원특별자치도홍천군영귀미면덕치리35-3
231,담배소매업,11_43_02_P,3740000,2023376003405600038,2023-07-21,2026-02-02,4,취소/말소/만료/정지/중지,5,지정취소,,,,,,,,경기도 수원시 권선구 당수동 388-19,"경기도 수원시 권선구 당수로130번길 13, 상가동 105,106호 (당수동)",16373,이마트24 R당수행복점,2026-02-03 09:11:06,U,2026-02-06 02:40:00,,195044.776543289,420254.723699829,20230721.0,제7조의3제2항에따른경우,,이마트24R당수행복점_경기도수원시권선구당수동388-19
917,담배소매업,11_43_02_P,3220000,2023322024905600052,2023-07-11,,3,폐업,2,폐업처리,2026-02-12,,,,,,,서울특별시 강남구 역삼동 790-5,서울특별시 강남구 역삼로 176 (역삼동),06248,이마트24 역삼신한점,2026-02-12 16:12:52,U,2026-02-14 02:40:00,,203333.779532199,443681.521938283,20230711.0,제7조의3제3항에따른경우,,이마트24역삼신한점_서울특별시강남구역삼동790-5
918,담배소매업,11_43_02_P,4620000,2023462012705600029,2023-07-05,,3,폐업,2,폐업처리,2026-02-12,,,,,,,충청남도 태안군 태안읍 남문리 645 태안삼성APT,"충청남도 태안군 태안읍 환동로 18-3, 1층 101호 (태안삼성APT)",32144,이마트24 태안삼성점,2026-02-12 17:13:22,U,2026-02-14 02:40:00,,136861.721295236,361101.563845512,20230705.0,제7조의3제2항에따른경우,,이마트24태안삼성점_충청남도태안군태안읍남문리645태안삼성APT
522,담배소매업,11_43_02_P,4201000,2023420101905600004,2023-06-30,,3,폐업,2,폐업처리,2026-02-06,,,,,,,강원특별자치도 강릉시 송정동 1065 강릉 송정 신원아침도시,"강원특별자치도 강릉시 경강로 2498, 1층 102,103호 (송정동, 강릉 송정 신원아침도시)",25561,이마트24 강릉송정신원점,2026-02-06 15:17:47,U,2026-02-08 02:40:00,,370229.94076446,476305.309543783,20230630.0,제7조의3제2항에따른경우,,이마트24강릉송정신원점_강원특별자치도강릉시송정동1065강릉송정신원아침도시
237,담배소매업,11_43_02_P,3930000,2023555000205600023,2023-06-16,,3,폐업,2,폐업처리,2026-02-03,,,,,,,경기도 안산시 상록구 건건동 995 반월역 동문 디 이스트,"경기도 안산시 상록구 건건1길 16, 104호 (건건동, 반월역 동문 디 이스트)",15521,대영,2026-02-03 15:00:52,U,2026-02-06 02:40:00,,,,20230616.0,제7조의3제2항에따른경우,,대영_경기도안산시상록구건건동995반월역동문디이스트
45,담배소매업,11_43_02_P,3940000,2023410012505600016,2023-06-15,,3,폐업,2,폐업처리,2026-02-02,,,,,,,경기도 고양시 일산서구 일산동 1060 뉴시티프라자,"경기도 고양시 일산서구 일산로 571, 뉴시티프라자 1층 (일산동)",10375,홈플러스익스프레스 고양후곡2점,2026-02-02 09:23:24,U,2026-02-04 02:40:00,,179151.981593488,464076.049428838,20230615.0,제7조의3제2항에따른경우,,홈플러스익스프레스고양후곡2점_경기도고양시일산서구일산동1060뉴시티프라자
936,담배소매업,11_43_02_P,5710000,2023572002505600035,2023-06-07,,3,폐업,2,폐업처리,2026-02-12,,,,,,,충청북도 청주시 상당구 수동 407-7,"충청북도 청주시 상당구 대성로213번길 21, 1층 (수동)",28509,나무,2026-02-12 11:24:56,U,2026-02-14 02:40:00,,243800.646637543,349331.873287955,20230607.0,제7조의3제2항에따른경우,,나무_충청북도청주시상당구수동407-7
937,담배소매업,11_43_02_P,4040000,2023404022805600029,2023-06-02,,1,영업/정상,0,정상영업,,,,,,,,경기도 하남시 학암동 667-1,"경기도 하남시 위례순환로 318, 1층 (학암동)",13014,이마트24 위례시티점,2026-02-12 11:49:27,U,2026-02-14 02:40:00,,213334.424077945,441709.383423552,20230602.0,제7조의3제2항에따른경우,,이마트24위례시티점_경기도하남시학암동667-1
1056,담배소매업,11_43_02_P,4641000,2023466008105600034,2023-05-31,,3,폐업,2,폐업처리,2026-02-13,,,,,,,전북특별자치도 전주시 덕진구 금암동 1564 중앙하이츠아파트,"전북특별자치도 전주시 덕진구 거북바우3길 15, 상가동 103,104호 (금암동, 중앙하이츠아파트)",54922,GS25 금암나래점,2026-02-13 14:14:33,U,2026-02-15 02:40:00,,212558.9472748,259745.051812032,20230531.0,제7조의3제2항에따른경우,,GS25금암나래점_전북특별자치도전주시덕진구금암동1564중앙하이츠아파트
67,담배소매업,11_43_02_P,3340000,2023334014505600029,2023-05-18,,3,폐업,2,폐업처리,2026-02-02,,,,,,,부산광역시 사하구 하단동 597-2,"부산광역시 사하구 낙동남로 1372, 덕암에셋 1,2층 (하단동)",49425,지에스(GS)25 하단프레시점,2026-02-02 10:11:23,U,2026-02-04 02:40:00,,378775.817090149,180288.83261552,20230518.0,제7조의3제2항에따른경우,,지에스(GS)25하단프레시점_부산광역시사하구하단동597-2
537,담배소매업,11_43_02_P,3390000,2023339010905600016,2023-05-04,,3,폐업,2,폐업처리,2026-02-06,,,,051 - 322 - 3331,,,부산광역시 사상구 괘법동 559-13,부산광역시 사상구 새벽로 225 (괘법동),46972,(주) 케이푸드아이엔지,2026-02-06 15:56:11,U,2026-02-08 02:40:00,,380703.210216376,186479.018651059,20230504.0,제7조의3제2항에따른경우,,(주)케이푸드아이엔지_부산광역시사상구괘법동559-13
280,담배소매업,11_43_02_P,3930000,2023555000205600016,2023-04-25,,3,폐업,2,폐업처리,2026-02-03,,,,,,,경기도 안산시 상록구 사동 1321-11,"경기도 안산시 상록구 석호로 197, 102,103호 (사동)",15582,지에스25 사동원룸점,2026-02-03 09:55:21,U,2026-02-06 02:40:00,,186915.215,421511.245,20230425.0,제7조의3제2항에따른경우,,지에스25사동원룸점_경기도안산시상록구사동1321-11
66,담배소매업,11_43_02_P,4050000,2023564001805600013,2023-04-19,,1,영업/정상,0,정상영업,,,,,,,,경기도 용인시 수지구 상현동 1184,"경기도 용인시 수지구 포은대로59번길 37, B126호 일부, B127호 (상현동)",16864,지에스25 시그니처광교,2026-02-02 13:41:22,U,2026-02-04 02:40:00,,205623.536935743,422192.90406718,20230419.0,제7조의3제2항에따른경우,,지에스25시그니처광교_경기도용인시수지구상현동1184
136,담배소매업,11_43_02_P,3700000,2023370016005600039,2023-04-06,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 남구 무거동 665 울산대KCC생활관,"울산광역시 남구 대학로 93, 울산대KCC생활관 (무거동)",44610,이마트24 울산대KCC생활관점,2026-01-30 14:42:01,U,2026-02-04 11:04:37,,404615.842003936,229204.995588653,20230406.0,제7조의3제2항에따른경우,,이마트24울산대KCC생활관점_울산광역시남구무거동665울산대KCC생활관
628,담배소매업,11_43_02_P,3420000,2023342020705600023,2023-04-05,,3,폐업,2,폐업처리,2026-02-09,,,,,,,대구광역시 동구 신암동 276-25 동대구빌딩,"대구광역시 동구 신암남로 115, 동대구빌딩 1층 (신암동)",41223,대구신암남로점,2026-02-09 15:38:23,U,2026-02-11 02:40:00,,346971.046144383,265744.422597882,20230405.0,제7조의3제3항에따른경우,,대구신암남로점_대구광역시동구신암동276-25동대구빌딩
1046,담배소매업,11_43_02_P,5370000,2023537028105600011,2023-04-03,,3,폐업,2,폐업처리,2026-02-13,,,,,,,경상남도 거제시 능포동 681-13,"경상남도 거제시 능포로 134, 1층 (능포동)",53315,이마트24 거제능포중앙점,2026-02-13 11:44:15,U,2026-02-15 02:40:00,,358259.320992204,154351.563590781,20230403.0,제7조의3제2항에따른경우,,이마트24거제능포중앙점_경상남도거제시능포동681-13
453,담배소매업,11_43_02_P,5350000,2023535033005600016,2023-03-15,,3,폐업,2,폐업처리,2026-02-05,,,,,,,경상남도 김해시 외동 1256-3,"경상남도 김해시 내외중앙로 44, 1층 104호 (외동)",50948,씨유 김해외동블루점,2026-02-05 17:31:41,U,2026-02-07 02:40:00,,369875.534396678,194339.7196641,20230315.0,제7조의3제2항에따른경우,,씨유김해외동블루점_경상남도김해시외동1256-3
452,담배소매업,11_43_02_P,3030000,2023303009105600007,2023-03-15,,4,취소/말소/만료/정지/중지,5,지정취소,,,,,,,,서울특별시 성동구 행당동 377 서울숲 더샵,"서울특별시 성동구 왕십리로 241, 201동 B101호 (행당동, 서울숲 더샵)",04765,이마트24 엔터식스한양대점,2026-02-05 14:21:15,U,2026-02-07 02:40:00,,203481.628249668,450468.773302861,20230315.0,제7조의3제2항에따른경우,,이마트24엔터식스한양대점_서울특별시성동구행당동377서울숲더샵
734,담배소매업,11_43_02_P,5690000,2023569014505600007,2023-02-24,,3,폐업,2,폐업처리,2026-02-10,,,,,,,세종특별자치시 도담동 653 도램마을11단지,"세종특별자치시 보듬4로 9, 116~119호 (도담동, 도램마을11단지)",30098,지에스더프레시(GS The Fresh) 세종도담점,2026-02-10 11:05:42,U,2026-02-12 02:40:00,,223225.762466656,334773.632065923,20230224.0,제7조의3제2항에따른경우,,지에스더프레시(GSTheFresh)세종도담점_세종특별자치시도담동653도램마을11단지
1054,담배소매업,11_43_02_P,3270000,2023327013905600002,2023-02-22,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 동구 수정동 326,"부산광역시 동구 고관로 79-1, 1층 (수정동)",48784,지에스25 부산고관점,2026-02-13 13:03:32,U,2026-02-15 02:40:00,,386296.184967112,182709.735940952,20230222.0,제7조의3제2항에따른경우,,지에스25부산고관점_부산광역시동구수정동326
975,담배소매업,11_43_02_P,5530000,2023553041505600008,2023-02-22,,1,영업/정상,0,정상영업,,,,,,,,경기도 화성시 동탄구 영천동 880-6,"경기도 화성시 동탄구 동탄영천로 81-5, 1층 115호 (영천동)",18467,씨유 동탄다원점,2026-02-12 15:40:25,U,2026-02-14 02:40:00,,209040.741882331,411970.326950963,20230222.0,제7조의3제2항에따른경우,,씨유동탄다원점_경기도화성시동탄구영천동880-6
299,담배소매업,11_43_02_P,3390000,2023339010905600004,2023-02-14,,3,폐업,2,폐업처리,2026-02-03,,,,,,,부산광역시 사상구 삼락동 378-12,부산광역시 사상구 모덕로 32(삼락동),46909,지에스(GS)25 삼락공단점,2026-02-03 17:49:22,U,2026-02-06 02:40:00,,380247.069752918,188784.488435493,20230214.0,제7조의3제2항에따른경우,,지에스(GS)25삼락공단점_부산광역시사상구삼락동378-12
635,담배소매업,11_43_02_P,3720000,2023372020105600009,2023-02-09,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 북구 명촌동 670-5,"울산광역시 북구 명촌9길 12-1, 1층 (명촌동)",44254,지에스(GS)25 명촌원룸점,2026-02-09 17:40:03,U,2026-02-11 02:40:00,,413826.281220385,230926.82598081,20230209.0,제7조의3제2항에따른경우,,지에스(GS)25명촌원룸점_울산광역시북구명촌동670-5
300,담배소매업,11_43_02_P,4980000,2023498012005600003,2023-02-08,,3,폐업,2,폐업처리,2026-02-03,,,,,,,전라남도 장성군 장성읍 영천리 1654,"전라남도 장성군 장성읍 문화로 23-1, 영천주공아파트상가동 101, 102호",57221,영천주공마트,2026-02-03 17:36:49,U,2026-02-06 02:40:00,,179532.109050774,199923.311889998,20230208.0,제7조의3제2항에따른경우,,영천주공마트_전라남도장성군장성읍영천리1654
543,담배소매업,11_43_02_P,5370000,2023537028105600001,2023-01-10,,3,폐업,2,폐업처리,2026-02-06,,,,,,,경상남도 거제시 장평동 861-3 새거제주유소,"경상남도 거제시 거제대로 5054, 새거제주유소 1층 (장평동)",53262,세븐일레븐 새거제점,2026-02-06 15:54:30,U,2026-02-08 02:40:00,,344974.711416532,156269.107174566,20230110.0,제7조의3제2항에따른경우,,세븐일레븐새거제점_경상남도거제시장평동861-3새거제주유소
1059,담배소매업,11_43_02_P,3820000,2023382031405600002,2023-01-09,,3,폐업,2,폐업처리,2026-02-13,,,,031-878-8205,,,경기도 의정부시 고산동 903 고산3단지,"경기도 의정부시 훈민로 13, 제상가동2동 1층 1,2,3,4호 (고산동, 고산3단지)",11801,(주)비지에프리테일 의정고산점,2026-02-13 10:03:48,U,2026-02-15 02:40:00,,210144.124769044,470904.54074559,20230109.0,제7조의3제2항에따른경우,,(주)비지에프리테일의정고산점_경기도의정부시고산동903고산3단지
949,담배소매업,11_43_02_P,5710000,2023572502705600001,2023-01-03,,3,폐업,2,폐업처리,2026-02-12,,,,,,,충청북도 청주시 서원구 사창동 296-5,충청북도 청주시 서원구 내수동로 145(사창동),28647,씨유청주창신점,2026-02-12 16:22:30,U,2026-02-14 02:40:00,,241366.60929048,348228.648888,20230103.0,제7조의3제2항에따른경우,,씨유청주창신점_충청북도청주시서원구사창동296-5
81,담배소매업,11_43_02_P,3910000,2022391003505600136,2022-12-20,,3,폐업,2,폐업처리,2026-02-02,2023-11-01,2023-11-30,,,,,경기도 평택시 서탄면 금암리 568,경기도 평택시 서탄면 서탄로 297,17701,지에스25 평택서탄점,2026-02-02 11:24:51,U,2026-02-04 02:40:00,,202830.134579579,400825.231121639,20221220.0,제7조의3제2항에따른경우,,지에스25평택서탄점_경기도평택시서탄면금암리568
920,담배소매업,11_43_02_P,4231000,2022423010905600039,2022-12-13,,3,폐업,2,폐업처리,2026-02-12,,,,,,,강원특별자치도 속초시 중앙동 482-295,"강원특별자치도 속초시 청초호반로 305, 1층 (중앙동)",24837,세븐일레븐속초청초호점,2026-02-12 17:16:43,U,2026-02-14 02:40:00,,339255.215276801,523325.388770076,20221213.0,제7조의3제2항에따른경우,,세븐일레븐속초청초호점_강원특별자치도속초시중앙동482-295
82,담배소매업,11_43_02_P,3940000,2022396012805600046,2022-11-30,,3,폐업,2,폐업처리,2026-02-02,,,,,,,경기도 고양시 일산동구 풍동 438-1,"경기도 고양시 일산동구 고일로 175, 1층 일부호 (풍동)",10300,씨유 풍동중앙하이츠,2026-02-02 15:32:49,U,2026-02-04 02:40:00,,182304.648114035,461850.929267412,20221130.0,제7조의3제2항에따른경우,,씨유풍동중앙하이츠_경기도고양시일산동구풍동438-1
359,담배소매업,11_43_02_P,5530000,2022553006205600026,2022-10-28,,3,폐업,2,폐업처리,2026-02-04,,,,,,,경기도 화성시 효행구 봉담읍 와우리 24-1 영풍아파트,"경기도 화성시 효행구 봉담읍 와우로 74-1, 상가동 101호",18322,행운 나눔점(로또복권),2026-02-04 15:29:45,U,2026-02-06 02:40:00,,197650.537590127,412384.099794693,20221028.0,제7조의3제2항에따른경우,,행운나눔점(로또복권)_경기도화성시효행구봉담읍와우리24-1영풍아파트
646,담배소매업,11_43_02_P,3510500,2022351057905600108,2022-10-26,,3,폐업,2,폐업처리,2026-02-09,,,,,,,인천광역시 미추홀구 도화동 985-4 도화 두손지젤시티,"인천광역시 미추홀구 염전로168번길 28, 도화 두손지젤시티 B동 126호 (도화동)",22110,카인드 전자담배,2026-02-09 10:10:13,U,2026-02-11 02:40:00,,169822.91347425,441687.32697753,20221026.0,제7조의3제2항에따른경우,,카인드전자담배_인천광역시미추홀구도화동985-4도화두손지젤시티
749,담배소매업,11_43_02_P,3560000,2022356022205600129,2022-10-12,,4,취소/말소/만료/정지/중지,6,영업정지,,2026-02-16,2026-02-19,,,,,인천광역시 서구 마전동 1004 현대아파트,"인천광역시 서구 완정로34번길 53, 현대아파트 상가동 102호, 104호 (마전동)",22642,지에스25마전현대점,2026-02-10 10:10:58,U,2026-02-12 02:40:00,,171166.347939638,455183.73428233,20221012.0,제7조의3제2항에따른경우,,지에스25마전현대점_인천광역시서구마전동1004현대아파트
647,담배소매업,11_43_02_P,4840000,2022484012705600026,2022-10-07,,3,폐업,2,폐업처리,2026-02-09,,,,,,,전라남도 광양시 진월면 월길리 6-30 중도마을회관,"전라남도 광양시 진월면 중섬길 102, 중도마을회관 1층",57710,중도마트,2026-02-09 19:29:19,U,2026-02-11 02:40:00,,269535.400720717,172060.337299319,20221007.0,제7조의3제2항에따른경우,,중도마트_전라남도광양시진월면월길리6-30중도마을회관
320,담배소매업,11_43_02_P,3320000,2022332010705600036,2022-09-01,,3,폐업,2,폐업처리,2026-02-03,,,,,,,부산광역시 북구 구포동 1206-14 한국빌라,"부산광역시 북구 팽나무로30번길 1, 101호 (구포동, 한국빌라)",46598,씨유 구포테라스점,2026-02-03 13:39:05,U,2026-02-06 02:40:00,,382749.271367811,191374.621607093,20220901.0,제7조의3제2항에따른경우,,씨유구포테라스점_부산광역시북구구포동1206-14한국빌라
349,담배소매업,11_43_02_P,3940000,2022410012505600021,2022-08-26,,3,폐업,2,폐업처리,2026-02-04,,,,,,,경기도 고양시 일산서구 주엽동 133 문촌마을14단지,"경기도 고양시 일산서구 킨텍스로 308, 세경상가 106호 (주엽동)",10384,지에스(GS)25 일산문촌점,2026-02-04 09:12:29,U,2026-02-06 02:40:00,,178226.635922454,463243.199985136,20220826.0,제7조의3제2항에따른경우,,지에스(GS)25일산문촌점_경기도고양시일산서구주엽동133문촌마을14단지
158,담배소매업,11_43_02_P,3990000,2022399046505611118,2022-08-09,,3,폐업,2,폐업처리,2026-01-29,,,,,,,경기도 남양주시 다산동 6143,"경기도 남양주시 다산순환로 20, 현대프리미어캠퍼스 BC동 1층 15호 (다산동)",12248,지에스(GS)25 다산프리미어점,2026-01-30 13:15:06,U,2026-02-04 11:04:37,,213352.638752231,456784.268068925,20220809.0,제7조의3제2항에따른경우,,지에스(GS)25다산프리미어점_경기도남양주시다산동6143
348,담배소매업,11_43_02_P,4020000,2022402022705600035,2022-08-08,,1,영업/정상,0,정상영업,,,,,,,,경기도 군포시 당정동 369-5,"경기도 군포시 산본로77번길 24, 1층 (당정동)",15849,팡팡마트,2026-02-03 13:09:08,U,2026-02-06 02:40:00,,196284.193000106,427909.506249131,20220808.0,제7조의3제2항에따른경우,,팡팡마트_경기도군포시당정동369-5
762,담배소매업,11_43_02_P,4080000,2022408023805600033,2022-06-27,,3,폐업,2,폐업처리,2026-02-10,,,,,,,경기도 안성시 대천동 64,"경기도 안성시 중앙로389번길 6, 1층 (대천동)",17589,이마트24R안성명동점,2026-02-10 17:04:08,U,2026-02-12 02:40:00,,223982.933065252,389581.600852118,20220627.0,제7조의3제2항에따른경우,,이마트24R안성명동점_경기도안성시대천동64
856,담배소매업,11_43_02_P,3910000,2022391025105600025,2022-06-17,,3,폐업,2,폐업처리,2026-02-11,,,,,,,경기도 평택시 오성면 숙성리 185-12,경기도 평택시 오성면 숙성시장길 61,17819,지에스25 오성센터점,2026-02-11 17:32:39,U,2026-02-13 02:40:00,,198539.126052453,389635.123519168,20220617.0,제7조의3제2항에따른경우,,지에스25오성센터점_경기도평택시오성면숙성리185-12
659,담배소매업,11_43_02_P,4520000,2022452034605600067,2022-06-07,,3,폐업,2,폐업처리,2026-02-09,,,,,,,충청남도 아산시 배방읍 북수리 1627,"충청남도 아산시 배방읍 월천4길 89, 101호",31494,세븐일레븐 아산배방한성점,2026-02-09 17:25:35,U,2026-02-11 02:40:00,,206978.46999123,363417.447895969,20220607.0,제7조의3제2항에따른경우,,세븐일레븐아산배방한성점_충청남도아산시배방읍북수리1627
368,담배소매업,11_43_02_P,3940000,2022395005205600044,2022-06-03,,3,폐업,2,폐업처리,2026-02-04,,,,,,,경기도 고양시 덕양구 토당동 352 능곡현대홈타운1차,"경기도 고양시 덕양구 능곡로 30-12, 능곡현대홈타운1차 상가동 1층 102호 (토당동)",10510,씨유 능곡홈타운소망점,2026-02-04 15:18:50,U,2026-02-06 02:40:00,,184244.003325152,457736.71334868,20220603.0,제7조의3제2항에따른경우,,씨유능곡홈타운소망점_경기도고양시덕양구토당동352능곡현대홈타운1차
760,담배소매업,11_43_02_P,4420000,2022442009805600002,2022-06-02,,3,폐업,2,폐업처리,2026-02-10,,,,,,,충청북도 보은군 마로면 관기리 365-19 판매점,"충청북도 보은군 마로면 관기송현로 75, 판매점",28963,씨유보은마로점,2026-02-10 16:47:44,U,2026-02-12 02:40:00,,273223.721810021,326437.517181752,20220602.0,제7조의3제2항에따른경우,,씨유보은마로점_충청북도보은군마로면관기리365-19판매점
761,담배소매업,11_43_02_P,3460000,2022346017505600041,2022-05-18,,3,폐업,2,폐업처리,2026-02-10,,,,,,,대구광역시 수성구 중동 645 수성리버뷰 301동 106호,"대구광역시 수성구 희망로20길 10, 수성리버뷰 301동 106호 (중동)",42150,세븐일레븐 수성리버뷰점,2026-02-10 17:44:29,U,2026-02-12 02:40:00,,345247.62919209,261914.932634479,20220518.0,제7조의3제2항에따른경우,,세븐일레븐수성리버뷰점_대구광역시수성구중동645수성리버뷰301동106호
164,담배소매업,11_43_02_P,3470000,2022347018105600061,2022-05-16,,3,폐업,2,폐업처리,2026-01-30,2022-06-09,2022-07-08,,,,,대구광역시 달서구 신당동 682-30 신당한화 꿈에그린 아파트,"대구광역시 달서구 달서대로 719,  상가 106호 (신당동, 신당한화 꿈에그린 아파트)",42600,지에스(GS)25 신당꿈에그린점,2026-01-30 15:01:19,U,2026-02-04 11:04:37,,334458.69019877,263635.21638476,20220516.0,제7조의3제2항에따른경우,,지에스(GS)25신당꿈에그린점_대구광역시달서구신당동682-30신당한화꿈에그린아파트
