번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
306,원목생산업,09_27_02_P,5470000,547000090201900002,2019-08-12,,1,영업/정상,1,정상,,,,,,,,경상남도 거창군 거창읍 중앙리 152-7 거창사과원예농협,"경상남도 거창군 거창읍 시장2길 20, 거창사과원예농협",50138,***,2026-02-11 16:11:51,U,2026-02-13 02:40:00,,282616.67764687,243290.075543158,원목생산업,2종,"소나무, 낙엽송, 참나무 등",,0,0,영업,,***_경상남도거창군거창읍중앙리152-7거창사과원예농협
456,원목생산업,09_27_02_P,4331000,433100090201900001,2019-07-03,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 인제군 남면 신남리 390-2,강원특별자치도 인제군 남면 신남로 92,24649,***,2026-02-19 11:51:29,U,2026-02-21 02:40:00,,295027.834689826,496946.727969866,원목생산업,2종,"입목,죽을 벌채(그 벌채한 목재의 유통을 포함)하는 업",,0,0,영업,,***_강원특별자치도인제군남면신남리390-2
85,원목생산업,09_27_02_P,5210000,521000090201900003,2019-05-23,,1,영업/정상,1,정상,,,,,,,,경상북도 성주군 용암면 용정리 352-2,경상북도 성주군 용암면 운용로 905-15,40053,㈜엠제이우드,2026-02-03 20:35:49,U,2026-02-06 02:40:00,,320601.429896927,259121.370954499,원목생산업,2종,원목,,0,53,영업,,㈜엠제이우드_경상북도성주군용암면용정리352-2
83,원목생산업,09_27_02_P,4460000,446000090201900001,2019-04-01,,1,영업/정상,1,정상,,,,,,,,충청북도 괴산군 불정면 외령리 630-3,충청북도 괴산군 불정면 외령로4길 8,28000,***,2026-02-04 10:52:33,U,2026-02-06 02:40:00,,272416.70729731,381075.828039561,원목생산업,2종,원목,,0,0,영업,,***_충청북도괴산군불정면외령리630-3
383,원목생산업,09_27_02_P,5070000,507000090201900002,2019-03-29,,3,폐업,3,폐업,,,,,,,,,"경상북도 안동시 태사2길 28, 2층 (북문동)",36694,위즈,2026-02-18 16:27:05,U,2026-02-20 02:40:00,,354889.360782571,342113.839134724,원목생산업,2종,,,0,0,폐업,,위즈_
362,원목생산업,09_27_02_P,4191000,419100090201900004,2019-03-14,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 소초면 평장리 683,강원특별자치도 원주시 소초면 치악로 2723,26305,***,2026-02-18 20:05:39,U,2026-02-20 02:40:00,,288206.268660038,434961.744058131,원목생산업,2종,원목,,0,10,휴업,,***_강원특별자치도원주시소초면평장리683
363,원목생산업,09_27_02_P,4191000,419100090201900002,2019-02-08,,3,폐업,3,폐업,,,,,,,,,"강원특별자치도 원주시 흥양로102번길 22, 101동 404호 (태장동, 삼정백조아파트)",26318,동산원목,2026-02-18 20:02:35,U,2026-02-20 02:40:00,,284767.524126103,431444.125058169,원목생산업,2종,원목,,0,0,폐업,,동산원목_
237,원목생산업,09_27_02_P,5120000,512000090201900001,2019-02-08,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 445-1,경상북도 문경시 깃골길 35-5 (흥덕동),36961,***,2026-02-10 16:11:47,U,2026-02-12 02:40:00,,308043.326086278,345622.654572634,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동445-1
203,원목생산업,09_27_02_P,5670000,567000090201900002,2019-02-01,,1,영업/정상,1,정상,,,,,055-255-5639,,,경상남도 창원시 의창구 대산면 유등리 325-3,경상남도 창원시 의창구 대산면 유등로 377,51122,대찬,2026-02-09 16:18:59,U,2026-02-11 02:40:00,,358500.891316764,206366.209494755,원목생산업,2종,원목,,0,0,영업,,대찬_경상남도창원시의창구대산면유등리325-3
8,원목생산업,09_27_02_P,4900000,490000090201900001,2019-01-15,,1,영업/정상,1,정상,,,,,,,,전라남도 화순군 동복면 한천리 43,전라남도 화순군 동복면 한천2길 48,58102,승리원목,2026-02-02 09:50:33,U,2026-02-04 02:40:00,,211826.512132456,173263.078955391,원목생산업,2종,원목,교육이수자,5000,10,영업,,승리원목_전라남도화순군동복면한천리43
50,원목생산업,09_27_02_P,4890000,489000090201800002,2018-12-27,,1,영업/정상,1,정상,,,,,,,,전라남도 보성군 보성읍 보성리 902-26,전라남도 보성군 보성읍 신흥길 23,59457,보성군산림조합,2026-02-03 11:20:00,U,2026-02-06 02:40:00,,207225.767565307,141149.748377221,원목생산업,1종,목재제품,,0,0,영업,,보성군산림조합_전라남도보성군보성읍보성리902-26
483,원목생산업,09_27_02_P,4211000,421100090201800002,2018-12-12,,1,영업/정상,1,정상,,,,,033-920-2180,,,,강원특별자치도 동해시 동해대로 6100 (망상동),,산림조합중앙회 동부목재사업본부,2026-02-19 17:33:11,U,2026-02-21 02:40:00,,385519.82246025,455173.024914817,원목생산업,1종,"원목(낙엽송, 소나무등)",2,5000,0,영업,,산림조합중앙회동부목재사업본부_
541,원목생산업,09_27_02_P,5070000,507000090201800004,2018-12-11,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 태화동 481-16,"경상북도 안동시 태화중앙로 54, 2층 (태화동)",36675,전중력,2026-02-26 17:27:15,U,2026-02-28 02:40:00,,353076.660915578,341082.786205477,원목생산업,2종,,,0,0,영업,,전중력_경상북도안동시태화동481-16
177,원목생산업,09_27_02_P,4281000,428100090201800007,2018-12-07,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 대화면 신리 394,강원특별자치도 평창군 대화면 고토곡길 376-11,25354,***,2026-02-09 16:38:01,U,2026-02-11 02:40:00,,329998.207308127,452218.209719858,원목생산업,2종,원목,,0,0,폐업,,***_강원특별자치도평창군대화면신리394
540,원목생산업,09_27_02_P,5070000,507000090201800003,2018-10-20,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 수상동 786-1,"경상북도 안동시 경북대로 8131, 2층 (수상동)",36746,태명개발(김재민),2026-02-26 17:28:41,U,2026-02-28 02:40:00,,351831.45269985,337703.161205877,원목생산업,2종,,,0,10,영업,,태명개발(김재민)_경상북도안동시수상동786-1
53,원목생산업,09_27_02_P,4820000,482000090201800005,2018-10-12,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 연향동 1677-9,"전라남도 순천시 팔마5길 90, 203호 (연향동)",58002,미래원목,2026-02-04 15:22:02,U,2026-02-06 02:40:00,,247113.117521835,159480.155667825,원목생산업,2종,"편백, 소나무, 참나무류",7명,5000,19,영업,,미래원목_전라남도순천시연향동1677-9
65,원목생산업,09_27_02_P,4820000,482000090201800002,2018-09-06,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 연향동 1387 금호아파트,"전라남도 순천시 연향1로 40, 4동 703호 (연향동, 금호아파트)",57989,에코산림,2026-02-04 10:39:37,U,2026-02-06 02:40:00,,247344.079631225,160696.829213172,원목생산업,2종,"리기다, 편백, 소나무, 참나무류, 원목",박정호,5000,15,영업,,에코산림_전라남도순천시연향동1387금호아파트
291,원목생산업,09_27_02_P,5470000,547000090201800002,2018-09-05,,1,영업/정상,1,정상,,,,,,,,경상남도 거창군 가북면 우혜리 799-1,경상남도 거창군 가북면 감월길 707-211,50117,***,2026-02-11 16:10:45,U,2026-02-13 02:40:00,,292660.690643814,253840.637175798,원목생산업,2종,"소나무, 낙엽송, 참나무 등",,0,0,영업,,***_경상남도거창군가북면우혜리799-1
526,원목생산업,09_27_02_P,4390000,439000090201800006,2018-07-02,,1,영업/정상,1,정상,,,,,,,,충청북도 충주시 단월동 336-64,충청북도 충주시 충열1길 15 (단월동),27478,이레목재,2026-02-25 13:36:29,U,2026-02-27 02:40:00,,280311.00704875,383308.988360399,원목생산업,2종,원목,기본교육이수,5000,10,영업,,이레목재_충청북도충주시단월동336-64
146,원목생산업,09_27_02_P,3630000,363000090201800001,2018-06-11,,1,영업/정상,1,정상,,,,,0629559403,,,광주광역시 광산구 월계동 769-4 303호,"광주광역시 광산구 첨단내촌로70번길 55, 303호 (월계동)",62266,해남원목,2026-02-06 09:38:30,U,2026-02-08 02:40:00,,185287.077051209,190472.249013908,원목생산업,2종,"소나무, 기타활엽수",교육이수자 1명,0,10000000,영업,,해남원목_광주광역시광산구월계동769-4303호
537,원목생산업,09_27_02_P,5070000,507000090201800002,2018-06-11,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 와룡면 가야리 910,경상북도 안동시 와룡면 퇴계로 1280-2,36610,에프엠 에너지,2026-02-26 17:43:30,U,2026-02-28 02:40:00,,358401.398192872,351735.734666071,원목생산업,2종,,,0,0,영업,,에프엠에너지_경상북도안동시와룡면가야리910
219,원목생산업,09_27_02_P,5120000,512000090201800002,2018-05-02,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 산양면 연소리 22,경상북도 문경시 산양면 연소길 124-2,36934,***,2026-02-10 16:13:55,U,2026-02-12 02:40:00,,313616.857754342,346865.791392864,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시산양면연소리22
494,원목생산업,09_27_02_P,4440000,444000090201800004,2018-04-17,,1,영업/정상,1,정상,,,,,,,,충청북도 영동군 심천면 길현리 330-2,충청북도 영동군 심천면 길동길 35,29102,***,2026-02-20 16:51:56,U,2026-02-22 02:40:00,,266382.043166877,306914.679850658,원목생산업,2종,원목,원목생산업 기본교육,0,10,영업,,***_충청북도영동군심천면길현리330-2
229,원목생산업,09_27_02_P,5120000,512000090201800001,2018-04-11,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 445-6,경상북도 문경시 깃골길 35-3 (흥덕동),36961,***,2026-02-10 16:13:34,U,2026-02-12 02:40:00,,308044.718116767,345639.021548502,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동445-6
536,원목생산업,09_27_02_P,5070000,507000090201800001,2018-03-26,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 도산면 가송리 402,경상북도 안동시 도산면 가송길 162-57,36603,이도원,2026-02-26 17:31:44,U,2026-02-28 02:40:00,,368862.854348233,363840.383732083,원목생산업,2종,,,0,0,영업,,이도원_경상북도안동시도산면가송리402
361,원목생산업,09_27_02_P,4191000,419100090201800005,2018-03-20,,1,영업/정상,1,정상,,,,,,,,,"강원특별자치도 원주시 흥양로 30, 201동 106호 (태장동, 대흥아파트)",26318,군장임업,2026-02-18 19:57:02,U,2026-02-20 02:40:00,,284151.577765208,431267.766245716,원목생산업,2종,원목,,0,0,영업,,군장임업_
171,원목생산업,09_27_02_P,4281000,428100090201800003,2018-02-13,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 평창읍 주진리 485-1 대한노인회주진리경로당,"강원특별자치도 평창군 평창읍 용항상촌길 7, 대한노인회주진리경로당",25369,성림임업,2026-02-09 16:15:26,U,2026-02-11 02:40:00,,324242.873100371,433472.603493613,원목생산업,2종,원목,1명,5000,10,폐업,,성림임업_강원특별자치도평창군평창읍주진리485-1대한노인회주진리경로당
358,원목생산업,09_27_02_P,4191000,419100090201800001,2018-02-05,,2,휴업,2,휴업,,,,,,,,,"강원특별자치도 원주시 단관공원길 111, 102동 202호 (단구동, 중앙하이츠아파트)",26469,평안목재,2026-02-18 19:55:01,U,2026-02-20 02:40:00,,284911.163270961,423985.99164256,원목생산업,2종,원목,,0,0,휴업,,평안목재_
173,원목생산업,09_27_02_P,4281000,428100090201800001,2018-01-25,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 대화면 대화리 1001-10,강원특별자치도 평창군 대화면 대화3길 38,25358,주식회사 대화임업,2026-02-09 16:08:18,U,2026-02-11 02:40:00,,328550.354518396,445247.155607769,원목생산업,2종,원목,,4900,10,폐업,,주식회사대화임업_강원특별자치도평창군대화면대화리1001-10
111,원목생산업,09_27_02_P,5060000,506000090201800002,2018-01-18,,1,영업/정상,1,정상,,,,,,,,경상북도 김천시 어모면 은기리 437-2,경상북도 김천시 어모면 은기길 425,39503,난함산청정표고버섯,2026-02-05 14:40:03,U,2026-02-07 02:40:00,,297771.039296919,300085.010221067,원목생산업,2종,입목벌채(원목),2,0,10,영업,,난함산청정표고버섯_경상북도김천시어모면은기리437-2
316,원목생산업,09_27_02_P,5690000,569000090201800001,2018-01-16,,1,영업/정상,1,정상,,,,,044-866-9631,,,세종특별자치시 금남면 용포리 238-8,세종특별자치시 금남면 성덕영곡길 16,30083,금남임업,2026-02-12 13:17:40,U,2026-02-14 02:40:00,,224789.940660881,328916.352872856,원목생산업,2종,,,0,10,영업,,금남임업_세종특별자치시금남면용포리238-8
326,원목생산업,09_27_02_P,5690000,569000090201700004,2017-12-15,,1,영업/정상,1,정상,,,,,044-863-3732,,,세종특별자치시 전의면 신흥리 42-2,세종특별자치시 전의면 사시리길 51-1,30006,세종표고,2026-02-12 13:24:46,U,2026-02-14 02:40:00,,216866.832806431,351813.746647226,원목생산업,2종,,교육이수(서광수),0,10,영업,,세종표고_세종특별자치시전의면신흥리42-2
474,원목생산업,09_27_02_P,4251000,425100090201700006,2017-12-13,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 홍천군 남면 갈기산길 81,,유진우,2026-02-19 18:31:20,U,2026-02-21 02:40:00,,267308.060491526,455400.656634007,원목생산업,2종,,,0,0,영업,,유진우_
228,원목생산업,09_27_02_P,5120000,512000090201700001,2017-12-12,,3,폐업,3,폐업,,,,,,,,경상북도 문경시 모전동 870 모전주공아파트 104동 902호,"경상북도 문경시 매봉4길 25, 104동 902호 (모전동, 모전주공아파트)",36979,***,2026-02-10 16:13:13,U,2026-02-12 02:40:00,,305944.947017221,343590.356869032,원목생산업,2종,원목,,0,0,폐업,,***_경상북도문경시모전동870모전주공아파트104동902호
360,원목생산업,09_27_02_P,4191000,419100090201700012,2017-10-31,,1,영업/정상,1,정상,,,,,0337345768,,,강원특별자치도 원주시 태장동 1037-2 진우아파트,"강원특별자치도 원주시 현충로 280, 6동 5층 502호 (태장동, 진우아파트)",26318,이레우드,2026-02-18 19:53:56,U,2026-02-20 02:40:00,,284093.756707714,431159.520058217,원목생산업,2종,원목,2,0,10,영업,,이레우드_강원특별자치도원주시태장동1037-2진우아파트
275,원목생산업,09_27_02_P,5710000,571000090201700014,2017-10-30,,2,휴업,2,휴업,,,,,,,,충청북도 청주시 흥덕구 봉명동 1938,"충청북도 청주시 흥덕구 봉정로62번길 20, 102호 (봉명동)",28448,***,2026-02-11 10:46:21,U,2026-02-13 02:40:00,,240827.134119135,349802.74949634,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시흥덕구봉명동1938
359,원목생산업,09_27_02_P,4191000,419100090201700011,2017-10-26,,1,영업/정상,1,정상,,,,,0337323996,,,강원특별자치도 원주시 문막읍 동화리 산 66-2,,,원주참숯마을,2026-02-18 19:51:38,U,2026-02-20 02:40:00,,275776.903833559,426594.928219974,원목생산업,2종,원목,,0,0,영업,,원주참숯마을_강원특별자치도원주시문막읍동화리산66-2
534,원목생산업,09_27_02_P,5070000,507000090201700003,2017-10-17,,1,영업/정상,1,정상,,,,,,,,,경상북도 안동시 남선면 지리골길 110,,동림임업,2026-02-26 17:58:11,U,2026-02-28 02:40:00,,357231.406253242,336551.055625529,원목생산업,2종,,,5000,10,영업,,동림임업_
170,원목생산업,09_27_02_P,4281000,428100090201700007,2017-10-10,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 마지리 666-51,강원특별자치도 평창군 평창읍 마지2길 8,25378,남부임업,2026-02-09 15:43:07,U,2026-02-11 02:40:00,,322105.108393037,425260.335487542,원목생산업,2종,원목,1명,0,10,영업,,남부임업_강원특별자치도평창군평창읍마지리666-51
175,원목생산업,09_27_02_P,4281000,428100090201700006,2017-10-10,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 미탄면 미탄시장길 14,25382,청옥임업,2026-02-09 15:46:39,U,2026-02-11 02:40:00,,332759.941306903,427633.108635338,원목생산업,2종,원목,1명,0,10,영업,,청옥임업_
115,원목생산업,09_27_02_P,4920000,492000090201700001,2017-09-19,,1,영업/정상,1,정상,,,,,,,,,전라남도 강진군 군동면 호동길 33,,원동우,2026-02-05 09:59:06,U,2026-02-07 02:40:00,,180406.29192023,127738.114058706,원목생산업,2종,원목,1,0,10,영업,,원동우_
176,원목생산업,09_27_02_P,4281000,428100090201700005,2017-09-14,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 하리 346-4,강원특별자치도 평창군 평창읍 하평길 33-9,25374,건국임업,2026-02-09 15:39:58,U,2026-02-11 02:40:00,,322238.327858649,430298.435428895,원목생산업,1종,원목,"산림경영기술2급 1명, 산림경영기능2그 1명",0,50,영업,,건국임업_강원특별자치도평창군평창읍하리346-4
39,원목생산업,09_27_02_P,4820000,482000090201700006,2017-08-17,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 승주읍 평중리 41-24,전라남도 순천시 승주읍 승평동길 14,57908,***,2026-02-04 15:20:01,U,2026-02-06 02:40:00,,234266.589765083,168833.750913061,원목생산업,2종,"리기다,편백,소나무,참나무류등 원목",전문인력 양성기관에서 35시간 이수,4000,10,영업,,***_전라남도순천시승주읍평중리41-24
501,원목생산업,09_27_02_P,5050000,505000090201700004,2017-07-19,,3,폐업,3,폐업,,,,,,,,경상북도 경주시 강동면 모서리 227,경상북도 경주시 강동면 모서별봉길 126,38032,도영원목,2026-02-23 14:17:43,U,2026-02-25 02:40:00,,403704.028236949,273719.490695215,원목생산업,2종,원목류,교육이수자,5000,10,폐업,,도영원목_경상북도경주시강동면모서리227
35,원목생산업,09_27_02_P,4820000,482000090201700003,2017-07-06,,1,영업/정상,1,정상,,,,,,,,"전라남도 순천시 황전면 죽내리 10 황월주유소, 케노피, 황월종합카센타","전라남도 순천시 황전면 순천로 1704, 황월주유소, 케노피, 황월종합카센타",57901,(주)두일환경,2026-02-04 15:09:24,U,2026-02-06 02:40:00,,240054.759420591,179250.485267626,원목생산업,2종,"소나무,편백,삼나무,참나무류",,5000,0,영업,,"(주)두일환경_전라남도순천시황전면죽내리10황월주유소,케노피,황월종합카센타"
325,원목생산업,09_27_02_P,5690000,569000090201700002,2017-07-05,,1,영업/정상,1,정상,,,,,,,,,세종특별자치시 전동면 솔티로 342,,천도임업,2026-02-12 14:49:02,U,2026-02-14 02:40:00,,219454.156744676,347392.717129592,원목생산업,2종,,교육이수(이준익),5000,10,영업,,천도임업_
206,원목생산업,09_27_02_P,5310000,531000090201700001,2017-06-26,,1,영업/정상,1,정상,,,,,,,,경상남도 진주시 하대동 641-33 진주쌍용아파트,"경상남도 진주시 말티고개로108번길 7, 진주쌍용아파트 상가동 2층 202호 (하대동)",52742,진주임업,2026-02-10 09:59:37,U,2026-02-12 02:40:00,,301347.707135459,189119.412114883,원목생산업,2종,원목,,0,0,영업,,진주임업_경상남도진주시하대동641-33진주쌍용아파트
168,원목생산업,09_27_02_P,4281000,428100090201700003,2017-04-11,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 용평면 노동리 164-3,강원특별자치도 평창군 용평면 운두령로 749,25312,노동임업,2026-02-09 15:28:41,U,2026-02-11 02:40:00,,329445.580294854,466323.468763303,원목생산업,2종,원목,1,0,10,영업,,노동임업_강원특별자치도평창군용평면노동리164-3
519,원목생산업,09_27_02_P,5070000,507000090201700002,2017-04-03,,3,폐업,3,폐업,,,,,054-843-2700,,,,"경상북도 안동시 풍천면 호수공원2길 73, 4층 409호",36759,경북도청이전신도시 주민생계조합주식회사,2026-02-24 09:36:01,U,2026-02-26 02:40:00,,334920.786251231,341933.190223308,원목생산업,1종,,,0,0,폐업,,경북도청이전신도시주민생계조합주식회사_
273,원목생산업,09_27_02_P,5710000,571000090201700003,2017-02-18,,2,휴업,2,휴업,,,,,,,,충청북도 청주시 흥덕구 평동 212,,,***,2026-02-11 10:42:41,U,2026-02-13 02:40:00,,236667.351956944,351101.381528425,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시흥덕구평동212
354,원목생산업,09_27_02_P,4191000,419100090201700001,2017-02-03,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 지정면 월송리 산 137,,,***,2026-02-18 19:43:38,U,2026-02-20 02:40:00,,272772.608831648,436513.578560822,원목생산업,2종,원목,1,0,10,영업,,***_강원특별자치도원주시지정면월송리산137
344,원목생산업,09_27_02_P,5540000,554000090201700002,2017-01-25,,1,영업/정상,1,정상,,,,,,,,,경기도 광주시 광주대로105번길 19 (송정동),,오성임업엔지니어링,2026-02-13 13:57:06,U,2026-02-15 02:40:00,,222757.335922523,434902.846380474,원목생산업,1종,"원목(제재목) 펄프목, 숯목, 표고목, 화목",,0,0,영업,,오성임업엔지니어링_
34,원목생산업,09_27_02_P,4820000,482000090201700001,2017-01-18,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 외서면 신덕리 4-1,전라남도 순천시 외서면 읍성로 155-26,57915,백이산편백,2026-02-04 15:11:09,U,2026-02-06 02:40:00,,227981.067091715,157170.030237605,원목생산업,2종,,,0,0,영업,,백이산편백_전라남도순천시외서면신덕리4-1
194,원목생산업,09_27_02_P,4281000,428100090201700001,2017-01-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 대화면 대화리 1954-4,강원특별자치도 평창군 대화면 문화택지길 45-8,25356,문화임업,2026-02-09 15:19:43,U,2026-02-11 02:40:00,,328514.293710343,444134.86287001,원목생산업,2종,원목,,0,75,영업,,문화임업_강원특별자치도평창군대화면대화리1954-4
107,원목생산업,09_27_02_P,5060000,506000090201600005,2016-12-27,,1,영업/정상,1,정상,,,,,,,,,경상남도 창원시 의창구 대산면 유등로 377,51122,대보임업 김상겸,2026-02-05 14:46:40,U,2026-02-07 02:40:00,,358500.891316764,206366.209494755,원목생산업,1종,입목벌채(원목),,1000,50,영업,,대보임업김상겸_
226,원목생산업,09_27_02_P,5120000,512000090201600005,2016-12-23,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 동로면 간송리 827,경상북도 문경시 동로면 천주사길 21,36903,***,2026-02-10 16:09:06,U,2026-02-12 02:40:00,,317092.547827441,360842.727948851,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시동로면간송리827
167,원목생산업,09_27_02_P,4281000,428100090201600005,2016-12-23,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 하일리 125-3,강원특별자치도 평창군 평창읍 하일1길 18,25367,용국임업,2026-02-09 15:15:37,U,2026-02-11 02:40:00,,319876.73570769,433428.298786151,원목생산업,2종,원목,,5000,10,영업,,용국임업_강원특별자치도평창군평창읍하일리125-3
55,원목생산업,09_27_02_P,4920000,492000090201600006,2016-12-19,,3,폐업,3,폐업,,,,,,,,,전라남도 강진군 대구면 구곡길 11-3,,이용채,2026-02-04 16:27:10,U,2026-02-06 02:40:00,,181587.63847039,109605.551970738,원목생산업,2종,벌목,,0,0,폐업,,이용채_
54,원목생산업,09_27_02_P,4920000,492000090201600005,2016-12-09,,1,영업/정상,1,정상,,,,,,,,전라남도 강진군 강진읍 서성리 95 건우2차아파트 101동 605호,전라남도 강진군 강진읍 서성1길 21 (건우2차아파트),59236,***,2026-02-04 16:14:58,U,2026-02-06 02:40:00,,178211.53265396,126570.468978982,원목생산업,2종,벌목,,2000,10,영업,,***_전라남도강진군강진읍서성리95건우2차아파트101동605호
166,원목생산업,09_27_02_P,4281000,428100090201600003,2016-11-07,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 방림면 방림리 172-3,강원특별자치도 평창군 방림면 평창대로 222,25365,평창임업사업단,2026-02-09 15:12:24,U,2026-02-11 02:40:00,,326950.954085648,438885.038426544,원목생산업,2종,용재 및 펄프,원목생산업교육35시간이수,5000,10,영업,,평창임업사업단_강원특별자치도평창군방림면방림리172-3
475,원목생산업,09_27_02_P,4251000,425100090201600005,2016-10-04,,1,영업/정상,1,정상,,,,,033-434-2260,,,,강원특별자치도 홍천군 홍천읍 구시울1길 11,25117,나무마을,2026-02-19 18:16:29,U,2026-02-21 02:40:00,,275359.760799931,463691.344120523,원목생산업,2종,,,0,0,영업,,나무마을_
232,원목생산업,09_27_02_P,5100000,510000090201600003,2016-09-26,,1,영업/정상,1,정상,,,,,,,,,경상북도 영천시 완산로 8-7 (완산동),38893,나무나라임업,2026-02-10 09:42:26,U,2026-02-12 02:40:00,,374895.67837775,275138.729160465,원목생산업,2종,,1명,5000,10,영업,,나무나라임업_
427,원목생산업,09_27_02_P,4191000,419100090201600006,2016-08-18,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 태장동 551,"강원특별자치도 원주시 흥양로102번길 20, 101동 1406호 (태장동, 삼정백조아파트)",26318,***,2026-02-18 19:40:27,U,2026-02-20 02:40:00,,284767.524126103,431444.125058169,원목생산업,2종,원목,,0,0,휴업,,***_강원특별자치도원주시태장동551
438,원목생산업,09_27_02_P,4850000,485000090201600004,2016-07-06,,3,폐업,3,폐업,,,,,,,,,전라남도 담양군 대전면 추성1로 225-6,,대치원목,2026-02-19 10:30:13,U,2026-02-21 02:40:00,,189954.75614723,197701.591038652,원목생산업,2종,,,0,0,폐업,,대치원목_
329,원목생산업,09_27_02_P,4241000,424100090201600004,2016-06-30,,1,영업/정상,1,정상,,,,,0335749234,,,,강원특별자치도 삼척시 미로면 준경길 173 (서림산업),25905,서림산업(주),2026-02-12 16:22:49,U,2026-02-14 02:40:00,,,,원목생산업,1종,제재목,,65000,300,영업,,서림산업(주)_
464,원목생산업,09_27_02_P,4251000,425100090201600003,2016-05-17,,1,영업/정상,1,정상,,,,,432-8177,,,,강원특별자치도 홍천군 홍천읍 홍천로 591,,물댄동산임업,2026-02-19 18:14:39,U,2026-02-21 02:40:00,,279544.147586029,467171.806370014,원목생산업,1종,,,0,0,영업,,물댄동산임업_
218,원목생산업,09_27_02_P,5120000,512000090201600003,2016-05-10,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 모전동 474,경상북도 문경시 양지1길 7-4 (모전동),36975,***,2026-02-10 16:10:18,U,2026-02-12 02:40:00,,306044.240550889,344138.80724908,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시모전동474
343,원목생산업,09_27_02_P,5540000,554000090201600003,2016-04-05,,1,영업/정상,1,정상,,,,,,,,경기도 광주시 도척면 추곡리 184-1,경기도 광주시 도척면 도척로 1054,12819,***,2026-02-13 13:29:09,U,2026-02-15 02:40:00,,226275.810486894,419781.087757654,원목생산업,2종,원목 및 화목,,100,10,영업,,***_경기도광주시도척면추곡리184-1
355,원목생산업,09_27_02_P,4191000,419100090201600003,2016-04-01,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 원주시 소초면 치악로 3126,26304,모아임업,2026-02-18 19:35:48,U,2026-02-20 02:40:00,,290618.959553902,437743.330183758,원목생산업,2종,원목,,0,0,폐업,,모아임업_
324,원목생산업,09_27_02_P,5690000,569000090201600002,2016-03-14,,3,폐업,3,폐업,,,,,,,,,"세종특별자치시 보듬2로 42, 1403동 301호 (도담동)",,대성임업,2026-02-12 13:22:58,U,2026-02-14 02:40:00,,223751.732327387,334352.12089004,원목생산업,2종,,,0,0,폐업,,대성임업_
36,원목생산업,09_27_02_P,4820000,482000090201600001,2016-02-22,,1,영업/정상,1,정상,,,,,,,,,전라남도 순천시 서면 대구2구길 14,57905,(주)영광산업,2026-02-04 15:16:25,U,2026-02-06 02:40:00,,239066.606811991,170552.373133951,원목생산업,1종,"소나무,리기다,편백 등 원목","임업기술훈련원교육이수자-1명,산림기술자자격증소지자-2명",7000,170,영업,,(주)영광산업_
