"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"916","의원","01_01_02_P","3970000","PHMA120263970017041100004","2026-04-01","","01","영업/정상","13","영업중","","","","","02-6949-1188","","","경기도 과천시 별양동 1-22 e편한세상 시티 과천","경기도 과천시 별양상가3로 14, e편한세상 시티 과천 202호, 210호 (별양동)","13837","엠에스안과의원","2026-04-03 02:43:17","U","2026-04-05 02:40:00","의원","199159.234715503","435964.704390001","의원","1","0","0","257.81","112","안과","","","","0","0","","","0","",
"917","의원","01_01_02_P","3520000","PHMA120263520019041100006","2026-03-31","","01","영업/정상","13","영업중","","","","","032-710-7528","","","인천광역시 연수구 송도동 30-2 힐스테이트 송도 더스카이","인천광역시 연수구 인천타워대로 365, 301동 2층 205,206호 (송도동, 힐스테이트 송도 더스카이)","22007","빛나래한의원","2026-04-03 00:13:33","U","2026-04-05 02:40:00","한의원","167026.143765355","433287.005927092","한의원","1","0","0","106.49","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"918","의원","01_01_02_P","5680000","PHMA120265680060041100002","2026-03-27","","01","영업/정상","13","영업중","","","","","041-351-3200","","","충청남도 당진시 읍내동 269-5","충청남도 당진시 당진중앙1로 179, 지하1층,2층 (읍내동)","31770","열린내과의원","2026-04-03 01:43:24","U","2026-04-05 02:40:00","의원","167215.974916553","377340.276243166","의원","6","0","0","983.72","116 101","내과, 영상의학과","","","","0","0","","","0","",
"919","의원","01_01_02_P","3860000","PHMA120263860384041100005","2026-03-24","","01","영업/정상","13","영업중","","","","","032-710-2845","","","경기도 부천시 원미구 심곡동 355-8 사과나무빌딩 702호","경기도 부천시 원미구 부천로 57-1, 사과나무빌딩 702호 (심곡동)","14633","화이트사과나무치과의원","2026-04-03 06:44:05","U","2026-04-05 02:40:00","치과의원","180790.342088745","443055.376800431","치과의원","1","0","0","141.32","412 407 406 403","치과보철과, 치주과, 치과보존과, 통합치의학과","","","","0","0","","","0","",
"920","의원","01_01_02_P","3180000","PHMA120263180034041100009","2026-03-03","","01","영업/정상","13","영업중","","","","","02-2677-8988","","","서울특별시 영등포구 영등포동6가 3-1 닥터스 빌딩","서울특별시 영등포구 영중로 51-1, 닥터스 빌딩 3,4층 (영등포동6가)","07251","밸런스본튼튼의원","2026-04-03 06:43:18","U","2026-04-05 02:40:00","의원","191497.782018645","446527.65865588","의원","1","0","0","326.4","125 120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과, 응급의학과","","","","0","0","","","0","",
"921","의원","01_01_02_P","3180000","PHMA120263180034041100010","2026-03-13","","01","영업/정상","13","영업중","","","","","02-6956-9547","","","서울특별시 영등포구 신길동 254-4","서울특별시 영등포구 신길로 147, 투란빌딩 5층 (신길동)","07395","안톤의원","2026-04-03 06:43:18","U","2026-04-05 02:40:00","의원","192025.873884561","444802.841078069","의원","1","0","0","173.02","122 114 101","내과, 피부과, 가정의학과","","","","0","0","","","0","",
"922","의원","01_01_02_P","3240000","PHMA120263240033041100008","2026-03-18","","01","영업/정상","13","영업중","","","","","02-6228-1231","","","서울특별시 강동구 성내동 440-30 경일빌딩","서울특별시 강동구 양재대로 1317, 경일빌딩 3층 301호 (성내동)","05408","강동우태하피부과의원","2026-04-03 01:43:25","U","2026-04-05 02:40:00","의원","211800.836666885","446872.29983338","의원","2","0","0","116","114","피부과","","","","0","0","","","0","",
"923","의원","01_01_02_P","6510000","PHMA120266510096041100005","2026-03-23","","01","영업/정상","13","영업중","","","","","064-900-2580","","","제주특별자치도 제주시 노형동 2536-12 3층","제주특별자치도 제주시 노형로 373, 3층 (노형동)","63102","연세바로치과의원","2026-04-03 06:43:53","U","2026-04-05 02:40:00","치과의원","151185.466619873","-1274.93873825326","치과의원","1","0","0","139","412 404","치과교정과, 통합치의학과","","","","0","0","","","0","",
"924","의원","01_01_02_P","3210000","PHMA120263210034041100041","2026-03-23","","01","영업/정상","13","영업중","","","","","02-591-7703","","","서울특별시 서초구 서초동 1317-20 아라타워","서울특별시 서초구 서초대로77길 3, 아라타워 4층 (서초동)","06615","도레성형외과의원","2026-04-03 05:43:19","U","2026-04-05 02:40:00","의원","202276.917171991","443970.967951703","의원","1","0","0","635.9","114 108","성형외과, 피부과","","","","0","0","","","0","",
"925","의원","01_01_02_P","3910000","PHMA120263910165041100005","2026-03-31","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 지산동 755-6","경기도 평택시 탄현로 330, 2층 (지산동)","17757","베스트팔팔의원","2026-04-03 00:13:49","U","2026-04-05 02:40:00","의원","204943.094302402","397759.414454998","의원","1","0","0","132.23","122 116 115 114 113 111 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"926","의원","01_01_02_P","3860000","PHMA120263860578041100001","2026-03-17","","01","영업/정상","13","영업중","","","","","032-676-7504","","","경기도 부천시 오정구 원종동 229-1 3층","경기도 부천시 오정구 소사로 791, 3층 (원종동)","14427","에덴튼튼의원","2026-04-03 02:45:04","U","2026-04-05 02:40:00","의원","182651.682012916","447181.993574265","의원","1","0","0","128.34","115 114 113 109 105 101","내과, 정형외과, 마취통증의학과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"927","의원","01_01_02_P","3290000","PHMA120263290024041100010","2026-03-16","","01","영업/정상","13","영업중","","","","","051-928-0409","","","부산광역시 부산진구 부전동 266-8 부전메디컬빌딩","부산광역시 부산진구 중앙대로 751, 부전메디컬빌딩 4층 401호 (부전동)","47254","셀리타의원","2026-04-03 06:43:20","U","2026-04-05 02:40:00","의원","387656.524528606","186452.169202827","의원","1","0","0","250.1","114 108","성형외과, 피부과","","","","0","0","","","0","",
"928","의원","01_01_02_P","5530000","PHMA120265530658041100004","2026-03-19","","01","영업/정상","13","영업중","","","","","0313572899","","","경기도 화성시 만세구 서신면 매화리 302-3","경기도 화성시 만세구 서신면 바다뜰길 109, 3층","18555","탑치과의원","2026-04-03 04:21:38","U","2026-04-05 02:40:00","치과의원","173913.041877888","407363.167463306","치과의원","1","0","0","156.85","412 411 410 409 408 407 406 405 403","치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"929","의원","01_01_02_P","3460000","PHMA120233460023041100017","2023-06-05","","01","영업/정상","13","영업중","","","","","053-710-8275","","","","대구광역시 수성구 달구벌대로 3316, 3층 (신매동)","42279","통해의원한의원","2026-04-03 04:13:20","U","2026-04-05 02:40:00","한의원","355206.902793633","260947.600542403","한의원","1","0","0","435.86","301 302 303 304 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"930","의원","01_01_02_P","4261000","PHMA119964260015041100003","1996-10-19","","01","영업/정상","13","영업중","","","","","033-343-5337","","225-807","강원특별자치도 횡성군 횡성읍 읍상리 386-20","강원특별자치도 횡성군 횡성읍 태기로19번길 14","25220","횡성정형외과의원","2026-04-03 03:43:18","U","2026-04-05 02:40:00","의원","287171.072481245","443735.789841179","의원","3","8","26","468","105 104 106 101 115","내과, 외과, 정형외과, 신경외과, 비뇨의학과","","","","0","0","","","0","",
"931","의원","01_01_02_P","4201000","PHMA120114200028041100002","2011-01-28","","01","영업/정상","13","영업중","","","","","033-645-0075","","","","강원특별자치도 강릉시 경강로 2082, 3층 (임당동)","25539","강릉연세정형외과의원","2026-04-03 03:43:17","U","2026-04-05 02:40:00","의원","366954.89699062","474061.961620802","의원","2","0","0","212.52","105 109","정형외과, 마취통증의학과","","","","0","0","","","0","",
"932","의원","01_01_02_P","4211000","PHMA120144210020041100002","2014-07-31","","01","영업/정상","13","영업중","","","","","033-521-2855","","","강원특별자치도 동해시 쇄운동 3-8","강원특별자치도 동해시 청운1길 52, 401호 (쇄운동)","25809","베네치아치과의원","2026-04-03 17:28:56","U","2026-04-05 02:40:00","치과의원","386455.672360724","444722.671180998","치과의원","1","0","0","155.63","402 403 405 406 407 408 409 410","구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과","","","","0","0","","","0","",
"933","의원","01_01_02_P","4211000","PHMA120214210020041100003","2021-04-19","","01","영업/정상","13","영업중","","","","","033-521-2856","","","강원특별자치도 동해시 쇄운동 3-8","강원특별자치도 동해시 청운1길 52, 402호 (쇄운동)","25809","베네치아치과교정과치과의원","2026-04-03 17:29:38","U","2026-04-05 02:40:00","치과의원","386455.672360724","444722.671180998","치과의원","1","0","0","150.23","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"934","의원","01_01_02_P","4201000","PHMA120234200028041100002","2023-04-28","","01","영업/정상","13","영업중","","","","","033-641-2885","","","강원특별자치도 강릉시 교동 1886-1","강원특별자치도 강릉시 솔올로5번길 40-1, 3층 (교동)","25515","닥터준치과교정과치과의원","2026-04-03 04:13:17","U","2026-04-05 02:40:00","치과의원","365235.84345156","475131.897086252","치과의원","1","0","0","280","412 404","치과교정과, 통합치의학과","","","","0","0","","","0","",
"935","의원","01_01_02_P","4261000","PHMA120164260015041100001","2016-06-03","","01","영업/정상","13","영업중","","","","","033-344-9012","","","","강원특별자치도 횡성군 횡성읍 읍상로 46, 2층","25232","평화당 한의원","2026-04-03 08:54:27","U","2026-04-05 02:40:00","한의원","287389.656854721","443517.83292741","한의원","1","0","0","124.55","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"936","의원","01_01_02_P","3900000","PHMA120243900028041100008","2024-06-17","","01","영업/정상","13","영업중","","","","","02-899-8275","","","경기도 광명시 하안동 53-3 남전빌딩","경기도 광명시 범안로 1060, 남전빌딩 2층 (하안동)","14306","광명탑내과의원","2026-04-03 05:13:20","U","2026-04-05 02:40:00","의원","189360.690176036","440058.366118621","의원","2","0","0","375.59","122 114 113 111 101","내과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"937","의원","01_01_02_P","3550000","PHMA120243550020041100006","2024-06-24","","01","영업/정상","13","영업중","","","","","032-553-7575","","","","인천광역시 계양구 봉오대로 613, 2층 201호 (효성동)","21096","삼성본튼튼의원","2026-04-03 04:13:16","U","2026-04-05 02:40:00","의원","174925.899677034","447656.473026628","의원","3","0","0","333.4","122 120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"938","의원","01_01_02_P","4050000","PHMA120244050147041100009","2024-07-05","","01","영업/정상","13","영업중","","","","","031-526-6602","","","경기도 용인시 처인구 김량장동 254-126","경기도 용인시 처인구 금령로71번길 3, 8,9층 (김량장동)","17052","톤즈의원","2026-04-03 06:43:36","U","2026-04-05 02:40:00","의원","218015.128308156","414833.321518886","의원","4","0","0","626.7","114 108","성형외과, 피부과","","","","0","0","","","0","",
"939","의원","01_01_02_P","3200000","PHMA120243200033041100013","2024-07-29","","01","영업/정상","13","영업중","","","","","02-882-1575","","","","서울특별시 관악구 남부순환로 1761, 서원빌딩 3층 (봉천동)","08757","관악한의원","2026-04-03 02:43:16","U","2026-04-05 02:40:00","한의원","195162.722982831","442232.681894667","한의원","4","0","0","719.11","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"940","의원","01_01_02_P","3000000","PHMA120243000034041100007","2024-05-30","","01","영업/정상","13","영업중","","","","","02-2198-7320~1","","","서울특별시 종로구 청진동 70 그랑서울","서울특별시 종로구 종로 33, 그랑서울 TOWER1-OA-501 일부호 (청진동)","03159","하나로치과의원","2026-04-03 01:43:36","U","2026-04-05 02:40:00","치과의원","198286.311784052","452091.444332546","치과의원","2","0","0","160.88","409 408 407 406 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과, 구강내과, 영상치의학과","","","","0","0","","","0","",
"941","의원","01_01_02_P","3910000","PHMA120243910165041100017","2024-07-22","","01","영업/정상","13","영업중","","","","","031-616-2840","","","경기도 평택시 서정동 795-1 임플란트55만원빌딩","경기도 평택시 경기대로 1387, 임플란트55만원빌딩 (서정동)","17773","반도체55플란트치과의원","2026-04-03 04:13:42","U","2026-04-05 02:40:00","치과의원","205613.870063683","396363.264907245","치과의원","6","0","0","928.36","412 411 410 409 408 407 406 405 404 402","구강악안면외과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"942","의원","01_01_02_P","3350000","PHMA120243350024041100005","2024-06-03","","01","영업/정상","13","영업중","","","","","051-932-1234","","","부산광역시 금정구 부곡동 223-4 하나클리닉센터","부산광역시 금정구 수림로 15, 하나클리닉센터 3층 (부곡동)","46276","금정바른정형외과의원","2026-04-03 05:13:18","U","2026-04-05 02:40:00","의원","390238.774272992","195336.263313004","의원","1","0","0","345.36","105","정형외과","","","","0","0","","","0","",
"943","의원","01_01_02_P","4020000","PHMA120244020028041100004","2024-07-19","","01","영업/정상","13","영업중","","","","","031-360-7566","","","경기도 군포시 산본동 1123-5 신원타워빌딩 204호","경기도 군포시 광정로 80, 신원타워빌딩 204호 (산본동)","15865","삼성시원마취통증의학과의원","2026-04-03 01:43:20","U","2026-04-05 02:40:00","의원","193688.439691913","428695.276118429","의원","2","0","0","300.6","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"944","의원","01_01_02_P","3940000","PHMA120243940139041100011","2024-07-23","","01","영업/정상","13","영업중","","","","","-1555-2811","","","","경기도 고양시 일산동구 정발산로 33, 낙원프라자 9층 902호 (장항동)","10402","플란치과의원","2026-04-03 05:13:45","U","2026-04-05 02:40:00","치과의원","179861.623525814","461666.859301925","치과의원","4","0","0","606.53","412 411 410 409 408 407 406 403 402","구강악안면외과, 치과보철과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"945","의원","01_01_02_P","3530000","PHMA120243530019041100011","2024-07-11","","01","영업/정상","13","영업중","","","","","032-710-9091","","","인천광역시 남동구 구월동 1457 이노 프라자 5층 501호","인천광역시 남동구 성말로 9, 이노 프라자 5층 501호 (구월동)","21573","밴스의원","2026-04-03 02:43:25","U","2026-04-05 02:40:00","의원","173537.278559075","438225.148497908","의원","5","0","0","792","114 108","성형외과, 피부과","","","","0","0","","","0","",
"946","의원","01_01_02_P","4010000","PHMA120244010281041100010","2024-07-18","","01","영업/정상","13","영업중","","","","","031-503-9988","","","","경기도 시흥시 수인로 3366, 삼영아트빌 6~7층호 (신천동)","14910","모두탑365정형외과의원","2026-04-03 06:43:23","U","2026-04-05 02:40:00","의원","180900.325295085","437658.771184379","의원","2","0","0","742.82","120 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"947","의원","01_01_02_P","3780000","PHMA120243780064041100033","2024-08-12","","01","영업/정상","13","영업중","","","","","031-781-7585","","","경기도 성남시 분당구 서현동 269-6","경기도 성남시 분당구 분당로53번길 9, 2층 204~206호 (서현동)","13591","서현마디튼튼재활의학과의원","2026-04-03 02:44:12","U","2026-04-05 02:40:00","의원","210675.142315599","431321.683803264","의원","1","0","0","375.4","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"948","의원","01_01_02_P","3100000","PHMA120243100034041100015","2024-06-21","","01","영업/정상","13","영업중","","","","","02-932-7572","","","서울특별시 노원구 상계동 724-1 길빌딩","서울특별시 노원구 노해로 490, 길빌딩 2층 201호~205호 (상계동)","01751","노원마디원신경외과의원","2026-04-03 06:43:15","U","2026-04-05 02:40:00","의원","205439.320706497","461335.356566932","의원","1","0","0","324.47","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"949","의원","01_01_02_P","3600000","PHMA120163600020041100011","2016-03-17","","01","영업/정상","13","영업중","","","","","062-655-7511","","","","광주광역시 서구 금화로 88, 4층 (금호동, 국승빌딩)","62014","연세다온재활의학과의원","2026-04-03 05:13:18","U","2026-04-05 02:40:00","의원","187006.622566868","181430.741655979","의원","1","0","0","423","120 109 105","정형외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"950","의원","01_01_02_P","3600000","PHMA119893600020041100001","1989-03-17","","01","영업/정상","13","영업중","","","","","062-363-4040","","","광주광역시 서구 농성동 638번지 11호 한국건강관리협회","광주광역시 서구 대남대로 432, 한국건강관리협회 지하2~지상7층 (농성동)","61931","(사단법인)한국건강관리협회건강증진의원","2026-04-03 02:13:22","U","2026-04-05 02:40:00","의원","189751.699421648","183328.147565863","의원","72","0","0","15413.26","119 116 111 110 104 101","내과, 외과, 산부인과, 소아청소년과, 영상의학과, 진단검사의학과","","","","0","0","","","0","",
"951","의원","01_01_02_P","3320000","PHMA120083320045041200007","2008-06-23","","01","영업/정상","13","영업중","","","","","051-365-3575","","616-121","부산광역시 북구 화명1동 1222-1","부산광역시 북구 금곡대로 284 (화명동)","46533","더미즈웰산부인과의원","2026-04-03 06:13:19","U","2026-04-05 02:40:00","의원","383274.915214233","194563.690707858","의원","18","13","20","3278.99","122 111 110 109 101","내과, 마취통증의학과, 산부인과, 소아청소년과, 가정의학과","","","","0","0","","","0","",
"952","의원","01_01_02_P","5080000","PHMA120125080035041100017","2012-12-28","","01","영업/정상","13","영업중","","","","","054-453-9797","","","경상북도 구미시 원평동 964번지 207호","경상북도 구미시 금오산로 58, 1~4층 (원평동)","39225","고려마취통증의학과의원","2026-04-03 06:13:23","U","2026-04-05 02:40:00","의원","320279.353706836","292687.709666","의원","4","10","29","1632.41","122 116 109 106 105 102 101","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"953","의원","01_01_02_P","5130000","PHMA119955130030041100007","1995-05-23","","01","영업/정상","13","영업중","","","","","053-815-0014","","712-804","경상북도 경산시 중방동 863번지 8호 5층","경상북도 경산시 경안로 204 (중방동)","38619","반치과의원","2026-04-03 06:13:18","U","2026-04-05 02:40:00","치과의원","356912.595899389","259792.812229662","치과의원","4","0","0","757.1","408 403 402","구강악안면외과, 치과보철과, 구강내과","","","","0","0","","","0","",
"954","의원","01_01_02_P","3700000","PHMA120133700018041100029","2013-08-05","","01","영업/정상","13","영업중","","","","","052-716-2500","","","울산광역시 남구 야음동 385번지 30호","울산광역시 남구 수암로 273, 울산티이오빌딩 3층 (야음동)","44766","울산터의원","2026-04-03 06:13:15","U","2026-04-05 02:40:00","의원","411731.038219166","227248.628887661","의원","5","0","0","357.58","124 101 105 106 119","내과, 정형외과, 신경외과, 진단검사의학과, 직업환경의학과","","","","0","0","","","0","",
"955","의원","01_01_02_P","3700000","PHMA120063700018041100033","2006-11-28","","01","영업/정상","13","영업중","","","","","052-246-3000","","","울산광역시 남구 신정4동 853-94","울산광역시 남구 수암로 118-3, 5층 (신정동)","44749","새아침연합내과의원","2026-04-03 01:13:15","U","2026-04-05 02:40:00","의원","410362.187245648","227848.215526144","의원","1","0","0","237.16","101","내과","","","","0","0","","","0","",
"956","의원","01_01_02_P","3690000","PHMA120173690018041100008","2017-10-23","","01","영업/정상","13","영업중","","","","","052-911-2888","","","울산광역시 중구 우정동 498번지 1호","울산광역시 중구 종가로 310, 8층 (우정동, M타워 8층 807~8014호)","44542","유디우정치과의원","2026-04-03 05:13:13","U","2026-04-05 02:40:00","치과의원","409442.528547846","231791.931266429","치과의원","1","0","0","678","408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과","","","","0","0","","","0","",
"957","의원","01_01_02_P","3710000","PHMA120113710033041100004","2011-05-04","","01","영업/정상","13","영업중","","","","","052-252-8075","","","","울산광역시 동구 전하로 28, 4층 (전하동)","44039","경희이항한의원","2026-04-03 17:25:02","U","2026-04-05 02:40:00","한의원","420175.589518393","226373.606060733","한의원","1","0","0","158.91","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"958","의원","01_01_02_P","3710000","PHMA120063710033041100006","2006-09-26","","01","영업/정상","13","영업중","","","","","052-252-7788","","682-810","울산광역시 동구 일산동 457번지 5호","울산광역시 동구 방어진순환도로 707 (일산동)","44052","생기나라한의원","2026-04-03 17:27:45","U","2026-04-05 02:40:00","한의원","420346.974245529","225507.309583688","한의원","1","0","0","222","301 302 303 304 305 307 308 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"959","의원","01_01_02_P","3710000","PHMA120123710033041100004","2012-06-22","","01","영업/정상","13","영업중","","","","","052-236-5004","","","울산광역시 동구 일산동 945","울산광역시 동구 방어진순환도로 652, 테라스파크 1동 3층 B301,B302호 (일산동)","44056","강남피부과의원","2026-04-03 14:43:15","U","2026-04-05 02:40:00","의원","420356.274370768","224949.099099625","의원","1","0","0","239.36","114","피부과","","","","0","0","","","0","",
"960","의원","01_01_02_P","3710000","PHMA120133710033041100006","2013-05-16","","01","영업/정상","13","영업중","","","","","052-710-3100","","","울산광역시 동구 일산동 574-33","울산광역시 동구 방어진순환도로 645, 3,4층 (일산동)","44067","연세크리스탈치과의원","2026-04-03 04:13:22","U","2026-04-05 02:40:00","치과의원","420250.430633305","224904.380428798","치과의원","2","0","0","282","412","통합치의학과","","","","0","0","","","0","",
"961","의원","01_01_02_P","3710000","PHMA119933710033041100006","1993-01-29","","01","영업/정상","13","영업중","","","","","052-233-8172","","","울산광역시 동구 일산동 464-10","울산광역시 동구 방어진순환도로 689(일산동)","44053","동울산신경외과의원","2026-04-03 00:43:14","U","2026-04-05 02:40:00","의원","420323.117521758","225344.911324401","의원","2","6","22","1171.2","101 102 104 105 106 111 114","내과, 신경과, 외과, 정형외과, 신경외과, 소아청소년과, 피부과","","","","0","0","","","0","",
"962","의원","01_01_02_P","3720000","PHMA120173720017041100003","2017-08-24","","01","영업/정상","13","영업중","","","","","052-292-1075","","","","울산광역시 북구 산하중앙2로 290, 5층 502호 (산하동, 아이스퀘어)","44264","강동한의원","2026-04-03 16:13:17","U","2026-04-05 02:40:00","한의원","420860.88889015","240067.75310355","한의원","1","0","0","149.06","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"963","의원","01_01_02_P","3510500","PHMA120093510021041100001","2009-01-29","","01","영업/정상","13","영업중","","","","","032-567-8600","","402-022","인천광역시 미추홀구 용현동 565-2번지","인천광역시 미추홀구 아암대로29번길 86 (용현동)","22175","유원정형외과의원","2026-04-03 06:13:18","U","2026-04-05 02:40:00","의원","168153.436391366","439403.748242145","의원","1","0","0","250","105 114 115 104 106 101 120","내과, 외과, 정형외과, 신경외과, 피부과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"964","의원","01_01_02_P","3560000","PHMA120173560021041100006","2017-02-28","","01","영업/정상","13","영업중","","","","","032-583-1313","","","","인천광역시 서구 청라라임로 65, 501호 (청라동, 라임타워)","22736","연세원비뇨의학과의원","2026-04-03 05:13:24","U","2026-04-05 02:40:00","의원","169252.5","447968.905","의원","1","0","0","168.3","115","비뇨의학과","","","","0","0","","","0","",
"965","의원","01_01_02_P","3510500","PHMA119973510021041100043","1997-12-03","","03","폐업","03","폐업","2026-04-01","","","","032-426-9595","","402-201","인천광역시 미추홀구 주안1동 185-4 태성빌딩","인천광역시 미추홀구 미추홀대로 696 (주안동, 태성빌딩)","22140","노광국안과의원","2026-04-03 09:01:38","U","2026-04-05 02:40:00","의원","171663.382888161","439762.501409341","의원","3","3","7","515","112","안과","","","","0","0","","","0","",
"966","의원","01_01_02_P","3560000","PHMA120123560021041100024","2012-08-09","","01","영업/정상","13","영업중","","","","","566-5986","","404-844","인천광역시 서구 검암동 598번지 6호","인천광역시 서구 승학로 501 (검암동)","22695","정우정형외과의원","2026-04-03 04:43:20","U","2026-04-05 02:40:00","의원","171246.343414077","451520.097244999","의원","1","0","0","445.26","101 105 104 111 115 120","내과, 외과, 정형외과, 소아청소년과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"967","의원","01_01_02_P","3560000","PHMA120163560021041100004","2016-02-29","","01","영업/정상","13","영업중","","","","","032-267-2875","","","","인천광역시 서구 중봉대로612번길 10-16, 502호, 503호, 504호 (연희동, 마르씨엘)","22736","청라꾸러기치과의원","2026-04-03 14:13:24","U","2026-04-05 02:40:00","치과의원","169136.39","447961.405","치과의원","1","0","0","226.2","404 405 411 412","치과교정과, 소아치과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"968","의원","01_01_02_P","3560000","PHMA120163560021041100022","2016-09-20","","01","영업/정상","13","영업중","","","","","032-565-7586","","","인천광역시 서구 가정동 607-3 부일프라자 3층4층","인천광역시 서구 청중로 486, 부일프라자 3층,4층 (가정동)","22858","의료법인순의료재단가정성모의원","2026-04-03 06:13:25","U","2026-04-05 02:40:00","의원","170346.635306063","447547.729249473","의원","4","0","0","965.34","122 120 114 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"969","의원","01_01_02_P","3540000","PHMA120053540021041100023","2005-05-10","","01","영업/정상","13","영업중","","","","","032-511-2871","","","","인천광역시 부평구 체육관로 32, 301-302호 (삼산동, 하이존프라자)","21344","삼산건치과의원","2026-04-03 00:43:24","U","2026-04-05 02:40:00","치과의원","176513.724502306","445152.257328492","치과의원","1","0","0","288.84","412 411 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"970","의원","01_01_02_P","3560000","PHMA120173560021041100001","2017-01-03","","01","영업/정상","13","영업중","","","","","032-715-7862","","","인천광역시 서구 청라동 162-2 마루힐프라자 203,204호","인천광역시 서구 중봉대로 610, 마루힐프라자 203,204호 (청라동)","22736","강경하한의원","2026-04-03 03:43:25","U","2026-04-05 02:40:00","한의원","169021.582679554","448018.539513109","한의원","2","0","0","146.52","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
