"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"2431","통신판매업","08_26_04_P","4050000","2026562002730200895","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩","경기도 용인시 처인구 포곡읍 포곡로 **, *층 ***-H**호(대두빌딩)","17027","금해트레이딩","2026-04-02 16:19:06","I","2026-04-04 00:20:02","종합몰","218920.080897384","418425.915010283","0","0","0","인터넷",
"2432","통신판매업","08_26_04_P","4050000","2026562002730200896","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩","경기도 용인시 처인구 포곡읍 포곡로 **, *층 ***호 D**(대두빌딩)","17027","실버효","2026-04-02 16:43:43","I","2026-04-04 00:20:02","종합몰","218920.080897384","418425.915010283","0","0","0","인터넷",
"2433","통신판매업","08_26_04_P","5380000","2026538032030200258","2026-03-31","","01","영업/정상","01","정상영업","","","","","","","","경상남도 양산시 동면 석산리 ****-* 양산이지더원리버포레","경상남도 양산시 동면 금오**길 ***, ***동 ***호 (양산이지더원리버포레)","50649","푸른초원","2026-04-02 11:06:38","I","2026-04-04 00:20:02","종합몰","384153.500191885","204505.881229612","0","0","0","인터넷",
"2434","통신판매업","08_26_04_P","3940000","2026395005230200849","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 덕양구 향동동 *** DMC스타비즈 *st","경기도 고양시 덕양구 향동로 ***, DMC스타비즈 *st **층 ****호 (향동동)","10545","네모난하늘","2026-04-02 17:00:46","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","190220.795104756","455402.818543143","0","0","0","인터넷",
"2435","통신판매업","08_26_04_P","3940000","2026395005230200850","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 덕양구 덕은동 ***","경기도 고양시 덕양구 으뜸로 **, 제아이에스비즈타워한강*차지식산업센터 비동 제**층 제비****호 (덕은동)","10543","주식회사 아빠가만든","2026-04-02 17:08:51","I","2026-04-04 00:20:02","종합몰 건강/식품","","","0","0","0","인터넷, 기타",
"2436","통신판매업","08_26_04_P","3940000","2026410012530200426","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산서구 주엽동 ** 성동빌딩","경기도 고양시 일산서구 강성로 ***, ****호 (주엽동)","10386","소소마켓","2026-04-02 09:08:57","I","2026-04-04 00:20:02","종합몰 의류/패션/잡화/뷰티","179031.508138315","463114.394218317","0","0","0","인터넷",
"2437","통신판매업","08_26_04_P","3940000","2026410012530200427","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산서구 주엽동 ** 성동빌딩","경기도 고양시 일산서구 강성로 ***, *층 ****호 (주엽동)","10386","코어랩","2026-04-02 09:50:41","I","2026-04-04 00:20:02","종합몰","179031.508138315","463114.394218317","0","0","0","인터넷",
"2438","통신판매업","08_26_04_P","3940000","2026410012530200428","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산서구 주엽동 ** 성동빌딩","경기도 고양시 일산서구 강성로 ***, *층 ****호 (주엽동)","10386","파란하늘4","2026-04-02 10:52:16","I","2026-04-04 00:20:02","종합몰","179031.508138315","463114.394218317","0","0","0","인터넷",
"2439","통신판매업","08_26_04_P","3940000","2026410012530200429","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산서구 대화동 **** 일산 더샵 그라비스타","경기도 고양시 일산서구 킨텍스로 ***-**, ***동 ****호 (대화동)","10390","에어딜팩토리24","2026-04-02 13:10:59","I","2026-04-04 00:20:02","가전","177456.139382411","462354.46367024","0","0","0","인터넷",
"2440","통신판매업","08_26_04_P","3940000","2026410012530200430","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산서구 일산동 ****","경기도 고양시 일산서구 원일로**번길 **, *층 ***호 (일산동)","10348","랍바이크(Labbaik)","2026-04-02 13:21:01","I","2026-04-04 00:20:02","건강/식품","179192.63551907","465237.958010659","0","0","0","인터넷",
"2441","통신판매업","08_26_04_P","3660000","2026366021530200579","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 용문동 ***-**","대전광역시 서구 계룡로***번길 **, 초원주택 ***호 (용문동)","35307","포니그니","2026-04-02 10:18:46","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","235451.512123407","315442.992558559","0","0","0","인터넷",
"2442","통신판매업","08_26_04_P","3660000","2026366021530200580","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 둔산동 ****","대전광역시 서구 문정로***번길 ***, ***호 (둔산동)","35250","오브나니","2026-04-02 13:16:02","I","2026-04-04 00:20:02","기타","235939.240047497","316651.799987511","0","0","0","인터넷",
"2443","통신판매업","08_26_04_P","3660000","2026366021530200581","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 관저동 ****","대전광역시 서구 구봉로***번길 ***, ***호 (관저동)","35378","케이데일리(K-Daily)","2026-04-02 13:19:57","I","2026-04-04 00:20:02","종합몰 의류/패션/잡화/뷰티","230341.798477213","311207.646104633","0","0","0","인터넷",
"2444","통신판매업","08_26_04_P","3660000","2026366021530200582","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 둔산동 ****","대전광역시 서구 둔산남로*번길 **, ***호 (둔산동)","35234","주식회사터넥스","2026-04-02 14:36:35","I","2026-04-04 00:20:02","기타","233904.639958043","316635.690028671","0","0","0","인터넷",
"2445","통신판매업","08_26_04_P","3160000","2026316015930200650","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 구로구 신도림동 *** 신도림*차동아아파트","서울특별시 구로구 경인로 ***, ***동 ****호 (신도림동, 신도림*차동아아파트)","08208","디지털 네이티브","2026-04-02 09:20:47","I","2026-04-04 00:20:02","기타","189841.35019681","445153.61016346","0","0","0","인터넷",
"2446","통신판매업","08_26_04_P","3160000","2026316015930200651","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 구로구 개봉동 ***-* 한백아트리움","서울특별시 구로구 개봉로**길 **-**, ***호 (개봉동, 한백아트리움)","08337","나우돔","2026-04-02 10:13:28","I","2026-04-04 00:20:02","기타","187009.466729634","443387.141744971","0","0","0","인터넷",
"2447","통신판매업","08_26_04_P","3160000","2026316015930200652","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 구로구 신도림동 ***-** 신도림*차푸르지오아파트","서울특별시 구로구 경인로 ***-*, *층 ***-C***호 (신도림동, 신도림*차푸르지오아파트)","08210","다운 스토어(DAUN STORE)","2026-04-02 13:23:33","I","2026-04-04 00:20:02","종합몰","189681.453330502","444964.854981166","0","0","0","인터넷",
"2448","통신판매업","08_26_04_P","3090000","2026309018530200298","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 도봉구 창동 **","서울특별시 도봉구 마들로**길 **, ***-B**호 (창동)","01414","명품상품권","2026-04-02 09:01:21","I","2026-04-04 00:20:02","상품권","204317.264907404","461224.014056627","0","0","0","인터넷",
"2449","통신판매업","08_26_04_P","3090000","2026309018530200299","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 도봉구 창동 *-*","서울특별시 도봉구 마들로**길 **, *층 *호 (창동)","01414","주식회사 현담코퍼레이션","2026-04-02 09:16:57","I","2026-04-04 00:20:02","기타","204263.706546457","461207.244729609","0","0","0","인터넷, 카다로그, 신문잡지, 기타",
"2450","통신판매업","08_26_04_P","3090000","2026309018530200300","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 도봉구 창동 **","서울특별시 도봉구 마들로**길 **, ***-B**호 (창동)","01414","행운상품권","2026-04-02 09:28:17","I","2026-04-04 00:20:02","상품권","204317.264907404","461224.014056627","0","0","0","인터넷",
"2451","통신판매업","08_26_04_P","4600000","2026460021030200067","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","충청남도 홍성군 홍성읍 고암리 ***-* ***호","충청남도 홍성군 홍성읍 의사로**번길 **, ***호","32220","라비온컴퍼니","2026-04-02 10:58:45","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","170798.656779369","344518.770373565","0","0","0","인터넷",
"2452","통신판매업","08_26_04_P","4600000","2026460021030200068","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","충청남도 홍성군 구항면 마온리 *-** 무지개아파트 ***호","충청남도 홍성군 구항면 충서로 ****-**, ***호 (무지개아파트)","32214","에그하우스(egghouse)청송","2026-04-02 15:44:44","I","2026-04-04 00:20:02","건강/식품","168928.553574616","341147.046423218","0","0","0","인터넷",
"2453","통신판매업","08_26_04_P","3020000","2026302020330200400","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 용산구 이태원동 ***-**","서울특별시 용산구 이태원로**길 **, 지층 For Family and Friends (이태원동)","04351","포패프(For Family and Friends)","2026-04-02 13:12:17","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","199181.760142786","448113.32284992","0","0","0","인터넷",
"2454","통신판매업","08_26_04_P","3020000","2026302020330200401","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 용산구 한남동 ***-** 남산맨숀","서울특별시 용산구 소월로 ***, *층 *호 (한남동, 남산맨숀)","04340","씨블랭크(SeeBlank)","2026-04-02 17:37:23","I","2026-04-04 00:20:02","종합몰 교육/도서/완구/오락 의류/패션/잡화/뷰티","200061.735643467","449117.404043859","0","0","0","인터넷",
"2455","통신판매업","08_26_04_P","4850000","2026485018430200042","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","전라남도 담양군 월산면 오성리 ***-**","전라남도 담양군 월산면 월광로 ***-*","57311","주식회사 힐링타임","2026-04-02 15:51:46","I","2026-04-04 00:20:02","종합몰","196934.022473411","206743.016812444","0","0","0","인터넷",
"2456","통신판매업","08_26_04_P","4850000","2026485018430200043","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","전라남도 담양군 담양읍 학동리 ***","전라남도 담양군 담양읍 깊은실길 **-**, *동 *층 ***호","57351","메타보이","2026-04-02 15:52:11","I","2026-04-04 00:20:02","건강/식품","200843.456154683","201553.73170142","0","0","0","인터넷",
"2457","통신판매업","08_26_04_P","4010000","2026401031730200761","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 장현동 ***-* 시티프론트 *** The Five","경기도 시흥시 시청로 **, 시티프론트 *** The Five *층 ***호 (장현동)","14998","재이엔조이","2026-04-02 09:13:21","I","2026-04-04 00:20:02","종합몰","182588.840684945","430776.747702976","0","0","0","인터넷",
"2458","통신판매업","08_26_04_P","4010000","2026401031730200762","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 조남동 *** 신안 인스빌 엘센트로","경기도 시흥시 목감중앙로 **, 신안 인스빌 엘센트로 ***동 ***호 (조남동)","14988","정직한 중문(honest door)","2026-04-02 09:24:24","I","2026-04-04 00:20:02","기타","186956.441317879","430189.422860065","0","0","0","인터넷",
"2459","통신판매업","08_26_04_P","4010000","2026401031730200763","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 배곧동 ***-* 다인 로얄팰리스 배곧*차","경기도 시흥시 서울대학로***번길 **-**, *** *층 ***호 (배곧동)","15011","포스트유","2026-04-02 09:42:53","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","175753.123734771","429450.809751399","0","0","0","인터넷",
"2460","통신판매업","08_26_04_P","4010000","2026401031730200764","2025-05-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 정왕동 ****-*","경기도 시흥시 마유로***번길 **-*, ***호 (정왕동)","15024","제이제이테크","2026-04-02 09:52:02","I","2026-04-04 00:20:02","컴퓨터/사무용품","176894.356451534","427940.016002997","0","0","0","인터넷",
"2461","통신판매업","08_26_04_P","4070000","2026407026530200260","2026-03-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 증포동 ***-* ***호 에이***","경기도 이천시 이섭대천로 ****, ***호 에이*** (증포동)","17347","야긴","2026-04-02 09:34:48","I","2026-04-04 00:20:02","종합몰 컴퓨터/사무용품","240333.660551741","421420.326544366","0","0","0","인터넷",
"2462","통신판매업","08_26_04_P","4070000","2026407026530200261","2026-03-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 증포동 ***-* 증포*차대우아파트 ***동 ***호","경기도 이천시 이섭대천로****번길 **, ***동 ***호 (증포동, 증포*차대우아파트)","17347","츠엘(Tzel)","2026-04-02 09:43:20","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","240145.89410562","421414.084341579","0","0","0","인터넷",
"2463","통신판매업","08_26_04_P","4070000","2026407026530200262","2026-03-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 마장면 표교리 ** *동","경기도 이천시 마장면 중부대로***번길 **-**","17384","우링(ouring)","2026-04-02 10:14:07","I","2026-04-04 00:20:02","교육/도서/완구/오락 기타","236097.178190365","417264.141173528","0","0","0","인터넷",
"2464","통신판매업","08_26_04_P","4070000","2026407026530200263","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 안흥동 *** 이천안흥 주공아파트 및 상가 ***동 ***호","경기도 이천시 증신로**번길 **, ***동 ***호 (안흥동, 이천안흥 주공아파트 및 상가)","17360","신나라상점","2026-04-02 10:54:20","I","2026-04-04 00:20:02","종합몰","240763.07425784","419970.057108912","0","0","0","인터넷",
"2465","통신판매업","08_26_04_P","4070000","2026407026530200264","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 사음동 *** 힐타운 ***동 ***호","경기도 이천시 양진로**번길 **, ***동 ***호 (사음동, 힐타운)","17308","덤덤","2026-04-02 10:57:56","I","2026-04-04 00:20:02","교육/도서/완구/오락 의류/패션/잡화/뷰티","237425.79438717","421733.145097805","0","0","0","인터넷",
"2466","통신판매업","08_26_04_P","4070000","2026407026530200265","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 창전동 ***-** *층 **-I호","경기도 이천시 서희로**번길 **, *층 **-I호 (창전동)","17365","하우스튜디오(HOAU STUDIO)","2026-04-02 13:56:09","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","239159.929517603","420086.331481952","0","0","0","인터넷",
"2467","통신판매업","08_26_04_P","4050000","2026563001830200602","2019-11-19","","01","영업/정상","01","정상영업","","","","","070-8231-5160","","","경기도 용인시 기흥구 구갈동 ***-* *층 ***호","경기도 용인시 기흥구 강남로 *, *층 ***호 (구갈동)","16978","주식회사 두니코프","2026-04-02 11:16:08","I","2026-04-04 00:20:02","레져/여행/공연 기타","211205.833218045","418755.499838438","0","0","0","TV홈쇼핑, 인터넷",
"2468","통신판매업","08_26_04_P","4050000","2026563001830200603","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 농서동 *** 프리미엄원희캐슬 기흥서천 ***호","경기도 용인시 기흥구 서천로***번길 **, 프리미엄원희캐슬 기흥서천 *층 ***호 (농서동)","17111","아우름[AUREUM]","2026-04-02 11:29:34","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","206267.787403997","414262.636416654","0","0","0","인터넷",
"2469","통신판매업","08_26_04_P","4050000","2026563001830200604","2024-10-07","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 농서동 *** 프리미엄원희캐슬 기흥서천 A동 ***호","경기도 용인시 기흥구 서천로***번길 **, 프리미엄원희캐슬 기흥서천 A동 ***호 (농서동)","17111","주식회사 포그난","2026-04-02 17:49:49","I","2026-04-04 00:20:02","종합몰 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연","206267.787403997","414262.636416654","0","0","0","TV홈쇼핑, 인터넷",
"2470","통신판매업","08_26_04_P","4050000","2026563001830200605","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 중동 ****-** 제비층 ***호","경기도 용인시 기흥구 동백죽전대로***번길 ***-**, 제비층 ***호 (중동)","16987","라이트힐링","2026-04-02 11:55:08","I","2026-04-04 00:20:02","기타","212532.947784435","420081.80138431","0","0","0","인터넷",
"2471","통신판매업","08_26_04_P","4050000","2026563001830200606","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 상하동 ***-* 어정프라자 ***-*호","경기도 용인시 기흥구 어정로 ***, 어정프라자 ***-*호 (상하동)","16986","주식회사 라이브교육","2026-04-02 14:26:49","I","2026-04-04 00:20:02","교육/도서/완구/오락","212706.134063815","419336.771515948","0","0","0","인터넷",
"2472","통신판매업","08_26_04_P","4050000","2026563001830200607","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 마북동 *** e편한세상 구성역 플랫폼시티 ***동 ****호","경기도 용인시 기흥구 구성로 **, ***동 ****호 (마북동, e편한세상 구성역 플랫폼시티)","16917","모모팜","2026-04-02 15:04:51","I","2026-04-04 00:20:02","건강/식품 기타","","","0","0","0","인터넷",
"2473","통신판매업","08_26_04_P","4050000","2026563001830200608","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 서천동 *** 예현마을 현대홈타운 ***동 ***호","경기도 용인시 기흥구 예현로**번길 **, ***동 ***호 (서천동, 예현마을 현대홈타운)","17103","뉴럴 셀렉트","2026-04-02 15:39:03","I","2026-04-04 00:20:02","종합몰","205964.777275542","415496.080285736","0","0","0","인터넷",
"2474","통신판매업","08_26_04_P","4050000","2026563001830200609","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 구갈동 *** 라파빌딩 *층 ***호","경기도 용인시 기흥구 구갈로**번길 *-*, 라파빌딩 *층 ***호 (구갈동)","16972","그라디보","2026-04-02 15:55:05","I","2026-04-04 00:20:02","기타","209893.255313201","419791.218270032","0","0","0","인터넷",
"2475","통신판매업","08_26_04_P","4050000","2026563001830200610","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 영덕동 *** 호반써밋 레이크파크 상가동 *층 ***호","경기도 용인시 기흥구 흥덕*로**번길 **, 상가동 *층 ***호 (영덕동, 호반써밋 레이크파크)","16953","파워리딩","2026-04-02 16:19:15","I","2026-04-04 00:20:02","교육/도서/완구/오락","206150.36247787","419515.01260462","0","0","0","인터넷",
"2476","통신판매업","08_26_04_P","4050000","2026563001830200611","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 동백동 *** 동백호수공원 동문 디 이스트 ***동 ***호","경기도 용인시 기흥구 동백죽전대로 ***-**, ***동 ***호 (동백동, 동백호수공원 동문 디 이스트)","16993","리앤주","2026-04-02 17:34:00","I","2026-04-04 00:20:02","종합몰 교육/도서/완구/오락 가구/수납용품 의류/패션/잡화/뷰티","213317.735127158","419840.457211482","0","0","0","인터넷",
"2477","통신판매업","08_26_04_P","4050000","2026564001830201536","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 ****-* 죽전스카이프라자","경기도 용인시 수지구 현암로 ***, ***호 (죽전동, 죽전스카이프라자)","16880","모노크로스","2026-04-02 13:30:29","I","2026-04-04 00:20:02","종합몰","211077.285366824","425506.248650417","0","0","0","인터넷",
"2478","통신판매업","08_26_04_P","4050000","2026564001830201542","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 *** 프라임조명","경기도 용인시 수지구 용구대로****번길 *, 프라임조명 ***동 S***호 (죽전동)","16866","투인스 컴퍼니 ap","2026-04-02 09:42:12","I","2026-04-04 00:20:02","종합몰","209672.025599037","425857.769482926","0","0","0","인터넷",
"2479","통신판매업","08_26_04_P","4050000","2026564001830201543","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 ***-* 신흥빌딩","경기도 용인시 수지구 대지로 **, 신흥빌딩 *층 ***호 (죽전동)","16873","직구플래닛","2026-04-02 09:55:43","I","2026-04-04 00:20:02","종합몰","210009.059030465","425096.423013189","0","0","0","인터넷",
"2480","통신판매업","08_26_04_P","4050000","2026564001830201544","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 수지구 죽전동 ****-* 세종프라자","경기도 용인시 수지구 현암로 ***, 세종프라자 *층 ***-K**호 (죽전동)","16880","글로벌픽스렙","2026-04-02 10:02:49","I","2026-04-04 00:20:02","종합몰","210956.34433362","425506.249422966","0","0","0","인터넷",
"2481","통신판매업","08_26_04_P","5380000","2026538032030200259","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경상남도 양산시 중부동 ***-* 대현설비","경상남도 양산시 삼일로 ***, 대현설비 *층 (중부동)","50618","우리집식탁","2026-04-02 11:08:39","I","2026-04-04 00:20:02","종합몰 가구/수납용품 교육/도서/완구/오락 의류/패션/잡화/뷰티 가전 레져/여행/공연 컴퓨터/사무용품 건강/식품","385406.375983323","206852.145850976","0","0","0","인터넷, 기타",
"2482","통신판매업","08_26_04_P","5380000","2026538032030200260","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경상남도 양산시 물금읍 범어리 ****-**","경상남도 양산시 물금읍 신주*길 **-*, ***호","50648","대니팜","2026-04-02 11:09:32","I","2026-04-04 00:20:02","종합몰","383086.478351706","206256.47196066","0","0","0","인터넷",
"2483","통신판매업","08_26_04_P","5380000","2026538032030200261","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경상남도 양산시 중부동 ***-*","경상남도 양산시 양주*길 **, ***호 (중부동)","50620","아라링크마켓","2026-04-02 11:21:38","I","2026-04-04 00:20:02","종합몰","384512.120576918","206694.190710784","0","0","0","인터넷",
"2484","통신판매업","08_26_04_P","5380000","2026538032030200262","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경상남도 양산시 동면 금산리 ****-**","경상남도 양산시 동면 금오*길 **, *층","50639","에브리픽","2026-04-02 11:22:20","I","2026-04-04 00:20:02","종합몰","383886.341024247","203443.098869896","0","0","0","인터넷",
"2485","통신판매업","08_26_04_P","3640000","2026364018130200167","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 동구 정동 *-*","대전광역시 동구 대전로***번길 **, *층 (정동)","34625","마이홈","2026-04-02 16:14:38","I","2026-04-04 00:20:02","종합몰","238574.865440484","314930.830068525","0","0","0","인터넷",
"2486","통신판매업","08_26_04_P","3640000","2026364018130200168","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 동구 가양동 ***-**","대전광역시 동구 우암로***번길 **, *층 ***호 (가양동)","34534","육회상쾌통깨","2026-04-02 16:18:48","I","2026-04-04 00:20:02","건강/식품","239965.574315608","316320.151360692","0","0","0","인터넷",
"2487","통신판매업","08_26_04_P","3640000","2026364018130200169","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 동구 용전동 **-*","대전광역시 동구 계족로***번길 *, ***호 (용전동)","34541","장바구니 연구소","2026-04-02 16:21:48","I","2026-04-04 00:20:02","종합몰","238719.948191487","317495.652631381","0","0","0","인터넷",
"2488","통신판매업","08_26_04_P","3900000","2026390037330200358","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 광명시 일직동 *** 유-플래닛 광명역 데시앙","경기도 광명시 양지로 *, ***동 ***호 (일직동, 유-플래닛 광명역 데시앙)","14345","은지의생활","2026-04-02 13:53:54","I","2026-04-04 00:20:02","종합몰 의류/패션/잡화/뷰티 가구/수납용품 기타","189426.475552396","435218.854118183","0","0","0","인터넷",
"2489","통신판매업","08_26_04_P","3900000","2026390037330200360","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 광명시 광명동 ***-*** 광명리더스빌딩","경기도 광명시 오리로 ***, 광명리더스빌딩 ****동 **층 B-**호 (광명동)","14202","루나컴퍼니","2026-04-02 14:02:10","I","2026-04-04 00:20:02","종합몰","186953.360738423","441992.675094466","0","0","0","인터넷",
"2490","통신판매업","08_26_04_P","3660000","2026366021530200583","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 서구 둔산동 ****","대전광역시 서구 둔산로 **, *층 ***-****호 (둔산동)","35233","반디샵","2026-04-02 17:13:46","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","234126.024020597","316816.452916963","0","0","0","인터넷",
"2491","통신판매업","08_26_04_P","5670000","2026567056630200138","2024-11-13","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 의창구 사림동 **-* 사림도원","경상남도 창원시 의창구 사림로 ***, 지하*층 *호 (사림동)","51150","스탠드업","2026-04-02 10:37:31","I","2026-04-04 00:20:02","건강/식품","353099.424630188","195259.290843995","0","0","0","인터넷",
"2492","통신판매업","08_26_04_P","5670000","2026567056630200139","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 의창구 중동 *** 창원중동유니시티*단지","경상남도 창원시 의창구 중동로 **, ***동 ***호 (중동, 창원중동유니시티*단지)","51382","히어재팬","2026-04-02 11:14:03","I","2026-04-04 00:20:02","종합몰","347871.673565851","196173.048337743","0","0","0","인터넷",
"2493","통신판매업","08_26_04_P","5670000","2026567056630200140","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 의창구 동읍 무성리 ***-*","경상남도 창원시 의창구 동읍 무성길 **","51130","무성부자","2026-04-02 11:39:54","I","2026-04-04 00:20:02","의류/패션/잡화/뷰티","354581.059059487","200229.606297451","0","0","0","인터넷",
"2494","통신판매업","08_26_04_P","5670000","2026567056630200141","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 의창구 동읍 용잠리 ***-*","경상남도 창원시 의창구 동읍 의창대로 ***-*, *층","51132","세아가죽공방","2026-04-02 13:20:11","I","2026-04-04 00:20:02","기타","353132.11916742","198758.606783944","0","0","0","인터넷",
"2495","통신판매업","08_26_04_P","5670000","2026567056630200142","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 의창구 명서동 **-*","경상남도 창원시 의창구 우곡로**번길 ** (명서동)","51384","룬(LUNE)","2026-04-02 15:48:19","I","2026-04-04 00:20:02","종합몰","349358.107683235","195318.27019111","0","0","0","인터넷",
"2496","통신판매업","08_26_04_P","5670000","2026567056830200135","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 성산구 용호동 **-** 동진빌딩","경상남도 창원시 성산구 용지로***번길 **-**, 동진빌딩 *층 **호 (용호동)","51436","현라이프컨설팅&크리에이티브","2026-04-02 10:05:39","I","2026-04-04 00:20:02","기타","352931.556054565","193552.661341822","0","0","0","인터넷, 기타",
"2497","통신판매업","08_26_04_P","5670000","2026567056830200136","2026-04-02","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 성산구 신촌동 **-* 양곡상가아파트","경상남도 창원시 성산구 신촌로 ***, 다동 B*, *-*호 (신촌동, 양곡상가아파트)","51564","미리안","2026-04-02 10:27:10","I","2026-04-04 00:20:02","종합몰 건강/식품 의류/패션/잡화/뷰티","348261.306930832","190258.808809635","0","0","0","인터넷",
