번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
597,의원,01_01_02_P,3220000,PHMA120173220033041100186,2017-12-13,,1,영업/정상,13,영업중,,,,,02-6207-1236,,,서울특별시 강남구 역삼동 707-27 태보 역삼 아이타워,"서울특별시 강남구 테헤란로 326, 태보 역삼 아이타워 2,12층 (역삼동)",6211,카이안과의원,2026-03-05 22:43:36,U,2026-03-07 02:40:00,의원,204090.736502454,444591.776465507,의원,7,3,7,1006.7,112,안과,,,,0,0,,,0,,,카이안과의원_서울특별시강남구역삼동707-27태보역삼아이타워
720,의원,01_01_02_P,3780000,PHMA120173780064041100029,2017-11-16,,1,영업/정상,13,영업중,,,,,031-702-7510,,,,"경기도 성남시 분당구 야탑로81번길 10, 202호 (야탑동)",13497,분당미소한의원,2026-03-05 09:08:09,U,2026-03-07 02:40:00,한의원,211279.58250531,434287.175536962,한의원,1,0,0,160.44,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,분당미소한의원_
130,의원,01_01_02_P,5530000,PHMA120175530021041100051,2017-11-15,,1,영업/정상,13,영업중,,,,,031-373-7532,,,"경기도 화성시 동탄구 여울동 969-3 906,907,908호","경기도 화성시 동탄구 동탄대로 489, 906,907,908호 (여울동)",18478,골드만비뇨의학과의원,2026-03-03 17:15:22,U,2026-03-05 02:40:00,의원,208653.392715776,410613.194095692,의원,2,4,4,450.45,115,비뇨의학과,,,,0,0,,,0,,,"골드만비뇨의학과의원_경기도화성시동탄구여울동969-3906,907,908호"
507,의원,01_01_02_P,3300000,PHMA120173300024041100022,2017-10-13,,1,영업/정상,13,영업중,,,,,051-969-9988,,,부산광역시 동래구 온천동 473-21 이즈메디컬,"부산광역시 동래구 동래로 25, 이즈메디컬 2층 일부호, 5층 일부호 (온천동)",47715,꼼꼼우내과의원,2026-03-04 14:56:05,U,2026-03-07 02:40:00,의원,389177.19315358,192347.40656573,의원,2,0,0,386.16,122 114 113 111 104 102 101,"내과, 신경과, 외과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,,꼼꼼우내과의원_부산광역시동래구온천동473-21이즈메디컬
684,의원,01_01_02_P,5530000,PHMA120175530021041100047,2017-09-29,,1,영업/정상,13,영업중,,,,,031-374-1075,,,,"경기도 화성시 동탄구 동탄순환대로 686, 301호 (영천동, 삼우메디타워)",18466,침향부부한의원,2026-03-05 11:55:26,U,2026-03-07 02:40:00,한의원,209847.195275676,411611.338727532,한의원,2,0,0,129.87,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,침향부부한의원_
282,의원,01_01_02_P,3540000,PHMA120173540021041100015,2017-09-20,,1,영업/정상,13,영업중,,,,,032-506-2275,,,인천광역시 부평구 부평동 549-21 부평서파빌딩,"인천광역시 부평구 부평대로 15, 부평서파빌딩 4,5층 (부평동)",21389,부평나우치과의원,2026-03-05 20:43:21,U,2026-03-07 02:40:00,치과의원,175407.011662788,443432.621860608,치과의원,1,0,0,360.92,402 403 404 405 406 407 408 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과, 통합치의학과",,,,0,0,,,0,,,부평나우치과의원_인천광역시부평구부평동549-21부평서파빌딩
281,의원,01_01_02_P,3540000,PHMA120173540021041100014,2017-09-04,,1,영업/정상,13,영업중,,,,,032-527-7528,,,,"인천광역시 부평구 경원대로 1383, 3층,4층,5층 (부평동)",21389,투명플러스치과의원,2026-03-05 22:43:29,U,2026-03-07 02:40:00,치과의원,175397.627161622,443295.222616118,치과의원,5,0,0,675.87,402 403 404 406 407 412,"구강악안면외과, 치과보철과, 치과교정과, 치주과, 치과보존과, 통합치의학과",,,,0,0,,,0,,,투명플러스치과의원_
733,의원,01_01_02_P,3210000,PHMA120173210034041100061,2017-08-29,,1,영업/정상,13,영업중,,,,,1899-2536,,,서울특별시 서초구 서초동 1329-4 우남빌딩,"서울특별시 서초구 강남대로 349, 우남빌딩 4,10층 (서초동)",6626,강남펜타힐의원,2026-03-05 22:43:24,U,2026-03-07 02:40:00,의원,202495.203018213,443525.851630289,의원,1,0,0,611.04,116 114 113 111 108 106 105 101,"내과, 정형외과, 신경외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 영상의학과",,,,0,0,,,0,,,강남펜타힐의원_서울특별시서초구서초동1329-4우남빌딩
502,의원,01_01_02_P,3390000,PHMA120173390023041100006,2017-08-29,,3,폐업,3,폐업,2026-03-01,,,,051-323-7528,,,,"부산광역시 사상구 낙동대로 786, 4층 (엄궁동)",47039,고운e치과의원,2026-03-05 08:29:30,U,2026-03-07 02:40:00,치과의원,379687.755243906,183065.344037831,치과의원,2,0,0,351.6,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,,,고운e치과의원_
247,의원,01_01_02_P,4520000,PHMA120174520031041100008,2017-08-14,,3,폐업,3,폐업,2021-08-14,,,,0415497738,,,,"충청남도 아산시 탕정면 탕정면로 20, 2,3층 (JS펠리스)",31456,삼성메디칼의원,2026-03-05 15:25:25,U,2026-03-07 02:40:00,의원,205230.425716562,366353.039273693,의원,3,0,0,494.35,122 114 113 111 101,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,,삼성메디칼의원_
514,의원,01_01_02_P,3740000,PHMA120173740033041100021,2017-08-10,,1,영업/정상,13,영업중,,,,,031-898-8441,,,,"경기도 수원시 팔달구 권광로 199, 602호 (인계동, 세영빌딩)",16489,샤인유의원,2026-03-05 20:43:40,U,2026-03-07 02:40:00,의원,202847.255175582,418176.830110684,의원,1,0,0,262.44,101 104 108 114 122,"내과, 외과, 성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,샤인유의원_
250,의원,01_01_02_P,5680000,PHMA120175680060041100007,2017-07-31,,3,폐업,3,폐업,2026-03-03,,,,041-358-2827,,,,"충청남도 당진시 밤절로 136, 401~402호 (수청동)",31771,미담치과의원,2026-03-05 14:25:27,U,2026-03-07 02:40:00,치과의원,168309.20506039,377834.407591043,치과의원,1,0,0,144.9,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,,,미담치과의원_
544,의원,01_01_02_P,4641000,PHMA120174640131041100024,2017-07-19,,3,폐업,3,폐업,2026-03-14,,,,063-259-9041,,,전북특별자치도 전주시 덕진구 금암동 1553번지 5호,"전북특별자치도 전주시 덕진구 백제대로 624 (금암동, 이노병원)",54930,이노마취통증의학과의원,2026-03-04 12:14:49,U,2026-03-07 02:40:00,의원,212375.169171545,260204.855993326,의원,2,4,12,541.21,101 105 106 109 120,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,이노마취통증의학과의원_전북특별자치도전주시덕진구금암동1553번지5호
257,의원,01_01_02_P,4060000,PHMA120174060023041100008,2017-06-23,,1,영업/정상,13,영업중,,,,,031-937-8365,,,경기도 파주시 목동동 939번지 2호,"경기도 파주시 청암로17번길 53, 4층 401,403,404,405호 (목동동)",10892,운정365정형외과의원,2026-03-05 20:43:33,U,2026-03-07 02:40:00,의원,176589.499380635,469555.018035589,의원,2,0,0,549.0,106 105 104 101,"내과, 외과, 정형외과, 신경외과",,,,0,0,,,0,,,운정365정형외과의원_경기도파주시목동동939번지2호
256,의원,01_01_02_P,4060000,PHMA120174060023041100006,2017-06-16,,1,영업/정상,13,영업중,,,,,031-948-7588,,,,"경기도 파주시 미래로 369-58, 401호 (동패동)",10905,마디엠한의원,2026-03-05 22:43:31,U,2026-03-07 02:40:00,한의원,177396.474793702,467732.149578262,한의원,1,0,0,95.09,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,마디엠한의원_
446,의원,01_01_02_P,5020000,PHMA120175020056041100008,2017-06-13,,1,영업/정상,13,영업중,,,,,054-277-7777,,,,경상북도 포항시 북구 중흥로 331-1 (죽도동),37745,서울내과의원,2026-03-05 20:43:23,U,2026-03-07 02:40:00,의원,413086.114756987,283841.096019763,의원,1,0,0,264.0,105 101,"내과, 정형외과",,,,0,0,,,0,,,서울내과의원_
326,의원,01_01_02_P,5080000,PHMA120175080035041100011,2017-06-09,,1,영업/정상,13,영업중,,,,,0544657620,,,,"경상북도 구미시 금오대로 294, 1층 (오태동)",39362,소담한의원,2026-03-05 22:43:22,U,2026-03-07 02:40:00,한의원,321452.511039843,286442.576220709,한의원,4,8,10,226.54,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,소담한의원_
715,의원,01_01_02_P,3990000,PHMA120173990309041100004,2017-06-09,,1,영업/정상,13,영업중,,,,,031-523-3391,,,,"경기도 남양주시 화도읍 경춘로 1951-3, 2층",12179,화도마석 인성한의원,2026-03-05 20:43:34,U,2026-03-07 02:40:00,한의원,226832.364609711,461041.475768782,한의원,2,3,10,436.17,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,화도마석인성한의원_
701,의원,01_01_02_P,3860000,PHMA120173860384041100017,2017-06-07,,1,영업/정상,13,영업중,,,,,032-653-1075,,,"경기도 부천시 원미구 원미동 120-5 1,2층","경기도 부천시 원미구 원미로97번길 18, 1,2층 (원미동)",14571,용한한의원,2026-03-05 20:44:22,U,2026-03-07 02:40:00,한의원,181330.866079126,443283.513212246,한의원,2,0,0,130.95,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,"용한한의원_경기도부천시원미구원미동120-51,2층"
280,의원,01_01_02_P,3540000,PHMA120173540021041100008,2017-06-07,,1,영업/정상,13,영업중,,,,,032-515-8875,,,인천광역시 부평구 부평동 543-45 와이디타워,"인천광역시 부평구 부평문화로 55, 와이디타워 201, 202, 602호 (부평동)",21388,부평그린마취통증의학과의원,2026-03-05 20:43:20,U,2026-03-07 02:40:00,의원,175371.818904731,443599.568977339,의원,2,0,0,709.8,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,부평그린마취통증의학과의원_인천광역시부평구부평동543-45와이디타워
39,의원,01_01_02_P,4191000,PHMA120174190023041100010,2017-05-16,,1,영업/정상,13,영업중,,,,,033-742-1119,,,,"강원특별자치도 원주시 양지로 4, 2층 202호 (반곡동, 더조은메디컬빌딩 )",26465,엄마맘소아청소년과의원,2026-03-03 16:49:43,U,2026-03-05 02:40:00,의원,286687.45099226,425267.411678162,의원,2,0,0,134.09,114 113 111 101,"내과, 소아청소년과, 이비인후과, 피부과",,,,0,0,,,0,,,엄마맘소아청소년과의원_
665,의원,01_01_02_P,3980000,PHMA120173980021041100012,2017-04-20,,1,영업/정상,13,영업중,,,,,031-523-2737,,,경기도 구리시 인창동 676번지 7호,"경기도 구리시 경춘로 253, 706호 (인창동, 다우스퀘어)",11922,구리톡스앤필의원,2026-03-05 20:43:19,U,2026-03-07 02:40:00,의원,212558.640847757,455554.92087711,의원,1,0,0,187.06,114,피부과,,,,0,0,,,0,,,구리톡스앤필의원_경기도구리시인창동676번지7호
500,의원,01_01_02_P,3380000,PHMA120173380023041100007,2017-04-10,,1,영업/정상,13,영업중,,,,,0517155075,,,,"부산광역시 수영구 수영로 465, 3층 (남천동)",48265,바른이김대식치과의원,2026-03-05 22:43:17,U,2026-03-07 02:40:00,치과의원,392218.577123503,185189.713219011,치과의원,2,0,0,213.58,411 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과",,,,0,0,,,0,,,바른이김대식치과의원_
578,의원,01_01_02_P,4020000,PHMA120174020028041100005,2017-04-03,,1,영업/정상,13,영업중,,,,,031-397-7582,,,경기도 군포시 산본동 1134 센타빌딩,"경기도 군포시 산본로323번길 16-14, 센타빌딩 701호, B1-1호 (산본동)",15865,더건강한내과의원,2026-03-05 22:43:17,U,2026-03-07 02:40:00,의원,193909.034066094,428626.915880321,의원,12,0,0,433.7,113 111 101,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,,더건강한내과의원_경기도군포시산본동1134센타빌딩
583,의원,01_01_02_P,3940000,PHMA120173940139041100005,2017-03-31,,1,영업/정상,13,영업중,,,,,031-994-1753~5,,,경기도 고양시 일산동구 장항동 864번지,"경기도 고양시 일산동구 중앙로1261번길 61, 401호 (장항동, 메트로골드)",10402,톤즈의원,2026-03-05 22:43:45,U,2026-03-07 02:40:00,의원,179657.839433967,461692.079607674,의원,6,0,0,730.77,122 114 108,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,톤즈의원_경기도고양시일산동구장항동864번지
602,의원,01_01_02_P,3220000,PHMA120173220033041100029,2017-03-15,,1,영업/정상,13,영업중,,,,,02-451-9960,,,서울특별시 강남구 수서동 724번지 지하2층 108호,"서울특별시 강남구 광평로 280, 지하2층 108호 (수서동, 로즈데일오피스텔)",6367,메이퓨어의원,2026-03-05 20:43:47,U,2026-03-07 02:40:00,의원,209052.072465426,442797.138150563,의원,2,0,0,140.11,114 108,"성형외과, 피부과",,,,0,0,,,0,,,메이퓨어의원_서울특별시강남구수서동724번지지하2층108호
587,의원,01_01_02_P,3940000,PHMA120173940140041100003,2017-03-13,,1,영업/정상,13,영업중,,,,,031-921-0111,,,경기도 고양시 일산서구 탄현동 1490번지 1호 양우프라자 5층,"경기도 고양시 일산서구 탄중로233번길 25 (탄현동, 양우프라자 5층)",10244,연세메디람내과의원,2026-03-05 22:43:46,U,2026-03-07 02:40:00,의원,179668.975,465821.96,의원,21,29,29,897.1,120 115 114 113 111 108 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,,연세메디람내과의원_경기도고양시일산서구탄현동1490번지1호양우프라자5층
5,의원,01_01_02_P,3460000,PHMA120263460023041100002,2017-03-09,,1,영업/정상,13,영업중,,,,,053-756-8275,,,대구광역시 수성구 범어동 1-1,"대구광역시 수성구 국채보상로 856, 3층 (범어동)",42012,어스치과의원,2026-03-02 08:08:25,U,2026-03-04 02:40:00,치과의원,346622.742325872,264202.805578839,치과의원,1,0,0,278.89,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,어스치과의원_대구광역시수성구범어동1-1
737,의원,01_01_02_P,3210000,PHMA120173210034041100011,2017-02-28,,1,영업/정상,13,영업중,,,,,02-2088-8585,,,,"서울특별시 서초구 강남대로 621, 2층 (잠원동, K TOWER)",6524,닥터진이비인후과의원,2026-03-05 20:43:17,U,2026-03-07 02:40:00,의원,201591.166841786,446100.917105583,의원,5,1,1,236.6,108 113,"성형외과, 이비인후과",,,,0,0,,,0,,,닥터진이비인후과의원_
251,의원,01_01_02_P,4600000,PHMA120174600019041100001,2017-01-31,,3,폐업,3,폐업,2023-02-27,2022-01-01,2022-12-31,,041-641-7528,,,충청남도 홍성군 광천읍 광천리 189번지 2호,충청남도 홍성군 광천읍 광천로329번길 3,32295,가족사랑치과의원,2026-03-05 10:58:07,U,2026-03-07 02:40:00,치과의원,166366.433532259,333602.458441607,치과의원,1,0,0,122.0,410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과",,,,0,0,,,0,,,가족사랑치과의원_충청남도홍성군광천읍광천리189번지2호
718,의원,01_01_02_P,3780000,PHMA120173780062041100005,2017-01-19,,1,영업/정상,13,영업중,,,,,031-753-7522,,,경기도 성남시 수정구 창곡동 509번지 3호 아이에스센트럴타워 414호,"경기도 성남시 수정구 위례광장로 320, 4층 414,415호 (창곡동, 아이에스센트럴타워)",13640,위례헤브론치과의원,2026-03-05 20:44:19,U,2026-03-07 02:40:00,치과의원,212518.559102908,441140.201730998,치과의원,3,0,0,260.61,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,,,위례헤브론치과의원_경기도성남시수정구창곡동509번지3호아이에스센트럴타워414호
755,의원,01_01_02_P,3150000,PHMA120203150037041100044,2017-01-06,,1,영업/정상,13,영업중,,,,,02-2602-6813,,,,"서울특별시 강서구 강서로17길 29, 2-5층 (화곡동)",7770,일가한의원,2026-03-05 20:43:22,U,2026-03-07 02:40:00,한의원,186158.494325386,447826.211920747,한의원,3,12,29,712.0,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,일가한의원_
727,의원,01_01_02_P,3100000,PHMA120163100034041100036,2016-12-14,,1,영업/정상,13,영업중,,,,,02-974-7582,,,서울특별시 노원구 중계동 506번지,"서울특별시 노원구 동일로203가길 29, 207호 (중계동, 브라운스톤중계)",1779,연세우리안과의원,2026-03-05 22:43:18,U,2026-03-07 02:40:00,의원,205601.926027171,459732.128595514,의원,2,0,0,181.76,112,안과,,,,0,0,,,0,,,연세우리안과의원_서울특별시노원구중계동506번지
285,의원,01_01_02_P,3830000,PHMA120163830197041100040,2016-12-12,,1,영업/정상,13,영업중,,,,,1544-0377,,,경기도 안양시 동안구 호계동 1042번지 에메랄드빌딩 10층 1002호,"경기도 안양시 동안구 시민대로 202, 1002호 (호계동, 에메랄드빌딩)",14072,아비쥬의원,2026-03-05 20:43:27,U,2026-03-07 02:40:00,의원,195810.048374349,432154.019214169,의원,2,0,0,532.3,122 114 108,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,아비쥬의원_경기도안양시동안구호계동1042번지에메랄드빌딩10층1002호
699,의원,01_01_02_P,3860000,PHMA120163860384041100018,2016-11-17,,1,영업/정상,13,영업중,,,,,032-324-0028,,,"경기도 부천시 원미구 상동 535번지 9호 시그마타워 203호,204호,205호","경기도 부천시 원미구 길주로 115, 시그마타워 2층 203,204,205호 (상동)",14542,상동21세기치과의원,2026-03-05 22:44:05,U,2026-03-07 02:40:00,치과의원,178298.978862623,444923.605901104,치과의원,4,0,0,406.12,411 410 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 구강병리과, 예방치과",,,,0,0,,,0,,,"상동21세기치과의원_경기도부천시원미구상동535번지9호시그마타워203호,204호,205호"
60,의원,01_01_02_P,5090000,PHMA120165090024041100006,2016-11-08,,3,폐업,3,폐업,2026-03-15,,,,,,,경상북도 영주시 영주동 535번지 3호 2층,"경상북도 영주시 중앙로 68, 2층 (영주동)",36100,영주예치과의원,2026-03-03 10:22:50,U,2026-03-05 02:40:00,치과의원,344811.951898151,370136.787370378,치과의원,1,0,0,337.0,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,,,영주예치과의원_경상북도영주시영주동535번지3호2층
145,의원,01_01_02_P,3000000,PHMA120163000034041100038,2016-10-31,,1,영업/정상,13,영업중,,,,,02-737-1025,,,,"서울특별시 종로구 세종대로23길 7, 3층 (세종로)",3183,광화문경희한의원,2026-03-03 15:43:26,U,2026-03-05 02:40:00,한의원,197806.301584651,452135.395386305,한의원,1,0,0,79.34,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,광화문경희한의원_
77,의원,01_01_02_P,3670000,PHMA120163670022041100031,2016-10-21,,1,영업/정상,13,영업중,,,,,042-826-2877,,,,"대전광역시 유성구 지족로 283, 301호 (지족동)",34070,굿초이스치과의원,2026-03-03 10:15:16,U,2026-03-05 02:40:00,치과의원,227566.652574434,320806.583723139,치과의원,2,0,0,186.23,412 411 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,,굿초이스치과의원_
584,의원,01_01_02_P,3940000,PHMA120163940138041100020,2016-09-29,,1,영업/정상,13,영업중,,,,,031-966-6688,,,,"경기도 고양시 덕양구 삼송로 12, 반도유스퀘어 301~304호 (원흥동)",10564,고려삼송재활의학과의원,2026-03-05 22:43:44,U,2026-03-07 02:40:00,의원,188931.464707078,460819.239631188,의원,3,0,0,429.3,102 105 106 109 120,"신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,고려삼송재활의학과의원_
670,의원,01_01_02_P,5690000,PHMA120165690045041100035,2016-09-23,,1,영업/정상,13,영업중,,,,,044-862-5310,,,,"세종특별자치시 조치원읍 조치원로 22, 4층",30027,금강한의원,2026-03-05 22:43:17,U,2026-03-07 02:40:00,한의원,226696.413498382,344484.929456501,한의원,2,0,0,334.22,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,금강한의원_
599,의원,01_01_02_P,3050000,PHMA120163050034041100015,2016-08-26,,1,영업/정상,13,영업중,,,,,02-959-3396,,,,"서울특별시 동대문구 왕산로 127, 3층 (제기동, 경동대성빌딩)",2570,아리랑한의원,2026-03-05 20:43:15,U,2026-03-07 02:40:00,한의원,203246.388298727,452906.066053376,한의원,5,0,0,333.34,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,아리랑한의원_
706,의원,01_01_02_P,3860000,PHMA120163860384041100011,2016-08-16,,1,영업/정상,13,영업중,,,,,032-710-7585,,,경기도 부천시 원미구 상동 318번지 5호 LT TOWER,"경기도 부천시 원미구 부일로 293, 4층, 5층 (상동, 엘티타워)",14621,맘편한정신건강의학과의원,2026-03-05 22:44:04,U,2026-03-07 02:40:00,의원,178951.603612517,442963.868596133,의원,2,0,0,1042.93,103,정신건강의학과,,,,0,0,,,0,,,맘편한정신건강의학과의원_경기도부천시원미구상동318번지5호LTTOWER
605,의원,01_01_02_P,3200000,PHMA120163200033041100022,2016-08-16,,1,영업/정상,13,영업중,,,,,02-871-5600,,,,"서울특별시 관악구 관악로 165 (봉천동, 양지빌딩)",8787,서울W내과의원,2026-03-05 22:43:17,U,2026-03-07 02:40:00,의원,195697.211978456,441988.628636727,의원,4,0,0,260.0,101 122,"내과, 가정의학과",,,,0,0,,,0,,,서울W내과의원_
384,의원,01_01_02_P,6510000,PHMA120166510096041100036,2016-08-11,,1,영업/정상,13,영업중,,,,,064-724-8275,,,제주특별자치도 제주시 아라일동 6091번지 6호 3층,"제주특별자치도 제주시 중앙로 570, 3층 (아라일동)",63237,참정형외과의원,2026-03-05 22:43:41,U,2026-03-07 02:40:00,의원,157655.997348885,-2541.81495070851,의원,1,0,0,291.17,120 115 114 111 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과, 재활의학과",,,,0,0,,,0,,,참정형외과의원_제주특별자치도제주시아라일동6091번지6호3층
739,의원,01_01_02_P,3120000,PHMA120163120033041100010,2016-07-22,,1,영업/정상,13,영업중,,,,,02-312-8275,,,,"서울특별시 서대문구 연세로 10-1, 6층 (창천동, 즐거운빌딩)",3779,꼼꼼한의원,2026-03-05 20:43:16,U,2026-03-07 02:40:00,한의원,194375.081073348,450469.851632072,한의원,1,0,0,155.04,301 302 303 304 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,꼼꼼한의원_
620,의원,01_01_02_P,3210000,PHMA120253210034041100045,2016-07-06,,1,영업/정상,13,영업중,,,,,02-557-7520,,,서울특별시 서초구 서초동 1309-6,"서울특별시 서초구 강남대로69길 10, 8,9층 (서초동)",6611,고르다치과의원,2026-03-05 23:13:18,U,2026-03-07 02:40:00,치과의원,202075.235090835,444393.012402995,치과의원,7,0,0,672.67,411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",,,,0,0,,,0,,,고르다치과의원_서울특별시서초구서초동1309-6
735,의원,01_01_02_P,3230000,PHMA120163230034041100033,2016-06-24,,1,영업/정상,13,영업중,,,,,02-6959-7731,,,서울특별시 송파구 잠실동 222-9 베네빌딩 2~6층,"서울특별시 송파구 백제고분로 121, 베네빌딩 2~6층 (잠실동)",5570,스피크재활의학과의원,2026-03-05 20:43:23,U,2026-03-07 02:40:00,의원,207060.000586166,444949.382092826,의원,5,8,25,635.4,126 125 122 120 119 118 116 115 114 113 111 109 108 107 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 예방의학과",,,,0,0,,,0,,,스피크재활의학과의원_서울특별시송파구잠실동222-9베네빌딩2~6층
709,의원,01_01_02_P,5380000,PHMA120165380021041100016,2016-06-14,,3,폐업,3,폐업,2026-03-04,,,,055-372-6284,,,경상남도 양산시 물금읍 가촌리 1280-7 E-PLAZA,"경상남도 양산시 물금읍 야리로 45, E-PLAZA 5층 502호",50653,동안의원,2026-03-05 10:54:27,U,2026-03-07 02:40:00,의원,382096.344705893,203678.102334639,의원,1,0,0,209.0,115 114,"피부과, 비뇨의학과",,,,0,0,,,0,,,동안의원_경상남도양산시물금읍가촌리1280-7E-PLAZA
