번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63,record_key
1524,외국인관광도시민박업,03_11_04_P,3220000,CDFI3261142015000028,2015-10-20,,1,영업/정상,13,영업중,,,,,,,,"서울특별시 강남구 신사동 550-12 4,5층","서울특별시 강남구 논현로175길 59-4, 4,5층 (신사동, 의봉빌딩)",06029,제나스위트 강남,2015-10-20 17:07:42,I,2026-02-03 01:35:10,,202064.584385944,446869.626711899,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,"제나스위트강남_서울특별시강남구신사동550-124,5층"
1096,외국인관광도시민박업,03_11_04_P,3270000,CDFI3261142015000003,2015-10-19,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동구 범일동 1434-20,"부산광역시 동구 망양로 882, 5층 (범일동)",48761,Enjoy Busan,2016-02-24 17:49:06,I,2026-02-03 01:35:10,,386621.266512692,184132.939798879,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,EnjoyBusan_부산광역시동구범일동1434-20
1307,외국인관광도시민박업,03_11_04_P,3590000,CDFI3261142015000006,2015-10-16,,1,영업/정상,13,영업중,,,,,,,,광주광역시 동구 동명동 207-46,"광주광역시 동구 동계천로85번길 10-1, 2층 (동명동)",61429,ZARI,2015-12-15 15:31:13,I,2026-02-03 01:35:10,,192766.921585941,183748.066147912,외국인관광 도시민박업,,,0,,,,,2,0,0,0,,,0,0,,0,0,,0,59.59,,0,,,,,,,0,,,,60,,ZARI_광주광역시동구동명동207-46
1194,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000072,2015-10-15,,3,폐업,3,폐업,2016-05-30,,,,,,,서울특별시 마포구 동교동 181-10 2층,"서울특별시 마포구 신촌로6길 17-8, 2층 (동교동)",04056,JIN Tomoko,2016-05-31 09:49:45,I,2026-02-03 01:35:10,,193770.629651465,450475.793902648,외국인관광 도시민박업,,일반주거지역,0,,,2실(9명),,0,0,0,0,JIN Tomoko,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,85.8,,0,,,,,,,0,,,,86,,JINTomoko_서울특별시마포구동교동181-102층
1181,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000071,2015-10-14,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 서교동 329-11 103호,"서울특별시 마포구 와우산로35길 39, 103호 (서교동)",04052,Villa de 103,2015-10-14 17:57:45,I,2026-02-03 01:35:10,,193624.777874053,450439.639814562,외국인관광 도시민박업,,일반주거지역,0,,,3실(12명),,0,0,0,0,Villa de 103,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,131.4,,0,,,,,,,0,,,,131,,Villade103_서울특별시마포구서교동329-11103호
1053,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142015000029,2015-10-14,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 130-16,서울특별시 용산구 이태원로26길 25-12 (이태원동),04391,the itaewon guesthouse,2015-10-14 18:13:14,I,2026-02-03 01:35:10,,199396.265362693,447902.296204371,외국인관광 도시민박업,,,1,,,,단독주택,0,0,0,0,,,0,0,,0,0,,0,39.37,,0,,,,,,,0,,,,39,,theitaewonguesthouse_서울특별시용산구이태원동130-16
1453,외국인관광도시민박업,03_11_04_P,3330000,CDFI3261142015000019,2015-10-14,,3,폐업,3,폐업,2016-04-18,,,,,,,부산광역시 해운대구 우동,"부산광역시 해운대구 해운대로349번길 24, 6동 2층 204호 (우동, 삼호가든아파트)",48062,트립 드립,2016-04-18 18:10:41,I,2026-02-03 01:35:10,,394632.009427553,188119.999566264,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,10000000,,,,0,,트립드립_부산광역시해운대구우동
1052,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142015000028,2015-10-13,,1,영업/정상,13,영업중,,,,,02-749-8855,,,서울특별시 용산구 이태원동 120-4,"서울특별시 용산구 이태원로23길 32, 101호 (이태원동)",04350,PHILSTAY ETAEWON,2016-01-26 17:24:19,I,2026-02-03 01:35:10,,199220.043424429,448161.067062192,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,50.16,,0,,,,,,,0,,,,50,,PHILSTAYETAEWON_서울특별시용산구이태원동120-4
501,외국인관광도시민박업,03_11_04_P,3010000,CDFI3261142015000023,2015-10-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 회현동1가 88-3 전층,"서울특별시 중구 퇴계로10길 20-14, 전층 (회현동1가)",04634,서울 타이완 게스트하우스2,2015-10-13 12:55:04,I,2026-02-03 01:35:10,,198180.540632713,450654.019111832,외국인관광 도시민박업,,,0,,,,,0,0,0,0,Seoul Tiwan Guest House2,Urban private room rental business for foreign tourists,0,0,,0,0,,0,114.12,,0,,,,,,,0,,,,114,,서울타이완게스트하우스2_서울특별시중구회현동1가88-3전층
496,외국인관광도시민박업,03_11_04_P,3010000,CDFI3261142015000022,2015-10-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 회현동2가 42-1 2층,"서울특별시 중구 소공로6나길 1, 2층 (회현동2가)",04630,명동 웰컴 게스트하우스,2015-10-13 12:59:21,I,2026-02-03 01:35:10,,198503.44788856,450660.84733798,외국인관광 도시민박업,,,0,,,,,2,0,0,0,Myungdong Welcome Guest House,Urban private room rental business for foreign tourists,0,0,,0,0,,0,101.2,,0,,,,,,,0,,,,101,,명동웰컴게스트하우스_서울특별시중구회현동2가42-12층
1460,외국인관광도시민박업,03_11_04_P,3460000,CDFI3261142015000004,2015-10-13,,1,영업/정상,13,영업중,,,,,053-756-4368,,,대구광역시 수성구 만촌동 640-21,대구광역시 수성구 무열로39길 36-1 (만촌동),42034,만촌하우스,2015-10-13 17:09:51,I,2026-02-03 01:35:10,,348546.714695907,264899.230920251,외국인관광 도시민박업,,,0,,,,단독주택,0,0,0,0,,,0,0,,0,0,,0,110.94,,0,,,,,,,0,,,,111,,만촌하우스_대구광역시수성구만촌동640-21
1523,외국인관광도시민박업,03_11_04_P,3220000,CDFI3261142015000027,2015-10-12,,1,영업/정상,13,영업중,,,,,070-4112-0904,,,서울특별시 강남구 청담동 19-13 1층,"서울특별시 강남구 선릉로148길 48-12, 1층 (청담동)",06064,케이팝스타즈게스트하우스,2015-10-23 15:57:45,I,2026-02-03 01:35:10,,203754.601135036,446666.171050947,외국인관광 도시민박업,,전용주거지역,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,케이팝스타즈게스트하우스_서울특별시강남구청담동19-131층
1186,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000070,2015-10-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 도화동 83 도화3지구우성아파트 17동 702호,"서울특별시 마포구 삼개로 33, 17동 702호 (도화동, 도화3지구우성아파트)",04179,마포아줌마게스트하우스,2015-10-12 17:34:26,I,2026-02-03 01:35:10,,195410.475116073,448276.965250949,외국인관광 도시민박업,,,0,,,1실(2명),,0,0,0,0,Mapo Ajumma Guesthouse,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,141.51,,0,,,,,,,0,,,,142,,마포아줌마게스트하우스_서울특별시마포구도화동83도화3지구우성아파트17동702호
1196,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000069,2015-10-08,,3,폐업,3,폐업,2015-11-30,,,,,,,서울특별시 마포구 합정동 429-30 1층 우측호,"서울특별시 마포구 월드컵로7길 27-20, 1층 우측호 (합정동)",04022,초롱하우스,2015-12-02 11:52:49,I,2026-02-03 01:35:10,,191960.432718715,450010.854943951,외국인관광 도시민박업,,일반주거지역,0,,,1실(3명),,0,0,0,0,Chorong House,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,40.0,,0,,,,,,,0,,,,40,,초롱하우스_서울특별시마포구합정동429-301층우측호
1192,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000068,2015-10-08,,3,폐업,3,폐업,2015-12-08,,,,,,,서울특별시 마포구 아현동 750-5 202호,"서울특별시 마포구 환일길 56, 202호 (아현동)",04203,Sophie's World,2015-12-08 17:38:12,I,2026-02-03 01:35:10,,196494.487986606,450119.137205219,외국인관광 도시민박업,,,0,,,1실(2명),,0,0,0,0,Sophie's World,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,34.86,,0,,,,,,,0,,,,35,,Sophie'sWorld_서울특별시마포구아현동750-5202호
594,외국인관광도시민박업,03_11_04_P,3490000,CDFI3261142015000007,2015-10-08,,1,영업/정상,13,영업중,,,,,,,400-340,인천광역시 중구 운서동 2648-9,인천광역시 중구 백년로 28-13,400-340,마노아게스트 하우스,2015-10-08 21:03:48,I,2026-02-03 01:35:10,,154773.998825974,444626.269457031,외국인관광 도시민박업,,주거지역,2,기타,,,단독주택,2,0,0,0,,,0,0,,0,0,,0,53.4,,0,,,,,,,10000000,,,,53,,마노아게스트하우스_인천광역시중구운서동2648-9
992,외국인관광도시민박업,03_11_04_P,3440000,CDFI3261142015000002,2015-10-07,,1,영업/정상,13,영업중,,,,,,,,대구광역시 남구 봉덕동 1359-2,"대구광역시 남구 삼정2길 28, 4층 (봉덕동)",42505,The house of Gallery,2015-10-07 14:51:59,I,2026-02-03 01:35:10,,344027.589810987,261039.870032743,외국인관광 도시민박업,,일반주거지역,0,,,,근린생활시설,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,ThehouseofGallery_대구광역시남구봉덕동1359-2
727,외국인관광도시민박업,03_11_04_P,3520000,CDFI3261142015000002,2015-10-07,,1,영업/정상,13,영업중,,,,,,,,인천광역시 연수구 송도동 2-9 송도풍림아이원4단지아파트 410동 1002호,"인천광역시 연수구 신송로82번길 6, 410동 1002호 (송도동, 송도풍림아이원4단지아파트)",21994,선셋리버 빌리지,2015-10-11 22:22:19,I,2026-02-03 01:35:10,,169592.805161004,432413.664564973,외국인관광 도시민박업,,,0,,,,,0,0,0,0,Sunset River Village,lntenational tourism city home stay,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,선셋리버빌리지_인천광역시연수구송도동2-9송도풍림아이원4단지아파트410동1002호
1579,외국인관광도시민박업,03_11_04_P,3120000,CDFI3261142015000017,2015-10-07,,1,영업/정상,13,영업중,,,,,02-325-5707,,,서울특별시 서대문구 창천동 501-16,서울특별시 서대문구 신촌로3가길 29 (창천동),03785,THAT HOUSE,2015-10-07 15:23:58,I,2026-02-03 01:35:10,,193790.959583097,450636.8094791,외국인관광 도시민박업,,,3,,,,다가구용 주택(공동주택적용),2,1,0,0,,,0,0,,0,0,,0,226.41,,0,,,,,,,0,,,,226,,THATHOUSE_서울특별시서대문구창천동501-16
1452,외국인관광도시민박업,03_11_04_P,3330000,CDFI3261142015000018,2015-10-07,,1,영업/정상,13,영업중,,,,,,,,부산광역시 해운대구 우동,"부산광역시 해운대구 해운대로 428, 119동 4층 403호 (우동, 동부올림픽타운)",48089,마망하우스,2015-10-07 08:59:05,I,2026-02-03 01:35:10,,394894.708833081,187324.866715106,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,10000000,,,,0,,마망하우스_부산광역시해운대구우동
482,외국인관광도시민박업,03_11_04_P,3010000,CDFI3261142015000020,2015-10-07,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 충무로4가 120-3 2동 801호,"서울특별시 중구 퇴계로 217, 2동 801호 (충무로4가, 진양아파트)",04558,그린게스트하우스,2015-10-08 09:30:33,I,2026-02-03 01:35:10,,199571.599470393,451124.851387624,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,Green Guest House,Tourist Service Facility,0,0,,0,0,,0,87.27,,0,,,,,,,0,,,,87,,그린게스트하우스_서울특별시중구충무로4가120-32동801호
502,외국인관광도시민박업,03_11_04_P,3010000,CDFI3261142015000021,2015-10-07,,3,폐업,3,폐업,2015-11-11,,,,,,,서울특별시 중구 인현동2가 192-30 705호,"서울특별시 중구 마른내로 72, 705호 (인현동2가, 인현상가)",04558,블루게스트하우스,2015-11-11 17:52:23,I,2026-02-03 01:35:10,,199559.81287492,451275.242508566,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,Blue Guest House,Tourist Service Facility,0,0,,0,0,,0,50.58,,0,,,,,,,0,,,,51,,블루게스트하우스_서울특별시중구인현동2가192-30705호
954,외국인관광도시민박업,03_11_04_P,3410000,CDFI3261142015000004,2015-10-06,,1,영업/정상,13,영업중,,,,,070-4623-7718,,,대구광역시 중구 삼덕동3가 328-4,대구광역시 중구 달구벌대로445길 16-13 (삼덕동3가),41948,글렌즈 게스트하우스,2015-10-06 15:02:15,I,2026-02-03 01:35:10,,345082.421389171,263767.980339733,외국인관광 도시민박업,,일반주거지역,3,학교정화(상대),,,단독주택,3,0,0,0,glenn's guesthouse,Foreign tourist city private rental room service,0,0,,0,0,,0,114.48,,0,,,,,,,0,,,,114,,글렌즈게스트하우스_대구광역시중구삼덕동3가328-4
1522,외국인관광도시민박업,03_11_04_P,3220000,CDFI3261142015000026,2015-10-06,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 656-31 역삼엔스위트 102동 701호,"서울특별시 강남구 언주로103길 14, 102동 701호 (역삼동, 역삼 엔스위트)",06137,저스틴하우스,2015-10-06 09:18:36,I,2026-02-03 01:35:10,,203363.871645317,444946.266927691,외국인관광 도시민박업,,전용주거지역,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,저스틴하우스_서울특별시강남구역삼동656-31역삼엔스위트102동701호
454,외국인관광도시민박업,03_11_04_P,3070000,CDFI3261142015000004,2015-10-06,,3,폐업,3,폐업,2015-12-31,,,,02-462-8237,,,서울특별시 성북구 하월곡동 222,"서울특별시 성북구 오패산로 46 (하월곡동, 월곡두산위브아파트)",02750,써니 서울(Sunny Seoul),2016-01-04 14:11:55,I,2026-02-03 01:35:10,,203318.127254872,456078.982123486,외국인관광 도시민박업,,,20,,,방1개,아파트,20,0,0,0,Sunny Seoul,URBAN HOME VISIT SYSTEM FOR FOREIGN TOURIST,0,0,,0,0,,0,114.75,,0,,,,,,,0,,,,115,,써니서울(SunnySeoul)_서울특별시성북구하월곡동222
1521,외국인관광도시민박업,03_11_04_P,3220000,CDFI3261142015000025,2015-10-02,,1,영업/정상,13,영업중,,,,,539-9993,,,서울특별시 강남구 역삼동 669-6 2층,"서울특별시 강남구 봉은사로30길 67, 2층 (역삼동)",06140,강남게스트하우스 마루,2015-10-02 16:36:17,I,2026-02-03 01:35:10,,203194.298129301,444570.609750138,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,강남게스트하우스마루_서울특별시강남구역삼동669-62층
517,외국인관광도시민박업,03_11_04_P,3250000,CDFI3261142015000002,2015-10-02,,1,영업/정상,13,영업중,,,,,,,,부산광역시 중구 중앙동2가 21-6,"부산광역시 중구 대청로138번길 15, 5층 (중앙동2가)",48956,용두산 게스트하우스,2017-08-04 09:26:34,I,2026-02-03 01:35:10,,385501.921434018,179943.055997069,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,용두산게스트하우스_부산광역시중구중앙동2가21-6
1143,외국인관광도시민박업,03_11_04_P,3190000,CDFI3261142015000005,2015-10-01,,3,폐업,3,폐업,2016-08-08,,,,02-813-9325,,,서울특별시 동작구 상도동 17-63,서울특별시 동작구 만양로 20-6 (상도동),06919,서울 웤스,2016-08-09 09:45:39,I,2026-02-03 01:35:10,,195301.894772037,444881.853381221,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,서울웤스_서울특별시동작구상도동17-63
1438,외국인관광도시민박업,03_11_04_P,3110000,CDFI3261142015000004,2015-09-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 불광동 480-261,서울특별시 은평구 통일로92길 30 (불광동),03340,아름다운 황토집,2015-09-30 17:42:00,I,2026-02-03 01:35:10,,193139.898273647,458154.035302786,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,211.67,,0,,,,,,,0,,,,212,,아름다운황토집_서울특별시은평구불광동480-261
500,외국인관광도시민박업,03_11_04_P,3010000,CDFI3261142015000019,2015-09-25,,1,영업/정상,13,영업중,,,,,02-392-1897,,,서울특별시 중구 중림동 200 106동 801호,"서울특별시 중구 중림로 10, 106동 801호 (중림동, 삼성사이버빌리지)",04502,충정로 삼성 홈스테이,2015-09-25 09:17:21,I,2026-02-03 01:35:10,,196864.942838297,450649.69804319,외국인관광 도시민박업,,,0,,,,아파트,0,0,0,0,Chungjeong-no. Samsung Homestay,Tourist Service Facility,0,0,,0,0,,0,84.95,,0,,,,,,,0,,,,85,,충정로삼성홈스테이_서울특별시중구중림동200106동801호
1051,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142015000027,2015-09-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 원효로4가 128-1,"서울특별시 용산구 효창원로8길 16, 101동 903호 (원효로4가, 한성 한강수 아파트)",04360,Jeong's family,2015-12-02 13:46:37,I,2026-02-03 01:35:10,,195641.026731156,447935.365198687,외국인관광 도시민박업,,,9,,,,아파트,0,0,0,0,,,0,0,,0,0,,0,147.1,,0,,,,,,,0,,,,147,,Jeong'sfamily_서울특별시용산구원효로4가128-1
863,외국인관광도시민박업,03_11_04_P,4830000,CDFI3261142015000001,2015-09-22,,1,영업/정상,13,영업중,,,,,,,,전라남도 나주시 이창동 558,전라남도 나주시 주면1길 14 (이창동),58265,영산나루,2021-02-23 10:38:00,I,2026-02-03 01:35:10,,172987.947535271,166590.022420434,외국인관광 도시민박업,,일반주거지역,3,기타,,,단독주택,3,0,0,0,,,0,0,,0,0,,0,189.0,,0,,,,,,,0,,,,189,,영산나루_전라남도나주시이창동558
787,외국인관광도시민박업,03_11_04_P,5710000,CDFI3261142015000001,2015-09-22,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 복대동 1643 4층,"충청북도 청주시 흥덕구 내수동로42번길 27, 4층 (복대동)",28595,House 202020,2015-09-22 16:48:33,I,2026-02-03 01:35:10,,240298.675357047,347924.380074643,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,House202020_충청북도청주시흥덕구복대동16434층
1000,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142015000026,2015-09-18,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 118-7,"서울특별시 용산구 이태원로19길 15, 302호 (이태원동)",04351,chic studio,2015-09-18 14:03:37,I,2026-02-03 01:35:10,,199196.127055172,448102.38921041,외국인관광 도시민박업,,,0,,,,다가구용 주택(공동주택적용),0,0,0,0,,,0,0,,0,0,,0,54.01,,0,,,,,,,0,,,,54,,chicstudio_서울특별시용산구이태원동118-7
1183,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000066,2015-09-18,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 연남동 561-29 3층,"서울특별시 마포구 연남로3길 18-9, 3층 (연남동)",03988,리앤노1게스트하우스,2015-09-18 16:57:07,I,2026-02-03 01:35:10,,192955.326374786,451018.625005148,외국인관광 도시민박업,,일반주거지역,0,,,1실(4명),,0,0,0,0,LEE&NO1 Guesthouse,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,89.3,,0,,,,,,,0,,,,89,,리앤노1게스트하우스_서울특별시마포구연남동561-293층
1193,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000067,2015-09-18,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 연남동 561-29 4층,"서울특별시 마포구 연남로3길 18-9, 4층 (연남동)",03988,리앤노게스트하우스,2015-09-18 17:51:57,I,2026-02-03 01:35:10,,192955.326374786,451018.625005148,외국인관광 도시민박업,,일반주거지역,0,,,1실(4명),,0,0,0,0,LEE&NO Guesthouse,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,51.54,,0,,,,,,,0,,,,52,,리앤노게스트하우스_서울특별시마포구연남동561-294층
999,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142015000025,2015-09-18,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 258-106,"서울특별시 용산구 회나무로39길 6-17, 2~3층 (이태원동)",04344,제이제이게스트하우스,2015-09-18 14:01:41,I,2026-02-03 01:35:10,,199403.057323968,448755.591397226,외국인관광 도시민박업,,,0,,,,단독주택,0,0,0,0,,,0,0,,0,0,,0,115.1,,0,,,,,,,0,,,,115,,제이제이게스트하우스_서울특별시용산구이태원동258-106
1451,외국인관광도시민박업,03_11_04_P,3330000,CDFI3261142015000017,2015-09-17,,1,영업/정상,13,영업중,,,,,,,,부산광역시 해운대구 중동,"부산광역시 해운대구 구남로41번길 21, 2층 (중동, 소머리곰탕)",48095,엉클스 게스트하우스,2015-09-17 11:50:33,I,2026-02-03 01:35:10,,396935.716105064,186841.783592929,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,10000000,,,,0,,엉클스게스트하우스_부산광역시해운대구중동
751,외국인관광도시민박업,03_11_04_P,3200000,CDFI3261142015000011,2015-09-16,,3,폐업,3,폐업,2016-07-26,,,,,,,서울특별시 관악구 신림동 409-284 3층,"서울특별시 관악구 서원길 27-12, 3층 (신림동)",08844,Top guest house,2016-07-26 14:50:04,I,2026-02-03 01:35:10,,194015.224727154,441578.63744664,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,77.34,,0,,,,,,,0,,,,77,,Topguesthouse_서울특별시관악구신림동409-2843층
1116,외국인관광도시민박업,03_11_04_P,5310000,CDFI3261142015000004,2015-09-16,,1,영업/정상,13,영업중,,,,,,,,경상남도 진주시 상대동 289-7 환희빌 402호,"경상남도 진주시 모덕로64번길 9, 402호 (상대동, 환희빌)",52788,GuestH,2015-09-16 11:18:21,I,2026-02-03 01:35:10,,300528.993337911,187440.010473564,외국인관광 도시민박업,,일반주거지역,4,주택가주변,,,다가구용 주택(공동주택적용),4,0,0,0,,,0,0,,0,0,,0,122.8,,0,,,,,,,0,,,,123,,GuestH_경상남도진주시상대동289-7환희빌402호
690,외국인관광도시민박업,03_11_04_P,3290000,CDFI3261142015000004,2015-09-15,,1,영업/정상,13,영업중,,,,,,,,부산광역시 부산진구 부전동 537-9 더샵 센트럴스타 E동 4704호,"부산광역시 부산진구 중앙대로666번길 50, E동 4704호 (부전동, 더샵 센트럴스타)",47300,다니엘하우스,2016-05-03 13:39:00,I,2026-02-03 01:35:10,,387748.383011444,185533.437357236,외국인관광 도시민박업,,,0,,,객실수/수용인원:3/10,,0,0,0,0,,,0,0,,0,0,,0,180.36,,0,,,,,,,0,,,,180,,다니엘하우스_부산광역시부산진구부전동537-9더샵센트럴스타E동4704호
1536,외국인관광도시민박업,03_11_04_P,5050000,CDFI3261142015000007,2015-09-14,,1,영업/정상,13,영업중,,,,,,,,경상북도 경주시 황오동 63-1,경상북도 경주시 양정로74번길 5 (황오동),38151,월지향,2015-09-14 14:00:53,I,2026-02-03 01:35:10,,400791.2354172,262510.957183982,외국인관광 도시민박업,,일반주거지역,3,,,,단독주택,2,1,0,0,,,0,0,,0,0,,0,71.01,,0,,,,,,,0,,,,71,,월지향_경상북도경주시황오동63-1
1179,외국인관광도시민박업,03_11_04_P,3130000,CDFI3261142015000065,2015-09-11,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 연남동 255-9 지층일부~1층,"서울특별시 마포구 성미산로28길 31, 지층일부~1층 (연남동)",03984,B house,2015-09-11 11:21:23,I,2026-02-03 01:35:10,,193169.178251069,451152.071770855,외국인관광 도시민박업,,주거지역,2,,,5실(20명),,1,1,0,0,B house,URBAN HOMESTAY FOR FOREIGN TOURIST,0,0,,0,0,,0,161.95,,0,,,,,,,0,,,,162,,Bhouse_서울특별시마포구연남동255-9지층일부~1층
1535,외국인관광도시민박업,03_11_04_P,5050000,CDFI3261142015000006,2015-09-11,,1,영업/정상,13,영업중,,,,,,,,경상북도 경주시 동천동 942-7,"경상북도 경주시 초당길55번길 17-5 (동천동, 자운당)",38113,실크로드 가봄,2015-09-11 10:25:40,I,2026-02-03 01:35:10,,401886.842301611,262914.550220364,외국인관광 도시민박업,,일반주거지역,2,,,,단독주택,2,0,0,0,,,0,0,,0,0,,0,330.5,,0,,,,,,,0,,,,331,,실크로드가봄_경상북도경주시동천동942-7
998,외국인관광도시민박업,03_11_04_P,3020000,CDFI3261142015000024,2015-09-10,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 한남동 657-195,"서울특별시 용산구 대사관로31길 7-3, 2~3층 (한남동)",04401,엠버시게스트하우스,2015-09-10 17:35:40,I,2026-02-03 01:35:10,,200417.560852078,447934.113339007,외국인관광 도시민박업,,,4,,,,,0,0,0,0,,,0,0,,0,0,,0,185.57,,0,,,,,,,0,,,,186,,엠버시게스트하우스_서울특별시용산구한남동657-195
702,외국인관광도시민박업,03_11_04_P,3280000,CDFI3261142015000003,2015-09-09,,1,영업/정상,13,영업중,,,,,,,,부산광역시 영도구 청학동 418-12,부산광역시 영도구 청학서로 11-3 (청학동),49030,SIMO HOUSE,2015-09-09 09:34:14,I,2026-02-03 01:35:10,,387521.596005972,178911.722762657,외국인관광 도시민박업,,일반주거지역,0,주택가주변,,,단독주택,1,0,0,0,,,0,0,,0,0,,0,62.07,,0,,,,,,,0,,,,62,,SIMOHOUSE_부산광역시영도구청학동418-12
1650,외국인관광도시민박업,03_11_04_P,3000000,CDFI3261142015000009,2015-09-09,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 평창동 89-2 1층,"서울특별시 종로구 평창25길 27, 1층 (평창동)",03004,물댄동산(A well watered garden),2015-09-09 19:28:12,I,2026-02-03 01:35:10,,197502.100704042,456522.63622874,외국인관광 도시민박업,,,0,,,,,1,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,물댄동산(Awellwateredgarden)_서울특별시종로구평창동89-21층
