번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
674,미용업,05_18_01_P,3860000,3881000-215-2026-00001,2026-01-20,,1,영업/정상,1,영업,,,,,,17.4,,경기도 부천시 소사구 소사본동 65-2 힐스테이트 소사역,"경기도 부천시 소사구 경인옛로 37, 3층 312호 (소사본동, 힐스테이트 소사역)",14693.0,표네일,2026-03-04 10:30:20,U,2026-03-06 02:40:00,네일아트업,181921.648599663,442191.356843332,네일미용업,0.0,0.0,3.0,3.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,표네일_경기도부천시소사구소사본동65-2힐스테이트소사역
8,미용업,05_18_01_P,5130000,5130000-211-2026-00004,2026-01-16,,1,영업/정상,1,영업,,,,,,0.0,712-110,경상북도 경산시 정평동 138-4 112동 6호,"경상북도 경산시 대학로 52, 112동 1층 6호 (정평동)",38657.0,컬러봄 염색방,2026-03-02 14:06:19,U,2026-03-04 02:40:00,일반미용업,356128.717162583,260630.117716758,일반미용업,1.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,임대,0.0,0.0,0.0,N,,컬러봄염색방_경상북도경산시정평동138-4112동6호
675,미용업,05_18_01_P,5680000,5680000-211-2026-00001,2026-01-15,,1,영업/정상,1,영업,,,,,,40.0,343-050,충청남도 당진시 수청동 1359,"충청남도 당진시 수청2로 20, 2층 201호 (수청동)",31817.0,세이헤어,2026-03-04 09:50:41,U,2026-03-06 02:40:00,일반미용업,168704.681500196,376337.433059979,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,세이헤어_충청남도당진시수청동1359
678,미용업,05_18_01_P,3290000,3290000-221-2026-00003,2026-01-12,,1,영업/정상,1,영업,,,,,,10.37,614-865,부산광역시 부산진구 전포동 664-6,"부산광역시 부산진구 서전로37번길 26, 2층 203호 (전포동)",47247.0,오브뷰티스튜디오,2026-03-04 11:04:35,U,2026-03-06 02:40:00,피부미용업,388014.861812957,186366.081928266,"피부미용업, 화장ㆍ분장 미용업",3.0,1.0,2.0,2.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,오브뷰티스튜디오_부산광역시부산진구전포동664-6
10,미용업,05_18_01_P,3740000,3750000-212-2026-00001,2026-01-12,,1,영업/정상,1,영업,,,,,,85.8,440-849,경기도 수원시 장안구 조원동 780-3,"경기도 수원시 장안구 경수대로847번길 8, 2층 일부호 (조원동)",16309.0,소중한 피부&바디 에스테틱,2026-03-01 11:46:13,U,2026-03-04 02:40:00,피부미용업,201200.262427038,421607.197149299,피부미용업,4.0,1.0,2.0,2.0,0.0,0.0,0.0,,,,임대,0.0,0.0,6.0,N,,소중한피부&바디에스테틱_경기도수원시장안구조원동780-3
11,미용업,05_18_01_P,5130000,5130000-215-2026-00001,2026-01-08,,1,영업/정상,1,영업,,,,,,56.94,712-280,경상북도 경산시 중산동 693 502동 21호,"경상북도 경산시 경산로 280, 502동 21호 (중산동, 중산 하늘채 더퍼스트)",38658.0,하늘리아네일,2026-03-02 14:02:06,U,2026-03-04 02:40:00,네일아트업,355715.901012788,260669.819457523,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,임대,0.0,0.0,0.0,N,,하늘리아네일_경상북도경산시중산동693502동21호
297,미용업,05_18_01_P,3990000,3990000-213-2026-00003,2026-01-07,,1,영업/정상,1,영업,,,,,,34.86,,경기도 남양주시 다산동 6061 중원듀플렉스 310호,"경기도 남양주시 다산중앙로123번길 22-56, 중원듀플렉스 310호 (다산동)",12248.0,드브아 눈썹 & 속눈썹 다산점,2026-03-03 11:45:58,U,2026-03-05 02:40:00,메이크업업,213275.624390724,458089.902523173,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,드브아눈썹&속눈썹다산점_경기도남양주시다산동6061중원듀플렉스310호
211,미용업,05_18_01_P,3530000,3530000-215-2026-00001,2026-01-02,,1,영업/정상,1,영업,,,,,,43.6,405-847,인천광역시 남동구 논현동 66-5 논현유호엔시티 2단지,"인천광역시 남동구 포구로 45, 103호 (논현동, 논현유호엔시티 2단지)",21673.0,NAIL:D(네일디),2026-03-03 00:00:00,D,2026-03-05 02:30:00,네일아트업,176687.635306984,433442.799118554,네일미용업,0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,NAIL:D(네일디)_인천광역시남동구논현동66-5논현유호엔시티2단지
967,미용업,05_18_01_P,4010000,4010000-213-2025-00061,2025-12-26,,3,폐업,2,폐업,2026-03-05,,,,,51.2,,경기도 시흥시 배곧동 216 시흥배곧 아브뉴프랑 센트럴 옐로우,"경기도 시흥시 서울대학로278번길 34, 시흥배곧 아브뉴프랑 센트럴 옐로우 213호 (배곧동)",15011.0,라정붙임머리,2026-03-05 14:25:13,U,2026-03-07 02:40:00,일반미용업,175915.145793566,429610.353480401,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,라정붙임머리_경기도시흥시배곧동216시흥배곧아브뉴프랑센트럴옐로우
966,미용업,05_18_01_P,3930000,5560000-211-2025-00039,2025-12-18,,1,영업/정상,1,영업,,,,,,87.4,425-830,경기도 안산시 단원구 선부동 1071 한영타워 213호,"경기도 안산시 단원구 선부광장1로 186, 한영타워 213호 (선부동)",15367.0,무무룸 선부역점,2026-03-05 16:46:22,U,2026-03-07 02:40:00,일반미용업,182835.362623803,425800.465276863,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,무무룸선부역점_경기도안산시단원구선부동1071한영타워213호
965,미용업,05_18_01_P,3220000,3220000-212-2025-00102,2025-12-17,,1,영업/정상,1,영업,,,,,,376.52,135-897,서울특별시 강남구 신사동 666-10 메타타워Ⅳ,"서울특별시 강남구 선릉로 803, 메타타워Ⅳ 지하1층 일부호 (신사동)",6019.0,셀파바이청담,2026-03-05 10:26:23,U,2026-03-07 02:40:00,피부미용업,203376.092894356,446854.832411779,피부미용업,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,10.0,N,,셀파바이청담_서울특별시강남구신사동666-10메타타워Ⅳ
969,미용업,05_18_01_P,3920000,3920000-213-2025-00005,2025-12-12,,1,영업/정상,1,영업,,,,,,42.84,483-020,경기도 동두천시 지행동 666,"경기도 동두천시 강변로296번길 44, 1층 103호 (지행동)",11343.0,라라뷰티,2026-03-05 14:23:03,U,2026-03-07 02:40:00,피부미용업,204140.490968841,488285.958875558,종합미용업,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,라라뷰티_경기도동두천시지행동666
783,미용업,05_18_01_P,4040000,4040000-213-2025-00041,2025-12-11,,1,영업/정상,1,영업,,,,,,57.15,465-150,경기도 하남시 망월동 1100 힐스테이트 미사역 그랑파사쥬(12-1BL),"경기도 하남시 미사강변동로 95, 힐스테이트 미사역 그랑파사쥬(12-1BL) 3층 3066호 (망월동)",12913.0,제이트리 뷰티(J-Tree),2026-03-05 14:35:15,I,2026-03-07 00:20:02,네일아트업,216873.670459282,451296.310681802,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,0.0,0.0,1.0,N,,제이트리뷰티(J-Tree)_경기도하남시망월동1100힐스테이트미사역그랑파사쥬(12-1BL)
968,미용업,05_18_01_P,3230000,3230000-213-2025-00089,2025-12-11,,3,폐업,2,폐업,2026-03-04,,,,,110.29,138-846,서울특별시 송파구 석촌동 274-7,"서울특별시 송파구 송파대로37길 50, 1층 (석촌동)",5696.0,리안헤어(송파헬리오시티점),2026-03-05 09:35:24,U,2026-03-07 02:40:00,일반미용업,209362.876241433,444228.894314011,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,N,,리안헤어(송파헬리오시티점)_서울특별시송파구석촌동274-7
903,미용업,05_18_01_P,4530000,4530000-212-2025-00015,2025-11-25,,1,영업/정상,1,영업,,,,,,85.51,356-040,충청남도 서산시 잠홍동 742-1,"충청남도 서산시 서해로 3577, 102호 (잠홍동)",31966.0,디어그로우,2026-03-05 00:00:00,D,2026-03-07 02:30:00,피부미용업,152626.347361915,364587.038403204,피부미용업,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,임대,0.0,0.0,2.0,N,,디어그로우_충청남도서산시잠홍동742-1
556,미용업,05_18_01_P,3660000,3660000-213-2025-00003,2025-11-12,,1,영업/정상,1,영업,,,,,,62.1,302-809,대전광역시 서구 갈마동 403-47,"대전광역시 서구 갈마로125번길 7, 1층 (갈마동)",35273.0,해온네일,2026-03-04 10:40:46,I,2026-03-06 00:20:02,네일아트업,233349.686227162,315778.653355669,종합미용업,4.0,0.0,1.0,1.0,0.0,0.0,8.0,,,,임대,0.0,0.0,0.0,N,,해온네일_대전광역시서구갈마동403-47
880,미용업,05_18_01_P,4830000,4830000-226-2025-00001,2025-11-12,,1,영업/정상,1,영업,,,,,,47.2,520-350,전라남도 나주시 빛가람동 194-1 토담휴로스 1차,"전라남도 나주시 상야2길 16, 토담휴로스 1차 203호 (빛가람동)",58217.0,아오르뷰티(Aor),2026-03-05 13:32:31,I,2026-03-07 00:20:02,피부미용업,180569.618466757,169249.928603214,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,아오르뷰티(Aor)_전라남도나주시빛가람동194-1토담휴로스1차
557,미용업,05_18_01_P,3660000,3660000-216-2025-00003,2025-11-06,,1,영업/정상,1,영업,,,,,,53.96,302-318,대전광역시 서구 도안동 1278,"대전광역시 서구 원도안로179번길 16-24, 1층 (도안동)",35357.0,더 자연미인,2026-03-04 13:53:14,I,2026-03-06 00:20:02,일반미용업,230757.50077097,313355.679625431,"일반미용업, 피부미용업",4.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,임대,0.0,0.0,0.0,N,,더자연미인_대전광역시서구도안동1278
701,미용업,05_18_01_P,3470000,3470000-216-2025-00003,2025-11-06,,1,영업/정상,1,영업,,,,,,73.34,704-841,대구광역시 달서구 대곡동 1034 대곡역 화성파크드림 위드,"대구광역시 달서구 비슬로 2734, 상가동 2층 206호 (대곡동, 대곡역 화성파크드림 위드)",42765.0,페이버헤어 대구달서점,2026-03-04 11:03:22,U,2026-03-06 02:40:00,일반미용업,336846.021188449,257667.946452804,"일반미용업, 피부미용업",2.0,0.0,2.0,2.0,0.0,0.0,6.0,,,,,1.0,0.0,3.0,N,,페이버헤어대구달서점_대구광역시달서구대곡동1034대곡역화성파크드림위드
330,미용업,05_18_01_P,3230000,3230000-213-2025-00076,2025-11-05,,1,영업/정상,1,영업,,,,,,29.7,138-840,서울특별시 송파구 삼전동 126-10,"서울특별시 송파구 백제고분로31길 30, 1층 102호 (삼전동)",5602.0,바이로우 잠실 속눈썹펌,2026-03-03 09:27:17,U,2026-03-05 02:40:00,메이크업업,208401.191679518,444789.766333677,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,2.0,N,,바이로우잠실속눈썹펌_서울특별시송파구삼전동126-10
331,미용업,05_18_01_P,4060000,4060000-211-2025-00059,2025-10-21,,1,영업/정상,1,영업,,,,,,39.66,413-904,경기도 파주시 문산읍 문산리 6-28 순금당안경원,"경기도 파주시 문산읍 문향로67번길 2, 순금당안경원 1동 1층 101호",10821.0,편안헤어 파주문산점,2026-03-03 11:56:36,U,2026-03-05 02:40:00,일반미용업,181012.938126298,483969.005383175,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,N,,편안헤어파주문산점_경기도파주시문산읍문산리6-28순금당안경원
332,미용업,05_18_01_P,3930000,5560000-225-2025-00001,2025-10-16,,1,영업/정상,1,영업,,,,,,7.2,425-906,경기도 안산시 단원구 고잔동 769-4 중앙프라자 206호일부,"경기도 안산시 단원구 광덕동로 61, 중앙프라자 206호일부 (고잔동)",15470.0,헤이즐브로우 눈썹&속눈썹,2026-03-03 14:03:10,U,2026-03-05 02:40:00,메이크업업,185068.047421819,423118.566395233,"일반미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,헤이즐브로우눈썹&속눈썹_경기도안산시단원구고잔동769-4중앙프라자206호일부
328,미용업,05_18_01_P,3530000,3530000-213-2025-00029,2025-10-15,,1,영업/정상,1,영업,,,,,,135.0,405-260,인천광역시 남동구 서창동 705 스카이플러스,"인천광역시 남동구 서창남순환로216번길 17, 스카이플러스 301호 (서창동)",21617.0,엘리시움헤어,2026-03-03 10:23:36,U,2026-03-05 02:40:00,일반미용업,177749.373569846,435740.833962803,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,3.0,N,,엘리시움헤어_인천광역시남동구서창동705스카이플러스
732,미용업,05_18_01_P,4050000,5630000-212-2025-00014,2025-10-10,,1,영업/정상,1,영업,,,,,,24.0,446-529,경기도 용인시 기흥구 중동 842 쥬네브스타월드빌딩 가동 B158일부호,"경기도 용인시 기흥구 동백중앙로 225-6, 쥬네브스타월드빌딩 가동 B158일부호 (중동)",17006.0,모아모아에스테틱 용인동백점,2026-03-04 15:45:53,U,2026-03-06 02:40:00,피부미용업,213250.43731501,419123.413792612,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,1.0,N,,모아모아에스테틱용인동백점_경기도용인시기흥구중동842쥬네브스타월드빌딩가동B158일부호
603,미용업,05_18_01_P,5690000,5690000-215-2025-00013,2025-10-01,,1,영업/정상,1,영업,,,,,,39.76,339-003,세종특별자치시 나성동 800 센트럴타워,"세종특별자치시 나성북로 21, 센트럴타워 3층 307호 (나성동)",30128.0,세종뷰티포레,2026-03-04 00:00:00,D,2026-03-06 02:30:00,네일아트업,223130.16408512,332120.976177086,네일미용업,11.0,3.0,3.0,0.0,0.0,0.0,1.0,,,,임대,1.0,0.0,0.0,N,,세종뷰티포레_세종특별자치시나성동800센트럴타워
734,미용업,05_18_01_P,3860000,3881000-212-2025-00016,2025-10-01,,1,영업/정상,1,영업,,,,,,29.48,,경기도 부천시 소사구 소사본동 65-2 힐스테이트 소사역 3층 325호,"경기도 부천시 소사구 경인옛로 37, 3층 325호 (소사본동, 힐스테이트 소사역)",14693.0,비르왁싱 부천본점 브라질리언왁싱 전문,2026-03-04 13:32:31,U,2026-03-06 02:40:00,피부미용업,181921.648599663,442191.356843332,피부미용업,0.0,0.0,3.0,3.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,비르왁싱부천본점브라질리언왁싱전문_경기도부천시소사구소사본동65-2힐스테이트소사역3층325호
373,미용업,05_18_01_P,4820000,4820000-215-2025-00010,2025-09-25,,1,영업/정상,1,영업,,,,,,8.4,540-963,전라남도 순천시 조곡동 139-3,"전라남도 순천시 역전길 34, 6동 2층 20호 (조곡동)",57964.0,muadit nail(무아딧 네일),2026-03-03 11:45:14,U,2026-03-05 02:40:00,네일아트업,245493.889138157,161112.737701256,네일미용업,2.0,0.0,2.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,muaditnail(무아딧네일)_전라남도순천시조곡동139-3
374,미용업,05_18_01_P,3560000,3560000-212-2025-00033,2025-09-24,,3,폐업,2,폐업,2026-03-03,,,,,14.0,,인천광역시 서구 청라동 162-16 청라매그놀리아오피스텔 302-1호,"인천광역시 서구 중봉대로586번길 9-11, 청라매그놀리아오피스텔 3층 302 일부호 (청라동)",22736.0,스튜디오은혜(studio-eunhye),2026-03-03 13:06:44,U,2026-03-05 02:40:00,피부미용업,169061.59,447876.375,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,스튜디오은혜(studio-eunhye)_인천광역시서구청라동162-16청라매그놀리아오피스텔302-1호
375,미용업,05_18_01_P,3910000,3910000-219-2025-00009,2025-09-17,,3,폐업,2,폐업,2026-03-03,,,,,11.28,450-150,경기도 평택시 비전동 1057-4,"경기도 평택시 비전9길 67, 1층 일부호 (비전동)",17855.0,아이네뜨,2026-03-03 16:44:26,U,2026-03-05 02:40:00,메이크업업,210029.067425016,389070.633180995,화장ㆍ분장 미용업,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,임대,0.0,0.0,1.0,N,,아이네뜨_경기도평택시비전동1057-4
378,미용업,05_18_01_P,3460000,3460000-215-2025-00024,2025-09-08,,1,영업/정상,1,영업,,,,,,51.0,706-831,대구광역시 수성구 수성동1가 111-13 1층,"대구광역시 수성구 달구벌대로458길 48, 1층 (수성동1가)",42128.0,라우뷰티,2026-03-03 17:12:56,U,2026-03-05 02:40:00,네일아트업,345571.730357635,263153.153289744,네일미용업,2.0,0.0,1.0,1.0,0.0,0.0,6.0,,,,,0.0,0.0,0.0,N,,라우뷰티_대구광역시수성구수성동1가111-131층
993,미용업,05_18_01_P,3740000,3770000-213-2025-00018,2025-09-04,,1,영업/정상,1,영업,,,,,,100.74,442-838,경기도 수원시 팔달구 지동 483-1 선린,"경기도 수원시 팔달구 경수대로 595, 선린 2층 (지동)",16249.0,라온밸런스 웰니스센터,2026-03-05 17:42:33,U,2026-03-07 02:40:00,일반미용업,202635.03380309,419655.939210445,종합미용업,0.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,라온밸런스웰니스센터_경기도수원시팔달구지동483-1선린
604,미용업,05_18_01_P,3550000,3550000-212-2025-00010,2025-09-01,,1,영업/정상,1,영업,,,,,,35.2,407-310,인천광역시 계양구 용종동 211-1 경동빌딩,"인천광역시 계양구 오조산로 85, 경동빌딩 3층 일부(305)호 (용종동)",21065.0,루아벨뷰티,2026-03-04 00:00:00,D,2026-03-06 02:30:00,피부미용업,176826.037390137,448531.182389257,피부미용업,4.0,1.0,3.0,3.0,0.0,0.0,2.0,,,,임대,0.0,0.0,2.0,N,,루아벨뷰티_인천광역시계양구용종동211-1경동빌딩
45,미용업,05_18_01_P,3730000,3730000-211-2025-00026,2025-08-21,,1,영업/정상,1,영업,,,,,052282 1985,50.31,689-903,울산광역시 울주군 온양읍 대안리 569-12,"울산광역시 울주군 온양읍 대안1길 19, 1층",44978.0,상상그리다 헤어살롱,2026-03-03 11:18:01,I,2026-03-05 00:20:02,일반미용업,407132.692966511,214785.097619196,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,상상그리다헤어살롱_울산광역시울주군온양읍대안리569-12
372,미용업,05_18_01_P,3720000,3720000-211-2025-00006,2025-08-21,,3,폐업,2,폐업,2026-03-03,,,,052282 1985,31.9,683-260,울산광역시 북구 산하동 1001-3,"울산광역시 북구 강동산하4로 21, 지상1층 105호 (산하동)",44264.0,상상그리다 헤어살롱,2026-03-03 10:53:02,U,2026-03-05 02:40:00,일반미용업,420781.440532649,239547.144603734,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,상상그리다헤어살롱_울산광역시북구산하동1001-3
731,미용업,05_18_01_P,3410000,3410000-221-2025-00004,2025-08-05,,1,영업/정상,1,영업,,,,,,214.24,700-092,"대구광역시 중구 동성로2가 0150-0010 2,3층 A동 1호","대구광역시 중구 동성로 24, A동 2,3층 1호 (동성로2가)",41941.0,데자뷰뷰티센터,2026-03-04 15:27:31,U,2026-03-06 02:40:00,피부미용업,344004.237553135,264360.415687667,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,10.0,N,,"데자뷰뷰티센터_대구광역시중구동성로2가0150-00102,3층A동1호"
992,미용업,05_18_01_P,4060000,4060000-222-2025-00004,2025-08-04,,1,영업/정상,1,영업,,,,,,54.0,413-190,경기도 파주시 와동동 1595-3,"경기도 파주시 가람로21번길 26-26, 1층 일부(좌측호) (와동동)",10870.0,래쉬엘X네일히 파주운정본점,2026-03-05 14:30:23,U,2026-03-07 02:40:00,메이크업업,178225.426674501,470326.700894728,"네일미용업, 화장ㆍ분장 미용업",4.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,1.0,N,,래쉬엘X네일히파주운정본점_경기도파주시와동동1595-3
733,미용업,05_18_01_P,3480000,3480000-211-2025-00021,2025-07-29,,1,영업/정상,1,영업,,,,,,0.0,,대구광역시 달성군 현풍읍 중리 301-1 1층,"대구광역시 달성군 현풍읍 현풍중앙로14길 68-29, 1층",43005.0,권미용실,2026-03-04 09:32:57,U,2026-03-06 02:40:00,일반미용업,330897.298094638,244786.241330491,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,권미용실_대구광역시달성군현풍읍중리301-11층
563,미용업,05_18_01_P,3330000,3330000-213-2025-00023,2025-07-18,,1,영업/정상,1,영업,,,,,,46.2,612-030,부산광역시 해운대구 좌동 1492 해운대케이씨씨스위첸,"부산광역시 해운대구 세실로 80, 상가동 111호 (좌동, 해운대케이씨씨스위첸)",48107.0,예뻐졌다,2026-03-04 17:02:55,I,2026-03-06 00:20:02,피부미용업,398319.747092778,188121.959311889,종합미용업,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,예뻐졌다_부산광역시해운대구좌동1492해운대케이씨씨스위첸
744,미용업,05_18_01_P,3360000,3360000-213-2025-00005,2025-07-18,,3,폐업,2,폐업,2026-03-04,,,,,33.43,618-200,부산광역시 강서구 명지동 3594 더샵 명지퍼스트월드 2단지,"부산광역시 강서구 명지국제7로 37, 판매시설동 212호 (명지동, 더샵 명지퍼스트월드 2단지)",46726.0,예뻐졌다,2026-03-04 17:01:24,U,2026-03-06 02:40:00,피부미용업,373753.987509016,179343.152912355,종합미용업,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,예뻐졌다_부산광역시강서구명지동3594더샵명지퍼스트월드2단지
872,미용업,05_18_01_P,3370000,3370000-213-2025-00005,2025-07-15,,1,영업/정상,1,영업,,,,,,38.64,611-080,부산광역시 연제구 연산동 2341 연제 롯데캐슬&데시앙,"부산광역시 연제구 월드컵대로 55, 301동 206호 (연산동, 연제 롯데캐슬&데시앙)",47602.0,예뻐졌다 연산점,2026-03-05 14:53:52,I,2026-03-07 00:20:02,피부미용업,389693.851654577,188695.938116037,종합미용업,0.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,예뻐졌다연산점_부산광역시연제구연산동2341연제롯데캐슬&데시앙
904,미용업,05_18_01_P,3370000,3370000-212-2025-00016,2025-07-15,,1,영업/정상,1,영업,,,,,,38.64,611-080,부산광역시 연제구 연산동 2341 연제 롯데캐슬&데시앙,"부산광역시 연제구 월드컵대로 55, 301동 206호 (연산동, 연제 롯데캐슬&데시앙)",47602.0,예뻐졌다,2026-03-05 00:00:00,D,2026-03-07 02:30:00,피부미용업,389693.851654577,188695.938116037,피부미용업,0.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,예뻐졌다_부산광역시연제구연산동2341연제롯데캐슬&데시앙
137,미용업,05_18_01_P,4090000,4090000-221-2025-00006,2025-06-23,,1,영업/정상,1,영업,,,,,,14.0,415-070,경기도 김포시 풍무동 1033 풍무역플라자,"경기도 김포시 유현로238번길 8, 풍무역플라자 201호 (풍무동)",10113.0,딜라잇뷰티,2026-03-03 13:13:17,I,2026-03-05 00:20:02,피부미용업,176208.786780091,456606.455769298,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,임대,0.0,0.0,1.0,N,,딜라잇뷰티_경기도김포시풍무동1033풍무역플라자
905,미용업,05_18_01_P,3460000,3460000-220-2025-00001,2025-06-12,,1,영업/정상,1,영업,,,,,,33.5,706-800,대구광역시 수성구 두산동 18-15 1층,"대구광역시 수성구 청수로20길 47, 1층 (두산동)",42169.0,후안스튜디오대구수성본점,2026-03-05 00:00:00,D,2026-03-07 02:30:00,메이크업업,346381.564831941,261131.359287505,"일반미용업, 화장ㆍ분장 미용업",4.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,후안스튜디오대구수성본점_대구광역시수성구두산동18-151층
1017,미용업,05_18_01_P,4490000,5660000-212-2025-00029,2025-06-11,,3,폐업,2,폐업,2026-03-05,,,,,22.88,331-962,충청남도 천안시 서북구 두정동 1561 나우빌딩,"충청남도 천안시 서북구 두정중11길 62, 나우빌딩 3층 (두정동)",31102.0,나예쁨,2026-03-05 16:26:01,U,2026-03-07 02:40:00,피부미용업,212874.687014793,370694.92751713,피부미용업,4.0,0.0,3.0,3.0,0.0,0.0,5.0,,,,,0.0,0.0,1.0,N,,나예쁨_충청남도천안시서북구두정동1561나우빌딩
1013,미용업,05_18_01_P,4490000,5650000-215-2025-00009,2025-06-04,,3,폐업,2,폐업,2026-03-05,,,,,25.08,330-954,충청남도 천안시 동남구 원성동 561-1 1층,"충청남도 천안시 동남구 원거리11길 42, 1층 (원성동)",31186.0,유네일,2026-03-05 10:27:00,U,2026-03-07 02:40:00,네일아트업,213994.909808487,366638.533381324,네일미용업,3.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,유네일_충청남도천안시동남구원성동561-11층
407,미용업,05_18_01_P,3940000,3950000-221-2025-00002,2025-06-02,,1,영업/정상,1,영업,,,,,,46.23,412-040,경기도 고양시 덕양구 원흥동 627 3호선 원흥역 봄오피스텔 423호,"경기도 고양시 덕양구 권율대로 672, 3호선 원흥역 봄오피스텔 423호 (원흥동)",10564.0,아이율(EYEYOOL),2026-03-03 11:13:05,U,2026-03-05 02:40:00,메이크업업,188825.531654693,460840.60207293,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,아이율(EYEYOOL)_경기도고양시덕양구원흥동6273호선원흥역봄오피스텔423호
405,미용업,05_18_01_P,4040000,4040000-215-2025-00011,2025-05-26,,1,영업/정상,1,영업,,,,,,34.99,465-150,경기도 하남시 망월동 1106 힐스테이트 에코 미사,"경기도 하남시 미사강변동로 85, 힐스테이트 에코 미사 4층 418호의 일부호 (망월동)",12913.0,550네일,2026-03-03 15:40:29,U,2026-03-05 02:40:00,네일아트업,216887.982339673,451150.494557284,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,550네일_경기도하남시망월동1106힐스테이트에코미사
743,미용업,05_18_01_P,3390000,3390000-215-2025-00006,2025-05-26,,3,폐업,2,폐업,2026-03-04,,,,,10.0,617-839,부산광역시 사상구 주례동 693-19,"부산광역시 사상구 사상로 17, 1층 (주례동)",47001.0,발라네일,2026-03-04 10:24:45,U,2026-03-06 02:40:00,네일아트업,382004.756196274,185365.306749496,네일미용업,0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,발라네일_부산광역시사상구주례동693-19
