번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
370,대기오염물질배출시설설치사업장,09_30_08_P,3360000,336000021201700028,2017-10-30,,1,영업/정상,11,영업,,,,,051-971-3785,,,부산광역시 강서구 지사동 16-13,부산광역시 강서구 과학산단로 186 (지사동),46743,(주)인우아스콘,2026-02-05 16:46:54,U,2026-02-07 02:40:00,아스콘 제조업,368274.349839965,184202.008390765,대기배출업소관리,아스콘 제조업,3종,,,0.0,8.0,0.0,6228114910.0,,(주)인우아스콘_부산광역시강서구지사동16-13
496,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021201700161,2017-10-27,,1,영업/정상,11,영업,,,,,0319961432,,,경기도 김포시 양촌읍 학운리 448-188,경기도 김포시 양촌읍 삼도공단로63번길 34 (학운리 448-188),10049,(주)이퍼린,2026-02-06 13:21:05,U,2026-02-08 02:40:00,기타 목재가구 제조업,164289.528773177,455494.217481655,대기배출업소관리,기타 목재가구 제조업,5종,장농도어,8.0,300.0,8.0,300.0,1348728511.0,,(주)이퍼린_경기도김포시양촌읍학운리448-188
2101,대기오염물질배출시설설치사업장,09_30_08_P,3500000,350000021201700002,2017-10-23,,1,영업/정상,11,영업,,,,,765-3591,,,인천광역시 동구 송현동 2-69,인천광역시 동구 염전로 16 (송현동),22534,대성기업,2026-02-19 11:37:15,U,2026-02-21 02:40:00,도금업,168669.520989823,442644.693854821,대기배출업소관리,도금업,5종,,,0.0,10.0,300.0,1211939901.0,,대성기업_인천광역시동구송현동2-69
1014,대기오염물질배출시설설치사업장,09_30_08_P,5530000,553000021201700167,2017-10-16,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 향남읍 백토리 189,경기도 화성시 만세구 향남읍 토성로 300,18589,주식회사한카이케미칼,2026-02-11 17:48:52,U,2026-02-13 02:40:00,폐기물 처리업,195986.999283036,401739.147043179,대기배출업소관리,폐기물 처리업,4종,,8.0,300.0,8.0,300.0,8418702977.0,,주식회사한카이케미칼_경기도화성시만세구향남읍백토리189
2184,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700238,2017-10-12,,1,영업/정상,11,영업,,,,,0314953100,,,경기도 안산시 단원구 성곡동 637-15,,,(주)엠제이비,2026-02-20 17:28:23,U,2026-02-22 02:40:00,도금업,178519.825381403,423759.842927803,대기배출업소관리,도금업,5종,,,0.0,,0.0,7718803524.0,,(주)엠제이비_경기도안산시단원구성곡동637-15
1546,대기오염물질배출시설설치사업장,09_30_08_P,4050000,562000021201700022,2017-09-29,,1,영업/정상,11,영업,,,,,031-332-5502,,,경기도 용인시 처인구 양지면 평창리 700-1 일원,,,기아(주) [기아비전스퀘어],2022-12-29 09:08:51,U,2026-02-13 17:57:07,,,,대기배출업소관리,,4종,,4.0,365.0,4.0,365.0,1198102316.0,,기아(주)[기아비전스퀘어]_경기도용인시처인구양지면평창리700-1일원
2349,대기오염물질배출시설설치사업장,09_30_08_P,5050000,505000021201700034,2017-09-22,,1,영업/정상,11,영업,,,,,054-620-1188,,,경상북도 경주시 안강읍 두류리 694,경상북도 경주시 안강읍 두류길 275,38029,(주)아리웰에너지,2026-02-24 17:36:38,U,2026-02-26 02:40:00,,395884.502892536,276202.563084137,대기배출업소관리,,4종,,8.0,300.0,8.0,300.0,1598700695.0,,(주)아리웰에너지_경상북도경주시안강읍두류리694
260,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700217,2017-09-12,,1,영업/정상,11,영업,,,,,031-491-2811,,,경기도 안산시 단원구 신길동 1060-4,경기도 안산시 단원구 신원로133번길 74 (신길동),,(주)벨란 제2공장,2026-02-03 09:35:35,U,2026-02-06 02:40:00,"탭, 밸브 및 유사장치 제조업",178270.972236845,424280.365297021,대기배출업소관리,"탭, 밸브 및 유사장치 제조업",4종,밸브,,0.0,,0.0,1348517306.0,,(주)벨란제2공장_경기도안산시단원구신길동1060-4
2534,대기오염물질배출시설설치사업장,09_30_08_P,5080000,508000021201700016,2017-09-07,,1,영업/정상,11,영업,,,,,,,,경상북도 구미시 공단동 296-17,경상북도 구미시 산호대로 116-60 (공단동),39377,주식회사 엘제이글로벌,2026-02-26 15:16:42,U,2026-02-28 02:40:00,특수 목적용 기계 제조업,325297.766286424,288986.802327399,대기배출업소관리,특수 목적용 기계 제조업,5종,,,0.0,,0.0,7018802017.0,,주식회사엘제이글로벌_경상북도구미시공단동296-17
1090,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021201700014,2017-09-01,,1,영업/정상,11,영업,,,,,031-641-3344,,,경기도 이천시 설성면 수산리 436-7,경기도 이천시 설성면 진상미로813번길 130-70,17412,에이치플러스에코(주),2026-02-11 10:33:16,U,2026-02-13 02:40:00,토양 및 지하수 정화업,244102.391946477,403678.106960036,대기배출업소관리,토양 및 지하수 정화업,5종,정화토,8.0,240.0,8.0,240.0,2208600404.0,,에이치플러스에코(주)_경기도이천시설성면수산리436-7
732,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700209,2017-08-31,,1,영업/정상,11,영업,,,,,031-494-6016,,,경기도 안산시 단원구 원시동 782-10,경기도 안산시 단원구 산단로68번길 15 (원시동),15434,(주)부흥산업사 1공장,2026-02-10 13:52:43,U,2026-02-12 02:40:00,,181160.88197907,422205.063164648,대기배출업소관리,,5종,,,0.0,,300.0,1348104405.0,,(주)부흥산업사1공장_경기도안산시단원구원시동782-10
2385,대기오염물질배출시설설치사업장,09_30_08_P,3470000,347000021201700025,2017-08-30,,1,영업/정상,11,영업,,,,,0533521133,,,,대구광역시 달서구 달서대로64길 115 (월암동),42719,(주)신화금속열처리 성서지점,2026-02-24 11:40:14,U,2026-02-26 02:40:00,금속 열처리업,335959.567971839,259675.322238095,대기배출업소관리,금속 열처리업,4종,기어류부품,24.0,300.0,24.0,300.0,5048194300.0,,(주)신화금속열처리성서지점_
2540,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021201700138,2017-08-24,,1,영업/정상,11,영업,,,,,,,,경기도 김포시 월곶면 개곡리 882-7,경기도 김포시 월곶면 애기봉로275번길 77-1,10003,(주)대덕,2026-02-26 18:28:00,U,2026-02-28 02:40:00,비금속원료 재생업,162193.199462279,470086.410179204,대기배출업소관리,비금속원료 재생업,4종,플라스틱 재생원료,24.0,300.0,24.0,300.0,6368600496.0,,(주)대덕_경기도김포시월곶면개곡리882-7
1355,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201700007,2017-08-14,,1,영업/정상,1,영업,,,,,0333458602,,,,강원특별자치도 횡성군 우천면 우천산업단지로 38-20,25244,한국코팅강관㈜,2021-07-14 15:59:11,I,2026-02-13 17:57:07,,,,대기배출업소관리,"금속 열처리, 도금 및 기타 금속가공업",4종,"배관용강관, 상수도강관",8.0,300.0,0.0,0.0,2908800275.0,,한국코팅강관㈜_
980,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201700006,2017-08-14,,3,폐업,2,폐업,2022-02-07,,,,0333458602,,,,강원특별자치도 횡성군 우천면 우천산업단지로 38-20,25244,현대강관(주) (재지정),2022-04-29 16:58:46,I,2026-02-13 00:20:38,,,,,,,,,,,,,,현대강관(주)(재지정)_
1973,대기오염물질배출시설설치사업장,09_30_08_P,5380000,538000021201700024,2017-07-28,,1,영업/정상,11,영업,,,,,055-366-6100,,,경상남도 양산시 매곡동 1115-1,경상남도 양산시 그린공단3길 25-25 (매곡동),50540,(주)태성케미칼,2026-02-13 10:50:39,U,2026-02-15 02:40:00,,397509.069716863,209013.639629078,대기배출업소관리,,5종,,8.0,300.0,8.0,300.0,2788800256.0,,(주)태성케미칼_경상남도양산시매곡동1115-1
2098,대기오염물질배출시설설치사업장,09_30_08_P,4500000,450000021201700006,2017-07-25,,1,영업/정상,11,영업,,,,,041-881-8289,,,충청남도 공주시 탄천면 안영리 842,충청남도 공주시 탄천면 탄천산업단지길 11-11 ((주)코엠),32610,㈜태경코엠,2026-02-19 16:49:03,U,2026-02-21 02:40:00,그외 기타 분류안된 화학제품 제조업,205834.592906308,311708.103473882,대기배출업소관리,그외 기타 분류안된 화학제품 제조업,4종,,15.0,300.0,15.0,300.0,3148190263.0,,㈜태경코엠_충청남도공주시탄천면안영리842
53,대기오염물질배출시설설치사업장,09_30_08_P,5060000,506000021201700011,2017-07-24,,1,영업/정상,11,영업,,,,,0544307000,,,경상북도 김천시 어모면 남산리 2038,경상북도 김천시 어모면 산업단지5로 15,39536,영진하우징(주),2026-02-02 17:46:13,U,2026-02-04 02:40:00,비내화 모르타르 제조업,302062.98494437,296335.292540938,대기배출업소관리,비내화 모르타르 제조업,4종,타일시멘트 및 타일접착제,8.0,240.0,8.0,240.0,5038181404.0,,영진하우징(주)_경상북도김천시어모면남산리2038
2211,대기오염물질배출시설설치사업장,09_30_08_P,5670000,567018421201700005,2017-07-12,,1,영업/정상,11,영업,,,,,,,,경상남도 창원시 마산회원구 내서읍 용담리 46,경상남도 창원시 마산회원구 내서읍 수곡로 70-15,51211,유진,2026-02-20 17:07:58,U,2026-02-22 02:40:00,도장 및 기타 피막처리업,336601.839845265,197746.716213009,대기배출업소관리,도장 및 기타 피막처리업,5종,,7.0,264.0,7.0,264.0,1412901427.0,,유진_경상남도창원시마산회원구내서읍용담리46
1051,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700178,2017-07-10,,1,영업/정상,11,영업,,,,,031-495-8931,,,경기도 안산시 단원구 목내동 448-9,경기도 안산시 단원구 목내로 125 (목내동),425-100,(주)다우환경,2026-02-11 17:11:27,U,2026-02-13 02:40:00,도금업,179938.889813734,423205.89533253,대기배출업소관리,도금업,4종,,,0.0,,0.0,1348717367.0,,(주)다우환경_경기도안산시단원구목내동448-9
2381,대기오염물질배출시설설치사업장,09_30_08_P,4080000,408000021201700030,2017-07-10,,1,영업/정상,11,영업,,,,,0316778166,,,경기도 안성시 양성면 장서리 392,경기도 안성시 양성면 양성로 519-28,456-932,(주)단우,2026-02-24 15:01:00,U,2026-02-26 02:40:00,지정외 폐기물 처리업,218470.928581039,399525.672733049,대기배출업소관리,지정외 폐기물 처리업,5종,구리스크랩,8.0,300.0,8.0,300.0,4338602397.0,,(주)단우_경기도안성시양성면장서리392
63,대기오염물질배출시설설치사업장,09_30_08_P,3400000,340000021201700008,2017-07-06,,1,영업/정상,11,영업,,,,,0517457010,,,부산광역시 기장군 장안읍 명례리 912,부산광역시 기장군 장안읍 명례산단5로 56,46028,(주)화승코퍼레이션 기장공장,2026-02-02 17:43:01,U,2026-02-04 02:40:00,선박 구성부분품 제조업,404850.426634233,210250.191908998,대기배출업소관리,선박 구성부분품 제조업,5종,조선기자재부품,16.0,16.0,250.0,250.0,7658500671.0,,(주)화승코퍼레이션기장공장_부산광역시기장군장안읍명례리912
1967,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021201700099,2017-06-30,,1,영업/정상,11,영업,,,,,0319975288,,,경기도 김포시 대곶면 대명리 80,경기도 김포시 대곶면 학의동로 62-1,10040,(주)성진금속 김포지사 제2공장,2026-02-13 16:47:26,U,2026-02-15 02:40:00,"알루미늄 압연, 압출 및 연신제품 제조업",161007.188253848,461669.90608714,대기배출업소관리,"알루미늄 압연, 압출 및 연신제품 제조업",5종,알루미늄 압출품,8.0,300.0,8.0,300.0,4658500621.0,,(주)성진금속김포지사제2공장_경기도김포시대곶면대명리80
2366,대기오염물질배출시설설치사업장,09_30_08_P,3530000,353000021201700007,2017-06-22,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 241-3,인천광역시 남동구 논현고잔로 127-11 (고잔동),21686,오구오구모터스,2026-02-24 15:12:41,U,2026-02-26 02:40:00,자동차 종합 수리업,174464.80591437,432547.952230287,대기배출업소관리,자동차 종합 수리업,5종,,,0.0,,300.0,,,오구오구모터스_인천광역시남동구고잔동241-3
2364,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700151,2017-06-12,,1,영업/정상,11,영업,,,,,031-433-4915,,,경기도 안산시 단원구 목내동 395-1,"경기도 안산시 단원구 목내로122번길 18 (목내동, (주)덕성)",15598,동우금속,2026-02-24 16:22:55,U,2026-02-26 02:40:00,도금업,180187.839392616,423049.79763319,대기배출업소관리,도금업,5종,,,0.0,,0.0,1343279266.0,,동우금속_경기도안산시단원구목내동395-1
1782,대기오염물질배출시설설치사업장,09_30_08_P,3940000,394000021201700011,2017-06-07,,1,영업/정상,11,영업,,,,,,,,,경기도 고양시 일산동구 동국로 325-4 (문봉동),10313,상아종합모터스(주),2026-02-12 16:54:24,U,2026-02-14 02:40:00,자동차 종합 수리업,183933.541661491,465801.218508075,대기배출업소관리,자동차 종합 수리업,,,8.0,300.0,,300.0,5228800677.0,,상아종합모터스(주)_
1951,대기오염물질배출시설설치사업장,09_30_08_P,6510000,651000021201700014,2017-06-01,,1,영업/정상,11,영업,,,,,0647993800,,,제주특별자치도 제주시 애월읍 상가리 219,제주특별자치도 제주시 애월읍 봉매동산길 26,63036,(주)미래제주,2026-02-13 17:18:32,U,2026-02-15 02:40:00,폐기물 처리업,140972.13300679,-7954.46343006001,대기배출업소관리,폐기물 처리업,4종,,8.0,240.0,8.0,240.0,6168124975.0,,(주)미래제주_제주특별자치도제주시애월읍상가리219
2512,대기오염물질배출시설설치사업장,09_30_08_P,5530000,553000021201700078,2017-05-31,,1,영업/정상,11,영업,,,,,031-356-7847,,,경기도 화성시 만세구 장안면 석포리 780-6 782-2,경기도 화성시 만세구 장안면 석포로 382-11,18574,(주)플라스콤,2026-02-26 19:03:02,U,2026-02-28 02:40:00,플라스틱 발포 성형제품 제조업,184034.35440739,404550.608156489,대기배출업소관리,플라스틱 발포 성형제품 제조업,5종,,10.0,300.0,10.0,300.0,1248681225.0,,(주)플라스콤_경기도화성시만세구장안면석포리780-6782-2
1812,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021201700007,2017-05-30,,1,영업/정상,11,영업,,,,,031-643-4783,,,경기도 이천시 장호원읍 이황리 701,경기도 이천시 장호원읍 이풍로158번길 4,17414,대일콘크리트(주) 이천지점,2026-02-12 13:35:36,U,2026-02-14 02:40:00,콘크리트관 및 기타 구조용 콘크리트제품 제조업,252263.322605839,406704.266509825,대기배출업소관리,콘크리트관 및 기타 구조용 콘크리트제품 제조업,5종,,8.0,300.0,8.0,300.0,7698500241.0,,대일콘크리트(주)이천지점_경기도이천시장호원읍이황리701
233,대기오염물질배출시설설치사업장,09_30_08_P,4060000,406000021201700035,2017-05-30,,1,영업/정상,11,영업,,,,,0319477783,,,경기도 파주시 광탄면 용미리 194-2,경기도 파주시 광탄면 장지산로31번길 94 (용미리 194-2),10955,스카이상사,2026-02-04 18:03:59,U,2026-02-06 02:40:00,기타 자동차부품 제조업,189509.202001565,470745.610461758,대기배출업소관리,기타 자동차부품 제조업,5종,자동차부품,6.0,240.0,6.0,240.0,1410590021.0,,스카이상사_경기도파주시광탄면용미리194-2
1530,대기오염물질배출시설설치사업장,09_30_08_P,4050000,562000021201700008,2017-05-23,,1,영업/정상,11,영업,,,,,0313306604,,,,"경기도 용인시 처인구 명지로 116 (남동, 명지대학교용인캠퍼스)",17058,명지대학교,2024-01-25 16:10:14,U,2026-02-13 17:57:07,대학교,216511.324215358,413333.857985227,대기배출업소관리,대학교,5종,,,0.0,1.0,150.0,1108200297.0,,명지대학교_
1469,대기오염물질배출시설설치사업장,09_30_08_P,3400000,340000022201700005,2017-05-18,,1,영업/정상,11,영업,,,,,052-705-0233,,,부산광역시 기장군 장안읍 명례리 907-2,부산광역시 기장군 장안읍 명례산단3로 60,46028,티씨머티리얼즈(주) 중전기,2024-04-19 09:58:00,I,2026-02-13 17:57:07,전동기 및 발전기 제조업,405030.621713047,210476.20551542,대기배출업소관리,전동기 및 발전기 제조업,5종,,24.0,300.0,0.0,0.0,4298500789.0,,티씨머티리얼즈(주)중전기_부산광역시기장군장안읍명례리907-2
420,대기오염물질배출시설설치사업장,09_30_08_P,3360000,336000021201700012,2017-05-15,,1,영업/정상,11,영업,,,,,051-831-5312,,,부산광역시 강서구 송정동 1581-2,부산광역시 강서구 녹산산단261로88번길 8 (송정동),46753,(주)한국피씨에스,2026-02-05 17:51:23,U,2026-02-07 02:40:00,기초 화학물질 제조업,368320.157907775,179046.759203679,대기배출업소관리,기초 화학물질 제조업,5종,왁스,,0.0,,0.0,6068634490.0,,(주)한국피씨에스_부산광역시강서구송정동1581-2
1963,대기오염물질배출시설설치사업장,09_30_08_P,5710000,572000021201700002,2017-05-08,,1,영업/정상,11,영업,,,,,043-285-2020,,,충청북도 청주시 상당구 가덕면 청용리 208-3,충청북도 청주시 상당구 가덕면 상장인차로 422,,주식회사 대광소재,2026-02-13 15:48:22,U,2026-02-15 02:40:00,,248758.105214338,337824.451418289,대기배출업소관리,,5종,,8.0,200.0,8.0,200.0,3178146499.0,,주식회사대광소재_충청북도청주시상당구가덕면청용리208-3
1718,대기오염물질배출시설설치사업장,09_30_08_P,6300000,630000001201700007,2017-05-08,,1,영업/정상,1,영업,,,,,0428292284,,,대전광역시 유성구 외삼동   52번지 1호,대전광역시 유성구 외삼로8번길 99 (외삼동),305-156,한화에어로스페이스㈜ 대전사업장,2026-02-12 21:05:15,U,2026-02-14 02:40:00,,228776.724711812,322532.255403784,대기배출업소관리,기타 화학제품 제조업,3종,화약,0.0,0.0,0.0,0.0,6098102992.0,,한화에어로스페이스㈜대전사업장_대전광역시유성구외삼동52번지1호
1353,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201700005,2017-04-18,,1,영업/정상,1,영업,,,,,,,,,강원특별자치도 춘천시 동면 순환대로 1154-77,24212,네이버주식회사,2019-12-08 17:14:03,I,2026-02-13 17:57:07,,268145.93747525,487867.132689766,대기배출업소관리,포털 및 기타 인터넷 정보매개 서비스업,5종,,0.0,0.0,0.0,0.0,,,네이버주식회사_
2187,대기오염물질배출시설설치사업장,09_30_08_P,5710000,573500021201700007,2017-04-17,,1,영업/정상,11,영업,,,,,,,,충청북도 청주시 청원구 오창읍 여천리 50,충청북도 청주시 청원구 오창읍 여천3길 250,28127,광명산업,2026-02-20 14:45:09,U,2026-02-22 02:40:00,지정외 폐기물 처리업,245089.549613519,363642.942884342,대기배출업소관리,지정외 폐기물 처리업,5종,재생플라스틱 원료,12.0,300.0,12.0,300.0,3013966657.0,,광명산업_충청북도청주시청원구오창읍여천리50
525,대기오염물질배출시설설치사업장,09_30_08_P,3130000,313000021201700001,2017-04-13,,1,영업/정상,11,영업,,,,,02-3274-3712,,,서울특별시 마포구 도화동 25-13 효성해링턴 스퀘어,"서울특별시 마포구 마포대로 92, 효성해링턴 스퀘어 (도화동)",04168,공덕경우개발(주),2026-02-06 11:30:20,U,2026-02-08 02:40:00,부동산 임대업,195616.580723896,448973.867131637,대기배출업소관리,부동산 임대업,4종,,12.0,365.0,12.0,365.0,2148866268.0,,공덕경우개발(주)_서울특별시마포구도화동25-13효성해링턴스퀘어
725,대기오염물질배출시설설치사업장,09_30_08_P,4610000,461000021201700007,2017-04-07,,1,영업/정상,11,영업,,,,,041-404-7241,,,,충청남도 예산군 응봉면 응봉로 98,32446,주식회사 선광모터스 (예산지점),2026-02-10 19:32:16,U,2026-02-12 02:40:00,자동차 종합 수리업,178657.962734414,350448.161793709,대기배출업소관리,자동차 종합 수리업,5종,"정비, 도장",8.0,300.0,,0.0,7328500889.0,,주식회사선광모터스(예산지점)_
2463,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700090,2017-04-03,,1,영업/정상,11,영업,,,,,031-365-3859,,,경기도 안산시 단원구 초지동 649-3,경기도 안산시 단원구 별망로 627 (초지동),425-866,(주)유앤생명과학,2026-02-25 17:20:35,U,2026-02-27 02:40:00,의약품 제조업,181653.362703058,422159.881013059,대기배출업소관리,의약품 제조업,5종,,,0.0,,300.0,8498700314.0,,(주)유앤생명과학_경기도안산시단원구초지동649-3
57,대기오염물질배출시설설치사업장,09_30_08_P,4060000,406000021201700024,2017-03-31,,1,영업/정상,11,영업,,,,,031-941-8626,,,경기도 파주시 광탄면 분수리 208-7,경기도 파주시 광탄면 장지산로 309 (분수리 208-7),413-853,(주)홍명산업,2026-02-02 13:35:04,U,2026-02-04 02:40:00,건축폐기물 처리업,188532.803955864,472698.413125941,대기배출업소관리,건축폐기물 처리업,4종,순환골재,8.0,300.0,8.0,300.0,1278173715.0,,(주)홍명산업_경기도파주시광탄면분수리208-7
59,대기오염물질배출시설설치사업장,09_30_08_P,4050000,563000021201700002,2017-03-28,,4,취소/말소/만료/정지/중지,4,폐쇄,2026-02-02,,,,,,,경기도 용인시 기흥구 보정동 444-1,경기도 용인시 기흥구 이현로 47 (보정동),16931,4M모터스,2026-02-02 13:51:05,U,2026-02-04 02:40:00,자동차 전문 수리업,208499.704318366,422970.265952706,대기배출업소관리,자동차 전문 수리업,5종,,8.0,300.0,8.0,300.0,1090338764.0,,4M모터스_경기도용인시기흥구보정동444-1
2548,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700076,2017-03-22,,1,영업/정상,11,영업,,,,,031-508-3312,,,경기도 안산시 단원구 원시동 732,"경기도 안산시 단원구 범지기로 66 (원시동, (주)한국플렉스)",15430,(주)한국플렉스,2026-02-26 11:37:52,U,2026-02-28 02:40:00,,180687.309275551,423012.81799772,대기배출업소관리,,4종,,,0.0,,300.0,1348660154.0,,(주)한국플렉스_경기도안산시단원구원시동732
2042,대기오염물질배출시설설치사업장,09_30_08_P,6440000,644000001201700009,2017-03-13,,1,영업/정상,1,영업,,,,,0415313506,,,,충청남도 아산시 둔포면 해위안길 108,31421,케이엠피(주),2026-02-19 16:00:37,U,2026-02-21 02:40:00,,202397.615495587,377099.376413243,대기배출업소관리,,2종,,0.0,0.0,0.0,0.0,1298104780.0,,케이엠피(주)_
1431,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201700004,2017-02-28,,1,영업/정상,1,영업,,,,,0337424248,,,강원특별자치도 원주시 우산동   405-16,,,유성씨앤에프(주),2023-01-13 15:37:41,I,2026-02-13 17:57:07,,,,대기배출업소관리,고무제품 및 플라스틱제품 제조업,5종,"타일, 레자",8.0,300.0,0.0,0.0,2248101297.0,,유성씨앤에프(주)_강원특별자치도원주시우산동405-16
750,대기오염물질배출시설설치사업장,09_30_08_P,5690000,569000021201700001,2017-02-27,,1,영업/정상,11,영업,,,,,044-850-0729,,,,세종특별자치시 연동면 명학산단로 80,,SK바이오텍(주),2026-02-10 20:26:44,U,2026-02-12 02:40:00,의약용 화합물 및 항생물질 제조업,229623.490089935,338304.666566762,대기배출업소관리,의약용 화합물 및 항생물질 제조업,2종,,24.0,365.0,24.0,365.0,2088128353.0,,SK바이오텍(주)_
1948,대기오염물질배출시설설치사업장,09_30_08_P,5600000,560000021201700017,2017-02-23,,1,영업/정상,11,영업,,,,,542-8924,,,경기도 포천시 군내면 용정리 241-4,경기도 포천시 군내면 포천로 1373-1,11154,모비나퍼니처,2026-02-13 09:21:09,U,2026-02-15 02:40:00,기타 목재가구 제조업,218409.430489695,486668.733984578,대기배출업소관리,기타 목재가구 제조업,5종,,,0.0,,0.0,6272202479.0,,모비나퍼니처_경기도포천시군내면용정리241-4
1965,대기오염물질배출시설설치사업장,09_30_08_P,4950000,495000021201700001,2017-02-14,,1,영업/정상,11,영업,,,,,0612424000,,,"전라남도 무안군 일로읍 죽산리 1574 , 1575, 1576",전라남도 무안군 일로읍 도장포길 27-129,58576,(유)남도환경,2026-02-13 15:47:54,U,2026-02-15 02:40:00,건설 폐기물 처리업,153589.220909066,146580.482010356,대기배출업소관리,건설 폐기물 처리업,5종,순환골재,8.0,300.0,8.0,300.0,4118176621.0,,"(유)남도환경_전라남도무안군일로읍죽산리1574,1575,1576"
1966,대기오염물질배출시설설치사업장,09_30_08_P,4950000,495000021201700002,2017-02-14,,1,영업/정상,11,영업,,,,,061-273-9000,,,전라남도 무안군 일로읍 죽산리 1573,,,(유)그린환경,2026-02-13 15:51:26,U,2026-02-15 02:40:00,건설 폐기물 처리업,153530.638941751,146566.040488648,대기배출업소관리,건설 폐기물 처리업,4종,순환골재,8.0,300.0,8.0,300.0,4118190545.0,,(유)그린환경_전라남도무안군일로읍죽산리1573
72,대기오염물질배출시설설치사업장,09_30_08_P,5340000,534000021201700004,2017-02-13,,1,영업/정상,11,영업,,,,,055-852-9695,,,경상남도 사천시 사남면 유천리 74,경상남도 사천시 사남면 외국기업로 35,,(주)에어로코텍 2공장,2026-02-02 11:10:51,U,2026-02-04 02:40:00,도장 및 기타 피막처리업,297226.286742907,174609.570282698,대기배출업소관리,도장 및 기타 피막처리업,3종,,10.0,300.0,10.0,300.0,5428501121.0,,(주)에어로코텍2공장_경상남도사천시사남면유천리74
1423,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201600015,2017-02-09,,3,폐업,2,폐업,2022-02-07,,,,0335758709,,,,강원특별자치도 삼척시 원덕읍 삼척로 734,25961,삼척에코건자재(주) (통합관리-재정리),2022-02-08 11:18:56,I,2026-02-13 17:57:07,,407602.129757552,412379.695341186,대기배출업소관리,폐기물 처리업,2종,,24.0,365.0,0.0,0.0,2228132912.0,,삼척에코건자재(주)(통합관리-재정리)_
2461,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021201700043,2017-02-09,,1,영업/정상,11,영업,,,,,031-495-0107,,,경기도 안산시 단원구 성곡동 646-3,경기도 안산시 단원구 능길로 120 (성곡동),,(주)세원특수금속,2026-02-25 10:24:29,U,2026-02-27 02:40:00,"동 압연, 압출 및 연신제품 제조업",179140.073301896,424743.15259975,대기배출업소관리,"동 압연, 압출 및 연신제품 제조업",4종,인청동판 및 코일,,0.0,,0.0,1348177927.0,,(주)세원특수금속_경기도안산시단원구성곡동646-3
1529,대기오염물질배출시설설치사업장,09_30_08_P,4050000,562000021201700004,2017-02-07,,1,영업/정상,11,영업,,,,,335-0072,,,경기도 용인시 처인구 원삼면 두창리 1151-2,경기도 용인시 처인구 원삼면 원설로 156,17176,디케이엘(주),2024-11-21 17:22:24,U,2026-02-13 17:57:07,,231294.361885418,405423.996521468,대기배출업소관리,,4종,,24.0,300.0,24.0,300.0,2228133769.0,,디케이엘(주)_경기도용인시처인구원삼면두창리1151-2
890,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201300010,2017-02-06,,3,폐업,2,폐업,2022-02-07,,,,,,,,강원특별자치도 삼척시 원덕읍 삼척로 734,245-803,한국남부발전(주) 삼척발전본부 (통합관리-재지정),2022-02-08 11:50:06,I,2026-02-13 00:20:38,,407602.129757552,412379.695341186,,,,,,,,,,,한국남부발전(주)삼척발전본부(통합관리-재지정)_
1008,대기오염물질배출시설설치사업장,09_30_08_P,6280000,628000001197400002,2017-02-06,,1,영업/정상,1,영업,,,,,0328708700,,,인천광역시 남구 도화동  825번지,인천광역시 남구 송림로307번길 132 (도화동),402-060,이건산업(주),2026-02-11 15:59:42,U,2026-02-13 02:40:00,,,,대기배출업소관리,"박판, 합판 및 강화목제품 제조업",1종,합판 등,0.0,0.0,0.0,0.0,,,이건산업(주)_인천광역시남구도화동825번지
