번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),법인구분명,구분명,Unnamed: 30,record_key
92,유료직업소개소,11_50_02_P,3470000,2024347020114500027,2024-10-24,,1,영업/정상,20,영업중,,,,,,,,대구광역시 달서구 송현동 142-4,"대구광역시 달서구 월배로 439, 2층 (송현동)",42739,부전인력,2026-02-04 09:10:38,U,2026-02-06 02:40:00,,340282.388687532,260335.702737266,개인,유료,,부전인력_대구광역시달서구송현동142-4
43,유료직업소개소,11_50_02_P,3470000,2024347020114500025,2024-10-17,,1,영업/정상,20,영업중,,,,,,,,대구광역시 달서구 성당동 375,"대구광역시 달서구 대명천로12길 16, 1층 (성당동)",42679,여인유료직업소개소,2026-01-30 09:46:12,U,2026-02-04 11:04:37,,340303.531272512,260986.673369583,개인,유료,,여인유료직업소개소_대구광역시달서구성당동375
218,유료직업소개소,11_50_02_P,4390000,2024439021414500007,2024-10-15,,1,영업/정상,20,영업중,,,,,043 912 9911,,,충청북도 충주시 연수동 665-3,"충청북도 충주시 예성로 392, 401호 (연수동)",27342,주식회사 워크위드,2026-02-09 10:30:15,U,2026-02-11 02:40:00,,283107.974316119,388128.358142464,법인,유료,,주식회사워크위드_충청북도충주시연수동665-3
252,유료직업소개소,11_50_02_P,3180000,2024318025614500045,2024-10-04,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1052-35,"서울특별시 영등포구 도림로31길 6, 지하층 (대림동)",07415,동북아취업,2026-02-10 19:21:31,U,2026-02-12 02:40:00,,190708.958244047,443417.119557487,개인,유료,,동북아취업_서울특별시영등포구대림동1052-35
219,유료직업소개소,11_50_02_P,3160000,2024316016014500011,2024-09-09,,1,영업/정상,20,영업중,,,,,028840492,,,서울특별시 구로구 구로동 805-2,"서울특별시 구로구 도림로3길 1, 3층 (구로동)",08320,(주)매일이앤씨,2026-02-09 12:58:04,U,2026-02-11 02:40:00,,189878.417108075,442586.705715303,법인,유료,,(주)매일이앤씨_서울특별시구로구구로동805-2
253,유료직업소개소,11_50_02_P,3860000,2024387100714500012,2024-08-30,,1,영업/정상,20,영업중,,,,,,,,경기도 부천시 원미구 상동 464 루치올라 빌딩,"경기도 부천시 원미구 부일로 204, 루치올라 빌딩 702-1호 (상동)",14599,부천파출부한우리,2026-02-10 10:34:34,U,2026-02-12 02:40:00,,178049.483033206,442933.07230758,개인,유료,,부천파출부한우리_경기도부천시원미구상동464루치올라빌딩
7,유료직업소개소,11_50_02_P,3220000,2026322025014500005,2024-08-28,,1,영업/정상,20,영업중,,,,,,,,서울특별시 강남구 논현동 23-7,"서울특별시 강남구 학동로7길 29, 301호 (논현동)",06043,한국프랜차이즈코칭경영원,2026-02-02 13:08:26,I,2026-02-04 00:20:02,,201965.848030562,445735.112243587,개인,유료,,한국프랜차이즈코칭경영원_서울특별시강남구논현동23-7
196,유료직업소개소,11_50_02_P,3180000,2024318025614500038,2024-08-20,,3,폐업,40,폐업,2024-08-25,,,,,,,서울특별시 영등포구 당산동3가 228-23,"서울특별시 영등포구 당산로 132, 304호 (당산동3가)",07257,일하는 행복,2026-02-06 16:20:20,U,2026-02-08 02:40:00,,190829.073634323,447114.552528841,개인,유료,,일하는행복_서울특별시영등포구당산동3가228-23
96,유료직업소개소,11_50_02_P,5670000,2024567056814500011,2024-08-03,,3,폐업,40,폐업,2026-02-02,,,,,,,경상남도 창원시 성산구 중앙동 93-1 평화상가오피스텔,"경상남도 창원시 성산구 중앙대로 111, 평화상가오피스텔 720호 (중앙동)",51515,성산산업개발,2026-02-03 08:46:14,U,2026-02-06 02:40:00,,352865.93321663,193017.945130135,개인,유료,,성산산업개발_경상남도창원시성산구중앙동93-1평화상가오피스텔
298,유료직업소개소,11_50_02_P,4810000,2024481045114500002,2024-08-01,,1,영업/정상,20,영업중,,,,,,,,전라남도 여수시 공화동 1088-1,"전라남도 여수시 공화북2길 21-1, 2층 (공화동)",59726,다모아 간병인 인력센터,2026-02-11 09:13:19,U,2026-02-13 02:40:00,,267823.476395207,138737.576526386,개인,유료,,다모아간병인인력센터_전라남도여수시공화동1088-1
255,유료직업소개소,11_50_02_P,3180000,2024318025614500031,2024-07-12,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1050-29,"서울특별시 영등포구 도림로 130, 3층 (대림동)",07416,88직업소개소,2026-02-10 18:58:56,U,2026-02-12 02:40:00,,190809.635034417,443389.600737685,개인,유료,,88직업소개소_서울특별시영등포구대림동1050-29
113,유료직업소개소,11_50_02_P,5250000,2025525014414500008,2024-07-11,,1,영업/정상,20,영업중,,,,,054810 7300,,,경상북도 울진군 북면 고목리 426,경상북도 울진군 북면 울진북로 1736,36312,(주)씨엠씨,2026-02-04 13:19:10,U,2026-02-06 02:40:00,,411680.287023901,399880.572097947,법인,유료,,(주)씨엠씨_경상북도울진군북면고목리426
254,유료직업소개소,11_50_02_P,3830000,2024384003314500005,2024-07-04,,1,영업/정상,20,영업중,,,,,0313403800,,,경기도 안양시 만안구 안양동 199 두산명학 아너비즈타워 213호,"경기도 안양시 만안구 전파로44번길 57, 두산명학 아너비즈타워 213호 (안양동)",14087,(주) 백그라운드,2026-02-10 12:57:36,U,2026-02-12 02:40:00,,,,법인,유료,,(주)백그라운드_경기도안양시만안구안양동199두산명학아너비즈타워213호
97,유료직업소개소,11_50_02_P,3680000,2024368022214500005,2024-06-26,,1,영업/정상,20,영업중,,,,,,,,대전광역시 대덕구 목상동 148-2,"대전광역시 대덕구 대덕대로1458번길 3-8, 3층 (목상동)",34323,JK,2026-02-04 15:01:34,U,2026-02-06 02:40:00,,236788.699101997,327558.03202283,개인,유료,,JK_대전광역시대덕구목상동148-2
361,유료직업소개소,11_50_02_P,4060000,2024406050714500005,2024-04-24,,1,영업/정상,20,영업중,,,,,,,,경기도 파주시 문산읍 문산리 17-25 청도훼미리코아 307호,"경기도 파주시 문산읍 문산역로 107, 307호 (청도훼미리코아)",10824,뉴한양 직업소개소,2026-02-13 15:28:10,U,2026-02-15 02:40:00,,181156.824470782,483706.470349242,개인,유료,,뉴한양직업소개소_경기도파주시문산읍문산리17-25청도훼미리코아307호
104,유료직업소개소,11_50_02_P,3010000,2026301024314500003,2024-04-23,,1,영업/정상,20,영업중,,,,,,,,서울특별시 중구 무교동 32-2 남강건설회관빌딩 1005호,"서울특별시 중구 무교로 15, 남강건설회관빌딩 10층 1005호 (무교동)",04520,용산인력개발원,2026-02-04 17:17:21,U,2026-02-06 02:40:00,,198068.059896866,451666.732613608,개인,유료,,용산인력개발원_서울특별시중구무교동32-2남강건설회관빌딩1005호
179,유료직업소개소,11_50_02_P,3860000,2026388100614500002,2024-04-22,,1,영업/정상,20,영업중,,,,,,,,경기도 부천시 소사구 송내동 572-7 신세계드림빌딩,"경기도 부천시 소사구 경인로 163, 신세계드림빌딩 6층 (송내동)",14724,주식회사 한국씨디엠,2026-02-06 16:47:49,I,2026-02-08 00:20:01,,179917.371665034,442466.683174369,법인,유료,,주식회사한국씨디엠_경기도부천시소사구송내동572-7신세계드림빌딩
15,유료직업소개소,11_50_02_P,3740000,2024377004114500007,2024-04-01,,1,영업/정상,20,영업중,,,,,,,,경기도 수원시 팔달구 인계동 1039-6 금성빌딩,"경기도 수원시 팔달구 인계로124번길 27-17, 금성빌딩 401호,402호 (인계동)",16489,컨설팅포유 주식회사,2026-02-02 14:06:42,U,2026-02-04 02:40:00,,202741.745055916,418234.339043621,법인,유료,,컨설팅포유주식회사_경기도수원시팔달구인계동1039-6금성빌딩
360,유료직업소개소,11_50_02_P,3180000,2024318025614500014,2024-03-22,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1051-84,"서울특별시 영등포구 도림로 128, 3층 (대림동)",07416,소망직업소개소,2026-02-13 15:53:09,U,2026-02-15 02:40:00,,190787.446535871,443367.818909729,개인,유료,,소망직업소개소_서울특별시영등포구대림동1051-84
227,유료직업소개소,11_50_02_P,4751000,2024475101314500001,2024-03-06,,1,영업/정상,20,영업중,,,,,0633514080,,,전북특별자치도 장수군 계남면 호덕리 590-1,전북특별자치도 장수군 계남면 장무로 179,55622,장계로타리인력,2026-02-09 09:18:15,U,2026-02-11 02:40:00,,252706.552519783,247624.256102751,개인,유료,,장계로타리인력_전북특별자치도장수군계남면호덕리590-1
260,유료직업소개소,11_50_02_P,5410000,2026541011214500001,2024-03-06,,3,폐업,40,폐업,2026-02-07,,,,053 616 2223,,,경상남도 창녕군 창녕읍 술정리 321,"경상남도 창녕군 창녕읍 당산길 10, 3층",50324,가람인력,2026-02-10 11:41:10,U,2026-02-12 02:40:00,,335325.463083226,227763.215459944,개인,유료,,가람인력_경상남도창녕군창녕읍술정리321
163,유료직업소개소,11_50_02_P,3990000,2024399051314500005,2024-02-28,,1,영업/정상,20,영업중,,,,,031 592 3579,,,경기도 남양주시 금곡동 430-37 201호,"경기도 남양주시 사릉로 7, 201호 (금곡동)",12234,( A+ )가평구리남양주 해피케어,2026-02-05 10:19:51,U,2026-02-07 02:40:00,,218184.768818001,459084.752723838,개인,유료,,(A+)가평구리남양주해피케어_경기도남양주시금곡동430-37201호
21,유료직업소개소,11_50_02_P,4681000,2024468101614500002,2024-02-15,,3,폐업,40,폐업,2024-10-10,,,,,,,전북특별자치도 익산시 남중동 455-5 상가 1동 103호,"전북특별자치도 익산시 익산대로 257, 상가 1동 103호 (남중동)",54617,와와인력개발,2026-02-02 19:15:01,U,2026-02-04 02:40:00,,195424.40293445,272056.314797553,개인,유료,,와와인력개발_전북특별자치도익산시남중동455-5상가1동103호
22,유료직업소개소,11_50_02_P,5670000,2024567057014500001,2024-02-15,,3,폐업,40,폐업,2026-01-29,,,,,,,경상남도 창원시 마산합포구 자산동 14-2,"경상남도 창원시 마산합포구 자산삼거리로 83, 대림학원 지하1층 (자산동)",51253,우리간병협회,2026-02-02 17:19:49,U,2026-02-04 02:40:00,,342463.054116345,190866.983749875,개인,유료,,우리간병협회_경상남도창원시마산합포구자산동14-2
363,유료직업소개소,11_50_02_P,4080000,2024408026214500003,2024-02-07,,1,영업/정상,20,영업중,,,,,,,,경기도 안성시 보개면 기좌리 261-2,경기도 안성시 보개면 보개원삼로 391,17509,승원인력,2026-02-13 17:17:28,U,2026-02-15 02:40:00,,225647.416917847,392942.557972152,개인,유료,,승원인력_경기도안성시보개면기좌리261-2
301,유료직업소개소,11_50_02_P,4251000,2024425102214500003,2024-02-05,,3,폐업,40,폐업,2026-02-11,,,,,,,강원특별자치도 홍천군 홍천읍 희망리 78-5 범창빌딩,"강원특별자치도 홍천군 홍천읍 희망로 34, 범창빌딩 2층",25134,홍천19인력,2026-02-11 15:20:01,U,2026-02-13 02:40:00,,278115.16373287,466077.679788523,개인,유료,,홍천19인력_강원특별자치도홍천군홍천읍희망리78-5범창빌딩
20,유료직업소개소,11_50_02_P,6510000,2024651024514500003,2024-01-26,,1,영업/정상,20,영업중,,,,,,,,제주특별자치도 제주시 노형동 2346-1 경산빌딩,"제주특별자치도 제주시 노형로 321, 경산빌딩 2층 205호 (노형동)",63105,백공 인력사무소,2026-02-02 12:54:50,U,2026-02-04 02:40:00,,150805.019874005,-1629.28127957131,개인,유료,,백공인력사무소_제주특별자치도제주시노형동2346-1경산빌딩
109,유료직업소개소,11_50_02_P,4080000,2024408026214500002,2024-01-25,,3,폐업,40,폐업,2026-02-03,,,,,,,경기도 안성시 삼죽면 용월리 463-1 안성삼죽우편취급국,경기도 안성시 삼죽면 삼백로 5,17513,월드 인력,2026-02-03 16:13:53,U,2026-02-06 02:40:00,,233292.527688339,397024.539505256,개인,유료,,월드인력_경기도안성시삼죽면용월리463-1안성삼죽우편취급국
334,유료직업소개소,11_50_02_P,4050000,2024563001814500002,2024-01-25,,3,폐업,40,폐업,2026-02-12,,,,,,,경기도 용인시 기흥구 구갈동 374-7 보국한의원,"경기도 용인시 기흥구 기흥로 4, 보국한의원 301호 (구갈동)",16975,개미인력 기흥,2026-02-12 14:29:28,U,2026-02-14 02:40:00,,210241.653682912,419396.766127857,개인,유료,,개미인력기흥_경기도용인시기흥구구갈동374-7보국한의원
110,유료직업소개소,11_50_02_P,4080000,2024408026214500001,2024-01-24,,3,폐업,40,폐업,2026-02-04,,,,,,,경기도 안성시 인지동 447,경기도 안성시 안성맞춤대로 1011 (인지동),17583,메이저 인력,2026-02-04 16:52:54,U,2026-02-06 02:40:00,,223804.98874485,389164.469408986,개인,유료,,메이저인력_경기도안성시인지동447
57,유료직업소개소,11_50_02_P,3460000,2024346017714500001,2024-01-17,,1,영업/정상,20,영업중,,,,,,,,대구광역시 수성구 지산동 554,"대구광역시 수성구 지범로27길 3-2, 다동 2층 (지산동)",42193,드림간병,2026-01-30 17:08:13,U,2026-02-04 11:04:37,,347937.471295833,259671.022248196,개인,유료,,드림간병_대구광역시수성구지산동554
124,유료직업소개소,11_50_02_P,3390000,2024339010914500001,2024-01-16,,1,영업/정상,20,영업중,,,,,051 311 1601,,,부산광역시 사상구 괘법동 557-8,부산광역시 사상구 새벽로 214 (괘법동),46973,우성인력,2026-02-04 16:27:02,U,2026-02-06 02:40:00,,380724.664013144,186348.396195101,개인,유료,,우성인력_부산광역시사상구괘법동557-8
116,유료직업소개소,11_50_02_P,4791000,2024479013314500001,2024-01-05,,1,영업/정상,20,영업중,,,,,,,,전북특별자치도 부안군 부안읍 서외리 445-5,전북특별자치도 부안군 부안읍 번영로 68,56311,한양인력,2026-02-04 13:33:01,U,2026-02-06 02:40:00,,175292.522668439,247422.559388293,개인,유료,,한양인력_전북특별자치도부안군부안읍서외리445-5
311,유료직업소개소,11_50_02_P,3180000,2023318025614500041,2023-12-29,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1050-30,"서울특별시 영등포구 도림로 128-1, 3층 (대림동)",07416,제일직업소개소,2026-02-11 10:32:52,U,2026-02-13 02:40:00,,190798.97214432,443380.184112311,개인,유료,,제일직업소개소_서울특별시영등포구대림동1050-30
174,유료직업소개소,11_50_02_P,4540000,2023454027614500024,2023-12-26,,3,폐업,40,폐업,2026-02-05,,,,,,,충청남도 논산시 강경읍 채산리 552-19,충청남도 논산시 강경읍 계백로72번길 1,32940,강경인력,2026-02-05 13:12:09,U,2026-02-07 02:40:00,,200878.802347427,294687.850831058,개인,유료,,강경인력_충청남도논산시강경읍채산리552-19
282,유료직업소개소,11_50_02_P,3070000,2025307029814500001,2023-12-21,,1,영업/정상,20,영업중,,,,,,,,서울특별시 성북구 길음동 518-8 4층,"서울특별시 성북구 동소문로 289, 4층 (길음동)",02732,인사이트넷,2026-02-10 17:45:18,U,2026-02-12 02:40:00,,202333.749641653,455996.548745003,개인,유료,,인사이트넷_서울특별시성북구길음동518-84층
377,유료직업소개소,11_50_02_P,3130000,2023313025714500026,2023-12-21,,1,영업/정상,20,영업중,,,,,,,,서울특별시 마포구 마포동 136-1 한신오피스텔,"서울특별시 마포구 마포대로 12, 한신오피스텔 406호,407호 (마포동)",04175,(주)디자인그룹나인,2026-02-12 15:38:13,U,2026-02-15 02:40:00,,195019.399817378,448407.752664604,법인,유료,,(주)디자인그룹나인_서울특별시마포구마포동136-1한신오피스텔
19,유료직업소개소,11_50_02_P,4641000,2023466008114500018,2023-12-19,,1,영업/정상,20,영업중,,,,,,,,전북특별자치도 전주시 덕진구 우아동3가 747-91,전북특별자치도 전주시 덕진구 우아5길 6 (우아동3가),54909,취업지원센터 이음,2026-02-02 14:06:24,U,2026-02-04 02:40:00,,213984.818436166,261109.075658938,개인,유료,,취업지원센터이음_전북특별자치도전주시덕진구우아동3가747-91
315,유료직업소개소,11_50_02_P,4800000,2023480031914500017,2023-11-24,,1,영업/정상,20,영업중,,,,,,,,전라남도 목포시 상동 786-2 성광오피스텔,"전라남도 목포시 하당로241번길 12, 성광오피스텔 102호 (상동)",58659,천사(1004)직업소개소,2026-02-11 14:44:25,U,2026-02-13 02:40:00,,147009.264218759,145907.369271114,개인,유료,,천사(1004)직업소개소_전라남도목포시상동786-2성광오피스텔
37,유료직업소개소,11_50_02_P,3740000,2023377004114500013,2023-11-24,,1,영업/정상,20,영업중,,,,,,,,경기도 수원시 팔달구 중동 36-2,"경기도 수원시 팔달구 정조로 746, 2층 (중동)",16263,개미인력 팔달구 남문점,2026-02-02 14:04:37,U,2026-02-04 02:40:00,,201416.882024398,419180.773291979,개인,유료,,개미인력팔달구남문점_경기도수원시팔달구중동36-2
339,유료직업소개소,11_50_02_P,3410000,2023341016314500004,2023-11-20,,3,폐업,40,폐업,2026-02-12,,,,053426 7001,,,대구광역시 중구 동산동 77-1,"대구광역시 중구 국채보상로 480, 2층 (동산동)",41931,대정리크루트,2026-02-12 10:12:52,U,2026-02-14 02:40:00,,342911.718521425,264511.923543973,개인,유료,,대정리크루트_대구광역시중구동산동77-1
176,유료직업소개소,11_50_02_P,5590000,2023559029114500006,2023-11-16,,3,폐업,40,폐업,2026-02-04,,,,,,,경기도 양주시 회정동 46-7,경기도 양주시 화합로1258번길 10 (회정동),11435,가나직업소개소,2026-02-05 10:00:17,U,2026-02-07 02:40:00,,204658.436364745,482632.996525441,개인,유료,,가나직업소개소_경기도양주시회정동46-7
132,유료직업소개소,11_50_02_P,3220000,2023322025014500059,2023-11-06,,1,영업/정상,20,영업중,,,,,,,,서울특별시 강남구 역삼동 686-3 3층,"서울특별시 강남구 봉은사로44길 31, 3층 (역삼동)",06144,주식회사 더와이즈앤파트너스,2026-02-04 11:03:30,U,2026-02-06 02:40:00,,203548.559258889,445016.465030215,법인,유료,,주식회사더와이즈앤파트너스_서울특별시강남구역삼동686-33층
364,유료직업소개소,11_50_02_P,3010000,2024301020214500004,2023-10-18,,1,영업/정상,20,영업중,,,,,02  22720928,,,서울특별시 중구 필동2가 19-6 동영빌딩,"서울특별시 중구 필동로 12, 동영빌딩 401호, 502호 (필동2가)",04625,주식회사 인바이트넷,2026-02-13 09:22:53,U,2026-02-15 02:40:00,,199550.099769344,450924.943107209,법인,유료,,주식회사인바이트넷_서울특별시중구필동2가19-6동영빌딩
134,유료직업소개소,11_50_02_P,3220000,2023322025014500055,2023-10-18,,1,영업/정상,20,영업중,,,,,025530308,,,서울특별시 강남구 삼성동 144-23,"서울특별시 강남구 테헤란로 439, 8층 (삼성동)",06158,주식회사 민트벤처파트너스,2026-02-03 13:28:58,U,2026-02-06 02:40:00,,204809.356678073,444959.618486655,법인,유료,,주식회사민트벤처파트너스_서울특별시강남구삼성동144-23
36,유료직업소개소,11_50_02_P,3220000,2023322025014500051,2023-10-14,,1,영업/정상,20,영업중,,,,,02  69522928,,,서울특별시 강남구 역삼동 823-49 에이동 5층,"서울특별시 강남구 테헤란로10길 8, 에이동 5층 (역삼동)",06234,한국서치 주식회사,2026-02-02 13:25:37,U,2026-02-04 02:40:00,,202774.809896051,444038.448180267,법인,유료,,한국서치주식회사_서울특별시강남구역삼동823-49에이동5층
67,유료직업소개소,11_50_02_P,4000000,2023400019414500003,2023-10-10,,1,영업/정상,20,영업중,,,,,,,,경기도 오산시 오산동 397-1,"경기도 오산시 오산천로 244, 1층 (오산동)",18136,바로인력개발,2026-01-30 09:28:45,U,2026-02-04 11:04:37,,206019.175548226,405886.763095613,개인,유료,,바로인력개발_경기도오산시오산동397-1
133,유료직업소개소,11_50_02_P,4530000,2023453039114500011,2023-09-13,,1,영업/정상,20,영업중,,,,,,,,충청남도 서산시 인지면 둔당리 252-18,충청남도 서산시 인지면 둔당로 74-33,32015,백년인력,2026-02-03 13:51:43,U,2026-02-06 02:40:00,,148676.221963633,361530.223563078,개인,유료,,백년인력_충청남도서산시인지면둔당리252-18
89,유료직업소개소,11_50_02_P,5710000,2023572502714500006,2023-09-06,,3,폐업,40,폐업,2026-02-04,,,,,,,충청북도 청주시 서원구 사창동 305-6 신라빌딩,"충청북도 청주시 서원구 사직대로 168, 1층 (사창동)",28648,주식회사 드림웨이파트너스,2026-02-04 14:50:25,U,2026-02-06 02:40:00,,241597.326914835,348273.910373977,법인,유료,,주식회사드림웨이파트너스_충청북도청주시서원구사창동305-6신라빌딩
251,유료직업소개소,11_50_02_P,3440000,2023344012414500007,2023-08-21,,1,영업/정상,20,영업중,,,,,053746 8880,,,대구광역시 남구 이천동 414-4,"대구광역시 남구 이천로 134-1, 3층 301호 (이천동)",42431,가교국제유료직업소개소,2026-02-10 10:09:32,U,2026-02-12 02:40:00,,344346.381807693,262620.038921995,개인,유료,,가교국제유료직업소개소_대구광역시남구이천동414-4
189,유료직업소개소,11_50_02_P,3220000,2023322025014500040,2023-08-03,,1,영업/정상,20,영업중,,,,,02  21830725,,,서울특별시 강남구 역삼동 707-1 두꺼비빌딩,"서울특별시 강남구 테헤란로 310, 두꺼비빌딩 1106,1107호 (역삼동)",06211,주식회사 히든스카우트,2026-02-06 15:43:25,U,2026-02-08 02:40:00,,203890.256002,444513.330351497,법인,유료,,주식회사히든스카우트_서울특별시강남구역삼동707-1두꺼비빌딩
190,유료직업소개소,11_50_02_P,4191000,2023419100714500004,2023-08-02,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 원주시 단계동 1211-17,"강원특별자치도 원주시 전망길 13, 1층 101호 (단계동)",26379,굿맨,2026-02-06 15:08:50,U,2026-02-08 02:40:00,,281184.575170597,428278.745171221,개인,유료,,굿맨_강원특별자치도원주시단계동1211-17
11,유료직업소개소,11_50_02_P,4040000,2023404022814500010,2023-07-31,,1,영업/정상,20,영업중,,,,,,,,경기도 하남시 덕풍동 412-21,"경기도 하남시 신장로136번길 8, 2층 (덕풍동)",12968,개미인력개발 하남점,2026-02-02 17:01:10,U,2026-02-04 02:40:00,,217927.4222099,448523.3905209,개인,유료,,개미인력개발하남점_경기도하남시덕풍동412-21
325,유료직업소개소,11_50_02_P,5350000,2023535032714500012,2023-07-27,,1,영업/정상,20,영업중,,,,,,,,부산광역시 사하구 다대동 94-2 33통 2반 국제그린아파트 6동 1103호,"경상남도 김해시 인제로11번길 8, 1층 (어방동)",50933,나라종합중기 직업소개소,2026-02-12 17:46:14,U,2026-02-14 02:40:00,,380941.863742877,175946.317633925,개인,유료,,나라종합중기직업소개소_부산광역시사하구다대동94-233통2반국제그린아파트6동1103호
199,유료직업소개소,11_50_02_P,5050000,2023505038314500005,2023-05-25,,3,폐업,40,폐업,2026-02-05,,,,,,,경상북도 경주시 성건동 702-5,경상북도 경주시 금성로385번길 20 (성건동),38134,한국직업거래소,2026-02-06 09:11:30,U,2026-02-08 02:40:00,,399107.102583091,263570.763049296,개인,유료,,한국직업거래소_경상북도경주시성건동702-5
357,유료직업소개소,11_50_02_P,3780000,2024378038514500020,2023-05-16,,1,영업/정상,20,영업중,,,,,0226287840,,,경기도 성남시 중원구 성남동 4169,"경기도 성남시 중원구 성남대로 1133, 5층 513호 (성남동)",13376,(주)에이펙스파트너스,2026-02-13 11:08:46,U,2026-02-15 02:40:00,,211313.708010185,436554.780756187,법인,유료,,(주)에이펙스파트너스_경기도성남시중원구성남동4169
332,유료직업소개소,11_50_02_P,3620000,2023362019114500013,2023-05-11,,3,폐업,40,폐업,2026-02-03,,,,,,,광주광역시 북구 북동 2-13,광주광역시 북구 제봉로 255 (북동),61239,밀라노직업전문학교 취업지원센터,2026-02-12 15:58:55,U,2026-02-14 02:40:00,,191860.455731275,184246.972320842,개인,유료,,밀라노직업전문학교취업지원센터_광주광역시북구북동2-13
54,유료직업소개소,11_50_02_P,5710000,2023572002514500004,2023-05-11,,1,영업/정상,20,영업중,,,,,,,,충청북도 청주시 상당구 영운동 215-89,"충청북도 청주시 상당구 수영로110번길 14, 1층 (영운동)",28714,훈인력개발,2026-01-30 15:51:57,U,2026-02-04 11:04:37,,244494.09456415,346161.477417881,개인,유료,,훈인력개발_충청북도청주시상당구영운동215-89
246,유료직업소개소,11_50_02_P,5530000,2026577000714500001,2023-03-16,,1,영업/정상,20,영업중,,,,,,,,경기도 화성시 동탄구 영천동 837 동탄센트럴에이스타워,"경기도 화성시 동탄구 동탄기흥로 590, 동탄센트럴에이스타워 B동 1214호 (영천동)",18469,모티브 리크루팅,2026-02-10 14:55:52,I,2026-02-12 00:20:02,,208287.379532243,412327.600339293,개인,유료,,모티브리크루팅_경기도화성시동탄구영천동837동탄센트럴에이스타워
333,유료직업소개소,11_50_02_P,3550000,2023355012814500003,2023-02-27,,1,영업/정상,20,영업중,,,,,,,,인천광역시 계양구 계산동 1062 하이베라스,"인천광역시 계양구 계산새로 71, 하이베라스 C동 8층 812-2호 (계산동)",21060,엠에스코리아,2026-02-12 17:05:47,U,2026-02-14 02:40:00,,176607.326609066,448516.12033842,개인,유료,,엠에스코리아_인천광역시계양구계산동1062하이베라스
56,유료직업소개소,11_50_02_P,3150000,2023315020114500003,2023-02-22,,1,영업/정상,20,영업중,,,,,02  21382743,,,서울특별시 강서구 마곡동 757-2 마곡나루역프라이빗타워Ⅱ 708호,"서울특별시 강서구 마곡중앙로 171, 마곡나루역프라이빗타워Ⅱ 7층 708호 (마곡동)",07788,노무법인 와이즈,2026-01-30 15:12:14,U,2026-02-04 11:04:37,,184715.45178233,451876.480698088,법인,유료,,노무법인와이즈_서울특별시강서구마곡동757-2마곡나루역프라이빗타워Ⅱ708호
17,유료직업소개소,11_50_02_P,3220000,2023322025014500008,2023-02-21,,1,영업/정상,20,영업중,,,,,025581901,,,서울특별시 강남구 역삼동 705-18 신도벤처타워,"서울특별시 강남구 테헤란로 333, 신도벤처타워 10층,13층 (역삼동)",06150,(주)프로써치코리아,2026-02-02 10:37:36,U,2026-02-04 02:40:00,,204175.169991518,444722.241675859,법인,유료,,(주)프로써치코리아_서울특별시강남구역삼동705-18신도벤처타워
18,유료직업소개소,11_50_02_P,4940000,2023494012114500002,2023-02-10,,3,폐업,40,폐업,2026-01-30,,,,,,,전라남도 영암군 삼호읍 용앙리 227-2,"전라남도 영암군 삼호읍 세가래2길 47, 1층",58458,한울직업소개소,2026-02-02 09:59:38,U,2026-02-04 02:40:00,,151523.787078737,138795.390210968,개인,유료,,한울직업소개소_전라남도영암군삼호읍용앙리227-2
159,유료직업소개소,11_50_02_P,3150000,2023315020114500010,2023-01-06,,3,폐업,40,폐업,2026-01-31,,,,02  714 0512,,,서울특별시 강서구 마곡동 791-7 리더스애비뉴마곡,"서울특별시 강서구 마곡중앙8로5길 5, 리더스애비뉴마곡 310호 (마곡동)",07794,(주)에이젯파트너스,2026-02-05 15:17:49,U,2026-02-07 02:40:00,,185532.1707723,451031.853121589,법인,유료,,(주)에이젯파트너스_서울특별시강서구마곡동791-7리더스애비뉴마곡
368,유료직업소개소,11_50_02_P,3210000,2022321019514500035,2022-12-13,,1,영업/정상,20,영업중,,,,,02  34665343,,,서울특별시 서초구 서초동 1692-1 동익성봉빌딩,"서울특별시 서초구 서초대로 301, 동익성봉빌딩 18층 (서초동)",06606,웍스피어 유한책임회사,2026-02-13 16:10:24,U,2026-02-15 02:40:00,,201199.948183239,443564.14634983,법인,유료,,웍스피어유한책임회사_서울특별시서초구서초동1692-1동익성봉빌딩
203,유료직업소개소,11_50_02_P,3740000,2022377004114500020,2022-11-28,,1,영업/정상,20,영업중,,,,,031 215 3240,,,경기도 수원시 팔달구 매산로2가 101-1,"경기도 수원시 팔달구 매산로20번길 23, 4층 401호 (매산로2가)",16461,해피앤,2026-02-06 13:56:57,U,2026-02-08 02:40:00,,200231.204363947,418267.154271379,개인,유료,,해피앤_경기도수원시팔달구매산로2가101-1
