번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,기타내역2,Unnamed: 60,record_key
753,인터넷컴퓨터게임시설제공업,03_05_05_P,3550000,CDFF2241022022000005,2022-05-11,,3,폐업,3,폐업,2026-02-13,,,,,,,인천광역시 계양구 계산동 964-67,"인천광역시 계양구 계산천동로 33, 2층 (계산동)",21052,앗싸PC,2026-02-13 16:13:49,U,2026-02-15 02:40:00,,175716.817970897,448432.243470017,인터넷컴퓨터게임시설제공업,유통관련업,5.0,,,94.83,4.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,일반주거지역,성인PC방,,앗싸PC_인천광역시계양구계산동964-67
567,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022022000021,2022-05-04,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 달동 1269-5,울산광역시 남구 번영로124번길 18 (달동),44718,라온PC,2026-02-10 11:19:07,U,2026-02-12 02:40:00,,411297.598781325,228824.036705524,인터넷컴퓨터게임시설제공업,유통관련업,4.0,,,60.0,4.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,일반주거지역,성인PC방,,라온PC_울산광역시남구달동1269-5
467,인터넷컴퓨터게임시설제공업,03_05_05_P,3710000,CDFF2241022022000006,2022-04-19,,1,영업/정상,13,영업중,,,,,,,,울산광역시 동구 전하동 668-10,"울산광역시 동구 방어진순환도로 735, 1층 (전하동)",44047,엔젤PC,2026-02-09 12:31:19,U,2026-02-11 02:40:00,,420380.724409593,225809.270353642,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,60.52,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,청소년이용불가,,,,,성인PC방,,엔젤PC_울산광역시동구전하동668-10
533,인터넷컴퓨터게임시설제공업,03_05_05_P,4010000,CDFF2241022022000008,2022-04-18,,1,영업/정상,13,영업중,,,,,,,,경기도 시흥시 거모동 1727-11 군자은혜교회,"경기도 시흥시 한우물로 42, 군자은혜교회 203-205호 (거모동)",15071,벌꿀PC,2026-02-10 10:00:15,U,2026-02-12 02:40:00,,180778.448251371,427155.412508988,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,11.52,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,벌꿀PC_경기도시흥시거모동1727-11군자은혜교회
245,인터넷컴퓨터게임시설제공업,03_05_05_P,3690000,CDFF2241022022000013,2022-04-15,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 태화동 424-1,"울산광역시 중구 태화로 197, 102호 (태화동)",44454,이브PC,2026-02-03 21:36:15,U,2026-02-06 02:40:00,,408258.705792801,230436.125371082,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,43.42,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,이브PC_울산광역시중구태화동424-1
409,인터넷컴퓨터게임시설제공업,03_05_05_P,4050000,CDFF2241022022000009,2022-04-14,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 수지구 풍덕천동 713-6,"경기도 용인시 수지구 풍덕천로 135, 지하1층 B01, B02, B08, B09호 (풍덕천동)",16837,줌피시,2026-02-06 13:55:30,U,2026-02-08 02:40:00,,208481.815506629,424648.678704879,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,303.59,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,142,,전체이용가,,,,,,,줌피시_경기도용인시수지구풍덕천동713-6
341,인터넷컴퓨터게임시설제공업,03_05_05_P,3930000,CDFF2241022022000012,2022-03-30,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 단원구 고잔동 704-3 세종빌딩 101호,"경기도 안산시 단원구 광덕서로 96, 세종빌딩 101호 (고잔동)",15461,#sarp PC,2026-02-05 15:42:40,U,2026-02-07 02:40:00,,184652.708323394,423484.491659057,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,59.31,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,#sarpPC_경기도안산시단원구고잔동704-3세종빌딩101호
565,인터넷컴퓨터게임시설제공업,03_05_05_P,4010000,CDFF2241022022000005,2022-03-23,,1,영업/정상,13,영업중,,,,,,,,경기도 시흥시 신천동 849-3 취송빌딩,"경기도 시흥시 신천로 67, 취송빌딩 1층 (신천동)",14949,도깨비PC,2026-02-10 10:02:37,U,2026-02-12 02:40:00,,181042.285383914,437173.261075073,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,도깨비PC_경기도시흥시신천동849-3취송빌딩
589,인터넷컴퓨터게임시설제공업,03_05_05_P,5220000,CDFF2241022022000005,2022-03-02,,1,영업/정상,13,영업중,,,,,,,,경상북도 칠곡군 석적읍 중리 252-11,"경상북도 칠곡군 석적읍 남중리5길 9, 1층",39845,소녀 PC,2026-02-11 13:05:26,U,2026-02-13 02:40:00,,327030.657440919,286847.665308533,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,청소년이용불가,,,,,성인PC방,,소녀PC_경상북도칠곡군석적읍중리252-11
478,인터넷컴퓨터게임시설제공업,03_05_05_P,4580000,CDFF2241022022000002,2022-02-18,,1,영업/정상,13,영업중,,,,,,,,충청남도 서천군 장항읍 창선1리 45,"충청남도 서천군 장항읍 장항로 202, 우리건강원",33673,세븐PC게임랜드,2026-02-09 09:10:23,U,2026-02-11 02:40:00,,172871.687260875,278953.260546585,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,"황금문, 깨비, 금괴",276.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,60,,청소년이용불가,,,,,성인PC방,,세븐PC게임랜드_충청남도서천군장항읍창선1리45
592,인터넷컴퓨터게임시설제공업,03_05_05_P,5220000,CDFF2241022022000002,2022-01-24,,1,영업/정상,13,영업중,,,,,,,,경상북도 칠곡군 북삼읍 인평리 686-4,경상북도 칠곡군 북삼읍 안산2길 20-6,39807,골드 PC,2026-02-11 13:02:24,U,2026-02-13 02:40:00,,320251.084688699,285741.944058794,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,130.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,청소년이용불가,,,,,성인PC방,,골드PC_경상북도칠곡군북삼읍인평리686-4
718,인터넷컴퓨터게임시설제공업,03_05_05_P,4800000,CDFF2241022022000001,2022-01-14,,1,영업/정상,13,영업중,,,,,,,,전라남도 목포시 옥암동 999-2,"전라남도 목포시 부흥로 83, 1층 (옥암동)",58685,폰PC,2026-02-13 14:58:21,U,2026-02-15 02:40:00,,147758.928772575,145164.30600958,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,폰PC_전라남도목포시옥암동999-2
441,인터넷컴퓨터게임시설제공업,03_05_05_P,4641000,CDFF2241022022000001,2022-01-13,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 전주시 완산구 평화동2가 890-2,"전북특별자치도 전주시 완산구 소대배기로 12, 2층 (평화동2가)",55126,아이센스리그 PC방 전주평화점,2026-02-06 16:27:50,U,2026-02-08 02:40:00,,211807.422142093,254128.022121884,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,331.36,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,108,,,,,,,,,아이센스리그PC방전주평화점_전북특별자치도전주시완산구평화동2가890-2
591,인터넷컴퓨터게임시설제공업,03_05_05_P,5570000,CDFF2241022022000001,2022-01-13,,1,영업/정상,13,영업중,,,,,,,,충청북도 증평군 증평읍 중동리 40,"충청북도 증평군 증평읍 윗장뜰길 39, 2층",27930,YES(예스)PC,2026-02-11 14:00:22,U,2026-02-13 02:40:00,,251856.863685369,364850.620901487,인터넷컴퓨터게임시설제공업,유통관련업,3.0,기타,"빠박이RED,싹쓰리게임",143.28,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,40,,청소년이용불가,,,,일반상업지역,성인PC방,,YES(예스)PC_충청북도증평군증평읍중동리40
21,인터넷컴퓨터게임시설제공업,03_05_05_P,4910000,CDFF2241022022000001,2022-01-12,,1,영업/정상,13,영업중,,,,,,,,전라남도 장흥군 장흥읍 건산리 404-6,"전라남도 장흥군 장흥읍 흥성로 86, 2층",59325,Alt PC방,2026-02-02 15:56:55,U,2026-02-04 02:40:00,,191835.793909174,131075.274633115,인터넷컴퓨터게임시설제공업,유통관련업,4.0,기타,,237.58,4.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,83,,전체이용가,,,,준주거지역,,,AltPC방_전라남도장흥군장흥읍건산리404-6
648,인터넷컴퓨터게임시설제공업,03_05_05_P,3630000,CDFF2241022022000001,2022-01-05,,1,영업/정상,13,영업중,,,,,,,,광주광역시 광산구 우산동 1577-15,"광주광역시 광산구 무진대로211번길 16, 1층 (우산동)",62359,대박PC,2026-02-12 16:49:30,U,2026-02-14 02:40:00,,182076.347547055,184902.734274931,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,177.35,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,,,,,,성인PC방,,대박PC_광주광역시광산구우산동1577-15
22,인터넷컴퓨터게임시설제공업,03_05_05_P,3240000,CDFF2241022021000008,2021-12-31,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 길동 386-8,"서울특별시 강동구 천중로40길 78, 1층 107호 (길동)",05354,은성PC,2026-02-02 15:52:32,U,2026-02-04 02:40:00,,212068.530566662,448392.393404163,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,25.5,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,,,,은성PC_서울특별시강동구길동386-8
543,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022021000047,2021-12-10,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 삼산동 1566-12,"울산광역시 남구 삼산로301번길 8-19, 1층 (삼산동)",44713,라라PC,2026-02-10 11:18:49,U,2026-02-12 02:40:00,,412255.418340752,229354.474557044,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,64.48,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,라라PC_울산광역시남구삼산동1566-12
354,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022021000042,2021-12-09,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 상당구 북문로2가 19-3 1층,"충청북도 청주시 상당구 교동로3번길 71, 1층 (북문로2가)",28510,이쁜누나PC,2026-02-05 17:12:38,U,2026-02-07 02:40:00,,243788.654068987,348921.46233562,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,69.51,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,,성인PC방,,이쁜누나PC_충청북도청주시상당구북문로2가19-31층
35,인터넷컴퓨터게임시설제공업,03_05_05_P,3090000,CDFF2241022021000009,2021-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 창동 601-1,서울특별시 도봉구 덕릉로 263 (창동),01469,오션PC,2026-02-02 16:17:11,U,2026-02-04 02:40:00,,203460.584952031,459842.264129206,인터넷컴퓨터게임시설제공업,유통관련업,1.0,,,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,청소년이용불가,,,,,,,오션PC_서울특별시도봉구창동601-1
281,인터넷컴퓨터게임시설제공업,03_05_05_P,4040000,CDFF2241022021000006,2021-11-29,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 신장동 432-45,"경기도 하남시 신장1로3번길 17, 1층 (신장동)",12959,망고PC,2026-02-03 15:51:05,U,2026-02-06 02:40:00,,218305.355605534,448344.253981863,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,70.26,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,청소년이용불가,,,,,성인PC방,,망고PC_경기도하남시신장동432-45
77,인터넷컴퓨터게임시설제공업,03_05_05_P,4530000,CDFF2241022021000020,2021-11-29,,1,영업/정상,13,영업중,,,,,,,,충청남도 서산시 대산읍 화곡리 36-37,"충청남도 서산시 대산읍 삼길포3길 11-2, 1층",31904,보물 PC방,2026-01-30 13:33:01,U,2026-02-04 11:04:37,,151095.516603022,388915.037219089,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,,성인PC방,,보물PC방_충청남도서산시대산읍화곡리36-37
725,인터넷컴퓨터게임시설제공업,03_05_05_P,3910000,CDFF2241022021000047,2021-11-26,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 비전동 1090-5 골든프라자-7,"경기도 평택시 비전2로 196, 골든프라자-7 111호 (비전동)",17854,골드PC,2026-02-13 15:50:15,U,2026-02-15 02:40:00,,209931.994557289,388813.694526267,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,31.55,6.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,청소년이용불가,,,,일반상업지역,성인PC방,,골드PC_경기도평택시비전동1090-5골든프라자-7
282,인터넷컴퓨터게임시설제공업,03_05_05_P,3780000,CDFF2241022021000046,2021-11-22,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 중원구 중앙동 305,"경기도 성남시 중원구 광명로 247, 1층 (중앙동)",13248,이그니스PC,2026-02-03 08:46:15,U,2026-02-06 02:40:00,,213565.004273201,437827.507201428,인터넷컴퓨터게임시설제공업,유통관련업,4.0,,,67.44,3.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,이그니스PC_경기도성남시중원구중앙동305
487,인터넷컴퓨터게임시설제공업,03_05_05_P,6520000,CDFF2241022021000020,2021-11-22,,1,영업/정상,13,영업중,,,,,,,,제주특별자치도 서귀포시 대정읍 하모리 929-1 까투리,"제주특별자치도 서귀포시 대정읍 하모중앙로 69-2, 까투리",63508,명품PC CAFE,2026-02-09 13:06:54,U,2026-02-11 02:40:00,,130216.636095207,-30202.2081731634,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,26.6,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,전체이용가,,,,,성인PC방,,명품PCCAFE_제주특별자치도서귀포시대정읍하모리929-1까투리
283,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022021000016,2021-11-18,,4,취소/말소/만료/정지/중지,35,직권말소,2023-09-06,,,,,,,경기도 의정부시 호원동 332 서왕프라자,"경기도 의정부시 회룡로105번길 15, 서왕프라자 2층 (호원동)",11633,유지트PC 호원본점,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203914.161110681,469339.759820934,인터넷컴퓨터게임시설제공업,유통관련업,0.0,아파트지역,,224.6,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,96,,,,,,일반주거지역,,,유지트PC호원본점_경기도의정부시호원동332서왕프라자
659,인터넷컴퓨터게임시설제공업,03_05_05_P,3710000,CDFF2241022021000018,2021-11-02,,1,영업/정상,13,영업중,,,,,,,,울산광역시 동구 일산동 533-11,"울산광역시 동구 학문로 13, 2층 (일산동)",44066,사쿠라PC,2026-02-11 17:00:55,U,2026-02-14 02:40:00,,420195.568976337,225261.531378114,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,151.9,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,사쿠라PC_울산광역시동구일산동533-11
724,인터넷컴퓨터게임시설제공업,03_05_05_P,3050000,CDFF2241022021000012,2021-10-12,,3,폐업,3,폐업,2026-02-12,,,,,,,서울특별시 동대문구 장안동 373-6 황금오피스텔,"서울특별시 동대문구 장한로21길 11-11, 황금오피스텔 101호 (장안동)",02624,바닐라PC,2026-02-13 14:42:15,U,2026-02-15 02:40:00,,206039.648371834,451902.608513278,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.75,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,,,바닐라PC_서울특별시동대문구장안동373-6황금오피스텔
355,인터넷컴퓨터게임시설제공업,03_05_05_P,5590000,CDFF2241022021000010,2021-10-08,,1,영업/정상,13,영업중,,,,,,,,경기도 양주시 옥정동 967-2 옥정메인타워,"경기도 양주시 옥정동로7가길 36, 옥정메인타워 4층 (옥정동)",11473,긱스타 피씨카페,2026-02-05 14:46:32,U,2026-02-07 02:40:00,,208214.976489125,479703.913187037,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,427.25,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,90,,,,,,,,,긱스타피씨카페_경기도양주시옥정동967-2옥정메인타워
488,인터넷컴퓨터게임시설제공업,03_05_05_P,4400000,CDFF2241022021000044,2021-09-30,,3,폐업,3,폐업,2026-02-09,,,,,,,충청북도 제천시 청전동 507-14,충청북도 제천시 명륜로 25 (청전동),27164,롱런PC,2026-02-09 15:29:36,U,2026-02-11 02:40:00,,306925.138292313,405348.508678719,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,,,,,,성인PC방,,롱런PC_충청북도제천시청전동507-14
499,인터넷컴퓨터게임시설제공업,03_05_05_P,5680000,CDFF2241022021000020,2021-09-17,2026-01-29,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,충청남도 당진시 채운동 199-4,"충청남도 당진시 남부로 113-59, 1층 (채운동)",31785,광PC,2026-02-09 09:08:08,U,2026-02-11 02:40:00,,166898.802305281,376146.028757794,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,142.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC,,광PC_충청남도당진시채운동199-4
295,인터넷컴퓨터게임시설제공업,03_05_05_P,5670000,CDFF2241022021000019,2021-09-16,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 진해구 용원동 1343-5 신항 에비뉴타워,"경상남도 창원시 진해구 신항4로 47-14, 신항 에비뉴타워 3층 302~304호 (용원동)",51611,스컬스 피시,2026-02-04 20:05:16,U,2026-02-06 02:40:00,,365594.089232975,178028.266928684,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,317.74,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,103,,,,,,일반상업지역,,,스컬스피시_경상남도창원시진해구용원동1343-5신항에비뉴타워
294,인터넷컴퓨터게임시설제공업,03_05_05_P,6520000,CDFF2241022021000012,2021-09-03,,1,영업/정상,13,영업중,,,,,,,,제주특별자치도 서귀포시 서귀동 313-6,"제주특별자치도 서귀포시 중정로 34, 1층 101호 (서귀동)",63592,행운PC,2026-02-03 09:26:28,U,2026-02-06 02:40:00,,158925.02772936,-27535.2518956871,인터넷컴퓨터게임시설제공업,유통관련업,12.0,,,45.3,10.0,2.0,숙박시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,일반상업지역,성인PC방,,행운PC_제주특별자치도서귀포시서귀동313-6
43,인터넷컴퓨터게임시설제공업,03_05_05_P,4010000,CDFF2241022021000041,2021-09-02,,1,영업/정상,13,영업중,,,,,,,,경기도 시흥시 정왕동 2302 역전프라자 120호,"경기도 시흥시 마유로 415, 역전프라자 120,121호 (정왕동)",15024,순이PC,2026-02-02 10:10:44,U,2026-02-04 02:40:00,,176947.772278547,427803.454088106,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,66.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,,,,,,,,순이PC_경기도시흥시정왕동2302역전프라자120호
548,인터넷컴퓨터게임시설제공업,03_05_05_P,3720000,CDFF2241022021000014,2021-08-26,,1,영업/정상,13,영업중,,,,,,,,울산광역시 북구 진장동 497-2 지상1층,"울산광역시 북구 진장19길 2, 지상1층 (진장동)",44250,HELLO PC,2026-02-10 18:02:48,U,2026-02-12 02:40:00,,413596.715426277,232144.240721444,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,58.95,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,,,,,,성인PC방,,HELLOPC_울산광역시북구진장동497-2지상1층
732,인터넷컴퓨터게임시설제공업,03_05_05_P,3930000,CDFF2241022021000043,2021-08-11,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 상록구 일동 621,"경기도 안산시 상록구 안산대학로 98, 103호 (일동)",15328,놀이터 PC,2026-02-13 13:39:51,U,2026-02-15 02:40:00,,188314.513393943,423018.789457442,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,46.34,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,놀이터PC_경기도안산시상록구일동621
549,인터넷컴퓨터게임시설제공업,03_05_05_P,3710000,CDFF2241022021000013,2021-08-11,,1,영업/정상,13,영업중,,,,,,,,울산광역시 동구 전하동 544-230,"울산광역시 동구 전하로 8, 3층 (전하동)",44034,파워PC,2026-02-10 14:19:00,U,2026-02-12 02:40:00,,420373.250034582,226356.388683799,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,63.82,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,파워PC_울산광역시동구전하동544-230
547,인터넷컴퓨터게임시설제공업,03_05_05_P,3200000,CDFF2241022021000016,2021-08-04,,3,폐업,3,폐업,2026-02-10,,,,,,,서울특별시 관악구 신림동 1422-15,"서울특별시 관악구 신림로64길 32, 1층 (신림동)",08754,한수PC,2026-02-10 17:44:58,U,2026-02-12 02:40:00,,193873.670325643,442534.235251211,인터넷컴퓨터게임시설제공업,유통관련업,2.0,,,23.11,1.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,,,,,일반상업지역,성인PC방,,한수PC_서울특별시관악구신림동1422-15
293,인터넷컴퓨터게임시설제공업,03_05_05_P,4400000,CDFF2241022021000029,2021-07-23,,1,영업/정상,13,영업중,,,,,,,,충청북도 제천시 청전동 221-1,충청북도 제천시 칠성로9길 37 (청전동),27165,알라딘PC,2026-02-04 13:15:51,U,2026-02-06 02:40:00,,307618.396611133,405703.207310185,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,87.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,,,,,,성인PC방,,알라딘PC_충청북도제천시청전동221-1
498,인터넷컴퓨터게임시설제공업,03_05_05_P,5670000,CDFF2241022021000014,2021-07-06,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 의창구 소답동 114-3 신우유토피아,"경상남도 창원시 의창구 의안로8번길 20, 1층 101호 (소답동, 신우유토피아)",51199,설탕pc,2026-02-09 14:35:09,U,2026-02-11 02:40:00,,347881.362350914,197058.898804369,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,46.8,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,,성인PC방,,설탕pc_경상남도창원시의창구소답동114-3신우유토피아
434,인터넷컴퓨터게임시설제공업,03_05_05_P,3740000,CDFF2241022021000011,2021-06-23,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 장안구 영화동 388-27,"경기도 수원시 장안구 영화로49번길 32, 1층 (영화동)",16273,마카오PC,2026-02-06 17:28:51,U,2026-02-08 02:40:00,,200498.332416416,420958.538338302,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,46.0,1.0,0.0,문화시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,일반주거지역,성인PC방,,마카오PC_경기도수원시장안구영화동388-27
555,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022021000022,2021-06-18,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 달동 1339-7,"울산광역시 남구 돋질로206번길 8, 1층 (달동)",44703,나타샤PC,2026-02-10 11:20:11,U,2026-02-12 02:40:00,,411060.052852558,229298.836581089,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,61.64,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,나타샤PC_울산광역시남구달동1339-7
602,인터넷컴퓨터게임시설제공업,03_05_05_P,3740000,CDFF2241022021000008,2021-06-15,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 영통구 원천동 258-18,"경기도 수원시 영통구 삼성로277번길 19, 102호 (원천동)",16521,골드PC,2026-02-11 13:52:13,U,2026-02-13 02:40:00,,205561.628064737,418322.505183743,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,57.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,,성인PC방,,골드PC_경기도수원시영통구원천동258-18
740,인터넷컴퓨터게임시설제공업,03_05_05_P,3730000,CDFF2241022021000009,2021-06-09,,1,영업/정상,13,영업중,,,,,,,,울산광역시 울주군 온산읍 덕신리 428-5,"울산광역시 울주군 온산읍 신온7길 71-8, 1층",45006,공주PC,2026-02-13 16:14:46,U,2026-02-15 02:40:00,,409689.390809951,216840.394139527,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,97.54,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,,,,,,성인PC방,,공주PC_울산광역시울주군온산읍덕신리428-5
554,인터넷컴퓨터게임시설제공업,03_05_05_P,5350000,CDFF2241022021000009,2021-06-02,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 내동 1142-5 201호,"경상남도 김해시 내외로95번길 15, 내동상가 2층 201호 (내동)",50948,BOSS PC cafe,2026-02-10 16:11:06,U,2026-02-12 02:40:00,,369943.653035193,194546.341606179,인터넷컴퓨터게임시설제공업,유통관련업,3.0,,,331.52,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,135,,,,,,일반상업지역,,,BOSSPCcafe_경상남도김해시내동1142-5201호
741,인터넷컴퓨터게임시설제공업,03_05_05_P,4390000,CDFF2241022021000031,2021-05-17,,1,영업/정상,13,영업중,,,,,,,,충청북도 충주시 연수동 920 대진빌딩,"충청북도 충주시 번영대로 121, 대진빌딩 2층 (연수동)",27347,로얄게임장,2026-02-13 16:50:54,U,2026-02-15 02:40:00,,282828.609703543,387722.235669929,인터넷컴퓨터게임시설제공업,유통관련업,6.0,유흥업소밀집지역,,200.67,5.0,1.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,90,,,,,,일반상업지역,,,로얄게임장_충청북도충주시연수동920대진빌딩
