"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"121","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201800023","2018-05-18","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 광탄면 용미리 349-1 가,나,다,라동","경기도 파주시 광탄면 혜음로 531, 가,나,다,라동","10955","김목수 공방","2026-04-02 18:50:19","U","2026-04-04 02:40:00","기타 목재가구 제조업","189098.120440921","470734.798671727","대기배출업소관리","기타 목재가구 제조업","5종","가정용가구","8","300","8","300","7813000557",
"122","대기오염물질배출시설설치사업장","09_30_08_P","5100000","510000021201500020","2015-11-20","","01","영업/정상","11","영업","","","","","054-337-9730","","","경상북도 영천시 채신동 629-8","경상북도 영천시 채신1공단길 74-60 (채신동)","38899","(주)금성산업","2026-04-02 10:45:14","U","2026-04-04 02:40:00","","375893.173679613","269662.209908439","대기배출업소관리","","5종","재생펠렛","24","300","24","300","5058173370",
"123","대기오염물질배출시설설치사업장","09_30_08_P","4610000","461000021201700017","2017-10-23","","01","영업/정상","11","영업","","","","","041-404-8040","","","","충청남도 예산군 고덕면 예당산단4길 137","32400","(주)동부켐텍","2026-04-02 11:32:37","U","2026-04-04 02:40:00","접착제 및 젤라틴 제조업","175770.62106085","362493.033204976","대기배출업소관리","접착제 및 젤라틴 제조업","5종","","8","240","","0","4898600361",
"124","대기오염물질배출시설설치사업장","09_30_08_P","4460000","446000021200000051","1997-04-30","","01","영업/정상","11","영업","","","","","0438204488","","","충청북도 괴산군 사리면 방축리 610","충청북도 괴산군 사리면 농공단지길 19","","삼보에이엔티(주)","2026-04-02 13:08:26","U","2026-04-04 02:40:00","기타 자동차부품 제조업","257206.774342001","367174.716322173","대기배출업소관리","기타 자동차부품 제조업","5종","도어핸들","24","264","24","264","3018148449",
"125","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201800048","2018-09-20","","01","영업/정상","11","영업","","","","","0319491497","","","경기도 파주시 야동동 237-3","경기도 파주시 월롱산로 54-2 (야동동 237-3) (야동동)","10849","(주)화인아트","2026-04-02 15:10:13","U","2026-04-04 02:40:00","기타 건축용 나무제품 제조업","179274.707604342","475422.480248606","대기배출업소관리","기타 건축용 나무제품 제조업","5종","행사용컨테이너","8","300","8","300","1288667190",
"126","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201700032","2017-04-28","","01","영업/정상","11","영업","","","","","0319426711","","","경기도 파주시 신촌동 308-2","경기도 파주시 소라지로195번길 110 (신촌동 308-2) (신촌동)","10863","위너즈코리아","2026-04-02 11:11:59","U","2026-04-04 02:40:00","","172502.370167953","470691.224737409","대기배출업소관리","","5종","","8","300","8","300","4147000459",
"127","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201700043","2017-07-27","","01","영업/정상","11","영업","","","","","070-8290-7330","","","경기도 파주시 탄현면 성동리 1-2","경기도 파주시 탄현면 헤이리로133번길 60 (성동리 1-2)","10858","(주)밸류포인트","2026-04-02 15:46:46","U","2026-04-04 02:40:00","간판 및 광고물 제조업","","","대기배출업소관리","간판 및 광고물 제조업","5종","","6","300","6","300","2118717441",
"128","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021200300055","2003-08-29","","01","영업/정상","11","영업","","","","","0319440374","","","경기도 파주시 조리읍 장곡리 103-1 영창기업","경기도 파주시 조리읍 장곡로 107-20 (장곡리 103-1)","10940","영창기업","2026-04-02 16:02:05","U","2026-04-04 02:40:00","기타 목재 가구 제조업","186014.7870449","471824.780255034","대기배출업소관리","기타 목재 가구 제조업","5종","가구부품","8","300","8","300","1281088472",
"129","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201400068","2014-10-31","","01","영업/정상","11","영업","","","","","031-948-3295","","","경기도 파주시 광탄면 발랑리 57-1","경기도 파주시 광탄면 부흥로519번길 46 (발랑리 57-1)","10830","정운시스템","2026-04-02 14:33:46","U","2026-04-04 02:40:00","기타 목재가구 제조업","191375.592677942","478639.735518715","대기배출업소관리","기타 목재가구 제조업","4종","목재가구","8","300","8","300","1281913479",
"130","대기오염물질배출시설설치사업장","09_30_08_P","4590000","459000021200900001","2009-04-13","","01","영업/정상","11","영업","","","","","","","","충청남도 청양군 화성면 장계리 638","충청남도 청양군 화성면 대청로 35","","고려특장(주)","2026-04-02 08:48:56","U","2026-04-04 02:40:00","","172951.717146761","323296.217476284","대기배출업소관리","","4종","","8","300","8","300","1258152053",
"131","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201700050","2017-08-18","","01","영업/정상","11","영업","","","","","031-917-2641","","","경기도 파주시 탄현면 축현리 907 외 1필지","경기도 파주시 탄현면 방촌로 565-28 (축현리 907외 1필지)","10858","일산콘크리트","2026-04-02 11:05:01","U","2026-04-04 02:40:00","","174939.806786759","476911.782141519","대기배출업소관리","","4종","","10","300","10","300","1281473152",
"132","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021201000008","2010-09-08","","01","영업/정상","11","영업","","","","","0544291057","","","경상북도 김천시 어모면 남산리 1884","경상북도 김천시 어모면 산업단지2로 77","740-830","코오롱생명과학(주)김천 제2공장","2026-04-02 13:43:53","U","2026-04-04 02:40:00","그외 기타 분류안된 화학제품 제조업","301155.502755659","296501.466374987","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","3종","고분자응집제","24","365","24","365","5108507787",
"133","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021200800003","2008-02-04","","01","영업/정상","11","영업","","","","","5328641","","","충청남도 아산시 도고면 시전리 253","충청남도 아산시 도고면 도고산로 641","336-911","(주)태선","2026-04-02 17:20:58","U","2026-04-04 02:40:00","금속 열처리업","190558.653743034","360572.456917331","대기배출업소관리","금속 열처리업","4종","윈도우가드레일","24","365","24","365","1378150290",
"134","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201100043","2011-09-02","","01","영업/정상","11","영업","","","","","0319490634","","","경기도 파주시 탄현면 금승리 312-1","경기도 파주시 탄현면 엘지로583번길 73-26 (금승리 312-1)","10846","영풍소재산업","2026-04-02 14:06:56","U","2026-04-04 02:40:00","사무 및 회화용품 제조업","177054.121621202","479845.044655388","대기배출업소관리","사무 및 회화용품 제조업","5종","양면테이프","8","300","8","300","1360109587",
"135","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021201400022","2014-04-21","","01","영업/정상","11","영업","","","","","0415396114","","","충청남도 아산시 음봉면 소동리 10-6","충청남도 아산시 음봉면 연암율금로 330","31413","(주)케이엑스하이텍","2026-04-02 16:03:10","U","2026-04-04 02:40:00","전자응용 공작기계 제조업","205281.293704415","374251.476011532","대기배출업소관리","전자응용 공작기계 제조업","5종","SSD CASE","24","264","24","264","3128125747",
"136","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201800003","2018-01-25","","01","영업/정상","11","영업","","","","","0319410871","","","경기도 파주시 광탄면 방축리 5-6","경기도 파주시 광탄면 부흥로169번길 160 (방축리 5-6)","10831","(주)대원아스콘 지점 대원레미콘","2026-04-02 16:31:50","U","2026-04-04 02:40:00","레미콘 제조업","188793.952034408","478374.815825483","대기배출업소관리","레미콘 제조업","4종","레미콘","8","300","8","300","3358500505",
"137","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201300069","2013-10-17","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 하지석동 243","경기도 파주시 하지석길 270-41 (하지석동 243) (하지석동)","10867","(주)디아트디스플레이","2026-04-02 14:11:24","U","2026-04-04 02:40:00","그외 기타 플라스틱제품 제조업","177755.285802514","472836.595089995","대기배출업소관리","그외 기타 플라스틱제품 제조업","5종","마네킹","8","300","8","300","1418115180",
"138","대기오염물질배출시설설치사업장","09_30_08_P","3430000","343000021201600014","2016-10-18","","01","영업/정상","11","영업","","","","","0533539464","","","대구광역시 서구 비산동 3325-5","대구광역시 서구 염색공단중앙로 59 (비산동)","41707","바다섬유","2026-04-02 09:12:44","U","2026-04-04 02:40:00","섬유 염색 및 가공업","339735.649466576","265951.144538269","대기배출업소관리","섬유 염색 및 가공업","5종","","15","300","15","300","4661400435",
"139","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201600071","2016-05-18","","01","영업/정상","11","영업","","","","","0319899798","","","경기도 김포시 대곶면 상마리 142-2 외 3필지(142-4,-10,144-2)","경기도 김포시 대곶면 대곶서로234번길 52-26 (상마리 142-2,-4,-10,144-2)","10043","(주)동현스틸 김포지점","2026-04-02 13:21:19","U","2026-04-04 02:40:00","금속원료 재생업","163149.327258485","459556.172366358","대기배출업소관리","금속원료 재생업","4종","","8","300","8","300","6348503016",
"140","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201300036","2013-03-14","","01","영업/정상","11","영업","","","","","0415635400","","","충청남도 천안시 동남구 성남면 대화리 제5산업단지 5블럭 5로트","충청남도 천안시 동남구 성남면 5산단2로 107","330-892","㈜씨엠디엘 천안사업장","2026-04-02 17:04:51","U","2026-04-04 02:40:00","기타 화학제품 제조업","222515.911672306","359683.912989515","대기배출업소관리","기타 화학제품 제조업","4종","","24","260","24","260","1718100621",
"141","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021200400001","2004-01-30","","01","영업/정상","11","영업","","","","","0535816550","","","대구광역시 달성군 하빈면 하산리 402","대구광역시 달성군 하빈면 하산길 129-24","711-821","유유리싸이클링(주)","2026-04-02 14:57:03","U","2026-04-04 02:40:00","지정외 폐기물 처리업","327357.026627895","266364.778491195","대기배출업소관리","지정외 폐기물 처리업","4종","고형연료","22","34","22","324","2088129314",
"142","대기오염물질배출시설설치사업장","09_30_08_P","5090000","509000021201200003","2012-06-14","","01","영업/정상","11","영업","","","","","070-4633-6060","","","경상북도 영주시 문수면 권선리 826","경상북도 영주시 문수면 반구로 328-19","36172","대한메탈(주)","2026-04-02 18:53:10","U","2026-04-04 02:40:00","알루미늄 주물 주조업","343927.699994173","364882.054928029","대기배출업소관리","알루미늄 주물 주조업","3종","","24","300","24","300","3178601366",
"143","대기오염물질배출시설설치사업장","09_30_08_P","4400000","440000021200700003","2007-08-22","","01","영업/정상","11","영업","","","","","0436528943","","","충청북도 제천시 고명동 274-1","충청북도 제천시 단양로6길 87 (고명동)","390-200","태양농산(주)","2026-04-02 17:21:19","U","2026-04-04 02:40:00","농산물 건조, 선별 및 기타 수확 후 서비스업","310893.413331919","401624.79353241","대기배출업소관리","농산물 건조, 선별 및 기타 수확 후 서비스업","4종","고춧가루","24","300","24","300","3048118380",
"144","대기오염물질배출시설설치사업장","09_30_08_P","3220000","322000021201500073","2015-12-07","","01","영업/정상","11","영업","","","","","025281215","","","서울특별시 강남구 대치동 942-10","서울특별시 강남구 테헤란로 508 (대치동)","","해성2빌딩","2026-04-02 13:57:44","U","2026-04-04 02:40:00","사업시설 유지관리 서비스업","205062.07810674","444945.098457896","대기배출업소관리","사업시설 유지관리 서비스업","4종","","12","240","12","240","7806500105",
"145","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201300020","2013-08-07","","01","영업/정상","11","영업","","","","","053-610-9000","","","대구광역시 달성군 논공읍 북리 213-10","대구광역시 달성군 논공읍 논공중앙로45길 34","42981","평화오일씰공업(주) 제4공장","2026-04-02 14:57:10","U","2026-04-04 02:40:00","그외 기타 고무제품 제조업","331725.993773704","249338.422637226","대기배출업소관리","그외 기타 고무제품 제조업","4종","오일씰","21","300","21","300","5148106384",
"146","대기오염물질배출시설설치사업장","09_30_08_P","4470000","447000021200900039","2009-09-03","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-04-04","","","","0438835035","","","충청북도 음성군 금왕읍 유촌리 188-1번지","충청북도 음성군 금왕읍 유촌로 134","","(주)대건씨앤엘","2026-04-02 16:55:20","U","2026-04-04 02:40:00","산업용 비경화고무제품 제조업","250286.093987321","383965.453819928","대기배출업소관리","산업용 비경화고무제품 제조업","5종","","8","300","8","300","1078195113",
"147","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573500021201700007","2017-04-17","","01","영업/정상","11","영업","","","","","","","","충청북도 청주시 청원구 오창읍 여천리 50","충청북도 청주시 청원구 오창읍 여천3길 250","28127","광명산업","2026-04-02 10:05:20","U","2026-04-04 02:40:00","지정외 폐기물 처리업","245089.549613519","363642.942884342","대기배출업소관리","지정외 폐기물 처리업","5종","재생플라스틱 원료","12","300","12","300","3013966657",
"148","대기오염물질배출시설설치사업장","09_30_08_P","3990000","399000021201600003","2016-01-15","","01","영업/정상","11","영업","","","","","0315740367","","","경기도 남양주시 진접읍 진벌리 184-23","경기도 남양주시 진접읍 진벌로223번길 20-138","12021","주식회사 산수유케미컬","2026-04-02 10:05:58","U","2026-04-04 02:40:00","지정외 폐기물 처리업","220651.059785238","470721.962742704","대기배출업소관리","지정외 폐기물 처리업","5종","","10","300","10","300","1778702293",
"149","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021201600127","2016-08-23","","01","영업/정상","11","영업","","","","","0319814949","","","경기도 김포시 통진읍 가현리 624-1","경기도 김포시 통진읍 가현로149번길 91","10030","(주)두꺼비","2026-04-02 17:36:56","U","2026-04-04 02:40:00","그 외 금속 압형제품 제조업","163406.889329384","464087.223613782","대기배출업소관리","그 외 금속 압형제품 제조업","4종","도장","8","300","8","300","3318803383",
"150","대기오염물질배출시설설치사업장","09_30_08_P","3940000","394000021200100022","2001-07-30","","01","영업/정상","11","영업","","","","","0319776030","","","경기도 고양시 일산동구 설문동 515-9","경기도 고양시 일산동구 은마길63번길 25-16 (설문동)","410-819","그린엔텍콤주식회사","2026-04-02 09:08:18","U","2026-04-04 02:40:00","폐기물 처리업","182760.007311697","467887.208822123","대기배출업소관리","폐기물 처리업","3종","","13","300","8","300","1288694339",
"151","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200500006","2005-04-25","","01","영업/정상","11","영업","","","","","5839871","","","대구광역시 달서구 갈산동 358-16","대구광역시 달서구 성서공단로21길 57 (갈산동)","","성창섬유","2026-04-02 15:14:45","U","2026-04-04 02:40:00","기타 섬유제품 제조업","334895.303871237","261030.895813674","대기배출업소관리","기타 섬유제품 제조업","5종","","24","300","24","300","5031725100",
"152","대기오염물질배출시설설치사업장","09_30_08_P","5400000","540000021202500004","2025-05-08","","01","영업/정상","11","영업","","","","","0553429366","","","경상남도 함안군 칠북면 화천리 16 가동","경상남도 함안군 칠북면 덕남길 69, 가동","52006","(주)선일열처리","2026-04-02 15:18:52","U","2026-04-04 02:40:00","","337772.915224197","207273.713831115","대기배출업소관리","","4종","","24","300","24","300","6098104442",
"153","대기오염물질배출시설설치사업장","09_30_08_P","4671000","467100021200200311","2002-05-22","","01","영업/정상","11","영업","","","","","063 4503565","","","전북특별자치도 군산시 서수면 마룡리 93-22","","","(주)대두식품 2공장","2026-04-02 17:24:51","U","2026-04-04 02:40:00","","","","대기배출업소관리","","4종","","8","300","8","300","4018105115",
"154","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001202100003","2021-01-18","","01","영업/정상","01","영업","","","","","","","","전북특별자치도 완주군 봉동읍 장구리 650번지","전북특별자치도 완주군 봉동읍 첨단산업4로 27","55313","일진하이솔루스(주)R&D센터","2026-04-02 17:35:28","U","2026-04-04 02:40:00","","209665.622150096","274436.388634529","대기배출업소관리","그외 기타 자동차 부품 제조업","5종","","0","0","0","0","4028198956",
"155","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001202100034","2021-09-13","","01","영업/정상","01","영업","","","","","0632493770","","","전북특별자치도 완주군 봉동읍 장구리 581-1","전북특별자치도 완주군 봉동읍 테크노밸리3로 15","55314","주식회사 미보기아","2026-04-02 15:30:03","U","2026-04-04 02:40:00","","210203.304123612","274947.925696528","대기배출업소관리","자동차용 동력전달장치 제조업","4종","스틸기어, 소결기어, 캠롤러","16","250","0","0","1248624578",
"156","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001202200040","2022-11-17","","01","영업/정상","01","영업","","","","","","","","전북특별자치도 완주군 봉동읍 용암리 802-15 (주)케이시알","전북특별자치도 완주군 봉동읍 완주산단5로 97-46, (주)케이시알","55322","일진하이솔루스(주)","2026-04-02 17:34:51","U","2026-04-04 02:40:00","","211559.555084646","271755.545511944","대기배출업소관리","설치용 금속탱크 및 저장용기 제조업","5종","","0","0","0","0","4028198956",
"157","대기오염물질배출시설설치사업장","09_30_08_P","4671000","467100021200500337","2005-03-03","","01","영업/정상","11","영업","","","","","063 4518001","","","전북특별자치도 군산시 서수면 마룡리 93-21","","","(주)대두식품제3공장","2026-04-02 17:53:46","U","2026-04-04 02:40:00","곡물 제분업","","","대기배출업소관리","곡물 제분업","4종","","24","300","24","365","4018105115",
"158","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202100016","2021-03-15","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 조리읍 능안리 384-1","경기도 파주시 조리읍 능안로 289-9 (능안리 384-1","10935","다룸가구","2026-04-02 13:59:56","U","2026-04-04 02:40:00","기타 목재가구 제조업","180863.712254253","470783.952797641","대기배출업소관리","기타 목재가구 제조업","5종","쇼파, 의자","8","300","8","300","8804700212",
"159","대기오염물질배출시설설치사업장","09_30_08_P","3830000","383000021202100004","2021-03-19","","01","영업/정상","11","영업","","","","","031-8069-3474","","","경기도 안양시 동안구 호계동 906-1 BMW 삼천리모터스 안양지점","경기도 안양시 동안구 시민대로 116, BMW 삼천리모터스 안양지점 (호계동)","14077","(주)삼천리모터스","2026-04-02 11:24:21","U","2026-04-04 02:40:00","자동차 수리업","195137.7342231","431628.138896066","대기배출업소관리","자동차 수리업","5종","","3","300","","300","3018144690",
"160","대기오염물질배출시설설치사업장","09_30_08_P","5240000","524000021200300005","2004-06-30","","01","영업/정상","11","영업","","","","","0546730854","","","경상북도 봉화군 봉화읍 유곡리 357-3","경상북도 봉화군 봉화읍 농업인길 69","","봉화브레이크","2026-04-02 17:17:44","U","2026-04-04 02:40:00","자동차 재제조 부품 제조업","357624.462061165","379181.633548682","대기배출업소관리","자동차 재제조 부품 제조업","5종","","8","240","8","240","1281592312",
"161","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201300019","2013-07-25","","01","영업/정상","11","영업","","","","","5546223","","","충청남도 천안시 동남구 성남면 신덕리 370 외 9","충청남도 천안시 동남구 성남면 성남신덕1길 278 (외 9)","","우광산업(주)","2026-04-02 19:29:48","U","2026-04-04 02:40:00","기타 구조용 금속제품 제조업","221210.228447199","357570.391199671","대기배출업소관리","기타 구조용 금속제품 제조업","4종","haoger support","5","240","5","240","3128151342",
"162","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201400015","2014-03-24","","01","영업/정상","11","영업","","","","","041-529-4517","","","충청남도 천안시 동남구 동면 송연리 174-1","충청남도 천안시 동남구 동면 충절로 2294-35","","(주)오타종패키징퍼시픽","2026-04-02 18:08:24","U","2026-04-04 02:40:00","골판지 및 골판지상자 제조업","231841.311909143","364081.496565378","대기배출업소관리","골판지 및 골판지상자 제조업","5종","옵셋인쇄","24","300","24","300","3178118784",
"163","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573500021201500008","2015-04-16","","01","영업/정상","11","영업","","","","","","","","충청북도 청주시 청원구 북이면 장양리 302 외 1필지(302-7)","충청북도 청주시 청원구 북이면 용계내추로 297-66","28134","주식회사 고려인엔알 농업회사법인","2026-04-02 16:57:49","U","2026-04-04 02:40:00","비료 및 질소화합물 제조업","247583.652916527","363254.956380454","대기배출업소관리","비료 및 질소화합물 제조업","5종","","24","365","24","365","1528104344",
"164","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000216","2004-06-22","","01","영업/정상","11","영업","","","","","055-337-3371","","","경상남도 김해시 주촌면 원지리 1066","경상남도 김해시 주촌면 서부로1637번길 203","","(주)은하푸드웰","2026-04-02 15:17:27","U","2026-04-04 02:40:00","그 외 기타 식료품 제조업","366246.472271995","196122.639729558","대기배출업소관리","그 외 기타 식료품 제조업","4종","","0","0","0","0","6228102340",
"165","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021199701901","1997-04-07","","01","영업/정상","11","영업","","","","","0325726238","","","인천광역시 서구 가좌동 173-91 (주)석남도금단지","인천광역시 서구 건지로 112 (주)석남도금단지 나동 1호 (가좌동)","22844","동원금속","2026-04-02 15:39:32","U","2026-04-04 02:40:00","도금업","169354.308851012","444085.14886527","대기배출업소관리","도금업","5종","","8","300","8","300","8043601579",
"166","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200001308","2004-06-30","","01","영업/정상","11","영업","","","","","055 345 5981","","","경상남도 김해시 진례면 송현리 34-2","경상남도 김해시 진례면 고모로216번길 218","","(유)이시쿠라코리아","2026-04-02 13:13:47","U","2026-04-04 02:40:00","비금속광물 광업; 연료용 제외","361484.023923084","195703.023962531","대기배출업소관리","비금속광물 광업; 연료용 제외","5종","파우더","8","300","8","300","6068144386",
"167","대기오염물질배출시설설치사업장","09_30_08_P","5210000","521000021200500017","2005-06-27","","01","영업/정상","11","영업","","","","","","","","경상북도 성주군 선남면 용신리 643-6","","","(주)앞선환경","2026-04-02 16:45:06","U","2026-04-04 02:40:00","","","","대기배출업소관리","","5종","","10","350","10","350","",
"168","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000922","2005-05-31","","01","영업/정상","11","영업","","","","","0553231717","","","경상남도 김해시 주촌면 내삼리 1128-7","경상남도 김해시 주촌면 서부로1499번길 49-34","","(주)제너럴켐","2026-04-02 17:55:30","U","2026-04-04 02:40:00","그외 기타 화학제품 제조업","365004.142520342","194014.98683721","대기배출업소관리","그외 기타 화학제품 제조업","5종","잉크","8","300","8","300","6220115805",
"169","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000723","2005-06-16","","01","영업/정상","11","영업","","","","","055 323 9435","","","경상남도 김해시 생림면 나전리 690","경상남도 김해시 생림면 나전로161번길 135","","(주)신화산업","2026-04-02 14:55:46","U","2026-04-04 02:40:00","그 외 자동차용 신품 부품 제조업","370464.637693525","201816.938243109","대기배출업소관리","그 외 자동차용 신품 부품 제조업","3종","","8","300","8","300","6228111780",
"170","대기오염물질배출시설설치사업장","09_30_08_P","4810000","481000021201800008","2018-06-18","","01","영업/정상","11","영업","","","","","061-662-2058","","","전라남도 여수시 소라면 관기리 48","전라남도 여수시 소라면 소호관기로 175","59657","남성목재산업","2026-04-02 09:01:10","U","2026-04-04 02:40:00","","257553.572321973","137953.803033902","대기배출업소관리","","5종","","24","300","24","300","4170610178",
"171","대기오염물질배출시설설치사업장","09_30_08_P","3730000","373000021201100022","2011-09-22","","01","영업/정상","11","영업","","","","","","","","울산광역시 울주군 웅촌면 고연리 486-4","울산광역시 울주군 웅촌면 고연로 115-5","","(주)케이에프피","2026-04-02 16:51:56","U","2026-04-04 02:40:00","","397326.356372836","218331.903408329","대기배출업소관리","","5종","","","0","","300","6108600062",
"172","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000697","2004-06-24","","01","영업/정상","11","영업","","","","","055 329 2206","","","경상남도 김해시 유하동 8-8 외 2","경상남도 김해시 유하로 204-3 (유하동,외 2)","","(주)진광","2026-04-02 15:36:23","U","2026-04-04 02:40:00","","365249.379826249","192687.630668877","대기배출업소관리","","4종","","8","300","8","300","6228110535",
"173","대기오염물질배출시설설치사업장","09_30_08_P","3640000","364000021200500002","2005-12-21","","01","영업/정상","11","영업","","","","","5393574","","","대전광역시 동구 삼정동 110","대전광역시 동구 옥천로 270 (삼정동)","","대전교통공사","2026-04-02 11:07:19","U","2026-04-04 02:40:00","육상 여객 운송업","242370.169022834","313667.835525335","대기배출업소관리","육상 여객 운송업","5종","","8","360","8","360","3148210117",
"174","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021200800036","2008-08-20","","01","영업/정상","11","영업","","","","","0319460196","","","경기도 파주시 금촌동 494-2","경기도 파주시 아리랑로 8 (금촌동)","","JK공업사","2026-04-02 15:50:35","U","2026-04-04 02:40:00","자동차 종합 수리업","179467.123833428","473308.175902564","대기배출업소관리","자동차 종합 수리업","5종","수리 차량","7","300","7","300","1410113083",
"175","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000728","2004-05-13","","01","영업/정상","11","영업","","","","","055 323 9939","","","경상남도 김해시 생림면 나전리 693","경상남도 김해시 생림면 나전로161번길 27","","(주)동해","2026-04-02 15:00:47","U","2026-04-04 02:40:00","","370515.021562745","201819.941373691","대기배출업소관리","","4종","","8","300","8","300","6228111795",
"176","대기오염물질배출시설설치사업장","09_30_08_P","4530000","453000021200400006","2004-12-09","","01","영업/정상","11","영업","","","","","041-665-0611","","","충청남도 서산시 수석동 204-5","충청남도 서산시 수석순환로 5 (수석동)","","서산현대써비스","2026-04-02 17:33:04","U","2026-04-04 02:40:00","자동차 종합 수리업","155063.543029801","364553.347388971","대기배출업소관리","자동차 종합 수리업","4종","","8","300","8","300","3160222257",
"177","대기오염물질배출시설설치사업장","09_30_08_P","4080000","408000021200701236","2007-07-06","","01","영업/정상","11","영업","","","","","","","","경기도 안성시 원곡면 성은리 332-8","경기도 안성시 원곡면 지문로 459-16","","(주)한일프라콘","2026-04-02 10:29:23","U","2026-04-04 02:40:00","포장용 플라스틱 성형용기 제조업","213343.069075409","396825.558757608","대기배출업소관리","포장용 플라스틱 성형용기 제조업","5종","플라스틱용기","8","0","","300","",
"178","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201800053","2018-10-18","","01","영업/정상","11","영업","","","","","0319536477","","","경기도 파주시 파주읍 부곡리 404-3","경기도 파주시 파주읍 정문로588번길 87 (부곡리 404-3)","10839","주식회사 안데르센","2026-04-02 11:32:51","U","2026-04-04 02:40:00","기타 목재가구 제조업","184315.305394046","478666.104836313","대기배출업소관리","기타 목재가구 제조업","4종","일반가구","11","300","11","300","6318801780",
"179","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202200027","2022-07-01","","01","영업/정상","11","영업","","","","","0319434005","","","경기도 파주시 월롱면 영태리 13 , 13-1","","","(주)천우산업","2026-04-02 13:58:19","U","2026-04-04 02:40:00","건설용 석재 채굴업","183267.221681316","475013.502532947","대기배출업소관리","건설용 석재 채굴업","5종","모래, 자갈","8","300","","0","1098174507",
"180","대기오염물질배출시설설치사업장","09_30_08_P","3860000","386000021200701185","2007-11-15","","01","영업/정상","11","영업","","","","","0326715644","","","경기도 부천시 원미구 도당동 268-6 (2층)","경기도 부천시 원미구 도약로 286 (도당동,(2층))","","윤성코팅","2026-04-02 10:54:46","U","2026-04-04 02:40:00","도장 및 기타 피막처리업","180598.08025386","445364.193683787","대기배출업소관리","도장 및 기타 피막처리업","4종","화장품케이스","8","300","8","300","8281402868",
"181","대기오염물질배출시설설치사업장","09_30_08_P","6520000","652000021199380100","1996-02-14","","01","영업/정상","11","영업","","","","","7922810","","","제주특별자치도 서귀포시 대정읍 일과리 551-6","제주특별자치도 서귀포시 대정읍 일주서로3000번길 125","","화성포장산업주식회사","2026-04-02 18:16:48","U","2026-04-04 02:40:00","그외 기타 종이 및 판지 제품 제조업","127931.703748252","-26321.2701466443","대기배출업소관리","그외 기타 종이 및 판지 제품 제조업","4종","","8","250","8","250","6168537591",
