"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"175","대기오염물질배출시설설치사업장","09_30_08_P","5690000","569000021201500026","2015-11-10","","01","영업/정상","11","영업","","","","","867-5555","","","세종특별자치시 조치원읍 번암리 115-4","세종특별자치시 조치원읍 번암공단1길 21","30036","(주)일미농수산","2026-03-04 15:51:43","U","2026-03-06 02:40:00","과실 및 채소 절임식품 제조업","226411.356186295","342628.773406955","대기배출업소관리","과실 및 채소 절임식품 제조업","4종","","3","300","0","0","3078104721",
"176","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201400035","2014-07-03","","01","영업/정상","11","영업","","","","","0317626187","","","경기도 광주시 도척면 방도리 277-15","경기도 광주시 도척면 마도로 129","12818","주식회사 경원자동차공업사","2026-03-04 16:23:33","U","2026-03-06 02:40:00","","229785.806522945","420150.241735009","대기배출업소관리","","5종","","3","300","3","300","7478600160",
"177","대기오염물질배출시설설치사업장","09_30_08_P","4170000","417000021200800005","2008-12-11","","03","폐업","2","폐업","2026-03-04","","","","031-775-5421","","","경기도 양평군 용문면 금곡리 164-1","경기도 양평군 용문면 소일길 31","","용문신화자동차공업사","2026-03-04 14:45:06","U","2026-03-06 02:40:00","자동차 종합 수리업","254678.400520711","445380.010687297","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","1592200643",
"178","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201400041","2014-07-07","","01","영업/정상","11","영업","","","","","0415573060","","","충청남도 천안시 동남구 수신면 신풍리 545","충청남도 천안시 동남구 수신면 5산단5로 39","330-882","(주)한일정밀 2공장","2026-03-04 19:53:30","U","2026-03-06 02:40:00","주형 및 금형 제조업","223239.287604062","359973.646107466","대기배출업소관리","주형 및 금형 제조업","4종","로라","24","320","24","320","3128562513",
"179","대기오염물질배출시설설치사업장","09_30_08_P","5400000","540000021201700022","2017-09-18","","01","영업/정상","11","영업","","","","","055-586-8645","","","","경상남도 함안군 칠원읍 경남대로 1937-2","52017","(주)동남스프링","2026-03-04 16:51:45","U","2026-03-06 02:40:00","금속 스프링 제조업","338663.073784684","202154.825082034","대기배출업소관리","금속 스프링 제조업","4종","","8","300","8","300","6098621581",
"180","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201700046","2017-11-20","","01","영업/정상","11","영업","","","","","041-568-9080","","","충청남도 천안시 동남구 풍세면 용정리 984","충청남도 천안시 동남구 풍세면 풍세산단5로 17","31214","(주)엔켐","2026-03-04 13:15:18","U","2026-03-06 02:40:00","기타 기초유기화학물질 제조업","209099.79893174","359124.620126271","대기배출업소관리","기타 기초유기화학물질 제조업","5종","배터리전해액","24","300","24","300","3048125799",
"181","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021199802030","1998-04-02","","01","영업/정상","11","영업","","","","","032 564 2400","","","인천광역시 서구 오류동 434-76","","","(주)삼덕","2026-03-04 13:52:59","U","2026-03-06 02:40:00","레미콘 제조업","","","대기배출업소관리","레미콘 제조업","2종","","8","280","8","280","",
"182","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021199601751","1996-04-29","","01","영업/정상","11","영업","","","","","0325761566","","","인천광역시 서구 가좌동 173-75","인천광역시 서구 염곡로 59 (가좌동)","","모던모터스","2026-03-04 10:16:16","U","2026-03-06 02:40:00","","170216.256618674","443178.407303614","대기배출업소관리","","4종","","8","300","0","0","1371238140",
"183","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021199000870","1990-11-06","","01","영업/정상","11","영업","","","","","032 578 7823","","","인천광역시 서구 석남동 650-42","인천광역시 서구 건지로95번길 33-1 (석남동)","","(주)삼두환경","2026-03-04 13:53:23","U","2026-03-06 02:40:00","","169008.712330914","444466.849189443","대기배출업소관리","","4종","","24","365","24","365","",
"184","대기오염물질배출시설설치사업장","09_30_08_P","4440000","444000021201500002","2015-12-09","","01","영업/정상","11","영업","","","","","7439300","","","충청북도 영동군 매곡면 어촌리 44-1","충청북도 영동군 매곡면 괘방령로 730-20","","매일유업(주)영동공장","2026-03-04 10:54:53","U","2026-03-06 02:40:00","음료 제조업","288772.460568387","294948.549300578","대기배출업소관리","음료 제조업","3종","","24","320","24","320","8448100466",
"185","대기오염물질배출시설설치사업장","09_30_08_P","4440000","444000021200200006","2002-07-26","","01","영업/정상","11","영업","","","","","","","","충청북도 영동군 용산면 매금리 720-16","","","대한아스콘(주)","2026-03-04 10:53:52","U","2026-03-06 02:40:00","","","","대기배출업소관리","","2종","","9","150","9","150","3028112250",
"186","대기오염물질배출시설설치사업장","09_30_08_P","4140000","414000021199500074","1995-05-24","","01","영업/정상","11","영업","","","","","031-827-2222","","","경기도 연천군 청산면 대전리 208-1","경기도 연천군 청산면 순욱길 185","11022","연천레미콘 주식회사","2026-03-04 17:51:41","U","2026-03-06 02:40:00","레미콘 제조업","208795.150437059","499276.653909352","대기배출업소관리","레미콘 제조업","5종","","8","300","8","300","5438103686",
"187","대기오염물질배출시설설치사업장","09_30_08_P","4440000","444000021199300002","2000-10-05","","01","영업/정상","11","영업","","","","","043 742 1254","","","충청북도 영동군 심천면 고당리 658-1","충청북도 영동군 심천면 난계로 231-105","","(주)일양","2026-03-04 10:53:51","U","2026-03-06 02:40:00","아스콘 제조업","262383.014589163","302115.046410511","대기배출업소관리","아스콘 제조업","2종","콘크리트,아스콘","8","300","8","300","3028110572",
"188","대기오염물질배출시설설치사업장","09_30_08_P","4960000","496000021199200092","1992-08-13","","01","영업/정상","11","영업","","","","","0613221766","","","전라남도 함평군 함평읍 기각리 237","전라남도 함평군 함평읍 함평천좌길 40","","(주)주포산업","2026-03-04 13:22:53","U","2026-03-06 02:40:00","콘크리트, 시멘트 및 플라스터 제품 제조업","156679.5833116","173942.918114377","대기배출업소관리","콘크리트, 시멘트 및 플라스터 제품 제조업","5종","시멘트 벽돌","0","0","0","0","4128103795",
"189","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021200800014","2008-06-27","","01","영업/정상","11","영업","","","","","0535800700","","","대구광역시 달서구 월암동 1110","대구광역시 달서구 성서4차첨단로 136 (월암동)","704-833","(주)엘앤에프","2026-03-04 09:16:02","U","2026-03-06 02:40:00","기타 기초무기화학물질 제조업","336876.982504492","259480.598158311","대기배출업소관리","기타 기초무기화학물질 제조업","2종","양극활물질","24","365","24","365","5138119101",
"190","대기오염물질배출시설설치사업장","09_30_08_P","4440000","444000021200300001","2003-03-13","","01","영업/정상","11","영업","","","","","043744 7426","","","충청북도 영동군 황간면 서송원리 1017","","","대동산업(주)","2026-03-04 10:53:52","U","2026-03-06 02:40:00","","277434.975019778","299495.896793148","대기배출업소관리","","2종","재생아스콘","8","210","8","210","3028107330",
"191","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021199200266","2006-04-04","","01","영업/정상","11","영업","","","","","041-568-5527","","","충청남도 천안시 동남구 광덕면 신덕리 171","충청남도 천안시 동남구 광덕면 광덕로 258-37 ((주)태양알루미늄)","31222","(주)태양알미늄","2026-03-04 11:36:50","U","2026-03-06 02:40:00","알루미늄 압연, 압출 및 연신제품 제조업","211562.794636622","354150.824407411","대기배출업소관리","알루미늄 압연, 압출 및 연신제품 제조업","4종","알미늄 코일,호일","10","240","10","240","3128125941",
"192","대기오염물질배출시설설치사업장","09_30_08_P","4450000","445000021201800002","2018-01-24","","01","영업/정상","11","영업","","","","","043-536-0166","","","충청북도 진천군 문백면 계산리 331-6","충청북도 진천군 문백면 송강로 367-26","27870","(주)쌀담","2026-03-04 18:04:56","U","2026-03-06 02:40:00","면류, 마카로니 및 유사식품 제조업","236453.332923556","365414.582276986","대기배출업소관리","면류, 마카로니 및 유사식품 제조업","5종","쌀국수면","8","300","8","300","1808103433",
"193","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021201600004","2016-02-17","","01","영업/정상","11","영업","","","","","0535913930","","","","대구광역시 달서구 성서공단북로77길 29 (장동)","42697","(주)대영알앤티","2026-03-04 17:18:16","U","2026-03-06 02:40:00","도장및기타피막처리업","336731.089689189","261677.038743351","대기배출업소관리","도장및기타피막처리업","5종","","8","300","8","300","5038602025",
"194","대기오염물질배출시설설치사업장","09_30_08_P","5200000","520000021201300373","2013-11-12","","01","영업/정상","11","영업","","","","","054-954-3325","","","경상북도 고령군 대가야읍 고아리 208-6","경상북도 고령군 대가야읍 장기공단2길 22","","(주)가야인더스트리","2026-03-04 18:03:35","U","2026-03-06 02:40:00","폐기물 처리업","315242.843923607","247625.797836365","대기배출업소관리","폐기물 처리업","5종","","8","240","8","300","2918701135",
"195","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021198600009","1986-11-06","","01","영업/정상","11","영업","","","","","0535801700","","","대구광역시 달서구 갈산동 400-33","대구광역시 달서구 성서서로 211 (갈산동)","42705","고려산업㈜","2026-03-04 18:05:42","U","2026-03-06 02:40:00","동물용 사료 및 조제식품 제조업","335371.290684169","261402.002742765","대기배출업소관리","동물용 사료 및 조제식품 제조업","3종","배합사료","8","300","8","300","5038503916",
"196","대기오염물질배출시설설치사업장","09_30_08_P","4080000","408000021201200039","2012-11-26","","01","영업/정상","11","영업","","","","","0316516245","","","경기도 안성시 공도읍 신두리 163-1","경기도 안성시 공도읍 대신두길 42-25","","(주)농협사료 R&D센터","2026-03-04 17:41:35","U","2026-03-06 02:40:00","동물용 사료 및 조제식품 제조업","217400.236686481","387781.219965115","대기배출업소관리","동물용 사료 및 조제식품 제조업","4종","","8","240","8","240","1258539136",
"197","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021199500047","1995-05-15","","01","영업/정상","11","영업","","","","","0535804348","","","대구광역시 달서구 월암동 1-85","대구광역시 달서구 성서공단남로 151 (월암동)","704-832","유니온머티리얼(주)","2026-03-04 14:25:26","U","2026-03-06 02:40:00","기타 비금속 광물제품 제조업","336249.960690453","260079.416325317","대기배출업소관리","기타 비금속 광물제품 제조업","4종","","8","288","8","288","5148137645",
"198","대기오염물질배출시설설치사업장","09_30_08_P","3920000","392000021200100005","2001-10-15","","01","영업/정상","11","영업","","","","","","","","경기도 동두천시 상봉암동 202","경기도 동두천시 신천로 350 (상봉암동)","483-100","크린에이","2026-03-04 13:17:44","U","2026-03-06 02:40:00","세탁업","204538.951362545","493670.668461478","대기배출업소관리","세탁업","4종","세탁청바지","8","300","8","300","",
"199","대기오염물질배출시설설치사업장","09_30_08_P","5020000","502000021202500006","2025-04-04","","01","영업/정상","11","영업","","","","","054-278-7544","","","경상북도 포항시 남구 대송면 옥명리 570-1","경상북도 포항시 남구 대송면 송덕로126번길 31","37876","동서씨엠씨(주)포항2공장","2026-03-04 16:24:02","U","2026-03-06 02:40:00","비금속광물 분쇄물 생산업","414810.302765201","275049.824166653","대기배출업소관리","비금속광물 분쇄물 생산업","5종","","","0","","300","6088189787",
"200","대기오염물질배출시설설치사업장","09_30_08_P","5080000","508000021202500011","2025-03-20","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-04","","","","0544804242","","","경상북도 구미시 선산읍 이문리 831","경상북도 구미시 선산읍 김선로 947-17","39133","구미시농산물가공기술지원센터","2026-03-04 11:32:16","U","2026-03-06 02:40:00","과실 및 그 외 채소 절임식품 제조업","315705.1866924","304308.444267803","대기배출업소관리","과실 및 그 외 채소 절임식품 제조업","5종","","20","240","","0","5138300284",
"201","대기오염물질배출시설설치사업장","09_30_08_P","3100000","310000021202500007","2025-04-08","","01","영업/정상","11","영업","","","","","02-3391-6100","","","서울특별시 노원구 상계동 322-14 순복음교회","서울특별시 노원구 노원로 440, 순복음교회 (상계동)","01696","순복음노원교회","2026-03-04 16:08:58","U","2026-03-06 02:40:00","종교 단체","205880.243167094","461507.751430337","대기배출업소관리","종교 단체","4종","","10","300","10","300","2178260048",
"202","대기오염물질배출시설설치사업장","09_30_08_P","3860000","386000021200300911","2003-12-15","","01","영업/정상","11","영업","","","","","","","","경기도 부천시 원미구 춘의동 196-4","경기도 부천시 원미구 원미로201번길 74 (춘의동)","420-857","주식회사 홍보","2026-03-04 10:58:32","U","2026-03-06 02:40:00","합성수지 및 기타 플라스틱물질 제조업","181399.500368737","444431.802523201","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","5종","플라스틱제품","8","300","8","300","5338103772",
"203","대기오염물질배출시설설치사업장","09_30_08_P","3860000","386000021201700004","2017-01-25","","01","영업/정상","11","영업","","","","","032-675-1975","","","경기도 부천시 오정구 내동 112 나동 102호","경기도 부천시 오정구 삼작로154번길 34, 나동 102호 (내동)","14489","발해금속","2026-03-04 15:33:16","U","2026-03-06 02:40:00","도장 및 기타 피막처리업","180310.878675243","446298.548125396","대기배출업소관리","도장 및 기타 피막처리업","5종","비철금속(표면처리)","8","300","8","300","5267600133",
"204","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021201800071","2018-12-20","","01","영업/정상","11","영업","","","","","032-565-3755","","","인천광역시 서구 오류동 434-220","인천광역시 서구 두루물로96번길 1 (오류동)","22668","인성리싸이클링(주)","2026-03-04 16:19:45","U","2026-03-06 02:40:00","","166938.174342509","453426.92716895","대기배출업소관리","","5종","","8","300","8","300","1378656305",
"205","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001202000069","2020-12-21","","01","영업/정상","01","영업","","","","","","","","충청북도 청주시 흥덕구 옥산면 남촌리 1114-1","충청북도 청주시 흥덕구 옥산면 과학산업3로 29","28122","(주)엘지에너지솔루션 오창 에너지플랜트","2026-03-04 10:04:10","U","2026-03-06 02:40:00","","237081.354151502","355094.620921702","대기배출업소관리","축전지 제조업","1종","전지","24","365","24","365","8518102050",
"206","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021200200352","2002-07-05","","01","영업/정상","11","영업","","","","","8319300","","","부산광역시 강서구 송정동 1762-10 ,11호","부산광역시 강서구 녹산산단262로59번길 43 (송정동)","618-270","(주)이앤알","2026-03-04 17:32:23","U","2026-03-06 02:40:00","원피 가공업","368741.903392813","177659.777856585","대기배출업소관리","원피 가공업","4종","","8","300","8","300","6058629029",
"207","대기오염물질배출시설설치사업장","09_30_08_P","5680000","568000021202300019","2023-10-30","","01","영업/정상","11","영업","","","","","","","","충청남도 당진시 석문면 통정리 1521","","","주식회사 앤아이씨(플랜트)","2026-03-04 17:11:56","U","2026-03-06 02:40:00","석탄화학계 화합물 및 기타 기초 유기화학 물질 제조업","164485.765360346","388963.790950334","대기배출업소관리","석탄화학계 화합물 및 기타 기초 유기화학 물질 제조업","5종","","8","300","8","300","1348684762",
"208","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021202300036","2023-11-10","","01","영업/정상","11","영업","","","","","0315061227","","","충청남도 아산시 영인면 신봉리 175-2 외 2필지","","","(주)이앤와이","2026-03-04 19:45:27","U","2026-03-06 02:40:00","기타 기계ㆍ장비 조립용 플라스틱제품 제조업","200308.138625994","377226.866891239","대기배출업소관리","기타 기계ㆍ장비 조립용 플라스틱제품 제조업","5종","플라스틱 CASE","8","300","","0","8968802218",
"209","대기오염물질배출시설설치사업장","09_30_08_P","4840000","484000021202400010","2024-12-09","","01","영업/정상","11","영업","","","","","061-793-1272","","","전라남도 광양시 중동 1512-13","전라남도 광양시 구마10길 3-10 (중동)","57781","중마유치원","2026-03-04 17:22:47","U","2026-03-06 02:40:00","유아 교육기관","262555.459530606","161282.430092073","대기배출업소관리","유아 교육기관","5종","","8","300","8","300","8478300023",
"210","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202600005","2026-03-05","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 조리읍 뇌조리 111 가~마동","경기도 파주시 조리읍 뇌조로178번길 15-42, 가~마동`","10950","주식회사 고려인테리어","2026-03-05 09:06:28","I","2026-03-07 00:20:02","기타 목재 가구 제조업","184389.868860136","472303.220560125","대기배출업소관리","기타 목재 가구 제조업","5종","가구","6","240","6","240","2628800061",
"211","대기오염물질배출시설설치사업장","09_30_08_P","4691000","469100021202600002","2026-03-05","","01","영업/정상","11","영업","","","","","0635366714","","","전북특별자치도 정읍시 신정동 1508-1","전북특별자치도 정읍시 첨단2로 78 (신정동)","56212","재단법인 농축산용미생물산업육성지원센터","2026-03-05 20:30:47","I","2026-03-07 00:20:02","생물 살균ㆍ살충제 및 식물보호제 제조업","185493.949782163","222442.226021397","대기배출업소관리","생물 살균ㆍ살충제 및 식물보호제 제조업","5종","미생물제","8","250","8","250","6248200030",
"212","대기오염물질배출시설설치사업장","09_30_08_P","3730000","373000021202600003","2026-03-05","","01","영업/정상","11","영업","","","","","052-704-7076","","","울산광역시 울주군 범서읍 굴화리 12-11 외 51필지","","","근로복지공단(울산산재전문공공병원)","2026-03-05 12:54:17","I","2026-03-07 00:20:02","종합병원","404911.912741587","231091.973617793","대기배출업소관리","종합병원","4종","","","0","24","365","1078205603",
"213","대기오염물질배출시설설치사업장","09_30_08_P","3730000","373000021202600004","2026-03-05","","01","영업/정상","11","영업","","","","","0522544057","","","울산광역시 울주군 웅촌면 고연리 1132-41","울산광역시 울주군 웅촌면 와지공단1길 18-1","44968","세종 태양광발전소","2026-03-05 15:48:32","I","2026-03-07 00:20:02","그 외 기타 분류 안된 금속 가공제품 제조업","396232.532943869","217408.772099672","대기배출업소관리","그 외 기타 분류 안된 금속 가공제품 제조업","5종","","8","300","8","300","6172599492",
"214","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021202600005","2026-03-05","","01","영업/정상","11","영업","","","","","","","","경상남도 김해시 부곡동 207-2","경상남도 김해시 장유로55번안길 50 (부곡동)","50971","(주)갑신RUBBER","2026-03-05 17:02:58","I","2026-03-07 00:20:02","그외 기타 고무제품 제조업","364276.078075877","192276.611657054","대기배출업소관리","그외 기타 고무제품 제조업","5종","","","0","","0","3838100864",
"215","대기오염물질배출시설설치사업장","09_30_08_P","5210000","521000021202600002","2026-03-03","","01","영업/정상","11","영업","","","","","053-592-9393","","","경상북도 성주군 선남면 취곡리 260","경상북도 성주군 선남면 명관로 337-67","40046","녹색씨알피(주)","2026-03-05 16:59:00","I","2026-03-07 00:20:02","합성수지 및 기타 플라스틱 물질 제조업","320727.705690162","266879.113527226","대기배출업소관리","합성수지 및 기타 플라스틱 물질 제조업","5종","","24","300","","300","1898103901",
"216","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202600005","2026-03-04","","01","영업/정상","11","영업","","","","","041-579-8181","","","충청남도 천안시 서북구 직산읍 모시리 208-2","충청남도 천안시 서북구 직산읍 모시1길 11-25","31039","북천안서비스기아오토큐(주)","2026-03-05 16:59:59","I","2026-03-07 00:20:02","자동차 종합 수리업","211006.594375749","374163.675051752","대기배출업소관리","자동차 종합 수리업","5종","도장, 정비","8","300","8","300","3638803207",
"217","대기오염물질배출시설설치사업장","09_30_08_P","6300000","630000001202600005","2026-02-26","","01","영업/정상","01","영업","","","","","","","","대전광역시 유성구 관평동 1359번지 한신에스메카","대전광역시 유성구 테크노3로 65, 한신에스메카 B1층 116호 (관평동)","34016","(주)삼한","2026-03-05 21:38:11","I","2026-03-07 00:20:02","","234968.933701246","325442.543051499","대기배출업소관리","페인트, 유리 및 기타 건설자재 소매업","5종","","0","0","0","0","",
"218","대기오염물질배출시설설치사업장","09_30_08_P","6410000","641000001202600011","2026-01-01","","01","영업/정상","01","영업","","","","","","","","경기도 시흥시 정왕동 2662번지 대호철강(주)","경기도 시흥시 시화벤처로 296, 대호철강(주) (정왕동)","15117","삼덕시스템(주)태양광사업부","2026-03-05 17:44:21","I","2026-03-07 00:20:02","","174216.754865115","424083.021828047","대기배출업소관리","금속 성형기계 제조업","5종","","0","0","0","0","",
"219","대기오염물질배출시설설치사업장","09_30_08_P","6530000","653000001202600001","2026-03-05","","01","영업/정상","01","영업","","","","","0336551007","","","강원특별자치도 강릉시 대전동 899-1","강원특별자치도 강릉시 과학단지로 106-14 (대전동)","25440","(주)보부하이테크 (지점)","2026-03-05 09:48:58","I","2026-03-07 00:20:02","","363438.234939537","479452.202673487","대기배출업소관리","전자부품 제조업","5종","전자부품","24","365","24","365","2268530840",
"220","대기오염물질배출시설설치사업장","09_30_08_P","5250000","525000021199500037","2004-07-03","","01","영업/정상","11","영업","","","","","054-788-5961","","","경상북도 울진군 후포면 후포리 866","경상북도 울진군 후포면 못골길 104","","(주)경동물산","2026-03-05 13:02:26","U","2026-03-07 02:40:00","동물용 사료 및 조제식품 제조업","417838.271367765","357943.430678582","대기배출업소관리","동물용 사료 및 조제식품 제조업","5종","","8","300","8","300","5078120243",
"221","대기오염물질배출시설설치사업장","09_30_08_P","6290000","629000001201800024","2018-08-31","","01","영업/정상","01","영업","","","","","0622307581","","","광주광역시 동구 서석동 375번지 조선대학교","광주광역시 동구 필문대로 309, 조선대학교 (서석동)","61452","조선대학교","2026-03-05 17:07:12","U","2026-03-07 02:40:00","","193931.405693747","182583.706628386","대기배출업소관리","대학교","3종","","20","365","20","365","4088200516",
"222","대기오염물질배출시설설치사업장","09_30_08_P","6280000","628000001201300056","2013-07-03","","01","영업/정상","01","영업","","","","","0328192126","","","인천광역시 남동구 고잔동 642번지 14호 72B-15L","인천광역시 남동구 남동동로197번길 46 (고잔동)","405-817","(주)피엘코스메틱","2026-03-05 15:07:42","U","2026-03-07 02:40:00","","173369.32011869","433507.55508003","대기배출업소관리","화장품 제조업","5종","헤어제품","0","0","0","0","1318177928",
"223","대기오염물질배출시설설치사업장","09_30_08_P","6280000","628000001199700034","2016-04-11","","01","영업/정상","01","영업","","","","","0317108800","","","인천광역시 남동구 논현동 430-3","인천광역시 남동구 함박뫼로318번길 20 (논현동)","21631","(주)화인세라텍","2026-03-05 15:52:25","U","2026-03-07 02:40:00","","173227.971161711","434710.947652318","대기배출업소관리","기타 반도체소자 제조업","5종","PCB기판","0","0","0","0","2358801637",
"224","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001200400004","2008-03-07","","01","영업/정상","01","영업","","","","","0522376700","","","울산광역시 울주군 온산읍 학남리 60-5","울산광역시 울주군 온산읍 회학1길 53","689-892","한국요업(주)","2026-03-05 19:27:19","U","2026-03-07 02:40:00","","411384.149635791","220418.359504213","대기배출업소관리","내화 요업제품 제조업","3종","도자기","0","0","0","0","6178166610",
"225","대기오염물질배출시설설치사업장","09_30_08_P","6470000","647000001200700025","2007-02-02","","01","영업/정상","01","영업","","","","","0542225273","","","경상북도 포항시 남구 동촌동 5번지","경상북도 포항시 남구 동해안로 6262 (동촌동)","37877","(주)에스앤지","2026-03-05 13:15:45","U","2026-03-07 02:40:00","","415395.751274674","280245.797560946","대기배출업소관리","비철금속 제련, 정련 및 합금 제조업","1종","","24","365","24","365","5068136266",
"226","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001200500003","2016-08-25","","01","영업/정상","01","영업","","","","","0522391812","","","울산광역시 울주군 온산읍 원산리 753-17 753-17","울산광역시 울주군 온산읍 산남길 55","45010","디알액시온(주) 원산공장","2026-03-05 19:28:41","U","2026-03-07 02:40:00","","412575.448053738","215118.704326068","대기배출업소관리","알루미늄주물 주조업","2종","조립금속","24","0","24","0","6108531836",
"227","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001201100035","2011-11-17","","01","영업/정상","01","영업","","","","","0522891155","","","","울산광역시 북구 책골길 50 (효문동)","44252","(주)켐프","2026-03-05 09:23:43","U","2026-03-07 02:40:00","","414797.460635771","232988.080859308","대기배출업소관리","도장 및 기타 피막처리업","4종","","8","0","0","0","6208138861",
"228","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001201600087","2016-12-28","","01","영업/정상","01","영업","","","","","0437152627","","","충청북도 청주시 흥덕구 옥산면 국사리 1079번지","충청북도 청주시 흥덕구 옥산면 옥산산단4로 80","28111","(주)세원산업","2026-03-05 16:03:48","U","2026-03-07 02:40:00","","233702.044822965","354737.991336913","대기배출업소관리","비금속원료 재생업","4종","인산,황산,가성소다","24","365","0","0","3068113101",
"229","대기오염물질배출시설설치사업장","09_30_08_P","6280000","628000001201400019","2017-01-23","","01","영업/정상","01","영업","","","","","0328152400","","","","인천광역시 남동구 남동서로144번길 49, .동 (고잔동,고잔동84B17L)","405-819","(주)태성아노다이징","2026-03-05 15:02:16","U","2026-03-07 02:40:00","","172617.956609451","433418.818941296","대기배출업소관리","도금업","4종","핸드폰부품, 전자부품 등","8","300","0","0","7318800719",
"230","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001201300031","2015-11-04","","01","영업/정상","01","영업","","","","","0437108000","","","충청북도 청주시 흥덕구 오송읍 만수리 473번지","충청북도 청주시 흥덕구 오송읍 오송생명4로 163","28156","(주)에스앤디","2026-03-05 16:07:03","U","2026-03-07 02:40:00","","230098.489526557","349542.711163593","대기배출업소관리","건강기능식품 제조업","2종","건강기능식품","24","250","0","0","3128132312",
"231","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021201900005","2019-02-22","","01","영업/정상","11","영업","","","","","","","","경상북도 김천시 어모면 남산리 1971","경상북도 김천시 어모면 산업단지7로 169","39536","(주)에이엔피크리비즈 김천공장","2026-03-05 17:14:27","U","2026-03-07 02:40:00","기계장비 조립용 플라스틱제품 제조업","301692.524985027","297000.570055893","대기배출업소관리","기계장비 조립용 플라스틱제품 제조업","4종","","8","300","8","300","1398113821",
"232","대기오염물질배출시설설치사업장","09_30_08_P","4140000","414000021202300003","2023-08-02","","01","영업/정상","11","영업","","","","","0318331937","","","경기도 연천군 청산면 장탄리 86-3","경기도 연천군 청산면 동서로 1816-34","11020","(주)한덕","2026-03-05 14:35:28","U","2026-03-07 02:40:00","폐기물 처리업","208615.904242672","503119.229720482","대기배출업소관리","폐기물 처리업","4종","","8","300","8","300","1278658626",
"233","대기오염물질배출시설설치사업장","09_30_08_P","6530000","653000001200700039","2007-09-21","","01","영업/정상","01","영업","","","","","","","","강원특별자치도 영월군 한반도면 쌍용리 700번지","강원특별자치도 영월군 한반도면 쌍용로 89","26214","쌍용씨앤이(주) 영월공장","2026-03-05 23:00:23","U","2026-03-07 02:40:00","","317347.502944123","410181.464799262","대기배출업소관리","시멘트 제조업","1종","시멘트","0","0","0","0","2258500135",
"234","대기오염물질배출시설설치사업장","09_30_08_P","4050000","405000021201900003","2019-10-30","","01","영업/정상","11","영업","","","","","031-5189-8608","","","경기도 용인시 기흥구 중동 724-7","경기도 용인시 기흥구 동백죽전대로 363 (중동)","16995","연세대학교 의과대학 용인세브란스병원","2026-03-05 21:32:49","U","2026-03-07 02:40:00","종합 병원","212965.239500471","418770.382686716","대기배출업소관리","종합 병원","4종","","4","365","4","365","1358200904",
"235","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021202400117","2024-11-22","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-05","","","","070-5007-8480","","","경기도 화성시 만세구 남양읍 북양리 산 51","경기도 화성시 만세구 남양읍 화성로 1462-21","18255","[GHP]한국서부발전(주) 신재생운영센터 화성남양연료전지","2026-03-05 20:48:04","U","2026-03-07 02:40:00","기타 발전업","186080.631195413","413238.289176251","대기배출업소관리","기타 발전업","5종","","24","365","","365","5418502850",
