번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,Unnamed: 37,record_key
135,체육도장업,10_41_01_P,4000000,CDFH3301022017000003,2017-07-13,,1,영업/정상,13,영업중,,,,,,,,경기도 오산시 궐동 672-2 엘림빌딩,"경기도 오산시 궐리사로 26, 엘림빌딩 5층 (궐동)",18122,세교 검도관,2026-02-09 14:38:53,U,2026-02-11 02:40:00,검도,204854.241309258,406468.607458387,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,세교검도관_경기도오산시궐동672-2엘림빌딩
427,체육도장업,10_41_01_P,3400000,CDFH3301022017000001,2017-07-11,,1,영업/정상,13,영업중,,,,,051-723-9944,,,부산광역시 기장군 장안읍 월내리 257-8,부산광역시 기장군 장안읍 해맞이로 408 (정다운한의원),46037,금빛 차오름 태권도장,2026-02-25 09:08:56,U,2026-02-27 02:40:00,태권도,407302.905873687,205607.118432892,체육도장업,사립,,1.0,0.0,839.48,0.0,,,,금빛차오름태권도장_부산광역시기장군장안읍월내리257-8
433,체육도장업,10_41_01_P,3650000,CDFH3301022017000002,2017-03-07,,1,영업/정상,13,영업중,,,,,042-331-1848,,,,"대전광역시 중구 평촌로 84 (유천동, 극동상가)",34897,변교선대전복싱클럽,2026-02-25 16:24:15,U,2026-02-27 02:40:00,권투,235551.453072937,313526.538289997,체육도장업,사립,,1.0,0.0,330.0,0.0,,,,변교선대전복싱클럽_
172,체육도장업,10_41_01_P,4090000,CDFH3301022017000003,2017-03-06,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 장기동 2193 한강센트럴자이1단지,"경기도 김포시 태장로 845, 1동 상가 201, 202호 (장기동, 한강센트럴자이1단지)",10091,용인대 석사 대한클래스 태권도장,2026-02-11 16:57:59,U,2026-02-13 02:40:00,태권도,171516.563910204,459061.513399166,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,용인대석사대한클래스태권도장_경기도김포시장기동2193한강센트럴자이1단지
54,체육도장업,10_41_01_P,3930000,CDFH3301022017000003,2017-02-14,,1,영업/정상,13,영업중,,,,,0314027771,,,경기도 안산시 단원구 고잔동 766 그린빌주공8단지아파트 상가동,"경기도 안산시 단원구 광덕2로 245, 그린빌주공8단지아파트 상가동 201,202호 (고잔동)",15468,용인대 송호태권도장,2026-02-04 14:01:49,U,2026-02-06 02:40:00,태권도,185527.419315721,423198.577362803,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,용인대송호태권도장_경기도안산시단원구고잔동766그린빌주공8단지아파트상가동
299,체육도장업,10_41_01_P,3080000,CDFH3301022016000004,2016-12-30,,1,영업/정상,13,영업중,,,,,02-982-8572,,,서울특별시 강북구 미아동 130-60,"서울특별시 강북구 도봉로34길 15, 3층 (미아동)",01160,용인대 화계 태권도,2026-02-13 16:14:08,U,2026-02-15 02:40:00,태권도,202482.090657204,457744.350053927,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,용인대화계태권도_서울특별시강북구미아동130-60
183,체육도장업,10_41_01_P,5670000,CDFH3301022016000014,2016-12-20,,1,영업/정상,13,영업중,,,,,055-271-9565,,,경상남도 창원시 마산합포구 진동면 진동리 425-11 2층,"경상남도 창원시 마산합포구 진동면 진북산업로 33, 2층",51793,챌린지태권도장,2026-02-11 17:49:31,U,2026-02-13 02:40:00,태권도,335557.32566606,181023.517541362,체육도장업,사립,,1.0,,165.0,,,,,챌린지태권도장_경상남도창원시마산합포구진동면진동리425-112층
355,체육도장업,10_41_01_P,5530000,CDFH3301022016000022,2016-10-28,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 병점구 병점동  860 구봉마을 우남퍼스트빌 201호,"경기도 화성시 병점구 병점2로 60, 구봉마을 우남퍼스트빌 201호 (병점동)",18415,구봉국가대표 태권도장,2026-02-20 15:21:32,U,2026-02-22 02:40:00,태권도,203784.761717381,411658.601507022,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,구봉국가대표태권도장_경기도화성시병점구병점동860구봉마을우남퍼스트빌201호
19,체육도장업,10_41_01_P,5540000,CDFH3301022016000007,2016-10-13,,1,영업/정상,13,영업중,,,,,,,,경기도 광주시 역동 192-5,경기도 광주시 순암로36번길 56-17 (역동),12777,동성태비태권도장,2026-02-02 18:01:58,U,2026-02-04 02:40:00,태권도,221910.773224139,432940.233385591,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,동성태비태권도장_경기도광주시역동192-5
109,체육도장업,10_41_01_P,3420000,CDFH3301022016000003,2016-07-12,,1,영업/정상,13,영업중,,,,,053-961-3314,,,대구광역시 동구 괴전동 483-10,"대구광역시 동구 안심로90길 12, 3층 (괴전동)",41092,영남대 천마태권도,2026-02-06 14:15:53,U,2026-02-08 02:40:00,태권도,356437.392326278,264708.432209739,체육도장업,사립,,1.0,0.0,765.67,0.0,,,,영남대천마태권도_대구광역시동구괴전동483-10
378,체육도장업,10_41_01_P,4810000,CDFH3301022016000005,2016-07-07,,1,영업/정상,13,영업중,,,,,061-681-5804,,,전라남도 여수시 소호동 356-9,"전라남도 여수시 소호4길 10, 2층 (소호동)",59664,미르태권도장,2026-02-23 11:00:56,U,2026-02-25 02:40:00,태권도,259688.17504713,138778.670101265,체육도장업,사립,,0.0,0.0,480.2,0.0,,,,미르태권도장_전라남도여수시소호동356-9
134,체육도장업,10_41_01_P,3670000,CDFH3301022016000004,2016-06-10,,1,영업/정상,13,영업중,,,,,,,,대전광역시 유성구 죽동 707-4 403호,"대전광역시 유성구 죽동로297번길 22, 4층 (죽동)",34127,용인대 국가대표 해들 태권도(죽동관),2026-02-09 13:10:47,U,2026-02-11 02:40:00,태권도,230246.261290637,318722.379115876,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,용인대국가대표해들태권도(죽동관)_대전광역시유성구죽동707-4403호
412,체육도장업,10_41_01_P,4050000,CDFH3301022016000012,2016-06-03,,1,영업/정상,13,영업중,,,,,031-321-8212,,,경기도 용인시 처인구 김량장동 87-2,"경기도 용인시 처인구 금령로90번길 3-4, 2층 (김량장동)",17051,용인JG복싱PT,2026-02-24 14:48:12,U,2026-02-26 02:40:00,권투,218242.770239405,414810.005391418,체육도장업,사립,,1.0,0.0,477.06,0.0,,,,용인JG복싱PT_경기도용인시처인구김량장동87-2
298,체육도장업,10_41_01_P,3080000,CDFH3301022016000002,2016-04-14,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 미아동 688-5 삼양아케이트,"서울특별시 강북구 솔샘로 254, 삼양아케이트 3층 (미아동)",01194,국제체육관미아점복싱무에타이MMA주짓수,2026-02-13 14:03:16,U,2026-02-15 02:40:00,권투,201762.419935414,457441.244070216,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,국제체육관미아점복싱무에타이MMA주짓수_서울특별시강북구미아동688-5삼양아케이트
397,체육도장업,10_41_01_P,4950000,CDFH3301022016000001,2016-04-12,,1,영업/정상,13,영업중,,,,,061-331-4284,,,,전라남도 무안군 삼향읍 남악5로72번길 7 (부영애시앙),58568,힘찬태권도장,2026-02-24 17:40:34,U,2026-02-26 02:40:00,태권도,151698.589451373,146204.097023533,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,힘찬태권도장_
359,체육도장업,10_41_01_P,3940000,CDFH3301022016000006,2016-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 신원동 611 신원마을엘에이치2단지,"경기도 고양시 덕양구 오금2로 26, 상가동 201,202호 (신원동, 신원마을엘에이치2단지)",10579,힘찬 효 태권도장,2026-02-20 14:09:42,U,2026-02-22 02:40:00,태권도,190365.59018608,462674.994749296,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,힘찬효태권도장_경기도고양시덕양구신원동611신원마을엘에이치2단지
145,체육도장업,10_41_01_P,3740000,CDFH3301022016000003,2016-02-12,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 장안구 조원동 857,"경기도 수원시 장안구 금당로 39, 2층 201호 202호 (조원동)",16278,국가대표 태권도장,2026-02-09 17:49:53,U,2026-02-11 02:40:00,태권도,201328.029594992,422386.442987007,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,국가대표태권도장_경기도수원시장안구조원동857
297,체육도장업,10_41_01_P,3080000,CDFH3301022016000001,2016-02-04,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 미아동 752-10,"서울특별시 강북구 삼양로 218, 2층 (미아동)",01167,문무태권도,2026-02-13 16:13:38,U,2026-02-15 02:40:00,태권도,201658.437377467,457859.278689568,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,문무태권도_서울특별시강북구미아동752-10
138,체육도장업,10_41_01_P,3320000,CDFH3301022015000004,2015-12-09,,1,영업/정상,13,영업중,,,,,331-0030,,,부산광역시 북구 만덕동 834,"부산광역시 북구 덕천로276번길 60, 상가동 3층 (만덕동, 백양산동문굿모닝힐)",46611,승리마루 백양 태권도장,2026-02-09 16:40:42,U,2026-02-11 02:40:00,태권도,385017.803672063,191676.422509467,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,승리마루백양태권도장_부산광역시북구만덕동834
400,체육도장업,10_41_01_P,3540000,CDFH3301022015000006,2015-11-12,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 부평동 274-51,"인천광역시 부평구 경원대로 1274, 5층 (부평동)",21405,SM복싱클럽 백운역점,2026-02-24 09:20:18,U,2026-02-26 02:40:00,권투,174341.711722933,443114.868696418,체육도장업,사립,,0.0,0.0,928.99,0.0,,,,SM복싱클럽백운역점_인천광역시부평구부평동274-51
399,체육도장업,10_41_01_P,3530000,CDFH3301022015000006,2015-08-11,,1,영업/정상,13,영업중,,,,,0324461233,,,인천광역시 남동구 구월동 0,"인천광역시 남동구 인하로 616, 408호 (구월동, 커뮤니티프라자)",21574,용인대 석사 태권도장,2026-02-24 11:25:11,U,2026-02-26 02:40:00,태권도,174726.713988922,437857.079918845,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,용인대석사태권도장_인천광역시남동구구월동0
88,체육도장업,10_41_01_P,4160000,CDFH3301022015000001,2015-06-25,,1,영업/정상,13,영업중,,,,,031-582-2353,,477-804,경기도 가평군 가평읍 대곡리 173-7,경기도 가평군 가평읍 오리나무길 33,12420,용인대 TK 유도(가평유도관),2026-02-05 17:16:01,U,2026-02-07 02:40:00,유도,245195.452700566,480337.297652626,체육도장업,사립,Y,1.0,1.0,526.33,0.0,,,,용인대TK유도(가평유도관)_경기도가평군가평읍대곡리173-7
282,체육도장업,10_41_01_P,3600000,CDFH3301022015000003,2015-06-11,,1,영업/정상,13,영업중,,,,,062-371-7585,,502-855,광주광역시 서구 쌍촌동 1002-7,"광주광역시 서구 상무대로 990 (쌍촌동, 2층)",61984,최고체육관 복싱클럽,2026-02-13 15:27:10,U,2026-02-15 02:40:00,권투,188088.97163182,183585.970569524,체육도장업,사립,,1.0,0.0,238.18,0.0,,,,최고체육관복싱클럽_광주광역시서구쌍촌동1002-7
366,체육도장업,10_41_01_P,4641000,CDFH3301022015000005,2015-05-28,,3,폐업,3,폐업,2026-02-19,,,,,,561-301,전북특별자치도 전주시 덕진구 송천동1가 832-3,"전북특별자치도 전주시 덕진구 시천로 64, 3층 (송천동1가)",54830,복싱크래쉬,2026-02-20 09:56:47,U,2026-02-22 02:40:00,권투,210283.556450035,262757.964123819,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,복싱크래쉬_전북특별자치도전주시덕진구송천동1가832-3
270,체육도장업,10_41_01_P,3600000,CDFH3301022015000002,2015-05-18,,1,영업/정상,13,영업중,,,,,,,502-010,광주광역시 서구 동천동 600 4층,"광주광역시 서구 유림로98번길 3 (동천동, 4층)",61903,1.3.4리듬복싱(동천5호점),2026-02-13 15:26:51,U,2026-02-15 02:40:00,권투,187578.542022858,185802.120528406,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,1.3.4리듬복싱(동천5호점)_광주광역시서구동천동6004층
311,체육도장업,10_41_01_P,3080000,CDFH3301022015000004,2015-04-27,,1,영업/정상,13,영업중,,,,,02-999-1279,,,서울특별시 강북구 번동 417-40,"서울특별시 강북구 한천로 1009, 3층 (번동)",01064,강북권투,2026-02-13 16:12:45,U,2026-02-15 02:40:00,권투,202492.02040835,459543.836301129,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,강북권투_서울특별시강북구번동417-40
310,체육도장업,10_41_01_P,3080000,CDFH3301022015000003,2015-04-24,,1,영업/정상,13,영업중,,,,,,,142-063,서울특별시 강북구 번동 300,"서울특별시 강북구 오현로32길 28, 2층 (번동)",01224,경희 키즈태권짐,2026-02-13 16:12:03,U,2026-02-15 02:40:00,태권도,203518.852697746,458405.639559005,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,경희키즈태권짐_서울특별시강북구번동300
456,체육도장업,10_41_01_P,5110000,CDFH3301022015000001,2015-03-27,,1,영업/정상,13,영업중,,,,,,,,경상북도 상주시 남성동 201-4,"경상북도 상주시 상산로 201, 2층 (남성동)",37216,하늘차기천무태권도장,2026-02-26 20:25:06,U,2026-02-28 02:40:00,태권도,303947.596443718,323718.873055781,체육도장업,사립,,1.0,1.0,506.36,0.0,,,,하늘차기천무태권도장_경상북도상주시남성동201-4
288,체육도장업,10_41_01_P,3600000,CDFH3301022015000001,2015-01-23,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 동천동 615 호반베르디움,"광주광역시 서구 유림로 88, 2층 202호 (동천동, 호반베르디움)",61903,무들마리 태권도장,2026-02-13 15:26:27,U,2026-02-15 02:40:00,태권도,187650.730393657,185661.152889621,체육도장업,사립,,1.0,0.0,513.36,0.0,,,,무들마리태권도장_광주광역시서구동천동615호반베르디움
368,체육도장업,10_41_01_P,3670000,CDFH3301022014000010,2014-09-02,,1,영업/정상,13,영업중,,,,,042-867-4282,,305-154,대전광역시 유성구 신봉동 230-14 자운대 쇼핑타운 2층,"대전광역시 유성구 자운로97번길 410 (신봉동, 자운대 쇼핑타운 2층)",34059,성현태권도 자운관,2026-02-20 11:22:44,U,2026-02-22 02:40:00,태권도,230226.978507202,323651.787458033,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,성현태권도자운관_대전광역시유성구신봉동230-14자운대쇼핑타운2층
210,체육도장업,10_41_01_P,4050000,CDFH3301022014000018,2014-08-13,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 수지구 상현동 354-1 상현프라자,"경기도 용인시 수지구 상현로 5, 상현프라자 601호 (상현동)",16938,국가대표복싱,2026-02-12 08:51:32,U,2026-02-14 02:40:00,권투,206567.417519174,422340.172912108,체육도장업,사립,,2.0,1.0,3042.72,0.0,,,,국가대표복싱_경기도용인시수지구상현동354-1상현프라자
111,체육도장업,10_41_01_P,3730000,CDFH3301022014000003,2014-06-30,,1,영업/정상,13,영업중,,,,,052-238-7265,,689-903,울산광역시 울주군 온양읍 대안리 38B-3L,울산광역시 울주군 온양읍 솔밭2길 27,44980,나라찬&파워점핑,2026-02-06 15:00:13,U,2026-02-08 02:40:00,태권도,407770.220765891,214302.529814577,체육도장업,사립,,1.0,1.0,197.0,0.0,,,,나라찬&파워점핑_울산광역시울주군온양읍대안리38B-3L
362,체육도장업,10_41_01_P,3530000,CDFH3301022014000009,2014-05-20,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 만수동 1041,"인천광역시 남동구 장승남로 36, 201~203호 (만수동)",21596,용인대SM복싱클럽 만수3지구점,2026-02-20 16:56:55,U,2026-02-22 02:40:00,권투,176587.374096655,437930.150471864,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,용인대SM복싱클럽만수3지구점_인천광역시남동구만수동1041
386,체육도장업,10_41_01_P,3420000,CDFH3301022014000005,2014-05-15,,1,영업/정상,13,영업중,,,,,,,,대구광역시 동구 율하동 1093 우방아이유쉘아파트,"대구광역시 동구 금호강변로3길 22, 상가동 303호 (율하동, 우방아이유쉘아파트)",41151,THE 힘찬태권도장,2026-02-23 11:02:10,U,2026-02-25 02:40:00,태권도,352372.550861924,264513.470425441,체육도장업,사립,,1.0,1.0,161397.0,0.0,,,,THE힘찬태권도장_대구광역시동구율하동1093우방아이유쉘아파트
206,체육도장업,10_41_01_P,3310000,CDFH3301022014000002,2014-04-17,,1,영업/정상,13,영업중,,,,,,,,부산광역시 남구 대연동 334-5 지하1층,"부산광역시 남구 수영로 258, 지하1층 (대연동)",48497,용인대 팀레전드 유도관,2026-02-12 10:16:33,U,2026-02-14 02:40:00,유도,390862.573257515,183793.147163343,체육도장업,사립,,1.0,1.0,995.4,0.0,,,,용인대팀레전드유도관_부산광역시남구대연동334-5지하1층
269,체육도장업,10_41_01_P,3600000,CDFH3301022014000002,2014-04-01,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 금호동 753-4,광주광역시 서구 운천로 27 (금호동),62006,복싱아카데미,2026-02-13 15:26:05,U,2026-02-15 02:40:00,권투,187065.956097077,181778.557630345,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,복싱아카데미_광주광역시서구금호동753-4
444,체육도장업,10_41_01_P,3990000,CDFH3301022014000003,2014-02-20,,1,영업/정상,13,영업중,,,,,,,472-501,경기도 남양주시 별내동 899 상가동2층,"경기도 남양주시 불암로 336-1, 상가동 2층 (별내동)",12104,용인대 온유 태권도·줄넘기,2026-02-26 11:23:09,U,2026-02-28 02:40:00,태권도,211164.456736178,462226.789946136,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,용인대온유태권도·줄넘기_경기도남양주시별내동899상가동2층
28,체육도장업,10_41_01_P,3940000,CDFH3301022014000005,2014-02-19,,3,폐업,3,폐업,2026-01-30,,,,,,,경기도 고양시 덕양구 행신동 1079-2 근영타워 404호,"경기도 고양시 덕양구 서정마을1로 20-10, 근영타워 404호 (행신동)",10486,MTA 경희대 주신태권도장,2026-01-30 10:55:26,U,2026-02-04 11:04:37,태권도,186352.880016273,457367.974292006,체육도장업,사립,,1.0,0.0,3353.2,0.0,,,,MTA경희대주신태권도장_경기도고양시덕양구행신동1079-2근영타워404호
82,체육도장업,10_41_01_P,4090000,CDFH3301022014000003,2014-02-05,,3,폐업,3,폐업,2026-02-05,,,,031)986-9876,,415-020,경기도 김포시 걸포동 1574-3 603호,"경기도 김포시 걸포로 6, 603호 (걸포동)",415-020,액션 멀티짐 태권도장,2026-02-05 16:36:30,U,2026-02-07 02:40:00,태권도,174092.832876123,458913.31339553,체육도장업,사립,,1.0,0.0,9368.0,0.0,,,,액션멀티짐태권도장_경기도김포시걸포동1574-3603호
304,체육도장업,10_41_01_P,3080000,CDFH3301022014000001,2014-01-07,,1,영업/정상,13,영업중,,,,,02-995-9361,,,서울특별시 강북구 수유동 170-22,"서울특별시 강북구 한천로150길 52, 2층 (수유동)",01052,강북 대호 태권도장,2026-02-13 13:59:52,U,2026-02-15 02:40:00,태권도,202178.677909734,460149.135420908,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,강북대호태권도장_서울특별시강북구수유동170-22
16,체육도장업,10_41_01_P,4850000,CDFH3301022013000001,2013-12-10,,1,영업/정상,13,영업중,,,,,,,,전라남도 담양군 대전면 대치리 921,"전라남도 담양군 대전면 추성1로 188, 2층",57328,한재태권도,2026-02-02 19:34:35,U,2026-02-04 02:40:00,태권도,189644.975229799,197436.37105757,체육도장업,사립,,1.0,0.0,0.0,30.0,,,,한재태권도_전라남도담양군대전면대치리921
281,체육도장업,10_41_01_P,3600000,CDFH3301022013000006,2013-11-13,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 화정동 928-2 금호타운(1차),"광주광역시 서구 염화로57번길 1 (화정동, 금호타운(1차))",62028,훌륭한 태권도,2026-02-13 15:25:43,U,2026-02-15 02:40:00,태권도,188263.705348959,182245.262467015,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,훌륭한태권도_광주광역시서구화정동928-2금호타운(1차)
280,체육도장업,10_41_01_P,3600000,CDFH3301022013000004,2013-10-29,,1,영업/정상,13,영업중,,,,,062-360-2005,,502-846,광주광역시 서구 화정동 938,광주광역시 서구 화정로244번길 33-1 (화정동),62047,태권도 주월 우수 체육관,2026-02-13 15:22:13,U,2026-02-15 02:40:00,태권도,189518.810033459,182835.521141926,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,태권도주월우수체육관_광주광역시서구화정동938
424,체육도장업,10_41_01_P,4201000,CDFH3301022013000002,2013-10-02,,3,폐업,3,폐업,2026-02-25,,,,653-5566,,,강원특별자치도 강릉시 입암동 236-21 금호M프라자 201 2호,"강원특별자치도 강릉시 성덕로 328-9, 2층 201,202호 (입암동, 금호M프라자동)",25616,블랙벨트센터 입암태권도장,2026-02-25 13:42:58,U,2026-02-27 02:40:00,태권도,369160.520318239,474127.123640049,체육도장업,사립,,1.0,1.0,0.0,100.0,,,,블랙벨트센터입암태권도장_강원특별자치도강릉시입암동236-21금호M프라자2012호
55,체육도장업,10_41_01_P,3940000,CDFH3301022013000010,2013-07-10,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 신원동 600 신원마을고양삼송아이파크,"경기도 고양시 덕양구 신원3로 20, 상가동 105,106호 (신원동, 신원마을고양삼송아이파크)",10567,푸른별빛 태권도장,2026-02-03 11:46:19,U,2026-02-06 02:40:00,태권도,189803.613798085,462983.195992059,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,푸른별빛태권도장_경기도고양시덕양구신원동600신원마을고양삼송아이파크
279,체육도장업,10_41_01_P,3600000,CDFH3301022013000002,2013-06-17,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 풍암동 1117-1,"광주광역시 서구 풍암1로21번길 15-13, 3층 (풍암동)",62058,월드복싱클럽,2026-02-13 15:21:33,U,2026-02-15 02:40:00,권투,188933.24689183,180815.650690785,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,월드복싱클럽_광주광역시서구풍암동1117-1
278,체육도장업,10_41_01_P,3600000,CDFH3301022013000001,2013-03-07,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 유촌동 865-5 재민빌딩,"광주광역시 서구 상무버들로 28, 재민빌딩 5층 (유촌동)",61910,유덕태권도,2026-02-13 15:21:08,U,2026-02-15 02:40:00,태권도,187203.500227769,185059.466815838,체육도장업,사립,,2.0,0.0,0.0,0.0,,,,유덕태권도_광주광역시서구유촌동865-5재민빌딩
452,체육도장업,10_41_01_P,3720000,CDFH3301022013000002,2013-01-30,,1,영업/정상,13,영업중,,,,,052-292-2600,,,울산광역시 북구 상안동 357-25,"울산광역시 북구 아진로 41-12, 2층 (상안동)",44209,토브그라운드&상안화랑태권도장,2026-02-26 14:47:52,U,2026-02-28 02:40:00,태권도,412285.00513289,239161.048649798,체육도장업,사립,,2.0,0.0,0.0,0.0,,,,토브그라운드&상안화랑태권도장_울산광역시북구상안동357-25
303,체육도장업,10_41_01_P,3080000,CDFH3301022013000001,2013-01-28,,1,영업/정상,13,영업중,,,,,02-988-9494,,142-805,서울특별시 강북구 미아동 62-21 3층,"서울특별시 강북구 도봉로13길 22, 3층 (미아동)",01205,타이틀복싱킥복싱MMA우슈,2026-02-13 16:10:59,U,2026-02-15 02:40:00,권투,202508.11889912,456979.262449063,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,타이틀복싱킥복싱MMA우슈_서울특별시강북구미아동62-213층
108,체육도장업,10_41_01_P,4060000,CDFH3301022012000006,2012-11-20,,1,영업/정상,13,영업중,,,,,,,,경기도 파주시 동패동 1702 진흥효자아파트,"경기도 파주시 책향기로 452, 진흥효자아파트 201, 202, 203호 (동패동)",10874,J＆P태권도,2026-02-06 20:00:28,U,2026-02-08 02:40:00,태권도,175375.960450196,469061.909275933,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,J＆P태권도_경기도파주시동패동1702진흥효자아파트
174,체육도장업,10_41_01_P,3990000,CDFH3301022012000014,2012-09-18,,3,폐업,3,폐업,2024-03-15,,,,,,,경기도 남양주시 평내동 578-3 메인프라자 505호,"경기도 남양주시 평내로29번길 41, 메인프라자 505호 (평내동)",12223,안상열 다이어트 복싱클럽,2026-02-11 10:56:44,U,2026-02-13 02:40:00,권투,220667.794203159,460363.34357979,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,안상열다이어트복싱클럽_경기도남양주시평내동578-3메인프라자505호
358,체육도장업,10_41_01_P,5670000,CDFH3301022012000014,2012-07-20,,1,영업/정상,13,영업중,,,,,055-243-0605,,631-422,경상남도 창원시 마산합포구 중앙동2가 8-5 메디칼빌딩 201호,"경상남도 창원시 마산합포구 3·15대로 152, 201호 (중앙동2가,메디칼빌딩)",51738,봉연종합무술관,2026-02-20 16:51:27,U,2026-02-22 02:40:00,태권도,342449.775093206,189214.485887564,체육도장업,사립,,,,217.5,,,,,봉연종합무술관_경상남도창원시마산합포구중앙동2가8-5메디칼빌딩201호
58,체육도장업,10_41_01_P,3940000,CDFH3301022012000018,2012-06-25,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 행신동 1079-2 근영타워,"경기도 고양시 덕양구 서정마을1로 20-10, 근영타워 4층 401호 일부 (행신동)",10486,용인대 국가대표 태권도장,2026-02-03 11:40:50,U,2026-02-06 02:40:00,태권도,186324.978108688,457401.285617592,체육도장업,사립,,1.0,1.0,0.0,0.0,,,,용인대국가대표태권도장_경기도고양시덕양구행신동1079-2근영타워
277,체육도장업,10_41_01_P,3600000,CDFH3301022012000003,2012-06-22,,1,영업/정상,13,영업중,,,,,,,502-772,광주광역시 서구 치평동 1168-1 중흥아파트,"광주광역시 서구 치평로 73 (치평동, 중흥아파트)",61952,참빛태권도체육관,2026-02-13 15:20:21,U,2026-02-15 02:40:00,태권도,185877.657855715,183914.671543206,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,참빛태권도체육관_광주광역시서구치평동1168-1중흥아파트
437,체육도장업,10_41_01_P,3460000,CDFH3301022012000007,2012-05-09,,1,영업/정상,13,영업중,,,,,,,,대구광역시 수성구 범물동 1334-1,"대구광역시 수성구 지범로 190, 3층 (범물동)",42209,JS유도클럽(지산유도관),2026-02-25 16:30:30,U,2026-02-27 02:40:00,유도,348134.986751381,259096.453320675,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,JS유도클럽(지산유도관)_대구광역시수성구범물동1334-1
176,체육도장업,10_41_01_P,3990000,CDFH3301022012000005,2012-03-09,,3,폐업,3,폐업,2025-01-31,,,,591-5190,,472-120,경기도 남양주시 호평동 386-4 동양프라자 402호,"경기도 남양주시 천마산로 64 (호평동,동양프라자 402호)",,가람 태권도,2026-02-11 10:47:39,U,2026-02-13 02:40:00,태권도,221843.149318058,462787.156829493,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,가람태권도_경기도남양주시호평동386-4동양프라자402호
457,체육도장업,10_41_01_P,3820000,CDFH3301022012000003,2012-03-07,,3,폐업,3,폐업,2026-02-26,,,,031-844-9222,,,경기도 의정부시 용현동 223-1,"경기도 의정부시 오목로14번길 16, 2층 (용현동, 용현빌딩)",11792,화랑태권도장,2026-02-26 14:36:52,U,2026-02-28 02:40:00,태권도,207423.399280842,469878.812265566,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,화랑태권도장_경기도의정부시용현동223-1
