"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"102","종합여행업","03_12_03_P","4490000","CDFI2260042023000008","2023-08-16","","01","영업/정상","13","영업중","","","","","1811-8217","","","충청남도 천안시 서북구 불당동 1530","충청남도 천안시 서북구 불당23로 70, 정우프라자 7층 701.702.헬로우워크H18호 (불당동)","31156","흰여울에듀투어","2026-04-03 11:26:43","U","2026-04-05 02:40:00","","209637.153596096","368474.11277207","종합여행업","","일반상업지역","10","아파트지역","","서울보증보험","의료시설","8","2","0","0","","","0","0","","0","0","","0","5.5","","0","","","","","","","50512352","20250901","20260831","","6","",
"103","종합여행업","03_12_03_P","3190000","CDFI2260042023000003","2023-08-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 흑석동 194-3","서울특별시 동작구 흑석로9길 23, 101호 (흑석동)","06910","호원여행사","2026-04-03 16:01:31","U","2026-04-05 02:40:00","","196296.458272868","445056.098489145","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50008476","20260403","20270402","","0","",
"104","종합여행업","03_12_03_P","3000000","CDFI2260042019000050","1984-01-18","","01","영업/정상","13","영업중","","","","","02-2126-7513","","","서울특별시 종로구 원남동 187 세중타워","서울특별시 종로구 창경궁로 143, 세중타워 10층 (원남동)","03136","(주)세중","2026-04-03 13:06:00","U","2026-04-05 02:40:00","","199679.470126039","452552.332812055","종합여행업","","","0","","","서울보증보험(150,000,000원)","","0","0","0","0","Sejoong Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","0","20260401","20270331","","0","",
"105","종합여행업","03_12_03_P","5600000","CDFI2260042019000002","2018-04-17","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 어룡동 397","경기도 포천시 호국로 1423, 포천청년비전센터 2층 (어룡동)","11150","엠지케이(MGK)","2026-04-03 14:24:25","U","2026-04-05 02:40:00","","216755.887986734","487012.862427921","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260509","20270508","","0","",
"106","종합여행업","03_12_03_P","5530000","CDFI2260042026000010","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 병점구 병점동 379-10 병점프라자","경기도 화성시 병점구 경기대로 1014, 병점프라자 6층 605호 중 119호 (병점동)","18411","KK인싸투어","2026-04-03 17:52:49","U","2026-04-05 02:40:00","","203183.50218523","411623.345827012","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"107","종합여행업","03_12_03_P","3250000","CDFI2260042026000002","2024-04-09","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 광복동1가 15-5","부산광역시 중구 광복로85번길 5-5, 지하1층 (광복동1가)","48952","트립메이드","2026-04-03 13:43:13","U","2026-04-05 02:40:00","","385393.733309308","179640.555057419","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"108","종합여행업","03_12_03_P","3150000","CDFI2260042024000033","2024-06-04","","01","영업/정상","13","영업중","","","","","02-2666-8791","","","서울특별시 강서구 공항동 34-35","서울특별시 강서구 공항대로 38-9, 302호 (공항동)","07623","에스엠항공여행 주식회사","2026-04-03 10:00:28","U","2026-04-05 02:40:00","","183319.900586115","450973.131004919","종합여행업","","","0","","","서울보증보험(5천만원)","사무실","0","0","0","0","","","0","0","","0","0","","0","60.01","","0","","","","","","","50000000","20260403","20270402","","60","",
"109","종합여행업","03_12_03_P","3860000","CDFI2260042022000009","2022-05-06","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 소사구 심곡본동 671-1 이테크 에비뉴스타","경기도 부천시 소사구 경인로 232, 이테크 에비뉴스타 1층 113호 (심곡본동)","14711","동북행정사여행사사무소","2026-04-03 15:29:01","U","2026-04-05 02:40:00","","180572.239793822","442300.924016178","종합여행업","","","5","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","57.1","","0","","","","","","","52553464","20260506","20270505","","57","",
"110","종합여행업","03_12_03_P","3900000","CDFI2260042023000001","2023-04-07","","01","영업/정상","13","영업중","","","","","070-8737-3377","","","경기도 광명시 일직동 509-2 광명트리플타워오피스텔","경기도 광명시 일직로 28, 광명트리플타워오피스텔 1807호 (일직동)","14344","(주)위브항공여행사","2026-04-03 09:58:30","U","2026-04-05 02:40:00","","189725.841659901","435555.594370528","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260407","20270406","","0","",
"111","종합여행업","03_12_03_P","4641000","CDFI2260042021000003","2021-04-29","","01","영업/정상","13","영업중","","","","","063-272-9422","","","전북특별자치도 전주시 덕진구 금암동 470-21 금암새마을금고","전북특별자치도 전주시 덕진구 기린대로 364, 금암새마을금고 (금암동)","54931","(유)전주세중여행사","2026-04-03 17:39:47","U","2026-04-05 02:40:00","","212098.797596812","259547.857464704","종합여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","JEONJU SEJOONG TRAVEL SERVICE. CO.,","General travel business","0","0","","0","0","","0","0","","0","","","","","","","188864384","20260430","20270430","","0","",
"112","종합여행업","03_12_03_P","3000000","CDFI2260042025000019","2015-04-20","","01","영업/정상","13","영업중","","","","","02-735-6428","","","서울특별시 종로구 당주동 5 로얄빌딩","서울특별시 종로구 새문안로5길 19, 로얄빌딩 901호 (당주동)","03173","(주)리더스항공","2026-04-03 14:41:47","U","2026-04-05 02:40:00","","197662.503910553","452189.09236786","종합여행업","","","0","","","서울보증보험(50,000,000)","사무실","6","0","0","0","LEADERS TRAVEL AGENCY CO., LTD.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","20260421","20270420","200000000","20260421","20270420","","0","",
"113","종합여행업","03_12_03_P","3940000","CDFI2260042020000016","2017-04-20","","01","영업/정상","13","영업중","","","","","02-356-7278","","","경기도 고양시 덕양구 지축동 996-2 성산타워 208호","경기도 고양시 덕양구 지축로 56, 성산타워 208호 (지축동)","10585","케이맥스투어","2026-04-03 15:25:31","U","2026-04-05 02:40:00","","","","종합여행업","","","0","","","서울보증보험(6천5백만원)","","0","0","0","0","","","0","0","","0","0","","0","27","","0","","","","","","","100000000","20260420","20270419","","27","",
"114","종합여행업","03_12_03_P","3010000","CDFI2260042023000105","2023-08-22","","01","영업/정상","13","영업중","","","","","02-2215-3330","","","서울특별시 중구 장충동2가 202 신라호텔","서울특별시 중구 동호로 249, 서울신라호텔 6층 (장충동2가)","04605","투어스코리아 주식회사","2026-04-03 14:07:03","U","2026-04-05 02:40:00","","200463.625303538","450497.460903907","종합여행업","","","0","","","관광공제회(6천5백)","","0","0","0","0","Tours Korea Co., Ltd","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50400000","20240901","20250901","","0","",
"115","종합여행업","03_12_03_P","3180000","CDFI2260042024000051","2023-08-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동3가 91-1","서울특별시 영등포구 국회대로38길 8, 4층 403호 B759호 (당산동3가)","07257","서울코리아트래블","2026-04-03 14:39:35","U","2026-04-05 02:40:00","","190984.071034863","447125.064596042","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","Seoul Korea Travel","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260403","20270403","","0","",
"116","종합여행업","03_12_03_P","3940000","CDFI2260042025000002","2009-10-19","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 덕양구 원흥동 705 고양 원흥 한일윈스타 지식산업센터","경기도 고양시 덕양구 삼원로 73, 고양 원흥 한일윈스타 지식산업센터 13층 1321호 (원흥동)","10550","주식회사 한코리아투어","2026-04-03 09:56:37","U","2026-04-05 02:40:00","","188913.048541656","459643.367557637","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260402","20270401","","0","",
"117","종합여행업","03_12_03_P","3010000","CDFI2260042024000088","2024-09-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 소공동 80 복창빌딩","서울특별시 중구 남대문로7길 29, 복창빌딩 3층 303호 (소공동)","04532","주식회사 노바트립","2026-04-04 15:04:15","U","2026-04-06 02:40:00","","198181.065719655","451278.604208341","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250926","20260925","","0","",
"118","종합여행업","03_12_03_P","3010000","CDFI2260042026000034","2026-03-30","","01","영업/정상","13","영업중","","","","","070-4079-0078","","","서울특별시 중구 저동2가 7-2","서울특별시 중구 을지로12길 28, 2층 R2041호 (저동2가)","04550","큐레이트","2026-04-04 15:29:59","U","2026-04-06 02:40:00","","199096.873608411","451430.950357021","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","KURATE","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260330","20270329","","0","",
"119","종합여행업","03_12_03_P","3010000","CDFI2260042026000035","2022-07-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남대문로5가 541 서울스퀘어","서울특별시 중구 한강대로 416, 서울스퀘어 14층 127호 (남대문로5가)","04637","바이블스테이 주식회사","2026-04-04 14:36:01","U","2026-04-06 02:40:00","","197620.676444642","450361.506112161","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260403","20270403","","0","",
"120","종합여행업","03_12_03_P","3010000","CDFI2260042026000037","2026-03-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 충무로4가 150 동영빌딩","서울특별시 중구 충무로2길 16, 동영빌딩 303호 (충무로4가)","04557","주식회사 와우코리아서비스","2026-04-04 15:42:35","U","2026-04-06 02:40:00","","199401.908701836","451134.131723252","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","WOWKOREA SERVICE Co.,Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260403","20270402","","0","",
"121","종합여행업","03_12_03_P","3010000","CDFI2260042023000045","2023-05-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로1가 32 효덕빌딩","서울특별시 중구 남대문로9길 51, 효덕빌딩 703호 (을지로1가)","04523","주식회사 컨티넨탈월드","2026-04-04 14:28:15","U","2026-04-06 02:40:00","","198118.88012816","451614.362900051","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260522","20270522","","0","",
"122","종합여행업","03_12_03_P","3010000","CDFI2260042022000119","2015-09-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 명동1가 59-5 타임워크명동빌딩","서울특별시 중구 남대문로 78, 타임워크명동빌딩 9층 C호 (명동1가)","04534","올스테이 주식회사","2026-04-04 15:37:22","U","2026-04-06 02:40:00","","198433.903211956","451323.216289926","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","Allstay Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","247536768","20260526","20270526","","0","",
"123","종합여행업","03_12_03_P","3010000","CDFI2260042026000027","2026-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로6가 17-2 현대시티타워","서울특별시 중구 장충단로13길 20, 현대시티타워 11층 B07호 (을지로6가)","04563","차리 글로벌 트래블 앤 투어","2026-04-04 15:27:16","U","2026-04-06 02:40:00","","200613.510297669","451817.515366883","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","Chari Global Travel&Tour","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","52343120","20260403","20270403","","0","",
"124","종합여행업","03_12_03_P","3010000","CDFI2260042025000036","1998-03-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 태평로1가 25-3 광화문G스퀘어","서울특별시 중구 세종대로22길 12, 광화문G스퀘어 16층 (태평로1가)","04520","(주)샤프티이씨앤엘","2026-04-04 15:52:40","U","2026-04-06 02:40:00","","197973.500879896","451752.130809347","종합여행업","","","0","","","서울보증보험(65,000,000)","","0","0","0","0","Sharp TEC & L Inc.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","20190331","20200330","0","20260331","20270330","","0","",
"125","종합여행업","03_12_03_P","3010000","CDFI2260042025000050","2025-07-01","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 서소문동 55-4 배재빌딩","서울특별시 중구 서소문로 103, 배재빌딩 812호 (서소문동)","04516","주식회사 아이엔씨티트래블","2026-04-04 14:37:48","U","2026-04-06 02:40:00","","197517.157288952","451193.921380271","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","INCT Travel Co., Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250702","20260702","","0","",
"126","종합여행업","03_12_03_P","3010000","CDFI2260042025000003","2025-01-13","","02","휴업","02","휴업","","2026-03-01","2026-09-01","","","","","서울특별시 중구 을지로6가 32 을지로코업레지던스","서울특별시 중구 을지로 246, 을지로코업레지던스 1510호 (을지로6가)","04561","제네시스 투어","2026-04-04 15:10:07","U","2026-04-06 02:40:00","","200406.563571575","451542.261628625","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260403","20270403","","0","",
"127","종합여행업","03_12_03_P","3780000","CDFI2260042022000005","2022-04-06","","01","영업/정상","13","영업중","","","","","031-8039-7380","","","경기도 성남시 수정구 시흥동 294-2 판교제2테크노밸리기업성장센터 527호","경기도 성남시 수정구 창업로 54, 판교제2테크노밸리기업성장센터 527호 (시흥동)","13449","이니그마(주)","2026-04-05 12:05:23","U","2026-04-07 02:40:00","","208205.898152936","434416.925187776","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","266000000","20260406","20270405","","0","",
