번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,기타내역2,Unnamed: 60,record_key
952,인터넷컴퓨터게임시설제공업,03_05_05_P,5530000,CDFF2241022023000010,2023-03-14,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 만세구 우정읍 조암리 218-10,"경기도 화성시 만세구 우정읍 조암로 20, 1층",18565,도도PC,2026-02-25 09:33:00,U,2026-02-27 02:40:00,,183885.021467319,398157.74496994,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,"고스톱, 포커 등",76.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,청소년이용불가,,,,,성인PC방,,도도PC_경기도화성시만세구우정읍조암리218-10
83,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022023000023,2023-03-14,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 신정동 454-2,"울산광역시 남구 신정로203번길 67-1, 1층 (신정동)",44679,탑PC,2026-01-30 17:38:17,U,2026-02-04 11:04:37,,409335.305182705,230087.302790819,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,95.2,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,탑PC_울산광역시남구신정동454-2
357,인터넷컴퓨터게임시설제공업,03_05_05_P,3830000,CDFF2241022023000003,2023-03-13,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 만안구 안양동 533-31,"경기도 안양시 만안구 만안로 21, 2층 203호 (안양동)",14035,도깨비PC,2026-02-05 10:27:10,U,2026-02-07 02:40:00,,,,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,47.23,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,도깨비PC_경기도안양시만안구안양동533-31
648,인터넷컴퓨터게임시설제공업,03_05_05_P,3710000,CDFF2241022023000008,2023-03-10,,1,영업/정상,13,영업중,,,,,,,,울산광역시 동구 방어동 1079-19,"울산광역시 동구 문재1길 13, 1층 (방어동)",44094,등대PC,2026-02-11 17:18:46,U,2026-02-14 02:40:00,,419211.964322606,223504.237405044,인터넷컴퓨터게임시설제공업,유통관련업,3.0,기타,,30.73,1.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,일반상업지역,성인PC방,,등대PC_울산광역시동구방어동1079-19
287,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022023000020,2023-03-08,,1,영업/정상,13,영업중,,,,,,,,울산광역시 남구 달동 1361-2,"울산광역시 남구 번영로150번길 24, 1층 (달동)",44703,그랜드PC,2026-02-03 08:51:30,U,2026-02-06 02:40:00,,411271.133181063,229085.049198855,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,171.68,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,,,,,,성인PC방,,그랜드PC_울산광역시남구달동1361-2
649,인터넷컴퓨터게임시설제공업,03_05_05_P,3730000,CDFF2241022023000009,2023-02-28,,3,폐업,3,폐업,2026-02-12,,,,,,,울산광역시 울주군 온산읍 덕신리 409-6,"울산광역시 울주군 온산읍 덕남로 81, 2층",45006,홀인원PC,2026-02-12 16:22:52,U,2026-02-14 02:40:00,,409454.61701524,216893.34814885,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,139.39,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,홀인원PC_울산광역시울주군온산읍덕신리409-6
286,인터넷컴퓨터게임시설제공업,03_05_05_P,3090000,CDFF2241022023000001,2023-02-17,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 방학동 622-25,"서울특별시 도봉구 시루봉로 246, 1층 (방학동)",01347,행복PC,2026-02-04 10:21:03,U,2026-02-06 02:40:00,,203173.997755357,463003.926756581,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,,,행복PC_서울특별시도봉구방학동622-25
711,인터넷컴퓨터게임시설제공업,03_05_05_P,3690000,CDFF2241022023000008,2023-02-16,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 반구동 101-6,울산광역시 중구 화합로 405 (반구동),44510,퍼팩트PC,2026-02-13 10:31:06,U,2026-02-15 02:40:00,,411930.355199354,231585.057945022,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,66.12,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,,,,,,성인PC방,,퍼팩트PC_울산광역시중구반구동101-6
543,인터넷컴퓨터게임시설제공업,03_05_05_P,4490000,CDFF2241022023000004,2023-01-20,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 서북구 성정동 1491,"충청남도 천안시 서북구 성정공원5로 24, 2호 (성정동)",31109,메가PC,2026-02-10 11:34:10,U,2026-02-12 02:40:00,,212424.816349708,369597.770599007,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,65.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,메가PC_충청남도천안시서북구성정동1491
722,인터넷컴퓨터게임시설제공업,03_05_05_P,3730000,CDFF2241022023000003,2023-01-19,,1,영업/정상,13,영업중,,,,,,,,울산광역시 울주군 온산읍 덕신리 1295-5,"울산광역시 울주군 온산읍 덕신로 269, 2층",45001,OKPC,2026-02-13 17:00:52,U,2026-02-15 02:40:00,,409791.502168258,217397.390797114,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,110.15,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,OKPC_울산광역시울주군온산읍덕신리1295-5
956,인터넷컴퓨터게임시설제공업,03_05_05_P,5380000,CDFF2241022023000001,2023-01-17,,1,영업/정상,13,영업중,,,,,,,,경상남도 양산시 동면 금산리 1408-6,"경상남도 양산시 동면 금오9길 17, 102호",50639,까치PC,2026-02-25 08:49:34,U,2026-02-27 02:40:00,,383910.821604115,203465.635646751,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,43.88,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,,,,,,성인PC방,,까치PC_경상남도양산시동면금산리1408-6
914,인터넷컴퓨터게임시설제공업,03_05_05_P,3510500,CDFF2241022023000001,2023-01-11,,1,영업/정상,13,영업중,,,,,,,,인천광역시 미추홀구 문학동 155-32,"인천광역시 미추홀구 소성로 290, 2층 (문학동)",22237,올스타즈PC,2026-02-24 14:48:47,U,2026-02-26 02:40:00,,171560.835262351,437299.897215792,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,148.12,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,,,,,,,,,올스타즈PC_인천광역시미추홀구문학동155-32
296,인터넷컴퓨터게임시설제공업,03_05_05_P,5600000,CDFF2241022023000001,2023-01-11,,1,영업/정상,13,영업중,,,,,,,,경기도 포천시 일동면 기산리 90-110,"경기도 포천시 일동면 화동로1051번길 5-5, 1층",11116,오봉PC,2026-02-03 10:58:41,U,2026-02-06 02:40:00,,227784.568148342,494996.618744007,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,49.95,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,,,오봉PC_경기도포천시일동면기산리90-110
363,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022023000002,2023-01-09,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 운천동 1212,"충청북도 청주시 흥덕구 사운로 254, 1층 (운천동)",28468,랜슬롯PC,2026-02-04 14:01:12,U,2026-02-07 02:40:00,,242341.168694589,350051.743865195,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,41.31,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,준주거지역,성인PC방,,랜슬롯PC_충청북도청주시흥덕구운천동1212
297,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022023000001,2023-01-04,,3,폐업,3,폐업,2025-04-11,,,,,,,경기도 의정부시 호원동 309-12 해룡빌딩,"경기도 의정부시 호암로 243-11, 해룡빌딩 (호원동)",11639,황금PC,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203855.124978075,468813.024163995,인터넷컴퓨터게임시설제공업,유통관련업,0.0,기타,,105.85,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,청소년이용불가,,,,,,,황금PC_경기도의정부시호원동309-12해룡빌딩
47,인터넷컴퓨터게임시설제공업,03_05_05_P,4520000,CDFF2241022022000058,2022-12-27,,1,영업/정상,13,영업중,,,,,,,,충청남도 아산시 둔포면 둔포리 425-4,"충청남도 아산시 둔포면 둔포면로17번길 15, 1층",31403,러블리PC방,2026-02-02 13:43:42,U,2026-02-04 02:40:00,,203128.422552748,380826.596728349,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,413.46,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,,,,,,,성인PC방,,러블리PC방_충청남도아산시둔포면둔포리425-4
364,인터넷컴퓨터게임시설제공업,03_05_05_P,3540000,CDFF2241022022000015,2022-12-22,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 부평동 557-14,"인천광역시 부평구 장제로 79, 1층 (부평동)",21396,퇴근길PC,2026-02-03 17:33:44,U,2026-02-07 02:40:00,,176018.617417043,443414.444945761,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,54.66,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,,,,,,성인PC방,,퇴근길PC_인천광역시부평구부평동557-14
84,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022022000059,2022-12-22,,4,취소/말소/만료/정지/중지,35,직권말소,2026-01-29,,,,,,,울산광역시 남구 신정동 525-13,"울산광역시 남구 봉월로140번길 11, 2층 (신정동)",44669,야옹이PC,2026-01-30 11:37:12,U,2026-02-04 11:04:37,,409257.195001801,229733.480041373,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,115.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,청소년이용불가,,,,,성인PC방,,야옹이PC_울산광역시남구신정동525-13
589,인터넷컴퓨터게임시설제공업,03_05_05_P,3910000,CDFF2241022022000064,2022-12-16,,1,영업/정상,13,영업중,,,,,,,,경기도 평택시 서정동 883-3,"경기도 평택시 점촌로19번길 3, 1층 (서정동)",17777,1004PC방(점촌점),2026-02-11 17:55:52,U,2026-02-13 02:40:00,,204907.466401967,395753.952615631,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,28.86,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,,청소년이용불가,,,,,성인PC방,,1004PC방(점촌점)_경기도평택시서정동883-3
870,인터넷컴퓨터게임시설제공업,03_05_05_P,3470000,CDFF2241022022000015,2022-12-14,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달서구 도원동 1434-2,"대구광역시 달서구 도원로 7, 3층 (도원동)",42833,볼륨업피씨방(대곡점),2026-02-23 09:18:15,U,2026-02-25 02:40:00,,338797.754410483,257625.838992702,인터넷컴퓨터게임시설제공업,유통관련업,6.0,,,349.82,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,148,,,,,,일반상업지역,,,볼륨업피씨방(대곡점)_대구광역시달서구도원동1434-2
46,인터넷컴퓨터게임시설제공업,03_05_05_P,3540000,CDFF2241022022000014,2022-12-12,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 십정동 409-21,"인천광역시 부평구 동암광장로8번길 39, 101호 (십정동)",21446,와라PC,2026-02-02 15:34:08,U,2026-02-04 02:40:00,,173599.741368279,440827.56878208,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,42.9,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,,청소년이용불가,,,,,성인PC방,,와라PC_인천광역시부평구십정동409-21
721,인터넷컴퓨터게임시설제공업,03_05_05_P,4800000,CDFF2241022022000038,2022-12-09,,1,영업/정상,13,영업중,,,,,,,,전라남도 목포시 산정동 1733-12,"전라남도 목포시 연산로159번길 28-1, 1층 (산정동)",58636,낭만PC,2026-02-13 13:57:58,U,2026-02-15 02:40:00,,142964.405299288,145797.71291743,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,45.07,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,낭만PC_전라남도목포시산정동1733-12
654,인터넷컴퓨터게임시설제공업,03_05_05_P,3710000,CDFF2241022022000019,2022-12-06,,1,영업/정상,13,영업중,,,,,,,,울산광역시 동구 전하동 550-102,"울산광역시 동구 전하로 40-1, 2층 (전하동)",44040,레몬PC,2026-02-11 17:19:13,U,2026-02-14 02:40:00,,420041.270483294,226387.373945337,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,164.74,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,청소년이용불가,,,,,성인PC방,,레몬PC_울산광역시동구전하동550-102
429,인터넷컴퓨터게임시설제공업,03_05_05_P,5080000,CDFF2241022022000087,2022-12-05,,1,영업/정상,13,영업중,,,,,,,,경상북도 구미시 사곡동 294,"경상북도 구미시 상사동로16길 9, 1층 코너호 (사곡동)",39329,왕대박PC,2026-02-06 14:17:15,U,2026-02-08 02:40:00,,322383.11094724,289293.47632204,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,45.79,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,왕대박PC_경상북도구미시사곡동294
45,인터넷컴퓨터게임시설제공업,03_05_05_P,3430000,CDFF2241022022000015,2022-12-02,,1,영업/정상,13,영업중,,,,,,,,대구광역시 서구 평리동 1316-17,"대구광역시 서구 국채보상로50길 56, 1층 (평리동)",41830,와뿌라PC,2026-02-02 13:41:31,U,2026-02-04 02:40:00,,340826.61617121,264021.057493464,인터넷컴퓨터게임시설제공업,유통관련업,3.0,기타,,39.66,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,,,,,일반주거지역,성인PC방,,와뿌라PC_대구광역시서구평리동1316-17
869,인터넷컴퓨터게임시설제공업,03_05_05_P,4600000,CDFF2241022022000016,2022-12-01,,4,취소/말소/만료/정지/중지,35,직권말소,2026-02-20,,,,,,,충청남도 홍성군 홍성읍 옥암리 13-2,충청남도 홍성군 홍성읍 문화로33번길 26-12,32246,테라PC,2026-02-23 09:10:06,U,2026-02-25 02:40:00,,169239.499775096,343677.805810342,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,369.15,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,75,,청소년이용불가,,,,,,,테라PC_충청남도홍성군홍성읍옥암리13-2
361,인터넷컴퓨터게임시설제공업,03_05_05_P,3940000,CDFF2241022022000026,2022-11-23,,3,폐업,3,폐업,2026-02-05,,,,,,,경기도 고양시 일산동구 장항동 859 레이크프라자,"경기도 고양시 일산동구 정발산로 31-9, 레이크프라자 303~304호 (장항동)",10402,아이센스리그PC방 웨돔점,2026-02-05 11:45:22,U,2026-02-07 02:40:00,,179790.673975716,461667.41039236,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,153.9,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,63,,,,,,,,,아이센스리그PC방웨돔점_경기도고양시일산동구장항동859레이크프라자
48,인터넷컴퓨터게임시설제공업,03_05_05_P,4490000,CDFF2241022022000078,2022-11-22,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 서북구 성정동 709-16 C&B크리닉,"충청남도 천안시 서북구 성정4길 23, C&B크리닉 101호 (성정동)",31141,로또 PC,2026-02-02 13:32:25,U,2026-02-04 02:40:00,,212188.438388882,368275.209163264,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,16.34,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,로또PC_충청남도천안시서북구성정동709-16C&B크리닉
723,인터넷컴퓨터게임시설제공업,03_05_05_P,6510000,CDFF2241022022000015,2022-11-21,,1,영업/정상,13,영업중,,,,,,,,제주특별자치도 제주시 노형동 923-16 한울주택 1층,"제주특별자치도 제주시 원노형2길 29-9, 한울주택 1층 (노형동)",63084,야호 PC,2026-02-13 15:10:54,U,2026-02-15 02:40:00,,151793.617846715,-1290.52252216252,인터넷컴퓨터게임시설제공업,유통관련업,3.0,,성인 PC,37.24,3.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,청소년이용불가,,,,일반상업지역,성인PC방,,야호PC_제주특별자치도제주시노형동923-16한울주택1층
362,인터넷컴퓨터게임시설제공업,03_05_05_P,3730000,CDFF2241022022000026,2022-11-18,,1,영업/정상,13,영업중,,,,,,,,울산광역시 울주군 온산읍 덕신리 229-38,"울산광역시 울주군 온산읍 덕신로 292, 3층",45007,스토리PC,2026-02-05 11:33:52,U,2026-02-07 02:40:00,,410003.290955503,217377.631603037,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,133.96,3.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,,,,,,,성인PC방,,스토리PC_울산광역시울주군온산읍덕신리229-38
468,인터넷컴퓨터게임시설제공업,03_05_05_P,4191000,CDFF2241022022000052,2022-11-08,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 원주시 우산동 126-5,"강원특별자치도 원주시 상지대길 33-3, 1층 (우산동)",26342,쿵PC,2026-02-09 17:46:39,U,2026-02-11 02:40:00,,283030.762834374,430103.914237057,인터넷컴퓨터게임시설제공업,유통관련업,2.0,,성인 PC방,60.14,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,전체이용가,,,,일반주거지역,성인PC방,,쿵PC_강원특별자치도원주시우산동126-5
878,인터넷컴퓨터게임시설제공업,03_05_05_P,3720000,CDFF2241022022000030,2022-11-07,,1,영업/정상,13,영업중,,,,,,,,울산광역시 북구 연암동 403-8 지상2층,"울산광역시 북구 상방로 120, 지상2층 (연암동)",44243,토르PC,2026-02-23 09:32:56,U,2026-02-25 02:40:00,,414365.377400141,234426.56286104,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,67.66,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,,,,,,,성인PC방,,토르PC_울산광역시북구연암동403-8지상2층
53,인터넷컴퓨터게임시설제공업,03_05_05_P,4490000,CDFF2241022022000070,2022-11-02,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 서북구 성정동 709-10 탐나식당 1층,"충청남도 천안시 서북구 성정11길 19, 탐나식당 1층 (성정동)",31141,황제PC,2026-02-02 13:35:01,U,2026-02-04 02:40:00,,212154.372242928,368231.291614291,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,40.95,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,황제PC_충청남도천안시서북구성정동709-10탐나식당1층
301,인터넷컴퓨터게임시설제공업,03_05_05_P,3690000,CDFF2241022022000031,2022-11-01,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 성안동 871-19,울산광역시 중구 함월6길 55 (성안동),44425,은하수PC,2026-02-03 21:37:18,U,2026-02-06 02:40:00,,409224.922182734,232967.117664036,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,31.66,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,은하수PC_울산광역시중구성안동871-19
592,인터넷컴퓨터게임시설제공업,03_05_05_P,3560000,CDFF2241022022000023,2022-10-25,,1,영업/정상,13,영업중,,,,,,,,인천광역시 서구 석남동 537-9,"인천광역시 서구 거북로 87, 3층 (석남동)",22792,엄지PC,2026-02-11 14:52:02,U,2026-02-13 02:40:00,,170894.062902232,444623.026029004,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,137.97,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,,,,,,,,엄지PC_인천광역시서구석남동537-9
659,인터넷컴퓨터게임시설제공업,03_05_05_P,3450000,CDFF2241022022000008,2022-10-20,,1,영업/정상,13,영업중,,,,,,,,대구광역시 북구 산격동 1268-19,대구광역시 북구 대동로 42-2 (산격동),41536,올인PC,2026-02-12 09:39:56,U,2026-02-14 02:40:00,,345424.560426766,267435.95922416,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,38.2,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4,,전체이용가,,,,,성인PC방,,올인PC_대구광역시북구산격동1268-19
828,인터넷컴퓨터게임시설제공업,03_05_05_P,3700000,CDFF2241022022000039,2022-10-13,2026-02-20,4,취소/말소/만료/정지/중지,31,등록취소,,,,,,,,울산광역시 남구 달동 1269-16,"울산광역시 남구 삼산로202번길 15, 1층 (달동)",44718,루비PC,2026-02-20 11:24:45,U,2026-02-22 02:40:00,,411241.729800137,228789.15506314,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.05,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,전체이용가,,,,,성인PC방,,루비PC_울산광역시남구달동1269-16
300,인터넷컴퓨터게임시설제공업,03_05_05_P,3820000,CDFF2241022022000010,2022-10-13,,3,폐업,3,폐업,2024-08-16,,,,,,,경기도 의정부시 의정부동 508 보성빌딩,"경기도 의정부시 신흥로239번길 39, 보성빌딩 4층 (의정부동)",11650,GO PC,2026-02-03 11:31:57,U,2026-02-06 02:40:00,,203542.951472075,470550.331287138,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,77.07,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10,,청소년이용불가,,,,일반주거지역,,,GOPC_경기도의정부시의정부동508보성빌딩
787,인터넷컴퓨터게임시설제공업,03_05_05_P,4090000,CDFF2241022022000017,2022-10-12,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 양촌읍 양곡리 406-6,경기도 김포시 양촌읍 양곡로 515,10059,맥스PC,2026-02-19 18:09:18,U,2026-02-21 02:40:00,,166916.791945714,461454.75279501,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,30.77,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC,,맥스PC_경기도김포시양촌읍양곡리406-6
1027,인터넷컴퓨터게임시설제공업,03_05_05_P,3930000,CDFF2241022022000036,2022-10-11,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 상록구 월피동 511-1,"경기도 안산시 상록구 광덕산2로 42, 201호 (월피동)",15259,갤러리PC,2026-02-25 15:12:03,U,2026-02-28 02:40:00,,186387.282492822,425836.871916578,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,153.48,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,,,,,,성인PC방,,갤러리PC_경기도안산시상록구월피동511-1
372,인터넷컴퓨터게임시설제공업,03_05_05_P,5710000,CDFF2241022022000027,2022-09-13,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 서원구 사창동 240-1,"충청북도 청주시 서원구 봉명로 230, 102호 (사창동)",28564,열쩡PC,2026-02-04 11:49:50,U,2026-02-07 02:40:00,,241699.558051579,348825.512471193,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.0,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,열쩡PC_충청북도청주시서원구사창동240-1
54,인터넷컴퓨터게임시설제공업,03_05_05_P,4520000,CDFF2241022022000034,2022-08-31,,1,영업/정상,13,영업중,,,,,,,,충청남도 아산시 온천동 3053,"충청남도 아산시 어의정로133번길 4, 1층 (온천동)",31576,센세이션PC,2026-02-02 13:17:23,U,2026-02-04 02:40:00,,200863.170640886,363709.757928214,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,63.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,,,,,,,성인PC방,,센세이션PC_충청남도아산시온천동3053
834,인터넷컴퓨터게임시설제공업,03_05_05_P,5220000,CDFF2241022022000017,2022-08-29,,3,폐업,3,폐업,2026-02-19,,,,,,,경상북도 칠곡군 왜관읍 왜관리 253-27,경상북도 칠곡군 왜관읍 중앙로2길 19,39891,명 PC,2026-02-20 09:19:44,U,2026-02-22 02:40:00,,326027.975671164,277899.992022231,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,64.9,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,7,,청소년이용불가,,,,,성인PC방,,명PC_경상북도칠곡군왜관읍왜관리253-27
732,인터넷컴퓨터게임시설제공업,03_05_05_P,4390000,CDFF2241022022000019,2022-08-29,,1,영업/정상,13,영업중,,,,,,,,충청북도 충주시 봉방동 193-12,"충청북도 충주시 상방7길 31, 101호 (봉방동)",27424,팬더PC,2026-02-13 16:42:20,U,2026-02-15 02:40:00,,281304.105118299,386314.673793515,인터넷컴퓨터게임시설제공업,유통관련업,2.0,주택가주변,,19.7,2.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,일반주거지역,성인PC방,,팬더PC_충청북도충주시봉방동193-12
307,인터넷컴퓨터게임시설제공업,03_05_05_P,3620000,CDFF2241022022000019,2022-08-25,,1,영업/정상,13,영업중,,,,,,,,"광주광역시 북구 삼각동 755-16 삼각동 모아,호반아파트","광주광역시 북구 설죽로370번길 27, 1층 109호 (삼각동, 삼각동 모아,호반아파트)",61051,모아PC,2026-02-03 09:08:29,U,2026-02-06 02:40:00,,190897.996915835,188303.206636534,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,24.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,,,,,,성인PC방,,"모아PC_광주광역시북구삼각동755-16삼각동모아,호반아파트"
308,인터넷컴퓨터게임시설제공업,03_05_05_P,3690000,CDFF2241022022000024,2022-08-24,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 우정동 409-15,"울산광역시 중구 우정2길 2, 1층 (우정동)",44461,골드PC,2026-02-03 21:36:42,U,2026-02-06 02:40:00,,409644.267503712,231234.852799733,인터넷컴퓨터게임시설제공업,유통관련업,0.0,,,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,,청소년이용불가,,,,,성인PC방,,골드PC_울산광역시중구우정동409-15
