"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"102","국내외여행업","03_12_02_P","4600000","CDFI2260022014000002","2006-04-18","","01","영업/정상","13","영업중","","","","","041-635-0041","","","충청남도 홍성군 홍북읍 신경리 538 충청남도청","충청남도 홍성군 홍북읍 충남대로 21, 충청남도청 본관 지하1층 B113호","32255","에이스트래블","2026-03-05 16:17:21","U","2026-03-07 02:40:00","","170754.472948568","350897.115417959","국내외여행업","관광사업","","0","주택가주변","","충남관광협회","사무실","0","0","0","0","","","0","0","","0","0","","0","26.45","","0","","","","","","","150000000","20260211","20270211","","26","",
"103","국내외여행업","03_12_02_P","3010000","CDFI2260022015000048","2004-06-16","","03","폐업","03","폐업","2026-03-05","","","","02-722-0609","","","서울특별시 중구 다동 88 동아빌딩 11층 1162호","서울특별시 중구 남대문로 117, 동아빌딩 11층 1162호 (다동)","04522","(주)마이허니","2026-03-05 18:02:20","U","2026-03-07 02:40:00","","198367.639004526","451720.217970577","국내외여행업","관광사업","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20230615","20240614","","0","",
"104","국내외여행업","03_12_02_P","3370000","CDFI2260022023000003","2023-08-14","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 2374 트레이더스 연산점","부산광역시 연제구 좌수영로 241, 트레이더스 연산점 2층 (연산동)","47569","주식회사 에이치닷브릿지","2026-03-05 12:55:23","U","2026-03-07 02:40:00","","392308.475150846","189367.663906888","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250807","20260807","","0","",
"105","국내외여행업","03_12_02_P","5530000","CDFI2260022019000004","2015-03-17","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 반송동 91-2 로하스애비뉴","경기도 화성시 동탄구 동탄중심상가2길 8, 로하스애비뉴 401-파66호 (반송동)","18453","호텔인","2026-03-05 09:59:20","U","2026-03-07 02:40:00","","206378.247090083","411519.526668326","국내외여행업","","중심상업지역","0","","","서울보증보험주식회사","","3","0","0","0","","","0","0","","0","0","","0","5.69","","0","","","","","","","60000000","20240401","20250331","","6","",
"106","국내외여행업","03_12_02_P","3000000","CDFI2260022015000014","2015-03-26","","01","영업/정상","13","영업중","","","","","","","110-722","서울특별시 종로구 당주동 145 미도파광화문 107호","서울특별시 종로구 세종대로23길 47, 107-27호 (당주동, 미도파광화문)","03182","(주)아시아투어리스트컴퍼니","2026-03-05 16:32:52","U","2026-03-07 02:40:00","","197607.398336321","452120.026024435","국내외여행업","","","0","","","서울보증보험(40,000,000)","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260401","20270331","","0","",
"107","국내외여행업","03_12_02_P","3290000","CDFI2260022019000005","2019-03-28","","01","영업/정상","13","영업중","","","","","051-818-0805","","","부산광역시 부산진구 부암동 257 롯데키즈마트","부산광역시 부산진구 신천대로 241, 롯데키즈마트 1층 (부암동)","47187","(주)그린투어","2026-03-05 16:58:50","U","2026-03-07 02:40:00","","386646.262710145","186822.941472238","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260401","20270331","","0","",
"108","국내외여행업","03_12_02_P","4040000","CDFI2260022016000002","2016-11-17","","01","영업/정상","13","영업중","","","","","031 794 5060","","","경기도 하남시 덕풍동 736","경기도 하남시 덕풍서로 70 (덕풍동, 하남풍산지구 이마트)","12927","주식회사 투어스토리","2026-03-05 08:59:20","U","2026-03-07 02:40:00","","218076.91973786","450073.163619109","국내외여행업","","일반상업지역","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","16.15","","0","","","","","","","30000000","20251121","20261120","","16","",
"109","국내외여행업","03_12_02_P","4261000","CDFI2260022023000001","2020-01-03","2026-01-15","04","취소/말소/만료/정지/중지","31","등록취소","","","","","070-7375-1179","","","강원특별자치도 횡성군 횡성읍 읍하리 511-3","강원특별자치도 횡성군 횡성읍 삼일로 64, 1층 좌측","25222","합자회사 지호컴퍼니","2026-03-05 14:25:33","U","2026-03-07 02:40:00","","287159.901403765","444107.762521553","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210927","20220926","","0","",
"110","국내외여행업","03_12_02_P","4281000","CDFI2260022000000002","2000-09-25","","01","영업/정상","13","영업중","","","","","033-334-6541","","","강원특별자치도 평창군 평창읍 하리 72-1","강원특별자치도 평창군 평창읍 송학로 52","25376","합명회사 마루투어","2026-03-05 16:39:20","U","2026-03-07 02:40:00","","323333.758819602","430503.437134438","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250701","20260630","","0","",
"111","국내외여행업","03_12_02_P","4281000","CDFI2260022008000001","2008-09-24","","01","영업/정상","13","영업중","","","","","033-335-2000","","","강원특별자치도 평창군 진부면 하진부리 206-82","강원특별자치도 평창군 진부면 진부중앙로 77, 오대산관광","25325","(합)오대산관광","2026-03-05 16:40:23","U","2026-03-07 02:40:00","","337555.044518965","460713.365478409","국내외여행업","관광사업","","1","","","한국관광협회중앙회 여행공제회","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251228","20261228","","0","",
"112","국내외여행업","03_12_02_P","4281000","CDFI2260022020000001","2020-03-05","","01","영업/정상","13","영업중","","","","","033-333-1003","","","강원특별자치도 평창군 평창읍 하리 429","강원특별자치도 평창군 평창읍 백오로 119","25376","(합자)평창관광","2026-03-05 16:41:05","U","2026-03-07 02:40:00","","323625.43256466","430477.850229822","국내외여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","34984768","20250717","20260717","","0","",
"113","국내외여행업","03_12_02_P","4281000","CDFI2260022022000001","2022-04-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 횡계리 310-23","강원특별자치도 평창군 대관령면 종지목길 4-2, 2층","25343","주식회사 더방굿즈","2026-03-05 16:41:33","U","2026-03-07 02:40:00","","350859.438885396","464847.813542364","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250801","20260731","","0","",
"114","국내외여행업","03_12_02_P","4040000","CDFI2260022024000004","2016-12-22","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 망월동 1094 e편한세상 시티 미사 A2804호","경기도 하남시 미사강변중앙로 200, e편한세상 시티 미사 A2804호 (망월동)","12913","파인드블루","2026-03-05 09:57:20","U","2026-03-07 02:40:00","","216713.479697453","451381.495905639","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","FIND BLUE","Overseas and Domestic travel business","0","0","","0","0","","0","0","","0","","","","","","","124142376","20260302","20270301","","0","",
"115","국내외여행업","03_12_02_P","3290000","CDFI2260022024000012","2016-04-29","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 217 시청센트빌","부산광역시 부산진구 중앙대로 981, 시청센트빌 1423호 (양정동)","47209","아라투어","2026-03-05 17:07:39","U","2026-03-07 02:40:00","","388873.520125228","188434.585440228","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20240302","20250301","","0","",
"116","국내외여행업","03_12_02_P","3370000","CDFI2260022015000002","2010-11-26","","01","영업/정상","13","영업중","","","","","051-461-0999","","611-082","부산광역시 연제구 연산동 859-24 산업은행부산본부 1층","부산광역시 연제구 연제로 1 (연산동)","47606","(주)범주여행사","2026-03-05 12:55:02","U","2026-03-07 02:40:00","","389286.521683652","188258.674647301","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20251110","20261109","","0","",
"117","국내외여행업","03_12_02_P","3000000","CDFI2260022019000077","2018-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 1907호 (신문로1가)","03186","(주)파라여행클럽","2026-03-05 18:23:43","U","2026-03-07 02:40:00","","197713.264843734","451938.037703258","국내외여행업","","","0","","","서울보증보험(40,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20200115","20210114","0","20250601","20260531","","0","",
"118","국내외여행업","03_12_02_P","3370000","CDFI2260022011000013","2011-03-10","","01","영업/정상","13","영업중","","","","","051-868-0868","","","부산광역시 연제구 연산동 2262","부산광역시 연제구 과정로343번길 43, 상가C동 108호 (연산동, 연산자이아파트)","47553","(주)한울여행사","2026-03-05 09:17:59","U","2026-03-07 02:40:00","","390224.494560145","189699.260181384","국내외여행업","","주거지역","1","아파트지역","","서울보증보험(주)","사무실","0","0","0","0","","","0","0","","0","0","","0","14.52","","0","","","","","","","90000000","20260310","20270309","","15","",
"119","국내외여행업","03_12_02_P","3000000","CDFI2260022023000014","2023-04-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 인사동 194-4 하나로빌딩","서울특별시 종로구 인사동5길 25, 하나로빌딩 8층 808씨3호 (인사동)","03162","(주)제이디알투어","2026-03-05 13:43:55","U","2026-03-07 02:40:00","","198643.543485167","452199.798612424","국내외여행업","","","0","","","서울보증보험(40,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260420","20270420","","0","",
"120","국내외여행업","03_12_02_P","4940000","CDFI2260022024000001","2004-04-23","","01","영업/정상","13","영업중","","","","","061-461-2035","","","전라남도 영암군 삼호읍 삼포리 11-8","전라남도 영암군 삼호읍 난전로 118","58461","(주)삼호관광","2026-03-05 09:55:23","U","2026-03-07 02:40:00","","147659.613197706","138991.238433604","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20230215","20240215","","0","",
"121","국내외여행업","03_12_02_P","3130000","CDFI2260022016000063","2014-08-28","","01","영업/정상","13","영업중","","","","","02-722-1790","","","서울특별시 마포구 성산동 593-5 상암 미르웰 한올림 오피스텔 215호","서울특별시 마포구 모래내로3길 11, 상암 미르웰 한올림 오피스텔 215호 (성산동)","03938","(주)투어플랜인아메리카","2026-03-05 16:08:17","U","2026-03-07 02:40:00","","191498.075235141","451415.671168659","국내외여행업","","","0","","","공제(제01-26-0263호)","","0","0","0","0","Tourplan In America Co., Ltd.","Overseas Travel Business","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260425","20270425","","0","",
"122","국내외여행업","03_12_02_P","4040000","CDFI2260022020000001","2020-03-30","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 학암동 672 위례롯데캐슬","경기도 하남시 위례중앙로 215, 위례롯데캐슬 6403동 804호 (학암동)","13014","진선관광","2026-03-05 09:58:53","U","2026-03-07 02:40:00","","213411.279815757","441441.59677554","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20251013","20261012","","0","",
"123","국내외여행업","03_12_02_P","3290000","CDFI2260022023000004","2023-03-23","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크","부산광역시 부산진구 중앙대로 821, B111호 (범전동, 삼한골든뷰 센트럴파크)","47249","허니투어","2026-03-05 17:00:10","U","2026-03-07 02:40:00","","387939.473018603","187062.522735753","국내외여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250401","20260331","","0","",
"124","국내외여행업","03_12_02_P","3290000","CDFI2260022023000005","2023-03-28","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 개금동 196 석천오피스텔","부산광역시 부산진구 개금온정로 9, 709호 (개금동, 석천오피스텔)","47268","캡틴트래블","2026-03-05 17:22:45","U","2026-03-07 02:40:00","","384426.927922008","185758.105995342","국내외여행업","","","0","","","SGI서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"125","국내외여행업","03_12_02_P","4490000","CDFI2260022007000011","2007-01-30","","01","영업/정상","13","영업중","","","","","041-574-0094","","","충청남도 천안시 서북구 성정동 648-7 삼성스포츠","충청남도 천안시 서북구 서부14길 3 (성정동)","31138","한누리관광개발(주)","2026-03-05 16:08:04","U","2026-03-07 02:40:00","","212139.453102369","368981.714970993","국내외여행업","","근린상업지역","0","기타","","관광공제회","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","49.58","","0","","","","","","","150000000","20260221","20270221","","50","",
"126","국내외여행업","03_12_02_P","5310000","CDFI2260022009000004","2009-08-10","","01","영업/정상","13","영업중","","","","","055-753-6644","","","경상남도 진주시 상대동 299-10","경상남도 진주시 돗골로 135, 2층 (상대동)","52791","(주)하나여행사","2026-03-05 16:46:54","U","2026-03-07 02:40:00","","301216.928606058","187367.883111487","국내외여행업","","상업지역","4","기타","","서울보증보험주식회사","단독주택","3","1","0","0","HANA TOUR Ltd.,Co.","Abroad Tourism Business","0","0","","0","0","","0","33","","0","","","","","","","100000000","20250820","20260819","","33","",
"127","국내외여행업","03_12_02_P","3520000","CDFI2260022025000001","2025-09-01","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 연수동 596-6 아시스타워","인천광역시 연수구 용담로 111, 아시스타워 6층 6674호 (연수동)","21927","플로우허브(Flowhub)","2026-03-05 09:11:37","U","2026-03-07 02:40:00","","171381.655890851","434849.984979024","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250902","20260901","","0","",
"128","국내외여행업","03_12_02_P","3370000","CDFI2260022022000007","2019-08-23","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 784-30","부산광역시 연제구 중앙천로4번길 15, 1층 (연산동)","47603","보문여행사","2026-03-05 10:30:17","U","2026-03-07 02:40:00","","389873.699290495","188269.649007882","국내외여행업","","주거지역","0","","","한국관광협회중앙회","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","33","","0","","","","","","","0","20251121","20261121","","33","",
"129","국내외여행업","03_12_02_P","3460000","CDFI2260022023000002","2013-02-19","","01","영업/정상","13","영업중","","","","","","","","대구광역시 수성구 범어동 551-7 범어클래시아","대구광역시 수성구 달구벌대로480길 9, 범어클래시아 408호 (범어동)","42117","주식회사 롯데수성","2026-03-05 08:50:29","U","2026-03-07 02:40:00","","346662.838831769","263244.952940366","국내외여행업","","","0","","","한국관광협회중앙회","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","36.57","","0","","","","","","","60000000","20260311","20270311","","37","",
"130","국내외여행업","03_12_02_P","4490000","CDFI2260022022000004","2022-09-20","","04","취소/말소/만료/정지/중지","35","직권말소","2026-03-05","","","","","","","충청남도 천안시 서북구 불당동 1846 불당호반써밋플레이스 센터시티","충청남도 천안시 서북구 불당25로 8, 가동 113호 (불당동, 불당호반써밋플레이스 센터시티)","31156","다누리여행사 주식회사","2026-03-05 18:46:07","U","2026-03-07 02:40:00","","209270.749318635","366885.316648061","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","84.62","","0","","","","","","","100000000","","","","85","",
"131","국내외여행업","03_12_02_P","5670000","CDFI2260022025000005","2025-03-06","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 의창구 명서동 75-16 명서상가 305호","경상남도 창원시 의창구 명서로116번길 20, 명서상가 305호 (명서동)","51174","콩투어(KONGTOUR)","2026-03-05 10:59:05","U","2026-03-07 02:40:00","","349756.873532028","195594.805564507","국내외여행업","","","0","","","SGI서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","13.55","","0","","","","","","","31000000","20260307","20270306","","14","",
"132","국내외여행업","03_12_02_P","4040000","CDFI2260022023000010","1989-12-13","","01","영업/정상","13","영업중","","","","","","","","경기도 하남시 덕풍동 833 현대지식산업센터 한강미사2차(26BL) B동 227호","경기도 하남시 미사대로 540, 현대지식산업센터 한강미사2차(26BL) B동 2층 27호 (덕풍동)","12925","(주)참항공여행사","2026-03-05 09:55:34","U","2026-03-07 02:40:00","","218091.759753711","450614.564841249","국내외여행업","관광사업","","0","","","서울보증보험(30,000,000)","","0","0","0","0","CHARM TOURS CO., LTD.","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251001","20260930","","0","",
"133","국내외여행업","03_12_02_P","3210000","CDFI2260022018000047","2018-11-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1327-15 스타크 강남빌딩","서울특별시 서초구 강남대로53길 8, 8층 3-1호 (서초동)","06621","주식회사 데이트립","2026-03-05 18:04:55","U","2026-03-07 02:40:00","","202407.97558606","443592.823707003","국내외여행업","","","0","","","서울보증보험(3000만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20201221","20211220","","0","",
"134","국내외여행업","03_12_02_P","4281000","CDFI2260022024000001","2023-02-08","","01","영업/정상","13","영업중","","","","","070-8666-4236","","","강원특별자치도 평창군 대관령면 횡계리 245-66","강원특별자치도 평창군 대관령면 오목길 107, 101호","25342","주식회사 허브티","2026-03-05 16:41:58","U","2026-03-07 02:40:00","","351538.034311284","463340.257858173","국내외여행업","","","0","","","서울시관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250801","20260801","","0","",
"135","국내외여행업","03_12_02_P","3980000","CDFI2260022025000005","2025-02-11","","03","폐업","03","폐업","2026-03-04","","","","","","","경기도 구리시 갈매동 552-12 금강펜테리움 IX타워 지식산업센터","경기도 구리시 갈매순환로166번길 46, 금강펜테리움 IX타워 지식산업센터 8층 021호 (갈매동)","11901","롤롤보홀","2026-03-05 09:04:27","U","2026-03-07 02:40:00","","210943.005419279","459321.36955802","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250213","20260212","","0","",
