"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자본금","거래처",
"155","석유판매업","09_28_08_P","4080000","2025408026201500002","2025-12-15","","01","영업/정상","07","영업개시","","","","","","","","경기도 안성시 고삼면 삼은리 산 15-9 외 66필지","","","고삼(포천)주유소","2026-02-12 16:33:29","U","2026-02-14 02:40:00","주유소","226272.644620281","397165.371104621","","",
"156","석유판매업","09_28_08_P","4080000","2025408026201500003","2025-12-15","","01","영업/정상","07","영업개시","","","","","","","","경기도 안성시 고삼면 삼은리 산 15-9 외 66필지","","","고삼(세종)주유소","2026-02-12 16:33:15","U","2026-02-14 02:40:00","주유소","226272.644620281","397165.371104621","","",
"157","석유판매업","09_28_08_P","4090000","2008409020401500002","2008-09-19","","01","영업/정상","01","신규등록","","","","","0319879245","1105","","경기도 김포시 대곶면 상마리 165-7","경기도 김포시 대곶면 대곶서로 151","10042","금강주유소 김포지점","2026-02-12 15:56:04","U","2026-02-14 02:40:00","주유소","162532.852134744","459155.043794277","","",
"158","석유판매업","09_28_08_P","5360000","2025536020001200001","2025-08-29","","01","영업/정상","07","영업개시","","","","","","","","경상남도 밀양시 무안면 양효리 212-2","경상남도 밀양시 무안면 사명로 1081","50406","하나로에너지","2026-02-12 17:49:51","U","2026-02-14 02:40:00","일반판매소","349495.019961221","225561.783129049","","",
"159","석유판매업","09_28_08_P","5220000","2000522000901500077","2000-06-14","","01","영업/정상","01","신규등록","","","","","054 9755028","999","","경상북도 칠곡군 가산면 금화리 187-5 188","경상북도 칠곡군 가산면 경북대로 1318 (188)","","가산평화주유소","2026-02-12 17:06:30","U","2026-02-14 02:40:00","주유소","338473.054564646","285879.777456732","","",
"160","석유판매업","09_28_08_P","4050000","2003405008301500008","2003-11-07","","01","영업/정상","07","영업개시","","","","","031 2832120","1607","","경기도 용인시 기흥구 구갈동 203-2 2통3반","경기도 용인시 기흥구 중부대로 519 (구갈동)","","삼미상사(주) 기흥self주유소","2026-02-12 10:20:10","U","2026-02-14 02:40:00","주유소","210758.280863685","419200.378483423","","",
"161","석유판매업","09_28_08_P","4050000","1992405008301500005","1992-04-22","","01","영업/정상","07","영업개시","","","","","0335333 6619","1018","","경기도 용인시 처인구 원삼면 목신리 406 블루원주유소","경기도 용인시 처인구 원삼면 보개원삼로 1536, 블루원주유소","17170","블루원주유소","2026-02-12 17:12:59","U","2026-02-14 02:40:00","주유소","227534.163034716","403458.375200812","","",
"162","석유판매업","09_28_08_P","5680000","2020568034201500002","2020-09-09","","01","영업/정상","01","신규등록","","","","","","","","충청남도 당진시 석문면 통정리 1353","충청남도 당진시 석문면 산단3로 96","31702","석문산단주유소㈜","2026-02-12 09:32:16","U","2026-02-14 02:40:00","주유소","163738.206486254","388620.432384359","","",
"163","석유판매업","09_28_08_P","3650000","1993365001501509312","1993-11-30","","01","영업/정상","07","영업개시","","","","","042  2715109","1188","","대전광역시 중구 옥계동 16-3,4","대전광역시 중구 대종로 103 (옥계동)","","옥계주유소","2026-02-12 16:09:36","U","2026-02-14 02:40:00","주유소","240500.582360041","311302.248143891","","",
"164","석유판매업","09_28_08_P","4390000","2005439010301500004","2005-04-19","","01","영업/정상","06","휴지사업재개","","2018-10-18","2019-10-17","2019-03-26","043 8465566","746.73","","충청북도 충주시 달천동 775-3","충청북도 충주시 중원대로 3691 (달천동)","","주식회사 와이에스인터 충주지점","2026-02-12 14:14:10","U","2026-02-14 02:40:00","주유소","279802.974273171","384792.155700643","","",
"165","석유판매업","09_28_08_P","3050000","2006305008201500010","2006-04-14","","01","영업/정상","01","신규등록","","","","","0222441972","512","","서울특별시 동대문구 휘경동 275-6","서울특별시 동대문구 망우로 90 (휘경동)","","(주)안국에너지 삼원주유소","2026-02-12 14:20:03","U","2026-02-14 02:40:00","주유소","205518.080890579","454209.95759739","","",
"166","석유판매업","09_28_08_P","3050000","1994305008201500033","1994-02-21","","01","영업/정상","01","신규등록","","","","","02-2215-6543","297","","서울특별시 동대문구 휘경동 43-79","서울특별시 동대문구 한천로 263 (휘경동)","02503","열린주유소","2026-02-12 14:13:18","U","2026-02-14 02:40:00","주유소","205903.356713794","453543.412905266","","",
"167","석유판매업","09_28_08_P","3240000","1993324007301500021","1993-05-19","","01","영업/정상","06","휴지사업재개","","2014-05-14","2014-07-15","2014-08-06","02 4849323","607","","서울특별시 강동구 천호동 308-11","서울특별시 강동구 천중로 67 (천호동)","","천호 셀프주유소","2026-02-12 09:24:36","U","2026-02-14 02:40:00","주유소","211372.250504166","449215.850465388","","",
"168","석유판매업","09_28_08_P","5700000","1994411000901508002","2004-02-16","","02","휴업","05","사업휴지","","2025-11-03","2026-11-02","","031 882 8311","995","","경기도 여주시 대신면 계림리 132-1","경기도 여주시 대신면 여양1로 527","","대동주유소","2026-02-12 10:14:24","U","2026-02-14 02:40:00","주유소","253021.919891634","434817.915250793","","",
"169","석유판매업","09_28_08_P","4070000","1997407001701500003","1978-02-15","","01","영업/정상","01","신규등록","","","","","031 632 9975","1950","","경기도 이천시 부발읍 신하리 434-10","경기도 이천시 부발읍 경충대로 2268","","(주)엘제이에너지","2026-02-13 15:19:25","U","2026-02-15 02:40:00","주유소","242095.341651539","417819.126384648","","",
"170","석유판매업","09_28_08_P","3130000","1987313011801500009","1987-04-02","","01","영업/정상","06","휴지사업재개","","2019-02-11","2019-06-30","2019-08-07","02  334 0917","552.4","","서울특별시 마포구 망원동 481-3","서울특별시 마포구 월드컵로 119 (망원동)","","(주)안국에너지 망원동주유소","2026-02-13 17:55:42","U","2026-02-15 02:40:00","주유소","191735.501542281","450727.20270736","","",
"171","석유판매업","09_28_08_P","4331000","2000433003001500044","2000-02-16","","01","영업/정상","07","영업개시","","","","","033 462 5124","1404","","강원특별자치도 인제군 북면 원통리 459-11","강원특별자치도 인제군 북면 설악로 2775","","(주)GS이앤알 동일주유소","2026-02-13 15:40:25","U","2026-02-15 02:40:00","주유소","305331.742384724","513103.720866228","","",
"172","석유판매업","09_28_08_P","3620000","2008362008001500011","1973-10-02","","01","영업/정상","01","신규등록","","","","","062 264 7211","944.4","","광주광역시 북구 각화동 495-8","광주광역시 북구 동문대로 218 (각화동)","","우신주유소","2026-02-13 11:31:47","U","2026-02-15 02:40:00","주유소","193627.671270882","186936.884897138","","",
"173","석유판매업","09_28_08_P","5530000","1982553023201500000","1982-07-24","","01","영업/정상","07","영업개시","","","","","031  3543343","490","","경기도 화성시 만세구 팔탄면 가재리 546-34","경기도 화성시 만세구 팔탄면 삼천병마로 355","","발안주유소","2026-02-13 11:05:06","U","2026-02-15 02:40:00","주유소","192617.320471651","404621.888903961","","",
"174","석유판매업","09_28_08_P","3520000","1994352001101500014","1995-03-12","","01","영업/정상","07","영업개시","","","","","032-434-5189","1479","","인천광역시 연수구 선학동 21-14","인천광역시 연수구 매소홀로 710 (선학동)","","연수하이웨이주유소","2026-02-13 15:01:16","U","2026-02-15 02:40:00","주유소","173500.83445384","437430.975831683","","",
"175","석유판매업","09_28_08_P","3290000","2000329001301500016","1976-05-13","","01","영업/정상","06","휴지사업재개","","","","2025-10-01","0516325189","1053","","부산광역시 부산진구 범천동 1296-20","부산광역시 부산진구 신암로 14 (범천동)","","항도주유소","2026-02-13 16:40:07","U","2026-02-15 02:40:00","주유소","387323.529590308","184605.330852271","","",
"176","석유판매업","09_28_08_P","5710000","2010441006701500005","2010-07-27","","01","영업/정상","01","신규등록","","","","","","1892","","충청북도 청주시 상당구 문의면 남계리 160-7 1통2반","충청북도 청주시 상당구 문의면 미천고은로 141","","(주)문의에너지","2026-02-13 09:13:38","U","2026-02-15 02:40:00","주유소","245041.967225142","337396.048203576","","",
"177","석유판매업","09_28_08_P","3480000","2002348006901500004","2002-11-05","","02","휴업","05","사업휴지","","2026-01-26","2026-03-02","","","1278","","대구광역시 달성군 화원읍 성산리 209","대구광역시 달성군 화원읍 사문진로 285","","다원주유소","2026-02-13 13:22:01","U","2026-02-15 02:40:00","주유소","333771.628595322","257577.787027044","","",
"178","석유판매업","09_28_08_P","3370000","1993337001401500018","1993-11-30","","01","영업/정상","01","신규등록","","","","","051 7585351","887.3","","부산광역시 연제구 연산동 458-2","부산광역시 연제구 연안로 20 (연산동)","","연안로주유소","2026-02-13 17:21:22","U","2026-02-15 02:40:00","주유소","391882.703903306","189857.777735406","","",
"179","석유판매업","09_28_08_P","3370000","2002337001401500024","2002-06-11","","01","영업/정상","06","휴지사업재개","","","","2024-03-22","051-852-4144","923.05","","부산광역시 연제구 거제동 740-81","부산광역시 연제구 거제대로 130 (거제동)","","아시아드주유소","2026-02-13 17:43:10","U","2026-02-15 02:40:00","주유소","","","","",
"180","석유판매업","09_28_08_P","3370000","2016337006901500001","2016-12-09","","01","영업/정상","06","휴지사업재개","","","","2026-01-31","051-715-5189","775","","부산광역시 연제구 거제동 721-1 외 1필지","부산광역시 연제구 거제대로 98 (거제동)","","(주)이엠석유 거제주유소","2026-02-13 17:10:54","U","2026-02-15 02:40:00","주유소","","","","",
"181","석유판매업","09_28_08_P","3720000","2006372007001500002","2006-07-12","","02","휴업","05","사업휴지","","2026-02-12","2026-08-11","","052-287-5010","1650","","울산광역시 북구 진장동 진장·명촌토지구획지구내 62B 9L","울산광역시 북구 염포로 180 (진장동)","","(주)아성통상 아성울산3직영주유소","2026-02-13 14:31:13","U","2026-02-15 02:40:00","주유소","413834.002349124","231546.022197625","","",
"182","석유판매업","09_28_08_P","4620000","1999462007601500038","1999-11-18","","02","휴업","05","사업휴지","","2025-12-19","2025-12-19","","041 672 6713","2393","","충청남도 태안군 근흥면 두야리 398-4","충청남도 태안군 근흥면 서해로 1333","","장산주유소","2026-02-13 15:06:46","U","2026-02-15 02:40:00","주유소","134241.66950026","362358.82989524","","",
"183","석유판매업","09_28_08_P","4830000","2022483019501500003","2022-06-20","","02","휴업","05","사업휴지","","2025-02-18","2026-02-17","","061-333-9360","1912.8","","전라남도 나주시 빛가람동 35","전라남도 나주시 한빛로 165 (빛가람동)","58323","나주빛가람주유소","2026-02-13 16:03:58","U","2026-02-15 02:40:00","주유소","180609.331714358","170090.386724599","","",
"184","석유판매업","09_28_08_P","3990000","1976399008901500008","1976-05-25","","02","휴업","05","사업휴지","","2026-02-01","2026-05-31","","031 563 2607","","","경기도 남양주시 다산동 4137-2","경기도 남양주시 경춘로 374 (도농동)","","(주)삼호에너지 도농주유소","2026-02-14 09:17:31","U","2026-02-16 02:40:00","주유소","213728.903622385","455867.574495019","","",
