번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,주사육업종,Unnamed: 34,record_key
449,가축사육업,02_04_01_P,4570000,457000003320110046,2011-06-29,,1,영업/정상,0,정상,,,,,,,323-923,"충청남도 부여군 임천면 군사리 *** 외 *필지(***-*,***-**,***,***-**)",충청남도 부여군 임천면 가림로 ***,33219,임천농장,2026-02-04 15:57:21,U,2026-02-07 02:40:00,,189797.671510669,298913.148161953,가축사육업,,1120,000,0,육계,,"임천농장_충청남도부여군임천면군사리***외*필지(***-*,***-**,***,***-**)"
404,가축사육업,02_04_01_P,4830000,483000003320110100,2011-06-29,,1,영업/정상,0,정상,,,,,,,520-892,전라남도 나주시 공산면 동촌리 ****-*,전라남도 나주시 공산면 장골로 ***,,윤호축산,2026-02-04 18:06:45,U,2026-02-06 02:40:00,,162435.822520076,162089.582034308,가축사육업,,2254,000,0,한우,,윤호축산_전라남도나주시공산면동촌리****-*
574,가축사육업,02_04_01_P,4400000,440000003320110020,2011-06-24,,1,영업/정상,0,정상,,,,,,,390-822,충청북도 제천시 금성면 양화리 ***,충청북도 제천시 금성면 양월로*길 **-*,,태일농장,2026-02-06 20:05:26,U,2026-02-08 02:40:00,,306052.082645002,398287.254551011,가축사육업,,342,000,0,한우,,태일농장_충청북도제천시금성면양화리***
18,가축사육업,02_04_01_P,5530000,553000003320110049,2011-05-29,,3,폐업,2,폐업,2014-07-08,,,,031-253-6206,,445-110,경기도 화성시 만세구 남양읍 온석리 ***-* ***-*,,,온석오리농장,2014-07-08 09:44:46,I,2026-02-04 01:35:23,,185866.330789128,407180.76265032,가축사육업,,2141,000,0,오리,,온석오리농장_경기도화성시만세구남양읍온석리***-****-*
16,가축사육업,02_04_01_P,5530000,553000003320110043,2011-05-12,,3,폐업,2,폐업,2014-12-05,,,,031-356-2698,,445-080,경기도 화성시 만세구 남양읍 신남리 ****-*,,,해극목장,2014-12-09 08:22:58,I,2026-02-04 01:35:23,,181622.395437075,408290.711977606,가축사육업,,2135,000,0,한우,,해극목장_경기도화성시만세구남양읍신남리****-*
17,가축사육업,02_04_01_P,5530000,553000003320110044,2011-05-12,,1,영업/정상,0,정상,,,,,031-356-6257,,445-130,경기도 화성시 만세구 남양읍 장덕리 ***-*,,,동진목장,2011-05-12 21:17:14,I,2026-02-04 01:35:23,,183221.600408353,406901.973968589,가축사육업,,2136,000,0,육계,,동진목장_경기도화성시만세구남양읍장덕리***-*
197,가축사육업,02_04_01_P,5310000,531000003320110007,2011-04-27,,1,영업/정상,0,정상,,,,,,0.0,660-853,경상남도 진주시 진성면 대사리 ***,,,병열농장,2026-02-02 16:57:43,U,2026-02-04 02:40:00,,314628.877613964,184539.372449266,가축사육업,,481,000,0,한우,,병열농장_경상남도진주시진성면대사리***
882,가축사육업,02_04_01_P,4681000,468100003320110043,2011-04-22,,1,영업/정상,0,정상,,,,,,0.0,570-932,전북특별자치도 익산시 여산면 여산리 ***-*,,,우보농장,2026-02-13 15:05:39,U,2026-02-15 02:40:00,,207675.96775495,283106.66127455,가축사육업,,1877,000,0,한우,,우보농장_전북특별자치도익산시여산면여산리***-*
255,가축사육업,02_04_01_P,5700000,411000003320110009,2011-04-04,,1,영업/정상,0,정상,,,,,,0.0,,경기도 여주시 세종대왕면 구양리 ***,경기도 여주시 세종대왕면 구양*길 ***,12641,늘찬목장,2026-01-30 10:37:25,U,2026-02-04 11:04:37,,251890.451676897,423048.529949551,가축사육업,,1127,000,0,한우,,늘찬목장_경기도여주시세종대왕면구양리***
269,가축사육업,02_04_01_P,4271000,427000003320110002,2011-03-18,,1,영업/정상,0,정상,,,,,,0.0,,강원특별자치도 영월군 북면 문곡리 ***-*,강원특별자치도 영월군 북면 시루산길 **,26210,문곡농장,2026-01-30 17:02:19,U,2026-02-04 11:04:37,,327695.078977798,413468.689623613,가축사육업,,214,000,0,한우,,문곡농장_강원특별자치도영월군북면문곡리***-*
423,가축사육업,02_04_01_P,5480000,548000003320110031,2011-03-17,,1,영업/정상,0,정상,,,,,,0.0,678-821,경상남도 합천군 초계면 관평리 *-*,경상남도 합천군 초계면 관평길 **-**,,이연옥,2026-02-03 09:47:29,U,2026-02-06 02:40:00,,315397.768645978,228981.59133407,가축사육업,,1865,000,0,한우,,이연옥_경상남도합천군초계면관평리*-*
831,가축사육업,02_04_01_P,4950000,495000003320110026,2011-03-04,,1,영업/정상,0,정상,,,,,,0.0,534-844,"전라남도 무안군 현경면 현화리 산 **-* , ***번지 *호",,,청송농장,2026-02-12 15:53:22,U,2026-02-14 02:40:00,,,,가축사육업,,1773,000,0,한우,,"청송농장_전라남도무안군현경면현화리산**-*,***번지*호"
224,가축사육업,02_04_01_P,5440000,544000003320110011,2011-03-04,,3,폐업,2,폐업,2025-12-31,,,,,0.0,667-871,경상남도 하동군 북천면 방화리 ***-*,경상남도 하동군 북천면 금촌길 **-**,,금촌농장,2026-02-02 16:40:11,U,2026-02-04 02:40:00,,277064.514954,179701.971165135,가축사육업,,1073,000,0,한우,,금촌농장_경상남도하동군북천면방화리***-*
118,가축사육업,02_04_01_P,5530000,553000003320110004,2011-02-20,,3,폐업,2,폐업,2021-03-10,,,,,0.0,445-120,경기도 화성시 만세구 남양읍 원천리 ***-*,,,테크농산,2021-03-11 07:23:03,I,2026-02-04 01:35:23,,182786.118572619,413051.78720109,가축사육업,,2096,000,0,돼지,,테크농산_경기도화성시만세구남양읍원천리***-*
501,가축사육업,02_04_01_P,4080000,408000003320110010,2011-02-13,,1,영업/정상,0,정상,,,,,,0.0,456-921,경기도 안성시 고삼면 쌍지리 ****,경기도 안성시 고삼면 사동길 *-**,17504,가용농장,2026-02-03 18:13:22,U,2026-02-07 02:40:00,,225627.351957638,399926.398190823,가축사육업,,2103,000,0,한우,,가용농장_경기도안성시고삼면쌍지리****
417,가축사육업,02_04_01_P,5670000,567000003320110001,2011-02-11,,1,영업/정상,0,정상,,,,,,0.0,641-921,경상남도 창원시 의창구 대산면 모산리 ***-*,경상남도 창원시 의창구 대산면 모산길 **-**,,경남위탁 농장,2026-02-03 15:46:54,U,2026-02-06 02:40:00,,355234.884910172,207543.012519206,가축사육업,,303,000,0,한우,,경남위탁농장_경상남도창원시의창구대산면모산리***-*
607,가축사육업,02_04_01_P,3730000,373000003320100056,2010-11-25,,1,영업/정상,0,정상,,,,,,0.0,689-833,울산광역시 울주군 두서면 서하리 ***-**,,,박동복,2026-02-09 09:21:36,U,2026-02-11 02:40:00,,395459.289844677,239481.243313142,가축사육업,,1606,000,0,한우,,박동복_울산광역시울주군두서면서하리***-**
463,가축사육업,02_04_01_P,3730000,373000003320100055,2010-11-24,,1,영업/정상,0,정상,,,,,,0.0,689-803,울산광역시 울주군 언양읍 다개리 ***,울산광역시 울주군 언양읍 찻골로 **-**,44935,서원농장,2026-02-05 22:25:24,U,2026-02-07 02:40:00,,392460.330043444,237554.918236317,가축사육업,,1605,000,0,한우,,서원농장_울산광역시울주군언양읍다개리***
685,가축사육업,02_04_01_P,6520000,652000003320100012,2010-11-22,,1,영업/정상,0,정상,,,,,,0.0,697-944,제주특별자치도 서귀포시 남원읍 위미리 ****-*,,,강정숙 축사,2026-02-10 12:54:36,U,2026-02-12 02:40:00,,166627.738575228,-22625.2633332901,가축사육업,,464,000,0,한우,,강정숙축사_제주특별자치도서귀포시남원읍위미리****-*
750,가축사육업,02_04_01_P,5590000,559000003320100032,2010-11-18,,1,영업/정상,0,정상,,,,,,0.0,,경기도 양주시 백석읍 가업리 ***-*,경기도 양주시 백석읍 중앙로***번길 ***,11516,금화목장2,2026-02-11 10:11:20,U,2026-02-13 02:40:00,,197691.800128993,476789.641515781,가축사육업,,993,000,0,육우,,금화목장2_경기도양주시백석읍가업리***-*
805,가축사육업,02_04_01_P,4490000,449000003320100035,2010-11-02,,1,영업/정상,0,정상,,,,,,0.0,330-872,충청남도 천안시 동남구 동면 화덕리 ***-*,충청남도 천안시 동남구 동면 화복로 ***-**,,대영농장,2026-02-12 11:14:37,U,2026-02-14 02:40:00,,235649.118826457,362700.555120545,가축사육업,,972,000,0,돼지,,대영농장_충청남도천안시동남구동면화덕리***-*
647,가축사육업,02_04_01_P,5710000,572000003320103056,2010-09-30,,1,영업/정상,0,정상,,,,,,0.0,363-851,충청북도 청주시 상당구 가덕면 수곡리 ***,충청북도 청주시 상당구 가덕면 계산*길 **-**,28204,수곡농장,2026-02-09 11:26:52,U,2026-02-11 02:40:00,,250591.326238476,339758.382067874,가축사육업,,1284,000,0,한우,,수곡농장_충청북도청주시상당구가덕면수곡리***
876,가축사육업,02_04_01_P,4050000,562000003320100014,2010-09-13,,1,영업/정상,0,정상,,,,,,0.0,449-815,경기도 용인시 처인구 포곡읍 유운리 *-**,경기도 용인시 처인구 포곡읍 옥현로 **,17022,건우농장,2026-02-13 12:55:22,U,2026-02-15 02:40:00,,220184.694574706,422187.856609285,가축사육업,,720,000,0,한우,,건우농장_경기도용인시처인구포곡읍유운리*-**
392,가축사육업,02_04_01_P,4711000,471100003320100075,2010-09-10,,1,영업/정상,0,정상,,,,,,0.0,576-953,전북특별자치도 김제시 봉남면 신응리 ***-* (***-*),전북특별자치도 김제시 봉남면 신응*길 ***-**,54359,은빛농장2,2026-02-03 17:05:11,U,2026-02-06 02:40:00,,194993.532306622,248918.147664002,가축사육업,,2101,000,0,한우,,은빛농장2_전북특별자치도김제시봉남면신응리***-*(***-*)
196,가축사육업,02_04_01_P,5310000,531000003320100028,2010-08-27,,1,영업/정상,0,정상,,,,,,0.0,660-952,경상남도 진주시 명석면 신기리 ***,경상남도 진주시 명석면 광제산로 ***-**,,광제농원,2026-02-02 16:56:03,U,2026-02-04 02:40:00,,293721.561955097,198093.693661171,가축사육업,,468,000,0,한우,,광제농원_경상남도진주시명석면신기리***
253,가축사육업,02_04_01_P,5700000,411000003320100033,2010-08-26,,1,영업/정상,0,정상,,,,2020-12-10,,0.0,,경기도 여주시 흥천면 신근리 ***-*,경기도 여주시 흥천면 방죽안길 **-*,12607,우영농장,2026-01-30 10:37:05,U,2026-02-04 11:04:37,,248829.015576062,423209.952845025,가축사육업,,1108,000,0,한우,,우영농장_경기도여주시흥천면신근리***-*
418,가축사육업,02_04_01_P,5480000,548000003320100038,2010-08-21,,1,영업/정상,0,정상,,,,,,0.0,678-803,"경상남도 합천군 합천읍 서산리 ***-* , ***",경상남도 합천군 합천읍 안계길 ***,50229,곽태환,2026-02-03 15:05:15,U,2026-02-06 02:40:00,,302850.524054111,233019.750286806,가축사육업,,1798,000,0,한우,,"곽태환_경상남도합천군합천읍서산리***-*,***"
804,가축사육업,02_04_01_P,4590000,459000003320100026,2010-07-30,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 청양군 화성면 구재리 ***-*,,,노성길 농장,2026-02-12 17:45:51,U,2026-02-14 02:40:00,,175425.942560604,325382.48084453,가축사육업,,1045,000,0,한우,,노성길농장_충청남도청양군화성면구재리***-*
496,가축사육업,02_04_01_P,4791000,479100003320100042,2010-07-28,,1,영업/정상,0,정상,,,,,,0.0,579-873,전북특별자치도 부안군 보안면 우동리 ***-*,전북특별자치도 부안군 보안면 반계로 **-**,,깜이농장,2026-02-05 10:55:06,U,2026-02-07 02:40:00,,166923.539434719,235131.329247119,가축사육업,,1044,000,0,염소,,깜이농장_전북특별자치도부안군보안면우동리***-*
739,가축사육업,02_04_01_P,5070000,507000003320100019,2010-07-19,,3,폐업,2,폐업,2026-02-11,,,,,0.0,760-821,경상북도 안동시 서후면 이송천리 ***-*,경상북도 안동시 서후면 이송천*길 **-**,,송강농장,2026-02-11 10:54:10,U,2026-02-13 02:40:00,,351276.255080442,347238.733668174,가축사육업,,1151,000,0,한우,,송강농장_경상북도안동시서후면이송천리***-*
751,가축사육업,02_04_01_P,3910000,391000003320100022,2010-07-12,,1,영업/정상,0,정상,,,,,,0.0,450-829,"경기도 평택시 합정동 ***-* ,***-*",경기도 평택시 평남로 ***-** (합정동),17878,알뜨레농장,2026-02-11 13:50:51,U,2026-02-13 02:40:00,,209031.341343445,386565.355491256,가축사육업,,931,000,0,종계/산란계,,"알뜨레농장_경기도평택시합정동***-*,***-*"
366,가축사육업,02_04_01_P,4590000,459000003320100015,2010-07-05,,3,폐업,2,폐업,2026-02-03,,,,,0.0,,충청남도 청양군 정산면 신덕리 ***-*,,,이윤환농장,2026-02-04 10:39:11,U,2026-02-06 02:40:00,,193844.250991629,322045.334136642,가축사육업,,1034,000,0,한우,,이윤환농장_충청남도청양군정산면신덕리***-*
207,가축사육업,02_04_01_P,5310000,531000003320100024,2010-07-02,,1,영업/정상,0,정상,,,,,055-754-1473,0.0,660-290,경상남도 진주시 주약동 ***-*,,,주약농장,2026-02-02 16:56:52,U,2026-02-04 02:40:00,,299149.203913589,186362.558970969,가축사육업,,464,000,0,한우,,주약농장_경상남도진주시주약동***-*
156,가축사육업,02_04_01_P,4500000,450000003320100053,2010-06-24,,3,폐업,2,폐업,2026-02-02,,,,,0.0,314-842,충청남도 공주시 이인면 오룡리 **,충청남도 공주시 이인면 조정길 ***-*,,영환,2026-02-02 16:45:46,U,2026-02-04 02:40:00,,207092.418221724,322390.59007936,가축사육업,,1553,000,0,한우,,영환_충청남도공주시이인면오룡리**
560,가축사육업,02_04_01_P,5260000,526000003320100001,2010-06-24,,1,영업/정상,0,정상,,,,,,0.0,799-811,경상북도 울릉군 서면 남양리 ***-*,경상북도 울릉군 서면 남양*길 **-**,40235,청림농산,2026-02-06 09:50:38,U,2026-02-08 02:40:00,,539621.556401905,448611.784585501,가축사육업,,21,000,0,한우,,청림농산_경상북도울릉군서면남양리***-*
857,가축사육업,02_04_01_P,5350000,535000003320100026,2010-06-22,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 김해시 한림면 장방리 ****-*,,,이영숙농장,2026-02-12 13:23:07,U,2026-02-14 02:40:00,,,,가축사육업,,860,000,0,한우,,이영숙농장_경상남도김해시한림면장방리****-*
548,가축사육업,02_04_01_P,4641000,464100003320100002,2010-05-12,,1,영업/정상,0,정상,,,,,,0.0,561-340,전북특별자치도 전주시 덕진구 고랑동 ***,전북특별자치도 전주시 덕진구 한내로 *** (고랑동),,삼화목장,2026-02-06 17:05:03,U,2026-02-08 02:40:00,,207471.949473625,265602.101259416,가축사육업,,38,000,0,한우,,삼화목장_전북특별자치도전주시덕진구고랑동***
271,가축사육업,02_04_01_P,4900000,490000003320100015,2010-03-09,,1,영업/정상,0,정상,,,,,,0.0,519-851,"전라남도 화순군 춘양면 월평리 *** ***,***-*,***,***번지","전라남도 화순군 춘양면 변천길 **-** (***,***-*,***,***번지)",,월평목장,2026-01-30 09:40:41,U,2026-02-04 11:04:37,,194581.056436068,158343.603661631,가축사육업,,501,000,0,젖소,,"월평목장_전라남도화순군춘양면월평리******,***-*,***,***번지"
864,가축사육업,02_04_01_P,4420000,442000003320100008,2010-02-10,,3,폐업,2,폐업,2026-02-12,,,,,0.0,376-823,충청북도 보은군 삼승면 선곡리 ***-* 외 *필지(***),충청북도 보은군 삼승면 선곡*길 ** (외 *필지(***)),,선교농장,2026-02-12 09:44:32,U,2026-02-14 02:40:00,,264160.088229884,326296.057196988,가축사육업,,717,000,0,한우,,선교농장_충청북도보은군삼승면선곡리***-*외*필지(***)
368,가축사육업,02_04_01_P,4600000,460000003320100008,2010-02-03,,3,폐업,2,폐업,2026-02-03,,,,,0.0,350-862,충청남도 홍성군 서부면 이호리 ***-*,,,.,2026-02-03 17:30:09,U,2026-02-06 02:40:00,,155298.019495704,342342.301403167,가축사육업,,3087,000,0,한우,,._충청남도홍성군서부면이호리***-*
593,가축사육업,02_04_01_P,5680000,463000003320100008,2010-02-03,,2,휴업,1,휴업,,2025-11-11,2026-11-10,,,0.0,343-842,"충청남도 당진시 고대면 슬항리 *** ,***-*,***-*",,,김기성농장,2026-02-09 09:40:54,U,2026-02-11 02:40:00,,164837.920442948,381971.290308396,가축사육업,,1384,000,0,한우,,"김기성농장_충청남도당진시고대면슬항리***,***-*,***-*"
89,가축사육업,02_04_01_P,5530000,553000003320100003,2010-01-15,,4,취소/말소/만료/정지/중지,4,말소,,,,,,0.0,445-030,경기도 화성시 만세구 남양읍 문호리 ***,,,문호목장,2014-08-26 10:32:35,I,2026-02-04 01:35:23,,182333.059858855,417766.233950666,가축사육업,,2029,000,0,한우,,문호목장_경기도화성시만세구남양읍문호리***
90,가축사육업,02_04_01_P,5530000,553000003320100004,2010-01-15,,3,폐업,2,폐업,2014-12-05,,,,,0.0,445-050,경기도 화성시 만세구 남양읍 송림리 ***,,,박덕종농장,2014-12-09 08:35:04,I,2026-02-04 01:35:23,,183970.895046217,413457.373477051,가축사육업,,2030,000,0,한우,,박덕종농장_경기도화성시만세구남양읍송림리***
411,가축사육업,02_04_01_P,5530000,553000003320100002,2010-01-12,,1,영업/정상,0,정상,,,,,031-351-5853,0.0,,"경기도 화성시 만세구 장안면 덕다리 ***-** , ***-**",경기도 화성시 만세구 장안면 덕다길 ***,18584,초원목장,2026-02-03 09:59:18,U,2026-02-06 02:40:00,,185590.2429169,394854.928976428,가축사육업,,2028,000,0,한우,,"초원목장_경기도화성시만세구장안면덕다리***-**,***-**"
340,가축사육업,02_04_01_P,4450000,445000003320090024,2009-12-24,,1,영업/정상,0,정상,,,,,,0.0,365-823,충청북도 진천군 이월면 사곡리 ***,충청북도 진천군 이월면 장수로 ***,,송강사농장,2026-01-30 09:19:27,U,2026-02-04 11:04:37,,237822.672620421,376914.297369547,가축사육업,,480,000,0,한우,,송강사농장_충청북도진천군이월면사곡리***
91,가축사육업,02_04_01_P,5530000,553000003320090125,2009-12-24,,3,폐업,2,폐업,2015-12-24,,,,,0.0,445-020,경기도 화성시 만세구 남양읍 무송리 ***,,,현대농장,2015-12-24 08:47:52,I,2026-02-04 01:35:23,,186040.097243328,407923.956341241,가축사육업,,2026,000,0,돼지,,현대농장_경기도화성시만세구남양읍무송리***
493,가축사육업,02_04_01_P,5350000,535000003320090063,2009-11-25,,1,영업/정상,0,정상,,,,,,0.0,621-822,경상남도 김해시 생림면 도요리 ***-*,경상남도 김해시 생림면 안양로***번안길 **-**,50800,바이오 경남 환경,2026-02-05 16:20:16,U,2026-02-07 02:40:00,,367779.607700573,211279.300218675,가축사육업,,829,000,0,돼지,,바이오경남환경_경상남도김해시생림면도요리***-*
524,가축사육업,02_04_01_P,5600000,560000003320090108,2009-11-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 포천시 일동면 사직리 ****,경기도 포천시 일동면 앵바위길 ***,11114,다시원목장,2026-02-06 09:17:28,U,2026-02-08 02:40:00,,228011.997460463,500048.159308898,가축사육업,,1406,000,0,젖소,,다시원목장_경기도포천시일동면사직리****
399,가축사육업,02_04_01_P,4910000,491000003320090260,2009-11-13,,1,영업/정상,0,정상,,,,2025-03-30,,0.0,529-901,전라남도 장흥군 대덕읍 연정리 ***,전라남도 장흥군 대덕읍 산정구평길 **,,.,2026-02-03 10:14:01,U,2026-02-06 02:40:00,,189494.223717974,111573.691344512,가축사육업,,1192,000,0,한우,,._전라남도장흥군대덕읍연정리***
559,가축사육업,02_04_01_P,4341000,434000003320090015,2009-08-17,,1,영업/정상,0,정상,,,,,,0.0,,강원특별자치도 고성군 죽왕면 향목리 ***-*,강원특별자치도 고성군 죽왕면 가향길 ***-*,219-821,홍용호,2026-02-06 11:18:04,U,2026-02-08 02:40:00,,330608.722804603,543115.026629633,가축사육업,,289,000,0,한우,,홍용호_강원특별자치도고성군죽왕면향목리***-*
200,가축사육업,02_04_01_P,5310000,531000003320090065,2009-08-04,,1,영업/정상,0,정상,,,,,,0.0,660-913,경상남도 진주시 대곡면 유곡리 ***-*,경상남도 진주시 대곡면 남강로 ****-**,,유곡한우농장,2026-02-02 16:55:11,U,2026-02-04 02:40:00,,305277.461732289,196029.905190875,가축사육업,,422,000,0,한우,,유곡한우농장_경상남도진주시대곡면유곡리***-*
397,가축사육업,02_04_01_P,3730000,373000003320090148,2009-07-27,,1,영업/정상,0,정상,,,,,,0.0,689-822,울산광역시 울주군 상북면 소호리 ***-*,,,임영식,2026-02-04 16:40:29,U,2026-02-06 02:40:00,,388232.433905764,242636.27323719,가축사육업,,1529,000,0,육계,,임영식_울산광역시울주군상북면소호리***-*
36,가축사육업,02_04_01_P,5530000,553000003320090091,2009-07-06,,3,폐업,2,폐업,2017-11-08,,,,,0.0,445-120,경기도 화성시 만세구 남양읍 원천리 ***,,,장성목장,2017-11-07 20:04:37,I,2026-02-04 01:35:23,,182823.996148643,414337.410931325,가축사육업,,1992,000,0,한우,,장성목장_경기도화성시만세구남양읍원천리***
860,가축사육업,02_04_01_P,4080000,408000003320090140,2009-06-26,,3,폐업,2,폐업,2026-02-10,,,,,0.0,456-934,경기도 안성시 양성면 추곡리 ***,경기도 안성시 양성면 돌꽃지길 **-**,17502,신흥농장2,2026-02-12 08:46:45,U,2026-02-14 02:40:00,,218595.231751738,395834.388071856,가축사육업,,1908,000,0,한우,,신흥농장2_경기도안성시양성면추곡리***
199,가축사육업,02_04_01_P,5310000,531000003320090058,2009-06-19,,1,영업/정상,0,정상,,,,,,0.0,660-853,경상남도 진주시 진성면 온수리 ***-*,경상남도 진주시 진성면 일사로***번길 **,,온수농장,2026-02-02 16:54:28,U,2026-02-04 02:40:00,,314030.486568615,185783.35422459,가축사육업,,415,000,0,한우,,온수농장_경상남도진주시진성면온수리***-*
316,가축사육업,02_04_01_P,4420000,442000003320090050,2009-06-15,,1,영업/정상,0,정상,,,,,,0.0,376-831,충청북도 보은군 탄부면 고승리 ***-*,,,보수농장,2026-01-30 11:24:53,U,2026-02-04 11:04:37,,266416.547605128,327909.831592667,가축사육업,,699,000,0,한우,,보수농장_충청북도보은군탄부면고승리***-*
816,가축사육업,02_04_01_P,5700000,411000003320090161,2009-06-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 여주시 북내면 외룡리 **-*,경기도 여주시 북내면 외룡길 **-**,12612,유연농장,2026-02-12 10:33:43,U,2026-02-14 02:40:00,,259817.171478693,429861.048791293,가축사육업,,1041,000,0,한우,,유연농장_경기도여주시북내면외룡리**-*
195,가축사육업,02_04_01_P,5310000,531000003320090040,2009-05-29,,1,영업/정상,0,정상,,,,,,0.0,660-862,경상남도 진주시 일반성면 남산리 ***,경상남도 진주시 일반성면 남산길 *,,제이제이농장,2026-02-02 16:53:38,U,2026-02-04 02:40:00,,317097.183267027,183637.590023492,가축사육업,,397,000,0,한우,,제이제이농장_경상남도진주시일반성면남산리***
490,가축사육업,02_04_01_P,4731000,473100003320090066,2009-05-25,,1,영업/정상,0,정상,,,,,,0.0,567-806,전북특별자치도 진안군 진안읍 단양리 ***,전북특별자치도 진안군 진안읍 진무로 ***-**,,해강농장,2026-02-03 16:20:14,U,2026-02-07 02:40:00,,238222.735964749,253241.954717053,가축사육업,,431,000,0,한우,,해강농장_전북특별자치도진안군진안읍단양리***
801,가축사육업,02_04_01_P,5130000,513000003320090068,2009-05-01,,1,영업/정상,0,정상,,,,,,0.0,712-852,"경상북도 경산시 자인면 북사리 ***-* 외 *필지(***-*, ****-*)",경상북도 경산시 자인면 오목천동길 ***-**,38548,정남농장,2026-02-12 17:07:14,U,2026-02-14 02:40:00,,363040.862503762,259836.960571992,가축사육업,,1145,000,0,한우,,"정남농장_경상북도경산시자인면북사리***-*외*필지(***-*,****-*)"
839,가축사육업,02_04_01_P,4950000,495000003320090163,2009-04-17,,1,영업/정상,0,정상,,,,,,0.0,534-814,"전라남도 무안군 몽탄면 당호리 ***-* , ***번지 **호","전라남도 무안군 몽탄면 갈산안길 **-* (, ***번지 **호)",,갈산농장,2026-02-12 15:31:02,U,2026-02-14 02:40:00,,156858.851417456,153616.442846184,가축사육업,,1532,000,0,한우,,"갈산농장_전라남도무안군몽탄면당호리***-*,***번지**호"
131,가축사육업,02_04_01_P,5530000,553000003320090057,2009-03-18,,3,폐업,2,폐업,2011-09-27,,,,,0.0,445-080,경기도 화성시 만세구 남양읍 신남리 ***,,,연흥목장,2011-09-27 15:51:31,I,2026-02-04 01:35:23,,183491.461834552,408789.153215145,가축사육업,,1958,000,0,육우,,연흥목장_경기도화성시만세구남양읍신남리***
550,가축사육업,02_04_01_P,4641000,464100003320090004,2009-03-18,,1,영업/정상,0,정상,,,,,212-7496,0.0,,전북특별자치도 전주시 덕진구 고랑동 ***-*,,,삼화농장,2026-02-06 17:04:07,U,2026-02-08 02:40:00,,207649.269826185,265502.445884594,가축사육업,,32,000,0,한우,,삼화농장_전북특별자치도전주시덕진구고랑동***-*
491,가축사육업,02_04_01_P,4731000,473100003320090035,2009-03-13,,1,영업/정상,0,정상,,,,,,0.0,567-911,전북특별자치도 진안군 부귀면 수항리 ****,전북특별자치도 진안군 부귀면 불무실길 **-**,55414,나연농장,2026-02-05 11:42:53,U,2026-02-07 02:40:00,,234978.631670971,260525.025014195,가축사육업,,399,000,0,한우,,나연농장_전북특별자치도진안군부귀면수항리****
475,가축사육업,02_04_01_P,4910000,491000003320090075,2009-03-09,,1,영업/정상,0,정상,,,,,,0.0,529-882,전라남도 장흥군 회진면 덕산리 ***,전라남도 장흥군 회진면 덕산신상길 **-**,,청산,2026-02-05 17:31:05,U,2026-02-07 02:40:00,,195282.369224689,110017.074621171,가축사육업,,1007,000,0,한우,,청산_전라남도장흥군회진면덕산리***
532,가축사육업,02_04_01_P,5150000,515000003320090084,2009-02-27,,1,영업/정상,0,정상,,,,,,0.0,769-970,경상북도 의성군 다인면 가원리 ***,경상북도 의성군 다인면 가원*길 **,37304,가원농장,2026-02-06 15:06:30,U,2026-02-08 02:40:00,,321494.226198129,327827.252594716,가축사육업,,848,000,0,한우,,가원농장_경상북도의성군다인면가원리***
456,가축사육업,02_04_01_P,5100000,510000003320090105,2009-02-26,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 영천시 대창면 대창리 ***-*,경상북도 영천시 대창면 금창로 ***-**,38912,보경농장,2026-02-04 18:12:48,U,2026-02-07 02:40:00,,370626.189232993,267076.956419136,가축사육업,,1166,000,0,한우,,보경농장_경상북도영천시대창면대창리***-*
760,가축사육업,02_04_01_P,4241000,424000003320090010,2009-02-24,,1,영업/정상,0,정상,,,,,,0.0,,강원특별자치도 삼척시 근덕면 동막리 ***,,,박용섭,2026-02-11 18:15:26,U,2026-02-13 02:40:00,,398427.613575205,428292.342326245,가축사육업,,492,000,0,한우,,박용섭_강원특별자치도삼척시근덕면동막리***
832,가축사육업,02_04_01_P,4950000,495000003320090121,2009-02-23,,1,영업/정상,0,정상,,,,,,0.0,534-801,전라남도 무안군 무안읍 신학리 ***,,,신안축산,2026-02-12 14:46:25,U,2026-02-14 02:40:00,,148408.2022589,165244.802749475,가축사육업,,1490,000,0,한우,,신안축산_전라남도무안군무안읍신학리***
125,가축사육업,02_04_01_P,5530000,553000003320090047,2009-02-20,,1,영업/정상,0,정상,,,,,,0.0,445-020,경기도 화성시 만세구 남양읍 무송리 **,,,무송농장,2023-03-03 15:11:43,I,2026-02-04 01:35:23,,187064.582515427,410498.407398494,가축사육업,,1948,000,0,한우,,무송농장_경기도화성시만세구남양읍무송리**
