"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"105","인터넷컴퓨터게임시설제공업","03_05_05_P","4070000","CDFF2241022025000002","2025-03-05","","01","영업/정상","13","영업중","","","","","","","","경기도 이천시 송정동 98-16","경기도 이천시 증신로 235, 2층 (송정동)","17353","로또PC","2026-04-02 11:22:03","U","2026-04-04 02:40:00","","239340.70211822","421371.852129602","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.2","0","0","","0","0","0","0","","","","","","","","","","","","4","","","","","","","성인PC방",
"106","인터넷컴퓨터게임시설제공업","03_05_05_P","4800000","CDFF2241022022000020","2022-07-19","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 옥암동 1011-6","전라남도 목포시 옥암로54번길 31, 1층 (옥암동)","58685","아싸PC","2026-04-02 14:54:01","U","2026-04-04 02:40:00","","147929.486931473","145391.503952165","인터넷컴퓨터게임시설제공업","유통관련업","0","","","57.72","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","","","","","일반상업지역","성인PC방",
"107","인터넷컴퓨터게임시설제공업","03_05_05_P","4390000","CDFF2241022022000019","2022-08-29","","01","영업/정상","13","영업중","","","","","","","","충청북도 충주시 봉방동 193-12","충청북도 충주시 상방7길 31, 101호 (봉방동)","27424","팬더PC","2026-04-02 17:57:07","U","2026-04-04 02:40:00","","281304.105118299","386314.673793515","인터넷컴퓨터게임시설제공업","유통관련업","2","주택가주변","","19.7","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","","","","","일반주거지역","성인PC방",
"108","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022023000146","2023-12-18","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 세교동 569-2","경기도 평택시 세교상가1길 16, 1층 (세교동)","17839","황제pc","2026-04-02 14:39:25","U","2026-04-04 02:40:00","","207020.645736431","388667.674520724","인터넷컴퓨터게임시설제공업","유통관련업","0","","","35.7","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"109","인터넷컴퓨터게임시설제공업","03_05_05_P","5020000","CDFF2241022018000043","2018-12-06","","03","폐업","03","폐업","2026-04-01","","","","","","","경상북도 포항시 북구 양덕동 646-3","경상북도 포항시 북구 법원로 161, 2층 (양덕동)","37572","MIX PC","2026-04-02 09:26:24","U","2026-04-04 02:40:00","","414954.782507165","290279.319692881","인터넷컴퓨터게임시설제공업","유통관련업","0","","","292.94","2","0","","0","0","0","0","","","","","","","","","","","","100","","전체이용가","","","","","",
"110","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022020000055","2020-12-02","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 성정동 1323 프라지움8차","충청남도 천안시 서북구 오성로 130, 101호 (성정동, 프라지움8차)","31110","마카오PC방","2026-04-02 09:42:35","U","2026-04-04 02:40:00","","212570.836472747","369819.570001115","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC","43.01","0","0","","0","0","0","0","","","","","","","","","","","","6","","전체이용가","","","","일반상업지역","성인PC방",
"111","인터넷컴퓨터게임시설제공업","03_05_05_P","4390000","CDFF2241022023000028","2023-11-22","","01","영업/정상","13","영업중","","","","","","","","충청북도 충주시 봉방동 139-18","충청북도 충주시 삼원로 77, 1층 (봉방동)","27426","캔디PC","2026-04-02 17:56:20","U","2026-04-04 02:40:00","","281925.965951204","386180.718085571","인터넷컴퓨터게임시설제공업","유통관련업","0","","","51.09","0","0","","0","0","0","0","","","","","","","","","","","","11","","","","","","","성인PC방",
"112","인터넷컴퓨터게임시설제공업","03_05_05_P","3930000","CDFF2241022023000047","2023-09-26","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 고잔동 726-2 삼우타워 123호","경기도 안산시 단원구 광덕3로 175-11, 삼우타워 123호 (고잔동)","15462","토르PC방","2026-04-02 16:29:43","U","2026-04-04 02:40:00","","185049.590819012","423497.349356887","인터넷컴퓨터게임시설제공업","유통관련업","0","","","49.93","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"113","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022024000106","2024-11-28","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 포승읍 도곡리 1156-1 101호","경기도 평택시 포승읍 여술2길 12, 1층 101호","17955","BOSS PC","2026-04-02 13:29:25","U","2026-04-04 02:40:00","","186239.497219541","387232.824922837","인터넷컴퓨터게임시설제공업","유통관련업","0","","","59.46","1","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"114","인터넷컴퓨터게임시설제공업","03_05_05_P","4741000","CDFF2241022025000001","2025-02-13","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 무주군 무주읍 읍내리 866-2","전북특별자치도 무주군 무주읍 단천로 72, 1층","55516","골드PC","2026-04-02 13:56:46","U","2026-04-04 02:40:00","","259324.886863276","278778.8397956","인터넷컴퓨터게임시설제공업","유통관련업","0","","","56","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"115","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022026000018","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 매탄동 384-3 201호","경기도 수원시 영통구 삼성로168번길 102, 201호 (매탄동)","16676","럭키PC","2026-04-03 13:32:08","I","2026-04-05 00:20:22","","","","인터넷컴퓨터게임시설제공업","유통관련업","0","","","134.31","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","",
"116","인터넷컴퓨터게임시설제공업","03_05_05_P","5600000","CDFF2241022026000004","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 신읍동 192-14","경기도 포천시 중앙로149번길 7, 1층 (신읍동)","11144","로얄PC","2026-04-03 17:17:49","I","2026-04-05 00:20:22","","217892.816735876","488560.392817671","인터넷컴퓨터게임시설제공업","유통관련업","0","","OK게임","48","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","",
"117","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022026000009","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 심곡동 396-12","경기도 부천시 원미구 신흥로26번길 33, 1층 (심곡동)","14636","왕대박PC","2026-04-03 13:40:39","I","2026-04-05 00:20:22","","180337.390855203","442660.334510567","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC 7대(성인PC방)","26.4","1","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","",
"118","인터넷컴퓨터게임시설제공업","03_05_05_P","4470000","CDFF2241022026000004","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","충청북도 음성군 대소읍 오산리 135-3 광덕빌딩","충청북도 음성군 대소읍 대금로 446, 광덕빌딩 2층","27667","피쉬머니","2026-04-03 16:44:29","I","2026-04-05 00:20:22","","243424.177413761","385422.412644995","인터넷컴퓨터게임시설제공업","유통관련업","0","","","240.73","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"119","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022026000016","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 무거동 860-16","울산광역시 남구 신복로6번길 22, 2층 (무거동)","44602","에르메스강냉이PC","2026-04-03 14:26:49","I","2026-04-05 00:20:22","","405080.574402016","230076.255101969","인터넷컴퓨터게임시설제공업","유통관련업","0","","","99.76","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","",
"120","인터넷컴퓨터게임시설제공업","03_05_05_P","3510500","CDFF2241022026000008","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","인천광역시 미추홀구 주안동 154-8","인천광역시 미추홀구 주안중로 29, 1층 (주안동)","22135","마카오PC","2026-04-03 16:35:06","I","2026-04-05 00:20:22","","171841.866038136","439929.530680247","인터넷컴퓨터게임시설제공업","유통관련업","0","","","31.5","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","일반상업지역","",
"121","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022026000015","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1267-14","울산광역시 남구 달삼로 13-1, 2층 (달동)","44718","콩순이PC","2026-04-03 14:26:17","I","2026-04-05 00:20:22","","411314.098821917","228708.88806263","인터넷컴퓨터게임시설제공업","유통관련업","0","","","188.02","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","",
"122","인터넷컴퓨터게임시설제공업","03_05_05_P","3940000","CDFF2241022026000007","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산동구 장항동 734 삼라마이다스","경기도 고양시 일산동구 무궁화로 39, 삼라마이다스 102호 (장항동)","10364","금뚜꺼비","2026-04-03 17:57:27","I","2026-04-05 00:20:22","","179504.35087557","462369.367098026","인터넷컴퓨터게임시설제공업","유통관련업","0","","","44","0","0","","0","0","0","0","","","","","","","","","","","","9","","청소년이용불가","","","","","",
"123","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022026000010","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1380-5","인천광역시 남동구 문화서로23번길 3, 2층 좌측호 (구월동)","21567","우리들PC","2026-04-03 15:37:15","I","2026-04-05 00:20:22","","173006.809517828","438391.39434067","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC","100.89","0","0","","0","0","0","0","","","","","","","","","","","","10","","청소년이용불가","","","","","",
"124","인터넷컴퓨터게임시설제공업","03_05_05_P","3560000","CDFF2241022026000011","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 원당동 1033-12 로데오스퀘어","인천광역시 서구 바리미로 17, 로데오스퀘어 1층 101호 (원당동)","22865","블랙 라운지 PC","2026-04-03 18:49:57","I","2026-04-05 00:20:22","","","","인터넷컴퓨터게임시설제공업","유통관련업","0","","","36.36","0","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","","",
"125","인터넷컴퓨터게임시설제공업","03_05_05_P","3470000","CDFF2241022026000004","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","대구광역시 달서구 죽전동 264-15","대구광역시 달서구 와룡로41길 40, 1층 (죽전동)","42633","꿀벌PC","2026-04-03 10:59:12","I","2026-04-05 00:20:22","","338568.437220556","262344.118698659","인터넷컴퓨터게임시설제공업","유통관련업","3","","","70.08","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","전체이용가","","","","일반주거지역","성인PC",
"126","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022026000026","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 반송동 86-1 아인슈타인프라자","경기도 화성시 동탄구 동탄반석로 208, 아인슈타인프라자 113호 (반송동)","18453","광장PC","2026-04-03 16:43:27","I","2026-04-05 00:20:22","","206415.512201619","411686.705469288","인터넷컴퓨터게임시설제공업","유통관련업","0","","","24.96","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"127","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022026000007","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 공도읍 진사리 20-20","경기도 안성시 공도읍 진사길 20, 1층 105호","17564","제니PC","2026-04-03 13:49:57","I","2026-04-05 00:20:22","","212233.329727581","387854.317409517","인터넷컴퓨터게임시설제공업","유통관련업","4","기타","아케이드","25.11","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","준주거지역","",
"128","인터넷컴퓨터게임시설제공업","03_05_05_P","4520000","CDFF2241022023000045","2023-08-16","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 둔포면 석곡리 1374","충청남도 아산시 둔포면 아산밸리중앙로 100, 1동 101호","31409","PC7세븐","2026-04-03 09:54:32","U","2026-04-05 02:40:00","","205188.307501479","380190.887047919","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.37","1","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"129","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022023000009","2023-09-11","","01","영업/정상","13","영업중","","","","","","","","경기도 안성시 원곡면 외가천리 248-3","경기도 안성시 원곡면 만세로 1443-4, 1층","17556","잭팟PC","2026-04-03 10:45:16","U","2026-04-05 02:40:00","","211266.557783762","392547.885327455","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC게임","50.92","1","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"130","인터넷컴퓨터게임시설제공업","03_05_05_P","4000000","CDFF2241022023000014","2023-06-12","","01","영업/정상","13","영업중","","","","","","","","경기도 오산시 내삼미동 861-15","경기도 오산시 수청로 30-11, 금돼지빌 102호 (내삼미동)","18110","호박PC","2026-04-03 09:51:13","U","2026-04-05 02:40:00","","205191.838679486","407937.179692942","인터넷컴퓨터게임시설제공업","유통관련업","2","주택가주변","","37.64","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","주거지역","성인PC",
"131","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022022000022","2022-07-15","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 만세구 우정읍 조암리 219-15","경기도 화성시 만세구 우정읍 조암로 26, 1층","18565","체리PC","2026-04-03 14:49:22","U","2026-04-05 02:40:00","","183871.510843985","398217.188236479","인터넷컴퓨터게임시설제공업","유통관련업","0","","고스톱, 포카 등","52.44","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"132","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022024000066","2024-09-20","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 만세구 남양읍 남양리 2073-10 101호","경기도 화성시 만세구 남양읍 역골중앙로 18, 101호","18271","콜라PC","2026-04-03 15:48:00","U","2026-04-05 02:40:00","","184551.07","411184.914999999","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방","29.75","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"133","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022024000069","2024-10-02","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 만세구 향남읍 평리 161-1","경기도 화성시 만세구 향남읍 삼천병마로 173-5, 1층 109호","18593","메가PC","2026-04-03 14:47:37","U","2026-04-05 02:40:00","","191741.517136685","403024.53540002","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방","34.3","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"134","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022023000018","2023-06-21","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 2302 역전프라자","경기도 시흥시 마유로 415, 역전프라자 108호 (정왕동)","15024","승부PC","2026-04-03 11:17:42","U","2026-04-05 02:40:00","","176947.772278547","427803.454088106","인터넷컴퓨터게임시설제공업","유통관련업","0","","","47.25","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"135","인터넷컴퓨터게임시설제공업","03_05_05_P","3820000","CDFF2241022013000018","2013-10-22","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 26-3 1층","경기도 의정부시 호국로1332번길 48, 1층 (의정부동)","11693","만나 PC","2026-04-03 14:36:03","U","2026-04-05 02:40:00","","204505.779452377","471045.673498744","인터넷컴퓨터게임시설제공업","유통관련업","1","유흥업소밀집지역","","24.5","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","","","","","상업지역","성인PC방",
"136","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022016000020","2016-06-24","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 포승읍 도곡리 1120-5 스마트빌듀오2차 107호","경기도 평택시 포승읍 여술로 7, 107호 (스마트빌듀오2차)","17955","킹PC","2026-04-03 16:54:24","U","2026-04-05 02:40:00","","185996.405162713","387351.797581837","인터넷컴퓨터게임시설제공업","유통관련업","2","유흥업소밀집지역","","52.65","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","10","","전체이용가","","","","상업지역","성인PC방",
"137","인터넷컴퓨터게임시설제공업","03_05_05_P","3590000","CDFF2241022024000001","2024-10-29","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 학동 71-3","광주광역시 동구 양림로119번길 7, 1층 102호 (학동)","61489","홈런 PC","2026-04-03 11:15:32","U","2026-04-05 02:40:00","","192652.301624142","182375.235101238","인터넷컴퓨터게임시설제공업","유통관련업","12","","","34.13","9","3","근린생활시설","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","일반상업지역","성인PC방",
"138","인터넷컴퓨터게임시설제공업","03_05_05_P","4550000","CDFF2241022024000004","2024-11-08","","01","영업/정상","13","영업중","","","","","","","","충청남도 금산군 금산읍 중도리 225-7","충청남도 금산군 금산읍 비범로 36, 1층","32735","짱PC","2026-04-03 14:30:27","U","2026-04-05 02:40:00","","244222.963672141","289584.519287847","인터넷컴퓨터게임시설제공업","유통관련업","0","","AA게임","28","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"139","인터넷컴퓨터게임시설제공업","03_05_05_P","4671000","CDFF2241022021000003","2021-02-26","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 군산시 오식도동 621-5 105호","전북특별자치도 군산시 가도로 209, 1층 105호 (오식도동)","54005","슈가PC","2026-04-03 13:41:53","U","2026-04-05 02:40:00","","160841.217866723","273948.174703974","인터넷컴퓨터게임시설제공업","유통관련업","0","기타","","50.4","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반상업지역","성인PC방",
"140","인터넷컴퓨터게임시설제공업","03_05_05_P","3900000","CDFF2241022019000011","2019-07-04","","03","폐업","03","폐업","2026-04-03","","","","","","","경기도 광명시 철산동 400","경기도 광명시 오리로856번길 20, 3층 (철산동)","14240","탱크PC방","2026-04-03 15:35:18","U","2026-04-05 02:40:00","","188344.563044831","441462.322352577","인터넷컴퓨터게임시설제공업","유통관련업","0","","","281.82","0","0","","0","0","0","0","","","","","","","","","","","","82","","","","","","","",
"141","인터넷컴퓨터게임시설제공업","03_05_05_P","3610000","CDFF2241022022000006","2022-02-23","","01","영업/정상","13","영업중","","","","","","","","광주광역시 남구 월산동 1014-28 추억만들기","광주광역시 남구 군분로90번길 10-2, 추억만들기 1층 (월산동)","61613","황금돼지PC","2026-04-03 14:54:44","U","2026-04-05 02:40:00","","190086.709972489","182475.510434057","인터넷컴퓨터게임시설제공업","유통관련업","0","","","59.6","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"142","인터넷컴퓨터게임시설제공업","03_05_05_P","4520000","CDFF2241022022000010","2022-03-08","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 탕정면 호산리 489-1 진호빌딩","충청남도 아산시 탕정면 탕정면로 232, 진호빌딩 1층 2호","31457","따봉PC","2026-04-03 09:53:42","U","2026-04-05 02:40:00","","206781.563642334","367550.934181174","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.34","1","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"143","인터넷컴퓨터게임시설제공업","03_05_05_P","3540000","CDFF2241022026000009","2026-03-12","","01","영업/정상","13","영업중","","","","","","","","인천광역시 부평구 삼산동 208-33 1층","인천광역시 부평구 충선로 338, 1층 (삼산동)","21318","슈가PC","2026-04-03 14:19:23","U","2026-04-05 02:40:00","","176562.120016588","446378.361508888","인터넷컴퓨터게임시설제공업","유통관련업","0","","","65.59","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"144","인터넷컴퓨터게임시설제공업","03_05_05_P","3680000","CDFF2241022026000006","2026-04-01","","01","영업/정상","13","영업중","","","","","","","","대전광역시 대덕구 중리동 207-2","대전광역시 대덕구 중리남로 45, 1층 (중리동)","34395","꿀PC방","2026-04-03 16:16:10","U","2026-04-05 02:40:00","","238217.656930128","317845.533153916","인터넷컴퓨터게임시설제공업","유통관련업","0","","","34.51","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"145","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022023000025","2023-07-07","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 능동 1064-5 이너매스 207-1호","경기도 화성시 동탄구 동탄원천로 354-28, 이너매스 207-1호 (능동)","18423","으라차PC","2026-04-03 13:11:16","U","2026-04-05 02:40:00","","205141.46505177","412932.296803458","인터넷컴퓨터게임시설제공업","유통관련업","0","","바둑이, 포커 등","60.04","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
"146","인터넷컴퓨터게임시설제공업","03_05_05_P","4050000","CDFF2241022024000013","2024-06-11","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 처인구 백암면 백암리 368-1 104호","경기도 용인시 처인구 백암면 백암로 206, 1층 104호","17178","미쓰리PC","2026-04-03 09:12:34","U","2026-04-05 02:40:00","","233234.086058398","407093.524995511","인터넷컴퓨터게임시설제공업","유통관련업","1","","","40","1","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
"147","인터넷컴퓨터게임시설제공업","03_05_05_P","3610000","CDFF2241022012000011","2012-08-24","","01","영업/정상","13","영업중","","","","","","","","광주광역시 남구 주월동 963-2 영춘아파트","광주광역시 남구 회재로 1248, 1층 (주월동, 영춘아파트)","61719","왕대박PC","2026-04-03 08:48:00","U","2026-04-05 02:40:00","","190572.715242253","181663.726021629","인터넷컴퓨터게임시설제공업","유통관련업","0","기타","","25.3","1","0","유기장","0","0","0","0","","","","","","","","","","","","7","","","","","","일반상업지역","성인PC방",
"148","인터넷컴퓨터게임시설제공업","03_05_05_P","3540000","CDFF2241022007000002","2007-06-14","","01","영업/정상","13","영업중","","","","","","","","인천광역시 부평구 부개동 250-19 동양빌딩","인천광역시 부평구 동수로 146, 동양빌딩 2층 (부개동)","21458","지포스 PC","2026-04-03 09:43:46","U","2026-04-05 02:40:00","","176477.375367129","442556.51207418","인터넷컴퓨터게임시설제공업","유통관련업","6","주택가주변","","128.48","5","1","근린생활시설","0","0","0","0","","","","","","","","","","","","48","","","","","","주거지역","",
"149","인터넷컴퓨터게임시설제공업","03_05_05_P","4860000","CDFF2241022017000001","2017-01-23","","01","영업/정상","13","영업중","","","","","","","","전라남도 곡성군 옥과면 옥과리 220-26","전라남도 곡성군 옥과면 리문3길 5, 4층 402호","57504","뚱이PC방","2026-04-03 10:06:01","U","2026-04-05 02:40:00","","212149.874650767","197310.54976516","인터넷컴퓨터게임시설제공업","유통관련업","0","","","168.91","4","0","","0","0","0","0","","","","","","","","","","","","60","","","","","","","",
"150","인터넷컴퓨터게임시설제공업","03_05_05_P","3680000","CDFF2241022026000001","2026-01-20","","01","영업/정상","13","영업중","","","","","","","","대전광역시 대덕구 송촌동 455-3 1층","대전광역시 대덕구 송촌북로20번길 10, 1층 (송촌동)","34408","골드PC","2026-04-03 16:16:59","U","2026-04-05 02:40:00","","239157.378270778","318237.761806982","인터넷컴퓨터게임시설제공업","유통관련업","0","","","61.26","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","",
"151","인터넷컴퓨터게임시설제공업","03_05_05_P","3990000","CDFF2241022026000001","2026-01-07","","03","폐업","03","폐업","2026-04-03","","","","","","","경기도 남양주시 오남읍 양지리 674","경기도 남양주시 오남읍 양지로 316, 103~104호","12036","골드PC","2026-04-03 17:24:51","U","2026-04-05 02:40:00","","216845.557948034","466761.221309946","인터넷컴퓨터게임시설제공업","유통관련업","0","","고스톱, 포카, 바둑이","64.8","0","0","","0","0","0","0","","","","","","","","","","","","11","","청소년이용불가","","","","","성인pc방",
"152","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022025000022","2025-02-25","2026-04-01","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","경기도 화성시 동탄구 반송동 104-9 SM프라자","경기도 화성시 동탄구 동탄중심상가1길 11, SM프라자 108호 (반송동)","18455","빅PC","2026-04-03 16:32:38","U","2026-04-05 02:40:00","","206353.794444476","410971.378152413","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC","28.31","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"153","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022025000101","2025-11-19","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 만세구 남양읍 남양리 1344-1","경기도 화성시 만세구 남양읍 남양성지로 193, 107,108호","18258","춘자PC","2026-04-03 09:39:23","U","2026-04-05 02:40:00","","184233.627708875","412256.941469535","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방","57.42","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","",
"154","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022025000081","2025-09-16","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 만세구 남양읍 북양리 691-3","경기도 화성시 만세구 남양읍 남양로920번길 8-10, A동 1층","18256","PC클럽","2026-04-03 09:49:08","U","2026-04-05 02:40:00","","185075.780492661","412811.987167148","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방(바둑이, 포커, 고스톱 등)","46.2","0","0","","0","0","0","0","","","","","","","","","","","","4","","청소년이용불가","","","","","",
"155","인터넷컴퓨터게임시설제공업","03_05_05_P","3640000","CDFF2241022024000002","2024-04-12","","01","영업/정상","13","영업중","","","","","","","","대전광역시 동구 용전동 117-3","대전광역시 동구 동서대로1683번길 19, 1층 (용전동)","34552","정PC","2026-04-03 14:31:47","U","2026-04-05 02:40:00","","239059.298462726","316666.169000798","인터넷컴퓨터게임시설제공업","유통관련업","0","","","40","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
"156","인터넷컴퓨터게임시설제공업","03_05_05_P","3660000","CDFF2241022024000005","2024-04-04","","03","폐업","03","폐업","2026-04-03","","","","","","","대전광역시 서구 괴정동 89-17","대전광역시 서구 갈마로245번길 36 (괴정동)","35294","골드PC","2026-04-03 17:25:24","U","2026-04-05 02:40:00","","234285.539009257","314997.425212809","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33.23","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
