"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"144","식육포장처리업","07_22_06_P","3990000","399000010420150002","2015-01-30","","01","영업/정상","0000","정상","","","","","","915","","","경기도 남양주시 진접읍 진벌로188번길 41","12021","미성축산푸드","2026-02-10 10:48:16","U","2026-02-12 02:40:00","","219948.000520929","470500.111633399","식육포장처리업","식육포장처리업","0","000","0",
"145","식육포장처리업","07_22_06_P","4711000","471100000420070002","2007-05-16","","01","영업/정상","0000","정상","","","","2021-02-01","","0","","전북특별자치도 김제시 순동 957","전북특별자치도 김제시 순동산단길 216 (순동)","54368","주식회사 유피에프앤비 농업회사법인","2026-02-10 10:27:29","U","2026-02-12 02:40:00","","193236.749939827","257460.331905117","식육포장처리업","식육포장처리업","0","L00","0",
"146","식육포장처리업","07_22_06_P","3990000","399000010420180026","2018-12-14","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 별내면 광전리 303-1","경기도 남양주시 별내면 송산로532번길 20","12090","주식회사 초램에프앤비","2026-02-10 11:10:08","U","2026-02-12 02:40:00","","211789.650716796","465268.097985204","식육포장처리업","식육포장처리업","0","L00","0",
"147","식육포장처리업","07_22_06_P","3990000","399000010420200020","2020-12-04","","01","영업/정상","0000","정상","","","","","","907","","경기도 남양주시 화도읍 가곡리 174-4","경기도 남양주시 화도읍 비룡로292번길 12","12035","농업회사법인 준마미트 주식회사","2026-02-10 10:46:00","U","2026-02-12 02:40:00","","226720.148296899","463919.558802555","식육포장처리업","식육포장처리업","0","L00","0",
"148","식육포장처리업","07_22_06_P","5220000","522000010420230011","2023-10-20","","03","폐업","0002","폐업","2026-02-10","","","","","0","","경상북도 칠곡군 북삼읍 보손리 338-2","경상북도 칠곡군 북삼읍 칠곡대로 136-73","39803","현영푸드","2026-02-10 20:06:05","U","2026-02-12 02:40:00","","317935.438046736","284115.087117682","식육포장처리업","식육포장처리업","0","000","0",
"149","식육포장처리업","07_22_06_P","3990000","399000010420230022","2023-11-09","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진접읍 장현리 570-4 가동","경기도 남양주시 진접읍 봉현로59번길 16, 가동","12007","(주)에스아이미트","2026-02-10 10:23:57","U","2026-02-12 02:40:00","","215454.877532357","468434.714072121","식육포장처리업","식육포장처리업","0","L00","0",
"150","식육포장처리업","07_22_06_P","5220000","522000010420240025","2024-12-24","","03","폐업","0002","폐업","2025-07-20","","","","","0","","경상북도 칠곡군 가산면 석우리 1179","경상북도 칠곡군 가산면 인동가산로 1125","39850","디에이치푸드","2026-02-10 20:06:54","U","2026-02-12 02:40:00","","337638.311648583","290631.064211048","식육포장처리업","식육포장처리업","0","000","0",
"151","식육포장처리업","07_22_06_P","3990000","399000010420250001","2025-01-13","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진접읍 내각리 167-7","경기도 남양주시 진접읍 내각1로73번길 67-38","12071","(주)우형유통","2026-02-10 10:25:47","U","2026-02-12 02:40:00","","214057.420291448","467493.050618702","식육포장처리업","식육포장처리업","0","L00","0",
"152","식육포장처리업","07_22_06_P","5350000","535000010420180008","2018-07-24","","01","영업/정상","0000","정상","","","","","055-908-5558","0","","경상남도 김해시 주촌면 내삼리 333-2","경상남도 김해시 주촌면 서부로1541번길 148-14","50877","주식회사 열매","2026-02-11 15:39:08","U","2026-02-13 02:40:00","","364818.739515061","194926.174055062","식육포장처리업","식육포장처리업","0","L00","0",
"153","식육포장처리업","07_22_06_P","3490000","349000000420040001","2004-08-18","","01","영업/정상","0000","정상","","","","","032-886-9742","4584.3","","인천광역시 중구 북성동1가 105-54 농협중앙회건물","인천광역시 중구 축항대로22번길 6 (북성동1가,농협중앙회건물)","","농협경제지주(주) 한육우판매사업소","2026-02-11 17:49:12","U","2026-02-13 02:40:00","","164617.859756497","439859.896125128","식육포장처리업","식육포장처리업","0","L00","0",
"154","식육포장처리업","07_22_06_P","3860000","386000000420040008","2004-10-29","","01","영업/정상","0000","정상","","","","","","1659.84","","경기도 부천시 오정구 삼정동 12-13 농협부천축산물 판매장 3층","경기도 부천시 오정구 송내대로 524, 농협부천축산물 판매장 3층 (삼정동)","14445","농협경제지주 농협수도권미트센터","2026-02-11 18:13:03","U","2026-02-13 02:40:00","","178857.266199456","447568.390136826","식육포장처리업","식육포장처리업","0","L00","0",
"155","식육포장처리업","07_22_06_P","3050000","305000010420240002","2024-05-10","","03","폐업","0002","폐업","2026-02-11","","","","","0","","서울특별시 동대문구 답십리동 468-13 1층","서울특별시 동대문구 황물로 71, 1층 (답십리동)","02596","다보한우","2026-02-11 15:25:30","U","2026-02-13 02:40:00","","204253.215665468","452166.371373696","식육포장처리업","식육포장처리업","0","000","0",
"156","식육포장처리업","07_22_06_P","5080000","508000010420240002","2024-02-20","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 구평동 1023","경상북도 구미시 인동54안길 17-14, 1층 (구평동)","39445","JG Food system","2026-02-11 21:45:53","U","2026-02-13 02:40:00","","330073.381582183","288827.344853801","식육포장처리업","식육포장처리업","0","000","0",
"157","식육포장처리업","07_22_06_P","4711000","471100010420120002","2012-11-21","","02","휴업","0001","휴업","","2026-01-01","2026-12-31","2026-01-01","070-8656-9741","11690","","전북특별자치도 김제시 금구면 월전리 594","전북특별자치도 김제시 금구면 봉두로 161","54341","농업회사법인(주)사조원 금구공장","2026-02-11 17:48:49","U","2026-02-13 02:40:00","","201419.552568882","253335.869857965","식육포장처리업","식육포장처리업","0","L00","0",
"158","식육포장처리업","07_22_06_P","4741000","474100010420110001","2011-04-27","","01","영업/정상","0000","정상","","","","","063-324-2501","2378","","전북특별자치도 무주군 설천면 소천리 904-51","전북특별자치도 무주군 설천면 하평지길 8-13","55549","구천동농협하나로마트","2026-02-11 09:03:25","U","2026-02-13 02:40:00","","270919.102610319","279200.964525052","식육포장처리업","식육포장처리업","0","L00","0",
"159","식육포장처리업","07_22_06_P","5530000","553000010420250018","2025-09-22","","01","영업/정상","0000","정상","","","","","031-222-1731","0","","경기도 화성시 병점구 능동 692-9","경기도 화성시 병점구 병점중앙로 15 (능동)","18417","(주)태일푸드","2026-02-11 09:26:03","U","2026-02-13 02:40:00","","203887.799830323","410929.334505443","식육포장처리업","식육포장처리업","0","L00","0",
"160","식육포장처리업","07_22_06_P","6510000","651000010420250004","2025-02-26","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 화북일동 2130-2","제주특별자치도 제주시 화남로 36, 북쪽건물 1층 101호 (화북일동)","63297","수현미트","2026-02-11 16:11:24","U","2026-02-13 02:40:00","","159336.641063687","2123.52796950718","식육포장처리업","식육포장처리업","0","000","0",
"161","식육포장처리업","07_22_06_P","5350000","535000010420230021","2023-11-03","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 풍유동 69-6","경상남도 김해시 전하로 25, C동 (풍유동)","50965","주식회사 쌈마이에프엔비","2026-02-11 14:14:24","U","2026-02-13 02:40:00","","368450.665777132","192895.187992886","식육포장처리업","식육포장처리업","0","L00","0",
"162","식육포장처리업","07_22_06_P","5710000","571000010420260002","2026-02-12","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 서원구 남이면 가좌리 219","충청북도 청주시 서원구 남이면 청남로 1508-32","28181","1993 팩토리","2026-02-12 17:36:05","I","2026-02-14 00:20:02","","240870.324714921","341692.901086797","식육포장처리업","식육포장처리업","0","000","0",
"163","식육포장처리업","07_22_06_P","3610000","361000010420260001","2026-02-12","","01","영업/정상","0000","정상","","","","","062-371-4006","0","","광주광역시 남구 신장동 311","광주광역시 남구 신장길 145, 1호 (신장동)","61763","조에푸드 시스템","2026-02-12 17:24:30","I","2026-02-14 00:20:02","","183231.8110629","173080.475121147","식육포장처리업","식육포장처리업","0","000","0",
"164","식육포장처리업","07_22_06_P","3610000","361000010420260002","2026-02-12","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 남구 신장동 311","광주광역시 남구 신장길 145, 2호 (신장동)","61763","올푸드 시스템","2026-02-12 17:26:34","I","2026-02-14 00:20:02","","183231.8110629","173080.475121147","식육포장처리업","식육포장처리업","0","000","0",
"165","식육포장처리업","07_22_06_P","4090000","409000010420260005","2026-02-12","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 북변동 152-10","경기도 김포시 중봉로115번길 42-32, 1동 (북변동)","10100","올바른미트","2026-02-12 10:08:47","I","2026-02-14 00:20:02","","173404.516851912","458736.82280589","식육포장처리업","식육포장처리업","0","000","0",
"166","식육포장처리업","07_22_06_P","3030000","303000010420130033","2013-10-29","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 533-5 1층","서울특별시 성동구 마장로27길 7, 1층 (마장동)","04705","명성축산","2026-02-12 10:47:38","U","2026-02-14 02:40:00","","202965.01981531","451609.215224077","식육포장처리업","식육포장처리업","0","000","0",
"167","식육포장처리업","07_22_06_P","4550000","455000010420190001","2019-03-19","","01","영업/정상","0000","정상","","","","2026-02-11","041-751-7866","1277","","충청남도 금산군 복수면 신대리 557","충청남도 금산군 복수면 복수로 786","32701","(주)수앤수푸드","2026-02-12 18:04:39","U","2026-02-14 02:40:00","","233863.000831489","301407.694817048","식육포장처리업","식육포장처리업","0","L00","0",
"168","식육포장처리업","07_22_06_P","5220000","522000010420190004","2019-02-25","","01","영업/정상","0000","정상","","","","2024-12-20","","0","","경상북도 칠곡군 지천면 신리 570-4","경상북도 칠곡군 지천면 신동로 106","39864","(주)수민이엔티 제2공장","2026-02-12 11:50:39","U","2026-02-14 02:40:00","","333822.40103541","273977.93041981","식육포장처리업","식육포장처리업","0","000","0",
"169","식육포장처리업","07_22_06_P","5220000","522000010420190005","2019-02-25","","04","취소/말소/만료/정지/중지","0004","말소","2024-12-20","","","","","0","","경상북도 칠곡군 지천면 신리 570-4","경상북도 칠곡군 지천면 신동로 106","39864","한진축산","2026-02-12 11:51:44","U","2026-02-14 02:40:00","","333822.40103541","273977.93041981","식육포장처리업","식육포장처리업","0","000","0",
"170","식육포장처리업","07_22_06_P","5220000","522000000420070002","2007-11-28","","04","취소/말소/만료/정지/중지","0004","말소","2009-12-16","","","","975-8545","212","","경상북도 칠곡군 석적읍 포남리 606-14","","","돈알축산유통","2026-02-12 13:52:47","U","2026-02-14 02:40:00","","326931.814065111","284237.036693685","식육포장처리업","식육포장처리업","0","000","0",
"171","식육포장처리업","07_22_06_P","3830000","383000010420190002","2019-04-17","","03","폐업","0002","폐업","2026-02-12","","","","031-473-3467","0","","경기도 안양시 만안구 안양동 14-7","경기도 안양시 만안구 경수대로1188번길 18, 1층 (안양동)","13914","동산농장","2026-02-12 16:00:41","U","2026-02-14 02:40:00","","","","식육포장처리업","식육포장처리업","0","000","0",
"172","식육포장처리업","07_22_06_P","4910000","491000010420180001","2018-05-03","","03","폐업","0002","폐업","2026-02-12","","","","","0","","전라남도 장흥군 장흥읍 예양리 167-18","전라남도 장흥군 장흥읍 토요시장2길 13-1","59331","장흥표고한우할인매장","2026-02-12 14:35:09","U","2026-02-14 02:40:00","","190997.735627082","130860.191791171","식육포장처리업","식육포장처리업","0","L00","0",
"173","식육포장처리업","07_22_06_P","5220000","522000010420190012","2019-11-19","","04","취소/말소/만료/정지/중지","0004","말소","2024-12-20","","","","","0","","경상북도 칠곡군 가산면 석우리 1179","경상북도 칠곡군 가산면 인동가산로 1125","39850","대성유통","2026-02-12 11:51:17","U","2026-02-14 02:40:00","","337638.311648583","290631.064211048","식육포장처리업","식육포장처리업","0","000","0",
"174","식육포장처리업","07_22_06_P","5220000","522000000420050003","2005-09-16","","04","취소/말소/만료/정지/중지","0004","말소","2008-07-04","","","","974-6604","691.9","","경상북도 칠곡군 약목면 관호리 739-1","","","상춘유통","2026-02-12 13:51:38","U","2026-02-14 02:40:00","","324993.191732818","279640.390294371","식육포장처리업","식육포장처리업","0","000","0",
"175","식육포장처리업","07_22_06_P","3030000","303000010420240017","2024-04-08","","03","폐업","0002","폐업","2026-02-12","","","","","0","","서울특별시 성동구 성수동1가 13-214 동진아이티타워","서울특별시 성동구 상원12길 30, 동진아이티타워 지2층 B201호 (성수동1가)","04790","주식회사 씨씨프라이드","2026-02-12 14:21:23","U","2026-02-14 02:40:00","","204404.595953222","449754.076983965","식육포장처리업","식육포장처리업","0","L00","0",
"176","식육포장처리업","07_22_06_P","4400000","440000010420250004","2025-12-24","","01","영업/정상","0000","정상","","","","","0439208292","0","","충청북도 제천시 하소동 79-15","충청북도 제천시 용두대로15길 8, 102호 (하소동)","27162","정육사","2026-02-12 14:07:46","U","2026-02-14 02:40:00","","306624.152711974","404859.68496109","식육포장처리업","식육포장처리업","0","000","0",
"177","식육포장처리업","07_22_06_P","3070000","307000010420260001","2026-02-06","","01","영업/정상","0000","정상","","","","","02-943-4672","0","","서울특별시 성북구 정릉동 14-39 1층","서울특별시 성북구 정릉로34길 5, 1층 (정릉동)","02816","아우유통","2026-02-12 14:55:03","U","2026-02-14 02:40:00","","201492.086483957","455573.31442532","식육포장처리업","식육포장처리업","0","000","0",
"178","식육포장처리업","07_22_06_P","5220000","522000010420210007","2021-07-06","","04","취소/말소/만료/정지/중지","0004","말소","2024-12-20","","","","","0","","경상북도 칠곡군 지천면 용산리 632-1","경상북도 칠곡군 지천면 용산로 170","39865","(주)장인축산","2026-02-12 11:48:30","U","2026-02-14 02:40:00","","335405.700782471","267360.578695571","식육포장처리업","식육포장처리업","0","L00","0",
"179","식육포장처리업","07_22_06_P","3510500","351050010420250003","2025-09-08","","03","폐업","0002","폐업","2026-02-12","","","","","0","","인천광역시 미추홀구 주안동 3-43 (주)태민푸드","인천광역시 미추홀구 주염로 79, (주)태민푸드 (주안동)","22122","주식회사 태민푸드","2026-02-12 14:00:54","U","2026-02-14 02:40:00","","172032.426347631","441146.330034548","식육포장처리업","식육포장처리업","0","L00","0",
"180","식육포장처리업","07_22_06_P","3990000","399000010420120001","2012-02-21","","01","영업/정상","0000","정상","","","","","","195.84","","경기도 남양주시 화도읍 녹촌리 142","경기도 남양주시 화도읍 녹촌로135번길 39","12187","디에스푸드 농업회사법인","2026-02-12 15:06:24","U","2026-02-14 02:40:00","","225600.874363493","459949.142559747","식육포장처리업","식육포장처리업","0","L00","0",
"181","식육포장처리업","07_22_06_P","5530000","553000010420250017","2025-08-27","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 만세구 장안면 금의리 601-44","경기도 화성시 만세구 장안면 수정고개길202번길 151-18","18580","(주)엠케이커머스 화성지점","2026-02-12 16:23:23","U","2026-02-14 02:40:00","","","","식육포장처리업","식육포장처리업","0","L00","0",
"182","식육포장처리업","07_22_06_P","4050000","405000010420120010","2012-11-12","","01","영업/정상","0000","정상","","","","","031-265-9587","0","","경기도 용인시 수지구 풍덕천동 1089-8","경기도 용인시 수지구 풍덕천로96번길 3-27 (풍덕천동)","16841","수지축산","2026-02-13 15:55:22","U","2026-02-15 02:40:00","","208298.19","424313.26","식육포장처리업","식육포장처리업","0","000","0",
"183","식육포장처리업","07_22_06_P","4050000","405000010420170008","2017-06-14","","01","영업/정상","0000","정상","","","","","","1201","","경기도 용인시 처인구 원삼면 미평리 169-1","경기도 용인시 처인구 원삼면 죽양대로1763번길 41-4","17166","주식회사 송돈푸드","2026-02-13 08:35:01","U","2026-02-15 02:40:00","","228469.259029422","410089.782720639","식육포장처리업","식육포장처리업","0","L00","0",
"184","식육포장처리업","07_22_06_P","5380000","538000010420170001","2017-02-20","","01","영업/정상","0000","정상","","","","","","0","","","경상남도 양산시 물금읍 초장길 38, 지하1층","50595","지오푸드","2026-02-13 13:24:51","U","2026-02-15 02:40:00","","382671.555986709","205675.344212305","식육포장처리업","식육포장처리업","0","000","0",
"185","식육포장처리업","07_22_06_P","5600000","560000010420250006","2025-09-11","","01","영업/정상","0000","정상","","","","","031-534-6261","0","","경기도 포천시 신북면 신평리 138-4 1층","경기도 포천시 신북면 신평로 150-6, 1층","11138","(주)설화","2026-02-13 16:34:21","U","2026-02-15 02:40:00","","219751.095048926","493619.757651961","식육포장처리업","식육포장처리업","0","L00","0",
"186","식육포장처리업","07_22_06_P","4540000","454000010420220004","2022-11-27","","01","영업/정상","0000","정상","","","","","","0","","충청남도 논산시 연무읍 안심리 14-34","충청남도 논산시 연무읍 연무로 182-11","33007","오세요푸드","2026-02-13 10:08:12","U","2026-02-15 02:40:00","","208823.440844759","292195.114174459","식육포장처리업","식육포장처리업","0","000","0",
"187","식육포장처리업","07_22_06_P","3980000","398000010420130004","2013-04-10","","03","폐업","0002","폐업","2026-02-13","","","","","346","","경기도 구리시 사노동 373","경기도 구리시 동구릉로460번길 54-12 (사노동)","11906","주식회사 정도기업","2026-02-13 10:24:41","U","2026-02-15 02:40:00","","212459.923748794","459442.067048525","식육포장처리업","식육포장처리업","0","L00","0",
"188","식육포장처리업","07_22_06_P","3930000","393000010420220005","2022-07-19","","03","폐업","0002","폐업","2026-02-12","","","2025-09-04","031-405-9969","0","","경기도 안산시 상록구 장하동 254-1","경기도 안산시 상록구 원후약수길 45, 1층 (장하동)","15208","(주)거산푸드","2026-02-13 10:46:28","U","2026-02-15 02:40:00","","187377.975429861","427435.697263802","식육포장처리업","식육포장처리업","0","L00","0",
"189","식육포장처리업","07_22_06_P","3990000","399000010420210003","2021-02-08","","03","폐업","0002","폐업","2026-02-12","","","","","0","","경기도 남양주시 오남읍 양지리 358-3","경기도 남양주시 오남읍 진건오남로884번길 54-1","12036","(주)다올푸드","2026-02-13 13:22:12","U","2026-02-15 02:40:00","","217461.375409522","467263.077754384","식육포장처리업","식육포장처리업","0","L00","0",
"190","식육포장처리업","07_22_06_P","3560000","356000010420110003","2011-05-11","","01","영업/정상","0000","정상","","","","","583-1515","0","","인천광역시 서구 가좌동 482","인천광역시 서구 백범로630번길 22 (가좌동, 208,209,210호)","22824","(주)정성미트","2026-02-14 10:21:52","U","2026-02-16 02:40:00","","172251.750904332","441952.265914597","식육포장처리업","식육포장처리업","0","L00","0",
"191","식육포장처리업","07_22_06_P","3560000","356000010420190011","2019-07-03","","01","영업/정상","0000","정상","","","","","556-9993","0","","인천광역시 서구 가좌동 178-465","인천광역시 서구 백범로934번길 30-14 (가좌동)","22845","주식회사 예스에프앤에스","2026-02-14 10:31:33","U","2026-02-16 02:40:00","","169568.412865832","443225.07000947","식육포장처리업","식육포장처리업","0","L00","0",
"192","식육포장처리업","07_22_06_P","3560000","356000010420190014","2019-08-07","","01","영업/정상","0000","정상","","","","","581-6185","0","","인천광역시 서구 가좌동 178-111 가좌중소기업형공장 A동 4호","인천광역시 서구 백범로934번길 27-1, 가좌중소기업형공장 A동 4호 (가좌동)","22846","진영푸드","2026-02-14 10:32:25","U","2026-02-16 02:40:00","","169388.364453385","443235.744255264","식육포장처리업","식육포장처리업","0","000","0",
"193","식육포장처리업","07_22_06_P","3560000","356000010420230010","2023-05-22","","01","영업/정상","0000","정상","","","","","032-582-2472","0","","인천광역시 서구 가좌동 541-1 스마트테크노타워","인천광역시 서구 백범로 681, 스마트테크노타워 205, 2008호 (가좌동)","22829","(주)비젼식품","2026-02-14 10:18:31","U","2026-02-16 02:40:00","","171673.035533925","442097.926643952","식육포장처리업","식육포장처리업","0","L00","0",
"194","식육포장처리업","07_22_06_P","3560000","356000010420250024","2025-12-29","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 오류동 1656-1 블루텍 공존동 435호","인천광역시 서구 보듬로 158, 블루텍 공존동 4층 435호 (오류동)","22664","제이엠컴퍼니","2026-02-14 10:27:19","U","2026-02-16 02:40:00","","165916.984438499","454908.677529318","식육포장처리업","식육포장처리업","0","000","0",
"195","식육포장처리업","07_22_06_P","3560000","356000010420250015","2025-08-27","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 연희동 727-5 101, 102호","인천광역시 서구 연희로28번길 17-6, 101,102호 (연희동)","22719","(주)동행메이트","2026-02-14 10:17:31","U","2026-02-16 02:40:00","","170990.036022709","449884.935797309","식육포장처리업","식육포장처리업","0","L00","0",
"196","식육포장처리업","07_22_06_P","3560000","356000010420180011","2018-10-18","","01","영업/정상","0000","정상","","","","","031-981-047","0","","인천광역시 서구 오류동 1582-1 4동 401호","인천광역시 서구 정서진8로 5, 4동 401호 (오류동)","22850","(주)한강푸드","2026-02-14 10:22:54","U","2026-02-16 02:40:00","","166401.354173746","451064.415791686","식육포장처리업","식육포장처리업","0","L00","0",
"197","식육포장처리업","07_22_06_P","5710000","571000010420123013","2012-11-05","","01","영업/정상","0000","정상","","","","2026-02-14","","981","","충청북도 청주시 서원구 남이면 대련리 264-2","충청북도 청주시 서원구 남이면 대림로 47","28180","농업회사법인 주식회사 고가네","2026-02-14 00:00:16","U","2026-02-16 02:40:00","","240273.876193678","342000.920226423","식육포장처리업","식육포장처리업","0","L00","0",
