번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
201,이용업,05_19_01_P,5530000,5760000-203-2014-00006,2014-09-22,,3,폐업,2,폐업,2016-09-30,,,,0312320333,3.3,,경기도 화성시 병점구 병점동  871 병점역 효성 해링턴 플레이스110동 B103호 일부,"경기도 화성시 병점구 떡전골로 60 (병점동, 병점역 효성 해링턴 플레이스110동 B103호 일부)",,대중사우나,2014-09-22 13:48:01,I,2026-02-04 01:35:23,일반이용업,203145.912336272,411425.206730216,일반이용업,0.0,3.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,대중사우나_경기도화성시병점구병점동871병점역효성해링턴플레이스110동B103호일부
200,이용업,05_19_01_P,5530000,5740000-203-2014-00005,2014-09-17,,1,영업/정상,1,영업,,,,,,33.0,,경기도 화성시 만세구 양감면 송산리 11-10,경기도 화성시 만세구 양감면 초록로 890,,C.A.T 토탈 헤어 아트,2014-09-17 11:26:59,I,2026-02-04 01:35:23,일반이용업,199451.152770429,402292.527257203,일반이용업,2.0,0.0,1.0,0.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,C.A.T토탈헤어아트_경기도화성시만세구양감면송산리11-10
199,이용업,05_19_01_P,5530000,5740000-203-2014-00004,2014-08-29,,1,영업/정상,1,영업,,,,,,25.0,,경기도 화성시 만세구 송산면 사강리 631-13,경기도 화성시 만세구 송산면 송산포도로 109-6,,안산이용,2014-08-29 13:16:19,I,2026-02-04 01:35:23,일반이용업,176552.093044636,412497.13566162,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,안산이용_경기도화성시만세구송산면사강리631-13
198,이용업,05_19_01_P,5530000,5740000-203-2014-00003,2014-08-05,,3,폐업,2,폐업,2019-12-02,,,,,39.0,,경기도 화성시 만세구 향남읍 발안리 127-16 101호,"경기도 화성시 만세구 향남읍 발안남로55번길 19, 101호",,행운이발관,2019-12-02 13:53:11,I,2026-02-04 01:35:23,일반이용업,191512.627760959,403192.067605907,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,행운이발관_경기도화성시만세구향남읍발안리127-16101호
197,이용업,05_19_01_P,5530000,5740000-203-2014-00002,2014-06-26,,1,영업/정상,1,영업,,,,,,33.6,,경기도 화성시 만세구 향남읍 평리 76-25 1층,"경기도 화성시 만세구 향남읍 평4길 12, 1층",,평리이용원,2014-06-26 14:29:50,I,2026-02-04 01:35:23,일반이용업,191843.302368335,403179.895529687,일반이용업,3.0,0.0,1.0,1.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,평리이용원_경기도화성시만세구향남읍평리76-251층
358,이용업,05_19_01_P,4140000,4140000-203-2014-00002,2014-06-03,,1,영업/정상,1,영업,,,,,,33.0,486-903,경기도 연천군 전곡읍 전곡리 458-22,"경기도 연천군 전곡읍 전곡로172번길 9, 1호",11033.0,ROOT BarBershop,2026-02-06 14:10:17,U,2026-02-08 02:40:00,일반이용업,205909.399812848,502757.118066989,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,ROOTBarBershop_경기도연천군전곡읍전곡리458-22
196,이용업,05_19_01_P,5530000,5760000-203-2014-00001,2014-01-10,,3,폐업,2,폐업,2014-07-22,,,,,10.0,,경기도 화성시 병점구 병점동  871 병점역 효성 헤링턴 플레이스 110동 B103호 일부,"경기도 화성시 병점구 떡전골로 60 (병점동, 병점역 효성 헤링턴 플레이스 110동 B103호 일부)",,효성이용원,2014-01-10 17:33:47,I,2026-02-04 01:35:23,일반이용업,203145.912336272,411425.206730216,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,2,,,,,0.0,0.0,0.0,N,,효성이용원_경기도화성시병점구병점동871병점역효성헤링턴플레이스110동B103호일부
195,이용업,05_19_01_P,5530000,5740000-203-2013-00009,2013-12-23,,3,폐업,2,폐업,2025-12-19,,,,,33.0,,경기도 화성시 만세구 향남읍 평리 81-42,경기도 화성시 만세구 향남읍 평3길 10,,미스터컷트점,2025-12-19 13:54:15,I,2026-02-04 01:35:23,일반이용업,191868.337723795,403289.650379525,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,미스터컷트점_경기도화성시만세구향남읍평리81-42
43,이용업,05_19_01_P,5530000,5740000-203-2013-00008,2013-10-17,,1,영업/정상,1,영업,,,,,,46.56,,경기도 화성시 만세구 팔탄면 구장리 38-36 2층 202호,"경기도 화성시 만세구 팔탄면 시청로 955, 2층 202호",,스타이용원,2016-01-18 15:11:17,I,2026-02-04 01:35:23,일반이용업,190594.340207137,407483.680835312,일반이용업,0.0,0.0,2.0,2.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,스타이용원_경기도화성시만세구팔탄면구장리38-362층202호
193,이용업,05_19_01_P,5530000,5740000-203-2013-00007,2013-10-08,,3,폐업,2,폐업,2022-02-28,,,,0313522212,49.84,,경기도 화성시 만세구 향남읍 행정리 449-9 101호,"경기도 화성시 만세구 향남읍 행정서로1길 35-6, 1층 101호",,오땡큐,2022-02-28 11:13:41,I,2026-02-04 01:35:23,일반이용업,192315.509806911,402917.393327037,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,오땡큐_경기도화성시만세구향남읍행정리449-9101호
402,이용업,05_19_01_P,4691000,4691000-203-2013-00001,2013-10-07,,3,폐업,2,폐업,2026-02-12,,,,535 6560,9.9,,전북특별자치도 정읍시 연지동 350-14,전북특별자치도 정읍시 명덕로 65-11 (연지동),56159.0,하와이사우나이용원,2026-02-12 17:30:54,U,2026-02-14 02:40:00,일반이용업,185978.05257059,230833.562653484,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,N,,하와이사우나이용원_전북특별자치도정읍시연지동350-14
203,이용업,05_19_01_P,5530000,5750000-203-2013-00006,2013-09-24,,3,폐업,2,폐업,2014-08-04,,,,,29.75,,경기도 화성시 효행구 정남면 신리 55-3 외 1필지 1층 일부,경기도 화성시 효행구 정남면 신백길 149 (1층 일부),,고고헤어,2013-09-24 14:01:23,I,2026-02-04 01:35:23,일반이용업,197996.971717829,407200.440558867,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,고고헤어_경기도화성시효행구정남면신리55-3외1필지1층일부
202,이용업,05_19_01_P,5530000,5740000-203-2013-00005,2013-06-21,,3,폐업,2,폐업,2016-02-12,,,,,49.84,,경기도 화성시 만세구 향남읍 평리 80-9,경기도 화성시 만세구 향남읍 평2길 13,,푸른솔모범이용원,2013-06-21 14:29:12,I,2026-02-04 01:35:23,일반이용업,191840.627474598,403328.4214382,일반이용업,0.0,0.0,2.0,2.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,푸른솔모범이용원_경기도화성시만세구향남읍평리80-9
205,이용업,05_19_01_P,5530000,5740000-203-2013-00004,2013-06-19,,1,영업/정상,1,영업,,,,,,10.0,,경기도 화성시 만세구 향남읍 행정리 472-2,경기도 화성시 만세구 향남읍 향남로 430-16 (행정리 472-2 5층),,향남 힐링스파 이발소,2013-06-19 13:42:05,I,2026-02-04 01:35:23,일반이용업,193094.104384962,403473.835917333,일반이용업,0.0,0.0,5.0,5.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,향남힐링스파이발소_경기도화성시만세구향남읍행정리472-2
80,이용업,05_19_01_P,5530000,5770000-203-2013-00003,2013-04-30,,3,폐업,2,폐업,2015-06-18,,,,031 613 4587,32.85,,경기도 화성시 동탄구 반송동  132 (동탄솔빛마을 경남아너스빌 상가동 203호),"경기도 화성시 동탄구 동탄반석로 94 (반송동, 동탄솔빛마을 경남아너스빌 상가동 203호)",,오땡큐동탄1호점,2013-06-27 11:40:35,I,2026-02-04 01:35:23,일반이용업,206427.389349327,410717.564147173,일반이용업,0.0,0.0,2.0,2.0,0.0,0.0,2,,,,임대,0.0,0.0,0.0,N,,오땡큐동탄1호점_경기도화성시동탄구반송동132(동탄솔빛마을경남아너스빌상가동203호)
319,이용업,05_19_01_P,5530000,5770000-203-2013-00002,2013-03-11,,3,폐업,2,폐업,2014-03-19,,,,,44.1,,경기도 화성시 동탄구 능동 1092-7 1층일부,경기도 화성시 동탄구 여울로 197 (능동),,옛동탄이발관,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반이용업,204999.560945524,412673.725692241,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,옛동탄이발관_경기도화성시동탄구능동1092-71층일부
318,이용업,05_19_01_P,5530000,5770000-203-2013-00001,2013-01-22,,1,영업/정상,1,영업,,,,,031 613 6098,31.5,,경기도 화성시 동탄구 능동 1081 (동탄능동마을주공아파트가상가동 104호),"경기도 화성시 동탄구 동탄지성로 150-14 (능동, 동탄능동마을주공아파트가상가동 104호)",,자르고,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반이용업,205372.290169079,412164.138333826,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,자르고_경기도화성시동탄구능동1081(동탄능동마을주공아파트가상가동104호)
124,이용업,05_19_01_P,5530000,5740000-203-2012-00008,2012-12-27,,3,폐업,2,폐업,2013-04-23,,,,,10.0,,경기도 화성시 만세구 향남읍 행정리 472-2,,,힐링스파 사우나,2012-12-27 15:22:09,I,2026-02-04 01:35:23,일반이용업,193094.104384962,403473.835917333,일반이용업,0.0,0.0,5.0,5.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,힐링스파사우나_경기도화성시만세구향남읍행정리472-2
123,이용업,05_19_01_P,5530000,5770000-203-2012-00007,2012-11-16,,1,영업/정상,1,영업,,,,,031 613 7971,33.05,,경기도 화성시 동탄구 반송동  23-6 (1층),"경기도 화성시 동탄구 동탄반송3길 36-18 (반송동, (1층))",,컬러하우스,2019-10-30 19:23:22,I,2026-02-04 01:35:23,일반이용업,205847.720470143,411920.179237497,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,컬러하우스_경기도화성시동탄구반송동23-6(1층)
316,이용업,05_19_01_P,5530000,5770000-203-2012-00010,2012-11-02,,1,영업/정상,1,영업,,,,,031 80032096,30.81,,경기도 화성시 동탄구 능동 1113-6 (한솔프라자 107호),"경기도 화성시 동탄구 동탄지성로 134 (능동, (한솔프라자 107호))",,나이스가이,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반이용업,205341.597887556,411971.668142113,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,4,,,,임대,0.0,0.0,0.0,N,,나이스가이_경기도화성시동탄구능동1113-6(한솔프라자107호)
121,이용업,05_19_01_P,5530000,5750000-203-2012-00006,2012-10-26,,3,폐업,2,폐업,2017-11-21,,,,,16.5,,경기도 화성시 효행구 봉담읍 동화리 599-2 (9층),경기도 화성시 효행구 봉담읍 동화길 85 (동화리 599-2 9층),,봉담알카리사우나,2017-11-21 15:16:24,I,2026-02-04 01:35:23,일반이용업,196231.171787667,412784.008032726,일반이용업,0.0,0.0,9.0,9.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,봉담알카리사우나_경기도화성시효행구봉담읍동화리599-2(9층)
39,이용업,05_19_01_P,5530000,5740000-203-2012-00009,2012-07-20,,3,폐업,2,폐업,2016-10-18,,,,,23.76,,경기도 화성시 만세구 향남읍 행정리 459-2,"경기도 화성시 만세구 향남읍 행정서로1길 14, 1층",,편한머리,2015-06-29 11:56:35,I,2026-02-04 01:35:23,일반이용업,192334.043600797,402668.464744729,일반이용업,3.0,0.0,1.0,1.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,편한머리_경기도화성시만세구향남읍행정리459-2
120,이용업,05_19_01_P,5530000,5760000-203-2012-00005,2012-06-08,,3,폐업,2,폐업,2022-09-13,,,,,10.0,,경기도 화성시 병점구 진안동  524-1 (지하1층 사우나 내),"경기도 화성시 병점구 병점로 37-6 (진안동, 524-1 (지하1층 사우나 내))",,병점 불가마 사우나 이용실,2022-09-13 09:55:47,I,2026-02-04 01:35:23,일반이용업,203335.142133784,412121.312831616,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,3,,,,,0.0,0.0,0.0,N,,병점불가마사우나이용실_경기도화성시병점구진안동524-1(지하1층사우나내)
119,이용업,05_19_01_P,5530000,5740000-203-2012-00004,2012-05-24,,3,폐업,2,폐업,2015-06-23,,,,031 226 5000,6.6,,경기도 화성시 만세구 팔탄면 월문리 235-14 월문온천 2층,경기도 화성시 만세구 팔탄면 버들로1597번길 5 (월문온천내 2층),,월문 이용원,2012-12-27 15:20:37,I,2026-02-04 01:35:23,일반이용업,188968.733756172,401440.129078179,일반이용업,2.0,0.0,2.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,월문이용원_경기도화성시만세구팔탄면월문리235-14월문온천2층
118,이용업,05_19_01_P,5530000,5740000-203-2012-00003,2012-05-18,,3,폐업,2,폐업,2013-05-20,,,,031 351 1065,4.8,,경기도 화성시 만세구 우정읍 조암리 270-52 용궁목욕탕내,경기도 화성시 만세구 우정읍 3.1만세로 45-4 (우정읍 조암리 270-52 용궁목욕탕내),,용궁목욕탕,2012-05-18 16:14:15,I,2026-02-04 01:35:23,일반이용업,183842.505768469,397944.662007283,일반이용업,3.0,0.0,1.0,1.0,0.0,0.0,1,,,,임대,0.0,0.0,0.0,N,,용궁목욕탕_경기도화성시만세구우정읍조암리270-52용궁목욕탕내
320,이용업,05_19_01_P,5530000,5770000-203-2012-00002,2012-05-15,,3,폐업,2,폐업,2015-01-20,,,,031 80153935,33.17,,경기도 화성시 동탄구 능동 1115 (경남아너스빌 상가동 102호),,,남성헤어클럽 1080,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반이용업,205201.443473522,411804.863930564,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,남성헤어클럽1080_경기도화성시동탄구능동1115(경남아너스빌상가동102호)
116,이용업,05_19_01_P,5530000,5760000-203-2012-00001,2012-01-13,,3,폐업,2,폐업,2012-05-15,,,,031 232 0627,9.9,,경기도 화성시 병점구 진안동  524-1 (지하1층),"경기도 화성시 병점구 병점로 37-6 (진안동, 524-1번지 지하1층)",,불한증막사우나,2012-01-13 11:20:34,I,2026-02-04 01:35:23,일반이용업,203335.142133784,412121.312831616,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,3,,,,,0.0,0.0,0.0,N,,불한증막사우나_경기도화성시병점구진안동524-1(지하1층)
465,이용업,05_19_01_P,3110000,3110000-203-2011-00010,2011-11-23,,3,폐업,2,폐업,2026-02-24,,,,,6.6,122-919,서울특별시 은평구 응암동 402-5 합도빌딩,"서울특별시 은평구 응암로22길 22-1, 합도빌딩 지하 1층 (응암동)",3468.0,신은평목욕탕 이용원,2026-02-24 11:01:36,U,2026-02-26 02:40:00,일반이용업,192923.135768384,454548.951047943,일반이용업,7.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,신은평목욕탕이용원_서울특별시은평구응암동402-5합도빌딩
115,이용업,05_19_01_P,5530000,5740000-203-2011-00004,2011-11-10,,3,폐업,2,폐업,2015-10-21,,,,031 357 1096,20.0,,경기도 화성시 만세구 송산면 630-10,경기도 화성시 만세구 송산면 송산동로 6-23 (1층),,아라컷트,2011-11-10 11:41:24,I,2026-02-04 01:35:23,일반이용업,176559.150593822,412563.158965151,일반이용업,3.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,아라컷트_경기도화성시만세구송산면630-10
411,이용업,05_19_01_P,3220000,3220000-203-2011-00014,2011-10-18,,1,영업/정상,1,영업,,,,,,10.0,135-896,서울특별시 강남구 신사동 638-13 쌍봉빌딩 지하1층,"서울특별시 강남구 언주로 874 (신사동,쌍봉빌딩 지하1층)",6017.0,바운싱,2026-02-13 10:05:38,U,2026-02-15 02:40:00,일반이용업,202962.441804948,447371.866295615,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,바운싱_서울특별시강남구신사동638-13쌍봉빌딩지하1층
362,이용업,05_19_01_P,3460000,3460000-203-2011-00010,2011-10-12,,1,영업/정상,1,영업,,,,,,60.0,706-847,대구광역시 수성구 파동 581-28 1층 상가동(9)동 101호,"대구광역시 수성구 파동로 223, 상가동(9)동 1층 101호 (파동, 송원맨션)",42223.0,송원이용소,2026-02-06 10:01:00,U,2026-02-08 02:40:00,일반이용업,345511.861344665,259225.522556556,일반이용업,2.0,0.0,1.0,1.0,0.0,0.0,1,,,,임대,1.0,0.0,2.0,N,,송원이용소_대구광역시수성구파동581-281층상가동(9)동101호
425,이용업,05_19_01_P,4530000,4530000-203-2011-00001,2011-09-21,,3,폐업,2,폐업,2026-02-20,,,,041 681 3922,28.08,356-873,충청남도 서산시 대산읍 대산리 119 대산종합시장128호(1층),"충청남도 서산시 대산읍 충의로 1942, 1층 128호 (대산종합시장)",,21세기이용원,2026-02-20 17:13:09,U,2026-02-22 02:40:00,일반이용업,149499.617092301,381981.091395062,일반이용업,3.0,1.0,1.0,0.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,21세기이용원_충청남도서산시대산읍대산리119대산종합시장128호(1층)
484,이용업,05_19_01_P,5440000,5440000-203-2011-00002,2011-09-05,,3,폐업,2,폐업,2026-02-24,,,,0558823808,45.0,667-913,경상남도 하동군 진교면 진교리 426-91 2층,경상남도 하동군 진교면 민다리길 84,52344.0,경진 이용원,2026-02-25 14:24:23,U,2026-02-27 02:40:00,일반이용업,282301.171779706,170378.708692781,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,N,,경진이용원_경상남도하동군진교면진교리426-912층
113,이용업,05_19_01_P,5530000,5750000-203-2011-00003,2011-08-23,,1,영업/정상,1,영업,,,,,,27.54,,경기도 화성시 효행구 정남면 괘랑리 1049-17 (1층 일부),경기도 화성시 효행구 정남면 만년로 545-1 ((1층 일부)),,동네 이발관,2011-08-23 11:57:14,I,2026-02-04 01:35:23,일반이용업,198431.349950611,407550.252308726,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,동네이발관_경기도화성시효행구정남면괘랑리1049-17(1층일부)
112,이용업,05_19_01_P,5530000,5760000-203-2011-00002,2011-07-19,,3,폐업,2,폐업,2016-05-09,,,,031 273 2853,48.26,,경기도 화성시 병점구 반월동  869 (현대프라자 120호),"경기도 화성시 병점구 영통로 59 (반월동,(현대프라자 120호))",,시저스맨,2016-05-10 14:59:55,I,2026-02-04 01:35:23,일반이용업,205426.413013658,414794.002351414,일반이용업,4.0,1.0,1.0,1.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,시저스맨_경기도화성시병점구반월동869(현대프라자120호)
111,이용업,05_19_01_P,5530000,5750000-203-2011-00001,2011-05-30,,3,폐업,2,폐업,2011-06-13,,,,0312265170,24.0,,경기도 화성시 효행구 봉담읍 와우리 69-4 3층,,,행운,2011-05-30 17:05:21,I,2026-02-04 01:35:23,일반이용업,197868.905326843,412603.677573739,일반이용업,4.0,1.0,0.0,0.0,3.0,0.0,3,,,,,0.0,0.0,0.0,N,,행운_경기도화성시효행구봉담읍와우리69-43층
437,이용업,05_19_01_P,4810000,4810000-203-2011-00003,2011-05-09,,3,폐업,2,폐업,2026-02-21,,,,,41.96,550-070,전라남도 여수시 관문동 597 (2층),"전라남도 여수시 동문로 66 (관문동,(2층))",59742.0,초원이용원,2026-02-21 15:26:34,U,2026-02-23 02:40:00,일반이용업,267782.702574323,138497.56986173,일반이용업,3.0,0.0,2.0,2.0,0.0,0.0,0,,,,,0.0,0.0,0.0,N,,초원이용원_전라남도여수시관문동597(2층)
145,이용업,05_19_01_P,5530000,5740000-203-2010-00011,2010-12-07,,3,폐업,2,폐업,2018-08-13,,,,,49.5,,경기도 화성시 만세구 향남읍 발안리 152-12 외 2필지 동양빌딩 3층,경기도 화성시 만세구 향남읍 3.1만세로 1019 (외 2필지 동양빌딩 3층),,헤어센스,2018-08-13 17:27:55,I,2026-02-04 01:35:23,일반이용업,191216.701774931,402869.591133857,일반이용업,3.0,1.0,3.0,3.0,0.0,0.0,4,,,,임대,0.0,0.0,0.0,N,,헤어센스_경기도화성시만세구향남읍발안리152-12외2필지동양빌딩3층
144,이용업,05_19_01_P,5530000,5740000-203-2010-00010,2010-11-22,,1,영업/정상,1,영업,,,,,031 356 2500,65.49,,경기도 화성시 만세구 남양읍 남양리 1169-3,경기도 화성시 만세구 남양읍 남양시장로66번길 10-8 (남양동),,우리이발,2010-11-22 15:42:01,I,2026-02-04 01:35:23,일반이용업,183595.564076338,411823.953968798,일반이용업,3.0,0.0,2.0,2.0,0.0,0.0,2,,,,임대,0.0,0.0,0.0,N,,우리이발_경기도화성시만세구남양읍남양리1169-3
141,이용업,05_19_01_P,5530000,5750000-203-2010-00009,2010-08-16,,3,폐업,2,폐업,2014-08-18,,,,,27.6,,경기도 화성시 효행구 기안동  897 (신미주상가 109호),"경기도 화성시 효행구 융건로 91 (기안동,(신미주상가 109호))",,배양이용원,2010-08-16 10:12:13,I,2026-02-04 01:35:23,일반이용업,198911.780968343,413071.146531686,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,배양이용원_경기도화성시효행구기안동897(신미주상가109호)
55,이용업,05_19_01_P,5530000,5760000-203-2010-00008,2010-07-07,,3,폐업,2,폐업,2011-06-27,,,,,41.4,,경기도 화성시 병점구 병점동  431-55 (두산아파트상가 205호),,,두산이발관,2011-04-05 16:39:02,I,2026-02-04 01:35:23,일반이용업,203517.688160157,411534.711223119,일반이용업,0.0,0.0,2.0,2.0,0.0,0.0,4,,,,임대,0.0,0.0,0.0,N,,두산이발관_경기도화성시병점구병점동431-55(두산아파트상가205호)
21,이용업,05_19_01_P,5530000,5750000-203-2010-00007,2010-06-15,,3,폐업,2,폐업,2014-02-11,,,,,26.4,,경기도 화성시 효행구 정남면 제기리 368-1,경기도 화성시 효행구 정남면 발안로 997,,까치이발관,2010-06-15 12:54:53,I,2026-02-04 01:35:23,일반이용업,201003.422793948,403052.570528959,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,까치이발관_경기도화성시효행구정남면제기리368-1
20,이용업,05_19_01_P,5530000,5770000-203-2010-00006,2010-06-07,,3,폐업,2,폐업,2015-05-18,,,,,16.2,,경기도 화성시 동탄구 반송동  107-2 (7층),"경기도 화성시 동탄구 동탄중심상가1길 8 (반송동,(7층))",,워터이용실,2012-12-28 11:00:13,I,2026-02-04 01:35:23,일반이용업,206320.850464476,410914.936306015,일반이용업,0.0,0.0,7.0,7.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,워터이용실_경기도화성시동탄구반송동107-2(7층)
268,이용업,05_19_01_P,5530000,5740000-203-2010-00005,2010-04-15,,1,영업/정상,1,영업,,,,,,9.9,,경기도 화성시 만세구 우정읍 조암리 260-4 조암프라자 지하 1층,경기도 화성시 만세구 우정읍 조암로 8 (조암프라자 지하 1층),,프라자이발,2024-10-14 11:43:03,I,2026-02-04 01:35:23,일반이용업,183915.230630147,398042.162530214,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,프라자이발_경기도화성시만세구우정읍조암리260-4조암프라자지하1층
267,이용업,05_19_01_P,5530000,5750000-203-2010-00004,2010-03-15,,1,영업/정상,1,영업,,,,,,40.0,,경기도 화성시 효행구 봉담읍 와우리 89,경기도 화성시 효행구 봉담읍 와우안길 66,,무한이발관,2010-03-15 13:28:42,I,2026-02-04 01:35:23,일반이용업,197738.814014225,412805.063912105,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,무한이발관_경기도화성시효행구봉담읍와우리89
130,이용업,05_19_01_P,5530000,5740000-203-2010-00002,2010-03-03,,3,폐업,2,폐업,2020-11-03,,,,,18.0,,경기도 화성시 만세구 장안면 석포리 338-1,경기도 화성시 만세구 장안면 석포로 13,,석포이용원,2020-11-03 13:55:09,I,2026-02-04 01:35:23,일반이용업,185891.483295548,403340.57369067,일반이용업,1.0,0.0,0.0,0.0,0.0,0.0,2,,,,임대,0.0,0.0,0.0,N,,석포이용원_경기도화성시만세구장안면석포리338-1
297,이용업,05_19_01_P,5530000,5760000-203-2010-00001,2010-02-03,,3,폐업,2,폐업,2011-04-29,,,,031 222 5112,124.48,,경기도 화성시 병점구 병점동  347-1,,,쎄븐이용원,2010-02-03 09:42:49,I,2026-02-04 01:35:23,일반이용업,203205.940476055,411916.930796517,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,6,,,,임대,0.0,0.0,0.0,N,,쎄븐이용원_경기도화성시병점구병점동347-1
296,이용업,05_19_01_P,5530000,5770000-203-2009-00014,2009-12-14,,3,폐업,2,폐업,2017-09-13,,,,,26.4,,경기도 화성시 동탄구 반송동  86-4 (12층 일부),"경기도 화성시 동탄구 동탄원천로 163 (반송동,(12층 일부))",,위너스파이용원,2017-09-13 09:13:49,I,2026-02-04 01:35:23,일반이용업,206471.194103481,411723.937975842,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,임대,0.0,0.0,0.0,N,,위너스파이용원_경기도화성시동탄구반송동86-4(12층일부)
293,이용업,05_19_01_P,5530000,5760000-203-2009-00012,2009-11-02,,3,폐업,2,폐업,2010-12-13,,,,031 273 6111,45.63,,경기도 화성시 병점구 반월동  67-4 (호평프라자106호),,,헤어팝페라,2009-11-02 10:38:24,I,2026-02-04 01:35:23,일반이용업,205785.327720307,414720.35950072,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,4,,,,임대,0.0,0.0,0.0,N,,헤어팝페라_경기도화성시병점구반월동67-4(호평프라자106호)
292,이용업,05_19_01_P,5530000,5760000-203-2009-00011,2009-09-10,,3,폐업,2,폐업,2018-07-25,,,,,33.0,,경기도 화성시 병점구 진안동  539-11 (지하1층일부),"경기도 화성시 병점구 떡전골로 118-1 (진안동,(지하1층일부))",,영일이발관,2018-07-25 16:47:14,I,2026-02-04 01:35:23,일반이용업,202845.584401972,411892.167613947,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,3,,,,임대,0.0,0.0,0.0,N,,영일이발관_경기도화성시병점구진안동539-11(지하1층일부)
290,이용업,05_19_01_P,5530000,5740000-203-2009-00009,2009-08-24,,3,폐업,2,폐업,2010-12-17,,,,,96.38,,경기도 화성시 만세구 향남읍 행정리 473-2 (유진프라자 503호),,,청운이용원,2009-08-24 15:14:57,I,2026-02-04 01:35:23,일반이용업,193029.855,403383.865,일반이용업,0.0,0.0,0.0,5.0,0.0,0.0,6,,,,임대,0.0,0.0,0.0,N,,청운이용원_경기도화성시만세구향남읍행정리473-2(유진프라자503호)
