"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"146","방문판매업","08_26_02_P","3130000","2026313027823200001","2026-02-10","","01","영업/정상","01","정상영업","","","","","027944574","","","서울특별시 마포구 상암동 **** DMC첨단산업센터","서울특별시 마포구 성암로 ***, DMC첨단산업센터 C동 *층 ***,***,***호 (상암동)","03920","주식회사 서경산업","2026-02-12 09:40:07","U","2026-02-14 02:40:00","","189855.433985731","453614.583448105","9142762500","4752170500","300000000","",
"147","방문판매업","08_26_02_P","4721000","1998472008923200001","1998-11-27","","03","폐업","03","폐업처리","2026-02-03","","","","0632919111","","","삼례읍 삼례리 ***-*","","","현대완주중앙판매점","2026-02-12 20:53:44","U","2026-02-14 02:40:00","","","","0","0","0","",
"148","방문판매업","08_26_02_P","5670000","2018567056623200018","2018-12-07","","03","폐업","03","폐업처리","2026-02-13","","","","","","","경상남도 창원시 성산구 용호동 **-** 배정빌딩","경상남도 창원시 성산구 용지로 ***, 배정빌딩 *층 *호 (용호동)","51436","종근당건강 헬스벨스토리 창원용호점","2026-02-12 18:00:39","U","2026-02-14 02:40:00","","352903.830773184","193425.158130431","0","0","0","",
"149","방문판매업","08_26_02_P","3700000","2018370010423200022","2018-05-30","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","울산광역시 남구 옥동 ***번지 **호","울산광역시 남구 문수로 ***, ***호 (옥동)","44645","(주)아르가나","2026-02-12 21:56:51","U","2026-02-14 02:40:00","","407621.706173653","228600.134786534","0","0","10000000","",
"150","방문판매업","08_26_02_P","3060000","2025306020223200001","2025-01-22","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 중랑구 묵동 ***-** 미래지안 ***호","서울특별시 중랑구 공릉로**길 *-*, ***호 (묵동, 미래지안)","02019","박순희","2026-02-12 14:20:32","U","2026-02-14 02:40:00","","206959.249936226","457257.979657691","0","0","0","",
"151","방문판매업","08_26_02_P","5670000","2025567057023200001","2025-01-31","","01","영업/정상","01","정상영업","","","","","055-247-1258","","","경상남도 창원시 마산합포구 진전면 봉곡리 ***-*","경상남도 창원시 마산합포구 진전면 봉곡길 **-**","51796","웰본","2026-02-12 11:16:26","U","2026-02-14 02:40:00","","329171.306366853","180041.090738","0","0","0","",
"152","방문판매업","08_26_02_P","5420000","2026542015123200001","2025-02-05","","01","영업/정상","01","정상영업","","","","","","","","경상남도 고성군 회화면 배둔리 ***-**","경상남도 고성군 회화면 배둔로 **, *층","52915","팔자유통","2026-02-13 18:08:56","I","2026-02-15 00:20:02","","324759.868740052","173898.231141013","0","0","0","",
"153","방문판매업","08_26_02_P","3300000","2026330011923200001","2026-02-13","","01","영업/정상","01","정상영업","","","","","051-532-0007","","","부산광역시 동래구 명장동 ***-*","부산광역시 동래구 명안로 ** (명장동)","47778","성일통신 (주)","2026-02-13 17:11:09","I","2026-02-15 00:20:02","","391574.348580447","191285.963366151","13917918200","1905975300","12011953200","",
"154","방문판매업","08_26_02_P","4550000","2026455012823200002","2026-02-13","","01","영업/정상","01","정상영업","","","","","","","","충청남도 금산군 추부면 마전리 ***-*","충청남도 금산군 추부면 다복로 ***, 주*동 일부","32714","바이오 에너지","2026-02-13 11:36:07","I","2026-02-15 00:20:02","","240644.46792553","298283.941518292","0","0","0","",
"155","방문판매업","08_26_02_P","3830000","2026384003323200002","2025-06-25","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 만안구 안양동 ***-* 리보빌딩","경기도 안양시 만안구 냉천로 *, 리보빌딩 *층 (안양동)","14091","올스본코리아","2026-02-13 10:44:01","I","2026-02-15 00:20:02","","","","0","0","0","",
"156","방문판매업","08_26_02_P","3860000","2026388100623200003","2026-02-13","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 소사구 심곡본동 *** 동부맨션 ***호","경기도 부천시 소사구 심곡로**번길 **, ***호 (심곡본동, 동부맨션)","14716","스킨유스킨케어","2026-02-13 09:47:29","I","2026-02-15 00:20:02","","180263.434273222","442008.739523292","0","0","0","",
"157","방문판매업","08_26_02_P","4050000","2026562002723200001","2021-07-12","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 처인구 김량장동 **-* 재성웨딩홀","경기도 용인시 처인구 백옥대로 ****, *층 일부 재성웨딩홀 (김량장동)","17051","하이리코스메틱","2026-02-13 09:19:34","I","2026-02-15 00:20:02","","218500.445961072","414791.770296376","0","0","0","",
"158","방문판매업","08_26_02_P","4540000","2026454031023200003","2026-02-13","","01","영업/정상","01","정상영업","","","","","","","","충청남도 논산시 반월동 ***-**","충청남도 논산시 중앙로***번길 *, *층 (반월동)","32951","세계보청기 논산센터","2026-02-13 14:42:27","I","2026-02-15 00:20:02","","207452.129559363","300540.823489184","0","0","0","",
"159","방문판매업","08_26_02_P","4520000","2026452038323200002","2026-02-13","","01","영업/정상","01","정상영업","","","","","","","","충청남도 아산시 인주면 공세리 ***-*","충청남도 아산시 인주면 서해로 ***, 주*동 ***호","31427","신선","2026-02-13 16:33:36","I","2026-02-15 00:20:02","","191672.647518679","375353.766413795","0","0","0","",
"160","방문판매업","08_26_02_P","3700000","2020370014623200016","2020-03-16","","01","영업/정상","01","정상영업","","","","","","","","울산광역시 남구 신정동 ***-*","울산광역시 남구 봉월로**번길 **-*, ***호 (신정동)","44674","한국품앗이클럽","2026-02-13 14:26:41","U","2026-02-15 02:40:00","","409455.051045345","228952.478287797","0","0","0","",
"161","방문판매업","08_26_02_P","3740000","2025376003423200007","2025-09-01","","02","휴업","02","휴업처리","","2026-02-13","2027-01-31","","","","","경기도 수원시 권선구 오목천동 ***-*","경기도 수원시 권선구 삼천병마로****번길 **-*, 주건축물제 *동 *층 (오목천동)","16634","(TC)유통","2026-02-13 11:08:03","U","2026-02-15 02:40:00","","196665.252682584","415852.539899677","0","0","0","",
"162","방문판매업","08_26_02_P","5080000","2018508013323200027","2018-10-23","","03","폐업","03","폐업처리","2026-02-13","","","","054-464-4688","","","경상북도 구미시 임은동 ***번지 *호","경상북도 구미시 상사동로 **-*, *층 (임은동)","39337","마임상모지사","2026-02-13 16:44:04","U","2026-02-15 02:40:00","","322338.467136267","288101.972687188","0","0","0","",
