"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"269","종합여행업","03_12_03_P","3130000","CDFI2260042026000009","2025-08-12","","01","영업/정상","13","영업중","","","","","02-312-8881","","","서울특별시 마포구 연남동 256-7","서울특별시 마포구 성미산로26길 26, 2층 201호 (연남동)","03984","(주)비에스에스트래블","2026-02-09 15:48:21","U","2026-02-11 02:40:00","","193110.085146196","451161.220837972","종합여행업","","","0","","","서울보증보험","","0","0","0","0","BSS TRAVEL Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250819","20260818","","0","",
"270","종합여행업","03_12_03_P","3160000","CDFI2260042025000006","2025-02-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 97-3 대림오피스밸리","서울특별시 구로구 가마산로 282, 대림오피스밸리 9층 931호 (구로동)","08302","(주)글레듀","2026-02-09 13:46:32","U","2026-02-11 02:40:00","","190352.185129194","443799.918089908","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","6.6","","0","","","","","","","50000000","20260226","20270225","","7","",
"271","종합여행업","03_12_03_P","3000000","CDFI2260042025000026","2011-08-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 청진동 246 D타워","서울특별시 종로구 종로3길 17, D타워 비2층 209호 (청진동)","03155","(주)케이투어","2026-02-09 13:38:41","U","2026-02-11 02:40:00","","198068.926781947","452087.030190231","종합여행업","","","0","","","서울보증보험(6천5백만원)","","0","0","0","0","K Tour Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","200000000","20250831","20260830","","0","",
"272","종합여행업","03_12_03_P","3160000","CDFI2260042022000016","2022-07-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 112-1 선일빌딩","서울특별시 구로구 공원로7길 41-1, 선일빌딩 3층 (구로동)","08294","(주)자연국제여행사","2026-02-09 13:40:57","U","2026-02-11 02:40:00","","189948.598241232","444340.124394241","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","33","","0","","","","","20250213","20260327","50000000","20250720","20260719","","33","",
"273","종합여행업","03_12_03_P","3160000","CDFI2260042025000004","2025-02-06","","01","영업/정상","13","영업중","","","","","02-892-6450","","","서울특별시 구로구 구로동 1258 중앙유통단지","서울특별시 구로구 경인로53길 15, 중앙유통단지 가동 4층 4612호 (구로동)","08217","감성투어","2026-02-09 13:42:28","U","2026-02-11 02:40:00","","188840.515865617","444306.771104527","종합여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","30.58","","0","","","","","","","50000000","20260210","20270210","","31","",
"274","종합여행업","03_12_03_P","3400000","CDFI2260042024000004","2024-12-26","","01","영업/정상","13","영업중","","","","","","","","부산광역시 기장군 정관읍 모전리 689-14 송산재 101호","부산광역시 기장군 정관읍 모전1길 74, 송산재","46008","해피드림여행사","2026-02-09 17:04:35","U","2026-02-11 02:40:00","","397276.843648085","206302.421976331","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","8.47","","0","","","","","","","51750732","20241227","20251227","","8","",
"275","종합여행업","03_12_03_P","3190000","CDFI2260042024000011","2024-12-03","","01","영업/정상","13","영업중","","","","","070-8098-7127","","","서울특별시 동작구 상도동 487-8","서울특별시 동작구 상도로55길 6, 408호 (상도동)","06978","주식회사 와이리","2026-02-09 18:16:32","U","2026-02-11 02:40:00","","195857.068923378","443873.352093759","종합여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251220","20261220","","0","",
"276","종합여행업","03_12_03_P","3150000","CDFI2260042026000011","2017-02-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 333-27 황보아트빌 101호","서울특별시 강서구 강서로18가길 44, 101호 (화곡동, 황보아트빌)","07751","풍요로운 여행","2026-02-10 16:55:27","I","2026-02-12 00:20:02","","186331.364646218","448184.140564735","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20191106","20201105","100000000","20231218","20241217","","0","",
"277","종합여행업","03_12_03_P","3630000","CDFI2260042026000001","2016-07-25","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 쌍암동 689-1","광주광역시 광산구 임방울대로825번길 60-18, 302호 (쌍암동)","62278","주식회사 제주골든투어금색제주","2026-02-10 09:59:46","I","2026-02-12 00:20:02","","186341.793364384","191251.694170398","종합여행업","","일반공업지역","1","기타","","서울보증보험","기타","1","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","200000000","20250725","20260724","","20","",
"278","종합여행업","03_12_03_P","3940000","CDFI2260042026000006","2026-02-10","","01","영업/정상","13","영업중","","","","","00-739-7777","","","경기도 고양시 일산동구 장항동 757 로데오탑","경기도 고양시 일산동구 무궁화로 20-38, 로데오탑 703, 704, 705호 (장항동)","10401","(주)유진글로벌코리아","2026-02-10 13:57:57","I","2026-02-12 00:20:02","","179465.695319664","462041.899769362","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","300000000","","","","0","",
"279","종합여행업","03_12_03_P","3390000","CDFI2260042026000002","2026-02-10","","01","영업/정상","13","영업중","","","","","","","","부산광역시 사상구 삼락동 70-16","부산광역시 사상구 낙동대로1518번길 17, 주식회사 백만축산 3층 (삼락동)","46901","주식회사 백만축산","2026-02-10 10:54:13","I","2026-02-12 00:20:02","","380733.454433278","190074.453195081","종합여행업","","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
"280","종합여행업","03_12_03_P","3000000","CDFI2260042015000032","2015-06-24","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 숭인동 1367 경일오피스텔 808호","서울특별시 종로구 난계로 259, 1203호 (숭인동, 경일오피스텔)","03116","워니투어","2026-02-10 17:17:38","U","2026-02-12 02:40:00","","201960.951300031","452506.178595954","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Wony tour","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","200000000","20250921","20260920","","0","",
"281","종합여행업","03_12_03_P","3000000","CDFI2260042018000006","2018-01-10","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 종로2가 6 종로타워 19층","서울특별시 종로구 종로 51, 종로타워 19층 (종로2가)","03161","엠트래블코리아(주)","2026-02-10 17:11:53","U","2026-02-12 02:40:00","","198504.772723631","452018.161511911","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Mtravel Korea Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","20181101","20191031","200000000","20190111","20200110","","0","",
"282","종합여행업","03_12_03_P","3000000","CDFI2260042016000039","2016-08-26","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 내수동 72 경희궁의아침 3단지 1532호","서울특별시 종로구 사직로8길 34, 경희궁의아침 3단지 1532호 (내수동)","03174","(주)이츠마이라이프","2026-02-10 17:18:39","U","2026-02-12 02:40:00","","197465.223921125","452366.613899898","종합여행업","","","0","","","서울보증보험(65,000,000)","","0","0","0","0","IT'S MY LIFE","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","267003904","20190829","20200828","","0","",
"283","종합여행업","03_12_03_P","3000000","CDFI2260042016000040","2016-08-26","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-734-8232","","","서울특별시 종로구 사직동 237-1 한라빌딩 101호","서울특별시 종로구 사직로 66-1, 1층 1호 (사직동, 한라빌딩)","03167","(주)아웃도어파트너스","2026-02-10 17:11:14","U","2026-02-12 02:40:00","","197010.963445056","452417.61350483","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Outdoor Partners Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","140000000","20181122","20201121","","0","",
"284","종합여행업","03_12_03_P","3000000","CDFI2260042015000019","2015-05-12","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-725-8282","","110-111","서울특별시 종로구 관철동 11-19 글로벌빌딩 4,5층","서울특별시 종로구 삼일대로15길 19, 4,5층 (관철동, 글로벌빌딩)","03190","(주)글로벌콘텐츠리퍼블릭","2026-02-10 17:04:07","U","2026-02-12 02:40:00","","198726.009497482","451826.346589316","종합여행업","","","0","","","서울보증보험(65,000,000)","","0","0","0","0","Global C&R CO., LTD.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","1811878020","20180518","20190517","","0","",
"285","종합여행업","03_12_03_P","3000000","CDFI2260042017000022","2017-04-07","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 숭인동 1054","서울특별시 종로구 숭인동길 6, 3층 (숭인동)","03111","어반트래블","2026-02-10 17:12:23","U","2026-02-12 02:40:00","","201838.198011408","452552.283687383","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Urban Travel","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20190421","20200420","","0","",
"286","종합여행업","03_12_03_P","3000000","CDFI2260042018000016","2018-02-07","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","0237895677","","","서울특별시 종로구 당주동 19 삼한빌딩 601호-에이","서울특별시 종로구 새문안로9길 29-3, 삼한빌딩 601호-에이호 (당주동)","03183","(주)이노코퍼","2026-02-10 17:13:24","U","2026-02-12 02:40:00","","197742.903976379","452109.176396149","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","INNO COFFER. CO.LTD.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","33","","0","","","","","","","100000000","20210301","20220228","","33","",
"287","종합여행업","03_12_03_P","3620000","CDFI2260042019000002","2019-02-21","","01","영업/정상","13","영업중","","","","","062-961-2300","","","광주광역시 북구 양산동 874","광주광역시 북구 양산택지로33번길 10-1 (양산동)","61071","주식회사 디스커버리","2026-02-10 11:40:52","U","2026-02-12 02:40:00","","188834.604274473","190058.438279337","종합여행업","","","1","","","서울보증보험","사무실","1","0","0","0","","","0","0","","0","0","","0","133.25","","0","","","","","","","100000000","20260225","20270224","","133","",
"288","종합여행업","03_12_03_P","3270000","CDFI2260042023000012","2015-02-05","","01","영업/정상","13","영업중","","","","","051-819-3232","","","부산광역시 동구 초량동 1196-1 5층(장호빌딩) 503-1호","부산광역시 동구 중앙대로236번길 12, 장호빌딩 5층 503-1호 (초량동)","48733","(주)디오아이","2026-02-10 10:37:02","U","2026-02-12 02:40:00","","386137.178752745","181717.165476304","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20260205","20270204","","0","",
"289","종합여행업","03_12_03_P","3220000","CDFI2260042022000015","2022-03-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 삼성동 170-9 덕명빌딩","서울특별시 강남구 테헤란로 625, 덕명빌딩 17층 1719호 (삼성동)","06173","영꿀","2026-02-10 19:08:35","U","2026-02-12 02:40:00","","205769.78075105","445326.634975016","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100542960","20260226","20270226","","0","",
"290","종합여행업","03_12_03_P","3000000","CDFI2260042019000008","2019-03-07","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-3276-3099","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩 416호","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 416호 (신문로1가)","03186","(주)바이칼투어","2026-02-10 17:13:53","U","2026-02-12 02:40:00","","197713.264843734","451938.037703258","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","BAIKAL TOUR","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210307","20220306","","0","",
"291","종합여행업","03_12_03_P","3000000","CDFI2260042019000029","2018-07-04","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-3675-9940","","","서울특별시 종로구 효제동 308 SKY308빌딩 7층","서울특별시 종로구 대학로 13, SKY308빌딩 7층 (효제동)","03129","해중연국제무역(주)","2026-02-10 17:18:08","U","2026-02-12 02:40:00","","200085.837802641","452243.108568999","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","HAI ZHONG YUAN","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20190605","20200604","","0","",
"292","종합여행업","03_12_03_P","3000000","CDFI2260042019000037","2017-10-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-736-2008","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩 2008, 2009, 2010호","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 2008, 2009, 2010호 (신문로1가)","03186","고 해피투어","2026-02-10 17:16:09","U","2026-02-12 02:40:00","","197713.264843734","451938.037703258","종합여행업","","","0","","","한국관광협회(50,000,000)","근린생활시설","0","0","0","0","GO HAPPY Tour Co ., LTD","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","99","","0","","","","","","","100000000","20220623","20230623","","99","",
"293","종합여행업","03_12_03_P","4490000","CDFI2260042019000002","2019-11-21","","01","영업/정상","13","영업중","","","","","041-523-2002","","","충청남도 천안시 서북구 불당동 1534","충청남도 천안시 서북구 불당25로 176, 율곡스퀘어더에이스1 3층 306호 (불당동)","31156","글로벌비즈여행사","2026-02-10 11:35:55","U","2026-02-12 02:40:00","","209665.080510471","368317.230536408","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251201","20261130","","0","",
"294","종합여행업","03_12_03_P","3000000","CDFI2260042020000005","2020-02-18","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 관훈동 198-16 남도빌딩 603호","서울특별시 종로구 인사동7길 33, 남도빌딩 603호 (관훈동)","03149","주식회사 에이치피제이 여행사","2026-02-10 17:12:55","U","2026-02-12 02:40:00","","198580.902409926","452280.593583243","종합여행업","","","0","","","한국관광협회(50,000,000)","","0","0","0","0","HPJ Travel Agency Inc.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210227","20220227","","0","",
"295","종합여행업","03_12_03_P","3000000","CDFI2260042020000004","2020-02-13","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩 2320호","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 2320호 (신문로1가)","03186","주식회사 앤디글로벌","2026-02-10 17:19:23","U","2026-02-12 02:40:00","","197713.264843734","451938.037703258","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","ANDY GLOBAL","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20200214","20210213","","0","",
"296","종합여행업","03_12_03_P","3000000","CDFI2260042020000007","2019-03-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-6959-5448","","","서울특별시 종로구 관철동 10-2 삼일빌딩","서울특별시 종로구 청계천로 85, 삼일빌딩 1005호 (관철동)","03190","(주)큐브밸리","2026-02-10 17:17:03","U","2026-02-12 02:40:00","","198795.525085201","451811.272474605","종합여행업","","","0","","","서울보증보험(100,000,000)","","0","0","0","0","CUBE VALLEY. INC","General Travel Business","0","0","","0","0","","0","0","","0","","","","","20240316","20250315","100000000","20240315","20250314","","0","",
"297","종합여행업","03_12_03_P","3110000","CDFI2260042026000001","2025-03-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 은평구 녹번동 7-1 서울기록원","서울특별시 은평구 통일로62길 7, 서울기록원 3층 (녹번동)","03371","(주)씨앤케이투어마케팅","2026-02-10 11:13:58","U","2026-02-12 02:40:00","","194166.133060428","456119.350815468","종합여행업","","","0","","","관광공제회(오천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250317","20260317","","0","",
"298","종합여행업","03_12_03_P","3220000","CDFI2260042026000006","2026-01-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 638-2 지하1층 6-제이5호","서울특별시 강남구 압구정로 306, 지하1층 6-제이5호 (신사동)","06017","주식회사 제이에스나루","2026-02-10 09:04:33","U","2026-02-12 02:40:00","","202993.437818281","447400.303560123","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260114","20270113","","0","",
"299","종합여행업","03_12_03_P","5370000","CDFI2260042016000001","2016-10-18","","01","영업/정상","13","영업중","","","","","055-688-5292","","","경상남도 거제시 아주동 1697-26","경상남도 거제시 아주1로 17, 102호 (아주동)","53305","(주)드림투어","2026-02-10 17:36:43","U","2026-02-12 02:40:00","","354501.393553482","153337.358846752","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251020","20261019","","0","",
"300","종합여행업","03_12_03_P","3130000","CDFI2260042015000072","2015-07-03","","01","영업/정상","13","영업중","","","","","02-335-3289","","","서울특별시 마포구 연남동 259-12 202호","서울특별시 마포구 동교로29길 14-1, 202호 (연남동)","03984","와이엘서울(주)","2026-02-10 15:59:08","U","2026-02-12 02:40:00","","193209.067225863","451013.643172214","종합여행업","","","0","","","공제회(01-26-0170)","","0","0","0","0","YL-SEOUL Co.,Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","200000000","20260222","20270222","","0","",
"301","종합여행업","03_12_03_P","3000000","CDFI2260042021000029","2021-10-06","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-6953-4977","","","서울특별시 종로구 내수동 72 경희궁의아침 3단지","서울특별시 종로구 사직로8길 34, 경희궁의아침 3단지 1201호 (내수동)","03174","저스트점핀 주식회사","2026-02-10 17:14:24","U","2026-02-12 02:40:00","","197465.223921125","452366.613899898","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Just jumpin Inc.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","50000000","20211006","20221005","","0","",
"302","종합여행업","03_12_03_P","3910000","CDFI2260042021000007","2011-06-21","","01","영업/정상","13","영업중","","","","","070-8858-3533","","","경기도 평택시 고덕동 2048-3","경기도 평택시 고덕중앙로 294, 302호 (고덕동)","18014","(주)알이백버스","2026-02-10 16:15:45","U","2026-02-12 02:40:00","","204698.350972436","393779.091693112","종합여행업","","일반주거지역","4","기타","","서울보증보험","근린생활시설","4","0","0","0","","","0","0","","0","0","","0","78.82","","0","","","","","","","200000000","20250822","20260821","","79","",
"303","종합여행업","03_12_03_P","3000000","CDFI2260042021000042","2021-11-19","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","","","","서울특별시 종로구 인의동 28-26","서울특별시 종로구 종로31길 43, 507호 (인의동)","03130","주식회사 신영국제여행사","2026-02-10 17:14:56","U","2026-02-12 02:40:00","","199826.205827729","452259.300048914","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Shin Young international travel agency Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","50000000","20211119","20221118","","0","",
"304","종합여행업","03_12_03_P","4191000","CDFI2260042025000008","2025-10-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 원주시 단계동 1207-24 1층","강원특별자치도 원주시 전망길 12-1, 1층 (단계동)","26379","주식회사 네옴","2026-02-10 09:43:08","U","2026-02-12 02:40:00","","281226.502285072","428316.194653565","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"305","종합여행업","03_12_03_P","3230000","CDFI2260042023000006","2023-02-23","","01","영업/정상","13","영업중","","","","","070-7500-5981","","","서울특별시 송파구 문정동 634 가든파이브라이프 L동 7074호","서울특별시 송파구 충민로 66, 가든파이브라이프 L동 7층 7074호 (문정동)","05838","주식회사 더골프트렌드","2026-02-10 17:40:57","U","2026-02-12 02:40:00","","210986.460698452","441725.293491662","종합여행업","","","0","","","서울보증보험(오천만원)","","0","0","0","0","","","0","0","","0","0","","0","22.68","","0","","","","","","","50000000","20260223","20270222","","23","",
"306","종합여행업","03_12_03_P","3190000","CDFI2260042017000009","2017-12-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 57-108 1층 101호","서울특별시 동작구 동작대로35길 103, 1층 101호 (사당동)","06991","FNF(family and friend) TOUR","2026-02-10 08:53:04","U","2026-02-12 02:40:00","","197929.763721771","443417.381665282","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","115816304","20250818","20260818","","0","",
"307","종합여행업","03_12_03_P","3220000","CDFI2260042025000059","2025-06-30","","03","폐업","03","폐업","2026-02-10","","","","","","","서울특별시 강남구 삼성동 157-16 제이엠빌딩","서울특별시 강남구 테헤란로83길 15, 제이엠빌딩 2층 (삼성동)","06168","벌리츠코리아(주)","2026-02-10 17:08:58","U","2026-02-12 02:40:00","","204986.837709378","445134.136741889","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"308","종합여행업","03_12_03_P","3380000","CDFI2260042021000001","2021-03-15","","01","영업/정상","13","영업중","","","","","1666-9528","","","부산광역시 수영구 광안동 199-3 가비펠리치","부산광역시 수영구 광남로 100, 10층 1005호 (광안동, 가비펠리치)","48303","제이하우스","2026-02-10 10:47:25","U","2026-02-12 02:40:00","","392682.789773208","185562.575426638","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","113007552","20240314","20250313","","0","",
"309","종합여행업","03_12_03_P","3000000","CDFI2260042016000043","2016-09-01","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-397-6104","","","서울특별시 종로구 관훈동 198-8","서울특별시 종로구 인사동5길 42, 5층 (관훈동, 종로빌딩)","03149","(주)티비스켓","2026-02-10 17:07:29","U","2026-02-12 02:40:00","","198500.44755914","452243.433654936","종합여행업","","","0","","","서울보증보험(50,000,000)","","0","0","0","0","Tviceket Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","300000000","20180919","20190918","","0","",
"310","종합여행업","03_12_03_P","3000000","CDFI2260042022000022","2022-05-09","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-10","","","","02-929-1253","","","서울특별시 종로구 숭인동 766 종로청계힐스테이트","서울특별시 종로구 숭인동길 21, 가동 106호 (숭인동, 종로청계힐스테이트)","03112","(주)띄움스토리","2026-02-10 17:15:36","U","2026-02-12 02:40:00","","201798.834918812","452637.556986205","종합여행업","","","0","","","서울보증보험(50,000,000원)","","0","0","0","0","TTUIUMSTORY Co., Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220509","20230508","","0","",
"311","종합여행업","03_12_03_P","3230000","CDFI2260042025000004","2023-02-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 642 송파 테라타워2","서울특별시 송파구 송파대로 201, 송파 테라타워2 A동 10층 A1016호 (문정동)","05854","주식회사 에이치아이앤티","2026-02-10 12:58:48","U","2026-02-12 02:40:00","","","","종합여행업","","일반상업지역","21","","","서울보증(8천5백만원)","사무실","17","4","0","0","HINT Corp.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","79.31","","0","","","","","","","50000000","20260220","20270219","","79","",
"312","종합여행업","03_12_03_P","3220000","CDFI2260042025000002","2025-01-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 703-5 일환빌딩","서울특별시 강남구 선릉로93길 54, 일환빌딩 6층 6394호 (역삼동)","06151","정투어","2026-02-10 09:09:35","U","2026-02-12 02:40:00","","203852.055002405","444671.368760749","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260107","20270106","","0","",
"313","종합여행업","03_12_03_P","3460000","CDFI2260042025000001","2025-02-11","","01","영업/정상","13","영업중","","","","","","","","대구광역시 수성구 신매동 368-5 시지삼승교회","대구광역시 수성구 달구벌대로641길 4-8, 2층 (신매동)","42271","에스지투어","2026-02-10 16:44:23","U","2026-02-12 02:40:00","","354306.77987978","261436.829944787","종합여행업","","","0","","","서울보증보험","","0","0","0","0","SG Tour","Comprehensive travel business","0","0","","0","0","","0","0","","0","","","","","","","70000000","20260218","20270217","","0","",
"314","종합여행업","03_12_03_P","3630000","CDFI2260042026000002","2026-02-11","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 하남동 1162-2","광주광역시 광산구 마항길 25, 1층 (하남동)","62232","투어스카이","2026-02-11 10:00:32","I","2026-02-13 00:20:38","","181622.055774868","187149.485430697","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0","",
"315","종합여행업","03_12_03_P","3040000","CDFI2260042026000006","2026-02-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 645-7","서울특별시 광진구 긴고랑로14길 64, 지층 (중곡동)","04918","주식회사 투타","2026-02-11 12:59:36","I","2026-02-13 00:20:38","","207002.785697952","450846.436421639","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260212","20270211","","0","",
"316","종합여행업","03_12_03_P","3010000","CDFI2260042026000020","2017-06-21","","01","영업/정상","13","영업중","","","","","02-6978-3678","","","서울특별시 중구 필동2가 10 충무빌딩","서울특별시 중구 퇴계로 197, 충무빌딩 503호 (필동2가)","04557","가화투어","2026-02-11 11:01:33","I","2026-02-13 00:20:38","","199393.748061831","451020.317219361","종합여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","29.39","","0","","","","","","","100000000","20251117","20261117","","29","",
"317","종합여행업","03_12_03_P","3390000","CDFI2260042026000003","2026-02-11","","01","영업/정상","13","영업중","","","","","0513115884","","","부산광역시 사상구 감전동 114-39","부산광역시 사상구 사상로 126, 3층 (감전동)","46983","주식회사 굿버스 투어","2026-02-11 17:03:21","I","2026-02-13 00:20:38","","381183.586577188","186095.058748972","종합여행업","","일반주거지역","4","기타","","","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0","",
