"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"404","미용업","05_18_01_P","6510000","6510000-224-2026-00001","2026-04-02","","01","영업/정상","01","영업","","","","","","30.00","690-841","제주특별자치도 제주시 노형동 2578-8","제주특별자치도 제주시 달마루길 10-3, 1층 (노형동)","63100","뷰티랩제이(BEAUTYLABJ)","2026-04-02 16:05:26","I","2026-04-04 00:20:02","피부미용업","151100.31780338","-654.098888066738","일반미용업, 피부미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","0","","","","","0","0","3","N",
"405","미용업","05_18_01_P","4781000","4781000-213-2026-00001","2026-04-02","","01","영업/정상","01","영업","","","","","","20.80","","전북특별자치도 고창군 고창읍 읍내리 236-5","전북특별자치도 고창군 고창읍 천변북로 97","56432","엔아이뷰티랩","2026-04-02 16:22:07","I","2026-04-04 00:20:02","피부미용업","172924.252747495","214974.619122101","종합미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"406","미용업","05_18_01_P","4520000","4520000-213-2012-00041","2012-03-06","","01","영업/정상","01","영업","","","","","07043799823","17.12","336-010","충청남도 아산시 온천동 87-14 1층","충청남도 아산시 온천대로 1510-10, 1층 (온천동)","31514","은혜헤어샵","2026-04-02 09:58:47","I","2026-04-04 00:20:02","일반미용업","200400.147132277","364348.81643512","종합미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"407","미용업","05_18_01_P","4520000","4520000-215-2026-00006","2026-04-02","","01","영업/정상","01","영업","","","","","","40.77","336-855","충청남도 아산시 배방읍 세교리 1585 주건축물제1동 3층 302호","충청남도 아산시 배방읍 동방로 180-3, 주건축물제1동 3층 302호","31473","쎌블리네일","2026-04-02 13:59:41","I","2026-04-04 00:20:02","네일아트업","208384.051181771","364131.311171766","네일미용업","0","0","3","3","0","0","10","","","","","0","0","0","N",
"408","미용업","05_18_01_P","4870000","4870000-213-2013-00001","2013-08-08","","01","영업/정상","01","영업","","","","","","58.00","542-803","전라남도 구례군 구례읍 봉남리 46-3","전라남도 구례군 구례읍 봉성로 15-9, 1층","57655","마리앤두","2026-04-02 15:04:27","I","2026-04-04 00:20:02","일반미용업","242132.62282831","189466.26354518","종합미용업","1","0","1","0","0","0","3","","","","","0","0","0","N",
"409","미용업","05_18_01_P","3050000","3050000-211-2026-00011","2026-04-02","","01","영업/정상","01","영업","","","","","","60.00","130-851","서울특별시 동대문구 전농동 620-47 청량리역 롯데캐슬 SKY-L65","서울특별시 동대문구 왕산로 200, 청량리역 롯데캐슬 SKY-L65 6층 문화및집회시설(집회장A)호 (전농동)","02559","단장","2026-04-02 14:16:47","I","2026-04-04 00:20:02","일반미용업","203917.462724049","452951.998520792","일반미용업","6","0","6","6","0","0","7","","","","","1","0","0","N",
"410","미용업","05_18_01_P","3680000","3680000-212-2026-00004","2026-04-01","","01","영업/정상","01","영업","","","","","042 6210425","46.80","306-829","대전광역시 대덕구 비래동 509-1 비래휴플러스 204호","대전광역시 대덕구 비래서로10번길 21, 비래휴플러스 상가동 2층 204호 (비래동, 비래한신휴플러스)","34419","손길피부샾","2026-04-02 16:33:15","I","2026-04-04 00:20:02","피부미용업","239990.061366364","317182.085353516","피부미용업","0","0","2","2","0","0","0","","","","","1","0","3","N",
"411","미용업","05_18_01_P","3450000","3450000-218-2021-00005","2021-04-20","","01","영업/정상","01","영업","","","","","","30.15","702-841","대구광역시 북구 산격동 1290-6","대구광역시 북구 대동로1길 75, 1층 (산격동)","41535","그리다 뷰티&네일","2026-04-02 14:16:41","I","2026-04-04 00:20:02","네일아트업","345554.111568622","267430.999702328","피부미용업, 네일미용업","4","0","1","0","0","0","2","","","","","0","0","1","N",
"412","미용업","05_18_01_P","3150000","3150000-213-2010-00093","2010-02-02","","01","영업/정상","01","영업","","","","","02  26651557","24.95","157-856","서울특별시 강서구 방화동 814 방화5단지아파트 상가1동 204호","서울특별시 강서구 금낭화로 287-19 (방화동,방화5단지아파트 상가1동 204호)","07510","두피밥 두피관리 마곡점 by 제이윤","2026-04-02 14:07:13","I","2026-04-04 00:20:02","피부미용업","183169.082562086","452783.158197133","종합미용업","3","1","2","0","0","0","0","","","","임대","0","0","3","N",
"413","미용업","05_18_01_P","3150000","3150000-215-2026-00007","2026-04-02","","01","영업/정상","01","영업","","","","","","31.85","157-210","서울특별시 강서구 마곡동 774-2 보타닉파크타워2","서울특별시 강서구 공항대로 213, 보타닉파크타워2 3층 301호 (마곡동)","07802","무이미(muimi)","2026-04-02 14:12:24","I","2026-04-04 00:20:02","네일아트업","185032.421148111","450836.071292455","네일미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"414","미용업","05_18_01_P","3200000","3200000-213-2026-00016","2026-04-02","","01","영업/정상","01","영업","","","","","","75.60","151-810","서울특별시 관악구 봉천동 34-4","서울특별시 관악구 관악로 232-1, 3층 (봉천동)","08737","제이앤뷰티","2026-04-02 14:14:57","I","2026-04-04 00:20:02","피부미용업","196041.606186499","442537.122203256","종합미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"415","미용업","05_18_01_P","3290000","3290000-212-2026-00014","2026-04-01","","01","영업/정상","01","영업","","","","","","9.90","614-853","부산광역시 부산진구 양정동 363-31","부산광역시 부산진구 중앙대로 892, 2층 일부호 (양정동)","47229","폴인필라테스&PT with 림프케어","2026-04-02 13:37:55","I","2026-04-04 00:20:02","피부미용업","388434.507566766","187596.567451072","피부미용업","6","1","2","2","0","0","0","","","","","0","0","0","N",
"416","미용업","05_18_01_P","3730000","3730000-211-2026-00004","2026-04-02","","01","영업/정상","01","영업","","","","","","37.67","689-853","울산광역시 울주군 범서읍 굴화리 80-52","울산광역시 울주군 범서읍 굴화1길 50-5, 1층 102호","44933","오닛맨즈헤어","2026-04-02 14:37:31","I","2026-04-04 00:20:02","일반미용업","404813.169177389","230711.927442425","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"417","미용업","05_18_01_P","4000000","4000000-211-2023-00039","2023-05-11","","01","영업/정상","01","영업","","","","","","16.50","447-140","경기도 오산시 궐동 697-7 래미안 1층 일부호","경기도 오산시 대호로62번길 21, 래미안 1층 일부호 (궐동)","18122","명장 헤어삽","2026-04-02 11:18:29","I","2026-04-04 00:20:02","일반미용업","204968.116894064","406116.181103342","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"418","미용업","05_18_01_P","3220000","3220000-211-2026-00024","2026-04-02","","01","영업/정상","01","영업","","","","","","62.83","135-890","서울특별시 강남구 신사동 556-21","서울특별시 강남구 논현로155길 26-6, 지상1층 (신사동)","06033","살롱분더바","2026-04-02 14:46:46","I","2026-04-04 00:20:02","일반미용업","202208.892122005","446618.736079395","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"419","미용업","05_18_01_P","3220000","3220000-212-2026-00034","2026-04-02","","01","영업/정상","01","영업","","","","","","90.00","135-894","서울특별시 강남구 신사동 608-2 아진빌딩","서울특별시 강남구 압구정로32길 25, 아진빌딩 지상1층 (신사동)","06022","바디플로","2026-04-02 17:01:06","I","2026-04-04 00:20:02","피부미용업","202586.611624454","447089.941715936","피부미용업","0","0","1","1","0","0","0","","","","","0","0","4","N",
"420","미용업","05_18_01_P","3220000","3220000-212-2026-00035","2026-04-02","","01","영업/정상","01","영업","","","","","","60.00","135-949","서울특별시 강남구 청담동 19-10","서울특별시 강남구 선릉로148길 48-18, 4층 (청담동)","06064","비슈다 청담","2026-04-02 17:39:09","I","2026-04-04 00:20:02","피부미용업","203746.098496423","446627.191916161","피부미용업","0","0","4","4","0","0","0","","","","","0","0","1","N",
"421","미용업","05_18_01_P","3210000","3210000-215-2026-00005","2026-04-02","","01","영업/정상","01","영업","","","","","","30.00","137-874","서울특별시 서초구 서초동 1571-15","서울특별시 서초구 반포대로30길 72, 301호 (서초동)","06645","마벨 네일","2026-04-02 11:03:17","I","2026-04-04 00:20:02","네일아트업","201035.28946484","443366.972129845","네일미용업","0","0","3","0","0","0","3","","","","","0","0","0","N",
"422","미용업","05_18_01_P","3210000","3210000-219-2026-00001","2026-04-02","","01","영업/정상","01","영업","","","","","","20.00","137-874","서울특별시 서초구 서초동 1571-15","서울특별시 서초구 반포대로30길 72, 3층 301호 (서초동)","06645","마벨 속눈썹","2026-04-02 10:23:56","I","2026-04-04 00:20:02","메이크업업","201035.28946484","443366.972129845","화장ㆍ분장 미용업","0","0","3","0","0","0","0","","","","","0","0","2","N",
"423","미용업","05_18_01_P","3930000","5550000-212-2026-00003","2026-04-02","","01","영업/정상","01","영업","","","","","","0.00","426-814","경기도 안산시 상록구 본오동 880-14 우성프라자 202호","경기도 안산시 상록구 샘골로 113, 우성프라자 202호 (본오동)","15540","라온피부관리실","2026-04-02 11:59:42","I","2026-04-04 00:20:02","피부미용업","187753.34","421342.35","피부미용업","0","0","0","0","0","0","0","","","","","0","0","3","N",
"424","미용업","05_18_01_P","3930000","5550000-212-2026-00004","2026-04-02","","01","영업/정상","01","영업","","","","","","0.00","426-400","경기도 안산시 상록구 수암동 502-5 동영 센트럴타워 201호","경기도 안산시 상록구 원당골길 17, 201호 (수암동, 동영 센트럴타워)","15202","이루리테라피","2026-04-02 14:36:32","I","2026-04-04 00:20:02","피부미용업","188989.376564613","429063.359507517","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"425","미용업","05_18_01_P","3930000","5550000-215-2023-00019","2023-05-26","","01","영업/정상","01","영업","","","","","","5.94","426-817","경기도 안산시 상록구 본오동 989-7 1층 일부","경기도 안산시 상록구 샘골로 13-2, 1층 일부 (본오동)","15575","예쁘네일","2026-04-02 13:22:05","I","2026-04-04 00:20:02","네일아트업","187815.051402986","420358.357048663","네일미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"426","미용업","05_18_01_P","3470000","3470000-213-2026-00004","2026-04-02","","01","영업/정상","01","영업","","","","","","0.00","704-910","대구광역시 달서구 두류동 470-1 벽산타워","대구광역시 달서구 달구벌대로 1748, 벽산타워 1층 140,141,142,143,144호 (두류동)","42647","대구네일&큐릭스","2026-04-02 13:38:21","I","2026-04-04 00:20:02","네일아트업","340516.092699153","263000.352895527","종합미용업","18","6","1","1","0","0","2","","","","","0","0","2","N",
"427","미용업","05_18_01_P","3470000","3470000-213-2026-00005","2026-04-02","","01","영업/정상","01","영업","","","","","","0.00","704-791","대구광역시 달서구 도원동 1439-4 가람마을아파트","대구광역시 달서구 한실로 133, 가람마을아파트 가동 2층 202호 (도원동)","42837","라움뷰티","2026-04-02 15:30:18","I","2026-04-04 00:20:02","일반미용업","339243.573871372","257382.189570755","종합미용업","2","1","2","2","0","0","5","","","","","4","0","1","N",
"428","미용업","05_18_01_P","4070000","4070000-213-2023-00007","2023-10-17","","01","영업/정상","01","영업","","","","","","54.00","467-802","경기도 이천시 증포동 213-5 대우1차아파트","경기도 이천시 이섭대천로 1431, 대우1차아파트 2층 201호 (증포동)","17347","하늘, 네일","2026-04-02 14:41:35","I","2026-04-04 00:20:02","네일아트업","240378.640393835","421581.655190971","종합미용업","2","0","2","0","0","0","3","","","","임대","0","0","1","N",
"429","미용업","05_18_01_P","4520000","4520000-211-2012-00008","2012-03-06","","01","영업/정상","01","영업","","","","","07043799823","35.00","336-050","충청남도 아산시 용화동 295-16번지 1층 101호","충청남도 아산시 시민로 333-1, 1층 101호 (용화동)","31566","은혜헤어샵","2026-04-02 00:00:00","D","2026-04-04 02:30:00","일반미용업","199745.524187524","364192.322516674","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"430","미용업","05_18_01_P","3120000","3120000-216-2024-00001","2024-02-26","","01","영업/정상","01","영업","","","","","","23.43","120-853","서울특별시 서대문구 홍제동 82 홍제한양아파트","서울특별시 서대문구 통일로25길 30, 홍제한양상가 내 한양종합상가동 1층 110호 (홍제동, 홍제한양아파트)","03730","썸","2026-04-02 00:00:00","D","2026-04-04 02:30:00","일반미용업","195259.429272709","453430.811542203","일반미용업, 피부미용업","0","0","0","0","0","0","1","","","","","0","0","1","N",
"431","미용업","05_18_01_P","5670000","5670206-212-2024-00001","2024-03-14","","01","영업/정상","01","영업","","","","","","39.60","645-280","경상남도 창원시 진해구 석동 662 창원석동엘에이치아파트","경상남도 창원시 진해구 냉천로 125, 상가동 103호 (석동, 창원석동엘에이치아파트)","51594","뷰티포레스트","2026-04-02 00:00:00","D","2026-04-04 02:30:00","피부미용업","355737.098261586","185319.799020042","피부미용업","0","0","0","0","0","0","1","","","","","0","0","2","N",
"432","미용업","05_18_01_P","3150000","3150000-212-2010-00056","2010-02-02","","01","영업/정상","01","영업","","","","","02  26651557","24.95","157-856","서울특별시 강서구 방화동 814번지 방화5단지아파트 상가1동 204호","서울특별시 강서구 금낭화로 287-19 (방화동,방화5단지아파트 상가1동 204호)","07510","제이윤 에스테틱","2026-04-02 00:00:00","D","2026-04-04 02:30:00","피부미용업","183169.082562086","452783.158197133","피부미용업","3","1","2","0","0","0","0","","","","임대","0","0","3","N",
"433","미용업","05_18_01_P","3430000","3430000-216-2020-00001","2020-11-16","","01","영업/정상","01","영업","","","","","","29.20","703-846","대구광역시 서구 평리동 1204-3","대구광역시 서구 통학로17길 17, 1층 (평리동)","41831","좋은날뷰티샵(#)","2026-04-02 00:00:00","D","2026-04-04 02:30:00","일반미용업","340958.643798318","264193.063625592","일반미용업, 피부미용업","2","0","1","1","0","0","2","","","","","1","0","1","N",
"434","미용업","05_18_01_P","3450000","3450000-215-2021-00010","2021-04-20","","01","영업/정상","01","영업","","","","","","30.15","702-841","대구광역시 북구 산격동 1290-6","대구광역시 북구 대동로1길 75, 1층 (산격동)","41535","그리다(grida)네일","2026-04-02 00:00:00","D","2026-04-04 02:30:00","네일아트업","345554.111568622","267430.999702328","네일미용업","4","0","1","0","0","0","2","","","","","0","0","0","N",
"435","미용업","05_18_01_P","4070000","4070000-215-2023-00023","2023-10-17","","01","영업/정상","01","영업","","","","","","54.00","467-802","경기도 이천시 증포동 213-5 대우1차아파트","경기도 이천시 이섭대천로 1431, 대우1차아파트 2층 201호 (증포동)","17347","하늘, 네일","2026-04-02 00:00:00","D","2026-04-04 02:30:00","네일아트업","240378.640393835","421581.655190971","네일미용업","2","0","2","0","0","0","3","","","","임대","0","0","1","N",
"436","미용업","05_18_01_P","3430000","3430000-211-2008-00012","2008-12-09","","03","폐업","02","폐업","2026-03-09","","","","","33.93","703-818","대구광역시 서구 비산동 766-4","대구광역시 서구 통학로50길 12 (비산동)","41740","수정미용실","2026-04-02 13:58:04","U","2026-04-04 02:40:00","일반미용업","341191.77762871","265815.767265085","일반미용업","2","0","1","1","0","0","3","","","","임대","0","0","0","N",
"437","미용업","05_18_01_P","3470000","3470000-212-2014-00093","2014-04-21","","03","폐업","02","폐업","2026-04-01","","","","053 5853374","75.00","704-939","대구광역시 달서구 이곡동 1196-0006 (지상4층)","대구광역시 달서구 계대동문로 108, 지상4층 (이곡동)","42612","이피온","2026-04-02 17:22:20","U","2026-04-04 02:40:00","피부미용업","335790.330366557","262695.792409198","피부미용업","5","1","4","4","0","0","0","","","","임대","0","0","8","N",
"438","미용업","05_18_01_P","3560000","3560000-212-2016-00006","2016-03-17","","01","영업/정상","01","영업","","","","","","70.85","","인천광역시 서구 청라동 163-3 홍익파크","인천광역시 서구 중봉대로586번길 19, 홍익파크 2층 205호 (청라동)","22736","캐치업왁싱청라점","2026-04-02 16:21:12","U","2026-04-04 02:40:00","피부미용업","169175.412523405","447818.85","피부미용업","0","0","5","5","0","0","0","","","","임대","0","0","4","N",
"439","미용업","05_18_01_P","3030000","3030000-211-2017-00023","2017-05-25","","03","폐업","02","폐업","2026-04-02","","","","","212.00","133-848","서울특별시 성동구 용답동 63-2 2층","서울특별시 성동구 천호대로 304, 2층 (용답동)","04804","이훈 ALL 30000","2026-04-02 15:27:55","U","2026-04-04 02:40:00","일반미용업","204704.038049398","451464.429154026","일반미용업","0","0","2","2","0","0","14","","","","임대","0","0","0","N",
"440","미용업","05_18_01_P","3230000","3230000-211-2019-00007","2019-01-24","","03","폐업","02","폐업","2026-04-02","","","","","24.05","138-873","서울특별시 송파구 풍납동 484-16","서울특별시 송파구 풍성로25길 28, 1층 (풍납동)","05519","이엠헤어","2026-04-02 11:41:43","U","2026-04-04 02:40:00","일반미용업","210635.073199045","448174.400850539","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"441","미용업","05_18_01_P","4090000","4090000-225-2019-00001","2019-03-18","","01","영업/정상","01","영업","","","","","","14.38","415-080","경기도 김포시 구래동 6892-11","경기도 김포시 김포한강9로12번길 7-2, 101호 (구래동)","10070","아이블링","2026-04-02 11:41:59","U","2026-04-04 02:40:00","일반미용업","167050.135580037","459620.137896978","일반미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","2","","","","","0","0","1","N",
"442","미용업","05_18_01_P","3700000","3700000-212-2019-00004","2019-02-21","","01","영업/정상","01","영업","","","","","052 285 3333","89.41","680-817","울산광역시 남구 삼산동 1544-24","울산광역시 남구 삼산로317번길 39, 2층 (삼산동)","44713","슈가온리왁싱 울산삼산점","2026-04-02 15:54:48","U","2026-04-04 02:40:00","피부미용업","412309.618878803","229611.100081306","피부미용업","0","0","2","2","0","0","0","","","","","0","0","4","N",
"443","미용업","05_18_01_P","3330000","3330000-212-2023-00021","2023-09-01","","01","영업/정상","01","영업","","","","","","29.50","612-836","부산광역시 해운대구 좌동 1460-2 해운대쌍용플래티넘트윈","부산광역시 해운대구 양운로 88, 101동 201-1호 (좌동, 해운대쌍용플래티넘트윈)","48106","부산눈썹 신브로우","2026-04-02 14:07:52","U","2026-04-04 02:40:00","피부미용업","398109.116603935","187907.800641685","피부미용업","0","0","0","0","0","0","1","","","","","0","0","1","N",
"444","미용업","05_18_01_P","5240000","5240000-211-2006-00001","2006-11-03","","03","폐업","02","폐업","2026-04-02","","","","","23.74","755-872","경상북도 봉화군 재산면 현동리 741-8","경상북도 봉화군 재산면 재산로 506","36262","이림","2026-04-02 11:05:06","U","2026-04-04 02:40:00","일반미용업","375062.643608492","370107.593127186","일반미용업","1","0","1","1","0","0","2","","","","임대","0","0","0","N",
"445","미용업","05_18_01_P","4050000","5620000-211-2016-00015","2016-04-21","","01","영업/정상","01","영업","","","","","","33.30","449-924","경기도 용인시 처인구 김량장동 137-12","경기도 용인시 처인구 금령로99번길 18-17, 1층 일부 (김량장동)","17052","헤어프린스","2026-04-02 17:10:21","U","2026-04-04 02:40:00","일반미용업","218381.908495862","415067.78916578","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"446","미용업","05_18_01_P","3910000","3910038-211-2017-00012","2017-08-14","","03","폐업","02","폐업","2026-04-02","","","","","129.32","451-822","경기도 평택시 포승읍 도곡리 1117-1 외3필지","경기도 평택시 포승읍 여술2길 63, 1층 104호","17955","고운헤어","2026-04-02 17:45:59","U","2026-04-04 02:40:00","일반미용업","185950.488242349","387664.599802767","일반미용업","6","0","1","1","0","0","14","","","","임대","0","0","0","N",
"447","미용업","05_18_01_P","3020000","3020000-212-2010-00009","2010-09-30","","01","영업/정상","01","영업","","","","","02  798 5434","108.82","140-887","서울특별시 용산구 한남동 657-95 한강리 제일빌딩","서울특별시 용산구 한남대로21길 20, 한강리 제일빌딩 4층 (한남동)","04401","배기영 힐링테라피 한남본점","2026-04-02 15:46:57","U","2026-04-04 02:40:00","피부미용업","200473.381035472","447965.743065212","피부미용업","0","0","4","4","0","0","0","","","","","0","0","7","N",
"448","미용업","05_18_01_P","3020000","3020000-211-2016-00011","2016-06-13","","01","영업/정상","01","영업","","","","","","9.92","140-090","서울특별시 용산구 신계동 3-4","서울특별시 용산구 백범로90다길 65, 1층 (신계동)","04370","에디트(Edit)","2026-04-02 14:28:03","U","2026-04-04 02:40:00","일반미용업","197100.05952651","448018.90293125","일반미용업","0","0","0","0","1","1","2","","","","임대","0","0","0","N",
"449","미용업","05_18_01_P","3600000","3600000-211-2019-00014","2019-04-19","","01","영업/정상","01","영업","","","","","","41.10","502-858","광주광역시 서구 금호동 908-10 샤인빌","광주광역시 서구 화개중앙로 73, 샤인빌 1층 (금호동)","62011","온결헤어","2026-04-02 11:17:58","U","2026-04-04 02:40:00","일반미용업","186634.328284643","180731.006974844","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"450","미용업","05_18_01_P","4520000","4520000-211-2023-00022","2023-06-23","","01","영업/정상","01","영업","","","","","","12.60","336-843","충청남도 아산시 탕정면 매곡리 1378 1층","충청남도 아산시 탕정면 매곡한들8길 13-6, 1층","31465","영해지다 헤어","2026-04-02 11:05:11","U","2026-04-04 02:40:00","일반미용업","207421.634966505","364334.045849071","일반미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"451","미용업","05_18_01_P","3940000","4100100-213-2023-00005","2023-06-19","","03","폐업","02","폐업","2026-04-02","","","","","36.42","411-802","경기도 고양시 일산서구 대화동 867-3 1층 일부호","경기도 고양시 일산서구 고양대로255번길 64, 1층 일부호 (대화동)","10222","큐사랑 염색방 일산대화점","2026-04-02 11:55:01","U","2026-04-04 02:40:00","일반미용업","176539.939555897","463114.909282356","종합미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"452","미용업","05_18_01_P","4191000","4191000-226-2023-00001","2023-03-23","","01","영업/정상","01","영업","","","","","","57.47","","강원특별자치도 원주시 단계동 1205-4","강원특별자치도 원주시 바우골길 21-3, 지하1층 (단계동)","26379","디센트네일","2026-04-02 10:41:34","U","2026-04-04 02:40:00","네일아트업","281297.496583242","428373.853824133","피부미용업, 네일미용업, 화장ㆍ분장 미용업","4","1","0","0","1","1","5","","","","임대","0","0","0","N",
"453","미용업","05_18_01_P","3380000","3380000-212-2012-00013","2012-07-24","","03","폐업","02","폐업","2026-04-02","","","","051 753 0177","52.47","613-812","부산광역시 수영구 광안동 1077-18 투섬오피스텔 206호","부산광역시 수영구 광서로10번길 36, 206호 (광안동, 투섬오피스텔)","48243","쉬즈스킨에스테틱","2026-04-02 11:50:40","U","2026-04-04 02:40:00","피부미용업","392545.712642335","187206.532233626","피부미용업","8","1","2","2","0","0","0","","","","임대","0","0","6","N",
"454","미용업","05_18_01_P","5670000","5670156-211-2017-00019","2017-04-18","","01","영업/정상","01","영업","","","","","","117.98","631-442","경상남도 창원시 마산합포구 신포동2가 28 롯데백화점 마산지점","경상남도 창원시 마산합포구 동서동로 18, 롯데백화점 마산지점 3층 (신포동2가)","51720","두쏠헤어","2026-04-02 11:05:26","U","2026-04-04 02:40:00","일반미용업","343212.800421554","190266.65987154","일반미용업","0","0","2","0","0","0","9","","","","","0","0","0","N",
"455","미용업","05_18_01_P","3820000","3820000-211-2017-00063","2017-10-11","","03","폐업","02","폐업","2026-04-02","","","","031 846 8226","15.71","480-818","경기도 의정부시 금오동 445-6 금오동다세대주택 101호","경기도 의정부시 금오로 26-6, 1층 101호 (금오동, 금오동다세대주택)","11753","헤나킹 금오점","2026-04-02 17:16:24","U","2026-04-04 02:40:00","일반미용업","205969.79","472358.485","일반미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"456","미용업","05_18_01_P","3820000","3820000-220-2018-00001","2018-05-02","","01","영업/정상","01","영업","","","","","031 851 0405","168.95","480-090","경기도 의정부시 민락동 815-1 2층","경기도 의정부시 오목로225번길 100, 2층 (민락동)","11813","아베르헤어 의정부점","2026-04-02 10:06:01","U","2026-04-04 02:40:00","일반미용업","208264.065849967","471589.840500715","일반미용업, 화장ㆍ분장 미용업","0","0","2","2","0","0","0","","","","","0","0","0","N",
"457","미용업","05_18_01_P","4070000","4070000-226-2018-00003","2018-06-11","","03","폐업","02","폐업","2026-04-02","","","","031 633 0789","6.09","467-800","경기도 이천시 중리동 213 이천 라온팰리스","경기도 이천시 중리천로 76, 1층 103호 (중리동, 이천 라온팰리스)","17374","라벨르(la-belle)","2026-04-02 13:09:59","U","2026-04-04 02:40:00","네일아트업","239461.390091394","419701.557736528","피부미용업, 네일미용업, 화장ㆍ분장 미용업","2","1","1","1","0","0","1","","","","임대","1","0","1","N",
"458","미용업","05_18_01_P","3590000","3590000-213-2013-00003","2013-10-15","","03","폐업","02","폐업","2026-04-02","","","","062 384 0558","49.00","501-812","광주광역시 동구 대인동 312-19 1층","광주광역시 동구 구성로 212, 1층 (대인동)","61427","까까볼레","2026-04-02 17:56:25","U","2026-04-04 02:40:00","일반미용업","192220.008155158","183881.993932909","종합미용업","3","0","1","1","0","0","3","","","","임대","0","0","0","N",
"459","미용업","05_18_01_P","3820000","3820000-211-2022-00029","2022-04-13","","01","영업/정상","01","영업","","","","","","84.96","480-090","경기도 의정부시 민락동 803 민락2지구 제일풍경채 센텀-애비뉴모나코","경기도 의정부시 오목로 196, 민락2지구 제일풍경채 센텀-애비뉴모나코 2-082호 (민락동)","11813","이철헤어커커 민락점","2026-04-02 11:08:20","U","2026-04-04 02:40:00","일반미용업","208627.776413231","471251.468626339","일반미용업","4","0","0","0","0","0","10","","","","","0","0","0","N",
"460","미용업","05_18_01_P","3420000","3420000-211-2022-00019","2022-04-15","","03","폐업","02","폐업","2026-04-02","","","","","30.00","701-828","대구광역시 동구 신천동 390-6","대구광역시 동구 동부로 172, 1층 (신천동)","41245","에버닌헤어","2026-04-02 10:22:56","U","2026-04-04 02:40:00","기타","347216.057401556","265363.868898233","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"461","미용업","05_18_01_P","4311000","4311000-213-2011-00001","2011-10-28","","01","영업/정상","01","영업","","","","","033 441 2922","23.40","","강원특별자치도 화천군 사내면 사창리 453-9 T World","강원특별자치도 화천군 사내면 사내로 43-1","24155","토마토헤어","2026-04-02 13:59:28","U","2026-04-04 02:40:00","일반미용업","245635.676790558","507801.496439433","종합미용업","0","0","0","0","0","0","2","","","","임대","0","0","0","N",
"462","미용업","05_18_01_P","3830000","3840000-212-2024-00012","2024-08-29","","03","폐업","02","폐업","2026-04-02","","","","","0.00","430-832","경기도 안양시 만안구 안양동 676-91 안양 메쎄 포스빌","경기도 안양시 만안구 안양로 303, 안양 메쎄 포스빌 1층 S102-3호 (안양동)","14001","비쥬얼에스테틱","2026-04-02 16:09:54","U","2026-04-04 02:40:00","피부미용업","","","피부미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"463","미용업","05_18_01_P","3520000","3520000-213-2024-00019","2024-09-02","","01","영업/정상","01","영업","","","","","","62.68","406-081","인천광역시 연수구 송도동 22-12 송도 센트럴파크 리버리치 203일부호","인천광역시 연수구 해돋이로171번길 11, 지상2층 203일부호 (송도동, 송도 센트럴파크 리버리치)","22003","이로울뷰티","2026-04-02 14:48:33","U","2026-04-04 02:40:00","네일아트업","168426.346611256","432497.041372052","종합미용업","0","0","0","0","0","0","11","","","","","0","0","3","N",
"464","미용업","05_18_01_P","4490000","5660000-215-2024-00040","2024-10-24","","01","영업/정상","01","영업","","","","","","28.08","331-960","충청남도 천안시 서북구 두정동 1032 미주프라자","충청남도 천안시 서북구 부성6길 37, 110호 (두정동)","31100","로망드네일","2026-04-02 10:53:26","U","2026-04-04 02:40:00","네일아트업","212219.52423929","370495.733964887","네일미용업","4","1","1","1","0","0","3","","","","","0","0","0","N",
