번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
2092,미용업,05_18_01_P,5530000,5770000-212-2023-00009,2023-02-28,,1,영업/정상,1,영업,,,,,,6.14,,경기도 화성시 동탄구 반송동  87-4 지성프라자,"경기도 화성시 동탄구 동탄중심상가2길 26-15, 지성프라자 7층 703(일부)호 (반송동)",,라벤드리 스킨케어,2023-02-28 16:41:07,I,2026-02-04 01:35:23,피부미용업,206521.125222094,411638.169845433,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,라벤드리스킨케어_경기도화성시동탄구반송동87-4지성프라자
255,미용업,05_18_01_P,5530000,5770000-219-2023-00005,2023-02-27,,1,영업/정상,1,영업,,,,,,31.36,,경기도 화성시 동탄구 송동  725-4 더샵 동탄센텀폴리스 1단지,"경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스 1단지 그랑파사쥬동 2층 2074호 (송동)",,러블유,2024-08-21 13:41:38,I,2026-02-04 01:35:23,메이크업업,209358.316672081,407254.706735502,화장ㆍ분장 미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,러블유_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지
2983,미용업,05_18_01_P,5530000,5760000-221-2023-00002,2023-02-27,,3,폐업,2,폐업,2024-11-12,,,,,16.5,,경기도 화성시 병점구 병점동  844-1 네샤르망 A동 3층 301호 일부호,"경기도 화성시 병점구 효행로 1052, 씨네샤르망 A동 3층 301호 일부호 (병점동)",,더뷰티니스,2024-11-12 09:24:43,I,2026-02-04 01:35:23,피부미용업,203710.05802741,412437.808219701,"피부미용업, 화장ㆍ분장 미용업",0.0,0.0,3.0,3.0,0.0,0.0,2.0,,,,,1.0,0.0,1.0,N,,더뷰티니스_경기도화성시병점구병점동844-1네샤르망A동3층301호일부호
5719,미용업,05_18_01_P,3520000,3520000-212-2023-00008,2023-02-27,,1,영업/정상,1,영업,,,,,,212.62,406-081,"인천광역시 연수구 송도동 92 더샵송도센트럴파크Ⅲ A동 지상3층 311, 312호","인천광역시 연수구 인천타워대로180번길 11, A동 지상3층 311, 312호 (송도동, 더샵송도센트럴파크Ⅲ)",22004.0,오늘의 회복 송도 마사지,2026-02-03 13:51:41,U,2026-02-06 02:40:00,피부미용업,167928.264343359,431957.799657822,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,임대,0.0,0.0,4.0,N,,"오늘의회복송도마사지_인천광역시연수구송도동92더샵송도센트럴파크ⅢA동지상3층311,312호"
4485,미용업,05_18_01_P,5530000,5750000-215-2023-00013,2023-02-27,,1,영업/정상,1,영업,,,,,,40.0,,경기도 화성시 효행구 배양동  69-504 1층 일부호(104호),"경기도 화성시 효행구 융건로 98, 1층 일부호(104호) (배양동)",,네일제이,2023-02-27 13:40:22,I,2026-02-04 01:35:23,네일아트업,198990.292860463,413076.390841686,네일미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,네일제이_경기도화성시효행구배양동69-5041층일부호(104호)
6295,미용업,05_18_01_P,5530000,5740000-215-2023-00014,2023-02-27,,1,영업/정상,1,영업,,,,,,45.63,,경기도 화성시 만세구 남양읍 신남리 88-3,"경기도 화성시 만세구 남양읍 신남동길 108, 1동 2층일부",18277.0,"네일,지니다",2026-02-09 14:38:29,U,2026-02-11 02:40:00,네일아트업,,,네일미용업,0.0,0.0,2.0,2.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,"네일,지니다_경기도화성시만세구남양읍신남리88-3"
8677,미용업,05_18_01_P,4060000,4060000-211-2023-00004,2023-02-27,,1,영업/정상,1,영업,,,,,,68.32,413-100,경기도 파주시 동패동 2079-3,"경기도 파주시 초롱꽃로 133-21, 더지음스퀘어 304호 (동패동)",10956.0,비온(BE.ON),2026-02-26 09:58:52,U,2026-02-28 02:40:00,일반미용업,,,일반미용업,0.0,0.0,3.0,3.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,비온(BE.ON)_경기도파주시동패동2079-3
7320,미용업,05_18_01_P,4900000,4900000-213-2023-00001,2023-02-27,,1,영업/정상,1,영업,,,,,,22.68,519-806,전라남도 화순군 화순읍 만연리 237-1 금호타운,"전라남도 화순군 화순읍 광덕로 205, 금호타운 2층 205호",58117.0,네일 모어,2026-02-19 14:02:26,U,2026-02-21 02:40:00,기타,199129.743853624,173751.117899509,종합미용업,4.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,임대,0.0,0.0,1.0,N,,네일모어_전라남도화순군화순읍만연리237-1금호타운
2091,미용업,05_18_01_P,5530000,5770000-212-2023-00008,2023-02-27,,1,영업/정상,1,영업,,,,,,94.37,,경기도 화성시 동탄구 송동  725-4,"경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스 1단지 그랑파사쥬 1층 4075호,4076호 (송동)",,림프테라피 바른,2023-02-27 11:23:50,I,2026-02-04 01:35:23,피부미용업,209358.316672081,407254.706735502,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,림프테라피바른_경기도화성시동탄구송동725-4
2756,미용업,05_18_01_P,5530000,5760000-215-2023-00012,2023-02-24,,3,폐업,2,폐업,2023-11-30,,,,,39.83,,경기도 화성시 병점구 반월동  864-1 제일프라자 2층 210호 일부호,"경기도 화성시 병점구 영통로61번길 6, 제일프라자 2층 210호 일부호 (반월동)",,모로우네일,2023-11-30 13:08:26,I,2026-02-04 01:35:23,네일아트업,205345.347854163,414845.926128951,,,,,,,,,,,,,,,,,,모로우네일_경기도화성시병점구반월동864-1제일프라자2층210호일부호
4271,미용업,05_18_01_P,5530000,5740000-212-2023-00007,2023-02-24,,1,영업/정상,1,영업,,,,,,12.25,,경기도 화성시 만세구 우정읍 조암리 148-4,"경기도 화성시 만세구 우정읍 장안로 20, 1층일부",,웰니스,2023-02-24 11:17:16,I,2026-02-04 01:35:23,피부미용업,183855.967209151,398533.81060059,피부미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,웰니스_경기도화성시만세구우정읍조암리148-4
254,미용업,05_18_01_P,5530000,5770000-219-2023-00004,2023-02-24,,1,영업/정상,1,영업,,,,,,31.4,,경기도 화성시 동탄구 송동  725-4 더샵 동탄센텀폴리스1단지 그랑파사쥬 3층 3090호,"경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스1단지 그랑파사쥬 3층 3090호 (송동)",,바넬라,2023-02-24 14:04:34,I,2026-02-04 01:35:23,메이크업업,209358.316672081,407254.706735502,화장ㆍ분장 미용업,0.0,0.0,3.0,3.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,바넬라_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지그랑파사쥬3층3090호
4843,미용업,05_18_01_P,5530000,5740000-213-2023-00009,2023-02-24,,1,영업/정상,1,영업,,,,,,64.96,,경기도 화성시 만세구 향남읍 하길리 1470-2,"경기도 화성시 만세구 향남읍 상신하길로298번길 7-21, 케이티 시네마원 1동 6층 607호",,마이데이왁싱(MY DAY WAXING),2023-02-24 14:06:05,I,2026-02-04 01:35:23,피부미용업,192141.289648486,401495.436799955,종합미용업,0.0,0.0,6.0,6.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,마이데이왁싱(MYDAYWAXING)_경기도화성시만세구향남읍하길리1470-2
8454,미용업,05_18_01_P,4641000,4661000-215-2023-00005,2023-02-23,,1,영업/정상,1,영업,,,,,,39.11,,전북특별자치도 전주시 덕진구 여의동2가 703-33,"전북특별자치도 전주시 덕진구 덕용4길 8, 1층 일부호 (여의동2가)",54848.0,모도리네일,2026-02-25 11:19:36,U,2026-02-27 02:40:00,네일아트업,206973.017758138,263360.614195523,네일미용업,4.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,모도리네일_전북특별자치도전주시덕진구여의동2가703-33
4854,미용업,05_18_01_P,5530000,5740000-226-2023-00001,2023-02-22,,1,영업/정상,1,영업,,,,,,96.0,,경기도 화성시 만세구 향남읍 하길리 1467-3,"경기도 화성시 만세구 향남읍 발안양감로 205, 메인탑프라자 2층 202호",,거꾸로가는시간,2023-02-22 16:29:05,I,2026-02-04 01:35:23,메이크업업,192175.570936614,401562.747105647,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,2.0,2.0,0.0,0.0,1.0,,,,,0.0,0.0,4.0,N,,거꾸로가는시간_경기도화성시만세구향남읍하길리1467-3
5210,미용업,05_18_01_P,3990000,3990000-213-2023-00015,2023-02-22,,1,영업/정상,1,영업,,,,,,120.33,472-883,경기도 남양주시 오남읍 오남리 245-3 3층,"경기도 남양주시 오남읍 진건오남로 607, 3층",12049.0,purple(퍼플),2026-02-02 12:03:04,U,2026-02-04 02:40:00,일반미용업,218576.693291488,465049.563699069,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,purple(퍼플)_경기도남양주시오남읍오남리245-33층
7869,미용업,05_18_01_P,3440000,3440000-212-2023-00001,2023-02-22,,3,폐업,2,폐업,2026-02-23,,,,,31.61,705-020,대구광역시 남구 봉덕동 1657 봉덕2차 화성파크드림,"대구광역시 남구 대덕로 161, 301동 1층 203호 (봉덕동, 봉덕2차 화성파크드림)",42444.0,스킨 클라우드(skin cloud),2026-02-23 11:34:52,U,2026-02-25 02:40:00,피부미용업,344529.825256448,261280.366860525,피부미용업,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,,,임대,1.0,0.0,2.0,N,,스킨클라우드(skincloud)_대구광역시남구봉덕동1657봉덕2차화성파크드림
8412,미용업,05_18_01_P,4490000,5660000-218-2023-00002,2023-02-22,,1,영업/정상,1,영업,,,,,,64.76,331-300,충청남도 천안시 서북구 성성동 759,"충청남도 천안시 서북구 성성11길 16, 1층 (성성동)",31079.0,이뮤네일왁싱천안성성점,2026-02-25 10:24:30,U,2026-02-27 02:40:00,네일아트업,212126.88,371300.887,"피부미용업, 네일미용업",0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,2.0,N,,이뮤네일왁싱천안성성점_충청남도천안시서북구성성동759
4356,미용업,05_18_01_P,5530000,5740000-211-2023-00024,2023-02-22,,3,폐업,2,폐업,2024-10-29,,,,,52.83,,경기도 화성시 만세구 향남읍 하길리 1461-2,"경기도 화성시 만세구 향남읍 한절이1길 25, 1층일부",,필헤어,2024-10-29 13:15:34,I,2026-02-04 01:35:23,일반미용업,192379.295963544,401833.258847152,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,5.0,,,,,0.0,0.0,0.0,N,,필헤어_경기도화성시만세구향남읍하길리1461-2
8480,미용업,05_18_01_P,3080000,3080000-213-2023-00010,2023-02-21,,1,영업/정상,1,영업,,,,,,44.13,142-872,서울특별시 강북구 수유동 10-38,"서울특별시 강북구 수유로23길 56, 1층 (수유동)",1078.0,뮤드뷰티,2026-02-26 15:24:39,I,2026-02-28 00:20:02,피부미용업,201873.219636885,459602.832495955,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,뮤드뷰티_서울특별시강북구수유동10-38
6847,미용업,05_18_01_P,3940000,3950000-222-2023-00002,2023-02-21,,3,폐업,2,폐업,2026-02-12,,,,031 968 2018,22.84,412-060,경기도 고양시 덕양구 도내동 950 원흥퍼스트푸르지오시티,"경기도 고양시 덕양구 권율대로 512, 원흥퍼스트푸르지오시티 119호 (도내동)",10551.0,SI 토탈뷰티,2026-02-12 09:35:22,U,2026-02-14 02:40:00,네일아트업,188485.337314357,459330.401961716,"네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,1.0,N,,SI토탈뷰티_경기도고양시덕양구도내동950원흥퍼스트푸르지오시티
3179,미용업,05_18_01_P,5530000,5770000-211-2023-00023,2023-02-21,,1,영업/정상,1,영업,,,,,,146.72,,"경기도 화성시 동탄구 영천동  874 동탄역 대방디엠시티 더 센텀 1층 B-104,B-105호 상가동","경기도 화성시 동탄구 동탄대로 636-14, 상가동 1층 B-104,B-105호 (영천동, 동탄역 대방디엠시티 더 센텀)",,오프닝,2023-02-21 15:29:30,I,2026-02-04 01:35:23,일반미용업,208773.208500488,412073.497774566,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,"오프닝_경기도화성시동탄구영천동874동탄역대방디엠시티더센텀1층B-104,B-105호상가동"
457,미용업,05_18_01_P,5530000,5770000-213-2023-00008,2023-02-21,,1,영업/정상,1,영업,,,,,,153.25,,경기도 화성시 동탄구 오산동  1036-6,"경기도 화성시 동탄구 동탄대로14길 6-12, 1층 전체호 (오산동)",,"메종825,maison825",2025-09-18 09:56:28,I,2026-02-04 01:35:23,일반미용업,209030.733660268,409182.992801455,종합미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,"메종825,maison825_경기도화성시동탄구오산동1036-6"
5427,미용업,05_18_01_P,3230000,3230000-218-2023-00003,2023-02-20,,3,폐업,2,폐업,2026-01-30,,,,,51.2,138-926,서울특별시 송파구 장지동 897 위례중앙푸르지오1단지,"서울특별시 송파구 위례광장로 120, 상가동 204호 (장지동, 위례중앙푸르지오1단지)",5852.0,오빠네일 위례본점,2026-01-30 10:49:48,U,2026-02-04 11:04:37,네일아트업,212452.558599859,441411.906445707,"피부미용업, 네일미용업",0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,0.0,0.0,1.0,N,,오빠네일위례본점_서울특별시송파구장지동897위례중앙푸르지오1단지
5718,미용업,05_18_01_P,5350000,5350000-212-2023-00006,2023-02-20,,1,영업/정상,1,영업,,,,,,18.0,621-290,경상남도 김해시 삼문동 573-4,"경상남도 김해시 삼문로 50, 1층 일부호 (삼문동)",51000.0,디나인뷰티,2026-02-04 14:21:48,U,2026-02-06 02:40:00,피부미용업,364408.172596553,189728.934501164,피부미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,N,,디나인뷰티_경상남도김해시삼문동573-4
3178,미용업,05_18_01_P,5530000,5770000-211-2023-00022,2023-02-20,,1,영업/정상,1,영업,,,,,,57.24,,경기도 화성시 동탄구 송동  725-1 더샵 동탄센텀폴리스2단지 그랑파사쥬 2층 2010호,"경기도 화성시 동탄구 동탄대로5길 9, 더샵 동탄센텀폴리스2단지 그랑파사쥬 2층 2010호 (송동)",,차운(差云),2023-02-20 09:27:29,I,2026-02-04 01:35:23,일반미용업,209361.779396358,407341.074013984,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,차운(差云)_경기도화성시동탄구송동725-1더샵동탄센텀폴리스2단지그랑파사쥬2층2010호
8138,미용업,05_18_01_P,3940000,3950000-211-2023-00012,2023-02-17,,1,영업/정상,1,영업,,,,,,248.81,412-170,경기도 고양시 덕양구 덕은동 0 위프라임트윈타워,"경기도 고양시 덕양구 으뜸로 130, 위프라임트윈타워 3층 342-346호 (덕은동)",10544.0,아이디헤어 덕은점,2026-02-24 14:46:41,U,2026-02-26 02:40:00,일반미용업,,,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,0.0,0.0,0.0,N,,아이디헤어덕은점_경기도고양시덕양구덕은동0위프라임트윈타워
4270,미용업,05_18_01_P,5530000,5740000-212-2023-00006,2023-02-16,,1,영업/정상,1,영업,,,,,,61.5,,경기도 화성시 만세구 새솔동 99-2 206호,"경기도 화성시 만세구 노들길 6-16, 206호 (새솔동)",,수아랑 스킨케어,2023-02-16 14:08:16,I,2026-02-04 01:35:23,피부미용업,183905.362389518,419855.227703002,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,4.0,N,,수아랑스킨케어_경기도화성시만세구새솔동99-2206호
8676,미용업,05_18_01_P,3400000,3400000-212-2023-00002,2023-02-15,,1,영업/정상,1,영업,,,,,,34.66,,부산광역시 기장군 일광읍 삼성리 812 이지더원2차 포레온,"부산광역시 기장군 일광읍 해빛5로 26, 지하2층 B110호 (이지더원2차 포레온)",46048.0,뷰티이즈(is)써니,2026-02-26 09:59:03,U,2026-02-28 02:40:00,피부미용업,402101.461469877,197812.782478649,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0,N,,뷰티이즈(is)써니_부산광역시기장군일광읍삼성리812이지더원2차포레온
1585,미용업,05_18_01_P,5530000,5760000-211-2023-00020,2023-02-15,,1,영업/정상,1,영업,,,,,,210.6,,경기도 화성시 병점구 능동 534-8,"경기도 화성시 병점구 동탄숲속로35번길 12-1, 2동 1,2층 (능동)",,타마시헤어 동탄센트럴점,2023-02-15 15:45:54,I,2026-02-04 01:35:23,일반미용업,204527.886345461,411992.94136962,일반미용업,0.0,0.0,1.0,2.0,0.0,0.0,10.0,,,,,0.0,0.0,0.0,N,,타마시헤어동탄센트럴점_경기도화성시병점구능동534-8
4355,미용업,05_18_01_P,5530000,5740000-211-2023-00021,2023-02-15,,1,영업/정상,1,영업,,,,,,30.4,,경기도 화성시 만세구 새솔동 5 송산그린시티6차 NOBLELAND 스타빌리지,"경기도 화성시 만세구 수노을1로 82, 상가동 1층 104호 (새솔동, 송산그린시티6차 NOBLELAND 스타빌리지)",,자스헤어,2023-02-15 15:50:23,I,2026-02-04 01:35:23,일반미용업,183432.231194775,420832.449972942,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,자스헤어_경기도화성시만세구새솔동5송산그린시티6차NOBLELAND스타빌리지
3325,미용업,05_18_01_P,5530000,5770000-211-2023-00019,2023-02-15,,3,폐업,2,폐업,2025-09-29,,,,,13.32,,경기도 화성시 동탄구 송동  717-7 좋은프라자 2층 202호의 일부,"경기도 화성시 동탄구 동탄순환대로 21, 좋은프라자 2층 202호의 일부호 (송동)",,포근룸송희,2025-09-29 14:44:02,I,2026-02-04 01:35:23,일반미용업,208434.644966733,407037.982316115,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,포근룸송희_경기도화성시동탄구송동717-7좋은프라자2층202호의일부
152,미용업,05_18_01_P,5530000,5770000-215-2023-00011,2023-02-14,,1,영업/정상,1,영업,,,,,,39.28,,경기도 화성시 동탄구 오산동  973 동탄역 반도유보라 아이비파크 8.0 2층 207동 E222호,"경기도 화성시 동탄구 동탄광역환승로 73, 207동 2층 E222호 (오산동, 동탄역 반도유보라 아이비파크 8.0)",,슬꼼네일,2023-02-14 16:28:18,I,2026-02-04 01:35:23,네일아트업,207987.268517449,411169.459964605,네일미용업,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,슬꼼네일_경기도화성시동탄구오산동973동탄역반도유보라아이비파크8.02층207동E222호
858,미용업,05_18_01_P,5530000,5770000-226-2023-00006,2023-02-13,,1,영업/정상,1,영업,,,,,,59.18,,경기도 화성시 동탄구 오산동  968-7,"경기도 화성시 동탄구 동탄역로 128, 동탄KTX중앙파크뷰 2층 205호 (오산동)",,에르샘네일,2025-05-13 13:29:49,I,2026-02-04 01:35:23,네일아트업,208504.032491793,410670.052786259,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,에르샘네일_경기도화성시동탄구오산동968-7
7321,미용업,05_18_01_P,3370000,3370000-211-2023-00002,2023-02-13,,3,폐업,2,폐업,2026-02-19,,,,,34.12,611-823,부산광역시 연제구 연산동 652-19,"부산광역시 연제구 고분로32번길 91, 1층 (연산동)",47580.0,위아트(WE ART),2026-02-19 13:48:18,U,2026-02-21 02:40:00,일반미용업,389978.693789288,188915.54064101,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,위아트(WEART)_부산광역시연제구연산동652-19
7067,미용업,05_18_01_P,3560000,3560000-222-2023-00006,2023-02-10,,3,폐업,2,폐업,2026-02-13,,,,,6.6,404-320,인천광역시 서구 원당동 1041-1 서영아너시티플러스 314호일부호,"인천광역시 서구 이음대로 384, 서영아너시티플러스 314호 일부호 (원당동)",22866.0,잇두인천,2026-02-13 17:39:53,U,2026-02-15 02:40:00,네일아트업,,,"네일미용업, 화장ㆍ분장 미용업",0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,2.0,N,,잇두인천_인천광역시서구원당동1041-1서영아너시티플러스314호일부호
1311,미용업,05_18_01_P,5530000,5740000-215-2023-00009,2023-02-10,,1,영업/정상,1,영업,,,,,,36.51,,경기도 화성시 만세구 남양읍 남양리 2232-2 헤븐리2프라자1동 307호 일부호,"경기도 화성시 만세구 남양읍 남양로 839, 헤븐리2프라자1동 307호 일부호",,네일은별이,2023-02-10 16:07:24,I,2026-02-04 01:35:23,네일아트업,185032.622295386,412114.518034468,,,,,,,,,,,,,,,,,,네일은별이_경기도화성시만세구남양읍남양리2232-2헤븐리2프라자1동307호일부호
3324,미용업,05_18_01_P,5530000,5770000-211-2023-00018,2023-02-10,,1,영업/정상,1,영업,,,,,,69.7,,경기도 화성시 동탄구 송동  725-1,"경기도 화성시 동탄구 동탄대로5길 9, 더샵 동탄센텀폴리스2단지 그랑파사쥬 3층 3025호 (송동)",,살롱드무이,2023-02-10 16:18:06,I,2026-02-04 01:35:23,일반미용업,209361.779396358,407341.074013984,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,살롱드무이_경기도화성시동탄구송동725-1
4354,미용업,05_18_01_P,5530000,5740000-211-2023-00017,2023-02-09,,1,영업/정상,1,영업,,,,,,34.51,,경기도 화성시 만세구 향남읍 상신리 1282-8,"경기도 화성시 만세구 향남읍 상신하길로135번길 6-22, 1동 1층일부",,송헤어,2023-02-09 15:25:43,I,2026-02-04 01:35:23,일반미용업,191091.2617884,400538.665580796,일반미용업,0.0,0.0,1.0,1.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,송헤어_경기도화성시만세구향남읍상신리1282-8
5712,미용업,05_18_01_P,4010000,4010000-211-2023-00010,2023-02-09,,1,영업/정상,1,영업,,,,,,33.3,,경기도 시흥시 배곧동 5 배곧중흥에스클래스,"경기도 시흥시 해송십리로 472-11, 배곧중흥에스클래스 203호 (배곧동, 배곧중흥에스클래스)",15010.0,나나헤어,2026-02-03 10:26:58,U,2026-02-06 02:40:00,일반미용업,176212.933885302,431393.356545855,일반미용업,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,나나헤어_경기도시흥시배곧동5배곧중흥에스클래스
8135,미용업,05_18_01_P,5020000,5030000-215-2023-00001,2023-02-08,,3,폐업,2,폐업,2026-02-13,,,,,23.0,790-911,경상북도 포항시 남구 오천읍 원리 930-4 1층,"경상북도 포항시 남구 오천읍 냉천로302번길 24, 1층",37884.0,봄네일,2026-02-24 09:47:59,U,2026-02-26 02:40:00,네일아트업,417047.110712637,276841.756020803,네일미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,봄네일_경상북도포항시남구오천읍원리930-41층
253,미용업,05_18_01_P,5530000,5770000-219-2023-00003,2023-02-08,,1,영업/정상,1,영업,,,,,,28.0,,경기도 화성시 동탄구 반송동  61-1,"경기도 화성시 동탄구 동탄공원로1길 27, 1층 일부호 (반송동)",,어도러블 메이크업,2023-02-08 16:48:07,I,2026-02-04 01:35:23,메이크업업,205227.780298847,411271.463661887,화장ㆍ분장 미용업,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,N,,어도러블메이크업_경기도화성시동탄구반송동61-1
6119,미용업,05_18_01_P,4820000,4820000-219-2023-00002,2023-02-08,,1,영업/정상,1,영업,,,,,,117.34,540-975,전라남도 순천시 연향동 1484-6 파크빌딩,"전라남도 순천시 대석1길 4-27, 2동 3층 (연향동)",57986.0,"아미미(AMIMI)눈썹,속눈썹",2026-02-06 11:33:04,U,2026-02-08 02:40:00,메이크업업,247810.525187044,161038.671830943,화장ㆍ분장 미용업,3.0,0.0,3.0,3.0,0.0,0.0,4.0,,,,임대,0.0,0.0,4.0,N,,"아미미(AMIMI)눈썹,속눈썹_전라남도순천시연향동1484-6파크빌딩"
456,미용업,05_18_01_P,5530000,5770000-213-2023-00007,2023-02-08,,1,영업/정상,1,영업,,,,,,30.14,,경기도 화성시 동탄구 송동  725-4,"경기도 화성시 동탄구 동탄대로5길 15, 그랑파사쥬 지하1층 B004호 (송동)",,주연헤어,2023-02-08 14:22:57,I,2026-02-04 01:35:23,일반미용업,209358.316672081,407254.706735502,종합미용업,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,N,,주연헤어_경기도화성시동탄구송동725-4
4353,미용업,05_18_01_P,5530000,5740000-211-2023-00015,2023-02-07,,1,영업/정상,1,영업,,,,,,26.0,,경기도 화성시 만세구 향남읍 행정리 470 향남시범 복사꽃마을 휴먼시아,"경기도 화성시 만세구 향남읍 행정동로 101-1, 향남시범 복사꽃마을 휴먼시아 상가동 2층 204호",,THE HAIR SHOP,2023-02-07 10:09:22,I,2026-02-04 01:35:23,일반미용업,193319.019148694,403579.954236423,일반미용업,0.0,0.0,2.0,2.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,N,,THEHAIRSHOP_경기도화성시만세구향남읍행정리470향남시범복사꽃마을휴먼시아
6848,미용업,05_18_01_P,3740000,5610000-219-2023-00002,2023-02-07,,1,영업/정상,1,영업,,,,,,59.6,443-390,경기도 수원시 영통구 신동 935-4,"경기도 수원시 영통구 권선로908번길 52-20, 3층 302호 (신동)",16683.0,MJ메이크업 수원점,2026-02-12 13:07:51,U,2026-02-14 02:40:00,메이크업업,203856.975897109,416144.255719395,화장ㆍ분장 미용업,0.0,0.0,3.0,3.0,0.0,0.0,3.0,,,,,0.0,0.0,0.0,N,,MJ메이크업수원점_경기도수원시영통구신동935-4
514,미용업,05_18_01_P,5530000,5770000-212-2023-00063,2023-02-07,,1,영업/정상,1,영업,,,,,,25.92,,경기도 화성시 동탄구 오산동  973 동탄역 반도유보라 아이비파크 8.0,"경기도 화성시 동탄구 동탄광역환승로 73, 207동 2층 E209호호 (오산동, 동탄역 반도유보라 아이비파크 8.0)",,몸매조각실 동탄점,2024-10-02 15:48:23,I,2026-02-04 01:35:23,피부미용업,207987.268517449,411169.459964605,피부미용업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,N,,몸매조각실동탄점_경기도화성시동탄구오산동973동탄역반도유보라아이비파크8.0
