번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
878,의원,01_01_02_P,3530000,PHMA120203530019041100014,2020-09-16,,1,영업/정상,13,영업중,,,,,032-462-7582,,,"인천광역시 남동구 구월동 1264 퍼스트하임프라자 305,306,308~314호","인천광역시 남동구 호구포로 818, 퍼스트하임프라자 3층 305, 306, 308~314호 (구월동)",21534.0,서울에스와이(SY)정형외과의원,2026-02-05 22:13:36,U,2026-02-07 02:40:00,의원,175127.311445245,439299.829381154,의원,4,1,3,659.27,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,"서울에스와이(SY)정형외과의원_인천광역시남동구구월동1264퍼스트하임프라자305,306,308~314호"
2994,의원,01_01_02_P,3330000,PHMA120203330024041100025,2020-09-16,,1,영업/정상,13,영업중,,,,,051-703-0703,,,부산광역시 해운대구 좌동 1433-5 유안빌딩,"부산광역시 해운대구 좌동순환로 247, 유안빌딩 3층 (좌동)",48108.0,해운대365치과의원,2026-02-13 01:13:16,U,2026-02-15 02:40:00,치과의원,398634.402455444,188241.395033135,치과의원,1,0,0,371.71,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,해운대365치과의원_부산광역시해운대구좌동1433-5유안빌딩
880,의원,01_01_02_P,3010000,PHMA120203010033041100026,2020-09-14,,1,영업/정상,13,영업중,,,,,02-2233-7528,,,,"서울특별시 중구 퇴계로 453, 2,3,4층 (황학동)",4575.0,연세센텀치과의원,2026-02-05 22:13:17,U,2026-02-07 02:40:00,치과의원,201887.906626923,451481.698092365,치과의원,2,0,0,192.1,402 403 405 406 407 408 409 410 411 412,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,연세센텀치과의원_
1586,의원,01_01_02_P,3740000,PHMA120203740106041100023,2020-09-14,,1,영업/정상,13,영업중,,,,,031-895-5675,,,경기도 수원시 영통구 이의동 1336-1 광교엘포트아이파크,"경기도 수원시 영통구 광교중앙로 145, 광교엘포트아이파크 2층 (이의동)",16508.0,연세본정형외과의원,2026-02-06 00:43:37,U,2026-02-08 02:40:00,의원,205049.975071918,420565.686783422,의원,1,0,0,296.9,105 106 120 109,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,연세본정형외과의원_경기도수원시영통구이의동1336-1광교엘포트아이파크
1587,의원,01_01_02_P,3290000,PHMA120203290024041100037,2020-09-11,,1,영업/정상,13,영업중,,,,,051-817-3515,,,,"부산광역시 부산진구 가야대로 781-1, 3층 (부전동)",47257.0,미소로한의원,2026-02-06 11:23:50,U,2026-02-08 02:40:00,한의원,387368.598740041,186265.230023867,한의원,1,0,0,181.97,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,미소로한의원_
1588,의원,01_01_02_P,4050000,PHMA120204050147041100005,2020-09-09,,1,영업/정상,13,영업중,,,,,031-321-2755,,,,"경기도 용인시 처인구 금령로90번길 1, 덕윤빌딩 2층 (김량장동)",17051.0,편한미소치과의원,2026-02-06 06:43:48,U,2026-02-08 02:40:00,치과의원,218254.164305961,414836.727815689,치과의원,3,0,0,190.8,402 403 404 405 406 407 408 409 410 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,편한미소치과의원_
363,의원,01_01_02_P,3210000,PHMA120203210034041100059,2020-09-02,,1,영업/정상,13,영업중,,,,,02-543-9285,,,서울특별시 서초구 잠원동 12-25 잠원동 K-TOWER,"서울특별시 서초구 강남대로 621, 잠원동 K-TOWER 6층 (잠원동)",6524.0,서울센텀치과의원,2026-01-30 00:13:25,U,2026-02-04 11:04:37,치과의원,201591.166841786,446100.917105583,치과의원,4,0,0,462.93,412 411 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,,서울센텀치과의원_서울특별시서초구잠원동12-25잠원동K-TOWER
882,의원,01_01_02_P,3210000,PHMA120203210034041100053,2020-09-02,,1,영업/정상,13,영업중,,,,,02-592-5500,,,서울특별시 서초구 서초동 1304-5 우신빌딩,"서울특별시 서초구 강남대로 445, 우신빌딩(본관) 4,5층 (서초동)",6611.0,블랑쥬의원,2026-02-05 21:13:19,U,2026-02-07 02:40:00,의원,202163.802234786,444420.91400537,의원,5,0,0,745.0,114,피부과,,,,0,0,,,0,,,블랑쥬의원_서울특별시서초구서초동1304-5우신빌딩
362,의원,01_01_02_P,3740000,PHMA120203740032041100008,2020-08-31,,1,영업/정상,13,영업중,,,,,031-778-6666,,,,"경기도 수원시 권선구 금곡로 202, 501~508호 (금곡동)",16397.0,페이스필터의원,2026-01-30 03:43:35,U,2026-02-04 11:04:37,의원,195731.179235059,419060.674593702,의원,5,0,0,729.0,108 114 122,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,페이스필터의원_
294,의원,01_01_02_P,3910000,PHMA120203910165041100007,2020-08-31,,3,폐업,3,폐업,2026-01-30,,,,070-7034-2875,,,경기도 평택시 고덕면 여염리 1648 삼성전자(주) 평택캠퍼스,"경기도 평택시 고덕면 삼성로 144, 삼성전자(주) 평택캠퍼스 복지동 3층",17786.0,삼성슬기로운치과의원,2026-01-30 17:43:15,U,2026-02-04 11:04:37,치과의원,204538.699823208,392857.319489022,치과의원,1,0,0,253.8,408 407 406 403 402,"구강악안면외과, 치과보철과, 치주과, 치과보존과, 구강내과",,,,0,0,,,0,,,삼성슬기로운치과의원_경기도평택시고덕면여염리1648삼성전자(주)평택캠퍼스
1955,의원,01_01_02_P,3130000,PHMA120203130033041100026,2020-08-31,,1,영업/정상,13,영업중,,,,,02-3148-0112,,,,"서울특별시 마포구 마포대로 173-14, 마포 센텀 슬로우스퀘어 3층 303호 (아현동)",4130.0,틈한의원,2026-02-10 13:43:59,U,2026-02-12 02:40:00,한의원,195829.955210361,449860.57540675,한의원,1,0,0,86.73,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,틈한의원_
2268,의원,01_01_02_P,3910000,PHMA120203910165041100006,2020-08-29,,1,영업/정상,13,영업중,,,,,031-6191-1010,,,경기도 평택시 고덕동 1697 삼성전자(주) 평택캠퍼스,"경기도 평택시 삼성로 144, 삼성전자(주) 평택캠퍼스 복지동 3층 (고덕동)",17786.0,삼성전자평택OK한의원,2026-02-11 16:39:29,U,2026-02-14 02:40:00,한의원,204538.699823208,392857.319489022,한의원,1,0,0,254.2,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,삼성전자평택OK한의원_경기도평택시고덕동1697삼성전자(주)평택캠퍼스
2894,의원,01_01_02_P,4641000,PHMA120204640131041100027,2020-08-28,,1,영업/정상,13,영업중,,,,,063-251-8277,,,전북특별자치도 전주시 완산구 서신동 796,"전북특별자치도 전주시 완산구 당산로 44, 1~2층 (1층전체&2층 일부)호 (서신동)",54951.0,서신정형외과의원,2026-02-13 01:13:24,U,2026-02-15 02:40:00,의원,210149.877012436,259100.932936955,의원,1,0,0,259.07,120 114 113 111 109 105 104 101,"내과, 외과, 정형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 재활의학과",,,,0,0,,,0,,,서신정형외과의원_전북특별자치도전주시완산구서신동796
293,의원,01_01_02_P,3040000,PHMA120203040033041100010,2020-08-28,,1,영업/정상,13,영업중,,,,,02-455-7585,,,서울특별시 광진구 구의동 75-1 썬-타워빌딩,"서울특별시 광진구 천호대로 670, 썬-타워빌딩 201호 (구의동)",4992.0,구의아차산마취통증의학과의원,2026-01-30 02:13:15,U,2026-02-04 11:04:37,의원,207842.314393461,449868.243722569,의원,1,0,0,435.6,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,구의아차산마취통증의학과의원_서울특별시광진구구의동75-1썬-타워빌딩
2880,의원,01_01_02_P,3070000,PHMA120203070034041100015,2020-08-27,,1,영업/정상,13,영업중,,,,,02-953-7588,,,"서울특별시 성북구 동소문동6가 143-5 해피엔딩 오피스텔 2, 4층","서울특별시 성북구 아리랑로 7, 해피엔딩 오피스텔 2, 4층 (동소문동6가)",2830.0,모두탑365정형외과의원,2026-02-13 04:13:17,U,2026-02-15 02:40:00,의원,201343.616033764,454561.774886641,의원,4,0,0,475.83,101 102 104 105 106 109 113 114 120 122 125,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 재활의학과, 가정의학과, 응급의학과",,,,0,0,,,0,,,"모두탑365정형외과의원_서울특별시성북구동소문동6가143-5해피엔딩오피스텔2,4층"
879,의원,01_01_02_P,3240000,PHMA120203240033041100030,2020-08-27,,1,영업/정상,13,영업중,,,,,02-427-9504,,,서울특별시 강동구 강일동 76-11 성산타워,"서울특별시 강동구 아리수로93나길 26, 성산타워 4층 401,402호 (강일동)",5201.0,고운누리소아청소년과의원,2026-02-05 21:13:20,U,2026-02-07 02:40:00,의원,215257.766510608,452195.587817951,의원,1,0,0,142.71,113 111 101,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,,고운누리소아청소년과의원_서울특별시강동구강일동76-11성산타워
818,의원,01_01_02_P,3310000,PHMA120203310024041100013,2020-08-27,,1,영업/정상,13,영업중,,,,,051-626-9111,,,부산광역시 남구 대연동 54-5 리마크빌 대연,"부산광역시 남구 수영로 324, 2층 201호 (대연동, 리마크빌 대연)",48508.0,서울스카이재활의학과의원,2026-02-05 23:43:18,U,2026-02-07 02:40:00,의원,391472.555827946,184076.524057376,의원,1,0,0,376.26,120 114 109 106 105,"정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과",,,,0,0,,,0,,,서울스카이재활의학과의원_부산광역시남구대연동54-5리마크빌대연
612,의원,01_01_02_P,4721000,PHMA120204720018041100003,2020-08-26,,1,영업/정상,13,영업중,,,,,063-277-7500,,,전북특별자치도 완주군 이서면 갈산리 664-3,전북특별자치도 완주군 이서면 기지로 54,55365.0,혁신오케이정형외과의원,2026-02-05 21:14:00,U,2026-02-07 02:40:00,의원,205150.18697058,259773.428085121,의원,7,11,29,1394.96,122 105,"정형외과, 가정의학과",,,,0,0,,,0,,,혁신오케이정형외과의원_전북특별자치도완주군이서면갈산리664-3
2881,의원,01_01_02_P,3990000,PHMA120203990309041100015,2020-08-25,,1,영업/정상,13,영업중,,,,,031-526-6633,,,경기도 남양주시 다산동 6063-1 신해센트럴타워Ⅱ,"경기도 남양주시 다산중앙로145번길 15, 신해센트럴타워Ⅱ 4층 401~405호, 5~6층 전호 (다산동)",12248.0,신통정형외과의원,2026-02-13 09:44:27,U,2026-02-15 02:40:00,의원,213243.423019049,458126.562883049,의원,3,8,22,1453.13,120 114 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과",,,,0,0,,,0,,,신통정형외과의원_경기도남양주시다산동6063-1신해센트럴타워Ⅱ
819,의원,01_01_02_P,3740000,PHMA120203740033041100015,2020-08-24,,1,영업/정상,13,영업중,,,,,031-247-7088,,,경기도 수원시 팔달구 매산로2가 65-3,"경기도 수원시 팔달구 매산로 24, 201~205호 (매산로2가)",16461.0,수원역365정형외과의원,2026-02-05 22:13:53,U,2026-02-07 02:40:00,의원,200305.970890706,418395.09447315,의원,3,0,0,361.21,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,수원역365정형외과의원_경기도수원시팔달구매산로2가65-3
1701,의원,01_01_02_P,5530000,PHMA120205530021041100057,2020-08-21,,1,영업/정상,13,영업중,,,,,031-8015-0022,,,경기도 화성시 동탄구 능동 1154-7 다건빌딩,"경기도 화성시 동탄구 10용사로 316, 다건빌딩 4층 (능동)",18428.0,연세다건치과의원,2026-02-06 00:18:04,U,2026-02-08 02:40:00,치과의원,204586.392875645,410820.157767641,치과의원,1,0,0,258.94,409 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과",,,,0,0,,,0,,,연세다건치과의원_경기도화성시동탄구능동1154-7다건빌딩
2882,의원,01_01_02_P,5590000,PHMA120205590021041100011,2020-08-21,,1,영업/정상,13,영업중,,,,,031-928-7331,,,경기도 양주시 옥정동 950-4 2층 201호~204호,"경기도 양주시 옥정로7길 9-19, 2층 201~204호 (옥정동)",11468.0,이빛나는치과의원,2026-02-13 01:13:20,U,2026-02-15 02:40:00,치과의원,207958.195005455,480501.317820655,치과의원,2,0,0,297.0,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,이빛나는치과의원_경기도양주시옥정동950-42층201호~204호
2883,의원,01_01_02_P,3820000,PHMA120203820050041100019,2020-08-13,,1,영업/정상,13,영업중,,,,,031-928-7474,,,경기도 의정부시 산곡동 0,"경기도 의정부시 서광로 135, 402호 (산곡동)",11800.0,서울원내과의원,2026-02-13 03:43:38,U,2026-02-15 02:40:00,의원,209708.259220973,469615.392092955,의원,2,0,0,333.5,122 120 115 114 113 111 109 106 105 103 102 101,"내과, 신경과, 정신건강의학과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,서울원내과의원_경기도의정부시산곡동0
291,의원,01_01_02_P,3060000,PHMA120203060034041100021,2020-08-11,,1,영업/정상,13,영업중,,,,,02-977-1111,,,서울특별시 중랑구 묵동 169-12 로프트원 태릉입구역,"서울특별시 중랑구 동일로 952, 2층 201~202호 (묵동, 로프트원 태릉입구역)",2033.0,강북제일내과의원,2026-01-30 01:43:14,U,2026-02-04 11:04:37,의원,206715.541002615,457004.874711225,의원,12,0,0,1011.18,120 113 111 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 이비인후과, 재활의학과",,,,0,0,,,0,,,강북제일내과의원_서울특별시중랑구묵동169-12로프트원태릉입구역
816,의원,01_01_02_P,3290000,PHMA120203290024041100036,2020-08-10,,1,영업/정상,13,영업중,,,,,051-817-7337,,,부산광역시 부산진구 부전동 195-1,"부산광역시 부산진구 중앙대로 686, 3층 (부전동)",47296.0,상상의원,2026-02-05 21:13:17,U,2026-02-07 02:40:00,의원,387617.070073316,185805.778837354,의원,3,0,0,357.0,114,피부과,,,,0,0,,,0,,,상상의원_부산광역시부산진구부전동195-1
2265,의원,01_01_02_P,3820000,PHMA120203820050041100018,2020-08-09,,1,영업/정상,13,영업중,,,,,031-879-8875,,,경기도 의정부시 신곡동 720-5,"경기도 의정부시 발곡로 30, 3층 301호 (신곡동)",11730.0,봄정형외과의원,2026-02-12 20:43:35,U,2026-02-14 02:40:00,의원,205060.036250749,469831.519744714,의원,1,0,0,352.13,122 105 106 120 109,"정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,봄정형외과의원_경기도의정부시신곡동720-5
643,의원,01_01_02_P,4191000,PHMA120204190023041100019,2020-08-06,,1,영업/정상,13,영업중,,,,,1833-9359,,,강원특별자치도 원주시 단구동 1511-2 스타월드,"강원특별자치도 원주시 서원대로 396, 스타월드 4층 409호, 410호, 411호, 415호 (단구동)",26484.0,블리비의원,2026-02-05 21:13:18,U,2026-02-07 02:40:00,의원,284012.197863588,425846.256339564,의원,2,0,0,404.63,114 108,"성형외과, 피부과",,,,0,0,,,0,,,블리비의원_강원특별자치도원주시단구동1511-2스타월드
1447,의원,01_01_02_P,3740000,PHMA120203740106041100016,2020-07-31,,1,영업/정상,13,영업중,,,,,031-304-0800,,,경기도 수원시 영통구 이의동 1336 힐스테이트광교중앙역,"경기도 수원시 영통구 도청로18번길 26, 힐스테이트광교중앙역 3층 326호~330호 (이의동)",16508.0,디에스타의원,2026-02-06 05:13:35,U,2026-02-08 02:40:00,의원,204977.175329834,420627.234160383,의원,2,0,0,324.84,114 108,"성형외과, 피부과",,,,0,0,,,0,,,디에스타의원_경기도수원시영통구이의동1336힐스테이트광교중앙역
512,의원,01_01_02_P,3820000,PHMA120203820050041100015,2020-07-29,,3,폐업,3,폐업,2026-02-01,,,,031-874-7582,,,경기도 의정부시 의정부동 431-24 구성타워빌딩,"경기도 의정부시 신흥로 251, 구성타워빌딩 2층 (의정부동)",11674.0,참본의원,2026-02-03 13:26:36,U,2026-02-06 02:40:00,의원,203709.76164168,470682.536600634,의원,1,0,0,265.9,122 105 106 101 120 109,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,참본의원_경기도의정부시의정부동431-24구성타워빌딩
1454,의원,01_01_02_P,3320000,PHMA120203320045041100006,2020-07-27,,1,영업/정상,13,영업중,,,,,051-332-3355,,,부산광역시 북구 금곡동 64-4 대성하이츠빌,"부산광역시 북구 효열로203번길 6, 103호, 201호 (금곡동, 대성하이츠빌)",46506.0,빛하늘의원,2026-02-06 03:43:14,U,2026-02-08 02:40:00,의원,383587.483856561,197816.491050049,의원,3,0,0,369.76,122 115 114 113 111 105 101,"내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",,,,0,0,,,0,,,빛하늘의원_부산광역시북구금곡동64-4대성하이츠빌
1909,의원,01_01_02_P,4490000,PHMA120204490261041100011,2020-07-22,,1,영업/정상,13,영업중,,,,,041-417-7579,,,충청남도 천안시 서북구 불당동 1486 한성필하우스 라드니체,"충청남도 천안시 서북구 불당23로 73-8, 한성필하우스 라드니체 1층 107~111호 (불당동)",31156.0,청아소아청소년과의원,2026-02-09 16:39:33,U,2026-02-11 02:40:00,의원,209727.933371258,368542.761237341,의원,7,0,0,482.0,114 113 112 111 105 101,"내과, 정형외과, 소아청소년과, 안과, 이비인후과, 피부과",,,,0,0,,,0,,,청아소아청소년과의원_충청남도천안시서북구불당동1486한성필하우스라드니체
2264,의원,01_01_02_P,3330000,PHMA120203330024041100022,2020-07-20,,1,영업/정상,13,영업중,,,,,051-703-1075,,,,"부산광역시 해운대구 좌동로 98, 디베르비타 301호 (좌동)",48106.0,더힘찬한의원,2026-02-12 21:43:23,U,2026-02-14 02:40:00,한의원,398159.324550037,188084.467737712,한의원,2,0,0,288.5,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,더힘찬한의원_
1456,의원,01_01_02_P,4910000,PHMA120204910015041100001,2020-07-16,,1,영업/정상,13,영업중,,,,,061-864-7708,,,전라남도 장흥군 장흥읍 건산리 386-9,전라남도 장흥군 장흥읍 중앙로 19-2,59327.0,맑은기억 정신건강의학과의원,2026-02-06 05:13:16,U,2026-02-08 02:40:00,의원,191526.665445617,131048.418179756,의원,5,0,0,359.64,103 102 101,"내과, 신경과, 정신건강의학과",,,,0,0,,,0,,,맑은기억정신건강의학과의원_전라남도장흥군장흥읍건산리386-9
513,의원,01_01_02_P,3390000,PHMA120203390023041100003,2020-07-16,,3,폐업,3,폐업,2026-02-01,,,,051-609-9511,,,,"부산광역시 사상구 모라로 22, B104~B108동 (모라동)",46918.0,해밀한의원,2026-02-04 10:54:08,U,2026-02-06 02:40:00,한의원,380700.827195332,189776.290986029,한의원,1,0,0,286.2,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,해밀한의원_
2266,의원,01_01_02_P,3290000,PHMA120203290024041100032,2020-07-14,,1,영업/정상,13,영업중,,,,,051-991-7575,,,부산광역시 부산진구 부전동 227-2,"부산광역시 부산진구 중앙대로 672, 삼정타워 4층 (부전동)",47296.0,제이린의원,2026-02-12 22:44:04,U,2026-02-14 02:40:00,의원,387608.014165034,185703.079007724,의원,15,0,0,3133.1,104 108 114,"외과, 성형외과, 피부과",,,,0,0,,,0,,,제이린의원_부산광역시부산진구부전동227-2
2267,의원,01_01_02_P,3220000,PHMA120203220033041100108,2020-07-10,,1,영업/정상,13,영업중,,,,,02-515-9003,,,서울특별시 강남구 청담동 1-18 대성빌딩,"서울특별시 강남구 선릉로 756, 대성빌딩 3층 5(일부)층 (청담동)",6062.0,청담르벨의원,2026-02-12 09:06:23,U,2026-02-14 02:40:00,의원,203436.958998467,446670.677022694,의원,1,0,0,177.1,114 122,"피부과, 가정의학과",,,,0,0,,,0,,,청담르벨의원_서울특별시강남구청담동1-18대성빌딩
292,의원,01_01_02_P,4000000,PHMA120204000018041100004,2020-07-03,,1,영업/정상,13,영업중,,,,,031-378-0365,,,경기도 오산시 원동 423-1 오렌지팩토리아울렛,"경기도 오산시 경기대로 133, 오렌지팩토리아울렛 1층 (원동)",18143.0,365종합의원,2026-01-30 00:13:32,U,2026-02-04 11:04:37,의원,206396.426728334,403877.068604594,의원,1,0,0,601.01,122 115 114 111 108 105 104 101,"내과, 외과, 정형외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과, 가정의학과",,,,0,0,,,0,,,365종합의원_경기도오산시원동423-1오렌지팩토리아울렛
1453,의원,01_01_02_P,3230000,PHMA120203230034041100049,2020-07-01,,1,영업/정상,13,영업중,,,,,02-2054-8999,,,,"서울특별시 송파구 송파대로 167, 문정역테라타워 B동 203호 (문정동)",5855.0,문정경희한의원,2026-02-06 11:21:38,U,2026-02-08 02:40:00,한의원,,,한의원,1,0,0,141.96,301 302 303 304 305 306 307 308 309,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과",,,,0,0,,,0,,,문정경희한의원_
511,의원,01_01_02_P,3600000,PHMA120203600020041100015,2020-06-29,,1,영업/정상,13,영업중,,,,,062-954-1075,,,,"광주광역시 서구 치평로 124, 케이원오피스타운 3층 302호 (치평동)",61950.0,올바른한의원,2026-02-04 15:44:21,U,2026-02-06 02:40:00,한의원,186056.743324348,184361.947160381,한의원,1,0,0,166.53,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,올바른한의원_
1452,의원,01_01_02_P,5590000,PHMA120205590021041100007,2020-06-22,,1,영업/정상,13,영업중,,,,,031-868-2275,,,,"경기도 양주시 옥정로 200, 옥정 시네마엠디프라자 3층 303호,306호,307호 (옥정동)",11473.0,연세365치과의원,2026-02-06 13:14:55,U,2026-02-08 02:40:00,치과의원,208043.5,479654.899999999,치과의원,1,0,0,383.35,402 403 404 405 406 407 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 예방치과, 통합치의학과",,,,0,0,,,0,,,연세365치과의원_
760,의원,01_01_02_P,3290000,PHMA120203290024041100026,2020-06-22,,1,영업/정상,13,영업중,,,,,051-893-7750,,,부산광역시 부산진구 당감동 300번지 1호 앨리움 메디컬센터,"부산광역시 부산진구 동평로 106, 4층 일부(401호,402호) (당감동)",47181.0,365든든한마취통증의학과의원,2026-02-05 22:13:26,U,2026-02-07 02:40:00,의원,385898.886297741,187063.123392741,의원,2,0,0,581.68,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,365든든한마취통증의학과의원_부산광역시부산진구당감동300번지1호앨리움메디컬센터
2878,의원,01_01_02_P,3150000,PHMA120203150037041100026,2020-06-19,,1,영업/정상,13,영업중,,,,,02-6339-9088,,,서울특별시 강서구 마곡동 798-3 747,"서울특별시 강서구 공항대로 168, 747 3층 310,311,312,313호 (마곡동)",7807.0,마곡드림빛안과의원,2026-02-13 04:13:29,U,2026-02-15 02:40:00,의원,184572.413912003,450792.481822587,의원,1,0,0,303.8,112,안과,,,,0,0,,,0,,,마곡드림빛안과의원_서울특별시강서구마곡동798-3747
758,의원,01_01_02_P,3140000,PHMA120203140033041100016,2020-06-18,,1,영업/정상,13,영업중,,,,,02-6959-8751,,,서울특별시 양천구 신월동 550번지 3호 승일뷰티타워2,"서울특별시 양천구 신월로 164, 1층 109,111,112,113,114,115,116호 (신월동)",8064.0,베스트성모정형외과의원,2026-02-05 21:13:17,U,2026-02-07 02:40:00,의원,185962.809546697,446176.170952681,의원,3,0,0,382.3,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,베스트성모정형외과의원_서울특별시양천구신월동550번지3호승일뷰티타워2
2254,의원,01_01_02_P,3740000,PHMA120203740033041100010,2020-06-16,,1,영업/정상,13,영업중,,,,,031-248-7730,,,경기도 수원시 팔달구 매산로2가 65번지 3호,"경기도 수원시 팔달구 매산로 24, 3층 (매산로2가)",16461.0,힐하우스피부과의원,2026-02-12 13:35:43,U,2026-02-14 02:40:00,의원,200305.970890706,418395.09447315,의원,6,1,2,350.48,114,피부과,,,,0,0,,,0,,,힐하우스피부과의원_경기도수원시팔달구매산로2가65번지3호
817,의원,01_01_02_P,3490000,PHMA120203490019041100004,2020-06-12,,1,영업/정상,13,영업중,,,,,032-747-0275,,,,"인천광역시 중구 하늘달빛로 94, 대지스타타워 505, 506호 (중산동)",22402.0,영종웰치과의원,2026-02-05 21:13:18,U,2026-02-07 02:40:00,치과의원,160792.572558199,442883.033748172,치과의원,1,0,0,245.0,402 403 404 405 406 407 408 409 410 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,영종웰치과의원_
675,의원,01_01_02_P,4291000,PHMA120204290013041100001,2020-06-12,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 정선군 정선읍 봉양리 335번지 3호,강원특별자치도 정선군 정선읍 봉양5길 22,26130.0,정선한의원,2026-02-05 22:13:21,U,2026-02-07 02:40:00,한의원,347224.253896192,432078.271578184,한의원,1,0,0,111.0,308 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,,정선한의원_강원특별자치도정선군정선읍봉양리335번지3호
