번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
107,원목생산업,09_27_02_P,5060000,506000090201600005,2016-12-27,,1,영업/정상,1,정상,,,,,,,,,경상남도 창원시 의창구 대산면 유등로 377,51122,대보임업 김상겸,2026-02-05 14:46:40,U,2026-02-07 02:40:00,,358500.891316764,206366.209494755,원목생산업,1종,입목벌채(원목),,1000,50,영업,,대보임업김상겸_
226,원목생산업,09_27_02_P,5120000,512000090201600005,2016-12-23,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 동로면 간송리 827,경상북도 문경시 동로면 천주사길 21,36903,***,2026-02-10 16:09:06,U,2026-02-12 02:40:00,,317092.547827441,360842.727948851,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시동로면간송리827
167,원목생산업,09_27_02_P,4281000,428100090201600005,2016-12-23,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 하일리 125-3,강원특별자치도 평창군 평창읍 하일1길 18,25367,용국임업,2026-02-09 15:15:37,U,2026-02-11 02:40:00,,319876.73570769,433428.298786151,원목생산업,2종,원목,,5000,10,영업,,용국임업_강원특별자치도평창군평창읍하일리125-3
55,원목생산업,09_27_02_P,4920000,492000090201600006,2016-12-19,,3,폐업,3,폐업,,,,,,,,,전라남도 강진군 대구면 구곡길 11-3,,이용채,2026-02-04 16:27:10,U,2026-02-06 02:40:00,,181587.63847039,109605.551970738,원목생산업,2종,벌목,,0,0,폐업,,이용채_
54,원목생산업,09_27_02_P,4920000,492000090201600005,2016-12-09,,1,영업/정상,1,정상,,,,,,,,전라남도 강진군 강진읍 서성리 95 건우2차아파트 101동 605호,전라남도 강진군 강진읍 서성1길 21 (건우2차아파트),59236,***,2026-02-04 16:14:58,U,2026-02-06 02:40:00,,178211.53265396,126570.468978982,원목생산업,2종,벌목,,2000,10,영업,,***_전라남도강진군강진읍서성리95건우2차아파트101동605호
166,원목생산업,09_27_02_P,4281000,428100090201600003,2016-11-07,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 방림면 방림리 172-3,강원특별자치도 평창군 방림면 평창대로 222,25365,평창임업사업단,2026-02-09 15:12:24,U,2026-02-11 02:40:00,,326950.954085648,438885.038426544,원목생산업,2종,용재 및 펄프,원목생산업교육35시간이수,5000,10,영업,,평창임업사업단_강원특별자치도평창군방림면방림리172-3
232,원목생산업,09_27_02_P,5100000,510000090201600003,2016-09-26,,1,영업/정상,1,정상,,,,,,,,,경상북도 영천시 완산로 8-7 (완산동),38893,나무나라임업,2026-02-10 09:42:26,U,2026-02-12 02:40:00,,374895.67837775,275138.729160465,원목생산업,2종,,1명,5000,10,영업,,나무나라임업_
330,원목생산업,09_27_02_P,4241000,424100090201600004,2016-06-30,,1,영업/정상,1,정상,,,,,0335749234,,,,강원특별자치도 삼척시 미로면 준경길 173 (서림산업),25905,서림산업(주),2026-02-12 16:22:49,U,2026-02-14 02:40:00,,,,원목생산업,1종,제재목,,65000,300,영업,,서림산업(주)_
218,원목생산업,09_27_02_P,5120000,512000090201600003,2016-05-10,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 모전동 474,경상북도 문경시 양지1길 7-4 (모전동),36975,***,2026-02-10 16:10:18,U,2026-02-12 02:40:00,,306044.240550889,344138.80724908,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시모전동474
344,원목생산업,09_27_02_P,5540000,554000090201600003,2016-04-05,,1,영업/정상,1,정상,,,,,,,,경기도 광주시 도척면 추곡리 184-1,경기도 광주시 도척면 도척로 1054,12819,***,2026-02-13 13:29:09,U,2026-02-15 02:40:00,,226275.810486894,419781.087757654,원목생산업,2종,원목 및 화목,,100,10,영업,,***_경기도광주시도척면추곡리184-1
325,원목생산업,09_27_02_P,5690000,569000090201600002,2016-03-14,,3,폐업,3,폐업,,,,,,,,,"세종특별자치시 보듬2로 42, 1403동 301호 (도담동)",,대성임업,2026-02-12 13:22:58,U,2026-02-14 02:40:00,,223751.732327387,334352.12089004,원목생산업,2종,,,0,0,폐업,,대성임업_
36,원목생산업,09_27_02_P,4820000,482000090201600001,2016-02-22,,1,영업/정상,1,정상,,,,,,,,,전라남도 순천시 서면 대구2구길 14,57905,(주)영광산업,2026-02-04 15:16:25,U,2026-02-06 02:40:00,,239066.606811991,170552.373133951,원목생산업,1종,"소나무,리기다,편백 등 원목","임업기술훈련원교육이수자-1명,산림기술자자격증소지자-2명",7000,170,영업,,(주)영광산업_
225,원목생산업,09_27_02_P,5120000,512000090201600002,2016-02-04,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 영신동 519-2 206호,"경상북도 문경시 영신4길 8 (영신동, 강변빌라)",36945,***,2026-02-10 16:10:00,U,2026-02-12 02:40:00,,308319.324020363,343883.775705242,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시영신동519-2206호
224,원목생산업,09_27_02_P,5120000,512000090201600001,2016-02-01,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 796 그린연립주택,"경상북도 문경시 흥덕로 22 (흥덕동, 그린연립주택)",36967,***,2026-02-10 15:42:05,U,2026-02-12 02:40:00,,307784.877293157,345052.097653728,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동796그린연립주택
23,원목생산업,09_27_02_P,4301000,430100090201600001,2016-01-28,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 철원군 서면 와수로 26,,(주)푸른숲,2026-01-30 15:40:55,U,2026-02-04 11:04:37,,,,원목생산업,2종,,,0,0,영업,,(주)푸른숲_
262,원목생산업,09_27_02_P,5090000,509000090201600001,2016-01-05,,1,영업/정상,1,정상,,,,,,,,경상북도 영주시 풍기읍 성내리 134-1 풍기우신강변타운,경상북도 영주시 풍기읍 남원로 136 (풍기우신강변타운),36027,송림조경,2026-02-11 21:23:49,U,2026-02-13 02:40:00,,335529.645442991,375367.451304681,원목생산업,2종,원목,,0,0,영업,,송림조경_경상북도영주시풍기읍성내리134-1풍기우신강변타운
58,원목생산업,09_27_02_P,4920000,492000090201500001,2015-12-17,,1,영업/정상,1,정상,,,,,,,,,전라남도 강진군 작천면 작천용정길 7-10,,노은섭,2026-02-04 16:11:36,U,2026-02-06 02:40:00,,178303.594247949,135627.787351265,원목생산업,2종,벌목원목,,0,10,영업,,노은섭_
223,원목생산업,09_27_02_P,5120000,512000090201500007,2015-12-14,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 점촌동 483-15,경상북도 문경시 기와골길 10-1 (점촌동),36954,***,2026-02-10 13:15:56,U,2026-02-12 02:40:00,,306922.429483209,344140.112440882,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시점촌동483-15
222,원목생산업,09_27_02_P,5120000,512000090201500006,2015-12-02,,1,영업/정상,1,정상,,,,,0545524144,,,경상북도 문경시 산양면 현리 156-4,경상북도 문경시 산양면 현리4길 26,36934,***,2026-02-10 16:10:53,U,2026-02-12 02:40:00,,312381.656921397,349382.536767108,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시산양면현리156-4
271,원목생산업,09_27_02_P,5710000,571000090201500018,2015-11-11,,3,폐업,3,폐업,,,,,,,,충청북도 청주시 상당구 용암동 2083 용암동 삼일 무지개 아파트,"충청북도 청주시 상당구 무농정로 103, 105동 104호 (용암동, 용암동 삼일 무지개 아파트)",28778,나무사랑,2026-02-11 10:52:56,U,2026-02-13 02:40:00,,245721.652152913,345682.230106599,원목생산업,2종,,,0,0,폐업,,나무사랑_충청북도청주시상당구용암동2083용암동삼일무지개아파트
46,원목생산업,09_27_02_P,4820000,482000090201500007,2015-10-19,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 승주읍 서평리 390-12 소매점,"전라남도 순천시 승주읍 승주로 715, 소매점",57908,승주원목,2026-02-04 15:00:03,U,2026-02-06 02:40:00,,235345.570416121,168411.294799872,원목생산업,2종,"소나무,리기다,편백 등",1명,5000,10,영업,,승주원목_전라남도순천시승주읍서평리390-12소매점
45,원목생산업,09_27_02_P,4820000,482000090201500006,2015-09-04,,1,영업/정상,1,정상,,,,,,,,,전라남도 순천시 낙안면 흥림1길 7,57916,(주)만평,2026-02-04 15:04:03,U,2026-02-06 02:40:00,,229703.317545552,163336.268869114,원목생산업,1종,"소나무,참나무,편백 등",기술자 4명,10000,150,영업,,(주)만평_
269,원목생산업,09_27_02_P,5710000,571000090201500013,2015-08-06,,2,휴업,2,휴업,,,,,288-8482,,,충청북도 청주시 상당구 남일면 문주리 62,충청북도 청주시 상당구 남일면 은행상야로 138,360-843,***,2026-02-11 10:38:19,U,2026-02-13 02:40:00,,250147.582802344,342902.182093964,원목생산업,2종,원목,,0,32,휴업,,***_충청북도청주시상당구남일면문주리62
38,원목생산업,09_27_02_P,4820000,482000090201500005,2015-07-30,,1,영업/정상,1,정상,,,,,,,,"전라남도 순천시 황전면 죽내리 10 황월주유소, 케노피, 황월종합카센타","전라남도 순천시 황전면 순천로 1704, 황월주유소, 케노피, 황월종합카센타",57901,황월원목,2026-02-04 10:15:38,U,2026-02-06 02:40:00,,240054.759420591,179250.485267626,원목생산업,2종,"리기다,편백,소나무, 참나무등",,4000,10,영업,,"황월원목_전라남도순천시황전면죽내리10황월주유소,케노피,황월종합카센타"
321,원목생산업,09_27_02_P,5690000,569000090201500002,2015-07-27,,3,폐업,3,폐업,,,,,,,,세종특별자치시 도담동 651 도램마을 12단지,"세종특별자치시 보듬4로 19, 1204동 101호 (도담동, 도램마을 12단지)",30098,청솔임업,2026-02-12 13:22:22,U,2026-02-14 02:40:00,,223392.105915558,334758.058421944,원목생산업,2종,,,0,0,폐업,,청솔임업_세종특별자치시도담동651도램마을12단지
266,원목생산업,09_27_02_P,5710000,571000090201500008,2015-07-22,,3,폐업,3,폐업,,,,,269-5364,,,충청북도 청주시 서원구 남이면 척산리 230-5,충청북도 청주시 서원구 남이면 척산3길 6-9,,***,2026-02-11 10:37:46,U,2026-02-13 02:40:00,,240038.87627446,339969.251079505,원목생산업,2종,원목,,0,0,폐업,,***_충청북도청주시서원구남이면척산리230-5
162,원목생산업,09_27_02_P,4281000,428100090201500002,2015-06-24,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 방림면 여우재길 469-24,,개미벌목,2026-02-09 14:54:57,U,2026-02-11 02:40:00,,,,원목생산업,2종,원목,,0,10,폐업,,개미벌목_
217,원목생산업,09_27_02_P,5120000,512000090201500002,2015-06-19,,1,영업/정상,1,정상,,,,,054-554-1511,,,경상북도 상주시 함창읍 대조리 433,경상북도 상주시 함창읍 당교로 127,37110,천정호,2026-02-10 13:12:36,U,2026-02-12 02:40:00,,305364.4598237,343006.681892344,원목생산업,2종,원목,,0,0,영업,,천정호_경상북도상주시함창읍대조리433
108,원목생산업,09_27_02_P,5060000,506000090201500002,2015-04-21,,1,영업/정상,1,정상,,,,,,,,경상북도 김천시 대덕면 대리 27-8,,740-953,***,2026-02-05 14:37:32,U,2026-02-07 02:40:00,,,,원목생산업,2종,입목벌채(원목),,0,0,영업,,***_경상북도김천시대덕면대리27-8
37,원목생산업,09_27_02_P,4820000,482000090201500002,2015-04-20,,3,폐업,3,폐업,,,,,061-754-0993,,,,"전라남도 순천시 가곡길 30, 102동 2107호 (가곡동, 신영아파트)",,칠오원목,2026-02-04 15:33:45,U,2026-02-06 02:40:00,,243890.803739403,164851.68858478,원목생산업,2종,"리기다,소나무 등원목",1명(교육이수자),5000,12,폐업,,칠오원목_
221,원목생산업,09_27_02_P,5120000,512000090201500001,2015-03-28,,1,영업/정상,1,정상,,,,,054-552-2721,,,경상북도 문경시 호계면 부곡리 340-1,경상북도 문경시 호계면 부곡안길 26,36927,***,2026-02-10 13:11:51,U,2026-02-12 02:40:00,,307641.626926376,354219.016607102,원목생산업,2종,원목,,0,10,영업,,***_경상북도문경시호계면부곡리340-1
263,원목생산업,09_27_02_P,5690000,569000090201500001,2015-02-04,,1,영업/정상,1,정상,,,,,,,,세종특별자치시 고운동 1387 가락마을22단지,"세종특별자치시 마음로 322, 2202동 1101층 (고운동, 가락마을22단지)",30062,대창임업,2026-02-11 17:15:00,U,2026-02-13 02:40:00,,221497.210420056,335400.280221087,원목생산업,2종,"입목, 죽",,5000,10,영업,,대창임업_세종특별자치시고운동1387가락마을22단지
285,원목생산업,09_27_02_P,5710000,571000090201500001,2015-01-16,,2,휴업,2,휴업,,,,,,,,,충청북도 청주시 상당구 남사로112번길 65 (남문로1가),,공공벌목,2026-02-11 10:34:49,U,2026-02-13 02:40:00,,243575.178016281,347655.162964779,원목생산업,2종,원목,김동예,0,10,휴업,,공공벌목_
30,원목생산업,09_27_02_P,5210000,521000090201400004,2014-12-16,,1,영업/정상,1,정상,,,,,,,,경상북도 성주군 용암면 중거리 675,경상북도 성주군 용암면 중거1길 228,40049,장자골농원,2026-02-03 19:54:05,U,2026-02-06 02:40:00,,313437.626223035,265414.805938269,원목생산업,2종,원목,교육이수,0,10,영업,,장자골농원_경상북도성주군용암면중거리675
120,원목생산업,09_27_02_P,4281000,428100090201400002,2014-10-20,,1,영업/정상,1,정상,,,,,033-335-7573,,,,강원특별자치도 평창군 진부면 오대천로 1977-6,,대복임업사,2026-02-05 14:57:37,U,2026-02-07 02:40:00,,337017.007322081,459870.618209335,원목생산업,2종,원목,,0,0,영업,,대복임업사_
44,원목생산업,09_27_02_P,4820000,482000090201400001,2014-10-17,,3,폐업,3,폐업,,,,,061-721-3368,,,,"전라남도 순천시 율산3길 112, 3층 (연향동)",,동부산림 주식회사,2026-02-04 15:32:01,U,2026-02-06 02:40:00,,248169.659313516,160426.054650633,원목생산업,1종,"소나무,참나무등 원목",산림경영기술자1급 4명,10000,500,폐업,,동부산림주식회사_
13,원목생산업,09_27_02_P,4900000,490000090201400002,2014-10-08,,2,휴업,2,휴업,,,,,,,,전라남도 화순군 화순읍 신기리 397-9,전라남도 화순군 화순읍 부처샘길 3-12,519-950,***,2026-02-02 10:25:32,U,2026-02-04 02:40:00,,199134.687231127,174304.937320068,원목생산업,2종,,,0,0,휴업,,***_전라남도화순군화순읍신기리397-9
12,원목생산업,09_27_02_P,4900000,490000090201400001,2014-09-22,,1,영업/정상,1,정상,,,,,,,,전라남도 화순군 이양면 품평리 1198-1,전라남도 화순군 이양면 이양농공길 16,58165,대한임업(주),2026-02-02 09:11:19,U,2026-02-04 02:40:00,,199067.008056219,155910.665240519,원목생산업,2종,,,0,0,영업,,대한임업(주)_전라남도화순군이양면품평리1198-1
236,원목생산업,09_27_02_P,5710000,571000090201400001,2014-09-18,,3,폐업,3,폐업,,,,,296-0302,,,충청북도 청주시 청원구 사천동 421-5,"충청북도 청주시 청원구 율봉로30번길 34 (사천동, 4층(사천동 주현빌딩))",363-220,***,2026-02-10 17:12:45,U,2026-02-12 02:40:00,,242396.217290506,351303.64293532,원목생산업,1종,원목,2명,0,50,폐업,,***_충청북도청주시청원구사천동421-5
160,원목생산업,09_27_02_P,4281000,428100090201400001,2014-09-11,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 대화면 대화리 1953-11 문화맨션,강원특별자치도 평창군 대화면 문화택지길 45 (문화맨션),25356,솔바람영림단,2026-02-09 14:44:34,U,2026-02-11 02:40:00,,328457.577786978,444092.751006693,원목생산업,2종,원목,,0,10,영업,,솔바람영림단_강원특별자치도평창군대화면대화리1953-11문화맨션
198,원목생산업,09_27_02_P,4221000,422100090201400007,2014-05-27,,1,영업/정상,1,정상,,,,,553-6007,,,,강원특별자치도 태백시 고원로 336 (화전동),,늘푸른영림단,2026-02-09 20:13:04,U,2026-02-11 02:40:00,,375440.480765504,410311.881132216,원목생산업,1종,"원목,갱목,펄프목",,0,0,영업,,늘푸른영림단_
216,원목생산업,09_27_02_P,5120000,512000090201400005,2014-04-10,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 445-6 11통4반,경상북도 문경시 깃골길 35-3 (흥덕동),745-889,***,2026-02-10 16:19:15,U,2026-02-12 02:40:00,,308044.718116767,345639.021548502,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동445-611통4반
220,원목생산업,09_27_02_P,5120000,512000090201400006,2014-04-10,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 715-13 6통1반 한일연립 가동 103호,"경상북도 문경시 돈달로 189,가동 103호 (흥덕동,한일연립)",745-891,***,2026-02-10 16:19:55,U,2026-02-12 02:40:00,,307579.946500131,345606.746119435,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동715-136통1반한일연립가동103호
197,원목생산업,09_27_02_P,4221000,422100090201400006,2014-04-10,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 태백시 황지동 677,강원특별자치도 태백시 태백산로 5136 (황지동),,주식회사 태산,2026-02-09 20:11:13,U,2026-02-11 02:40:00,,377023.857638988,406596.417069256,원목생산업,1종,"소나무, 잣나무, 낙엽송, 참나무 외",,2,10,영업,,주식회사태산_강원특별자치도태백시황지동677
231,원목생산업,09_27_02_P,5100000,510000090201400001,2014-03-25,,2,휴업,2,휴업,,,,,,,,,"경상북도 영천시 금호읍 원제2길 16-8, 105동 102호",,안강임업,2026-02-10 09:17:43,U,2026-02-12 02:40:00,,371373.472730792,273058.491668191,원목생산업,2종,원목 등,1명,5000,10,휴업,,안강임업_
196,원목생산업,09_27_02_P,4221000,422100090201400005,2014-03-19,,1,영업/정상,1,정상,,,,,,,,,"강원특별자치도 태백시 청솔길 8, 102동 1007호 (황지동)",,박종덕,2026-02-09 20:03:00,U,2026-02-11 02:40:00,,376026.920538997,408769.773874892,원목생산업,2종,"소나무, 잣나무, 낙엽송, 참나무 외",자격증 보유(박종덕),2,10,영업,,박종덕_
134,원목생산업,09_27_02_P,4211000,421100090201400001,2014-03-13,,3,폐업,3,폐업,,,,,,,,,"강원특별자치도 동해시 청운1길 29, 4동 10층 1001호 (동회동)",,장재신,2026-02-05 17:02:42,U,2026-02-07 02:40:00,,386177.814049483,444870.370953969,원목생산업,2종,원목,,0,10,폐업,,장재신_
157,원목생산업,09_27_02_P,3940000,394000090201400007,2014-02-12,,1,영업/정상,1,정상,,,,,,,,경기도 고양시 일산동구 지영동 1062,경기도 고양시 일산동구 통일로1267번길 143-70 (지영동),10255,고양경일에너지주식회사,2026-02-09 17:11:49,U,2026-02-11 02:40:00,,185675.811269863,468576.058616136,원목생산업,2종,원목,1,0,52,영업,,고양경일에너지주식회사_경기도고양시일산동구지영동1062
293,원목생산업,09_27_02_P,4910000,491000090201300025,2014-01-02,,3,폐업,3,폐업,,,,,,,,전라남도 장흥군 안양면 모령리 297-1,전라남도 장흥군 안양면 풍암길 17,,고영철,2026-02-11 15:38:01,U,2026-02-13 02:40:00,,196738.911675667,126952.176659181,원목생산업,2종,원목,1인,5000,10,폐업,,고영철_전라남도장흥군안양면모령리297-1
6,원목생산업,09_27_02_P,4920000,492000090201300004,2013-12-27,,3,폐업,3,폐업,,,,,,,,전라남도 장흥군 유치면 봉덕리 284 24통,전라남도 장흥군 유치면 봉덕신덕길 198,529-823,***,2026-02-02 17:43:36,U,2026-02-04 02:40:00,,188869.093996412,146948.131048851,원목생산업,2종,,,0,12,폐업,,***_전라남도장흥군유치면봉덕리28424통
43,원목생산업,09_27_02_P,4820000,482000090201300006,2013-12-12,,3,폐업,3,폐업,,,,,0617546400,,,,전라남도 순천시 황전면 삽재팔동길 366,,황전벌목,2026-02-04 15:31:23,U,2026-02-06 02:40:00,,245023.206472918,178853.679767765,원목생산업,2종,"리기다, 참나무류, 편백 등",1,0,10,폐업,,황전벌목_
265,원목생산업,09_27_02_P,5710000,441000090201300037,2013-12-11,,2,휴업,2,휴업,,,,,0432251901,,,,충청북도 청주시 상당구 미원면 단재로 2879,,밤나무고을벌목,2026-02-11 10:30:27,U,2026-02-13 02:40:00,,261458.97099331,351436.306660568,원목생산업,2종,원목,교육이수,5000,10,휴업,,밤나무고을벌목_
128,원목생산업,09_27_02_P,4281000,428100090201300026,2013-12-09,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 봉평면 태기로 40,232-923,대자연산림영농조합법인,2026-02-05 14:50:41,U,2026-02-07 02:40:00,,316411.895286076,455215.976898481,원목생산업,2종,,,0,10,폐업,,대자연산림영농조합법인_
172,원목생산업,09_27_02_P,4281000,428100090201300025,2013-12-09,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 용평면 경강로 2764-58,,오대임업,2026-02-09 14:09:54,U,2026-02-11 02:40:00,,,,원목생산업,2종,원목,,0,10,폐업,,오대임업_
127,원목생산업,09_27_02_P,4281000,428100090201300018,2013-12-04,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 진부면 하진부리 299-1,강원특별자치도 평창군 진부면 오대천로 1977-6,,대복임업사,2026-02-05 15:03:10,U,2026-02-07 02:40:00,,337017.007322081,459870.618209335,원목생산업,2종,,,0,30,폐업,,대복임업사_강원특별자치도평창군진부면하진부리299-1
191,원목생산업,09_27_02_P,4281000,428100090201300020,2013-12-04,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 방림면 평창대로 222,,평창임업,2026-02-09 13:50:47,U,2026-02-11 02:40:00,,326950.954085648,438885.038426544,원목생산업,2종,원목,,0,10,영업,,평창임업_
192,원목생산업,09_27_02_P,4281000,428100090201300021,2013-12-04,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 대화면 웃대화길 65-9,,백두대간 임업,2026-02-09 13:49:09,U,2026-02-11 02:40:00,,329255.451578589,446259.423752676,원목생산업,2종,원목,,0,10,영업,,백두대간임업_
182,원목생산업,09_27_02_P,4281000,428100090201300022,2013-12-04,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 대화면 대화리 1951-2,강원특별자치도 평창군 대화면 문화택지길 42-2,,동진임업,2026-02-09 13:44:55,U,2026-02-11 02:40:00,,328394.962722036,444089.95577859,원목생산업,2종,원목,,0,10,영업,,동진임업_강원특별자치도평창군대화면대화리1951-2
190,원목생산업,09_27_02_P,4281000,428100090201300019,2013-12-04,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 진부면 진벌1길 74,,삼일제재소,2026-02-09 13:53:12,U,2026-02-11 02:40:00,,338540.178640163,462500.681623547,원목생산업,2종,원목,,0,30,영업,,삼일제재소_
324,원목생산업,09_27_02_P,5690000,569000090201300011,2013-12-03,,1,영업/정상,1,정상,,,,,,,,,세종특별자치시 금남면 용포중앙1길 19,,세종임업,2026-02-12 14:48:00,U,2026-02-14 02:40:00,,225319.821654415,329398.965857971,원목생산업,2종,,,0,20,영업,,세종임업_
290,원목생산업,09_27_02_P,5710000,436000090201300013,2013-12-03,,2,휴업,2,휴업,,,,,0432338757,,,충청북도 청주시 서원구 성화동 65통4반 청주성화2 다안채6단지아파트 604동 1205호,"충청북도 청주시 서원구 구룡산로52번길 51,604동 1205호 (성화동,청주성화2 다안채6단지아파트)",361-230,***,2026-02-11 10:26:24,U,2026-02-13 02:40:00,,240325.551220927,345704.959466262,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시서원구성화동65통4반청주성화2다안채6단지아파트604동1205호
323,원목생산업,09_27_02_P,5690000,569000090201300010,2013-11-29,,1,영업/정상,1,정상,,,,,,,,,세종특별자치시 전동면 삼송정길 24,,세종임산,2026-02-12 13:21:43,U,2026-02-14 02:40:00,,222957.438843206,351448.256435163,원목생산업,2종,,,0,10,영업,,세종임산_
215,원목생산업,09_27_02_P,5120000,512000090201300014,2013-11-25,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 모전동 264-1 현대아파트,"경상북도 문경시 시청3길 10 (모전동, 현대아파트)",36980,***,2026-02-10 16:12:35,U,2026-02-12 02:40:00,,306279.494487568,343735.799441843,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시모전동264-1현대아파트
289,원목생산업,09_27_02_P,5710000,436000090201300007,2013-11-18,,3,폐업,3,폐업,,,,,,,,충청북도 청주시 흥덕구 강서동 59 3통1반,충청북도 청주시 흥덕구 강서로27번길 89 (강서동),361-872,***,2026-02-11 10:28:01,U,2026-02-13 02:40:00,,237724.943038089,346901.654115864,원목생산업,2종,,,0,0,폐업,,***_충청북도청주시흥덕구강서동593통1반
230,원목생산업,09_27_02_P,5100000,510000090201300003,2013-11-18,,1,영업/정상,1,정상,,,,,054-336-2096,,,경상북도 영천시 금호읍 신월리 101-2,경상북도 영천시 금호읍 신월숲길 44,38874,주식회사 동해,2026-02-10 09:41:04,U,2026-02-12 02:40:00,,371744.993502704,272739.612530933,원목생산업,2종,,기술교육이수자,5000,478,영업,,주식회사동해_경상북도영천시금호읍신월리101-2
11,원목생산업,09_27_02_P,4900000,490000090201300004,2013-11-15,,2,휴업,2,휴업,,,,,,,,전라남도 화순군 동면 백용리 179-15,,,***,2026-02-02 10:26:12,U,2026-02-04 02:40:00,,201124.213821132,170627.878627746,원목생산업,2종,,,0,0,휴업,,***_전라남도화순군동면백용리179-15
159,원목생산업,09_27_02_P,4281000,428100090201300009,2013-11-13,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 평창군 평창읍 서동로 1999,232-803,청림농원,2026-02-09 13:13:12,U,2026-02-11 02:40:00,,324570.235771574,433753.057143349,원목생산업,2종,원목,기능2급,0,10,폐업,,청림농원_
123,원목생산업,09_27_02_P,4281000,428100090201300010,2013-11-13,,1,영업/정상,1,정상,,,,,033-335-8098,,,,"강원특별자치도 평창군 진부면 석두로 15-8, 가동 201호 (영화연립)",232-948,현철임업,2026-02-05 15:38:10,U,2026-02-07 02:40:00,,337255.937300447,460440.477074754,원목생산업,2종,원목,임목생산업 교육 수료,0,10,영업,,현철임업_
189,원목생산업,09_27_02_P,4281000,428100090201300013,2013-11-13,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 봉평면 창동리 421-14,강원특별자치도 평창군 봉평면 기풍로 103-2,25304,육림임업,2026-02-09 13:32:08,U,2026-02-11 02:40:00,,321580.988790909,457514.135256078,원목생산업,2종,원목,임목생산업 교육 수료,0,10,폐업,,육림임업_강원특별자치도평창군봉평면창동리421-14
188,원목생산업,09_27_02_P,4281000,428100090201300011,2013-11-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 종부리 498-2,강원특별자치도 평창군 평창읍 종부로 40-19,25377,태산임업,2026-02-09 13:30:51,U,2026-02-11 02:40:00,,322982.118054097,429902.773959997,원목생산업,2종,원목,산림경영기능1급,0,10,영업,,태산임업_강원특별자치도평창군평창읍종부리498-2
213,원목생산업,09_27_02_P,5120000,512000090201300012,2013-11-12,,1,영업/정상,1,정상,,,,,553-6868,,,경상북도 문경시 유곡동 38-11,경상북도 문경시 유곡불정로 67 (유곡동),745-240,삼림환경산업,2026-02-10 13:13:46,U,2026-02-12 02:40:00,,303985.493966149,347285.810882066,원목생산업,2종,원목,,0,0,영업,,삼림환경산업_경상북도문경시유곡동38-11
283,원목생산업,09_27_02_P,5710000,441000090201300017,2013-11-11,,2,휴업,2,휴업,,,,,297-5814,,,,충청북도 청주시 상당구 낭성면 단재로 1772-10,363-862,기상임업,2026-02-11 10:31:28,U,2026-02-13 02:40:00,,254513.781041914,343400.560761134,원목생산업,2종,원목,관련교육이수,5000,16,휴업,,기상임업_
