번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,주사육업종,Unnamed: 34,record_key
1005,가축사육업,02_04_01_P,4321000,432000003320080086,2008-07-11,,2,휴업,1,휴업,,2026-02-12,2029-02-11,,,0.0,255-832,강원특별자치도 양구군 방산면 송현리,,,진구,2026-02-20 11:38:33,U,2026-02-22 02:40:00,,,,가축사육업,,348,000,0,한우,,진구_강원특별자치도양구군방산면송현리
1122,가축사육업,02_04_01_P,5480000,548000003320080755,2008-07-11,,1,영업/정상,0,정상,,,,,,0.0,,경상남도 합천군 용주면 성산리 *** 외 *필지,경상남도 합천군 용주면 성산길 **,50213,검바골 부부 농장,2026-02-23 09:21:45,U,2026-02-25 02:40:00,,304120.686333348,227989.926761219,가축사육업,,1330,000,0,한우,,검바골부부농장_경상남도합천군용주면성산리***외*필지
224,가축사육업,02_04_01_P,5440000,544000003320080352,2008-07-11,,3,폐업,2,폐업,2026-02-02,,,,,0.0,667-871,경상남도 하동군 북천면 방화리 ***,경상남도 하동군 북천면 금촌길 **,,진원축사,2026-02-02 16:43:17,U,2026-02-04 02:40:00,,277144.236687005,179810.468355394,가축사육업,,757,000,0,한우,,진원축사_경상남도하동군북천면방화리***
44,가축사육업,02_04_01_P,5530000,553000003320080167,2008-07-10,,3,폐업,2,폐업,2020-10-27,,,,,0.0,445-140,경기도 화성시 만세구 남양읍 장전리 ***,,,화성목장,2020-10-27 14:47:40,I,2026-02-04 01:35:23,,184594.183267164,417857.808516718,가축사육업,,1853,000,0,한우,,화성목장_경기도화성시만세구남양읍장전리***
1448,가축사육업,02_04_01_P,4830000,483000003320080422,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-892,전라남도 나주시 공산면 금곡리 ***,,,이향순축사,2026-02-26 20:25:27,U,2026-02-28 02:40:00,,,,가축사육업,,1767,000,0,한우,,이향순축사_전라남도나주시공산면금곡리***
1070,가축사육업,02_04_01_P,4600000,460000003320080707,2008-07-10,,3,폐업,2,폐업,2026-02-23,,,,,0.0,350-891,충청남도 홍성군 장곡면 죽전리 ***,,,.,2026-02-23 13:37:06,U,2026-02-25 02:40:00,,170228.350574076,333976.228311559,가축사육업,,2411,000,0,한우,,._충청남도홍성군장곡면죽전리***
1030,가축사육업,02_04_01_P,5480000,548000003320080538,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,678-963,경상남도 합천군 삼가면 하판리 ***-*,경상남도 합천군 삼가면 하판*길 *,50221,김순애,2026-02-20 13:43:02,U,2026-02-22 02:40:00,,301140.543555,214702.099814104,가축사육업,,1113,000,0,한우,,김순애_경상남도합천군삼가면하판리***-*
43,가축사육업,02_04_01_P,5530000,553000003320080166,2008-07-10,,3,폐업,2,폐업,2020-02-17,,,,,0.0,445-140,경기도 화성시 만세구 남양읍 장전리 ***-*,,,장전목장,2020-02-19 06:58:51,I,2026-02-04 01:35:23,,184604.713701551,418394.235877133,가축사육업,,1852,000,0,한우,,장전목장_경기도화성시만세구남양읍장전리***-*
1064,가축사육업,02_04_01_P,4600000,460000003320080608,2008-07-10,,3,폐업,2,폐업,2026-02-23,,,,,0.0,350-821,충청남도 홍성군 금마면 화양리 ***-*,,,.,2026-02-23 15:13:39,U,2026-02-25 02:40:00,,174813.142191965,347811.891843136,가축사육업,,2312,000,0,한우,,._충청남도홍성군금마면화양리***-*
1310,가축사육업,02_04_01_P,4830000,483000003320080364,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-934,전라남도 나주시 다시면 운봉리 ***,전라남도 나주시 다시면 회칠*길 **,,용범농장,2026-02-26 20:21:56,U,2026-02-28 02:40:00,,166805.866233325,170043.42241508,가축사육업,,1709,000,0,한우,,용범농장_전라남도나주시다시면운봉리***
1081,가축사육업,02_04_01_P,4600000,460000003320080517,2008-07-10,,3,폐업,2,폐업,2026-02-23,,,,,0.0,350-881,충청남도 홍성군 은하면 목현리 ***-*,,,.,2026-02-23 12:57:06,U,2026-02-25 02:40:00,,160702.301917882,334934.730130186,가축사육업,,2221,000,0,한우,,._충청남도홍성군은하면목현리***-*
1447,가축사육업,02_04_01_P,4830000,483000003320080421,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-892,전라남도 나주시 공산면 금곡리 ***,,,이한철축사,2026-02-26 20:25:01,U,2026-02-28 02:40:00,,,,가축사육업,,1766,000,0,한우,,이한철축사_전라남도나주시공산면금곡리***
506,가축사육업,02_04_01_P,5680000,463000003320080194,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,343-903,"충청남도 당진시 합덕읍 소소리 ***-** , ***-**, ***-**",,,고산농장,2026-02-06 09:09:26,U,2026-02-08 02:40:00,,177041.80709368,369432.561297329,가축사육업,,1103,000,0,돼지,,"고산농장_충청남도당진시합덕읍소소리***-**,***-**,***-**"
385,가축사육업,02_04_01_P,5090000,509000003320080225,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,,경상북도 영주시 조와동 ***,경상북도 영주시 의상로 ***-** (조와동),36062,없음,2026-02-04 11:29:18,U,2026-02-06 02:40:00,,345947.875551097,375008.407068886,가축사육업,,1042,000,0,한우,,없음_경상북도영주시조와동***
1394,가축사육업,02_04_01_P,4830000,483000003320080397,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-812,전라남도 나주시 노안면 금안리 **,,,환기축산,2026-02-26 20:24:39,U,2026-02-28 02:40:00,,172811.987933543,174800.632555736,가축사육업,,1742,000,0,한우,,환기축산_전라남도나주시노안면금안리**
665,가축사육업,02_04_01_P,4600000,460000003320080856,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 홍성군 은하면 화봉리 **-*,,,.,2026-02-10 11:22:01,U,2026-02-12 02:40:00,,164484.694754825,334889.73133905,가축사육업,,2560,000,0,한우,,._충청남도홍성군은하면화봉리**-*
1392,가축사육업,02_04_01_P,4830000,483000003320080389,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-892,전라남도 나주시 공산면 남창리 *** 외 *필지,전라남도 나주시 공산면 월호길 ** (외 *필지),58290,월호축산,2026-02-26 20:23:50,U,2026-02-28 02:40:00,,164339.118789769,161410.452495131,가축사육업,,1734,000,0,한우,,월호축산_전라남도나주시공산면남창리***외*필지
1470,가축사육업,02_04_01_P,4830000,483000003320080375,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-913,전라남도 나주시 동강면 양지리 **,전라남도 나주시 동강면 나주서부로 ****-**,,주연농장,2026-02-26 20:23:26,U,2026-02-28 02:40:00,,159585.415100184,163203.692810554,가축사육업,,1720,000,0,한우,,주연농장_전라남도나주시동강면양지리**
1460,가축사육업,02_04_01_P,4830000,483000003320080372,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-882,전라남도 나주시 왕곡면 화정리 ***,,,찬구농장,2026-02-26 20:23:05,U,2026-02-28 02:40:00,,,,가축사육업,,1717,000,0,한우,,찬구농장_전라남도나주시왕곡면화정리***
1263,가축사육업,02_04_01_P,4600000,460000003320080592,2008-07-10,,3,폐업,2,폐업,2026-02-26,,,,,0.0,350-824,충청남도 홍성군 금마면 죽림리 **-*,,,.,2026-02-26 16:45:46,U,2026-02-28 02:40:00,,174666.316593667,346370.067656643,가축사육업,,2296,000,0,한우,,._충청남도홍성군금마면죽림리**-*
1459,가축사육업,02_04_01_P,4830000,483000003320080371,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-923,전라남도 나주시 반남면 흥덕리 ***-**,,,인환축산,2026-02-26 20:22:39,U,2026-02-28 02:40:00,,166670.610469502,154663.357211717,가축사육업,,1716,000,0,한우,,인환축산_전라남도나주시반남면흥덕리***-**
1307,가축사육업,02_04_01_P,4830000,483000003320080350,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 나주시 다시면 동당리 ***,,,상기농장,2026-02-26 20:20:36,U,2026-02-28 02:40:00,,163910.642217623,165303.972142661,가축사육업,,1695,000,0,한우,,상기농장_전라남도나주시다시면동당리***
1308,가축사육업,02_04_01_P,4830000,483000003320080359,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-933,전라남도 나주시 다시면 송촌리 ***,,,문수농장,2026-02-26 20:20:57,U,2026-02-28 02:40:00,,162160.273369675,168634.892634699,가축사육업,,1704,000,0,한우,,문수농장_전라남도나주시다시면송촌리***
1309,가축사육업,02_04_01_P,4830000,483000003320080360,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-933,전라남도 나주시 다시면 송촌리 ***-*,전라남도 나주시 다시면 송촌본촌길 **-*,,영미농장,2026-02-26 20:21:35,U,2026-02-28 02:40:00,,163511.385779988,169084.140559501,가축사육업,,1705,000,0,한우,,영미농장_전라남도나주시다시면송촌리***-*
1393,가축사육업,02_04_01_P,4830000,483000003320080391,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-922,전라남도 나주시 반남면 성계리 **,전라남도 나주시 반남면 성계상촌길 *-*,,낙현농장,2026-02-26 20:24:11,U,2026-02-28 02:40:00,,170644.03842027,155256.633522738,가축사육업,,1736,000,0,한우,,낙현농장_전라남도나주시반남면성계리**
679,가축사육업,02_04_01_P,6520000,652000003320080106,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,,제주특별자치도 서귀포시 안덕면 동광리 ****,제주특별자치도 서귀포시 안덕면 신화역사로***번길 **,63523,동건 목장,2026-02-10 12:51:04,U,2026-02-12 02:40:00,,137688.784813101,-20133.891474383,가축사육업,,343,000,0,한우,,동건목장_제주특별자치도서귀포시안덕면동광리****
285,가축사육업,02_04_01_P,4840000,484000003320080030,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,545-821,전라남도 광양시 옥룡면 동곡리 ***,전라남도 광양시 옥룡면 동동길 **-**,,수정농장,2026-01-30 17:50:13,U,2026-02-04 11:04:37,,256879.246221037,173891.346619209,가축사육업,,122,000,0,한우,,수정농장_전라남도광양시옥룡면동곡리***
941,가축사육업,02_04_01_P,4261000,426000003320080315,2008-07-10,,3,폐업,2,폐업,2014-07-16,,,,,0.0,,강원특별자치도 횡성군 공근면 부창리 *,강원특별자치도 횡성군 공근면 금계동로 ***-**,25206,천희목장,2026-02-19 14:59:40,U,2026-02-21 02:40:00,,290072.404440754,454673.294919549,가축사육업,,1166,000,0,한우,,천희목장_강원특별자치도횡성군공근면부창리*
1620,가축사육업,02_04_01_P,4830000,483000003320080369,2008-07-10,,1,영업/정상,0,정상,,,,,,0.0,520-931,전라남도 나주시 다시면 가운리 ***-*,전라남도 나주시 다시면 회칠*길 **-**,,금용축사,2026-02-26 20:22:18,U,2026-02-28 02:40:00,,167232.217683217,170225.807822877,가축사육업,,1714,000,0,한우,,금용축사_전라남도나주시다시면가운리***-*
1351,가축사육업,02_04_01_P,4830000,483000003320080289,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-933,전라남도 나주시 다시면 문동리 **,,,용남축산,2026-02-26 20:15:40,U,2026-02-28 02:40:00,,166399.595252561,166741.974542071,가축사육업,,1634,000,0,한우,,용남축산_전라남도나주시다시면문동리**
1441,가축사육업,02_04_01_P,4830000,483000003320080311,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-330,전라남도 나주시 동수동 ***-*,전라남도 나주시 동방*길 *** (동수동),,순애농장,2026-02-26 20:17:03,U,2026-02-28 02:40:00,,170169.492112978,164738.655820268,가축사육업,,1656,000,0,한우,,순애농장_전라남도나주시동수동***-*
1440,가축사육업,02_04_01_P,4830000,483000003320080304,2008-07-09,,1,영업/정상,0,정상,,,,,335-4536,0.0,520-882,전라남도 나주시 왕곡면 화정리 **,전라남도 나주시 왕곡면 월천화정길 ***-**,,경자농장,2026-02-26 20:16:35,U,2026-02-28 02:40:00,,170371.864733929,161922.9306474,가축사육업,,1649,000,0,한우,,경자농장_전라남도나주시왕곡면화정리**
1347,가축사육업,02_04_01_P,4830000,483000003320080279,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-914,전라남도 나주시 동강면 인동리 ***-*,전라남도 나주시 동강면 동강로 ***-*,,개승목장,2026-02-26 20:14:05,U,2026-02-28 02:40:00,,160036.902130777,159671.755231728,가축사육업,,1624,000,0,한우,,개승목장_전라남도나주시동강면인동리***-*
1348,가축사육업,02_04_01_P,4830000,483000003320080280,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,525-863,전라남도 나주시 문평면 북동리 *** 외*필지(***번지),전라남도 나주시 문평면 체암로 ***-**,,성민농장,2026-02-26 20:14:29,U,2026-02-28 02:40:00,,163918.292976176,177740.443718557,가축사육업,,1625,000,0,한우,,성민농장_전라남도나주시문평면북동리***외*필지(***번지)
1349,가축사육업,02_04_01_P,4830000,483000003320080283,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-852,전라남도 나주시 봉황면 덕림리 ***,전라남도 나주시 봉황면 세남로 **,,건호농장,2026-02-26 20:14:50,U,2026-02-28 02:40:00,,177663.653548667,158238.958937626,가축사육업,,1628,000,0,한우,,건호농장_전라남도나주시봉황면덕림리***
1350,가축사육업,02_04_01_P,4830000,483000003320080285,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-853,전라남도 나주시 봉황면 신동리 **-*,전라남도 나주시 봉황면 신용길 **,,신동축사,2026-02-26 20:15:14,U,2026-02-28 02:40:00,,177268.948066359,163336.35173818,가축사육업,,1630,000,0,한우,,신동축사_전라남도나주시봉황면신동리**-*
1152,가축사육업,02_04_01_P,5200000,520000003320080200,2008-07-09,,3,폐업,2,폐업,2026-02-24,,,,054-955-1844,0.0,717-861,경상북도 고령군 덕곡면 가륜리 ***,경상북도 고령군 덕곡면 새밤길 **,,김칠동농장,2026-02-24 16:44:54,U,2026-02-26 02:40:00,,309501.841434654,254629.464515399,가축사육업,,454,000,0,한우,,김칠동농장_경상북도고령군덕곡면가륜리***
1442,가축사육업,02_04_01_P,4830000,483000003320080312,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-330,전라남도 나주시 동수동 **-**,,,동수한우,2026-02-26 20:17:26,U,2026-02-28 02:40:00,,171155.672809607,164541.908746785,가축사육업,,1657,000,0,한우,,동수한우_전라남도나주시동수동**-**
1358,가축사육업,02_04_01_P,4830000,483000003320080293,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-932,전라남도 나주시 다시면 동당리 ***,전라남도 나주시 다시면 청림길 **-**,,성규농장,2026-02-26 20:16:03,U,2026-02-28 02:40:00,,163526.906611733,166439.001392525,가축사육업,,1638,000,0,한우,,성규농장_전라남도나주시다시면동당리***
1372,가축사육업,02_04_01_P,4830000,483000003320080261,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-892,전라남도 나주시 공산면 동촌리 ***-*,전라남도 나주시 공산면 지상동길 **-*,,태옥농장,2026-02-26 20:12:20,U,2026-02-28 02:40:00,,162340.303069753,161441.898587097,가축사육업,,1606,000,0,한우,,태옥농장_전라남도나주시공산면동촌리***-*
1373,가축사육업,02_04_01_P,4830000,483000003320080263,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-892,전라남도 나주시 공산면 화성리 ***,전라남도 나주시 공산면 화산길 **-*,,천일농장,2026-02-26 20:12:40,U,2026-02-28 02:40:00,,162830.052432923,159381.283610977,가축사육업,,1608,000,0,한우,,천일농장_전라남도나주시공산면화성리***
1374,가축사육업,02_04_01_P,4830000,483000003320080268,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-891,전라남도 나주시 공산면 중포리 ****,전라남도 나주시 공산면 중포길 **-**,,덕주농장,2026-02-26 20:12:59,U,2026-02-28 02:40:00,,161233.670044973,163371.179122973,가축사육업,,1613,000,0,한우,,덕주농장_전라남도나주시공산면중포리****
1375,가축사육업,02_04_01_P,4830000,483000003320080269,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-891,전라남도 나주시 공산면 가송리 ***,,,한우축사,2026-02-26 20:13:24,U,2026-02-28 02:40:00,,160654.287067647,163212.068728181,가축사육업,,1614,000,0,한우,,한우축사_전라남도나주시공산면가송리***
1352,가축사육업,02_04_01_P,4830000,483000003320080333,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-891,전라남도 나주시 공산면 신곡리 ***,전라남도 나주시 공산면 덕음로 ***,,진현축산,2026-02-26 20:18:50,U,2026-02-28 02:40:00,,162764.155737186,165484.353415165,가축사육업,,1678,000,0,한우,,진현축산_전라남도나주시공산면신곡리***
1391,가축사육업,02_04_01_P,4830000,483000003320080275,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-914,전라남도 나주시 동강면 인동리 ***-**,전라남도 나주시 동강면 백련산로 *-*,,연자농장,2026-02-26 20:13:46,U,2026-02-28 02:40:00,,159967.881338158,159886.058364933,가축사육업,,1620,000,0,한우,,연자농장_전라남도나주시동강면인동리***-**
203,가축사육업,02_04_01_P,5310000,531000003320080032,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,660-851,경상남도 진주시 진성면 동산리 ***-*,경상남도 진주시 진성면 진의로**번길 **,,마굿간,2026-02-02 16:49:21,U,2026-02-04 02:40:00,,311369.980380064,188695.952984208,가축사육업,,321,000,0,한우,,마굿간_경상남도진주시진성면동산리***-*
1458,가축사육업,02_04_01_P,4830000,483000003320080248,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-922,전라남도 나주시 반남면 덕산리 ***,,,종균농장,2026-02-26 20:11:57,U,2026-02-28 02:40:00,,169277.719767713,155378.73297362,가축사육업,,1593,000,0,한우,,종균농장_전라남도나주시반남면덕산리***
1443,가축사육업,02_04_01_P,4830000,483000003320080313,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-330,전라남도 나주시 동수동 ***-**,,,동수한우집,2026-02-26 20:18:03,U,2026-02-28 02:40:00,,170521.55363793,164559.101916079,가축사육업,,1658,000,0,한우,,동수한우집_전라남도나주시동수동***-**
1457,가축사육업,02_04_01_P,4830000,483000003320080243,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-921,전라남도 나주시 반남면 청송리 ****-*,전라남도 나주시 반남면 대설길 *,,대식농장,2026-02-26 20:11:35,U,2026-02-28 02:40:00,,168829.91476765,161087.010444094,가축사육업,,1588,000,0,한우,,대식농장_전라남도나주시반남면청송리****-*
1191,가축사육업,02_04_01_P,4390000,439000003320080094,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,380-893,충청북도 충주시 신니면 문숭리 ***,,,숭선축산,2026-02-24 08:52:33,U,2026-02-26 02:40:00,,262347.876566456,391581.099523627,가축사육업,,559,000,0,한우,,숭선축산_충청북도충주시신니면문숭리***
1444,가축사육업,02_04_01_P,4830000,483000003320080314,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,520-893,전라남도 나주시 공산면 상방리 ***-**,전라남도 나주시 공산면 나주서부로 ***,,희중농장,2026-02-26 20:18:23,U,2026-02-28 02:40:00,,165590.649761411,160206.83074005,가축사육업,,1659,000,0,한우,,희중농장_전라남도나주시공산면상방리***-**
321,가축사육업,02_04_01_P,4420000,442000003320080168,2008-07-09,,1,영업/정상,0,정상,,,,,,0.0,376-873,충청북도 보은군 산외면 백석리 ***,,,태영농장,2026-01-30 11:06:24,U,2026-02-04 11:04:37,,267554.595073511,339819.960421506,가축사육업,,603,000,0,한우,,태영농장_충청북도보은군산외면백석리***
273,가축사육업,02_04_01_P,4261000,426000003320080292,2008-07-09,,3,폐업,2,폐업,2026-01-30,,,,,0.0,225-814,강원특별자치도 횡성군 우천면 용둔리 ***-*,강원특별자치도 횡성군 우천면 내용둔길 **,,인덕목장,2026-01-30 09:10:50,U,2026-02-04 11:04:37,,293613.155807445,444448.489268187,가축사육업,,1143,000,0,한우,,인덕목장_강원특별자치도횡성군우천면용둔리***-*
854,가축사육업,02_04_01_P,4580000,458000003320080026,2008-07-08,,1,영업/정상,0,정상,,,,,041-951-5107,0.0,325-823,충청남도 서천군 판교면 심동리 ***-*,,,신학섭농장,2026-02-13 10:41:50,U,2026-02-15 02:40:00,,168984.914431307,296523.239402203,가축사육업,,274,000,0,한우,,신학섭농장_충청남도서천군판교면심동리***-*
838,가축사육업,02_04_01_P,5420000,542000003320080042,2008-07-08,,2,휴업,1,휴업,,2026-02-11,2028-02-10,,,0.0,638-991,경상남도 고성군 마암면 보전리 ***,경상남도 고성군 마암면 보전*길 ***-**,,무,2026-02-12 08:58:50,U,2026-02-14 02:40:00,,322569.083773453,171613.838693773,가축사육업,,506,000,0,한우,,무_경상남도고성군마암면보전리***
686,가축사육업,02_04_01_P,5010000,501000003320080240,2008-07-08,,1,영업/정상,0,정상,,,,,,0.0,535-815,전라남도 신안군 압해읍 신용리 ***,전라남도 신안군 압해읍 동서길 ***-**,58821,서택농장,2026-02-10 09:48:29,U,2026-02-12 02:40:00,,135788.413335867,152901.975529619,가축사육업,,434,000,0,한우,,서택농장_전라남도신안군압해읍신용리***
851,가축사육업,02_04_01_P,4500000,450000003320080200,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,314-873,충청남도 공주시 사곡면 화월리 ***-*,,,화월,2026-02-13 16:49:44,U,2026-02-15 02:40:00,,203206.463612641,333067.811799491,가축사육업,,1272,000,0,한우,,화월_충청남도공주시사곡면화월리***-*
1317,가축사육업,02_04_01_P,4830000,483000003320080202,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,520-922,전라남도 나주시 반남면 덕산리 ***,전라남도 나주시 반남면 덕산용산길 **-*,,덕천축산,2026-02-26 20:08:59,U,2026-02-28 02:40:00,,169181.740011593,155644.561171862,가축사육업,,1547,000,0,한우,,덕천축산_전라남도나주시반남면덕산리***
1313,가축사육업,02_04_01_P,4830000,483000003320080187,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,520-921,전라남도 나주시 반남면 청송리 ***,전라남도 나주시 반남면 상두남길 **-**,,상준농장,2026-02-26 20:08:38,U,2026-02-28 02:40:00,,168315.206878033,159875.164864225,가축사육업,,1532,000,0,한우,,상준농장_전라남도나주시반남면청송리***
1321,가축사육업,02_04_01_P,4830000,483000003320080222,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,520-921,전라남도 나주시 반남면 청송리 ***-*,,,종옥노장,2026-02-26 20:10:58,U,2026-02-28 02:40:00,,167984.422481263,159971.896661145,가축사육업,,1567,000,0,한우,,종옥노장_전라남도나주시반남면청송리***-*
1318,가축사육업,02_04_01_P,4830000,483000003320080207,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,520-892,전라남도 나주시 공산면 금곡리 ***,,,정창이축사,2026-02-26 20:09:20,U,2026-02-28 02:40:00,,163874.308352881,159240.417163802,가축사육업,,1552,000,0,한우,,정창이축사_전라남도나주시공산면금곡리***
1319,가축사육업,02_04_01_P,4830000,483000003320080217,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,520-922,전라남도 나주시 반남면 신촌리 ***-*,전라남도 나주시 반남면 신촌신기길 **,,기연농장,2026-02-26 20:09:40,U,2026-02-28 02:40:00,,168536.493999186,157144.763335082,가축사육업,,1562,000,0,한우,,기연농장_전라남도나주시반남면신촌리***-*
690,가축사육업,02_04_01_P,4940000,494000003320080160,2008-07-07,,3,폐업,2,폐업,2026-02-10,,,,,0.0,526-912,전라남도 영암군 금정면 와운리 ***,전라남도 영암군 금정면 와운기동길 **-**,,경관농장,2026-02-10 13:14:34,U,2026-02-12 02:40:00,,175714.878887195,153973.375228477,가축사육업,,827,000,0,한우,,경관농장_전라남도영암군금정면와운리***
1320,가축사육업,02_04_01_P,4830000,483000003320080220,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,520-811,전라남도 나주시 노안면 안산리 ***-*,전라남도 나주시 노안면 엄동길 **-*,,안산리1구농장,2026-02-26 20:10:05,U,2026-02-28 02:40:00,,173668.068221027,176563.664243859,가축사육업,,1565,000,0,한우,,안산리1구농장_전라남도나주시노안면안산리***-*
165,가축사육업,02_04_01_P,5110000,511000003320080180,2008-07-07,,1,영업/정상,0,정상,,,,,,0.0,742-942,경상북도 상주시 중동면 회상리 ****,경상북도 상주시 중동면 덕암로 ***-**,37245,황금농장,2026-02-02 13:18:05,U,2026-02-04 02:40:00,,313372.216561825,330155.860456148,가축사육업,,1092,000,0,한우,,황금농장_경상북도상주시중동면회상리****
564,가축사육업,02_04_01_P,5470000,547000003320080398,2008-07-06,,3,폐업,2,폐업,2026-02-06,,,,9430782,0.0,670-852,경상남도 거창군 위천면 남산리 ***,,,무,2026-02-06 15:07:46,U,2026-02-08 02:40:00,,,,가축사육업,,1053,000,0,한우,,무_경상남도거창군위천면남산리***
810,가축사육업,02_04_01_P,4950000,495000003320080321,2008-07-04,,1,영업/정상,0,정상,,,,,,0.0,534-811,전라남도 무안군 몽탄면 내리 ****,전라남도 무안군 몽탄면 양마길 **-**,,대기농장,2026-02-12 15:41:41,U,2026-02-14 02:40:00,,152987.958803785,161015.209773407,가축사육업,,1204,000,0,한우,,대기농장_전라남도무안군몽탄면내리****
1302,가축사육업,02_04_01_P,4830000,483000003320080150,2008-07-04,,1,영업/정상,0,정상,,,,,,0.0,520-862,전라남도 나주시 다도면 도동리 ***,전라남도 나주시 다도면 척동길 **-*,,파도축사,2026-02-26 20:07:48,U,2026-02-28 02:40:00,,187402.253055947,154579.753718229,가축사육업,,1495,000,0,한우,,파도축사_전라남도나주시다도면도동리***
1300,가축사육업,02_04_01_P,4830000,483000003320080141,2008-07-04,,1,영업/정상,0,정상,,,,,,0.0,520-922,전라남도 나주시 반남면 신촌리 ***-*,전라남도 나주시 반남면 고분로 ***,,광현농장,2026-02-26 20:07:04,U,2026-02-28 02:40:00,,168691.348414513,157029.943710539,가축사육업,,1486,000,0,한우,,광현농장_전라남도나주시반남면신촌리***-*
457,가축사육업,02_04_01_P,5150000,515000003320080169,2008-07-04,,3,폐업,2,폐업,2026-02-05,,,,,0.0,769-973,경상북도 의성군 다인면 덕지리 ***-*,경상북도 의성군 다인면 덕지*길 ***-*,37300,중말농장,2026-02-05 14:15:44,U,2026-02-07 02:40:00,,319570.241128587,330832.771603014,가축사육업,,655,000,0,한우,,중말농장_경상북도의성군다인면덕지리***-*
1298,가축사육업,02_04_01_P,4830000,483000003320080162,2008-07-04,,1,영업/정상,0,정상,,,,,,0.0,520-913,전라남도 나주시 동강면 양지리 ***,전라남도 나주시 동강면 양지광암길 **,,양지축사,2026-02-26 20:08:09,U,2026-02-28 02:40:00,,158915.349957914,163635.125756469,가축사육업,,1507,000,0,한우,,양지축사_전라남도나주시동강면양지리***
1244,가축사육업,02_04_01_P,5440000,544000003320080173,2008-07-04,,1,영업/정상,0,정상,,,,,055-882-8865,0.0,667-852,경상남도 하동군 양보면 지례리 ***,경상남도 하동군 양보면 진양로 ***-*,52337,선기농장,2026-02-25 14:03:52,U,2026-02-27 02:40:00,,278035.341350366,170947.494246255,가축사육업,,578,000,0,한우,,선기농장_경상남도하동군양보면지례리***
1301,가축사육업,02_04_01_P,4830000,483000003320080148,2008-07-04,,1,영업/정상,0,정상,,,,,,0.0,520-310,전라남도 나주시 평산동 ***-*,전라남도 나주시 평산옥산길 ** (평산동),,영진한우영농조합법인,2026-02-26 20:07:30,U,2026-02-28 02:40:00,,176466.067052481,164324.521752543,가축사육업,,1493,L00,0,한우,,영진한우영농조합법인_전라남도나주시평산동***-*
