"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업종구분명","관리업구분명","자본금","자산","보수범위","유지관리책임인력수","실무기술인력수","설계책임기술인력수","제조책임기술인력수","임원수","총직원수","기술직직원수","기능직직원수","사무직직원수","기타직원수","회사구분명","사업자등록번호",
"126","승강기유지관리업체","11_48_01_P","6110000","611000000290","2000-04-21","","01","영업/정상","1","인허가","","","","","025768701","","137-160","서울특별시 서초구 신원동 271번지 23호 내곡드림시티2차 501호","서울특별시 서초구 청계산로 189, 501호 (신원동,내곡드림시티2차)","137-160","원엘리베이터(주)","2026-02-11 16:44:41","U","2026-02-13 02:40:00","","204833.349826117","438463.510444768","유지관리","중저속승강기","100000000","","1,000","1","0","","","","","","","","","본점","2148652775",
"127","승강기유지관리업체","11_48_01_P","6110000","611000000405","2007-06-21","","01","영업/정상","1","인허가","","","","","024087548","","","서울특별시 송파구 방이동 130번지 골든힐 0호","서울특별시 송파구 가락로36길 17, 201호 (방이동, 골든힐)","05634","(주)삼흥엘리베이터","2026-02-11 10:48:29","U","2026-02-13 02:40:00","","210537.837328063","445254.97722744","유지관리","중저속승강기","102000000","","700","1","0","","","","0","","","","","본점","2308107715",
"128","승강기유지관리업체","11_48_01_P","6110000","611000000194","1996-03-04","","01","영업/정상","1","인허가","","","","","029480628","","","서울특별시 중랑구 신내동 430번지 7호","서울특별시 중랑구 용마산로125길 108-8, 2층 (신내동)","02058","(주)정석엘리베이터","2026-02-11 10:47:20","U","2026-02-13 02:40:00","","208887.642488452","455735.01396974","유지관리","중저속승강기","105000000","","2,000","2","0","","","","","","","","","본점","2588600734",
"129","승강기유지관리업체","11_48_01_P","6110000","611000000235","1998-04-07","","01","영업/정상","1","인허가","","","","","024520982","","143-854","서울특별시 광진구 자양3동  227번지 223호 자양빌딩 201호","서울특별시 광진구 아차산로38길 20, 201호 (자양동,자양빌딩)","143-854","(주)광성엘리베이터","2026-02-11 16:47:38","U","2026-02-13 02:40:00","","206527.375555639","448387.419398861","유지관리","중저속승강기","110000000","","1,500","2","0","","","","","","","","","본점","2068627426",
"130","승강기유지관리업체","11_48_01_P","6110000","611000000046","1993-01-19","","01","영업/정상","1","인허가","","","","","024235857","","","서울특별시 송파구 송파동 84번지 7호 영빌딩 510호","서울특별시 송파구 송파대로 422, 510호 (송파동,영빌딩)","05667","대한엘리베이터안전관리","2026-02-11 16:41:59","U","2026-02-13 02:40:00","","209484.320725356","444751.41436612","유지관리","중저속승강기","130000000","","1,000","1","0","","","","","","","","","본점","2152588218",
"131","승강기유지관리업체","11_48_01_P","6110000","611000000448","2010-11-04","","01","영업/정상","1","인허가","","","","","024064165","","","서울특별시 송파구 오금동 68번지 11호","서울특별시 송파구 성내천로6길 5, 2층 (오금동)","05728","주안엘리베이터(주)","2026-02-11 11:24:04","U","2026-02-13 02:40:00","","211932.066187077","444630.282252564","유지관리","중저속승강기","100000000","","900","1","0","","","","","","","","","본점","2158746370",
"132","승강기유지관리업체","11_48_01_P","6110000","611000000431","2009-05-21","","01","영업/정상","1","인허가","","","","","0237098728","","","서울특별시 송파구 신천동 7번지 30호","서울특별시 송파구 송파대로 570 (신천동)","05510","현대씨앤알(주)","2026-02-11 16:12:08","U","2026-02-13 02:40:00","","208688.155079917","445954.176613992","유지관리","중저속승강기","1000000000","","700","1","0","","","","0","","","","","본점","1028132281",
"133","승강기유지관리업체","11_48_01_P","6260000","626000000125","2006-03-29","","01","영업/정상","1","인허가","","","","","0518960094","","","부산광역시 수영구 광안동 526-1 광원아파트 상가동","부산광역시 수영구 광일로 63, 상가동 2층 (광안동, 광원아파트)","48250","(주)대한엘리베이터","2026-02-11 14:21:30","U","2026-02-13 02:40:00","","391933.542223677","186764.383360083","유지관리","중저속승강기","100000000","","1,100","2","0","","","","12","1","4","1","","본점","6058176677",
"134","승강기유지관리업체","11_48_01_P","6430000","643000000032","2012-02-01","","01","영업/정상","1","인허가","","","","","0432248258","","360-812","충청북도 청주시 상당구 용암동 2599번지","충청북도 청주시 상당구 용암북로138번길 29-6 (용암동)","360-812","(주)코리아엘리베이터","2026-02-11 10:50:22","U","2026-02-13 02:40:00","","245935.062550407","346692.380157251","유지관리","중저속승강기","500000000","","1,600","2","0","","","","16","","","","","본점","3178127420",
"135","승강기유지관리업체","11_48_01_P","6430000","643000000038","2017-05-08","","01","영업/정상","1","인허가","","","","","0432143300","","","충청북도 청주시 청원구 율량동 2408번지","충청북도 청주시 청원구 율중로79번길 22, 401호(율량동)","28315","신성엘리베이터(주)","2026-02-11 10:49:14","U","2026-02-13 02:40:00","","245514.947669303","351106.613664049","유지관리","중저속승강기","100000000","","1,300","1","0","","","","13","","","","","본점","5658700736",
"136","승강기유지관리업체","11_48_01_P","6470000","647000000057","2018-02-01","","01","영업/정상","1","인허가","","","","","0548588549","","36629","경상북도 안동시 안기동 167-27 안동우편취급소 1호","경상북도 안동시 안기1길 9, 안동우편취급소 2층 (안기동)","36629","오티스엘리베이터(유)경북","2026-02-11 18:20:19","U","2026-02-13 02:40:00","","353764.30117746","342763.786798721","유지관리","중저속승강기","32040000000","","1,000","1","","","","","10","","","","","본점","3148554421",
"137","승강기유지관리업체","11_48_01_P","6410000","374000000007","2006-02-23","","01","영업/정상","1","인허가","","","","","031 239 9492","","16690","경기도 수원시 영통구 영통동 1117번지","경기도 수원시 영통구 영통로200번길 75, 3층 (영통동, 성현빌딩)","16690","미래산업승강기(주)","2026-02-11 00:00:00","U","2026-02-13 02:40:00","","","","유지관리","중저속승강기","659","767","1100","3","","","","","","","","","","본점","1248641994",
"138","승강기유지관리업체","11_48_01_P","6410000","407000000001","2014-08-12","","01","영업/정상","1","인허가","","","","","031 637 5664","","467-070","경기도 이천시 갈산동 219번지 2호","경기도 이천시 갈산로133번길 37 (갈산동)","467-070","호성엘리베이터(주)","2026-02-11 00:00:00","U","2026-02-13 02:40:00","","","","유지관리","중저속승강기","300","0","2500","4","0","","","","","","","","","본점","1268140996",
"139","승강기유지관리업체","11_48_01_P","6410000","405000000007","2016-03-08","","01","영업/정상","1","인허가","","","","","","","17047","경기도 용인시 처인구 역북동 436번지 9호","경기도 용인시 처인구 중부대로 1329, 503호 (역북동, 서울빌딩)","17047","주식회사 한승엘리베이터","2026-02-11 00:00:00","U","2026-02-13 02:40:00","","","","유지관리","중저속승강기","100","","1400","2","","","","","","","","","","본점","8308800340",
"140","승강기유지관리업체","11_48_01_P","6410000","374000000014","2007-04-27","","01","영업/정상","1","인허가","","","","","031 278 5651","","16642","경기도 수원시 권선구 고색동 959번지 휴먼스카이밸리","경기도 수원시 권선구 오목천로132번길 33, 406호 (고색동)","16642","(주)동성엘리베이터","2026-02-11 00:00:00","U","2026-02-13 02:40:00","","","","유지관리","중저속승강기","300","100","1710","5","","","","","","","","","","본점","1248654830",
"141","승강기유지관리업체","11_48_01_P","6410000","391000000011","2015-05-26","","01","영업/정상","1","인허가","","","","","","","17902","경기도 평택시 합정동 971-5","경기도 평택시 평택5로34번길 96, 2층 202호 (합정동)","17902","서진엘리베이터(주)","2026-02-11 00:00:00","U","2026-02-13 02:40:00","","","","유지관리","중저속승강기","100","100","900","1","0","","","","","","","","","본점","7608800100",
"142","승강기유지관리업체","11_48_01_P","6110000","611000000514","2020-12-30","","01","영업/정상","1","인허가","","","","","0216616112","","","서울특별시 강동구 성내동 551-1 삼원타워 0호","서울특별시 강동구 성내로6길 11, 삼원타워 2층(성내동)","05399","오티스서비스엑스퍼트 유한회사","2026-02-11 10:56:31","U","2026-02-13 02:40:00","","210820.576958193","447428.794609384","유지관리","고속승강기,중저속승강기","500000000","","0","25","","","","","0","","","","","본점","8358701968",
"143","승강기유지관리업체","11_48_01_P","6270000","627000000021","1994-11-23","","01","영업/정상","1","인허가","","","","","0537427033","","","대구광역시 수성구 대흥동 841-2","대구광역시 수성구 알파시티1로 192, 수성더비즈타워 501동 5층 505호 (대흥동)","42250","티케이엘리베이터코리아(주) 경북지사","2026-02-11 11:05:15","U","2026-02-13 02:40:00","","","","유지관리","중저속승강기","671000000","","9,900","12","0","","","","110","","","","","본점","5028522263",
"144","승강기유지관리업체","11_48_01_P","6270000","627000000005","1993-02-09","","01","영업/정상","1","인허가","","","","","0537418064","","701-714","대구광역시 동구 신천동 299번지 2호  2001호","대구광역시 동구 동대구로 432, 20층 2001호 (신천동)","701-714","현대엘리베이터(주) 대구지사","2026-02-11 15:43:26","U","2026-02-13 02:40:00","","346854.596149695","264420.293468893","유지관리","중저속승강기","98100000000","","10,620","11","0","","","","118","","","","","본점","5028505304",
"145","승강기유지관리업체","11_48_01_P","6470000","647000000062","2024-11-26","","01","영업/정상","1","인허가","","","","","0548538119","","36663","경상북도 안동시 옥동 914-2","경상북도 안동시 옥서로 43, 2층층 (옥동)","36663","예안엘리베이터 주식회사","2026-02-11 12:22:16","U","2026-02-13 02:40:00","","351963.002876165","341011.294458067","유지관리","중저속승강기","100000000","","700","1","","","","","7","","","","","본점","8668703034",
"146","승강기유지관리업체","11_48_01_P","6470000","647000000061","2023-07-04","","01","영업/정상","1","인허가","","","","","0544430082","","","경상북도 구미시 신평동 7-2 SM빌딩2층","경상북도 구미시 야은로 720, SM빌딩 2층 (신평동)","39236","오티스서비스엑스퍼트(유) 대구지사","2026-02-12 17:34:49","U","2026-02-14 02:40:00","","322202.936070007","292466.330287225","유지관리","중저속승강기","2650000000","","3,200","4","","","","","32","","","","","본점","3278501653",
"147","승강기유지관리업체","11_48_01_P","6110000","611000000544","2026-01-08","","01","영업/정상","1","인허가","","","","","0226107777","","","서울특별시 마포구 상암동 1596번지 상암DMC푸르지오시티,S-City","서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티,S-City(상암동)","03924","티케이엘리베이터코리아(주) 강남2지사","2026-02-12 15:56:10","U","2026-02-14 02:40:00","","190144.892942247","453302.04990022","유지관리","고속승강기,중저속승강기","100000000","","7,100","9","","","","","71","","","","","지점","2158526647",
"148","승강기유지관리업체","11_48_01_P","6110000","611000000190","1995-12-29","","01","영업/정상","1","인허가","","","","","0226786256","","","서울특별시 영등포구 문래동3가 77-9 메가벤처타워 607호","서울특별시 영등포구 문래로20길 60, 메가벤처타워 607호 (문래동3가)","07295","(주)우성아이디에스엘리베이터","2026-02-12 16:33:55","U","2026-02-14 02:40:00","","190161.737344082","446125.33590618","유지관리","중저속승강기","200000000","","600","1","0","","","","","","","","","본점","1078166689",
"149","승강기유지관리업체","11_48_01_P","6110000","611000000322","2001-11-27","","01","영업/정상","1","인허가","","","","","023069483","","122-906","서울특별시 은평구 응암1동  97번지 2호","서울특별시 은평구 백련산로 175, 401호 (응암동,다올빌딩)","122-906","정우엘리베이터(주)","2026-02-12 19:34:48","U","2026-02-14 02:40:00","","193447.455726681","455347.320172136","유지관리","중저속승강기","100000000","","2,600","4","0","","","","","","","","","본점","1108154030",
"150","승강기유지관리업체","11_48_01_P","6110000","611000000025","1993-01-19","","01","영업/정상","1","인허가","","","","","0226107777","","","서울특별시 마포구 상암동 1596번지 상암DMC푸르지오시티,S-City","서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티,S-City(상암동)","03924","티케이엘리베이터코리아(주)","2026-02-12 15:55:55","U","2026-02-14 02:40:00","","190144.892942247","453302.04990022","유지관리","고속승강기,중저속승강기","104000000","","0","26","0","","","","","","","","","본점","1338123748",
"151","승강기유지관리업체","11_48_01_P","6470000","647000000001","1992-12-30","","01","영업/정상","1","인허가","","","","","025080322","","790-380","경상북도 포항시 남구 호동 596번지","경상북도 포항시 남구 서원재로 36 (호동)","790-380","동성계전(주)","2026-02-12 17:29:09","U","2026-02-14 02:40:00","","415204.927532888","278862.079256926","유지관리","중저속승강기","200000000","","900","1","","","","6","9","3","6","1","","본점","2208104841",
"152","승강기유지관리업체","11_48_01_P","6470000","647000000018","1998-07-28","","01","영업/정상","1","인허가","","","","","0548541449","","36657","경상북도 안동시 태화동 634-209 현대아파트 201호","경상북도 안동시 불무골1길 70, 현대아파트 201호 (태화동)","36657","(주)삼보종합관리","2026-02-12 17:26:37","U","2026-02-14 02:40:00","","352740.881231483","341765.62928709","유지관리","중저속승강기","100000000","","700","1","0","","","","7","","","","","본점","5088106356",
"153","승강기유지관리업체","11_48_01_P","6470000","647000000049","2014-12-22","","01","영업/정상","1","인허가","","","","","0544358063","","","경상북도 김천시 모암동 178-11","경상북도 김천시 영남대로 1784, 하늘빛 201호 (모암동)","39580","신성엘리베이터(주)","2026-02-12 17:37:41","U","2026-02-14 02:40:00","","301481.97325291","292230.244088765","유지관리","중저속승강기","100000000","","1,500","2","0","","","","15","","","","","본점","5118123201",
"154","승강기유지관리업체","11_48_01_P","6470000","647000000053","2016-06-15","","01","영업/정상","1","인허가","","","","","0548425576","","","경상북도 안동시 옥동 1055번지 14호","경상북도 안동시 은행나무로 65 (옥동)","36635","주식회사 써미트엘리베이터","2026-02-12 17:31:51","U","2026-02-14 02:40:00","","351348.924431198","342007.179072528","유지관리","중저속승강기","100000000","","1,000","2","0","","","","10","","","","","본점","1148800350",
"155","승강기유지관리업체","11_48_01_P","6540000","464000000002","2011-05-24","","01","영업/정상","1","인허가","","","","","063 236 1246","","15117","경기도 시흥시 정왕동 2665-7","경기도 시흥시 엠티브이북로 313(정왕동)","15117","오티스이앤엠코리아주식회사 전주지점","2026-02-12 00:00:00","U","2026-02-14 02:40:00","","","","유지관리","중저속승강기","6150","26500","1400","3","0","","","","","","","","","지점","4028528763",
"156","승강기유지관리업체","11_48_01_P","6300000","630000000042","2000-08-01","","01","영업/정상","1","인허가","","","","","0428227260","","305-301","대전광역시 유성구 봉명동  535번지 6호","대전광역시 유성구 대학로 27, 901호 (봉명동,현대리조텔)","305-301","신일엘리베이터(주)","2026-02-13 16:16:43","U","2026-02-15 02:40:00","","230605.560571952","317329.211504124","유지관리","중저속승강기","540000000","","3,870","5","0","","","","43","","","","","본점","3148134863",
"157","승강기유지관리업체","11_48_01_P","6110000","611000000536","2002-09-14","","01","영업/정상","1","인허가","","","","","0221354177","","","서울특별시 양천구 신월동 28-7 0호","서울특별시 양천구 남부순환로 303, 2층 (신월동)","07900","(주)영덕이엔지","2026-02-13 15:21:30","U","2026-02-15 02:40:00","","184571.315447564","448606.448680726","유지관리","고속승강기,중저속승강기","100000000","","10,000","15","","","","","","","","","","본점","1098177218",
"158","승강기유지관리업체","11_48_01_P","5690000","2021569027633500001","2021-01-06","","01","영업/정상","01","영업중","","","","","044-866-0635","","","세종특별자치시 소담동 572 아이콤스타시티타워","세종특별자치시 소담로 93, 아이콤스타시티타워 1동 6층 605호 (소담동)","30150","주식회사 우리엘리베이터","2026-02-13 21:51:26","U","2026-02-15 02:40:00","","226939.32750729","331677.529919566","유지관리","중저속승강기","100","","720","1","7","","","","","","","","","본점","7088101951",
"159","승강기유지관리업체","11_48_01_P","6480000","535000000003","1999-06-01","","01","영업/정상","1","인허가","","","","","055 326 3266","","621-130","경상남도 김해시 풍유동 48번지","경상남도 김해시 금관대로1073번길 31-18 (풍유동)","621-130","제일승강기주식회사","2026-02-13 00:00:00","U","2026-02-15 02:40:00","","","","유지관리","중저속승강기","200","","1900","2","","","","","","","","","","본점","6228124548",
"160","승강기유지관리업체","11_48_01_P","6480000","531000000001","1993-01-12","","01","영업/정상","1","인허가","","","","","055 759 6771","","","경상남도 진주시 상대동 515번지 5호","경상남도 진주시 선학산길57번길 8 (상대동)","","신진엘리베이터(주)","2026-02-12 00:00:00","U","2026-02-15 02:40:00","","","","유지관리","중저속승강기","100","200","1900","3","","","","","","","","","","본점","6138166165",
"161","승강기유지관리업체","11_48_01_P","6480000","533000000004","2014-08-22","","01","영업/정상","1","인허가","","","","","0556488253","","53025","경상남도 통영시 용남면 삼화리 430번지","경상남도 통영시 용남면 삼화음촌길 17-42","53025","현승엘리베이터주식회사","2026-02-12 00:00:00","U","2026-02-15 02:40:00","","","","유지관리","중저속승강기","100","341","1600","2","","","","","","","","","","본점","6128133851",
"162","승강기유지관리업체","11_48_01_P","6480000","535000000001","1999-04-22","","01","영업/정상","1","인허가","","","","","055 332 6796","","","경상남도 김해시 삼정동 656번지 1호","경상남도 김해시 인제로25번길 37 (삼정동)","","(주)동양산전엘리베이터","2026-02-13 00:00:00","U","2026-02-15 02:40:00","","","","유지관리","중저속승강기","100","","1500","2","3","","","","","","","","","본점","6228124039",
"163","승강기유지관리업체","11_48_01_P","6480000","535000000004","1999-07-06","","01","영업/정상","1","인허가","","","","1999-07-06","055 323 3631","","50965","경상남도 김해시 풍유동 71번지 7호","경상남도 김해시 흥동로 30-1 (풍유동)","50965","(주)금성산전","2026-02-13 00:00:00","U","2026-02-15 02:40:00","","","","유지관리","중저속승강기","200","200","1620","2","3","","","","","","","","","본점","6228124868",
"164","승강기유지관리업체","11_48_01_P","6110000","611000000152","1994-06-24","","01","영업/정상","1","인허가","","","","","0226796143","","150-037","서울특별시 영등포구 영등포동7가  94번지 280호","서울특별시 영등포구 국회대로55길 2 (영등포동7가)","150-037","대창엘리베이터(주)","2026-02-13 09:15:07","U","2026-02-15 02:40:00","","191854.656311335","447036.631969576","유지관리","중저속승강기","110000000","","800","1","0","","","","0","","","","","본점","1078165152",
"165","승강기유지관리업체","11_48_01_P","6280000","628000000126","2016-12-08","","01","영업/정상","1","인허가","","","","","0327457611","","","인천광역시 서구 검암동 399번지 29호","인천광역시 서구 검바위로 46 (검암동)","22694","공항철도(주)","2026-02-13 10:04:36","U","2026-02-15 02:40:00","","170859.704735697","451856.16001494","유지관리","중저속승강기","2615","","1,000","1","0","","","","24","","","","","본점","1018168490",
"166","승강기유지관리업체","11_48_01_P","6110000","611000000461","2012-01-09","","01","영업/정상","1","인허가","","","","","029499912","","139-240","서울특별시 노원구 공릉동  392번지 9호 소연빌딩 2호","서울특별시 노원구 동일로190길 51 (공릉동)","139-240","청라승강기(주)","2026-02-13 15:24:56","U","2026-02-15 02:40:00","","206632.143910533","458216.113173495","유지관리","중저속승강기","200000000","","1,000","1","0","","","","0","","","","","본점","2178136139",
"167","승강기유지관리업체","11_48_01_P","6480000","534000000001","2024-01-17","","01","영업/정상","1","인허가","","","","","","","52510","경상남도 사천시 축동면 배춘리 765-13 풍운정","경상남도 사천시 축동면 길평1길 6, 풍운정","52510","(주)삼성엘리베이터","2026-02-13 00:00:00","U","2026-02-15 02:40:00","","","","유지관리","중저속승강기","100","","800","2","","","","","","","","","","본점","3908103059",
"168","승강기유지관리업체","11_48_01_P","6260000","626000000112","2003-10-16","","01","영업/정상","1","인허가","","","","","0517428317","","612-714","부산광역시 해운대구 중1동 1763번지 동일아파트상가 201호","부산광역시 해운대구 해운대해변로 394, 201호 (중동,동일아파트상가)","612-714","(주)두원산전","2026-02-13 11:34:43","U","2026-02-15 02:40:00","","397783.466885678","187288.050667724","유지관리","중저속승강기","105000000","","1,000","1","0","","","3","10","","6","1","","본점","6178147869",
"169","승강기유지관리업체","11_48_01_P","6260000","626000000037","1993-10-07","","01","영업/정상","1","인허가","","","","","0517424275","","612-820","부산광역시 해운대구 우1동  496번지 1호 신동아상가 2층","부산광역시 해운대구 우동1로 9-28, 2층 (우동,신동아상가2층)","612-820","태화E/L(주)","2026-02-13 11:42:23","U","2026-02-15 02:40:00","","396299.836154773","187054.741207479","유지관리","고속승강기,중저속승강기","120000000","208000000","1,700","2","0","","","1","15","","15","2","","본점","6188122240",
"170","승강기유지관리업체","11_48_01_P","6110000","611000000541","2025-08-27","","01","영업/정상","1","인허가","","","","","07075425405","","07802","서울특별시 강서구 마곡동 774-9 사이언스타 0호","서울특별시 강서구 마곡중앙6로 42, 사이언스타 701호 (마곡동)","07802","주식회사 도진엘리베이터","2026-02-13 15:23:36","U","2026-02-15 02:40:00","","185095.247005248","450885.058431205","유지관리","중저속승강기","100000000","","800","1","","","","","8","","","","","본점","1858103549",
"171","승강기유지관리업체","11_48_01_P","6260000","626000000092","2000-03-11","","01","영업/정상","1","인허가","","","","","0515258754","","","부산광역시 금정구 부곡동 788번지 대동다숲아파트 상가동","부산광역시 금정구 부곡로 32-12, 상가동 2층(부곡동, 대동다숲아파트)","46310","동양기전엘리베이터(주)","2026-02-13 11:38:19","U","2026-02-15 02:40:00","","390214.814637223","192972.908899409","유지관리","고속승강기,중저속승강기","100000000","100000000","1,400","2","0","","","","15","10","3","3","","본점","6078148065",
"172","승강기유지관리업체","11_48_01_P","6280000","628000000140","2023-12-27","","01","영업/정상","1","인허가","","","","","0325834119","","22829","인천광역시 서구 가좌동 541-3","인천광역시 서구 가재울로 45, 10동 (가좌동)","22829","성원엘리베이터(주)","2026-02-13 10:38:01","U","2026-02-15 02:40:00","","171572.902811695","442055.563286344","유지관리","중저속승강기","500000000","","450","2","","","","","5","","","","","본점","1718100668",
"173","승강기유지관리업체","11_48_01_P","6260000","626000000173","2025-01-20","","01","영업/정상","1","인허가","","","","","0514655003","","47001","부산광역시 사상구 주례동 692-7 (주)에스아이엠 비동 비102호","부산광역시 사상구 가야대로213번길 14, (주)에스아이엠 비동 비102호 (주례동)","47001","주식회사 부산엘리베이터","2026-02-13 11:28:56","U","2026-02-15 02:40:00","","381846.427525179","185367.269726622","유지관리","중저속승강기","100000000","","700","1","","","","","7","","","","","본점","8988803019",
"174","승강기유지관리업체","11_48_01_P","6280000","628000000139","2023-07-19","","01","영업/정상","1","인허가","","","","","0236704370","","03127","서울특별시 종로구 연지동 1-1","서울특별시 종로구 율곡로 190 (연지동)","03127","현대엘리베이터서비스 주식회사 강서센터","2026-02-14 08:30:35","U","2026-02-16 02:40:00","","199886.047854765","452569.474718211","유지관리","고속승강기,중저속승강기","5000000000","","9,360","10","","","","","104","","","","","본점","1248588425",
"175","승강기유지관리업체","11_48_01_P","6410000","409000000019","2019-06-11","","01","영업/정상","1","인허가","","","","","0319882767","","","경기도 김포시 양촌읍 학운리 458번지","경기도 김포시 양촌읍 황금로257번길 23","","(주)부흥산전","2026-02-12 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","300","4335","450","1","","","","","","","","","","본점","1218605946",
"176","승강기유지관리업체","11_48_01_P","6410000","374000000024","2000-06-22","","01","영업/정상","1","인허가","","","","","031 395 0308","","16208","경기도 수원시 장안구 이목동 243번지 10호","경기도 수원시 장안구 서부로 2385 (이목동)","16208","신화엘리베이터(주)","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","1000","1000","3150","7","","","","","","","","","","본점","1238198543",
"177","승강기유지관리업체","11_48_01_P","6410000","401000000018","2020-06-08","","01","영업/정상","1","인허가","","","","","031311 0312","","14995","경기도 시흥시 능곡동 758번지 현대프라자 704호","경기도 시흥시 승지로60번길 17, 현대프라자 704호 (능곡동)","14995","디케이이엘에스(주)","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","2500","","90","1","","","","","","","","","","본점","3308101796",
"178","승강기유지관리업체","11_48_01_P","6410000","386000000016","2014-08-22","","01","영업/정상","1","인허가","","","","","0323262783","","420-020","경기도 부천시 원미구 중동 1035번지 3호 601호","경기도 부천시 원미구 길주로 237, 601호 (중동)","420-020","(주)강서기전","2026-02-12 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","고속승강기,중저속승강기","300","","1620","3","0","","","","","","","","","본점","1308650090",
"179","승강기유지관리업체","11_48_01_P","6410000","386000000008","2014-08-20","","01","영업/정상","1","인허가","","","","","032 684 3755","","421-160","경기도 부천시 오정구 내동 179번지 2호","경기도 부천시 오정구 부천로409번길 56 (내동)","421-160","(주)고려에레베이터","2026-02-12 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","300","","540","1","0","","","","","","","","","본점","1308144161",
"180","승강기유지관리업체","11_48_01_P","6410000","383000000009","2007-01-12","","01","영업/정상","1","인허가","","","","","0314664456","","14005","경기도 안양시 만안구 안양동 900-10 안양월드","경기도 안양시 만안구 안양로329번길 108, 안양월드 305호 (안양동)","14005","서원엘리베이터(주)","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","고속승강기,중저속승강기","300","100","2430","7","0","","","","","","","","","본점","1238608269",
"181","승강기유지관리업체","11_48_01_P","6410000","394000000003","2014-08-13","","01","영업/정상","1","인허가","","","","","0319789797","","10480","경기도 고양시 덕양구 성사동 216번지 5호","경기도 고양시 덕양구 흥도로417번길 40 (성사동)","10480","(주)서강엘리베이터","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","고속승강기,중저속승강기","700","700","4050","9","","","","","","","","","","본점","1288611361",
"182","승강기유지관리업체","11_48_01_P","6410000","394000000010","2014-08-22","","01","영업/정상","1","인허가","","","","","0319140977","","","","경기도 고양시 일산서구 일산로 638, 3층 (대화동, 성저빌딩)","","케이이앤씨(주)","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","200","1837","630","1","0","","","","","","","","","본점","1288640997",
"183","승강기유지관리업체","11_48_01_P","6410000","406029200001","2006-05-30","","01","영업/정상","1","인허가","","","","","031 942 3616","","10910","경기도 파주시 야당동 24-7","경기도 파주시 운정로 39, 2층 (야당동)","10910","동방엘리베이터(주)","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","고속승강기","100","100","2600","3","","","","","","","","","","본점","1288612787",
"184","승강기유지관리업체","11_48_01_P","6410000","405000000008","2016-06-02","","01","영업/정상","1","인허가","","","","","02 2610 7777","","03924","서울특별시 마포구 상암동 1596 상암DMC푸르지오시티, S-City","서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City (상암동)","03924","티케이엘리베이터코리아(주) 경원지사","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","고속승강기,중저속승강기","1273","1273","9900","28","","","","","","","","","","지점","1248551817",
"185","승강기유지관리업체","11_48_01_P","6410000","386000000005","2014-08-20","","01","영업/정상","1","인허가","","","","","032 668 0271","","14557","경기도 부천시 원미구 춘의동 200-1 춘의테크노파크","경기도 부천시 원미구 부천로198번길 36, 춘의테크노파크 101동 1203호 (춘의동)","14557","(주)태산엔지니어링","2026-02-12 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","200","","630","1","0","","","","","","","","","본점","1308158952",
"186","승강기유지관리업체","11_48_01_P","6410000","391000000007","2000-10-28","","01","영업/정상","1","인허가","","","","","00316572924","","17724","경기도 평택시 도일동 100","경기도 평택시 도일로 246, 송화빌딩 301호 (도일동)","17724","(주)대성기전","2026-02-13 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","중저속승강기","100","","1000","1","","","","","","","","","","본점","1258195275",
"187","승강기유지관리업체","11_48_01_P","6410000","402000000006","2014-08-27","","01","영업/정상","1","인허가","","","","","0226107777","","15851","경기도 군포시 당정동 1018-1 네이쳐빌","경기도 군포시 당정역로 62, 2층 (당정동, 네이쳐빌)","15851","티케이엘리베이터코리아(주) 경기","2026-02-12 00:00:00","U","2026-02-16 02:40:00","","","","유지관리","고속승강기,중저속승강기","1273","","8500","14","0","","","","","","","","","지점","1238545025",
