번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),지정일자,민원종류명,Unnamed: 30,record_key
327,담배소매업,11_43_02_P,6520000,2024652003505600001,2024-04-15,,3,폐업,2,폐업처리,2026-03-05,,,,,,,제주특별자치도 서귀포시 서귀동 251-1 선경오피스텔,"제주특별자치도 서귀포시 중정로 123, 선경오피스텔 1층 03호 (서귀동)",63590,세븐일레븐 서귀포선경점,2026-03-05 18:11:12,U,2026-03-07 02:40:00,,159816.745026393,-27381.5235724932,20240415,제7조의3제2항에따른경우,,세븐일레븐서귀포선경점_제주특별자치도서귀포시서귀동251-1선경오피스텔
76,담배소매업,11_43_02_P,5540000,2024554035805600024,2024-04-11,,3,폐업,2,폐업처리,2026-03-03,2024-10-13,2024-10-19,,,,,경기도 광주시 회덕동 233-1,"경기도 광주시 회덕길 53-2, 1호 (회덕동)",12766,씨유 광주회덕타운점,2026-03-03 14:56:39,U,2026-03-05 02:40:00,,221287.411227831,436791.776528188,20240411,제7조의3제2항에따른경우,,씨유광주회덕타운점_경기도광주시회덕동233-1
84,담배소매업,11_43_02_P,3780000,2024380002905600008,2024-03-14,,3,폐업,2,폐업처리,2026-03-03,,,,,,,경기도 성남시 중원구 갈현동 112 장례문화사업소,"경기도 성남시 중원구 순암로 787, 장례문화사업소 (갈현동)",13415,갈현동마을공동위원회매점,2026-03-03 15:55:08,U,2026-03-05 02:40:00,,216127.668550294,435191.208931285,20240314,제7조의3제2항에따른경우,,갈현동마을공동위원회매점_경기도성남시중원구갈현동112장례문화사업소
223,담배소매업,11_43_02_P,3710000,2024371013605600013,2024-03-13,,3,폐업,2,폐업처리,2026-03-04,,,,,,,울산광역시 동구 전하동 300-385 전하만주,"울산광역시 동구 바드래1길 45, 전하만주 103호 (전하동)",44035,세븐일레븐 울산스위첸점,2026-03-04 10:40:49,U,2026-03-06 02:40:00,,420237.8458232,226869.988264007,20240313,제7조의3제2항에따른경우,,세븐일레븐울산스위첸점_울산광역시동구전하동300-385전하만주
85,담배소매업,11_43_02_P,3780000,2024379003405600009,2024-03-12,,3,폐업,2,폐업처리,2026-03-03,,,,,,,경기도 성남시 수정구 고등동 596-11,경기도 성남시 수정구 청계산로1길 6 (고등동),13105,GS25 고등성당,2026-03-03 17:42:47,U,2026-03-05 02:40:00,,208381.483221282,436150.87285677,20240312,제7조의3제2항에따른경우,,GS25고등성당_경기도성남시수정구고등동596-11
224,담배소매업,11_43_02_P,6510000,2024651005705600002,2024-03-06,,3,폐업,2,폐업처리,2026-03-04,,,,,,,제주특별자치도 제주시 오라이동 1498-2,제주특별자치도 제주시 연사2길 30 (오라이동),63145,지에스(GS)25 오라중앙점,2026-03-04 13:44:40,U,2026-03-06 02:40:00,,154646.101340132,-997.487399154257,20240306,제7조의3제2항에따른경우,,지에스(GS)25오라중앙점_제주특별자치도제주시오라이동1498-2
336,담배소매업,11_43_02_P,4010000,2024401031705600013,2024-03-06,,1,영업/정상,0,정상영업,,,,,,,,경기도 시흥시 군자동 801-9,"경기도 시흥시 능곡군자6길 6, 1층 (군자동)",14999,군자마트,2026-03-05 14:01:47,U,2026-03-07 02:40:00,,182763.290764549,429456.222118815,20240306,제7조의3제2항에따른경우,,군자마트_경기도시흥시군자동801-9
86,담배소매업,11_43_02_P,3410000,2024341016305600005,2024-03-04,,3,폐업,2,폐업처리,2026-03-03,,,,,,,대구광역시 중구 동인동2가 58-1,"대구광역시 중구 경상감영길 274, 1층 (동인동2가)",41914,지에스(GS)25 대구시청점,2026-03-03 13:10:13,U,2026-03-05 02:40:00,,344624.544435817,264600.893719996,20240304,제7조의3제2항에따른경우,,지에스(GS)25대구시청점_대구광역시중구동인동2가58-1
335,담배소매업,11_43_02_P,3470000,2024347020105600008,2024-01-25,,3,폐업,2,폐업처리,2026-03-05,,,,,,,대구광역시 달서구 송현동 172-1,대구광역시 달서구 월배로83길 55 (송현동),42739,세븐일레븐 대구송현빌리지점,2026-03-05 13:15:33,U,2026-03-07 02:40:00,,339885.690271735,260189.991265425,20240125,제7조의3제2항에따른경우,,세븐일레븐대구송현빌리지점_대구광역시달서구송현동172-1
242,담배소매업,11_43_02_P,3200000,2024320022505600002,2024-01-16,,3,폐업,2,폐업처리,2026-03-04,,,,,,,서울특별시 관악구 신림동 721-2 건영아파트,"서울특별시 관악구 난곡로35길 28-5, 건영아파트 제상가동 제지하층 제비01호 (신림동)",08858,우리마트,2026-03-04 13:03:34,U,2026-03-06 02:40:00,,192581.162594344,440966.75003203,20240116,제7조의3제3항에따른경우,,우리마트_서울특별시관악구신림동721-2건영아파트
319,담배소매업,11_43_02_P,4080000,2024408023805600001,2024-01-05,,3,폐업,2,폐업처리,2026-03-05,,,,,,,경기도 안성시 금산동 41-3,경기도 안성시 금산2길 11 (금산동),17587,지에스25 안성에듀타운점,2026-03-05 13:03:36,U,2026-03-07 02:40:00,,224056.752464474,390090.130374398,20240105,제7조의3제2항에따른경우,,지에스25안성에듀타운점_경기도안성시금산동41-3
371,담배소매업,11_43_02_P,3490000,2023349022905600010,2023-12-28,,3,폐업,2,폐업처리,2026-03-05,,,,,,,인천광역시 중구 신흥동3가 31-49,"인천광역시 중구 제물량로 10, 2층 (신흥동3가)",22331,전자담배,2026-03-05 15:07:36,U,2026-03-07 02:40:00,,167910.07781291,440005.386464993,20231228,제7조의3제2항에따른경우,,전자담배_인천광역시중구신흥동3가31-49
370,담배소매업,11_43_02_P,3220000,2023322024905600100,2023-12-27,,3,폐업,2,폐업처리,2026-03-06,,,,,,,서울특별시 강남구 신사동 547-10,"서울특별시 강남구 가로수길 70-3, 1층 (신사동)",06029,지에스25 가로수길점,2026-03-05 17:08:52,U,2026-03-07 02:40:00,,201964.58917179,446719.34229984,20231227,제7조의3제2항에따른경우,,지에스25가로수길점_서울특별시강남구신사동547-10
130,담배소매업,11_43_02_P,5380000,2023538029905600063,2023-11-03,,1,영업/정상,0,정상영업,,,,,,,,경상남도 양산시 동면 내송리 871-1 골든프라자,"경상남도 양산시 동면 내송내안2길 17, 골든프라자 302호",50644,골든스토어,2026-03-03 09:05:28,U,2026-03-05 02:40:00,,,,20231103,제7조의3제2항에따른경우,,골든스토어_경상남도양산시동면내송리871-1골든프라자
380,담배소매업,11_43_02_P,4181000,2023418108105600019,2023-10-23,,1,영업/정상,0,정상영업,,,,,,,,강원특별자치도 춘천시 후평동 67-33,강원특별자치도 춘천시 백령로 225 (후평동),24278,럭키베이프,2026-03-05 14:20:40,U,2026-03-07 02:40:00,,265963.731371969,486472.048992545,20231023,제7조의3제2항에따른경우,,럭키베이프_강원특별자치도춘천시후평동67-33
381,담배소매업,11_43_02_P,5020000,2023503005105600016,2023-10-05,,3,폐업,2,폐업처리,2026-03-05,,,,,,,경상북도 포항시 남구 대잠동 952-6,경상북도 포항시 남구 새천년대로410번길 13 (대잠동),37762,우리동네마트,2026-03-05 09:42:51,U,2026-03-07 02:40:00,,411343.251884334,281639.986304522,20231005,제7조의3제2항에따른경우,,우리동네마트_경상북도포항시남구대잠동952-6
40,담배소매업,11_43_02_P,3150000,2023315020005600058,2023-09-12,,1,영업/정상,0,정상영업,,2025-11-25,2025-12-24,,,,,서울특별시 강서구 내발산동 764 우장산 한울에이치밸리움,"서울특별시 강서구 공항대로42길 13, 상가동 B02,B03호 (내발산동, 우장산 한울에이치밸리움)",07647,GS25 강서한울점,2026-03-03 17:37:52,U,2026-03-05 02:40:00,,,,20230912,제7조의3제2항에따른경우,,GS25강서한울점_서울특별시강서구내발산동764우장산한울에이치밸리움
307,담배소매업,11_43_02_P,5180000,2023518011405600008,2023-08-14,,1,영업/정상,0,정상영업,,,,,,,,경상북도 영덕군 강구면 삼사리 36,경상북도 영덕군 강구면 동해대로 4401,36460,행복한 로또,2026-03-05 11:27:12,U,2026-03-07 02:40:00,,413426.054201005,319274.888777724,20230814,제7조의3제2항에따른경우,,행복한로또_경상북도영덕군강구면삼사리36
39,담배소매업,11_43_02_P,5590000,2023559029105600063,2023-07-26,,3,폐업,2,폐업처리,2026-02-27,,,,,,,경기도 양주시 광사동 716 양주고읍 엘에이치 14단지 아파트,"경기도 양주시 고읍남로 80, 상가동 1층 1호 (광사동, 양주고읍 엘에이치 14단지 아파트)",11490,지에스(GS)25 고읍희망점,2026-03-03 09:05:01,U,2026-03-05 02:40:00,,206697.894286009,476365.751531996,20230726,제7조의3제2항에따른경우,,지에스(GS)25고읍희망점_경기도양주시광사동716양주고읍엘에이치14단지아파트
38,담배소매업,11_43_02_P,4810000,2023481041005600053,2023-07-06,,3,폐업,2,폐업처리,2026-03-03,,,,,,,전라남도 여수시 화양면 장수리 1357-1,전라남도 여수시 화양면 안포장수로 693,59780,조화휴게소,2026-03-03 15:48:28,U,2026-03-05 02:40:00,,252719.781876382,127221.119307958,20230706,제7조의3제2항에따른경우,,조화휴게소_전라남도여수시화양면장수리1357-1
188,담배소매업,11_43_02_P,3910000,2023391041805600036,2023-06-29,,1,영업/정상,0,정상영업,,,,,,,,경기도 평택시 통복동 50-2,"경기도 평택시 통복시장1로 29, 1층 (통복동)",17892,씨유 뉴평택통복우정점,2026-03-04 15:57:26,U,2026-03-06 02:40:00,,207691.657527271,388709.696311566,20230629,제7조의3제2항에따른경우,,씨유뉴평택통복우정점_경기도평택시통복동50-2
208,담배소매업,11_43_02_P,5700000,2023570009705600025,2023-06-02,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경기도 여주시 흥천면 복대리 24-15,"경기도 여주시 흥천면 금대울로 247, 1층 1호",12606,로그인편의점 여주흥천점,2026-03-04 14:41:12,U,2026-03-06 02:40:00,,247741.804580568,429285.620455943,20230602,제7조의3제2항에따른경우,,로그인편의점여주흥천점_경기도여주시흥천면복대리24-15
72,담배소매업,11_43_02_P,3940000,2023396012805600022,2023-05-18,,1,영업/정상,0,정상영업,,,,,,,,경기도 고양시 일산동구 장항동 854 신성하이네스트,"경기도 고양시 일산동구 정발산로42번길 24, 신성하이네스트 1층 109호 (장항동)",10403,롯데슈퍼 일산웨스턴돔점,2026-03-03 16:15:35,U,2026-03-05 02:40:00,,179969.159036721,461557.899939656,20230518,제7조의3제3항에따른경우,,롯데슈퍼일산웨스턴돔점_경기도고양시일산동구장항동854신성하이네스트
71,담배소매업,11_43_02_P,3900000,2023390030905600022,2023-05-17,,3,폐업,2,폐업처리,2026-03-03,,,,,,,경기도 광명시 일직동 514,"경기도 광명시 일직로 43, L012호 (일직동)",14353,에스케이유인터네셔널 주식회사,2026-03-03 17:06:00,U,2026-03-05 02:40:00,,189919.310945708,435641.27717849,20230517,제7조의3제2항에따른경우,,에스케이유인터네셔널주식회사_경기도광명시일직동514
212,담배소매업,11_43_02_P,5700000,2023570009705600022,2023-05-16,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경기도 여주시 점동면 청안리 178-23,"경기도 여주시 점동면 안말2길 53-1, 1동 우측",12667,마마트,2026-03-04 14:56:51,U,2026-03-06 02:40:00,,258770.337484057,412098.721941427,20230516,제7조의3제2항에따른경우,,마마트_경기도여주시점동면청안리178-23
73,담배소매업,11_43_02_P,3650000,2023365014705600026,2023-05-10,,3,폐업,2,폐업처리,2026-03-03,,,,,,,대전광역시 중구 용두동 126-1 1층,"대전광역시 중구 계룡로765번길 38, 1층 (용두동)",34823,지에스25(GS25) 용두비전점,2026-03-03 17:48:06,U,2026-03-05 02:40:00,,236230.599166488,314611.016043133,20230510,제7조의3제2항에따른경우,,지에스25(GS25)용두비전점_대전광역시중구용두동126-11층
74,담배소매업,11_43_02_P,3220000,2023322024905600029,2023-04-26,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 강남구 삼성동 25-32,"서울특별시 강남구 봉은사로71길 32, 1층 (삼성동)",06094,담배,2026-03-03 14:39:29,U,2026-03-05 02:40:00,,204300.435820391,445788.380790663,20230426,제7조의3제2항에따른경우,,담배_서울특별시강남구삼성동25-32
209,담배소매업,11_43_02_P,5330000,2023533026605600014,2023-04-07,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경상남도 통영시 항남동 151-11 gs25,경상남도 통영시 동충4길 12-1 (항남동),53054,GS25 통영항남점,2026-03-04 16:41:31,U,2026-03-06 02:40:00,,330036.353226654,150069.827680536,20230407,제7조의3제2항에따른경우,,GS25통영항남점_경상남도통영시항남동151-11gs25
211,담배소매업,11_43_02_P,3300000,2023330011005600016,2023-04-05,,3,폐업,2,폐업처리,2026-03-04,,,,,,,부산광역시 동래구 안락동 464-37,"부산광역시 동래구 명안로18번길 95-9, 1층 (안락동)",47793,생생마트,2026-03-04 11:37:10,U,2026-03-06 02:40:00,,392050.764344214,190789.28382829,20230405,제7조의3제2항에따른경우,,생생마트_부산광역시동래구안락동464-37
210,담배소매업,11_43_02_P,5700000,2023570009705600016,2023-04-05,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경기도 여주시 가남읍 신해리 575-44,"경기도 여주시 가남읍 이화길 33-1, 102동 비101호",12655,온 앤 오프 24여주점,2026-03-04 14:37:28,U,2026-03-06 02:40:00,,247281.487503281,413219.694268904,20230405,제7조의3제2항에따른경우,,온앤오프24여주점_경기도여주시가남읍신해리575-44
325,담배소매업,11_43_02_P,5710000,2023573502405600018,2023-04-03,,3,폐업,2,폐업처리,2026-03-05,,,,,,,충청북도 청주시 청원구 율량동 2036,"충청북도 청주시 청원구 율량로190번길 45, 1층 103호 (율량동)",28320,세븐일레븐 청주센터점,2026-03-05 10:05:14,U,2026-03-07 02:40:00,,244303.245,351685.52,20230403,제7조의3제2항에따른경우,,세븐일레븐청주센터점_충청북도청주시청원구율량동2036
124,담배소매업,11_43_02_P,5530000,2023553041505600016,2023-04-03,,3,폐업,2,폐업처리,2026-03-03,,,,,,,경기도 화성시 동탄구 영천동 859-1 동탄2신도시 4차 동원로얄듀크포레,"경기도 화성시 동탄구 동탄첨단산업2로 88, 상가동 107호,108호 (영천동, 동탄2신도시 4차 동원로얄듀크포레)",18463,씨유 동탄로얄듀크점,2026-03-03 13:31:41,U,2026-03-05 02:40:00,,209401.225831576,412723.467137167,20230403,제7조의3제2항에따른경우,,씨유동탄로얄듀크점_경기도화성시동탄구영천동859-1동탄2신도시4차동원로얄듀크포레
222,담배소매업,11_43_02_P,3660000,2023366021605600010,2023-02-28,,4,취소/말소/만료/정지/중지,6,영업정지,,2026-03-09,2026-03-15,,,,,대전광역시 서구 내동 32-10,"대전광역시 서구 도솔로267번길 20-4, 1층 (내동)",35288,이마트24 대전내동행복점,2026-03-04 07:08:57,U,2026-03-06 02:40:00,,233907.145608722,314870.73628147,20230228,제7조의3제2항에따른경우,,이마트24대전내동행복점_대전광역시서구내동32-10
123,담배소매업,11_43_02_P,5530000,2023553041505600008,2023-02-22,,1,영업/정상,0,정상영업,,,,,,,,경기도 화성시 동탄구 영천동 880-5,"경기도 화성시 동탄구 동탄영천로 81-5, 1층 106호 (영천동)",18467,씨유 동탄다원점,2026-03-03 10:27:10,U,2026-03-05 02:40:00,,209040.741882331,411970.326950963,20230222,제7조의3제2항에따른경우,,씨유동탄다원점_경기도화성시동탄구영천동880-5
95,담배소매업,11_43_02_P,3150000,2023315020005600006,2023-01-30,,3,폐업,2,폐업처리,2026-03-03,,,,,,,서울특별시 강서구 공항동 22-72,"서울특별시 강서구 공항대로7나길 44, 1층 (공항동)",07619,CU 공항메트로점,2026-03-03 10:28:08,U,2026-03-05 02:40:00,,183259.999011995,451307.026136767,20230130,제7조의3제2항에따른경우,,CU공항메트로점_서울특별시강서구공항동22-72
232,담배소매업,11_43_02_P,4050000,2023562002705600008,2023-01-18,,2,휴업,1,휴업처리,,2026-03-04,2026-12-31,,,,,경기도 용인시 처인구 원삼면 고당리 29-1,경기도 용인시 처인구 원삼면 문촌로1번길 21,17168,주식회사 원삼철물건재,2026-03-04 17:46:31,U,2026-03-06 02:40:00,,227666.450099933,407001.541585816,20230118,제7조의3제2항에따른경우,,주식회사원삼철물건재_경기도용인시처인구원삼면고당리29-1
233,담배소매업,11_43_02_P,4010000,2023401031705600004,2023-01-05,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경기도 시흥시 장곡동 391-9,"경기도 시흥시 장곡로 30, 101호,102호 (장곡동)",15002,주식회사 선봉유통,2026-03-04 17:27:55,U,2026-03-06 02:40:00,,180901.59659697,430864.099487272,20230105,제7조의3제2항에따른경우,,주식회사선봉유통_경기도시흥시장곡동391-9
342,담배소매업,11_43_02_P,3660000,2022366019005600128,2022-12-29,,3,폐업,2,폐업처리,2026-03-05,,,,,,,대전광역시 서구 갈마동 430-9,대전광역시 서구 신갈마로 91(갈마동),35282,지에스25(GS25)대전베스트점,2026-03-05 17:24:40,U,2026-03-07 02:40:00,,232868.979359146,315797.264590655,20221229,제7조의3제2항에따른경우,,지에스25(GS25)대전베스트점_대전광역시서구갈마동430-9
231,담배소매업,11_43_02_P,3440000,2022344012405600051,2022-12-28,,3,폐업,2,폐업처리,2026-03-04,,,,,,,대구광역시 남구 봉덕동 587-7,대구광역시 남구 중앙대로32길 62(봉덕동),42430,씨유 봉덕한아름점,2026-03-04 17:01:00,U,2026-03-06 02:40:00,,343943.857099036,261967.472097878,20221228,제7조의3제2항에따른경우,,씨유봉덕한아름점_대구광역시남구봉덕동587-7
254,담배소매업,11_43_02_P,5530000,2022553041505600100,2022-12-13,,3,폐업,2,폐업처리,2026-03-03,,,,,,,경기도 화성시 동탄구 산척동 723,"경기도 화성시 동탄구 동탄순환대로 263, 1층 115호 (산척동)",18501,아드레날린,2026-03-04 16:17:24,U,2026-03-06 02:40:00,,210460.243249654,407707.93294495,20221213,제7조의3제2항에따른경우,,아드레날린_경기도화성시동탄구산척동723
96,담배소매업,11_43_02_P,3690000,2022369016605600014,2022-12-06,,3,폐업,2,폐업처리,2026-03-03,,,,,,,울산광역시 중구 남외동 514-2,"울산광역시 중구 남외2길 50, 트레져프라자 102호 (남외동)",44495,세븐일레븐 울산동천동강병원점,2026-03-03 18:10:21,U,2026-03-05 02:40:00,,413007.040632537,232368.824920528,20221206,제7조의3제2항에따른경우,,세븐일레븐울산동천동강병원점_울산광역시중구남외동514-2
248,담배소매업,11_43_02_P,3560000,2022356022205600129,2022-10-12,,4,취소/말소/만료/정지/중지,6,영업정지,,2026-02-16,2026-02-19,,,,,인천광역시 서구 마전동 1004 현대아파트,"인천광역시 서구 완정로34번길 53, 현대아파트 상가동 102호, 104호 (마전동)",22642,지에스25마전현대점,2026-03-04 14:47:22,U,2026-03-06 02:40:00,,171166.347939638,455183.73428233,20221012,제7조의3제2항에따른경우,,지에스25마전현대점_인천광역시서구마전동1004현대아파트
352,담배소매업,11_43_02_P,5470000,2022547015905600011,2022-09-22,,3,폐업,2,폐업처리,2026-03-05,,,,,,,경상남도 거창군 거창읍 대평리 1396 경남도립거창대학,"경상남도 거창군 거창읍 거창대학로 72, 경남도립거창대학 1층",50147,세븐일레븐 거창도립대점,2026-03-05 18:07:00,U,2026-03-07 02:40:00,,282620.123175398,241957.485543236,20220922,제7조의3제2항에따른경우,,세븐일레븐거창도립대점_경상남도거창군거창읍대평리1396경남도립거창대학
353,담배소매업,11_43_02_P,4530000,2022453039105600048,2022-09-01,,1,영업/정상,0,정상영업,,,,,,,,충청남도 서산시 해미면 대곡리 296-2 에덴아이,"충청남도 서산시 해미면 대곡솔벌길 2, 에덴아이",31962,지에스25뉴한서대스타점,2026-03-05 15:16:59,U,2026-03-07 02:40:00,,162925.427876044,354676.267847996,20220901,제7조의3제2항에따른경우,,지에스25뉴한서대스타점_충청남도서산시해미면대곡리296-2에덴아이
114,담배소매업,11_43_02_P,3220000,2022322024905600043,2022-07-19,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 강남구 일원동 734-0 상록수아파트,"서울특별시 강남구 광평로10길 15, 상가동 1층 131호 (일원동, 상록수아파트)",06360,세븐일레븐 일원상록수점,2026-03-03 14:41:31,U,2026-03-05 02:40:00,,207194.617109735,442206.839954631,20220719,제7조의3제2항에따른경우,,세븐일레븐일원상록수점_서울특별시강남구일원동734-0상록수아파트
378,담배소매업,11_43_02_P,3240000,2022324028105600027,2022-05-16,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 강동구 암사동 500-5,"서울특별시 강동구 올림픽로98길 7, 1층 101호 (암사동)",05263,토토전자담배,2026-03-05 16:47:53,U,2026-03-07 02:40:00,,211289.295443017,449917.234288457,20220516,제7조의3제2항에따른경우,,토토전자담배_서울특별시강동구암사동500-5
379,담배소매업,11_43_02_P,3550000,2022355012705600018,2022-05-16,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 계양구 계산동 1014 계산역,"인천광역시 계양구 경명대로 지하1089, 계산역 B2층 4호 (계산동)",21056,세븐일레븐 인천계산역점,2026-03-05 17:00:30,U,2026-03-07 02:40:00,,175691.780762584,449004.452756389,20220516,제7조의3제3항에따른경우,,세븐일레븐인천계산역점_인천광역시계양구계산동1014계산역
306,담배소매업,11_43_02_P,5710000,2022572502705600020,2022-04-26,,3,폐업,2,폐업처리,2026-03-05,,,,,,,충청북도 청주시 서원구 남이면 부용외천리 1126,"충청북도 청주시 서원구 남이면 청남로 856, 주2동",28185,올타이어 남청주IC점,2026-03-05 10:02:23,U,2026-03-07 02:40:00,,238383.50938725,336638.674934959,20220426,제7조의3제2항에따른경우,,올타이어남청주IC점_충청북도청주시서원구남이면부용외천리1126
316,담배소매업,11_43_02_P,3830000,2022385003705600011,2022-03-21,,3,폐업,2,폐업처리,2026-03-05,,,,,,,경기도 안양시 동안구 관양동 1432-7 영원해밀리지,"경기도 안양시 동안구 관악대로389번길 5, A동 101호 (관양동, 영원해밀리지)",13939,코리아마트,2026-03-05 17:56:31,U,2026-03-07 02:40:00,,196908.147265271,433668.777367464,20220321,제7조의3제2항에따른경우,,코리아마트_경기도안양시동안구관양동1432-7영원해밀리지
59,담배소매업,11_43_02_P,5690000,2022569014505600008,2022-03-18,,3,폐업,2,폐업처리,2026-03-03,,,,,,,세종특별자치시 어진동 648 세종시 2차 푸르지오시티,"세종특별자치시 가름로 255-21, 세종시 2차 푸르지오시티 1층 114, 115, 116호 (어진동)",30120,세븐일레븐 세종어진행복점,2026-03-03 16:05:59,U,2026-03-05 02:40:00,,223861.253208974,332749.004942996,20220318,제7조의3제3항에따른경우,,세븐일레븐세종어진행복점_세종특별자치시어진동648세종시2차푸르지오시티
198,담배소매업,11_43_02_P,4010000,2022401031705600012,2022-02-09,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경기도 시흥시 조남동 684 102호,"경기도 시흥시 마산로 100, 102호 (조남동)",14988,지에스25 목감고교점,2026-03-04 17:07:41,U,2026-03-06 02:40:00,,187349.869957624,429932.151879912,20220209,제7조의3제2항에따른경우,,지에스25목감고교점_경기도시흥시조남동684102호
324,담배소매업,11_43_02_P,4810000,2022481036305600005,2022-01-12,,3,폐업,2,폐업처리,2026-03-05,,,,,,,전라남도 여수시 웅천동 1868-4,"전라남도 여수시 웅천남1로 66, 지2층  B218호, B219호 (웅천동)",59692,지에스25 웅천캐슬점,2026-03-05 14:17:38,U,2026-03-07 02:40:00,,261926.060919141,138307.247457471,20220112,제7조의3제2항에따른경우,,지에스25웅천캐슬점_전라남도여수시웅천동1868-4
67,담배소매업,11_43_02_P,3620000,2022362019005600006,2022-01-11,,3,폐업,2,폐업처리,2026-03-03,,,,,,,광주광역시 북구 문흥동 956-13,광주광역시 북구 대천로139번길 2(문흥동),61125,(주)코리아세븐 광주문흥4호점,2026-03-03 16:40:44,U,2026-03-05 02:40:00,,192717.991212198,187535.495212293,20220111,제7조의3제2항에따른경우,,(주)코리아세븐광주문흥4호점_광주광역시북구문흥동956-13
66,담배소매업,11_43_02_P,3320000,2022332010705600002,2022-01-10,,3,폐업,2,폐업처리,2026-03-03,,,,,,,부산광역시 북구 덕천동 317-5,부산광역시 북구 만덕대로65번길 65(덕천동),46552,지에스(GS)25 덕천엔젤점,2026-03-03 13:16:09,U,2026-03-05 02:40:00,,383026.621909809,192451.472234866,20220110,제7조의3제2항에따른경우,,지에스(GS)25덕천엔젤점_부산광역시북구덕천동317-5
203,담배소매업,11_43_02_P,4050000,2022563001805600002,2022-01-07,,3,폐업,2,폐업처리,2026-03-04,,,,,,,경기도 용인시 기흥구 영덕동 958 흥덕마을10단지동원로얄듀크아파트,"경기도 용인시 기흥구 흥덕중앙로105번길 16, 흥덕마을10단지동원로얄듀크아파트 상가동 b1층 b02호 (영덕동)",16951,씨유기흥흥덕마을점,2026-03-04 17:36:35,U,2026-03-06 02:40:00,,207099.397866878,419441.406322254,20220107,제7조의3제2항에따른경우,,씨유기흥흥덕마을점_경기도용인시기흥구영덕동958흥덕마을10단지동원로얄듀크아파트
65,담배소매업,11_43_02_P,4490000,2022565003205600002,2022-01-03,,3,폐업,2,폐업처리,2026-03-03,,,,,,,충청남도 천안시 동남구 신방동 1557 신방한성필하우스아파트,"충청남도 천안시 동남구 통정3로 68, 상가동 1층 106,107호 (신방동, 신방한성필하우스아파트)",31204,씨유천안신방한성필점,2026-03-03 13:47:50,U,2026-03-05 02:40:00,,211790.641127472,363888.103361847,20220103,제7조의3제2항에따른경우,,씨유천안신방한성필점_충청남도천안시동남구신방동1557신방한성필하우스아파트
332,담배소매업,11_43_02_P,3930000,2021555000205600083,2021-11-22,,3,폐업,2,폐업처리,2026-03-03,,,,,,,경기도 안산시 상록구 월피동 468,"경기도 안산시 상록구 시낭로2길 14, 1층 101, 102, 103호 (월피동)",15274,씨유 상록시낭로점,2026-03-05 11:22:57,U,2026-03-07 02:40:00,,187002.680074926,426000.206699856,20211122,제7조의3제2항에따른경우,,씨유상록시낭로점_경기도안산시상록구월피동468
221,담배소매업,11_43_02_P,3820000,2021382025805600012,2021-11-19,,1,영업/정상,0,정상영업,,,,,,,,경기도 의정부시 의정부동 180-1,경기도 의정부시 행복로 26-1 (의정부동),11695,왕대박복권,2026-03-04 09:17:54,U,2026-03-06 02:40:00,,204301.808732067,470935.899847911,20211119,제7조의3제2항에따른경우,,왕대박복권_경기도의정부시의정부동180-1
331,담배소매업,11_43_02_P,5540000,2021554025005600103,2021-11-15,,3,폐업,2,폐업처리,2026-03-05,,,,,,,경기도 광주시 쌍령동 503 광주 센트럴 푸르지오,"경기도 광주시 경충대로1461번길 43, 상가동 110,111,112호 (쌍령동, 광주 센트럴 푸르지오)",12791,씨유쌍령푸르지오점,2026-03-05 09:26:17,U,2026-03-07 02:40:00,,223790.006066315,432759.124890495,20211115,제7조의3제2항에따른경우,,씨유쌍령푸르지오점_경기도광주시쌍령동503광주센트럴푸르지오
191,담배소매업,11_43_02_P,4231000,2021423010905600032,2021-10-19,,3,폐업,2,폐업처리,2026-03-04,,,,,,,강원특별자치도 속초시 금호동 610-20,강원특별자치도 속초시 영랑호반길 170(금호동),24806,이마트24영랑호리조트점,2026-03-04 17:57:03,U,2026-03-06 02:40:00,,338085.68041269,524550.698546203,20211019,제7조의3제2항에따른경우,,이마트24영랑호리조트점_강원특별자치도속초시금호동610-20
340,담배소매업,11_43_02_P,4060000,2021406040705600122,2021-09-15,,3,폐업,2,폐업처리,2026-03-05,,,,,,,경기도 파주시 신촌동 29-11,경기도 파주시 소라지로 79-3(신촌동),10863,씨유 파주신촌점,2026-03-05 15:09:07,U,2026-03-07 02:40:00,,173704.915058368,470293.722095562,20210915,제7조의3제2항에따른경우,,씨유파주신촌점_경기도파주시신촌동29-11
