침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
,,,,이브헤어샵,일반미용업,,2005-10-31,,,,210948.304730113,443038.906640211,2026-05-01 22:32:56,I,02,폐업,,2005-11-10 00:00:00,2003-02-27,.00,138-825,서울특별시 송파구 문정동 28-23,N,,3230000-204-2003-00082,3230000,,,03,폐업,미용업,02-449-4975,,,,
0,0,임대,0,미솜,메이크업업,3,,,,,,,2026-05-01 22:35:37,I,01,영업,0,2020-01-31 14:14:23,2020-01-31,20.00,138-888,서울특별시 송파구 문정동 651-4 화엄타워,N,0,3230000-213-2020-00006,3230000,"서울특별시 송파구 법원로8길 7, 화엄타워 3층 302호 (문정동)",05855,01,영업/정상,종합미용업,,3,,3,
3,0,,0,김명진에스테틱,피부미용업,0,2013-11-29,,,,210749.224970991,445161.258714865,2026-05-01 22:34:41,I,02,폐업,,2010-01-28 16:28:07,2010-01-28,33.00,138-835,서울특별시 송파구 방이동 212-8 코오롱아)상가 A동 205호,N,,3230000-212-2010-00011,3230000,"서울특별시 송파구 오금로31길 27, A동 205호 (방이동,코오롱아)상가)",05646,03,폐업,피부미용업,02-413-5550,,,,
0,0,,0,헤어 스트릿,일반미용업,4,,,,,,,2026-05-01 22:36:21,I,01,영업,0,2023-04-11 12:16:04,2023-04-11,.00,138-888,서울특별시 송파구 문정동 652-5 문정아이파크,N,0,3230000-225-2023-00008,3230000,"서울특별시 송파구 법원로4길 6, 문정아이파크 1층 136호 (문정동)",05855,01,영업/정상,"일반미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
,,,,백운미용실,일반미용업,3,2014-11-14,,,,195609.62922841,444182.607227552,2026-05-01 22:31:43,I,02,폐업,,2011-08-18 10:40:17,1968-11-29,27.00,156-031,서울특별시 동작구 상도1동 267-1,N,,3190000-211-1968-00001,3190000,서울특별시 동작구 상도로37길 46 (상도1동),06970,03,폐업,일반미용업,02-0814-1253,,,,
4,5,,0,예지 피부미용 학술원,피부미용업,0,2014-01-27,,,,198234.761506186,442633.156688147,2026-05-01 22:32:23,I,02,폐업,,2012-10-08 09:54:24,2011-05-23,66.00,156-816,서울특별시 동작구 사당동 145-14,N,,3190000-213-2011-00022,3190000,서울특별시 동작구 동작대로25길 25 (사당동),07008,03,폐업,종합미용업,02-588-9641,2,,,
,3,임대,,연미용실,일반미용업,3,2007-03-21,,,,210144.840251427,444219.134434477,2026-05-01 22:33:08,I,02,폐업,,2006-06-01 00:00:00,2006-06-01,22.00,138-854,서울특별시 송파구 송파동 182-8,N,,3230000-204-2006-00059,3230000,,,03,폐업,미용업,,1,,,
0,0,,0,블루클럽,일반미용업,3,2021-12-01,,,,207373.50021477,445545.656024061,2026-05-01 22:35:39,I,02,폐업,0,2021-12-01 14:11:53,2021-09-15,69.00,138-908,서울특별시 송파구 잠실동 19-9 잠실파인애플상가,N,0,3230000-213-2021-00043,3230000,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 지하1층 06호 (잠실동)",05501,03,폐업,종합미용업,,,,,
,,,,란,일반미용업,3,2013-12-31,,,,210263.547478862,445562.826943047,2026-05-01 22:32:16,I,02,폐업,,2014-07-24 15:55:17,2003-02-27,15.05,138-832,서울특별시 송파구 방이동 143,N,,3230000-204-1991-01001,3230000,서울특별시 송파구 가락로39길 21 (방이동),05633,03,폐업,미용업,02-412-2129,,,,
0,1,,0,오늘의 살롱,일반미용업,3,,,,,211162.007627093,442033.492856368,2026-05-01 22:34:28,I,01,영업,0,2024-11-15 12:07:50,2019-03-04,33.00,138-200,서울특별시 송파구 문정동 76-2,N,1,3230000-211-2019-00016,3230000,"서울특별시 송파구 새말로8길 25, 1층 101호 (문정동)",05810,01,영업/정상,일반미용업,,,,,
0,0,임대,0,서희에스테틱,피부미용업,4,2015-12-28,,,,211286.21681485,443423.838214327,2026-05-01 22:34:42,I,02,폐업,,2014-07-23 16:15:06,2010-03-24,82.50,138-807,서울특별시 송파구 가락동 137-1 3층,N,,3230000-212-2010-00025,3230000,"서울특별시 송파구 동남로 165 (가락동,3층)",05826,03,폐업,피부미용업,02-400-2588,3,,3,
0,0,,0,시원브로우,피부미용업,1,2022-10-17,,,,194179.727949512,443933.885764863,2026-05-01 22:32:19,I,02,폐업,0,2022-10-17 17:26:24,2022-02-21,6.93,156-843,서울특별시 동작구 상도동 261-35,N,0,3190000-212-2022-00004,3190000,서울특별시 동작구 성대로 80 (상도동),07045,03,폐업,피부미용업,,,,,
,22,자가,4,보라매헤어샾,일반미용업,3,2006-05-25,,,,193311.831569946,443352.67250352,2026-05-01 22:31:26,I,02,폐업,,2004-12-03 00:00:00,2003-09-17,23.84,156-855,"서울특별시 동작구 신대방동 706 보라매우성상가 121, 122호",N,,3190000-204-2003-00088,3190000,,,03,폐업,미용업,02-835-2636,1,,1,
,,,,서연 머리방,일반미용업,,2003-12-17,,,,191964.072033492,443035.385825483,2026-05-01 22:31:04,I,02,폐업,,2003-09-28 00:00:00,2000-02-01,.00,156-853,서울특별시 동작구 신대방동 601-26,N,,3190000-204-2000-01496,3190000,,,03,폐업,미용업,,,,,
2,0,자가,0,나레스트 피부샾 송파가든파이브점,피부미용업,2,2019-12-31,,,,210986.460698452,441725.293491662,2026-05-01 22:34:44,I,02,폐업,,2019-12-31 11:25:28,2010-12-31,22.73,138-960,서울특별시 송파구 문정동 516 가든파이브라이프 F8017,N,,3230000-212-2010-00093,3230000,"서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프F8017)",05838,03,폐업,피부미용업,02-2157-8017,8,,8,
0,0,,0,헤이로 잠실롯데월드점,일반미용업,0,,,,,208589.363343145,445455.90405262,2026-05-01 22:35:47,I,01,영업,0,2025-10-29 15:06:12,2025-08-21,196.62,138-721,서울특별시 송파구 잠실동 40-1 롯데월드,N,0,3230000-213-2025-00049,3230000,"서울특별시 송파구 올림픽로 240, 롯데월드 어드벤처동 지하3층 아이스가든 IG-B3F-09호 (잠실동)",05554,01,영업/정상,종합미용업,,,,,
,2,,,김동옥헤어클럽,일반미용업,5,2006-07-07,,,,207395.840158434,444663.985642443,2026-05-01 22:33:02,I,02,폐업,,2005-06-09 00:00:00,2004-05-21,40.00,138-866,서울특별시 송파구 잠실동 316-15,N,,3230000-204-2004-00061,3230000,,,03,폐업,미용업,,1,,1,
,0,,0,S 헤어 #,일반미용업,4,2014-01-22,,,,208180.274457128,444720.120286369,2026-05-01 22:33:12,I,02,폐업,,2009-06-25 09:57:54,2009-06-19,26.40,138-840,서울특별시 송파구 삼전동 105-12 1층,N,,3230000-204-2009-00059,3230000,"서울특별시 송파구 백제고분로27길 18 (삼전동,1층)",05604,03,폐업,미용업,,1,,1,
2,0,,0,유채연 피부&헤나염색,피부미용업,2,2015-08-31,,,,207428.513333456,445085.582101046,2026-05-01 22:34:53,I,02,폐업,,2015-07-15 10:31:05,2013-10-02,35.33,138-863,서울특별시 송파구 잠실동 212-44 101호,N,,3230000-212-2013-00021,3230000,"서울특별시 송파구 삼전로13길 50-1, 101호 (잠실동)",05564,03,폐업,피부미용업,,1,,1,
0,0,,0,"원,하다 헤어(hair)",일반미용업,6,,,,,198067.167154201,442500.530552296,2026-05-01 22:32:06,I,01,영업,2,2021-07-21 14:43:36,2021-07-21,81.65,156-817,서울특별시 동작구 사당동 150-9,N,0,3190000-211-2021-00018,3190000,"서울특별시 동작구 사당로29길 1, 2층 (사당동)",07006,01,영업/정상,일반미용업,,2,,2,
0,0,,0,최가을 헤어 드레서,일반미용업,9,2018-07-19,,,,207859.413756915,444604.373646971,2026-05-01 22:34:21,I,02,폐업,0,2018-07-19 15:04:52,2017-04-12,149.33,138-838,서울특별시 송파구 삼전동 48-12,N,0,3230000-211-2017-00035,3230000,"서울특별시 송파구 백제고분로 208, 2층 (삼전동)",05582,03,폐업,일반미용업,02-422-7876,2,,2,
,0,,0,보라미용실,일반미용업,0,1995-06-26,,,,194984.392039194,443851.698848548,2026-05-01 22:30:40,I,02,폐업,,2001-09-29 00:00:00,1979-02-07,.00,156-842,서울특별시 동작구 상도동 214-291,N,,3190000-204-1979-00763,3190000,,,03,폐업,미용업,02-842-7419,0,0,0,0
0,0,,0,오블리크 네일,네일아트업,13,,,,,209987.058647913,447553.520433224,2026-05-01 22:35:54,I,01,영업,0,2018-03-12 16:25:06,2017-12-11,32.73,138-874,서울특별시 송파구 풍납동 257-94 102호,N,0,3230000-215-2017-00034,3230000,"서울특별시 송파구 토성로 32, 102호 (풍납동)",05536,01,영업/정상,네일미용업,,1,,1,
,10,,3,블루클럽 가락점,일반미용업,4,2007-09-10,,,,210403.825298326,443562.753075246,2026-05-01 22:33:04,I,02,폐업,,2005-07-14 00:00:00,2005-05-18,26.40,138-805,서울특별시 송파구 가락동 98-2,N,,3230000-204-2005-00052,3230000,,,03,폐업,미용업,02-448-1264,1,,1,
0,0,,0,살롱해옴,일반미용업,2,,,,,210654.50616628,442070.575741668,2026-05-01 22:34:35,I,01,영업,0,2024-10-16 09:53:25,2024-06-21,26.04,138-888,서울특별시 송파구 문정동 620 송파 푸르지오시티,N,0,3230000-211-2024-00016,3230000,"서울특별시 송파구 새말로 62, 송파 푸르지오시티 상가동 1층 103-1호 (문정동)",05841,01,영업/정상,일반미용업,,,,,
,,,,한강미용실,일반미용업,3,,,,,196587.030630143,444939.455414947,2026-05-01 22:31:48,I,01,영업,,2022-10-21 15:10:56,1991-06-18,14.52,156-070,서울특별시 동작구 흑석동 332 이랜드해가든,N,,3190000-211-1991-00010,3190000,"서울특별시 동작구 서달로 150, 128호 (흑석동, 이랜드해가든)",06980,01,영업/정상,일반미용업,02-0825-6134,,,,
,,,,헤어팜팜,일반미용업,4,2003-02-26,,,,,,2026-05-01 22:32:04,I,02,폐업,,2003-03-12 00:00:00,1984-03-28,32.24,138-210,서울특별시 송파구 장지동 산 22-8,N,,3230000-204-1984-00748,3230000,,,03,폐업,미용업,02-0422-9119,,,,
2,0,,0,힐렌,피부미용업,2,,,,,211021.346394385,442853.966726456,2026-05-01 22:36:16,I,01,영업,0,2024-07-25 11:45:43,2024-07-25,20.13,138-825,서울특별시 송파구 문정동 33-19,N,0,3230000-221-2024-00003,3230000,"서울특별시 송파구 동남로6길 29, 1층 101호 (문정동)",05803,01,영업/정상,"피부미용업, 화장ㆍ분장 미용업",,,,,
1,0,,0,어반헤어,일반미용업,4,,,,,207662.075903479,444950.047087984,2026-05-01 22:35:48,I,01,영업,0,2025-10-30 13:49:14,2025-10-30,33.00,138-864,서울특별시 송파구 잠실동 245-9,N,0,3230000-213-2025-00075,3230000,"서울특별시 송파구 삼전로9길 20, 1층 101호 (잠실동)",05566,01,영업/정상,종합미용업,,1,,,
0,0,,0,봄헤어샵,일반미용업,3,,,,,211422.549311765,444898.774856966,2026-05-01 22:34:03,I,01,영업,,2020-05-18 10:41:42,2013-10-31,25.15,138-855,서울특별시 송파구 오금동 37-9 지상1층 101호,N,,3230000-211-2013-00064,3230000,"서울특별시 송파구 중대로33길 15, 지상1층 101호 (오금동)",05660,01,영업/정상,일반미용업,02-407-8078,1,,1,
0,0,,0,라비쌍뜨 헤어 송파점,일반미용업,8,2019-02-01,,,,209611.731873484,444557.635797077,2026-05-01 22:34:26,I,02,폐업,0,2019-02-01 13:27:26,2018-08-09,64.20,138-850,서울특별시 송파구 송파동 89-9,N,0,3230000-211-2018-00053,3230000,"서울특별시 송파구 송파대로 400, 1층 (송파동)",05667,03,폐업,일반미용업,,1,,1,
0,0,,0,봄,일반미용업,2,,,,,197765.603369597,442240.690173414,2026-05-01 22:32:04,I,01,영업,0,2020-06-16 16:28:33,2018-11-08,17.00,156-823,서울특별시 동작구 사당동 321-108,N,0,3190000-211-2018-00049,3190000,"서울특별시 동작구 사당로20길 18, 1층 우측호 (사당동)",07011,01,영업/정상,일반미용업,02-525-1006,2,,,
2,3,,0,커스텀 아카데미,메이크업업,3,,,,,208512.83514313,444266.739783037,2026-05-01 22:35:47,I,01,영업,0,2025-03-13 09:43:31,2025-03-13,60.00,138-845,서울특별시 송파구 석촌동 213-6 성진빌딩,N,0,3230000-213-2025-00014,3230000,"서울특별시 송파구 삼학사로 38, 성진빌딩 3층 301호 (석촌동)",05679,01,영업/정상,종합미용업,,,,,
0,2,임대,0,ZS 헤어살롱,일반미용업,12,2018-10-12,,,,207135.25,445476.02,2026-05-01 22:33:49,I,02,폐업,,2018-10-12 14:46:14,2009-04-13,185.74,138-861,서울특별시 송파구 잠실동 181-2 2층,N,,3230000-211-2009-00049,3230000,"서울특별시 송파구 올림픽로 98 (잠실동,2층)",05557,03,폐업,일반미용업,02-2203-6788,0,0,0,0
2,0,,0,White Rose(화이트 로제),일반미용업,7,2024-05-01,,,,209879.174643529,446088.51074896,2026-05-01 22:35:33,I,02,폐업,0,2024-05-01 13:35:13,2014-10-06,93.34,138-827,서울특별시 송파구 방이동 44-1,N,0,3230000-213-2014-00010,3230000,"서울특별시 송파구 백제고분로51길 30, 3층 (방이동)",05544,03,폐업,종합미용업,02-412-1932,4,0,4,0
,24,,5,최희정헤어스타,일반미용업,4,2009-08-14,,,,191691.678396263,442818.113681285,2026-05-01 22:31:38,I,02,폐업,,2006-10-20 00:00:00,2006-09-22,36.52,156-759,서울특별시 동작구 신대방동 719 동작상떼빌 105동 204호,N,,3190000-204-2006-00040,3190000,,,03,폐업,미용업,,2,,2,
0,0,,0,더 이알 The er hair shop creativo,일반미용업,3,,,,,207553.918225133,445383.338011122,2026-05-01 22:35:45,I,01,영업,0,2024-08-06 15:06:26,2024-08-06,36.10,138-915,서울특별시 송파구 잠실동 35-2 트리지움,N,0,3230000-213-2024-00044,3230000,"서울특별시 송파구 석촌호수로 61, 트리지움 1층 157호 (잠실동)",05555,01,영업/정상,종합미용업,,,,,
,0,,0,코코,일반미용업,2,2000-03-27,,,,194188.24115353,445342.41836066,2026-05-01 22:30:41,I,02,폐업,,2000-03-27 00:00:00,1980-06-27,13.38,156-805,서울특별시 동작구 노량진동 294-246,N,,3190000-204-1980-00843,3190000,,,03,폐업,미용업,02-824-7794,0,0,0,0
3,0,,0,제이유 뷰티,메이크업업,3,,,,,209991.067524339,445068.208299557,2026-05-01 22:36:16,I,01,영업,0,2022-05-11 16:45:03,2022-05-11,39.67,138-852,서울특별시 송파구 송파동 138-5,N,0,3230000-221-2022-00001,3230000,"서울특별시 송파구 백제고분로46길 25, 2층 202호 (송파동)",05663,01,영업/정상,"피부미용업, 화장ㆍ분장 미용업",,,,,
,,,,율리아나헤어포인트,일반미용업,4,,,,,206726.499021996,445188.639267934,2026-05-01 22:33:18,I,01,영업,,2025-09-23 16:35:36,2003-02-27,24.00,138-797,서울특별시 송파구 잠실동 85 아시아선수촌아파트,N,,3230000-211-1993-00005,3230000,"서울특별시 송파구 올림픽로4길 17, 아시아선수촌아파트 중심상가 2동 250호 (잠실동)",05572,01,영업/정상,일반미용업,02-417-2199,,,,
,0,,0,양주연헤어파트너,일반미용업,0,1998-01-10,,,,,,2026-05-01 22:30:51,I,02,폐업,,2001-09-29 00:00:00,1993-11-20,.00,156-090,서울특별시 동작구 사당동 산 217-2,N,,3190000-204-1993-00530,3190000,,,03,폐업,미용업,02-584-7252,0,0,0,0
0,0,임대,0,살롱59,일반미용업,3,,,,,211298.029252726,443431.518778366,2026-05-01 22:35:39,I,01,영업,0,2021-08-30 11:15:40,2021-08-30,27.47,138-807,서울특별시 송파구 가락동 137 태신빌딩,N,0,3230000-213-2021-00037,3230000,"서울특별시 송파구 동남로 167, 태신빌딩 1층 101호 (가락동)",05826,01,영업/정상,종합미용업,,1,,1,
0,0,,0,더컬러앤헤어,일반미용업,3,2019-02-07,,,,195802.816013121,443907.359154007,2026-05-01 22:31:58,I,02,폐업,0,2019-02-07 15:08:11,2016-04-26,27.00,156-030,서울특별시 동작구 상도동 486-8,N,0,3190000-211-2016-00019,3190000,"서울특별시 동작구 상도로37길 80, 1층 (상도동)",06977,03,폐업,일반미용업,,1,,,
,,,,샤론미용실,일반미용업,3,2025-10-29,,,,211877.221130743,443589.600444358,2026-05-01 22:33:16,I,02,폐업,,2025-10-29 16:06:38,2003-02-27,28.00,138-812,서울특별시 송파구 가락동 186-9 지상1층,N,,3230000-211-1987-00007,3230000,"서울특별시 송파구 문정로13길 15, 지상1층 (가락동)",05782,03,폐업,일반미용업,02-406-5513,,,,
,0,임대,0,뷰티벨,피부미용업,5,2015-07-24,,,,210297.309147953,445205.520233388,2026-05-01 22:34:41,I,02,폐업,,2014-09-30 15:57:06,2009-05-25,79.75,138-830,서울특별시 송파구 방이동 124-25 지상4층 401호,N,,3230000-212-2009-00063,3230000,"서울특별시 송파구 가락로 231 (방이동,지상4층 401호)",05643,03,폐업,피부미용업,02-2202-5525,4,,4,
0,0,,0,아라,일반미용업,0,2015-09-22,,,,209577.269062015,445441.584929364,2026-05-01 22:33:49,I,02,폐업,,2015-09-23 16:35:48,2009-11-26,66.00,138-849,서울특별시 송파구 송파동 58-8 2층,N,,3230000-211-2009-00036,3230000,"서울특별시 송파구 오금로16길 4 (송파동,2층)",05618,03,폐업,일반미용업,070-8871-1366,,,,
,0,,0,지훈헤어카락,일반미용업,0,2002-04-23,,,,195173.416930025,445112.842985141,2026-05-01 22:31:15,I,02,폐업,,2002-04-23 00:00:00,2002-03-28,33.00,156-813,서울특별시 동작구 노량진동 325-4 신동아(아)상가 B-303호,N,,3190000-204-2002-00007,3190000,,,03,폐업,미용업,,0,0,0,0
3,0,,0,소울헤어,일반미용업,10,,,,,209227.814781101,444285.071773283,2026-05-01 22:34:35,I,01,영업,0,2024-04-29 12:02:18,2024-04-29,132.24,138-846,서울특별시 송파구 석촌동 272-6,N,0,3230000-211-2024-00007,3230000,"서울특별시 송파구 가락로 79, 2층 201호 (석촌동)",05688,01,영업/정상,일반미용업,,0,0,0,0
,0,,0,백제,일반미용업,3,1991-04-04,,,,,,2026-05-01 22:32:07,I,02,폐업,,2002-09-04 00:00:00,1987-11-28,15.18,138-210,서울특별시 송파구 장지동 산 476-15,N,,3230000-204-1987-01483,3230000,,,03,폐업,미용업,02-0483-6691,0,0,,
1,0,,0,차오름 브로우,메이크업업,1,,,,,210920.010332441,445542.467401629,2026-05-01 22:36:13,I,01,영업,0,2024-05-24 11:23:24,2024-05-24,27.23,138-834,서울특별시 송파구 방이동 193-1,N,0,3230000-219-2024-00006,3230000,"서울특별시 송파구 양재대로71길 28-35, 1층 101호 (방이동)",05637,01,영업/정상,화장ㆍ분장 미용업,,,,,
6,0,,0,수앤샾,피부미용업,0,2014-10-31,,,,210438.793358537,444015.265458927,2026-05-01 22:34:46,I,02,폐업,,2011-08-12 15:33:36,2011-08-12,80.00,138-802,서울특별시 송파구 가락동 70-14 대원빌딩 202호,N,,3230000-212-2011-00043,3230000,"서울특별시 송파구 양재대로62길 17 (가락동,대원빌딩 202호)",05707,03,폐업,피부미용업,02-431-8688,,,,
1,0,,0,예슬브로우,메이크업업,1,,,,,211703.993309801,442854.422558018,2026-05-01 22:36:11,I,01,영업,0,2021-12-27 12:34:42,2021-12-10,8.74,138-200,서울특별시 송파구 문정동 118-19 포레스트,N,0,3230000-219-2021-00010,3230000,"서울특별시 송파구 송이로33길 8, 1층 101호 (문정동, 포레스트)",05798,01,영업/정상,화장ㆍ분장 미용업,,,,,
0,0,,0,헤어 그곳,일반미용업,3,,,,,212493.912261495,443538.76786754,2026-05-01 22:35:42,I,01,영업,0,2023-01-31 14:38:34,2023-01-31,25.00,138-816,서울특별시 송파구 거여동 554-3 이화빌딩,N,0,3230000-213-2023-00004,3230000,"서울특별시 송파구 오금로 478, 이화빌딩 1층 105호 (거여동)",05772,01,영업/정상,종합미용업,,,,,
,0,,0,아프로디테,일반미용업,10,2002-03-26,,,,,,2026-05-01 22:32:36,I,02,폐업,,2002-04-01 00:00:00,1997-02-05,110.59,138-210,서울특별시 송파구 장지동 산 83-6,N,,3230000-204-1997-01227,3230000,,,03,폐업,미용업,02-402-5939,0,0,,
,2,임대,1,미스터 헤어컷,일반미용업,4,,,,,193931.138252733,444165.548483223,2026-05-01 22:31:50,I,01,영업,,2013-10-08 10:32:03,2003-06-16,24.21,156-030,서울특별시 동작구 상도동 316-5,N,,3190000-211-2003-00006,3190000,서울특별시 동작구 성대로2길 3 (상도동),07042,01,영업/정상,일반미용업,02-817-6282,1,,1,
,4,자가,2,김지은 미용실,일반미용업,3,2008-07-04,,,,209393.076054654,446147.977949052,2026-05-01 22:33:07,I,02,폐업,,2006-07-20 00:00:00,2006-02-01,16.26,138-240,서울특별시 송파구 신천동 17-6 1층  11-1-2호,N,,3230000-204-2006-00012,3230000,,,03,폐업,미용업,02-422-0346,1,,1,
0,0,,0,린다살롱,일반미용업,5,2024-09-19,,,,193432.106226813,444157.120934346,2026-05-01 22:31:59,I,02,폐업,0,2024-09-19 10:48:50,2017-05-23,97.44,156-811,서울특별시 동작구 대방동 404-1,N,0,3190000-211-2017-00024,3190000,"서울특별시 동작구 상도로 56, 2층 (대방동)",07055,03,폐업,일반미용업,02-812-5353,2,,,
,,,,밍크,일반미용업,,2006-03-30,,,,209535.293856198,444388.263142818,2026-05-01 22:32:55,I,02,폐업,,2005-06-09 00:00:00,2002-02-27,.00,138-847,서울특별시 송파구 석촌동 295-10,N,,3230000-204-2003-00059,3230000,,,03,폐업,미용업,02-414-1533,,,,
,0,,0,최미용타운,일반미용업,2,2000-03-13,,,,,,2026-05-01 22:32:04,I,02,폐업,,2000-03-13 00:00:00,1983-10-20,12.19,138-210,서울특별시 송파구 장지동 산 242-11,N,,3230000-204-1983-01788,3230000,,,03,폐업,미용업,02-0414-2411,0,0,,
,,,,아가페,일반미용업,2,2007-06-05,,,,198181.641541468,443119.328133155,2026-05-01 22:30:41,I,02,폐업,,2004-12-01 00:00:00,1980-05-27,13.60,156-814,서울특별시 동작구 사당동 64-250,N,,3190000-204-1980-00935,3190000,,,03,폐업,미용업,02-0532-7265,,,,
2,0,임대,0,뷰티바이즌(beauty by zeun),네일아트업,5,,,,,209412.197809542,443928.783342251,2026-05-01 22:36:17,I,01,영업,0,2019-10-22 17:23:45,2019-10-22,25.20,138-883,서울특별시 송파구 가락동 479 헬리오시티,N,0,3230000-222-2019-00008,3230000,"서울특별시 송파구 송파대로 345, 001B동 2층 2074호 (가락동, 헬리오시티)",05698,01,영업/정상,"네일미용업, 화장ㆍ분장 미용업",,,,,
,0,,0,화이트미용실,일반미용업,0,2003-02-26,,,,,,2026-05-01 22:30:48,I,02,폐업,,2003-02-26 00:00:00,1990-12-15,.00,156-861,서울특별시 동작구 흑석동 231-49,N,,3190000-204-1990-00901,3190000,,,03,폐업,미용업,02-0812-5669,0,0,0,0
0,7,,1,헤어 더 희수,일반미용업,3,2014-03-27,,,,197486.50162645,442493.781452129,2026-05-01 22:31:56,I,02,폐업,,2012-03-30 13:27:55,2012-03-30,39.68,156-819,서울특별시 동작구 사당동 252-17 서림빌당 114호,N,,3190000-211-2012-00050,3190000,"서울특별시 동작구 사당로 215, 1층 114호 (사당동, 서림빌딩)",07004,03,폐업,일반미용업,,1,,1,
0,0,,0,더 예쁜머리,일반미용업,5,2018-12-10,,,,209304.419519001,445186.371092446,2026-05-01 22:34:21,I,02,폐업,0,2018-12-10 16:31:30,2017-04-10,75.00,138-848,서울특별시 송파구 송파동 9-10,N,0,3230000-211-2017-00034,3230000,"서울특별시 송파구 백제고분로41길 37, 1층 (송파동)",05624,03,폐업,일반미용업,02-415-5852,1,,1,
0,0,,0,리헤어,일반미용업,3,,,,,209221.599996683,444980.881998025,2026-05-01 22:34:02,I,01,영업,,2018-09-28 14:11:33,2013-03-25,40.00,138-844,서울특별시 송파구 석촌동 184-6,N,,3230000-211-2013-00028,3230000,"서울특별시 송파구 송파대로 455, 3층 (석촌동)",05609,01,영업/정상,일반미용업,02-335-3466,1,,1,
0,0,임대,0,박승철헤어스튜디오,일반미용업,9,2012-02-27,,,,211802.518980374,443982.241438404,2026-05-01 22:33:14,I,02,폐업,,2011-03-09 10:47:17,2011-03-09,158.00,138-810,서울특별시 송파구 가락동 166-2 SK허브파크 206호,N,,3230000-204-2011-00030,3230000,,,03,폐업,미용업,,2,,2,
0,0,,0,리본헤어(reborn hair),일반미용업,2,,,,,210447.026500317,445265.412562843,2026-05-01 22:34:35,I,01,영업,0,2025-10-13 11:29:19,2024-12-02,26.44,138-831,서울특별시 송파구 방이동 129-3,N,0,3230000-211-2024-00035,3230000,"서울특별시 송파구 가락로36길 10, 102호 (방이동)",05644,01,영업/정상,일반미용업,,,,,
0,0,,0,리네일,네일아트업,2,,,,,209412.197809542,443928.783342251,2026-05-01 22:35:56,I,01,영업,0,2021-02-08 16:35:23,2021-02-08,21.36,138-160,서울특별시 송파구 가락동 913 헬리오시티,N,0,3230000-215-2021-00005,3230000,"서울특별시 송파구 송파대로 345, 1블록A동 B1층 61호 (가락동, 헬리오시티)",05698,01,영업/정상,네일미용업,,,,,
0,0,,0,여름엔 컷 겨울엔 펌,일반미용업,2,2025-08-13,,,,207174.107577796,445012.960957837,2026-05-01 22:34:30,I,02,폐업,0,2025-08-13 12:13:12,2019-12-19,30.00,138-863,서울특별시 송파구 잠실동 225-1,N,0,3230000-211-2019-00070,3230000,"서울특별시 송파구 백제고분로13길 7, 103호 (잠실동)",05569,03,폐업,일반미용업,,,,,
,1,,0,황지선 미용실,일반미용업,3,2008-05-22,,,,212731.847416877,444363.020402651,2026-05-01 22:33:10,I,02,폐업,,2007-10-10 09:58:02,2007-10-10,26.40,138-817,서울특별시 송파구 마천동 13-7,N,,3230000-204-2007-00086,3230000,,,03,폐업,미용업,,,,,
,0,,0,뉴헤어센스,일반미용업,0,2001-05-03,,,,,,2026-05-01 22:32:52,I,02,폐업,,2001-05-04 00:00:00,2000-12-01,.00,138-210,서울특별시 송파구 장지동 산 401-1 쌍용아파트상가103호,N,,3230000-204-2000-02355,3230000,,,03,폐업,미용업,02-488-6724,0,0,,
,,,,이쁜머리방,일반미용업,3,2014-10-02,,,,210809.447206499,445495.644955961,2026-05-01 22:33:17,I,02,폐업,,2013-06-20 13:24:47,2003-02-27,18.58,138-834,서울특별시 송파구 방이동 193-32 지상1층,N,,3230000-211-1989-00001,3230000,"서울특별시 송파구 양재대로71길 38, 지상1층 (방이동)",05637,03,폐업,일반미용업,02-414-5516,,,,
0,0,,0,아리따움방이시장,피부미용업,0,2015-04-01,,,,210182.734939902,445394.039901695,2026-05-01 22:34:42,I,02,폐업,,2010-04-09 17:17:36,2010-04-09,15.00,138-830,서울특별시 송파구 방이동 119-21,N,,3230000-212-2010-00032,3230000,서울특별시 송파구 백제고분로48길 26-1 (방이동),05642,03,폐업,피부미용업,02-414-8988,,,,
,0,,0,건영미용타운,일반미용업,4,1996-04-26,,,,,,2026-05-01 22:32:17,I,02,폐업,,2002-09-04 00:00:00,1992-04-21,23.48,138-210,서울특별시 송파구 장지동 산 77-2,N,,3230000-204-1992-00747,3230000,,,03,폐업,미용업,,0,0,,
0,0,,0,네일드블룸,네일아트업,4,,,,,211144.928718657,442158.289969603,2026-05-01 22:35:57,I,01,영업,0,2022-04-07 16:04:01,2022-04-07,22.40,138-200,서울특별시 송파구 문정동 77-5,N,0,3230000-215-2022-00012,3230000,"서울특별시 송파구 새말로8길 13, 1층 102호 (문정동)",05810,01,영업/정상,네일미용업,,,,,
