아세틸렌수,사업장명,폐업일자,원심주조기수,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,치과용프레스수,상세영업상태코드,상세영업상태명,기공용컴프레서수,기공용레스수,기공용모터수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,핀덱스수,포셀린로수,전기로수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,샌드기수,서베이어수,휴업시작일자,휴업종료일자,소재지전화번호,트리머수,초음파청소기수,진공매몰기수,진동기수
1,세림치과기공소,2023-01-25,1,185654.54331169,447921.893060705,2026-05-01 22:02:13,I,1,03,폐업,1,1,3,2023-01-25 16:49:04,,2019-07-18,,서울특별시 강서구 화곡동 359번지 22호,PHMB320193150037062300003,3150000,1,1,1,서울특별시 강서구 월정로28길 34 (화곡동),07766,03,폐업,1,1,,,02-897-2026,1,1,1,1
1,다인치과기공소,2012-04-30,1,175581.33096087,443681.680286761,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2012-04-30 17:19:32,,1990-10-26,403-820,인천광역시 부평구 부평4동 207번지 35호,PHMB319903540021062300001,3540000,1,1,1,인천광역시 부평구 부평대로38번길 31 (부평동),,03,폐업,1,1,,,,1,1,1,1
1,남성치과기공소,2009-11-13,1,173330.587726437,444730.182047121,2026-05-01 22:32:05,I,1,03,폐업,,1,2,2009-11-16 10:29:01,,1993-06-18,403-020,인천광역시 부평구 산곡동 180번지 382호,PHMB319933540021062300001,3540000,,1,1,인천광역시 부평구 원적로 296 (산곡동),,03,폐업,,1,,,032-513-0799,1,1,,1
1,윤치과기공소,2016-01-07,1,175763.027587237,442909.175442636,2026-05-01 22:32:05,I,1,03,폐업,1,1,4,2016-01-07 13:42:10,,1997-03-19,403-010,인천광역시 부평구 부평동 606번지,PHMB319973540021062300001,3540000,1,3,3,"인천광역시 부평구 장제로27번길 41, 2층 (부평동)",21406,03,폐업,1,1,,,,1,1,1,1
1,미추홀치과기공소,2019-12-31,2,174318.069281845,442224.283703759,2026-05-01 22:32:05,I,1,03,폐업,1,1,3,2019-12-31 15:48:18,,1997-12-17,403-130,인천광역시 부평구 십정동 568번지 5호,PHMB319973540021062300002,3540000,1,1,2,"인천광역시 부평구 백운로12번길 17, 2층 (십정동)",21412,03,폐업,1,1,,,032-518-3305,1,1,1,1
1,구올담치과기공소,2009-07-31,1,175731.759666527,443232.350607039,2026-05-01 22:32:05,I,1,03,폐업,,1,2,2009-07-31 16:21:01,,2002-04-24,403-010,인천광역시 부평구 부평동 185번지 1호 (8층),PHMB320023540021062300001,3540000,,1,1,"인천광역시 부평구 경원대로 1418 (부평동,(8층))",,03,폐업,,1,,,,1,1,,1
1,삼원치과기공소,2007-10-27,1,175625.570804475,442634.835781896,2026-05-01 22:32:05,I,1,03,폐업,,1,2,2009-11-11 14:28:35,,2002-05-08,403-010,인천광역시 부평구 부평동 654번지 14호 공익스포렉스B/D405호,PHMB320023540021062300002,3540000,,1,1,"인천광역시 부평구 동수로 61 (부평동,공익스포렉스B/D405호)",,03,폐업,,1,,,032-529-2809,1,1,,1
1,칼라치과기공소,2009-10-07,1,174266.323179714,442017.344112264,2026-05-01 22:32:05,I,1,03,폐업,,1,2,2009-10-08 13:12:31,,2002-09-13,403-130,인천광역시 부평구 십정동 574번지 1호,PHMB320023540021062300004,3540000,,1,1,인천광역시 부평구 마장로 9-4 (십정동),,03,폐업,,1,,,,1,1,,1
1,에이티(A.T)치과기공소,2020-01-31,1,173549.900884961,441390.168041389,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2020-01-31 17:26:29,,2002-12-07,403-130,인천광역시 부평구 십정동 392번지 16호,PHMB320023540021062300005,3540000,1,1,1,인천광역시 부평구 하정로15번길 3 (십정동),21444,03,폐업,1,1,,,032-433-2857,1,1,1,1
1,하얀미소치과기공소,2020-12-31,1,176937.545678271,442679.162515411,2026-05-01 22:32:05,I,1,03,폐업,1,1,5,2020-12-31 11:21:45,,2003-06-13,403-100,인천광역시 부평구 부개동 321번지 7호,PHMB320033540021062300002,3540000,1,2,3,인천광역시 부평구 경인로 1082-1 (부개동),21420,03,폐업,2,2,,,032-513-2804,1,1,2,1
1,태양치과기공소,2013-11-06,1,176610.841195019,442802.269359869,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2013-11-06 15:55:10,,2003-08-29,403-100,인천광역시 부평구 부개동 277번지 12호,PHMB320033540021062300003,3540000,1,1,1,인천광역시 부평구 경인로 1047 (부개동),,03,폐업,1,1,,,032-203-2875,1,1,1,1
1,세인트치과기공소,2012-02-27,1,173574.849240329,446215.075079,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2012-02-27 18:05:16,,2005-08-29,403-030,인천광역시 부평구 청천동 50번지 2호,PHMB320053540021062300001,3540000,1,1,1,인천광역시 부평구 청중로 41 (청천동),,03,폐업,1,1,,,,1,1,1,1
1,한결치과기공소,2012-05-04,1,175841.370589544,443762.011969733,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2012-05-04 17:29:20,,2005-11-22,403-010,인천광역시 부평구 부평동 222번지 23호,PHMB320053540021062300002,3540000,1,1,1,인천광역시 부평구 시장로 57 (부평동),,03,폐업,1,1,,,,1,1,1,1
1,미르치과기공소,2017-08-28,1,176046.629601787,446232.019317155,2026-05-01 22:32:05,I,1,03,폐업,1,1,5,2017-08-28 14:35:26,,2005-12-06,403-080,인천광역시 부평구 갈산동 60번지 2호 3층,PHMB320053540021062300003,3540000,1,3,2,"인천광역시 부평구 평천로 355, 3층 (갈산동)",21317,03,폐업,3,2,,,032-502-2804,1,2,1,2
1,케이비(KB)치과기공소,2016-02-01,1,175829.096962554,446208.270588124,2026-05-01 22:32:05,I,2,03,폐업,1,1,5,2016-02-01 13:45:25,,2006-05-11,403-800,인천광역시 부평구 갈산1동 73번지 16호,PHMB320063540021062300001,3540000,1,3,3,인천광역시 부평구 평천로 336 (갈산동),21330,03,폐업,2,3,,,032-506-1842,1,2,1,1
1,굿모닝치과기공소,2021-07-07,1,173256.938838411,441361.186240243,2026-05-01 22:32:05,I,1,03,폐업,1,1,4,2021-07-07 15:42:39,,2006-09-11,403-130,인천광역시 부평구 십정동 297번지 77호,PHMB320063540021062300003,3540000,1,1,1,인천광역시 부평구 열우물로 75 (십정동),21452,03,폐업,2,1,,,032-442-9667,1,1,1,1
1,인천라바치과기공소,2012-07-13,1,176370.868516363,445082.016334253,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2013-10-17 13:09:41,,2007-06-22,403-090,인천광역시 부평구 삼산동 463번지 7호 701호,PHMB320073540021062300001,3540000,1,1,1,"인천광역시 부평구 충선로203번길 50, 701호 (삼산동)",,03,폐업,1,1,,,032-554-2804,1,1,1,1
1,물방울치과기공소,2009-11-13,1,175583.354568864,443308.271872134,2026-05-01 22:32:05,I,1,03,폐업,,1,2,2009-11-16 10:29:15,,2007-03-15,403-011,인천광역시 부평구 부평1동 159번지 23호,PHMB320073540021062300002,3540000,,1,1,인천광역시 부평구 경원대로 1399 (부평동),,03,폐업,,1,,,,1,1,,1
1,프렌즈(Friends)치과기공소,2011-12-21,1,175948.955153505,443213.737388439,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2011-12-21 17:41:43,,2008-08-14,403-010,인천광역시 부평구 부평동 179번지 26호 인산빌딩401호,PHMB320083540021062300003,3540000,1,1,1,"인천광역시 부평구 경원대로 1440 (부평동,인산빌딩401호)",,03,폐업,1,1,,,032-514-0928,1,1,1,1
1,윤영치과기공소,2012-07-25,2,176178.246188872,444722.96324294,2026-05-01 22:32:05,I,1,03,폐업,1,1,5,2012-07-25 11:21:36,,2009-03-10,403-824,인천광역시 부평구 부평5동 915번지 3호 4층,PHMB320093540021062300001,3540000,1,2,2,"인천광역시 부평구 장제로 212 (부평동,4층)",,03,폐업,1,1,,,032-583-2877,1,1,1,1
1,에이케이(AK)치과기공소,2012-09-14,1,175274.524968509,443939.693186606,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2012-09-17 13:15:22,,2011-04-28,403-010,인천광역시 부평구 부평동 529번지 191호 2층,PHMB320113540021062300001,3540000,1,1,1,"인천광역시 부평구 부평대로63번길 10-15 (부평동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,미소치과기공소,2012-02-27,1,176742.969620734,443503.81841306,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2012-02-27 18:08:30,,2011-05-16,403-100,인천광역시 부평구 부개동 124번지 51호 3층일부,PHMB320113540021062300002,3540000,1,1,1,"인천광역시 부평구 부평문화로194번길 2 (부개동,3층일부)",,03,폐업,1,1,,,032-362-2804,1,1,1,1
1,명품치과기공소,2011-11-22,1,175613.933643516,444190.898473043,2026-05-01 22:32:05,I,1,03,폐업,,1,2,2011-11-22 21:22:36,,2011-09-16,403-820,인천광역시 부평구 부평4동 441번지 8호,PHMB320113540021062300003,3540000,,1,1,인천광역시 부평구 주부토로 51 (부평동),,03,폐업,,1,,,,1,1,,1
1,홍치과기공소,2013-11-26,1,174975.941515182,442613.665013932,2026-05-01 22:32:05,I,1,03,폐업,1,1,3,2013-11-26 13:35:36,,2011-12-13,403-831,인천광역시 부평구 부평2동 760번지 389호,PHMB320113540021062300004,3540000,1,1,1,"인천광역시 부평구 경인로 877, 4층 (부평동)",,03,폐업,1,1,,,,1,1,1,1
1,아이피치과기공소,2013-01-18,1,174462.335201658,443052.912212064,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2013-01-21 09:25:12,,2012-02-09,403-823,인천광역시 부평구 부평3동 284번지 86호,PHMB320123540021062300001,3540000,1,1,1,인천광역시 부평구 안남로 67-1 (부평동),,03,폐업,2,1,,,070-7574-7528,1,1,3,1
1,비피에스치과기공소,2014-09-30,1,176885.006435992,444628.707060878,2026-05-01 22:32:05,I,1,03,폐업,1,1,4,2014-09-30 09:53:01,,2012-05-07,403-815,인천광역시 부평구 부개3동 498번지 7호,PHMB320123540021062300002,3540000,1,2,1,인천광역시 부평구 길주남로 158 (부개동),,03,폐업,1,1,,,032-361-5017,1,1,1,1
1,엔에프솔루션치과기공소,2013-07-05,1,176478.057378855,445075.108176299,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2013-07-05 14:01:57,,2012-05-29,403-866,인천광역시 부평구 삼산2동 460번지 9호,PHMB320123540021062300003,3540000,1,1,1,인천광역시 부평구 충선로 203-24 (삼산동),,03,폐업,1,1,,,,1,1,1,1
1,리뉴치과기공소,2016-11-25,1,175613.933643516,444190.898473043,2026-05-01 22:32:05,I,1,03,폐업,1,1,4,2016-11-28 14:03:33,,2012-06-29,403-826,인천광역시 부평구 부평4동 441번지 8호,PHMB320123540021062300004,3540000,1,1,2,"인천광역시 부평구 주부토로 51, 2층 (부평동)",21359,03,폐업,1,1,,,032-330-2804,1,1,1,1
0,미본치과기공소,2015-12-04,1,173856.144534994,440971.093696404,2026-05-01 22:32:05,I,1,03,폐업,1,1,6,2015-12-04 14:11:34,,2013-08-16,403-849,인천광역시 부평구 십정2동 486번지 35호 3층,PHMB320133540021062300001,3540000,1,2,2,"인천광역시 부평구 백범로422번길 62, 3층 (십정동)",21439,03,폐업,1,1,,,070-4793-2804,1,1,1,1
1,이로운치과기공소,2015-08-04,1,175350.416498565,444522.901957523,2026-05-01 22:32:06,I,1,03,폐업,1,1,4,2015-08-04 14:34:52,,2014-03-05,403-826,인천광역시 부평구 부평동 431번지 25호 2층 일부,PHMB320143540021062300001,3540000,1,2,2,"인천광역시 부평구 부평대로 124 (부평동, 2층 일부)",21358,03,폐업,1,1,,,,1,1,1,1
1,미강치과기공소,2022-06-30,1,173731.880197544,444909.272231103,2026-05-01 22:32:06,I,1,03,폐업,1,1,3,2022-07-04 10:44:51,,2014-06-05,403-834,인천광역시 부평구 산곡동 100번지 103호 2층일부,PHMB320143540021062300003,3540000,1,1,1,"인천광역시 부평구 마장로 314 (산곡동, 2층일부)",21362,03,폐업,1,1,,,,1,1,1,1
1,세종치과기공소,2017-07-14,1,174077.996650407,442640.057322519,2026-05-01 22:32:06,I,1,03,폐업,1,1,3,2017-07-14 14:35:33,,2015-02-11,403-131,인천광역시 부평구 십정동 186번지 84호,PHMB320153540021062300001,3540000,1,1,1,"인천광역시 부평구 마장로 75, 918호 (십정동, 대경빌딩)",21440,03,폐업,1,1,,,,1,1,1,1
1,화니(HWANY)치과기공소,2021-07-30,1,173728.890294663,445675.238174743,2026-05-01 22:32:06,I,1,03,폐업,1,1,3,2021-08-02 13:57:08,,2016-12-22,,인천광역시 부평구 산곡동 45번지 3호 4층일부,PHMB320163540021062300003,3540000,1,1,1,"인천광역시 부평구 세월천로 51 (산곡동, 4층일부)",21309,03,폐업,1,1,,,,1,1,1,1
1,씨.씨(C.C)치과기공소,2021-06-29,1,174032.203948168,443792.155382651,2026-05-01 22:32:06,I,1,03,폐업,1,1,3,2021-06-29 15:46:06,,2017-06-27,,인천광역시 부평구 산곡동 325번지 23호 3층,PHMB320173540021062300002,3540000,1,1,1,"인천광역시 부평구 화랑북로 36-3, 3층 (산곡동)",21382,03,폐업,1,1,,,032-505-6234,1,1,1,1
1,다인치과기공소,2019-06-30,1,175638.851113635,444085.246872251,2026-05-01 22:32:06,I,2,03,폐업,1,1,5,2019-12-18 14:28:24,,2018-06-07,,인천광역시 부평구 부평동 415번지 16호,PHMB320183540021062300004,3540000,1,2,2,"인천광역시 부평구 부흥로 301, 4층 (부평동)",21360,03,폐업,1,1,,,032-512-4794,1,1,1,1
0,서밋기공소,2021-07-20,1,175627.652660975,443922.396488935,2026-05-01 22:32:06,I,1,03,폐업,1,1,1,2021-07-20 13:49:01,,2019-12-05,,인천광역시 부평구 부평동 372번지 24호,PHMB320193540021062300001,3540000,1,1,2,"인천광역시 부평구 주부토로 26, 3층 (부평동)",21391,03,폐업,1,1,,,,1,1,1,1
0,힘찬치과기공소,2021-08-03,1,173309.210750542,440945.752944149,2026-05-01 22:32:06,I,1,03,폐업,1,1,5,2021-08-03 10:17:37,,2020-09-19,,인천광역시 부평구 십정동 423-4,PHMB320203540021062300003,3540000,0,1,2,"인천광역시 부평구 배곶로 16, 3층 (십정동)",21452,03,폐업,1,1,,,,1,1,1,2
0,뉴에이스치과기공소,2025-10-15,2,176020.308832098,443823.868622207,2026-05-01 22:32:06,I,1,03,폐업,2,1,3,2025-10-16 09:38:14,,2021-08-24,,인천광역시 부평구 부평동 146-29,PHMB320213540021062300005,3540000,0,1,2,"인천광역시 부평구 부평문화로115번길 50, 2층 (부평동)",21392,03,폐업,1,1,,,032-433-2835,1,1,3,1
1,인천 덴쳐기공소,2025-11-07,1,175588.038818278,443242.436817894,2026-05-01 22:32:06,I,1,03,폐업,1,1,2,2025-11-07 11:25:11,,2022-03-03,,인천광역시 부평구 부평동 185-25 프라자빌딩,PHMB320233540021062300002,3540000,1,1,1,"인천광역시 부평구 경원대로 1402, 프라자빌딩 4층 일부호 (부평동)",21404,03,폐업,1,1,,,,1,1,1,1
1,우리치과기공소,2012-12-21,1,176734.926420299,448473.995463229,2026-05-01 22:32:03,I,1,03,폐업,1,1,2,2012-12-21 13:30:02,,2008-04-11,407-310,인천광역시 계양구 용종동 210번지 6호 (401호),PHMB320003550020062300001,3550000,1,1,1,"인천광역시 계양구 계산새로 85 (용종동,(401호))",,03,폐업,1,1,,,,1,1,1,1
1,뉴마스터치과기공소,2018-08-31,1,174033.371693526,447402.441498361,2026-05-01 22:32:03,I,1,03,폐업,1,1,5,2018-08-31 17:41:36,,2001-01-18,,인천광역시 계양구 효성동 188번지 10호 2층,PHMB320013550020062300001,3550000,1,1,1,"인천광역시 계양구 봉오대로518번길 15, 2층 (효성동)",21103,03,폐업,1,1,,,,1,1,1,1
1,케이투기공소,2015-11-30,1,175549.13037096,449336.350515397,2026-05-01 22:32:04,I,1,03,폐업,1,1,2,2015-11-30 15:23:26,,2002-01-10,407-801,인천광역시 계양구 계산2동 899번지 1호   202호,PHMB320023550020062300001,3550000,1,1,1,인천광역시 계양구 하느재로19번길 8 (계산동),21038,03,폐업,1,1,,,,1,1,1,1
1,개구쟁이치과기공소,2009-04-30,1,175652.299386358,448744.765013907,2026-05-01 22:32:04,I,1,03,폐업,,1,2,2010-01-13 17:46:26,,2005-01-06,407-807,인천광역시 계양구 계산1동 954번지 19호 서해상가(2층),PHMB320053550020062300001,3550000,,1,1,"인천광역시 계양구 주부토로501번길 34 (계산동,서해상가(2층))",,03,폐업,,1,,,,1,1,,1
1,미추기공소,2023-03-06,1,175501.179936933,447841.556512581,2026-05-01 22:32:04,I,1,03,폐업,1,1,2,2023-03-06 11:34:40,,2007-07-23,407-824,인천광역시 계양구 작전2동 863번지 33호,PHMB320073550020062300001,3550000,1,1,1,인천광역시 계양구 작전시장로 8 (작전동),,03,폐업,1,1,,,,1,1,1,1
1,샤인치과기공소,2012-01-13,1,175869.087785462,448238.257640553,2026-05-01 22:32:04,I,1,03,폐업,1,1,2,2012-01-13 11:02:14,,2007-11-21,407-823,인천광역시 계양구 작전2동 857번지 49호  (302호),PHMB320073550020062300003,3550000,1,1,1,"인천광역시 계양구 주부토로 469 (작전동,(302호))",,03,폐업,1,1,,,,1,1,1,1
1,마루치과기공소,2010-12-30,1,175895.622787616,449002.664376827,2026-05-01 22:32:04,I,1,03,폐업,,1,2,2010-12-30 13:54:19,,2009-10-15,407-806,인천광역시 계양구 계산1동 946번지 6호 계산메가타운 204호,PHMB320093550020062300002,3550000,,1,1,"인천광역시 계양구 경명대로 1090 (계산동,계산메가타운 204호)",,03,폐업,,1,,,,1,1,,1
1,작전치과기공소,2012-03-24,3,175683.570157844,447314.682431155,2026-05-01 22:32:04,I,1,03,폐업,1,1,2,2012-03-23 14:37:58,,2010-01-27,407-816,인천광역시 계양구 작전2동 416번지 2호 4층,PHMB320103550020062300001,3550000,1,1,1,"인천광역시 계양구 효서로 266 (작전동,4층)",,03,폐업,1,1,,,,1,4,1,1
1,명품치과기공소,2011-09-15,1,175895.622787616,449002.664376827,2026-05-01 22:32:04,I,1,03,폐업,,1,2,2011-09-15 16:21:03,,2011-02-14,407-806,인천광역시 계양구 계산1동 946번지 6호   204호,PHMB320113550020062300001,3550000,,1,1,"인천광역시 계양구 경명대로 1090, 204호 (계산동)",,03,폐업,,1,,,032-548-1803,1,1,,1
1,해인기공소,2017-11-07,1,175549.13037096,449336.350515397,2026-05-01 22:32:04,I,1,03,폐업,1,1,2,2017-11-07 16:52:05,,2012-03-13,407-801,"인천광역시 계양구 계산2동 899번지 1호 극동상가 205,206호",PHMB320123550020062300001,3550000,1,1,1,"인천광역시 계양구 하느재로19번길 6, 205,206호 (계산동, 극동상가)",21038,03,폐업,1,1,,,032-541-5703,1,1,1,1
1,사랑치과기공소,2016-03-31,1,175683.570157844,447314.682431155,2026-05-01 22:32:04,I,1,03,폐업,1,1,2,2016-03-31 14:37:33,,2012-03-26,407-816,인천광역시 계양구 작전2동 416번지 2호 4층,PHMB320123550020062300002,3550000,1,1,1,인천광역시 계양구 효서로 266 (작전동),21120,03,폐업,1,1,,,070-8679-1100,1,1,1,1
1,에이원치과기공소,2015-01-16,1,175354.090008562,448915.316204222,2026-05-01 22:32:04,I,1,03,폐업,1,1,3,2015-01-16 15:45:13,,2014-05-09,407-806,인천광역시 계양구 계산1동 942번지,PHMB320123550020062300003,3550000,1,1,2,인천광역시 계양구 계양대로205번길 5 (계산동),,03,폐업,2,1,,,032-549-2804,1,1,1,1
1,인우치과기공소,2012-07-06,1,167642.165947682,440939.195281611,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2012-12-20 14:25:44,,1983-02-22,400-130,인천광역시 중구 율목동 83번지,PHMB319833490019062300001,3490000,1,1,1,인천광역시 중구 서해대로483번길 31-9 (율목동),,03,폐업,1,1,,,,1,1,1,1
1,일신치과기공소,2018-10-26,1,167130.595674487,441278.692315105,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2018-10-26 10:25:07,,1983-03-22,400-150,인천광역시 중구 내동 198번지 1호 3층,PHMB319833490019062300002,3490000,1,1,1,"인천광역시 중구 우현로 67 (내동,3층)",,03,폐업,1,1,,,032-773-9737,1,1,1,1
1,인영치과기공소,2021-11-01,1,167792.90825761,440679.03891688,2026-05-01 22:32:05,I,1,03,폐업,1,1,2,2022-02-25 17:56:49,,1999-08-11,400-140,인천광역시 중구 도원동 26번지 32호 1층,PHMB319993490019062300001,3490000,1,1,1,"인천광역시 중구 도원서길 46 (도원동,1층)",,03,폐업,1,1,,,032-881-6519,1,1,1,1
1,아름 치과기공소,2016-01-20,1,167727.919418813,440465.565917994,2026-05-01 22:32:05,I,1,03,폐업,1,1,5,2016-01-20 16:13:10,,2012-08-10,400-110,인천광역시 중구 선화동 39번지 1호,PHMB320123490019062300001,3490000,1,2,2,"인천광역시 중구 서해대로454번길 14, 2층 (선화동)",22329,03,폐업,3,1,,,,1,1,2,1
1,이젠 치과기공소,2019-01-07,2,167218.369063021,441306.534996297,2026-05-01 22:32:05,I,1,03,폐업,1,1,4,2019-01-07 11:24:35,,2016-11-11,,,PHMB320163490019062300002,3490000,1,1,2,"인천광역시 중구 우현로72번길 3, 5층 (용동)",22318,03,폐업,1,1,,,032-777-9222,1,1,1,1
1,엘림치과기공소,2022-02-28,1,167374.571333333,441419.732666666,2026-05-01 22:32:05,I,1,03,폐업,1,1,3,2022-02-28 14:11:38,,2018-10-30,,,PHMB320183490019062300001,3490000,1,1,1,"인천광역시 중구 참외전로 134-1, 신세계약국,거상인력 4층 (인현동)",22318,03,폐업,1,1,,,032-765-2804,1,1,1,1
