사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
015안경렌즈,2025-05-29,209567.180001638,444619.884666112,2026-05-01 22:39:13,I,1,03,폐업,1,36,1,1,2025-05-29 15:34:06,,1997-01-20,138-850,1,서울특별시 송파구 송파동 89번지 4호 104호,PHMB219973230034082200001,1,3230000,1,"서울특별시 송파구 송파대로 408, 104호 (송파동)",05667,03,폐업,1,,,02-424-8362,1
밝은눈안경,2011-05-03,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2011-07-22 11:25:26,,1997-04-23,,0,"서울특별시 송파구 풍납동 406번지1호 태양상가지층45,46,47호",PHMB219973230034082200003,0,3230000,0,,,03,폐업,0,,,,0
파리안경,2009-01-21,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2009-01-21 09:56:51,,1997-07-08,,0,서울특별시 송파구 마천동 307번지41호,PHMB219973230034082200005,0,3230000,0,,,03,폐업,0,,,,0
씨티채널안경,2013-02-26,212931.068187861,444027.752100972,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2013-02-26 13:57:05,,1997-08-09,,1,서울특별시 송파구 마천동 118번지24호 효명빌딩1층,PHMB219973230034082200006,1,3230000,1,서울특별시 송파구 거마로 62 (마천동),,03,폐업,1,,,,1
백조안경,2021-03-01,208037.869945906,444531.509173348,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2021-06-29 15:27:40,,1999-04-13,,1,서울특별시 송파구 삼전동 49번지3호(1층),PHMB219993230034082200003,1,3230000,1,"서울특별시 송파구 백제고분로 228, 1층 (삼전동)",05583,03,폐업,1,,,02-419-0043,1
우리안경,2017-05-01,207486.840732755,445411.639115176,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2017-05-01 15:32:07,,1999-06-04,,1,서울특별시 송파구 잠실동 184번지11호(국제빌딩1층2호),PHMB219993230034082200005,1,3230000,1,"서울특별시 송파구 석촌호수로 60, 1층 2호 (잠실동, 국제빌딩)",05558,03,폐업,1,,,,1
다빛안경원,2011-06-01,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2011-06-02 14:13:47,,1999-11-16,,0,서울특별시 송파구 잠실동 316번지6호(1층),PHMB219993230034082200007,0,3230000,0,,,03,폐업,0,,,,0
굿안경마트,2011-05-26,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2011-05-26 18:19:24,,2000-04-26,,0,서울특별시 송파구 송파동 103번지27호,PHMB220003230034082200001,0,3230000,0,,,03,폐업,0,,,,0
가락안경박사,2011-05-13,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2011-05-13 18:19:29,,2000-05-16,,0,서울특별시 송파구 송파동 96번지6호(1층),PHMB220003230034082200002,0,3230000,0,,,03,폐업,0,,,,0
드림아이,2013-04-08,210426.714111209,443835.472607583,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2013-04-08 15:31:54,,2000-12-08,,1,서울특별시 송파구 가락동 83번지10호,PHMB220003230034082200005,1,3230000,1,서울특별시 송파구 중대로9길 42 (가락동),,03,폐업,1,,,,1
열린안경,2011-05-13,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2011-05-13 18:19:13,,2002-04-01,,0,서울특별시 송파구 송파동 103번지34호,PHMB220023230034082200001,0,3230000,0,,,03,폐업,0,,,,0
안경마트,2010-01-18,,,2026-05-01 22:39:14,I,0,03,폐업,0,,0,0,2011-07-22 11:31:02,,2002-08-02,,0,서울특별시 송파구 송파동 121번지 한화스토아 101호,PHMB220023230034082200002,0,3230000,0,,,03,폐업,0,,,,0
밝은세상안경,2024-05-09,210157.105842903,445406.696015813,2026-05-01 22:39:14,I,1,03,폐업,1,,1,1,2024-05-29 13:09:01,,2003-08-09,138-051,1,서울특별시 송파구 방이1동 119번지 13호,PHMB220033230034082200003,1,3230000,1,서울특별시 송파구 백제고분로48길 24 (방이동),05642,03,폐업,1,,,,1
예빛안경콘택트,2011-03-21,214987.563823481,439304.196216257,2026-05-01 22:39:14,I,0,03,폐업,0,,0,0,2011-03-21 16:42:29,,2004-08-23,462-832,0,경기도 성남시중원구 은행동 1196번지 14통 한송빌라 101호,PHMB220043230034082200006,0,3230000,0,"경기도 성남시 중원구 은이로60번길 2, 101호 (은행동,한송빌라)",,03,폐업,0,,,,0
로즈안경,2012-01-30,,,2026-05-01 22:39:14,I,1,03,폐업,1,,1,1,2012-01-30 15:07:54,,2005-09-14,,1,서울특별시 송파구 잠실동 40번지1호 롯데월드쇼핑몰지하1층108호,PHMB220053230034082200003,1,3230000,1,,,03,폐업,1,,,,1
C3안경원,2011-05-13,,,2026-05-01 22:39:14,I,0,03,폐업,0,,0,0,2011-07-22 11:24:34,,2006-01-18,,0,서울특별시 송파구 신천동 7번지18호 롯데캐슬골드내상가1층,PHMB220063230034082200001,0,3230000,0,,,03,폐업,0,,,,0
라이트아이웨어(RIGHT EYEWEAR),2024-12-30,208589.363343145,445455.90405262,2026-05-01 22:39:14,I,1,03,폐업,1,,1,1,2024-12-30 11:24:58,,2006-08-09,,1,,PHMB220063230034082200008,1,3230000,1,"서울특별시 송파구 올림픽로 240, 1층 71010호 (잠실동)",05554,03,폐업,1,,,,1
J.S.Y밝은세계안경,2010-10-25,210518.562333151,445568.206528113,2026-05-01 22:39:14,I,0,03,폐업,0,,0,0,2010-10-25 16:44:54,,2010-10-25,138-051,0,서울특별시 송파구 방이1동 160번지 1호 삼우빌딩딩층,PHMB220063230034082200009,0,3230000,0,"서울특별시 송파구 가락로 274 (방이동,삼우빌딩딩층)",,03,폐업,0,,,,0
트랜디카안경롯데잠실점,2009-02-13,,,2026-05-01 22:39:14,I,0,03,폐업,0,,0,0,2011-07-22 11:39:49,,2006-08-31,,0,서울특별시 송파구 잠실동 40번지1호 롯데백화점잠실점1층,PHMB220063230034082200010,0,3230000,0,,,03,폐업,0,,,,0
안경이야기,2020-11-06,209326.063497765,444305.283667235,2026-05-01 22:39:14,I,1,03,폐업,1,,1,1,2020-11-11 11:13:52,,2006-11-02,,1,서울특별시 송파구 석촌동 272번지11호(1층),PHMB220063230034082200011,1,3230000,1,서울특별시 송파구 가락로 91 (석촌동),05688,03,폐업,1,,,,1
파로스안경(방이점),2010-04-09,210011.579776904,445514.733654493,2026-05-01 22:39:14,I,0,03,폐업,0,,0,0,2010-04-09 15:56:12,,2006-12-28,138-051,0,서울특별시 송파구 방이1동 148번지 3호,PHMB220063230034082200013,0,3230000,0,서울특별시 송파구 백제고분로48길 5 (방이동),,03,폐업,0,,,,0
아인스 안경콘택트,2015-11-25,210283.872583511,443654.926747631,2026-05-01 22:39:14,I,1,03,폐업,1,,1,1,2015-11-25 13:34:14,,2007-01-23,,1,서울특별시 송파구 가락동 96번지 신정빌딩1층,PHMB220073230034082200001,1,3230000,1,"서울특별시 송파구 송파대로 288, 1층 (가락동, 신정빌딩)",05711,03,폐업,1,,,30121110,1
JY스마트 안경원,2015-03-30,209975.14296273,444581.335248303,2026-05-01 22:39:15,I,1,03,폐업,1,,1,1,2015-03-30 17:05:10,,2008-04-11,,1,서울특별시 송파구 송파동 103번지28호 1층 104호,PHMB220083230034082200002,1,3230000,1,"서울특별시 송파구 가락로 164, 104호 (송파동)",,03,폐업,1,,,02-412-1088,1
아이시스안경원,2009-12-11,,,2026-05-01 22:39:15,I,0,03,폐업,0,,0,0,2009-12-11 15:30:58,,2008-11-20,,0,서울특별시 송파구 송파동 19번지2호 1층,PHMB220083230034082200005,0,3230000,0,,,03,폐업,0,,,,0
아이미안경콘택트(신천점),2012-02-20,207285.647226547,445469.00224568,2026-05-01 22:39:12,I,2,03,폐업,2,271.9,4,4,2012-03-07 16:07:11,,2008-12-31,138-229,2,서울특별시 송파구 잠실동 184번지,PHMB220083230034082200006,2,3230000,2,서울특별시 송파구 올림픽로 114 (잠실동),,03,폐업,2,,,,5
안경박사(송파점),2014-12-22,211082.205235743,444525.412046546,2026-05-01 22:39:16,I,1,03,폐업,1,39,1,1,2014-12-23 09:25:08,,2008-12-05,138-161,1,서울특별시 송파구 가락1동 8번지 스타클레스상가 109호,PHMB220083230034082200007,1,3230000,1,"서울특별시 송파구 오금로 306, 109호 (가락동, 스타클레스상가)",,03,폐업,1,,,,1
파리안경,2012-09-10,213386.922585147,443507.74120467,2026-05-01 22:39:12,I,1,03,폐업,1,23,1,1,2012-09-10 10:40:53,,2009-01-21,138-120,1,서울특별시 송파구 마천동 307번지 41호,PHMB220093230034082200001,1,3230000,1,서울특별시 송파구 마천로 335 (마천동),,03,폐업,1,,,34022376,1
어울림안경원,2012-02-27,210057.912138022,444767.367639796,2026-05-01 22:39:10,I,1,03,폐업,1,42,1,1,2012-03-07 15:49:13,,2010-01-21,138-170,1,서울특별시 송파구 송파동 121번지,PHMB220103230034082200001,1,3230000,1,서울특별시 송파구 가락로 183 (송파동),,03,폐업,1,,,,1
아이 아울렛 안경.콘택트,2014-02-27,209074.900840074,445657.80932984,2026-05-01 22:39:10,I,1,03,폐업,1,24,2,2,2014-02-27 18:04:04,,2010-07-05,138-240,1,서울특별시 송파구 신천동 29번지 잠실역 8호선역 구내 집단상가B-5호,PHMB220103230034082200003,1,3230000,1,,,03,폐업,1,,,,1
SEE & SEE 누진 안경,2014-04-07,209661.605795441,444817.823795694,2026-05-01 22:39:10,I,1,03,폐업,1,125,1,1,2014-04-07 10:53:52,,2010-08-27,138-171,1,서울특별시 송파구 송파1동 111번지 19호 (2층),PHMB220103230034082200004,1,3230000,1,"서울특별시 송파구 백제고분로42길 11, 2층 (송파동)",,03,폐업,1,,,02-412-1223,1
뉴욕스토리 안경콘택트,2024-05-02,210986.460698452,441725.293491662,2026-05-01 22:39:10,I,1,03,폐업,1,42,1,1,2024-05-02 15:14:17,,2010-10-05,138-960,1,"서울특별시 송파구 문정2동 가든파이브라이프 T-7114, 7115호",PHMB220103230034082200005,1,3230000,1,"서울특별시 송파구 충민로 66 (문정동, T-711,7115)",05838,03,폐업,1,,,21577008,1
아이위즈 안경,2019-02-07,210986.460698452,441725.293491662,2026-05-01 22:39:10,I,1,03,폐업,1,22,1,1,2019-03-14 17:17:40,,2010-10-20,138-960,1,서울특별시 송파구 문정2동 516번지 가든파이브라이프 FB1015,PHMB220103230034082200007,1,3230000,1,"서울특별시 송파구 충민로 66 (문정동, FB1015)",05838,03,폐업,1,,,21570401,1
무판안경콘택트(송파점),2020-01-16,210237.15227007,445369.361563067,2026-05-01 22:39:16,I,1,03,폐업,1,53,1,1,2020-01-16 15:58:33,,2011-07-01,138-051,1,서울특별시 송파구 방이1동 119번지 4호 (백제고분로48길34),PHMB220113230034082200007,1,3230000,1,서울특별시 송파구 백제고분로48길 34 (방이동),05642,03,폐업,1,,,02-413-1551,1
이안안경,2017-02-28,208507.630639359,444906.870548172,2026-05-01 22:39:16,I,1,03,폐업,1,66,1,1,2017-02-28 14:21:28,,2011-08-29,138-180,1,서울특별시 송파구 삼전동 130번지 14호 세준빌딩 403호,PHMB220113230034082200008,1,3230000,1,"서울특별시 송파구 삼학사로 101, 403호 (삼전동, 세준빌딩)",05602,03,폐업,1,,,,1
클로버안경,2012-10-30,209978.884796681,445292.799963574,2026-05-01 22:39:16,I,1,03,폐업,1,50,1,1,2012-10-30 15:28:06,,2011-08-30,138-051,1,서울특별시 송파구 방이1동 114번지 4호 (오금로 171),PHMB220113230034082200009,1,3230000,1,서울특별시 송파구 오금로 171 (방이동),,03,폐업,1,,,,1
썬라이트 안경,2012-09-21,208589.363343145,445455.90405262,2026-05-01 22:39:16,I,1,03,폐업,1,42,1,1,2012-09-21 11:42:28,,2011-12-16,138-915,1,서울특별시 송파구 잠실3동 40번지 1호 롯데월드 웰빙센타동 1층 S-115호,PHMB220113230034082200012,1,3230000,1,"서울특별시 송파구 올림픽로 240 (잠실동, (롯데월드 웰빙센타동 1층 S-115호))",,03,폐업,1,,,02-411-0750,1
밝은눈안경(신천점),2022-03-17,209933.823276344,446455.526715924,2026-05-01 22:39:15,I,1,03,폐업,1,28.47,1,1,2022-03-17 13:40:43,,2011-12-30,138-930,1,서울특별시 송파구 신천동 20번지 6호 파크리오B상가 144호,PHMB220113230034082200013,1,3230000,1,"서울특별시 송파구 올림픽로 435, 144호 (신천동, 파크리오B상가)",05507,03,폐업,1,,,02-417-4411,1
룩옵티컬(롯데 잠실점),2017-04-06,208589.363343145,445455.90405262,2026-05-01 22:39:16,I,1,03,폐업,1,43.1,1,1,2017-04-06 16:33:18,,2012-01-16,138-721,1,서울특별시 송파구 잠실3동 40번지 1호 롯대백화점 지하1층룩옵티컬 코너,PHMB220123230034082200001,1,3230000,1,"서울특별시 송파구 올림픽로 240 (잠실동, 롯데백화점 지하1층 룩옵티컬코너)",05554,03,폐업,1,,,21431775,1
보다안경원,2019-03-28,210057.912138022,444767.367639796,2026-05-01 22:39:16,I,1,03,폐업,1,40,1,1,2019-03-28 09:43:10,,2012-02-28,138-851,1,서울특별시 송파구 송파1동 121번지 한양아파트상가 1층,PHMB220123230034082200002,1,3230000,1,"서울특별시 송파구 가락로 183 (송파동, 한양아파트상가 1층)",05664,03,폐업,1,,,02-413-4005,1
룩옵티컬 교보잠실점,2013-05-10,208836.192051204,445807.727388799,2026-05-01 22:39:17,I,1,03,폐업,1,48,1,1,2013-05-10 17:51:27,,2012-04-25,138-727,1,서울특별시 송파구 신천동 7번지 18호 롯데캐슬골드 지하1층 핫트랙스내,PHMB220123230034082200003,1,3230000,1,서울특별시  올림픽로 269 (롯데캐슬골드 지하1층 핫트랙스내),,03,폐업,1,,,02-420-9456,1
끌라르떼 안경원,2016-07-22,211619.368009793,445963.384875409,2026-05-01 22:39:17,I,1,03,폐업,1,19.94,1,1,2016-07-22 17:33:22,,2012-05-03,138-829,1,서울특별시 송파구 방이2동 89번지 11호 올림픽선수촌아파트 중심상가 98호,PHMB220123230034082200004,1,3230000,1,"서울특별시 송파구 양재대로 1222, 1층 98호 (방이동, 올림픽선수촌아파트 중심상가 98)",05648,03,폐업,1,,,02-401-1001,1
파리안경,2015-06-19,213386.922585147,443507.74120467,2026-05-01 22:39:17,I,1,03,폐업,1,24,1,1,2015-06-19 13:35:38,,2012-09-19,138-821,1,서울특별시 송파구 마천1동 307번지 41호,PHMB220123230034082200005,1,3230000,1,서울특별시 송파구 마천로 335 (마천동),,03,폐업,1,,,02-3402-2376,1
글라스 스토리,2014-01-24,207373.50021477,445545.656024061,2026-05-01 22:39:16,I,1,03,폐업,1,17,1,1,2014-01-24 14:34:09,,2012-10-10,138-908,1,"서울특별시 송파구 잠실2동 19번지 9호 잠실파인애플상가 지하1층 A 136,146호",PHMB220123230034082200007,1,3230000,1,"서울특별시 송파구 올림픽로 119 (잠실동, 잠실파인애플상가 지하1층 A136,146호)",,03,폐업,1,,,02-472-3777,1
리센츠 안경원,2020-06-30,207750.499013776,445762.808120998,2026-05-01 22:39:12,I,1,03,폐업,1,22,2,2,2020-07-01 14:27:58,,2013-01-02,,1,,PHMB220133230034082200001,1,3230000,1,"서울특별시 송파구 올림픽로 135, 1층 A89호 (잠실동, 리센츠상가)",05502,03,폐업,1,,,02-421-3003,1
모스콧,2017-05-01,207373.50021477,445545.656024061,2026-05-01 22:39:12,I,1,03,폐업,1,35,1,1,2017-05-01 15:31:42,,2013-02-19,138-908,1,서울특별시 송파구 잠실2동 19번지 9호 파인애플상가 1층 1A 32호,PHMB220133230034082200002,1,3230000,1,"서울특별시 송파구 올림픽로 119 (잠실동, 파인애플상가 1층 1A 32호)",05501,03,폐업,1,,,02-415-5546,1
렌즈스토리(신천점),2017-01-04,207285.007760799,445451.585148695,2026-05-01 22:39:12,I,2,03,폐업,1,27,1,1,2017-01-04 15:14:14,,2013-02-27,138-861,1,서울특별시 송파구 잠실본동 184번지 21호 서경빌딩 1층,PHMB220133230034082200003,2,3230000,2,"서울특별시 송파구 올림픽로 114 (잠실동, 서경빌딩 1층)",05558,03,폐업,1,,,02-419-3532,1
아이 패밀리 안경,2025-11-05,212931.068187861,444027.752100972,2026-05-01 22:39:12,I,1,03,폐업,1,65,1,1,2025-11-06 09:57:53,,2013-03-12,138-818,1,서울특별시 송파구 마천2동 118번지 24호 효명빌딩 1층,PHMB220133230034082200004,1,3230000,1,"서울특별시 송파구 거마로 62, 1층 (마천동, 효명빌딩)",05755,03,폐업,1,,,,1
아인스 안경원,2020-09-30,210283.872583511,443654.926747631,2026-05-01 22:39:12,I,1,03,폐업,1,,1,1,2021-08-24 16:27:50,,2013-04-30,,1,,PHMB220133230034082200007,1,3230000,1,"서울특별시 송파구 송파대로 288, 1층 (가락동, 신정빌딩)",05711,03,폐업,1,,,02-3402-3636,2
지엔안경,2018-09-10,209087.122362019,446139.152554604,2026-05-01 22:39:12,I,1,03,폐업,1,29,1,1,2018-08-31 18:10:00,,2013-09-10,138-240,1,서울특별시 송파구 신천동 11번지 4호 잠실 푸르지오 월드마크 1층 109호,PHMB220133230034082200009,1,3230000,1,"서울특별시 송파구 올림픽로35가길 9, 1층 109호 (신천동, 잠실푸르지오 월드마크)",05510,03,폐업,1,,,62160369,1
보이다안경원,2017-04-28,207484.455719707,445299.331191369,2026-05-01 22:39:11,I,1,03,폐업,1,45,1,1,2017-04-28 15:54:45,,2014-07-02,,1,,PHMB220143230034082200002,1,3230000,1,서울특별시 송파구 석촌호수로 74 (잠실동),05559,03,폐업,1,,,,1
렌즈스토리(롯데백화점 잠실점),2014-08-18,208589.363343145,445455.90405262,2026-05-01 22:39:11,I,1,03,폐업,1,26,1,1,2014-08-18 14:46:06,,2014-07-25,,1,,PHMB220143230034082200003,1,3230000,3,"서울특별시 송파구 올림픽로 240, 1층 (잠실동)",,03,폐업,1,,,,1
비바안경원,2019-10-10,209556.147510924,444396.534631579,2026-05-01 22:39:11,I,1,03,폐업,1,43,1,1,2019-10-10 14:18:09,,2014-07-25,,1,,PHMB220143230034082200004,1,3230000,5,"서울특별시 송파구 가락로 115 (석촌동, 효산빌딩1층)",05687,03,폐업,1,,,34311005,2
아프리카(잠실롯데월드몰점),2016-01-19,209074.900840074,445657.80932984,2026-05-01 22:39:11,I,1,03,폐업,1,69.67,1,1,2016-01-19 14:20:57,,2014-10-15,138-240,1,서울특별시 송파구 신천동 29번지,PHMB220143230034082200007,1,3230000,1,"서울특별시 송파구 올림픽로 300 (신천동, 롯데월드몰 3층)",05551,03,폐업,1,,,02-3213-4311,1
아이웨어 안경원,2020-10-16,211082.205235743,444525.412046546,2026-05-01 22:39:11,I,1,03,폐업,1,39,1,1,2020-10-16 16:24:54,,2014-12-22,138-800,1,서울특별시 송파구 가락동 8번지 스타클래스상가 109호,PHMB220143230034082200008,1,3230000,1,"서울특별시 송파구 오금로 306, 109호 (가락동, 스타클래스상가)",05701,03,폐업,1,,,,1
안경만들기,2024-10-07,212738.807970591,443635.10654109,2026-05-01 22:39:11,I,1,03,폐업,2,251,2,2,2024-10-07 16:37:19,,2015-03-17,138-813,1,서울특별시 송파구 거여동 178번지 117호,PHMB220153230034082200001,2,3230000,1,서울특별시 송파구 거마로 19 (거여동),05744,03,폐업,2,,,,4
안경스토리,2024-02-26,212043.122815522,444256.303877531,2026-05-01 22:39:11,I,1,03,폐업,1,77,2,2,2024-02-26 20:27:19,,2015-06-22,138-130,1,서울특별시 송파구 오금동 151번지 2호 성진빌딩,PHMB220153230034082200003,1,3230000,1,"서울특별시 송파구 동남로 280, 1층 (오금동, 성진빌딩)",05740,03,폐업,1,,,,1
보노안경원(문정로데오점),2019-01-02,211001.725163798,443231.384631259,2026-05-01 22:39:10,I,1,03,폐업,1,95,1,1,2019-04-29 16:02:33,,2015-08-28,,1,서울특별시 송파구 가락동 108번지 7호,PHMB220153230034082200005,1,3230000,1,"서울특별시 송파구 동남로 129, 1층 101호 (가락동)",05832,03,폐업,1,,,34022002,1
타이거안경,2016-02-19,208403.014359463,444765.290420683,2026-05-01 22:39:10,I,1,03,폐업,1,66,1,1,2016-02-19 13:07:54,,2015-10-22,,1,서울특별시 송파구 삼전동 125번지,PHMB220153230034082200008,1,3230000,1,"서울특별시 송파구 백제고분로31길 28, 101호 (삼전동)",05602,03,폐업,1,,,22026878,1
조은 noon 안경콘택트,2020-03-16,213087.64036614,443900.722778494,2026-05-01 22:39:10,I,1,03,폐업,1,22,1,1,2020-03-17 09:33:18,,2015-11-25,,1,,PHMB220153230034082200009,1,3230000,1,서울특별시 송파구 마천로41길 9 (마천동),05756,03,폐업,1,,,60837776,1
타이거안경,2016-03-16,208403.014359463,444765.290420683,2026-05-01 22:39:10,I,1,03,폐업,1,66,1,1,2016-03-16 14:32:10,,2016-03-02,,1,서울특별시 송파구 삼전동 125번지 101호,PHMB220163230034082200002,1,3230000,1,"서울특별시 송파구 백제고분로31길 28, 101호 (삼전동)",05602,03,폐업,1,,,22026878,1
아프리카 안경원(위례점),2019-09-05,212494.327675839,441590.062253247,2026-05-01 22:39:11,I,1,03,폐업,1,72,2,2,2019-09-05 16:44:41,,2016-04-04,,,서울특별시 송파구 장지동 894번지 위례아이파크 애비뉴 110호,PHMB220163230034082200004,1,3230000,1,"서울특별시 송파구 위례광장로 136, D110,111,112호 (장지동, 위례아이파크)",05852,03,폐업,1,,,,2
미스터칠드런(롯데잠실점),2020-12-01,208589.363343145,445455.90405262,2026-05-01 22:39:11,I,1,03,폐업,1,33.1,1,1,2020-12-02 18:10:27,,2016-08-24,,1,서울특별시 송파구 잠실동 40번지 1호 롯데잠실점,PHMB220163230034082200006,1,3230000,1,"서울특별시 송파구 올림픽로 240, 9층 (잠실동, 롯데월드)",05554,03,폐업,1,,,21437957,1
렌즈미(신천점),2021-11-11,207341.895967209,445466.38383798,2026-05-01 22:39:17,I,0,03,폐업,1,43.8,0,0,2021-11-12 14:04:30,,2016-10-17,,0,서울특별시 송파구 잠실동 184번지 3호,PHMB220163230034082200008,1,3230000,1,"서울특별시 송파구 올림픽로 118, 1층 2호 (잠실동, 청우빌딩)",05558,03,폐업,1,,,,1
청안렌즈,2021-12-31,210714.053849509,443519.750532142,2026-05-01 22:39:18,I,0,03,폐업,1,38.57,1,0,2022-09-20 14:06:31,,2017-02-10,,0,,PHMB220173230034082200002,1,3230000,1,"서울특별시 송파구 중대로 122, 1층 102호 (가락동)",05829,03,폐업,1,,,30128585,1
아이라마다안경원(EYE RAMADA),2018-11-10,212563.050500552,441406.981434166,2026-05-01 22:39:19,I,1,03,폐업,1,66.37,2,2,2021-07-22 13:24:58,,2017-05-16,,1,서울특별시 송파구 장지동 896번지,PHMB220173230034082200011,1,3230000,1,"서울특별시 송파구 위례광장로 290, 114호 (장지동, 위례중앙푸르지오2단지)",05852,03,폐업,1,,,64485447,2
아이비스안경원(장지점),2022-12-23,211091.294891515,441953.803802768,2026-05-01 22:39:12,I,1,03,폐업,1,132.85,1,1,2022-12-23 17:02:20,,2018-05-15,,1,서울특별시 송파구 문정동 74번지 7호 선도빌딩,PHMB220183230034082200003,1,3230000,1,"서울특별시 송파구 송파대로 98, 선도빌딩 2층 (문정동)",05817,03,폐업,1,,,,1
아이위즈,2021-03-25,210986.460698452,441725.293491662,2026-05-01 22:39:11,I,1,03,폐업,1,22.68,1,1,2021-07-02 10:34:29,,2019-03-21,,1,서울특별시 송파구 문정동 634번지 가든파이브라이프,PHMB220193230034082200004,1,3230000,1,"서울특별시 송파구 충민로 66, 가든파이브라이프 패션관동 1015호 (문정동)",05838,03,폐업,1,,,02-2157-0401,1
프롬아이즈(FROM EYES),2021-04-30,209743.745711711,444261.963038636,2026-05-01 22:39:12,I,1,03,폐업,1,85.3,1,1,2021-04-30 14:05:31,,2019-07-04,,1,서울특별시 송파구 석촌동 296번지 16호,PHMB220193230034082200008,1,3230000,1,"서울특별시 송파구 송파대로 367, 1층 (석촌동)",05697,03,폐업,1,,,02-3432-1001,1
오즈안경,2022-11-30,210453.135077591,444624.65192236,2026-05-01 22:39:12,I,1,03,폐업,1,33,1,1,2022-12-09 15:00:44,,2019-07-17,,1,서울특별시 송파구 송파동 163번지 19호,PHMB220193230034082200009,1,3230000,1,"서울특별시 송파구 오금로32길 30, 101호 (송파동)",05672,03,폐업,1,,,070-8887-5050,1
유월안경,2021-08-11,210423.60497199,444729.592842278,2026-05-01 22:39:12,I,1,03,폐업,1,25.47,1,1,2021-11-22 14:08:00,,2019-09-04,,1,서울특별시 송파구 송파동 162번지 송파삼성래미안아파트,PHMB220193230034082200013,1,3230000,1,"서울특별시 송파구 오금로32길 14, 101동 106호 (송파동, 송파삼성래미안아파트)",05672,03,폐업,1,,,,1
라글라스,2025-01-15,209412.197809542,443928.783342251,2026-05-01 22:39:11,I,1,03,폐업,1,34.08,1,1,2025-01-15 15:01:24,,2020-01-28,,1,서울특별시 송파구 가락동 479번지 헬리오시티,PHMB220203230034082200001,1,3230000,1,"서울특별시 송파구 송파대로 345, 3A-9호 (가락동, 헬리오시티)",05698,03,폐업,1,,,02-400-1727,1
미스터칠드런안경원 (롯데잠실점),2021-06-21,208589.363343145,445455.90405262,2026-05-01 22:39:19,I,1,03,폐업,1,21.04,1,1,2021-07-01 13:50:35,,2018-12-18,,1,서울특별시 송파구 잠실동 40-1 롯데월드,PHMB220203230034082200008,1,3230000,1,"서울특별시 송파구 올림픽로 240, 롯데월드 9층 (잠실동)",05554,03,폐업,1,,,,1
