자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,아이엠씨엔씨,,,192785.997964211,447523.1165117,2026-05-01 22:42:02,I,07,직권말소,2019-08-14 10:46:21,,,2017-02-06,,,2017318016323200006,3180000,"서울특별시 영등포구 국회대로 ***, ****호 (여의도동, 엘지여의도에클라트)",07237,,04,취소/말소/만료/정지/중지,,,
350000000,케이앤씨비즈니스 주식회사,,300000000,191285.015028707,442649.873938101,2026-05-01 22:42:03,I,07,직권말소,2019-08-14 10:45:47,50000000,,2017-03-29,,,2017318016323200018,3180000,"서울특별시 영등포구 시흥대로 ***-*, ***동 ****호 (대림동, 신대림자이)",07445,,04,취소/말소/만료/정지/중지,,,02-847-5370
,글로벌선푸드,,,191290.122053654,448079.622534069,2026-05-01 22:42:03,I,01,정상영업,2017-04-04 18:01:03,,,2017-04-04,,,2017318016323200019,3180000,"서울특별시 영등포구 당산로 ***, ***호 (당산동*가, 그린빌)",07222,,01,영업/정상,,,02-824-6688
0,주식회사 케이피코리아,,1000000,191571.093921629,446566.425321904,2026-05-01 22:42:03,I,07,직권말소,2019-08-14 10:45:15,0,,2017-04-13,,,2017318016323200022,3180000,"서울특별시 영등포구 영중로 **, ***호 (영등포동*가, 영성빌딩)",07250,,04,취소/말소/만료/정지/중지,,,
,자연타바코,,,191433.35633588,443459.977285487,2026-05-01 22:42:03,I,07,직권말소,2019-08-14 10:44:29,,,2017-04-17,,,2017318016323200023,3180000,"서울특별시 영등포구 디지털로 ***, ***호 (대림동, 태성빌딩)",07429,,04,취소/말소/만료/정지/중지,,,
0,(주)프라임멤버스,,500000000,193500.284361195,446443.965496834,2026-05-01 22:42:03,I,02,휴업처리,2017-07-07 10:58:24,0,,2017-04-24,,,2017318016323200025,3180000,"서울특별시 영등포구 국제금융로*길 **, ***호 (여의도동, 오륜빌딩)",07331,,02,휴업,2017-07-01,2018-01-02,
,한중유통,,,190960.30181761,443573.076394899,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:22:59,,,2017-04-27,,,2017318016323200026,3180000,"서울특별시 영등포구 도림로 ***, ***호 (대림동)",07413,,04,취소/말소/만료/정지/중지,,,02-846-1688
,주식회사 에드원,,,190941.054351896,447628.862085473,2026-05-01 22:42:03,I,01,정상영업,2020-09-14 12:41:58,,,2005-10-21,,,2017318016323200028,3180000,"서울특별시 영등포구 당산로**길 **, E동 ****호 (당산동*가, 당산SKV*center)",07217,,01,영업/정상,,,02-554-4002
13000000,주식회사 케이앤씨종합유통,,3000000,191285.015028707,442649.873938101,2026-05-01 22:42:03,I,07,직권말소,2019-08-14 10:43:46,0,,2017-06-22,,,2017318016323200032,3180000,"서울특별시 영등포구 시흥대로 ***-*, 상가 ***동 ***호 (대림동, 신대림자이)",07445,,04,취소/말소/만료/정지/중지,,,02-6933-8882
15000000,주식회사 굿데이코리아,,15000000,191285.015028707,442649.873938101,2026-05-01 22:42:03,I,01,정상영업,2017-06-28 10:41:54,0,,2017-06-28,,,2017318016323200034,3180000,"서울특별시 영등포구 시흥대로 ***-*, ***동 *층 ***호 (대림동, 신대림자이)",07445,,01,영업/정상,,,
,영등포DS대리점,,,190819.029968202,446801.484289952,2026-05-01 22:42:03,I,01,정상영업,2020-07-23 12:29:07,,,2017-07-03,,서울특별시 영등포구 당산동*가 ***,2017318016323200037,3180000,서울특별시 영등포구 당산로**길 * (당산동*가),07265,,01,영업/정상,,,
263724155,주식회사 한주라이프,,300000000,190325.849378028,447033.873479894,2026-05-01 22:42:03,I,01,정상영업,2024-03-25 16:05:54,20827612,,2017-07-04,,서울특별시 영등포구 양평동*가 *-* 에이스 하이테크시티*,2017318016323200038,3180000,"서울특별시 영등포구 선유로 ***, 에이스 하이테크시티* ***-***호 내**-*호 (양평동*가)",07255,,01,영업/정상,,,
29064938,주식회사 수미애르,,10000000,190848.630885615,443408.357773865,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:22:16,28968582,,2017-07-11,,,2017318016323200040,3180000,서울특별시 영등포구 도림로**길 * (대림동),07417,,04,취소/말소/만료/정지/중지,,,070-8878-2407
100000000,주식회사 씨엑스씨월드,,50000000,190620.282697531,448471.434635038,2026-05-01 22:42:03,I,07,직권말소,2019-08-14 10:42:56,100000000,,2015-04-06,,,2017318016323200041,3180000,"서울특별시 영등포구 양평로**길 **, *층 (양평동*가)",07206,,04,취소/말소/만료/정지/중지,,,02-5581-6697
0,주식회사 더블에이치플러스,,50000000,190996.357288859,445841.377603245,2026-05-01 22:42:03,I,01,정상영업,2017-07-12 14:44:40,0,,2017-07-12,,,2017318016323200042,3180000,"서울특별시 영등포구 경인로 ***, *동 ***호 (문래동*가, 에이스하이테크시티)",07299,,01,영업/정상,,,02-2135-3303
,웰빙건강,,,190831.026269315,443901.123107887,2026-05-01 22:42:03,I,01,정상영업,2021-10-08 10:04:36,,,2017-08-04,,서울특별시 영등포구 대림동 ***-** 보성아트빌,2017318016323200045,3180000,"서울특별시 영등포구 가마산로**길 **-*, ***호 (대림동, 보성아트빌)",07412,2020-12-01,01,영업/정상,,,
,연세우유신길대리점,,,191268.531516119,445153.842878847,2026-05-01 22:42:03,I,07,직권말소,2019-08-14 10:41:33,,,2017-08-23,,,2017318016323200048,3180000,서울특별시 영등포구 도신로**길 ** (도림동),07370,,04,취소/말소/만료/정지/중지,,,02-831-3778
,소템,,,190591.096947127,445250.90390681,2026-05-01 22:42:03,I,01,정상영업,2017-10-20 17:53:50,,,2017-10-20,,,2017318016323200053,3180000,"서울특별시 영등포구 도영로*길 **, ***동 ***호 (도림동, 쌍용플래티넘시티*단지)",07372,,01,영업/정상,,,
,오케이(OK)건강희망마을,,,190854.583049851,446883.223176382,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:21:48,,,2017-11-08,,서울특별시 영등포구 당산동*가 ***번지,2017318016323200054,3180000,"서울특별시 영등포구 양산로**길 *-*, 지층 (당산동*가)",07259,,04,취소/말소/만료/정지/중지,,,02-3775-3775
,승인,,,190923.551317757,446575.396546634,2026-05-01 22:41:48,I,07,직권말소,2012-08-23 22:10:45,,,2008-11-27,150-041,서울특별시 영등포구 당산동*가 **번지 *호,2008318011723200135,3180000,서울특별시 영등포구 영등포로 *** (당산동*가),,,04,취소/말소/만료/정지/중지,,,
,타이밍,,,190923.551317757,446575.396546634,2026-05-01 22:41:48,I,07,직권말소,2014-11-24 10:39:57,,,2008-12-01,150-041,서울특별시 영등포구 당산동*가 **번지 *호,2008318011723200137,3180000,서울특별시 영등포구 영등포로 *** (당산동*가),,,04,취소/말소/만료/정지/중지,,,26823589
50000000,(주)디오젠,,50000000,191580.646388785,446320.718339983,2026-05-01 22:41:48,I,07,직권말소,2010-05-24 10:41:38,0,,2008-12-08,150-033,서울특별시 영등포구 영등포동*가 *번지 아자빌딩*층,2008318011723200139,3180000,"서울특별시 영등포구 영중로 ** (영등포동*가,아자빌딩*층)",,,04,취소/말소/만료/정지/중지,,,1544-2125
77840516,(주)마이비더블유,,44209908,190174.422109333,446768.574296159,2026-05-01 22:41:48,I,07,직권말소,2010-05-24 10:39:20,33630608,,2008-12-09,150-101,서울특별시 영등포구 양평동*가 ***번지 *호  인동빌딩 ***,2008318011723200141,3180000,"서울특별시 영등포구 선유로**길 *-* (양평동*가,인동빌딩 ***)",,,04,취소/말소/만료/정지/중지,,,26751274
,에스사랑,,,190923.551317757,446575.396546634,2026-05-01 22:41:48,I,07,직권말소,2012-09-07 22:43:57,,,2008-12-11,150-041,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩*층,2008318011723200143,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩*층)",,,04,취소/말소/만료/정지/중지,,,36675354
,레츠고,,,190923.551317757,446575.396546634,2026-05-01 22:41:48,I,07,직권말소,2019-08-14 11:38:38,,,2008-12-15,150-041,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩 ***,2008318011723200144,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩 ***)",,,04,취소/말소/만료/정지/중지,,,26780046
50000000,(주)고선지 커뮤니케이션,,50000000,191779.522635667,443972.870392457,2026-05-01 22:41:48,I,07,직권말소,2012-10-29 18:38:24,0,,2008-12-17,150-050,서울특별시 영등포구 신길동 ***번지 **호 샘탑빌딩 *층 ***호,2008318011723200145,3180000,"서울특별시 영등포구 신길로 **, ***호 (신길동,샘탑빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,62650047
,와우조아,,,190923.551317757,446575.396546634,2026-05-01 22:41:48,I,05,타시군구이관,2009-04-13 11:30:19,,,2009-01-16,150-041,서울특별시 영등포구 당산동*가 **번지 *호,2009318011723200002,3180000,서울특별시 영등포구 영등포로 *** (당산동*가),,,05,제외/삭제/전출,,,26342534
,오토크린,,,190217.705071932,446449.917568696,2026-05-01 22:41:48,I,05,타시군구이관,2009-11-23 19:39:16,,,2009-01-30,150-090,서울특별시 영등포구 문래동*가 **번지 **호 우리벤쳐***호,2009318011723200006,3180000,"서울특별시 영등포구 선유로 ** (문래동*가,우리벤쳐***호)",,,05,제외/삭제/전출,,,1588-1367
10000000,주식회사 라이프드림,,10000000,192215.507769353,445963.382280962,2026-05-01 22:41:48,I,07,직권말소,2012-09-07 22:43:17,0,,2009-02-25,150-030,서울특별시 영등포구 영등포동 ***번지 **호 남산빌딩 *층,2009318011723200008,3180000,"서울특별시 영등포구 신길로**길 * (영등포동,남산빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,
,비엠21(BM21),,,191917.561920888,446339.257541108,2026-05-01 22:41:48,I,07,직권말소,2012-02-29 13:32:05,,,2009-02-27,150-032,서울특별시 영등포구 영등포동*가 ***번지 *호 *층,2009318011723200009,3180000,"서울특별시 영등포구 영등포로 *** (영등포동*가,*층)",,,04,취소/말소/만료/정지/중지,,,26784485
,두오,,,190537.21046669,444333.672162331,2026-05-01 22:41:48,I,07,직권말소,2013-06-23 12:02:51,,,2009-03-02,150-816,서울특별시 영등포구 대림*동 ***번지 *호,2009318011723200010,3180000,서울특별시 영등포구 가마산로**길 **-* (대림동),,,04,취소/말소/만료/정지/중지,,,
,신토,,,190537.21046669,444333.672162331,2026-05-01 22:41:48,I,07,직권말소,2013-06-23 12:05:26,,,2009-03-06,150-073,서울특별시 영등포구 대림*동 ***번지 *호,2009318011723200011,3180000,서울특별시 영등포구 가마산로**길 **-* (대림동),,,04,취소/말소/만료/정지/중지,,,
,아이티엠,,,194028.635844427,446303.385068506,2026-05-01 22:41:49,I,07,직권말소,2012-10-29 18:45:42,,,2009-03-09,150-010,서울특별시 영등포구 여의도동 **번지 *호 *층 ***호,2009318011723200012,3180000,"서울특별시 영등포구 국제금융로 *** (여의도동,*층 ***호)",,,04,취소/말소/만료/정지/중지,,,
50000000,앗사티비 주식회사,,50000000,190846.674344588,447219.570494562,2026-05-01 22:41:49,I,07,직권말소,2010-05-24 10:37:46,0,,2009-03-11,150-043,서울특별시 영등포구 당산동*가 ***번지 ***,2009318011723200013,3180000,"서울특별시 영등포구 당산로**길 *-** (당산동*가,***)",,,04,취소/말소/만료/정지/중지,,,
50000000,(주)참비앤지,,50000000,190897.879424945,444401.008266512,2026-05-01 22:41:49,I,07,직권말소,2012-09-07 22:52:21,0,,2009-03-13,150-812,서울특별시 영등포구 대림*동 ***번지 **호,2009318011723200015,3180000,서울특별시 영등포구 대림로**가길 * (대림동),,,04,취소/말소/만료/정지/중지,,,
,나오미지사,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2012-10-29 18:48:09,,,2009-03-19,150-041,서울특별시 영등포구 당산동*가 **번지 *호 ***호,2009318011723200017,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,***호)",,,04,취소/말소/만료/정지/중지,,,
,강성상사,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2010-05-24 10:37:16,,,2009-03-20,150-800,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩 ***호,2009318011723200020,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩 ***호)",,,04,취소/말소/만료/정지/중지,,,
8000000,더존라이프,,5000000,191157.139334361,444953.005202762,2026-05-01 22:41:49,I,05,타시군구이관,2009-10-29 12:03:02,0,,2009-03-23,150-833,서울특별시 영등포구 도림동 ***번지 *호 연안빌딩 *층,2009318011723200023,3180000,"서울특별시 영등포구 도신로 ** (도림동,연안빌딩 *층)",,,05,제외/삭제/전출,,,
0,(주)위드지비,,30000000,190487.78435765,447142.741732677,2026-05-01 22:41:49,I,07,직권말소,2014-02-13 16:47:54,0,,2009-03-27,150-043,서울특별시 영등포구 당산동*가 ***번지 *호 더파크*** ***,2009318011723200026,3180000,"서울특별시 영등포구 선유동*로 ** (당산동*가,더파크*** ***)",,,04,취소/말소/만료/정지/중지,,,
16800000,(주)퓨리젠,,1000000,193785.813402517,446328.36052151,2026-05-01 22:42:04,I,07,직권말소,2020-09-28 09:03:43,15000000,,2014-03-19,,서울특별시 영등포구 여의도동 **번지 **호 센터빌딩,2018318016323200037,3180000,"서울특별시 영등포구 여의대방로**길 *, 센터빌딩 **층 (여의도동)",07333,,04,취소/말소/만료/정지/중지,,,02-780-3389
20000000,주식회사 휴먼네트,,20000000,189959.044020878,446192.884313355,2026-05-01 22:42:04,I,01,정상영업,2020-11-18 14:07:57,0,,2016-05-12,,서울특별시 영등포구 문래동*가 ** 문래 SK V* center,2018318016323200039,3180000,"서울특별시 영등포구 선유로*길 **, 문래 SK V* center ***호 (문래동*가)",07281,,01,영업/정상,,,02-2257-8888
0,주식회사 모닝컴마켓,,5000000,191285.015028707,442649.873938101,2026-05-01 22:42:03,I,01,정상영업,2020-11-30 09:59:04,0,,2017-11-08,,서울특별시 영등포구 대림동 **** 신대림자이,2017318016323200055,3180000,"서울특별시 영등포구 시흥대로 ***-*, *층 ***호 (대림동, 신대림자이)",07445,,01,영업/정상,,,
,건국우유,,,190995.816322607,444030.582379676,2026-05-01 22:42:03,I,01,정상영업,2020-11-10 13:29:17,,,2018-01-26,,서울특별시 영등포구 대림동 ***번지 *호,2018318016323200002,3180000,"서울특별시 영등포구 대림로**길 *, *층 (대림동)",07401,,01,영업/정상,,,02-847-9388
,주식회사 희름,,,190869.535849091,447418.610331007,2026-05-01 22:42:03,I,01,정상영업,2018-12-31 13:30:08,,,2018-01-26,,서울특별시 영등포구 당산동*가 **번지 *호,2018318016323200003,3180000,"서울특별시 영등포구 당산로 ***, *층 (당산동*가)",07219,,01,영업/정상,,,02-6408-9114
,건국우유,,,191329.816450602,446862.805014947,2026-05-01 22:42:03,I,01,정상영업,2021-10-05 11:07:27,,,2018-02-23,,서울특별시 영등포구 영등포동*가 **-* 경남아너스빌,2018318016323200006,3180000,"서울특별시 영등포구 양산로 ***, 상가 ***호 (영등포동*가, 경남아너스빌)",07244,,01,영업/정상,,,02-2671-3996
30449493,주식회사 아바뉴스,,,191285.015028707,442649.873938101,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:20:57,172997757,,2016-04-20,,서울특별시 영등포구 대림동 ****번지 신대림자이,2018318016323200007,3180000,"서울특별시 영등포구 시흥대로 ***-*, ***동 ****호 (대림동, 신대림자이)",07445,,04,취소/말소/만료/정지/중지,,,02-565-8572
362168347,주식회사 더블유에이치비에스,,3996466,189682.022243843,446823.857632163,2026-05-01 22:42:03,I,01,정상영업,2018-03-07 10:55:01,358171881,,2018-03-07,,서울특별시 영등포구 양평동*가 **번지 *호,2018318016323200009,3180000,"서울특별시 영등포구 영등포로 **, *층 ***호 (양평동*가)",07275,,01,영업/정상,,,1544-4542
0,와이비힐 주식회사,,100000000,192624.50963915,447161.260971461,2026-05-01 22:42:03,I,01,정상영업,2019-07-24 13:24:17,0,,2018-05-02,,서울특별시 영등포구 여의도동 **번지 *호 동성빌딩,2018318016323200018,3180000,"서울특별시 영등포구 국회대로**길 **, 동성빌딩 *층 (여의도동)",07236,,01,영업/정상,,,02-797-3434
0,(주)다모아파트너스,,100000000,193694.665015597,446449.546192539,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:19:03,0,,2018-05-15,,서울특별시 영등포구 여의도동 **번지 **호,2018318016323200021,3180000,"서울특별시 영등포구 여의대방로**길 **, **층 ****호 (여의도동)",07333,,04,취소/말소/만료/정지/중지,,,02-761-7988
,씨앤,,,190959.708585957,443829.460104949,2026-05-01 22:42:03,I,07,직권말소,2020-09-28 09:03:00,,,2018-06-12,,서울특별시 영등포구 대림동 ***번지 **호,2018318016323200023,3180000,"서울특별시 영등포구 대림로**가길 **, *층 (대림동)",07413,,04,취소/말소/만료/정지/중지,,,
0,주식회사 뷰본,,1000000,190893.131686915,448122.912235512,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:18:28,0,,2018-07-09,,서울특별시 영등포구 양평동*가 **번지 *호 두정빌딩,2018318016323200027,3180000,"서울특별시 영등포구 선유로 ***, 두정빌딩 ***호 (양평동*가)",07212,,04,취소/말소/만료/정지/중지,,,
99882431,(주)에이앤젯드림,,100000000,192044.009477254,446830.448317721,2026-05-01 22:42:03,I,01,정상영업,2020-07-16 16:15:58,184318725,,2018-07-19,,서울특별시 영등포구 영등포동*가 **번지 ***호 오성빌딩,2018318016323200029,3180000,"서울특별시 영등포구 버드나루로 **, 오성빌딩 *층 ***호 (영등포동*가)",07248,,01,영업/정상,,,02-1661-1161
648707278,(주) 제이빅에스앤씨,,150000000,193469.554731741,446508.068667777,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:17:58,545164064,,2018-07-30,,서울특별시 영등포구 여의도동 **번지 *호,2018318016323200030,3180000,"서울특별시 영등포구 국제금융로*길 **, 맨하탄빌딩 *층 **호 (여의도동)",07331,,04,취소/말소/만료/정지/중지,,,02-761-7126
,웰빙플러스,,,191510.997808133,446660.816763594,2026-05-01 22:42:03,I,07,직권말소,2020-06-24 14:17:05,,,2018-08-20,,서울특별시 영등포구 영등포동*가 **번지,2018318016323200033,3180000,"서울특별시 영등포구 영중로 **, 영원빌딩 지하*층 (영등포동*가)",07251,,04,취소/말소/만료/정지/중지,,,
6755597,주식회사 원플러스라이프,,1000000,190996.357288859,445841.377603245,2026-05-01 22:42:03,I,02,휴업처리,2020-09-09 10:51:01,6000000,,2018-08-28,,서울특별시 영등포구 문래동*가 **번지 **호 에이스하이테크시티,2018318016323200034,3180000,"서울특별시 영등포구 경인로 ***, 에이스하이테크시티 *동 *층 ***호 (문래동*가)",07299,,02,휴업,2020-09-09,2021-09-30,
0,아리랑아홈쇼핑 주식회사,,50000000,191285.015028707,442649.873938101,2026-05-01 22:42:04,I,02,휴업처리,2020-06-19 13:21:46,0,,2018-08-29,,서울특별시 영등포구 대림동 ****번지 신대림자이,2018318016323200035,3180000,"서울특별시 영등포구 시흥대로 ***-*, *층 ***호 (대림동, 신대림자이)",07445,,02,휴업,2020-06-19,2022-12-31,02-844-8270
0,(주)하베르몰,,100000000,191087.758954321,446157.437289242,2026-05-01 22:42:04,I,07,직권말소,2020-09-28 09:03:22,0,,2018-09-05,,서울특별시 영등포구 문래동*가 **번지 **호 영등포 SK 리더스뷰,2018318016323200036,3180000,"서울특별시 영등포구 문래로 ***, *층 E-**호 (문래동*가)",07297,,04,취소/말소/만료/정지/중지,,,02-2628-9998
,고려원홍삼유통,,,190984.747635649,447463.40250132,2026-05-01 22:41:50,I,07,직권말소,2010-05-24 10:30:23,,,2009-05-07,150-044,서울특별시 영등포구 당산동*가 **번지 **호 *층,2009318011723200058,3180000,"서울특별시 영등포구 당산로**길 *-* (당산동*가,*층)",,,04,취소/말소/만료/정지/중지,,,1544-3487
50000000,케이티콜(주),,50000000,190996.357288859,445841.377603245,2026-05-01 22:41:50,I,07,직권말소,2019-08-14 11:37:01,0,,2009-05-11,150-972,서울특별시 영등포구 문래동*가 **번지 **호 에이스하이테크시티 *동 ***호,2009318011723200059,3180000,"서울특별시 영등포구 경인로 ***, *동 ***호 (문래동*가,에이스하이테크시티)",,,04,취소/말소/만료/정지/중지,,,34392105
164700055,(주)피케이 로하스,,58066685,190059.040313295,446192.329642205,2026-05-01 22:41:50,I,07,직권말소,2012-02-29 13:30:55,106633370,,2009-05-11,150-096,서울특별시 영등포구 문래동*가 *번지 *호 문래동 현대홈시티  ***동 ****호,2009318011723200060,3180000,"서울특별시 영등포구 선유로**길 *, ***동 ****호 (문래동*가,문래동 현대홈시티)",,,04,취소/말소/만료/정지/중지,,,
,쎈추리 상사,,,190923.551317757,446575.396546634,2026-05-01 22:41:50,I,07,직권말소,2012-02-29 13:30:17,,,2009-05-12,150-800,서울특별시 영등포구 당산동*가 **번지 *호 ***호,2009318011723200061,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,***호)",,,04,취소/말소/만료/정지/중지,,,
,제약사업부,,,190927.29229011,444157.765368221,2026-05-01 22:41:50,I,07,직권말소,2014-02-13 16:44:29,,,2009-05-26,150-070,서울특별시 영등포구 대림동 ***번지 *호 광림빌딩 *층,2009318011723200064,3180000,"서울특별시 영등포구 대림로 *** (대림동,광림빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,
,마에스타,,,190324.466389297,446415.720698035,2026-05-01 22:41:50,I,07,직권말소,2012-02-29 13:29:54,,,2009-06-02,150-093,서울특별시 영등포구 문래동*가 **번지 **호 *층,2009318011723200066,3180000,"서울특별시 영등포구 문래로 ** (문래동*가,*층)",,,04,취소/말소/만료/정지/중지,,,1544-7535
2000000,(주)포룡,,240000000,,,2026-05-01 22:41:50,I,07,직권말소,2013-06-23 11:45:59,0,,2009-06-03,150-091,서울특별시 영등포구 문래동*가 **번지,2009318011723200067,3180000,,,,04,취소/말소/만료/정지/중지,,,
0,(주)비바그린,,50000000,191580.646388785,446320.718339983,2026-05-01 22:41:50,I,07,직권말소,2013-03-25 20:39:17,0,,2009-06-08,150-033,서울특별시 영등포구 영등포동*가 *번지,2009318011723200068,3180000,서울특별시 영등포구 영중로 ** (영등포동*가),,,04,취소/말소/만료/정지/중지,,,26760800
,하라,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2012-10-29 18:46:19,,,2009-03-30,150-800,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩 ***,2009318011723200027,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩 ***)",,,04,취소/말소/만료/정지/중지,,,36671113
,유민,,,192191.430287879,445464.469001419,2026-05-01 22:41:49,I,07,직권말소,2019-08-14 11:38:04,,,2009-04-01,150-050,서울특별시 영등포구 신길동 ***번지 *호 ***,2009318011723200028,3180000,"서울특별시 영등포구 도신로 ***-* (신길동,***)",,,04,취소/말소/만료/정지/중지,,,
,세원,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2013-06-23 11:43:04,,,2009-04-08,150-800,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩,2009318011723200035,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩)",,,04,취소/말소/만료/정지/중지,,,
,프랜드,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2013-03-25 20:38:40,,,2009-04-15,150-041,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩 *층,2009318011723200039,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,36674841
,백호상사,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2012-01-10 14:42:49,,,2009-04-17,150-041,서울특별시 영등포구 당산동*가 **번지 *호 당산빌딩 *층,2009318011723200043,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,
,현대아이비젼,,,190968.870784784,445750.399305962,2026-05-01 22:41:49,I,07,직권말소,2010-05-24 10:32:56,,,2009-04-17,150-090,서울특별시 영등포구 문래동 **번지 **호 ***,2009318011723200045,3180000,"서울특별시 영등포구 경인로 *** (문래동*가,***)",,,04,취소/말소/만료/정지/중지,,,
196968834,(주)메가일렉,,5000000,190968.870784784,445750.399305962,2026-05-01 22:41:49,I,05,타시군구이관,2009-12-09 10:48:51,251124648,,2009-04-17,150-093,서울특별시 영등포구 문래동*가 **번지 **호 *층 ***,2009318011723200046,3180000,"서울특별시 영등포구 경인로 *** (문래동*가,*층 ***)",,,05,제외/삭제/전출,,,20681014
,금호종합상사,,,190940.034564342,446461.996000435,2026-05-01 22:41:49,I,01,정상영업,2023-03-28 16:28:17,,,2009-04-17,,서울특별시 영등포구 당산동*가 *** 생각공장 당산,2009318011723200047,3180000,"서울특별시 영등포구 영등포로 ***, 생각공장 당산 A-***호 (당산동*가)",07292,,01,영업/정상,,,
,J글로리,,,190923.551317757,446575.396546634,2026-05-01 22:41:49,I,07,직권말소,2013-06-23 11:43:40,,,2009-04-21,150-041,서울특별시 영등포구 당산동*가 **번지 *호 ***호,2009318011723200050,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,***호)",,,04,취소/말소/만료/정지/중지,,,36671113
,아모레퍼시픽영등포점,,,,,2026-05-01 22:41:50,I,07,직권말소,2019-08-14 11:37:35,,,2009-04-23,150-798,"서울특별시 영등포구 영등포동*가 ***,***번지 *층",2009318011723200051,3180000,,,,04,취소/말소/만료/정지/중지,,,02-2679-2207
,신세기에프엔씨그룹,,,192798.021877174,445377.296217663,2026-05-01 22:41:50,I,07,직권말소,2010-05-24 10:32:20,,,2009-05-04,150-050,서울특별시 영등포구 신길동 **번지 ***호,2009318011723200056,3180000,서울특별시 영등포구 영등포로**길 ** (신길동),,,04,취소/말소/만료/정지/중지,,,
,선우시스템,,,191767.781647572,444890.685727772,2026-05-01 22:42:04,I,01,정상영업,2018-09-27 15:23:37,,,2018-09-27,,서울특별시 영등포구 신길동 ***번지 **호,2018318016323200040,3180000,서울특별시 영등포구 가마산로**길 *-* (신길동),07387,,01,영업/정상,,,
200000000,(주)루채,,100000000,190555.768991595,446698.814322782,2026-05-01 22:42:04,I,07,직권말소,2025-06-30 09:37:54,0,,2018-10-01,,서울특별시 영등포구 당산동*가 **번지 *호 영등포유통상가,2018318016323200041,3180000,"서울특별시 영등포구 영등포로 ***, 영등포유통상가 *층 제나열 **호 (당산동*가)",07264,,04,취소/말소/만료/정지/중지,,,02-2677-8285
0,아리랑아 주식회사,,0,191285.015028707,442649.873938101,2026-05-01 22:42:04,I,02,휴업처리,2020-06-23 08:37:38,0,,2018-11-05,,서울특별시 영등포구 대림동 ****번지 신대림자이,2018318016323200046,3180000,"서울특별시 영등포구 시흥대로 ***-*, *층 ***호 (대림동, 신대림자이)",07445,,02,휴업,2020-06-23,2022-12-31,02-844-8270
,넥슨홈쇼핑,,,191683.586637281,446668.345375487,2026-05-01 22:42:04,I,01,정상영업,2018-12-10 09:37:43,,,2018-12-10,,서울특별시 영등포구 영등포동*가 **번지 *호 영등포현대프라자,2018318016323200049,3180000,"서울특별시 영등포구 양산로 ***, ***호~****호 (영등포동*가, 영등포현대프라자)",07250,,01,영업/정상,,,
0,주식회사 씨엠비영등포방송,,4200000000,190637.343449248,448102.814072423,2026-05-01 22:42:04,I,01,정상영업,2021-04-15 15:51:34,0,,2018-12-19,,서울특별시 영등포구 양평동*가 **번지,2018318016323200050,3180000,서울특별시 영등포구 양평로**길 ** (양평동*가),07209,,01,영업/정상,,,
