자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기타내역2,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,유니언 PC,2020-11-04,201434.03210615,443506.579876212,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,179.04,,,,,,2020-11-04 16:57:04,,2018-03-09,,서울특별시 서초구 서초동 1670-15 서울학원,,,CDFF2241022018000005,3210000,,,,"서울특별시 서초구 서초대로56길 18, 지층 (서초동)",06633,03,폐업,,,,,,,,73,,,
,,짱구PC,2021-07-22,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,66,,,,,,2021-07-22 17:56:09,,2018-05-04,,서울특별시 서초구 양재동 217 서울오토갤러리,,,CDFF2241022018000006,3210000,,,,"서울특별시 서초구 양재대로11길 36, 서울오토갤러리 지층 (양재동)",06772,03,폐업,,,,,,,,10,,,
,,만세PC방,2019-08-29,201104.86692383,442578.984557955,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,38.3,,,,,,2019-08-29 12:36:22,,2018-09-14,,서울특별시 서초구 서초동 1589-10 서초 리슈빌,,,CDFF2241022018000009,3210000,,,,"서울특별시 서초구 반포대로12길 37, 서초 리슈빌 106호 (서초동)",06653,03,폐업,,,,,,,,7,,,
,,뱅크PC 아이템샵,2020-05-22,201070.374374053,442706.851934959,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,29.68,,,,,,2020-05-22 18:03:07,,2018-10-05,,서울특별시 서초구 서초동 1593-7 서초이오빌,,,CDFF2241022018000010,3210000,,,,"서울특별시 서초구 효령로53길 45, 102호 (서초동, 서초이오빌)",06652,03,폐업,,,,,,,,2,,,
,,VIP PC,2019-07-30,201465.119689415,445946.899831444,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:13,I,03,폐업,,,,,,53.82,,,,,,2019-07-30 15:38:04,,2019-06-10,,서울특별시 서초구 잠원동 15-4 샤르망,,,CDFF2241022019000004,3210000,,,,"서울특별시 서초구 나루터로 69, 샤르망 1층 103호 (잠원동)",06525,03,폐업,,,,,,,,7,,,
,,짱PC방,2021-07-05,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,31.5,,,,,,2021-07-05 11:55:22,,2019-11-21,,서울특별시 서초구 방배동 2525,,,CDFF2241022019000005,3210000,,,,"서울특별시 서초구 과천대로 946, 지하6호 (방배동)",06760,03,폐업,,,,,,,,5,,,
,,빙고 PC,2020-06-19,200953.239716326,442613.337649681,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,59.21,,,,,,2020-06-19 12:17:36,,2020-05-13,,서울특별시 서초구 서초동 1583-10 서초아트자이,,,CDFF2241022020000002,3210000,,,,"서울특별시 서초구 반포대로 58, 1층 126호 (서초동, 서초아트자이)",06652,03,폐업,,,,,,,,10,,,
,,고털PC,2020-07-31,204014.53,441373.08,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,146.94,,,,,,2020-07-31 17:35:30,,2020-07-01,,서울특별시 서초구 양재동 280-6 영인빌딩,,,CDFF2241022020000003,3210000,,,,"서울특별시 서초구 동산로19길 40-1, 영인빌딩 1층 (양재동)",06782,03,폐업,,,,,,,,,,,
,,잭PC,2025-10-13,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,33,,,,,,2025-10-13 10:46:28,,2020-08-03,,서울특별시 서초구 양재동 300 명우빌딩,,,CDFF2241022020000004,3210000,,,,"서울특별시 서초구 동산로19길 35-1, 명우빌딩 104호 (양재동)",06781,03,폐업,,,,,,,,6,,,
,,토이PC,2022-06-16,201586.663574645,445554.523946279,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 01:21:14,I,03,폐업,,,,,,66.98,,,,,,2022-06-16 15:08:10,,2022-01-25,,서울특별시 서초구 잠원동 35-28,,,CDFF2241022022000001,3210000,,,,"서울특별시 서초구 신반포로47길 39, 2층 (잠원동)",06530,03,폐업,,,,,,,,8,,,
,,인터넷챔피언,2000-12-05,204586.69615027,444654.806986047,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:17:13,I,03,폐업,,,,,,0,,,,,,2003-02-08 13:54:58,,1998-12-24,135-839,서울특별시 강남구 대치동 890-45,,,CDFF2241021998000001,3220000,,,,서울특별시 강남구 선릉로86길 37  (대치동),,03,폐업,,,,,,,,,,,
,,울트라캡,2000-10-26,203173.533192151,447208.610020413,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:17:33,I,03,폐업,,,,,,0,,,,,,2003-02-08 13:54:58,,1999-01-05,135-896,서울특별시 강남구 신사동 642-1,,,CDFF2241021999000001,3220000,,,,서울특별시 강남구 언주로172길 36  (신사동),,03,폐업,,,,,,,,,,,
,,알켐PC방,2001-01-22,204606.535067068,444655.274380657,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:20:36,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-01,135-839,서울특별시 강남구 대치동 890-44 (2층),,,CDFF2241021999000020,3220000,,,,"서울특별시 강남구 선릉로86길 39  (대치동,(2층))",,03,폐업,,,,,,,,,0,0,
,,메트로씨티,2001-01-04,203254.357049749,446063.65095871,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:21:35,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-07,135-821,서울특별시 강남구 논현동 116-1 1층,,,CDFF2241021999000026,3220000,,,,"서울특별시 강남구 언주로134길 24  (논현동,1층)",,03,폐업,,,,,,,,,0,0,
,,스카이넷,2000-10-05,202352.284911268,446696.802314534,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:21:46,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-07,135-891,서울특별시 강남구 신사동 566-35 반도빌딩3층,,,CDFF2241021999000027,3220000,,,,"서울특별시 강남구 논현로157길 8  (신사동,반도빌딩3층)",,03,폐업,,,,,,,,,0,0,
,근린생활시설,엑스존,2001-01-02,203818.840429091,441561.364608443,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:48:30,I,03,폐업,,,,,,,,,,,,2003-04-24 10:33:52,,1999-06-26,137-895,서울특별시 서초구 양재동 274-2 5층,,,CDFF2241021999000001,3210000,,,,"서울특별시 서초구 마방로10길 26  (양재동,5층)",,03,폐업,,,,,,,,,,,
,,하나넷,2007-07-31,199054.848425499,443409.885627839,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:48:55,I,03,폐업,,,,,,,,,,,,2007-07-31 14:13:51,,1999-07-03,137-830,서울특별시 서초구 방배동 795-23 (2층),,,CDFF2241021999000002,3210000,,전체이용가,,"서울특별시 서초구 동광로 69  (방배동,(2층))",,03,폐업,,,,,,,,,,,
,,싸이버엑스,2007-07-31,199948.96842002,442056.221693976,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:49:22,I,03,폐업,,,,,,,,,,,,2007-07-31 14:14:38,,1999-07-08,137-849,서울특별시 서초구 방배동 987-2 (2층),,,CDFF2241021999000003,3210000,,,,"서울특별시 서초구 효령로36길 22  (방배동,(2층))",,03,폐업,,,,,,,34869921,,,,
,,사이버엑스,2007-07-31,199795.776843503,443879.359734194,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:49:48,I,03,폐업,,,,,,,,,,,,2007-07-31 14:16:43,,1999-07-08,137-805,서울특별시 서초구 반포동 90-10 (지하1층),,,CDFF2241021999000004,3210000,,,,"서울특별시 서초구 서래로 24  (반포동,(지하1층))",,03,폐업,,,,,,,34819672,,,,
,,삼익네트워크샵,2001-11-24,199700.288597296,442239.986498699,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:50:15,I,03,폐업,,,,,,0,,0,,,,2003-04-21 17:13:10,,1999-07-12,137-842,서울특별시 서초구 방배동 908-8 (3층),,,CDFF2241021999000005,3210000,,,,"서울특별시 서초구 방배로 88  (방배동,(3층))",,03,폐업,,,,,,,,,0,0,
,,게임아이피씨방,2003-12-15,199501.870696771,442250.576858757,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:50:45,I,03,폐업,,,,,,,,,,,,2003-12-17 16:56:01,,1999-07-12,137-842,서울특별시 서초구 방배동 913-18 (지상2층),,,CDFF2241021999000006,3210000,,,근린상업지역,"서울특별시 서초구 효령로29길 21  (방배동,(지상2층))",,03,폐업,,,,,,,,,,,
,,에프원피시 앤 이터넷,2007-07-31,199501.870696771,442250.576858757,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:51:14,I,03,폐업,,,,,,,,,,,,2007-07-31 14:17:16,,1999-07-13,137-842,서울특별시 서초구 방배동 913-18 지상2층,,,CDFF2241021999000007,3210000,,,,"서울특별시 서초구 효령로29길 21  (방배동,지상2층)",,03,폐업,,,,,,,,,,,
,,토마토네트,2007-07-31,199415.110520423,442565.703277016,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:51:47,I,03,폐업,,,,,,,,,,,,2007-07-31 14:17:42,,1999-07-14,137-844,서울특별시 서초구 방배동 935-20 2층,,,CDFF2241021999000008,3210000,,,,"서울특별시 서초구 방배로19길 14  (방배동,2층)",,03,폐업,,,,,,,,,,,
,,링크인터넷,2007-07-31,198871.892135963,444396.489656169,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:52:16,I,03,폐업,,,,,,,,,,,,2007-07-31 14:19:31,,1999-07-16,137-812,서울특별시 서초구 반포동 1190-0 상가1동 207호,,,CDFF2241021999000009,3210000,,,,"서울특별시 서초구 신반포로 31  (반포동,상가1동 207호)",,03,폐업,,,,,,,,,,,
,근린생활시설,아이콘,2007-07-31,199608.276678313,442242.737790939,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:52:40,I,03,폐업,,,,,,,,,,,,2007-07-31 14:20:01,,1999-07-19,137-842,서울특별시 서초구 방배동 910-6,,,CDFF2241021999000010,3210000,,,,서울특별시 서초구 방배로 83-18  (방배동),,03,폐업,,,,,,,34725297,,,,
,,트윈피시방,2007-07-31,203808.940239441,441572.948918088,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:53:35,I,03,폐업,,,,,,,,,,,,2007-07-31 14:21:31,,1999-07-29,137-895,서울특별시 서초구 양재동 274-1 2층,,,CDFF2241021999000012,3210000,,,,"서울특별시 서초구 마방로10길 22  (양재동,2층)",,03,폐업,,,,,,,,,,,
,,아이큐,2007-07-31,201526.106871266,445599.982688163,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:53:59,I,03,폐업,,,,,,,,,,,,2007-07-31 14:22:51,,1999-07-30,137-905,서울특별시 서초구 잠원동 35-9 (지하1층),,,CDFF2241021999000013,3210000,,,,"서울특별시 서초구 신반포로45길 50-10  (잠원동,(지하1층))",,03,폐업,,,,,,,,,,,
,,제네시스21대치점,2000-10-06,205394.092661223,443559.8544451,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:22:11,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-15,135-835,서울특별시 강남구 대치동 606-1 대흥빌딩 지하,,,CDFF2241021999000029,3220000,,,,"서울특별시 강남구 남부순환로 2941  (대치동,대흥빌딩 지하)",,03,폐업,,,,,,,,,0,0,
,,인터넷나라,2001-11-29,202772.804133879,445101.629195342,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:22:26,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-24,135-826,서울특별시 강남구 논현동 193-9 (2층),,,CDFF2241021999000030,3220000,,,,"서울특별시 강남구 봉은사로25길 15  (논현동,(2층))",,03,폐업,,,,,,,,,0,0,
,,새강남PC방,2001-06-29,203647.72703113,445719.316392198,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:22:40,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-24,135-832,서울특별시 강남구 논현동 254-30 지하1층,,,CDFF2241021999000031,3220000,,,,"서울특별시 강남구 선릉로119길 6  (논현동,지하1층)",,03,폐업,,,,,,,,,0,0,
,,PC월드,2000-06-16,204383.112138647,446959.848637514,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:23:17,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-07-30,135-957,서울특별시 강남구 청담동 125-22 (3층),,,CDFF2241021999000035,3220000,,,,"서울특별시 강남구 도산대로 521  (청담동,(3층))",,03,폐업,,,,,,,,,0,0,
,,네티즌,1999-11-03,203293.907636328,443600.072795392,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:24:39,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-08-18,135-930,서울특별시 강남구 역삼동 791-1 (3층),,,CDFF2241021999000041,3220000,,,,"서울특별시 강남구 논현로71길 19  (역삼동,(3층))",,03,폐업,,,,,,,,,0,0,
,,코스파네트워크,2001-06-27,204655.8713297,443993.610949117,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:25:10,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-08-26,135-843,서울특별시 강남구 대치동 923-22 (3층),,,CDFF2241021999000044,3220000,,,,"서울특별시 강남구 선릉로64길 15  (대치동,(3층))",,03,폐업,,,,,,,,,0,0,
,,인터플러스,2001-11-27,204521.216088637,443940.569385358,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:26:06,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-09-15,135-927,서울특별시 강남구 역삼동 756-18 (2층3호),,,CDFF2241021999000051,3220000,,,,"서울특별시 강남구 선릉로 313  (역삼동,(2층3호))",,03,폐업,,,,,,,,,0,0,
,,네메시스 그랜드점,2000-08-18,204727.363414469,443992.794831309,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:26:20,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-09-30,135-998,서울특별시 강남구 대치동 935-0 (3층),,,CDFF2241021999000053,3220000,,,,"서울특별시 강남구 선릉로64길 24  (대치동,(3층))",,03,폐업,,,,,,,,,0,0,
,,외교인터넷pc통신,2001-03-15,205753.833368117,444210.788167034,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:26:38,I,03,폐업,,,,,,0,,,,,,2003-02-08 13:54:58,,1999-10-08,135-501,서울특별시 강남구 대치동 992-1 지층1호,,,CDFF2241021999000055,3220000,,,,"서울특별시 강남구 영동대로57길 28  (대치동,지층1호)",,03,폐업,,,,,,,,,,,
,,한길VAN,2001-05-02,202104.397510463,446910.526798581,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:28:10,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-10-20,135-891,서울특별시 강남구 신사동 571-0 동서빌딩3층,,,CDFF2241021999000066,3220000,,,,"서울특별시 강남구 압구정로18길 7  (신사동,동서빌딩3층)",,03,폐업,,,,,,,,,0,0,
,,클릭인터넷,2001-06-25,201984.506744104,446888.643606537,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:29:40,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-01,135-890,서울특별시 강남구 신사동 549-0 대흥빌딩 3층,,,CDFF2241021999000074,3220000,,,,"서울특별시 강남구 압구정로 132  (신사동,대흥빌딩 3층)",,03,폐업,,,,,,,,,0,0,
,,드림스페이스,2000-11-23,203211.24,447339.87,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:30:19,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-05,135-897,서울특별시 강남구 신사동 660-2 신라상가 208호,,,CDFF2241021999000078,3220000,,,,"서울특별시 강남구 압구정로 326,  208호 (신사동,신라상가)",,03,폐업,,,,,,,,,0,0,
,,싸이버스페이스,2001-05-02,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:30:45,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-05,135-872,서울특별시 강남구 삼성동 94-24,,,CDFF2241021999000081,3220000,,,,,,03,폐업,,,,,,,,,0,0,
,,인터넷PC,2000-06-14,205838.55879947,442943.809284984,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:31:06,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-05,135-994,서울특별시 강남구 개포동 186-1 개포빌딩 406호,,,CDFF2241021999000084,3220000,,,,"서울특별시 강남구 삼성로 38,  406호 (개포동,개포빌딩)",,03,폐업,,,,,,,,,0,0,
,,매직스,2000-04-19,203528.816467488,447191.386944261,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:32:00,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-08,135-954,서울특별시 강남구 청담동 84-0,,,CDFF2241021999000089,3220000,,,,서울특별시 강남구 선릉로 842  (청담동),,03,폐업,,,,,,,,,0,0,
,,매직스,2000-04-19,203528.816467488,447191.386944261,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:32:14,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-08,135-954,서울특별시 강남구 청담동 84-0,,,CDFF2241021999000090,3220000,,,,서울특별시 강남구 선릉로 842  (청담동),,03,폐업,,,,,,,,,0,0,
,,아지트PC방,2001-12-02,202491.248721223,444170.949037919,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:32:29,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-08,135-932,서울특별시 강남구 역삼동 818-8 용정빌딩 2층,,,CDFF2241021999000091,3220000,,,,"서울특별시 강남구 강남대로94길 21  (역삼동,용정빌딩 2층)",,03,폐업,,,,,,,,,0,0,
,,사이버넷,2001-01-30,202650.144045095,447301.71571803,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:33:13,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-08,135-894,서울특별시 강남구 신사동 615-0 현대종합상가 302호,,,CDFF2241021999000094,3220000,,,,"서울특별시 강남구 압구정로 214,  302호 (신사동,현대종합상가)",,03,폐업,,,,,,,,,0,0,
,,사이버PC컴방,1999-11-27,205553.19868156,444116.590792544,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:34:12,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-08,135-501,서울특별시 강남구 대치동 990-3 대치빌딩 201호,,,CDFF2241021999000098,3220000,,,,"서울특별시 강남구 삼성로58길 29,  201호 (대치동,대치빌딩)",,03,폐업,,,,,,,,,0,0,
,,사이버넷,2001-09-07,205924.357258188,442939.847402535,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:35:26,I,03,폐업,,,,,,0,,0,,,,2003-02-08 13:54:58,,1999-11-12,135-994,서울특별시 강남구 개포동 186-4 세종프라자,,,CDFF2241021999000103,3220000,,,,"서울특별시 강남구 개포로82길 13-9  (개포동,세종프라자)",,03,폐업,,,,,,,,,0,0,
,,개미피씨방,2007-07-31,203997.623430765,441078.17661246,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:54:27,I,03,폐업,,,,,,,,,,,,2007-07-31 14:23:21,,1999-07-30,137-898,서울특별시 서초구 양재동 377-4 (2층),,,CDFF2241021999000014,3210000,,,,"서울특별시 서초구 동산로 66  (양재동,(2층))",,03,폐업,,,,,,,,,,,
,,길드PC방,2007-07-31,203471.988692956,442415.729623883,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:54:52,I,03,폐업,,,,,,,,,,,,2007-07-31 14:24:41,,1999-08-10,137-886,서울특별시 서초구 양재동 7-15 (지하1층),,,CDFF2241021999000015,3210000,,,,"서울특별시 서초구 강남대로34길 76  (양재동,(지하1층))",,03,폐업,,,,,,,34627615,,,,
,근린생활시설,아리조나피시방,2002-06-27,202163.802234786,444420.91400537,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:55:09,I,03,폐업,,,,,,0,,0,,,,2003-04-21 17:13:10,,1999-08-13,137-855,서울특별시 서초구 서초동 1304-5,,,CDFF2241021999000016,3210000,,,,서울특별시 서초구 강남대로 445  (서초동),,03,폐업,,,,,,,,,0,0,
,,제너시스21교대점,2007-07-31,201193.692356706,442942.905595551,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:55:34,I,03,폐업,,,,,,,,,,,,2007-07-31 14:27:34,,1999-08-17,137-875,서울특별시 서초구 서초동 1578-3,,,CDFF2241021999000017,3210000,,,,서울특별시 서초구 서초중앙로 77  (서초동),,03,폐업,,,,,,,34745839,,,,
,,세명시스템,2007-07-31,200667.397732958,442745.373058982,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:55:57,I,03,폐업,,,,,,,,,,,,2007-07-31 14:26:20,,1999-08-20,137-871,서울특별시 서초구 서초동 1523-7 (3층),,,CDFF2241021999000018,3210000,,,,"서울특별시 서초구 반포대로21길 39  (서초동,(3층))",,03,폐업,,,,,,,,,,,
,,스피드존,2007-07-31,199798.00941306,444137.233602988,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:56:18,I,03,폐업,,,,,,,,,,,,2007-07-31 14:28:52,,1999-08-21,137-806,서울특별시 서초구 반포동 93-6 3층,,,CDFF2241021999000019,3210000,,,,"서울특별시 서초구 서래로10길 1  (반포동,3층)",,03,폐업,,,,,,,,,,,
,,인터넷 게임몰,2007-07-31,198530.823893249,442807.98430926,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:56:53,I,03,폐업,,,,,,111,,,,,,2007-07-31 14:30:01,,1999-08-24,137-852,서울특별시 서초구 방배동 1507-0,,,CDFF2241021999000020,3210000,,,,서울특별시 서초구 동광로12가길 12  (방배동),,03,폐업,,,,,,,,,,,
,,(주)넷와이드,2007-07-31,201043.312616385,443314.580901909,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:57:14,I,03,폐업,,,,,,,,,,,,2007-07-31 14:31:40,,1999-08-31,137-874,서울특별시 서초구 서초동 1571-19 (지하1층),,,CDFF2241021999000021,3210000,,,,"서울특별시 서초구 반포대로28길 79  (서초동,(지하1층))",,03,폐업,,,,,,,,,,,
,,인터넷챔피언,2007-07-31,199965.904853818,441961.879725008,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:57:39,I,03,폐업,,,,,,,,,,,,2007-07-31 14:32:23,,1999-09-27,137-849,서울특별시 서초구 방배동 987-9,,,CDFF2241021999000022,3210000,,,,서울특별시 서초구 효령로34길 45-3  (방배동),,03,폐업,,,,,,,,,,,
,,피씨존,2007-07-31,198774.799143075,443303.836312709,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:58:07,I,03,폐업,,,,,,,,,,,,2007-07-31 14:33:29,,1999-09-29,137-830,서울특별시 서초구 방배동 792-1 3층,,,CDFF2241021999000023,3210000,,,,"서울특별시 서초구 방배중앙로 144  (방배동,3층)",,03,폐업,,,,,,,,,,,
,,삼보비젼넷양재점,2002-08-14,202760.330582827,442537.687792066,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:58:37,I,03,폐업,,,,,,0,,0,,,,2003-04-21 17:13:10,,1999-09-30,137-863,서울특별시 서초구 서초동 1363-5 (201호),,,CDFF2241021999000024,3210000,,,,"서울특별시 서초구 강남대로37길 28  (서초동,(201호))",,03,폐업,,,,,,,,,0,0,
,,넷피플,2007-07-31,201672.251751092,445186.316514662,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:59:11,I,03,폐업,,,,,,,,,,,,2007-07-31 14:44:56,,1999-10-05,137-809,서울특별시 서초구 반포동 718-8,,,CDFF2241021999000025,3210000,,,,서울특별시 서초구 사평대로53길 107  (반포동),,03,폐업,,,,,,,34463030,,,,
,,야후인터넷피시방,2002-04-02,203871.74,441497.465,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-10 23:59:42,I,03,폐업,,,,,,0,,0,,,,2003-04-21 17:13:10,,1999-10-09,137-895,서울특별시 서초구 양재동 273-2 (3층),,,CDFF2241021999000026,3210000,,,,"서울특별시 서초구 마방로10길 42  (양재동,(3층))",,03,폐업,,,,,,,,,0,0,
,,스타피시방,2007-07-31,199120.537655891,443049.915001558,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 00:00:07,I,03,폐업,,,,,,,,,,,,2007-07-31 14:48:44,,1999-10-15,137-834,서울특별시 서초구 방배동 835-32 2층,,,CDFF2241021999000027,3210000,,,,"서울특별시 서초구 동광로18길 51  (방배동,2층)",,03,폐업,,,,,,,,,,,
,,엑스존,2007-07-31,203574.591675426,440794.580096883,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 00:00:31,I,03,폐업,,,,,,,,,,,,2007-07-31 14:49:57,,1999-10-18,137-897,서울특별시 서초구 양재동 327-5 흥광빌딩201호,,,CDFF2241021999000028,3210000,,,,"서울특별시 서초구 동산로 14  (양재동,흥광빌딩201호)",,03,폐업,,,,,,,34627959,,,,
,,매직스페이스,2007-07-31,198396.69172263,442893.005754798,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 00:00:49,I,03,폐업,,,,,,,,,,,,2007-07-31 14:50:22,,1999-10-21,137-852,서울특별시 서초구 방배동 1808-0 (지하2층),,,CDFF2241021999000029,3210000,,,,"서울특별시 서초구 동작대로 132  (방배동,(지하2층))",,03,폐업,,,,,,,,,,,
,,클릭인터넷,2007-07-31,199619.773162086,442238.34144367,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 00:01:11,I,03,폐업,,,,,,,,,,,,2007-07-31 14:51:00,,1999-10-28,137-842,서울특별시 서초구 방배동 910-7 명일빌딩302호,,,CDFF2241021999000030,3210000,,,,"서울특별시 서초구 방배로 83-14  (방배동,명일빌딩302호)",,03,폐업,,,,,,,,,,,
,,아이앤드지,2007-07-31,202407.882879729,443645.093366904,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 00:01:32,I,03,폐업,,,,,,108,,,,,,2007-07-31 14:52:07,,1999-10-30,137-858,서울특별시 서초구 서초동 1327-11,,,CDFF2241021999000031,3210000,,,,서울특별시 서초구 서초대로78길 32  (서초동),,03,폐업,,,,,,,34721885,,,,
,,해피넷,2007-07-31,199668.868756002,442300.652380312,유통관련업,인터넷컴퓨터게임시설제공업,,2026-03-11 00:01:53,I,03,폐업,,,,,,133.01,,,,,,2007-07-31 14:53:16,,1999-11-03,137-842,서울특별시 서초구 방배동 908-4 3층,,,CDFF2241021999000032,3210000,,,,"서울특별시 서초구 방배로 94-1  (방배동,3층)",,03,폐업,,,,,,,,,,,
