건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,근린생활시설,(주)태평양리조트,,,2021-12-30,,193306.240555398,443221.321009043,관광사업,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,0,0,0,,2021-01-01,2021-12-31,서울보증(삼천만),2022-01-26 16:31:03,,1999-09-16,151-830,서울특별시 관악구 봉천동 729-32 해태보라매타워 지하1층,CDFI2260012011000008,3200000,,,,"서울특별시 관악구 보라매로3길 29 (봉천동,해태보라매타워 지하1층)",,03,폐업,,,,,,,,0,0,,,
,,주식회사 큰바위,,,2016-10-14,50000000,195759.872774126,441941.015435004,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2012-05-03,2013-05-03,한국관광협회중앙회,2016-10-14 10:24:58,,2012-02-10,151-848,서울특별시 관악구 봉천동 856-5 대우리오슈페리움 B동 1502호,CDFI2260012012000003,3200000,,,상업지역,"서울특별시 관악구 관악로 164, B동 1502호 (봉천동,대우리오슈페리움)",,03,폐업,,,,,,,02-877-0559,,,,,
,근린생활시설,투어풀여행사,,,2014-02-18,30000000,195045.515107949,443011.455007816,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,30.6,31,1,,2012-02-23,2013-02-22,서울보증보험,2014-02-18 17:12:29,,2010-11-09,151-778,서울특별시 관악구 봉천동 1718 벽산블루밍(아) 상가 501동 112호,CDFI2260012012000004,3200000,,,근린상업지역,,,03,폐업,,,기타,,,,,,,,,
,,(주)하나제너럴네트웍스,,,2021-12-31,30000000,195703.043681259,442094.085759338,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2019-04-20,2020-04-19,서울보증보험주식회사,2022-01-27 14:39:11,,2012-04-20,151-836,서울특별시 관악구 봉천동 862-1 에그옐로우10층7호,CDFI2260012012000005,3200000,,,,"서울특별시 관악구 남부순환로 1820 (봉천동,에그옐로우10층7호)",,03,폐업,,,,,,,02-1599-1420,,,,,
,,글로벌카운티여행사,,,2013-05-28,30000000,196409.202870272,441837.788616059,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2012-05-25,2013-05-25,한국관광협회중앙회,2013-05-28 14:24:15,,2012-05-17,151-849,서울특별시 관악구 봉천동 1680-11 오피스19빌딩2층 E25호,CDFI2260012012000006,3200000,,,,"서울특별시 관악구 남부순환로 1895,  E25호 (봉천동,오피스19빌딩2층)",,03,폐업,,,,,,,,,,,,
,사무실,(주)플라이어스,,,2013-04-24,90000000,195685.29182886,441856.363977508,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,49.5,50,3,,2012-08-07,2013-08-07,한국관광협회중앙회,2013-04-24 18:02:33,,2012-08-01,151-846,서울특별시 관악구 봉천동 1569-4 3층 306호,CDFI2260012012000007,3200000,,,일반상업지역,"서울특별시 관악구 쑥고개로 139, 3층 306호 (봉천동)",,03,폐업,,,,,,,,5,,,,
,,(주)착한여행,,,2016-03-24,100000000,195735.015499873,441713.266468936,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2015-10-23,2016-10-22,서울보증보험주식회사,2016-03-24 12:46:22,,2011-03-18,151-835,서울특별시 관악구 봉천동 1597-17 3층,CDFI2260012012000009,3200000,,,,"서울특별시 관악구 관악로 140, 3층 (봉천동)",08791,03,폐업,,,,,,,02-701-9071,,,,,
,,서울오라토리오 Culture Tour21,,,2021-12-31,,195734.652923861,441754.056240254,관광사업,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2019-07-16,2020-07-15,서울보증보험,2022-01-26 18:04:44,,2005-05-25,151-835,"서울특별시 관악구 봉천동 1597-1 우남네오폴리스,지층",CDFI2260012013000001,3200000,,,,"서울특별시 관악구 관악로 144, 지층 (봉천동, 우남네오폴리스)",08791,03,폐업,,,,,,,,,,,,
,,(주)우리세이,,,2022-03-08,100000000,194092.723561845,442463.469814375,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2012-07-24,2013-07-24,한국관광협회,2022-03-08 14:12:03,,2010-06-23,151-852,서울특별시 관악구 신림동 1411-10,CDFI2260012013000002,3200000,,,,서울특별시 관악구 남부순환로190길 6 (신림동),08779,03,폐업,,,,,,,02-8703-8691,,,,,
,,(주)해뜰날,,,2014-08-28,100000000,191592.154183574,442041.324924024,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2013-09-02,2014-09-01,서울보증보험주식회사,2014-08-29 09:32:19,,2013-08-28,151-877,서울특별시 관악구 신림동 572-5 5층,CDFI2260012013000003,3200000,,,,"서울특별시 관악구 남부순환로 1395, 5층 (신림동)",,03,폐업,,,,,,,,,,,,
,,삼모흥업 주식회사,,,2014-10-08,550000000,193610.797201552,442281.285348422,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2013-10-08,2014-10-08,한국관광협회중앙회,2014-10-08 16:52:14,,2013-10-01,151-730,서울특별시 관악구 신림동 1638-32 지하1층,CDFI2260012013000004,3200000,,,,"서울특별시 관악구 신림로59길 23, 지하1층 (신림동)",,03,폐업,,,,,,,02-871-1131,,,,,
,,(주)신나라투어,,,2014-04-14,90000000,195588.796492288,442098.372819317,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2010-02-08,2011-02-08,여행공제회,2014-04-14 17:17:48,,2010-02-05,151-836,서울특별시 관악구 봉천동 869-10 관악센츄리타워 711호,CDFI2260012013000006,3200000,,,,서울특별시 관악구 남부순환로 1808 (봉천동),,03,폐업,,,,,,,1599-5534,,,,,
,사무실,옥스포드교육(주),,,2022-04-21,700000000,191131.049995846,442106.666555007,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2011-04-04,2012-04-03,서울보증보험,2022-04-21 11:02:46,,2011-04-04,151-903,서울특별시 관악구 신림동 1666-56 304호,CDFI2260012013000007,3200000,,,,"서울특별시 관악구 시흥대로 536-1, 304호 (신림동, 대동빌딩)",,03,폐업,,,,,,,02-588-3499,,,,,
,,가나여행사 주식회사,,,2015-01-21,31276000,195804.194621827,441971.494110652,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2014-01-14,2015-01-13,서울보증보험주식회사,2015-01-22 08:50:24,,2014-01-03,151-057,서울특별시 관악구 봉천동 854-5,CDFI2260012014000001,3200000,,,,"서울특별시 관악구 남부순환로224길 21, 103호 (봉천동, 예은빌딩)",,03,폐업,,,,,,,,,,,,
,,(주)색다른여행,,,2021-12-31,60000000,194388.623587568,442386.786962966,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2021-07-15,2022-07-14,서울보증보험사,2022-01-27 14:47:15,,2014-07-03,151-799,서울특별시 관악구 신림동 10-622 성우아파트상가 111동 1호,CDFI2260012014000004,3200000,,,,"서울특별시 관악구 남부순환로198길 7, 111동 1호 (신림동, 성우아파트상가)",08780,03,폐업,,,,,,,,,,,,
,근린생활시설,주식회사 루멘투어,,,2021-12-31,30000000,193746.833837509,442510.775085572,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,,,15,,2021-02-16,2022-02-15,서울보증(이천만),2022-01-25 17:27:32,,2016-02-05,,서울특별시 관악구 신림동 1422-5,CDFI2260012016000001,3200000,,,일반상업지역,"서울특별시 관악구 신림로 340, 7층 에이712호 (신림동, 르네상스복합쇼핑몰)",08754,03,폐업,,,유흥업소밀집지역,,,,,22,7,,,
,사무실,주식회사 단하나여행,,,2021-12-31,90000000,193610.797201552,442281.285348422,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,16.5,17,13,,2021-07-01,2022-06-30,서울보증보험,2022-01-25 07:29:24,,2017-04-20,,서울특별시 관악구 신림동 1638-32 1층,CDFI2260012017000001,3200000,,,일반상업지역,"서울특별시 관악구 신림로59길 23, 1층 (신림동, 삼모스포렉스)",08776,03,폐업,,,유흥업소밀집지역,,,,,13,3,,,
,근린생활시설,(주)신성관광,,,2020-11-20,15000000,193764.761470624,442488.438980658,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,62.4,62,5,,,,,2020-11-20 12:35:21,,2018-04-30,,서울특별시 관악구 신림동 1422-38,CDFI2260012018000001,3200000,,,일반상업지역,"서울특별시 관악구 남부순환로 1617, 2층 (신림동)",08754,03,폐업,,,유흥업소밀집지역,,,,02-872-7744,6,1,,,
,근린생활시설,주식회사 엔젤인,,,2023-05-25,27906000,193643.274303943,442230.03574985,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,30.8,31,26,,,,,2023-05-25 13:52:00,,2018-04-30,,서울특별시 관악구 신림동 1638-1 삼모더프라임타워 1108호,CDFI2260012018000002,3200000,,,일반상업지역,"서울특별시 관악구 신원로 35, 삼모더프라임타워 1108호 (신림동)",08776,03,폐업,,,유흥업소밀집지역,,,,,34,8,,,
,,한국관광젯트여행(주),,,2018-12-27,,191182.000480527,442181.791890078,관광사업,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,,,,,,,,2018-12-27 17:22:31,,2003-04-01,151-903,서울특별시 관악구 신림동 1666 남문빌딩2층,CDFI2260012018000003,3200000,,,,,,03,폐업,,,,,,,34778200,,,,,
,사무실,HKC,2250264456,,2019-12-13,50000000,198038.813567583,441507.220728356,관광사업,국내여행업,2026-05-06 22:35:46,I,03,폐업,National TRAVEL BUSINESS,HKC,,113.5,114,1,,2017-01-01,2021-12-31,서울보증보험주식회사,2019-12-13 09:21:31,,2006-03-27,,서울특별시 관악구 남현동 1064-3,CDFI2260012018000004,3200000,,,관리지역,"서울특별시 관악구 남현1길 20, 4층 (남현동)",08806,03,폐업,,,기타,,,,,1,,,,
,,(주)명석관광,,,2021-12-31,150000000,192429.160875861,442856.622644707,관광사업,국내여행업,2026-05-06 22:35:46,I,03,폐업,National TRAVEL BUSINESS,MyeongseokTour Inc.,,,,,,2019-05-01,2020-04-30,"서울보증보험(20,000,000)",2022-01-28 15:53:06,,2001-06-22,,서울특별시 관악구 신림동 498-45,CDFI2260012019000001,3200000,,,,"서울특별시 관악구 신사로 116-1, 한양빌딩 B1-2호 (신림동)",08702,03,폐업,,,,,,,02-732-0033,,,,,
,,주식회사 피터팬여행사,,,2021-12-31,50000000,198374.473281221,441033.513044892,관광사업,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,,,,,2021-05-06,2022-05-06,한국관광협회중앙회 관광공제회,2022-01-26 16:38:40,,2006-04-28,,서울특별시 관악구 남현동 612-51 남현프라자 지하2층,CDFI2260012020000001,3200000,,,,"서울특별시 관악구 과천대로 909, 남현프라자 지하2층 (남현동)",08808,03,폐업,,,,,,,02-534-3210,,,,,
,,신림 여행사,,,2023-11-29,15000000,192597.407974484,442498.617590296,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,,,,,2021-08-08,2022-08-07,,2023-11-29 10:05:27,,2020-07-29,,서울특별시 관악구 신림동 505-1 신림종합시장,CDFI2260012020000002,3200000,,,,"서울특별시 관악구 남부순환로157길 63, 신림종합시장 (신림동)",08762,03,폐업,,,,,,,,,,,,
,,천연애 여행사,,,2022-09-23,15000000,192574.781517773,442730.736291767,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,,,,,2022-08-23,2023-08-22,서울보증보험(2천만),2022-09-30 10:09:38,,2020-11-19,,서울특별시 관악구 신림동 494-36 1층,CDFI2260012020000003,3200000,,,,"서울특별시 관악구 관천로19길 93, 1층 (신림동)",08705,03,폐업,,,,,,,02-852-6888,,,,,
,,행정자치연수원,,,2021-12-31,45000000,194350.166038647,440698.444186102,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,,,,,,,,2022-01-28 15:40:44,,2020-01-20,,서울특별시 관악구 신림동 1542-3 301호,CDFI2260012020000004,3200000,,,,"서울특별시 관악구 호암로22길 76, 301호 (신림동)",08819,03,폐업,,,,,,,02-2637-2260,,,,,
,,브이랜딩(V.Landing),,,2022-09-22,15000000,195133.96436704,442326.105241807,,국내여행업,2026-05-06 22:35:46,I,03,폐업,,,,110,110,,,2021-09-30,2022-09-29,서울보증보험주식회사,2022-09-22 16:48:40,,2021-09-28,,서울특별시 관악구 봉천동 911-25 뉴파즈빌딩 502호,CDFI2260012021000001,3200000,,,,"서울특별시 관악구 봉천로 411-1, 뉴파즈빌딩 502호 (봉천동)",08752,03,폐업,,,,,,,,,,,,
,,디에고베이스볼,,,2025-10-27,15100000,194245.682865547,440665.37114621,,국내여행업,2026-05-06 22:35:46,I,03,폐업,Domestic tarvel business,diegobaseball,,,,,,2025-03-27,2026-03-27,관광협회중앙회(2천만원),2025-10-27 18:08:27,,2025-03-26,,서울특별시 관악구 신림동 1545-1,CDFI2260012025000001,3200000,,,,"서울특별시 관악구 신림로19길 49, 지층 (신림동)",08819,03,폐업,,,,,,,,,,,,
