건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
,,,퍼펙트 크리닝,일반세탁업,,,,,210407.537549406,448533.609644264,2026-05-06 22:35:10,I,01,영업,,2007-07-19 09:16:56,2003-02-27,.00,138-872,서울특별시 송파구 풍납동 88-15,N,,3230000-205-1987-02848,3230000,서울특별시 송파구 바람드리5길 16 (풍납동),05513,,01,영업/정상,일반세탁업,02-0474-8560,,,,,
,,,현대 세탁소,일반세탁업,,,,,207733.269329991,444896.657859935,2026-05-06 22:34:27,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-864,서울특별시 송파구 잠실동 246-4 1층,N,,3230000-205-1987-02853,3230000,"서울특별시 송파구 삼전로9길 9 (잠실동,1층)",05567,,01,영업/정상,일반세탁업,02-0414-5115,,,,,
,,,현대사,일반세탁업,,,,,208652.935686673,444356.869739848,2026-05-06 22:35:05,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-845,서울특별시 송파구 석촌동 212-5,N,,3230000-205-1987-02855,3230000,서울특별시 송파구 백제고분로34길 14 (석촌동),05679,,01,영업/정상,일반세탁업,02-417-3468,,,,,
,,,잠실명품크리닝,일반세탁업,,,,,207135.295103874,445023.359991844,2026-05-06 22:35:15,I,01,영업,,2011-12-15 10:11:28,2003-02-27,33.00,138-863,서울특별시 송파구 잠실동 224-7 101호,N,,3230000-205-1987-02876,3230000,"서울특별시 송파구 올림픽로10길 48-1, 101호 (잠실동)",05570,,01,영업/정상,일반세탁업,02-0412-3685,,,,,
,,,제일사,일반세탁업,,,,,210264.563981294,447459.242238036,2026-05-06 22:35:04,I,01,영업,,2020-05-11 12:26:58,2003-02-27,42.90,138-879,서울특별시 송파구 풍납동 405-2,N,,3230000-205-1987-02879,3230000,서울특별시 송파구 토성로15길 3-3 (풍납동),05531,,01,영업/정상,일반세탁업,02-487-2182,,,,,
0,,0,파크호텔세탁소,일반세탁업,,,,,212609.377447603,441586.029967716,2026-05-06 22:35:20,I,01,영업,,2019-12-31 15:59:32,1987-05-12,33.80,138-926,서울특별시 송파구 장지동 895,N,,3230000-205-1987-03094,3230000,"서울특별시 송파구 위례광장로 270, 그린생활시설y동 1층 119호 (장지동, 송파와이즈더샵)",05852,,01,영업/정상,일반세탁업,031-745-7447,0,0,,,
,,,새서울세탁소,일반세탁업,,,,,211531.753173381,443847.708199267,2026-05-06 22:35:19,I,01,영업,,2023-06-05 11:04:42,1987-06-19,39.60,138-810,서울특별시 송파구 가락동 164-5,N,,3230000-205-1987-03095,3230000,"서울특별시 송파구 동남로17길 11, 1층 (가락동)",05820,,01,영업/정상,일반세탁업,02-814-8194,1,,1,,1
,,,유미사,일반세탁업,,,,,211900.023246443,443803.126494202,2026-05-06 22:35:02,I,01,영업,,2014-09-04 15:25:52,2003-02-27,26.00,138-811,서울특별시 송파구 가락동 174-8 지상1층,N,,3230000-205-1988-02703,3230000,"서울특별시 송파구 오금로44길 11, 1층 (가락동)",05769,,01,영업/정상,일반세탁업,02-0408-6375,,,,,
,,,수진사,일반세탁업,,,,,208575.519070141,444699.95835484,2026-05-06 22:35:02,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-842,서울특별시 송파구 석촌동 6-5,N,,3230000-205-1988-02704,3230000,서울특별시 송파구 삼학사로18길 5 (석촌동),05612,,01,영업/정상,일반세탁업,02-0403-5620,,,,,
,,,라운드리,일반세탁업,,,,,208589.363343145,445455.90405262,2026-05-06 22:35:01,I,01,영업,,2025-02-11 15:32:51,2003-02-27,.00,138-915,서울특별시 송파구 잠실동 40-1 지하3층,N,,3230000-205-1988-02710,3230000,"서울특별시 송파구 올림픽로 240, 지하3층 (잠실동)",05554,,01,영업/정상,일반세탁업,02-0419-7000,,,,,
,,,동백세탁소,일반세탁업,,,,,209754.929421747,445771.34572749,2026-05-06 22:34:52,I,01,영업,,2005-07-21 00:00:00,2003-02-27,83.16,138-829,서울특별시 송파구 방이동 98,N,,3230000-205-1988-02718,3230000,서울특별시 송파구 올림픽로32길 19-36 (방이동),05547,,01,영업/정상,일반세탁업,02-0420-6993,,,,,
,,,백양세탁,일반세탁업,,,,,209568.816317316,444307.032127093,2026-05-06 22:35:19,I,01,영업,,2024-03-14 12:52:43,2003-02-27,43.20,138-847,서울특별시 송파구 석촌동 297-39 지상1층,N,,3230000-205-1988-02747,3230000,"서울특별시 송파구 송파대로37길 30, 지상1층 (석촌동)",05697,,01,영업/정상,일반세탁업,02-400-6040,,,,,
,,,석촌사,일반세탁업,,,,,208945.414338133,444218.739630623,2026-05-06 22:35:07,I,01,영업,,2016-06-28 10:46:46,2003-02-27,.00,138-845,서울특별시 송파구 석촌동 242-4,N,,3230000-205-1989-02660,3230000,서울특별시 송파구 가락로5길 7 (석촌동),05691,,01,영업/정상,일반세탁업,02-0412-6332,,,,,
,,,신우사,일반세탁업,,,,,210591.355843488,448176.432092651,2026-05-06 22:35:02,I,01,영업,,2010-12-22 15:20:44,2003-02-27,.00,138-873,서울특별시 송파구 풍납동 152-76,N,,3230000-205-1989-02676,3230000,서울특별시 송파구 풍성로25다길 3 (풍납동),05521,,01,영업/정상,일반세탁업,02-0478-4362,,,,,
,,,칠성사,일반세탁업,,,,,213036.723954419,443294.751928921,2026-05-06 22:35:02,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-815,서울특별시 송파구 거여동 548,N,,3230000-205-1989-02677,3230000,서울특별시 송파구 오금로64나길 10 (거여동),05777,,01,영업/정상,일반세탁업,02-406-0068,,,,,
,,,라이프세탁,일반세탁업,,,,,208707.089897534,446299.352775446,2026-05-06 22:35:02,I,01,영업,,2013-12-23 13:36:50,2003-02-27,.00,138-934,서울특별시 송파구 신천동 7 장미 B상가 211호,N,,3230000-205-1989-02683,3230000,"서울특별시 송파구 올림픽로35길 112 (신천동, 장미아파트B상가211호)",05504,,01,영업/정상,일반세탁업,02-0423-5259,,,,,
,,,한국세탁,일반세탁업,,,,,210160.56239438,444201.504023806,2026-05-06 22:35:02,I,01,영업,,2014-09-05 13:34:35,2003-02-27,30.00,138-854,서울특별시 송파구 송파동 183-8 지상1층,N,,3230000-205-1989-02685,3230000,"서울특별시 송파구 송파대로36가길 17, 지상1층 (송파동)",05678,,01,영업/정상,일반세탁업,02-0402-5778,,,,,
,,,한일사,일반세탁업,,,,,210042.050016062,445036.28060846,2026-05-06 22:35:02,I,01,영업,,2005-09-14 00:00:00,2003-02-27,.00,138-852,서울특별시 송파구 송파동 144-3,N,,3230000-205-1989-02690,3230000,서울특별시 송파구 백제고분로46길 31 (송파동),05663,,01,영업/정상,일반세탁업,02-0420-2395,,,,,
,,,백성사,일반세탁업,,,,,211141.896944214,443411.561959657,2026-05-06 22:34:58,I,01,영업,,2005-07-21 00:00:00,2003-02-27,16.50,138-807,서울특별시 송파구 가락동 133-10,N,,3230000-205-1990-02586,3230000,서울특별시 송파구 동남로11길 20 (가락동),05827,,01,영업/정상,일반세탁업,02-407-7103,,,,,
,,,백성사,일반세탁업,,,,,211290.596153282,445226.867048882,2026-05-06 22:34:58,I,01,영업,,2012-12-17 14:22:09,2003-02-27,9.99,138-855,서울특별시 송파구 오금동 20-1 지상1층,N,,3230000-205-1990-02588,3230000,"서울특별시 송파구 양재대로72길 16, 지상1층 (오금동)",05656,,01,영업/정상,일반세탁업,02-402-0414,,,,,
,,,은혜사,일반세탁업,,,,,210492.711926541,445643.889981483,2026-05-06 22:34:59,I,01,영업,,2005-07-21 00:00:00,2003-02-27,15.12,138-830,서울특별시 송파구 방이동 168-17,N,,3230000-205-1990-02591,3230000,서울특별시 송파구 백제고분로50길 43 (방이동),05628,,01,영업/정상,일반세탁업,02-416-9157,,,,,
,,,지명사,일반세탁업,,,,,212134.827534762,444193.481289172,2026-05-06 22:34:56,I,01,영업,,2010-04-16 10:31:47,2003-02-27,126.18,138-860,서울특별시 송파구 오금동 154-15,N,,3230000-205-1990-02600,3230000,서울특별시 송파구 성내천로14길 11 (오금동),05740,,01,영업/정상,일반세탁업,02-0404-6590,,,,,
,,,현대세탁,일반세탁업,,,,,209726.884002074,445333.11700143,2026-05-06 22:35:08,I,01,영업,,2005-07-20 00:00:00,2003-02-27,165.68,138-849,서울특별시 송파구 송파동 50-9,N,,3230000-205-1990-02621,3230000,서울특별시 송파구 오금로18길 5 (송파동),05620,,01,영업/정상,일반세탁업,02-412-3064,,,,,
,,,삼전세탁,일반세탁업,,,,,208019.709604953,444267.803579515,2026-05-06 22:35:08,I,01,영업,,2016-01-07 16:00:45,2003-02-27,11.77,138-838,서울특별시 송파구 삼전동 65-9,N,,3230000-205-1990-02624,3230000,서울특별시 송파구 백제고분로28길 27 (삼전동),05590,,01,영업/정상,일반세탁업,02-0419-0064,,,,,
,,,단골사,일반세탁업,,,,,211778.735699452,443541.606406414,2026-05-06 22:35:08,I,01,영업,,2005-07-21 00:00:00,2003-02-27,99.30,138-812,서울특별시 송파구 가락동 187-9,N,,3230000-205-1990-02630,3230000,서울특별시 송파구 문정로11길 20 (가락동),05782,,01,영업/정상,일반세탁업,02-0448-5847,,,,,
,,,은혜세탁,일반세탁업,,,,,212491.405364999,444014.60527602,2026-05-06 22:35:08,I,01,영업,,2006-02-14 00:00:00,2003-02-27,23.10,138-813,서울특별시 송파구 거여동 5-16,N,,3230000-205-1990-02631,3230000,서울특별시 송파구 성내천로18길 12-1 (거여동),05736,,01,영업/정상,일반세탁업,02-0448-7667,,,,,
,,,공주사,일반세탁업,,,,,210629.180661576,448038.291539748,2026-05-06 22:35:08,I,01,영업,,2005-07-21 00:00:00,2003-02-27,77.19,138-873,서울특별시 송파구 풍납동 491-1,N,,3230000-205-1990-02632,3230000,서울특별시 송파구 올림픽로57길 7 (풍납동),05520,,01,영업/정상,일반세탁업,02-0474-9345,,,,,
0,,0,백조사,일반세탁업,,,,,210045.748264305,442930.687284628,2026-05-06 22:35:07,I,01,영업,,2013-07-19 16:03:38,2003-02-27,23.10,138-885,서울특별시 송파구 문정동 150 호돌이상가 지상1층 103호,N,,3230000-205-1990-02635,3230000,"서울특별시 송파구 중대로 24, 지상1층 103호 (문정동, 호돌이상가)",05834,0,01,영업/정상,일반세탁업,02-404-5363,1,0,1,0,1
,,,선경사,일반세탁업,,,,,210774.395304083,442920.761946994,2026-05-06 22:35:08,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-825,서울특별시 송파구 문정동 44-9,N,,3230000-205-1990-02645,3230000,서울특별시 송파구 동남로2길 9 (문정동),05805,,01,영업/정상,일반세탁업,02-408-8871,,,,,
,,,혜민사,일반세탁업,,,,,210952.627222126,442559.407557274,2026-05-06 22:35:08,I,01,영업,,2015-06-08 16:55:28,2003-02-27,115.83,138-826,서울특별시 송파구 문정동 60-6,N,,3230000-205-1990-02647,3230000,서울특별시 송파구 송파대로18길 7-1 (문정동),05807,,01,영업/정상,일반세탁업,02-401-0832,,,,,
,,,하얀사,일반세탁업,,,,,210711.224768987,443936.646397027,2026-05-06 22:35:07,I,01,영업,,2005-09-14 00:00:00,2003-02-27,.00,138-802,서울특별시 송파구 가락동 52-7,N,,3230000-205-1990-02670,3230000,서울특별시 송파구 송이로19길 5 (가락동),05714,,01,영업/정상,일반세탁업,02-0400-7870,,,,,
,,,은하사,일반세탁업,,,,,213795.835875629,443318.249008627,2026-05-06 22:34:59,I,01,영업,,2005-07-20 00:00:00,2003-02-27,35.10,138-821,서울특별시 송파구 마천동 329-30 (1층),N,,3230000-205-1990-03074,3230000,"서울특별시 송파구 성내천로 325 (마천동,(1층))",05762,,01,영업/정상,일반세탁업,02-448-0260,,,,,
,,,현대사,일반세탁업,,,,,213010.753370845,444078.664823955,2026-05-06 22:34:54,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-818,서울특별시 송파구 마천동 120-5,N,,3230000-205-1991-03021,3230000,서울특별시 송파구 마천로39길 16 (마천동),05755,,01,영업/정상,일반세탁업,02-404-6198,,,,,
,,,한강사,일반세탁업,,,,,211266.598802933,444959.891111782,2026-05-06 22:34:54,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-856,서울특별시 송파구 오금동 41-9,N,,3230000-205-1991-03024,3230000,서울특별시 송파구 마천로8길 19 (오금동),05659,,01,영업/정상,일반세탁업,02-0404-6700,,,,,
,,,한강세탁소,일반세탁업,,,,,212650.418028885,443013.887195707,2026-05-06 22:34:18,I,01,영업,,2005-09-22 00:00:00,2003-02-27,.00,138-110,서울특별시 송파구 거여동 293 거여4단지 아파트 406동상가  103호,N,,3230000-205-1991-03048,3230000,"서울특별시 송파구 양산로4길 8 (거여동,거여4단지 아파트 406동상가  103호)",05787,,01,영업/정상,일반세탁업,02-400-5330,,,,,
,,,효성세탁소,일반세탁업,,,,,210068.709244252,445895.515259907,2026-05-06 22:34:29,I,01,영업,,2013-12-23 13:45:30,2003-02-27,19.40,138-828,서울특별시 송파구 방이동 51-02 지하상가 B1  119호,N,,3230000-205-1991-03049,3230000,"서울특별시 송파구 백제고분로 501 (방이동, 지하상가B1 119호)",05545,,01,영업/정상,일반세탁업,02-0422-1416,,,,,
,,,백영사,일반세탁업,,,,,208187.623477261,445589.718583334,2026-05-06 22:34:53,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-916,서울특별시 송파구 잠실동 27-6 5단지상가 3층동 319호,N,,3230000-205-1991-03055,3230000,"서울특별시 송파구 올림픽로 203, 3층동 319호 (잠실동,5단지상가)",05503,,01,영업/정상,일반세탁업,02-414-3939,,,,,
,,,현대사,일반세탁업,,,,,212713.286760893,444007.190288148,2026-05-06 22:35:00,I,01,영업,,2013-05-24 17:26:49,2003-02-27,.00,138-813,서울특별시 송파구 거여동 128-15 지상1층,N,,3230000-205-1991-03060,3230000,"서울특별시 송파구 오금로53길 50, 지상1층 (거여동)",05735,,01,영업/정상,일반세탁업,02-0431-2823,,,,,
,,,한양세탁,일반세탁업,,,,,208153.865301632,444642.452937264,2026-05-06 22:34:59,I,01,영업,,2023-12-28 11:50:10,2003-02-27,19.80,138-839,서울특별시 송파구 삼전동 103-8,N,,3230000-205-1991-03086,3230000,"서울특별시 송파구 백제고분로27길 10, 1층 (삼전동)",05604,,01,영업/정상,일반세탁업,02-417-6821,,,,,
,,,래미안 명품세탁,일반세탁업,,,,,211611.3536395,444006.154467815,2026-05-06 22:35:19,I,01,영업,,2020-12-16 10:57:15,2003-02-27,30.00,138-810,서울특별시 송파구 가락동 165 래미안파크팰리스 상가,N,,3230000-205-1991-03087,3230000,"서울특별시 송파구 동남로 227, 래미안파크팰리스 상가 1층 114호 (가락동)",05820,,01,영업/정상,일반세탁업,02-449-0391,,,,,
,,,백성 명품 크리닝,일반세탁업,,,,,209953.199606404,448113.567155547,2026-05-06 22:35:21,I,01,영업,,2019-08-06 15:49:42,2003-02-27,23.10,138-877,서울특별시 송파구 풍납동 203-19,N,,3230000-205-1992-02961,3230000,"서울특별시 송파구 풍성로 6, 1층 (풍납동)",05525,,01,영업/정상,일반세탁업,02-422-3383,,,,,
,,,SKY명품세탁,일반세탁업,2026-04-30,,,,207053.654109318,445132.409819111,2026-05-06 22:35:11,I,02,폐업,,2026-04-30 15:53:09,2003-02-27,29.70,138-862,서울특별시 송파구 잠실동 198-4 (1층),N,,3230000-205-1992-02973,3230000,"서울특별시 송파구 석촌호수로12길 52 (잠실동,(1층))",05562,,03,폐업,일반세탁업,02-417-2081,,,,,
,,,백성세탁,일반세탁업,,,,,208674.454997649,444118.833842654,2026-05-06 22:35:09,I,01,영업,,2013-06-13 15:28:04,2003-02-27,19.70,138-845,서울특별시 송파구 석촌동 227 지상1층,N,,3230000-205-1992-02980,3230000,"서울특별시 송파구 백제고분로34길 35, 지상1층 (석촌동)",05691,,01,영업/정상,일반세탁업,02-412-1823,,,,,
,,,대우세탁,일반세탁업,,,,,211233.250878951,442809.167803478,2026-05-06 22:34:33,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-824,서울특별시 송파구 문정동 14-5,N,,3230000-205-1992-02993,3230000,서울특별시 송파구 문정로5길 17-19 (문정동),05797,,01,영업/정상,일반세탁업,02-443-4453,,,,,
0,임대,0,현대 세탁소,일반세탁업,,,,,207765.345117075,444230.811991104,2026-05-06 22:35:22,I,01,영업,0,2022-10-12 15:28:29,2020-05-21,24.91,138-838,서울특별시 송파구 삼전동 39 현대아파트,N,0,3230000-205-2020-00006,3230000,"서울특별시 송파구 백제고분로22길 37, 현대아파트 1층 103호 (삼전동)",05595,1,01,영업/정상,일반세탁업,,1,,1,,1
0,임대,0,거여 파워 명품세탁,일반세탁업,,,,,212899.338951049,442943.338506955,2026-05-06 22:35:19,I,01,영업,0,2020-12-24 13:52:36,2020-12-24,39.00,138-110,서울특별시 송파구 거여동 295 거여6단지아파트,N,0,3230000-205-2020-00011,3230000,"서울특별시 송파구 양산로2길 38, 상가 101-2호 (거여동, 거여6단지아파트)",05789,1,01,영업/정상,일반세탁업,,1,,1,,1
0,임대,0,구두수선.운동화빨래방,운동화전문세탁업,,,,,207738.684481531,444299.035916761,2026-05-06 22:35:19,I,01,영업,0,2021-02-15 09:19:47,2021-02-15,25.00,138-838,서울특별시 송파구 삼전동 40,N,0,3230000-205-2021-00002,3230000,"서울특별시 송파구 백제고분로22길 33, 1층 (삼전동)",05595,1,01,영업/정상,운동화전문세탁업,,1,,1,,1
0,임대,0,현대세탁소,일반세탁업,,,,,209699.732038203,444731.118589596,2026-05-06 22:35:19,I,01,영업,0,2021-06-16 14:15:32,2021-06-16,31.85,138-850,서울특별시 송파구 송파동 91-17,N,0,3230000-205-2021-00003,3230000,"서울특별시 송파구 가락로21길 31, 1층 102호 (송파동)",05667,0,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,운동화 이불 빠는 날,운동화전문세탁업,,,,,213523.631762485,443884.077303995,2026-05-06 22:35:19,I,01,영업,0,2021-12-08 15:11:20,2021-12-08,33.00,138-820,서울특별시 송파구 마천동 190-27,N,0,3230000-205-2021-00005,3230000,"서울특별시 송파구 마천로51길 40, 1층 2호 (마천동)",05758,1,01,영업/정상,운동화전문세탁업,,,,,,1
0,임대,0,크린홈,일반세탁업,,,,,208648.435932928,444561.035152708,2026-05-06 22:35:19,I,01,영업,0,2021-12-10 16:24:55,2021-12-10,69.75,138-842,서울특별시 송파구 석촌동 13-13,N,0,3230000-205-2021-00006,3230000,"서울특별시 송파구 삼학사로14길 14-1, 101호,102호 (석촌동)",05613,2,01,영업/정상,일반세탁업,,1,,1,,3
0,,0,럭키 세탁소,일반세탁업,,,,,208853.600352589,444458.036691859,2026-05-06 22:35:19,I,01,영업,0,2022-08-22 10:02:32,2022-08-22,23.10,138-845,서울특별시 송파구 석촌동 245-4,N,0,3230000-205-2022-00002,3230000,"서울특별시 송파구 가락로5길 33, 1층 101호 (석촌동)",05680,1,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,헬리오 명품세탁소,일반세탁업,,,,,209412.197809542,443928.783342251,2026-05-06 22:35:19,I,01,영업,0,2022-08-26 11:13:54,2022-08-26,28.26,138-160,서울특별시 송파구 가락동 913 헬리오시티,N,0,3230000-205-2022-00003,3230000,"서울특별시 송파구 송파대로 345, 그린생활시설 1B동 지하1층 155호 (가락동, 헬리오시티)",05698,1,01,영업/정상,일반세탁업,,,1,,1,2
0,,0,현대세탁소,일반세탁업,,,,,212403.643733203,443417.837902915,2026-05-06 22:35:19,I,01,영업,0,2022-12-05 14:03:55,2022-12-05,16.65,138-816,서울특별시 송파구 거여동 362 현대아파트,N,0,3230000-205-2022-00004,3230000,"서울특별시 송파구 오금로54길 10, 103, 104호 (거여동, 현대아파트)",05771,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,현대 명품 세탁,일반세탁업,,,,,211908.776682936,443163.745015781,2026-05-06 22:35:19,I,01,영업,0,2024-01-17 16:37:24,2024-01-17,.00,138-200,서울특별시 송파구 문정동 145 문정시영아파트상가,N,0,3230000-205-2024-00001,3230000,"서울특별시 송파구 송이로31길 52, 문정시영아파트상가 1층 107호 (문정동)",05786,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,송파시니어클럽 버블세탁소,일반세탁업,,,,,209636.916608671,444858.989436237,2026-05-06 22:35:19,I,01,영업,0,2024-01-22 14:49:10,2024-01-17,82.00,138-851,서울특별시 송파구 송파동 113-2 송파여성문화회관,N,0,3230000-205-2024-00002,3230000,"서울특별시 송파구 백제고분로42길 5, 송파여성문화회관 4층 (송파동)",05666,4,01,영업/정상,일반세탁업,02-424-1255,,,,,4
0,,0,파인항균세탁,일반세탁업,,,,,211474.833458827,441716.229439967,2026-05-06 22:35:19,I,01,영업,0,2024-04-01 13:08:51,2024-04-01,34.56,138-925,서울특별시 송파구 장지동 856 송파파인타운10단지,N,0,3230000-205-2024-00003,3230000,"서울특별시 송파구 송파대로8길 20, 202호 (장지동, 송파파인타운10단지)",05813,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,한양세탁소,일반세탁업,,,,,208317.419891103,445894.98085039,2026-05-06 22:35:19,I,01,영업,0,2025-01-09 17:41:38,2025-01-09,40.07,138-916,서울특별시 송파구 잠실동 27 잠실주공아파트,N,0,3230000-205-2025-00001,3230000,"서울특별시 송파구 송파대로 567, 2층 제201-가호내 제2층호 (잠실동, 잠실주공아파트)",05503,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,키즈리턴 세탁,일반세탁업,,,,,212563.050500552,441406.981434166,2026-05-06 22:35:19,I,01,영업,0,2025-04-16 10:47:19,2025-04-16,50.80,138-926,서울특별시 송파구 장지동 896 위례중앙푸르지오2단지,N,0,3230000-205-2025-00002,3230000,"서울특별시 송파구 위례광장로 290, 상가동 1층 132호 (장지동, 위례중앙푸르지오2단지)",05852,2,01,영업/정상,일반세탁업,,1,,,,2
0,,0,모아사,일반세탁업,,,,,210340.826709555,447840.280039071,2026-05-06 22:35:19,I,01,영업,0,2025-06-16 14:27:52,2025-06-16,28.00,138-874,서울특별시 송파구 풍납동 231-21,N,0,3230000-205-2025-00003,3230000,"서울특별시 송파구 올림픽로51길 31, 1층 (풍납동)",05532,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,서울송파지역자활센터(따뜻한 빨래터),일반세탁업,,,,,212721.851392853,443595.751962782,2026-05-06 22:35:19,I,01,영업,0,2025-06-20 16:01:02,2025-06-20,90.00,138-813,서울특별시 송파구 거여동 174-4 대화빌딩,N,0,3230000-205-2025-00004,3230000,"서울특별시 송파구 거마로 13, 1층 (거여동)",05744,2,01,영업/정상,일반세탁업,,,,,,2
0,,0,코인워시 송파삼전호수점,빨래방업,,,,,208378.058421945,444811.316666732,2026-05-06 22:35:19,I,01,영업,0,2025-07-14 10:02:57,2025-07-14,46.24,138-840,서울특별시 송파구 삼전동 113-8,N,0,3230000-205-2025-00005,3230000,"서울특별시 송파구 백제고분로31길 31, 104호 (삼전동)",05601,3,01,영업/정상,빨래방업,,,,,,3
0,,0,파워 명품 세탁소,일반세탁업,2026-04-24,,,,,,2026-05-06 22:35:19,I,02,폐업,0,2026-04-24 15:26:22,2025-12-11,50.22,138-888,서울특별시 송파구 문정동 639-5 힐스테이트에코송파,N,0,3230000-205-2025-00006,3230000,"서울특별시 송파구 정의로7길 13, 힐스테이트에코송파 1층 130호 (문정동)",05835,1,03,폐업,일반세탁업,,,,,,1
0,,0,EVERYDAY 새신발세탁소,운동화전문세탁업,2025-12-29,,,,208194.202952444,446000.543751385,2026-05-06 22:35:19,I,02,폐업,0,2025-12-29 13:36:00,2021-01-13,25.05,138-916,서울특별시 송파구 잠실동 27-2 주공아파트,N,0,3230000-205-2021-00001,3230000,"서울특별시 송파구 잠실로 15, 1층 2호 (잠실동)",05503,1,03,폐업,운동화전문세탁업,,,,,,2
,,,제일세탁,일반세탁업,,,,,210045.748264305,442930.687284628,2026-05-06 22:34:30,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-885,서울특별시 송파구 문정동 150 훼밀리(아) 호순이상가 204호,N,,3230000-205-2003-00064,3230000,"서울특별시 송파구 중대로 24 (문정동,훼밀리(아) 호순이상가 204호)",05834,,01,영업/정상,일반세탁업,02-401-7573,,,,,
,,,백양사,일반세탁업,,,,,208548.19135796,444260.08022155,2026-05-06 22:34:29,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-845,서울특별시 송파구 석촌동 215-9,N,,3230000-205-2003-00066,3230000,서울특별시 송파구 삼학사로10길 5 (석촌동),05679,,01,영업/정상,일반세탁업,02-414-7663,,,,,
,,,아남세탁,일반세탁업,,,,,212780.755745814,444261.78281416,2026-05-06 22:34:29,I,01,영업,,2009-08-14 17:14:38,2003-02-27,.00,138-817,서울특별시 송파구 마천동 20-6,N,,3230000-205-2003-00070,3230000,서울특별시 송파구 마천로35길 13 (마천동),05733,,01,영업/정상,일반세탁업,02-443-4715,,,,,
,,,백합사,일반세탁업,,,,,210282.478607038,445741.888861314,2026-05-06 22:34:29,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-830,서울특별시 송파구 방이동 175-7,N,,3230000-205-2003-00071,3230000,서울특별시 송파구 백제고분로50길 19 (방이동),05627,,01,영업/정상,일반세탁업,02-418-4473,,,,,
,,,삼성세탁,일반세탁업,,,,,208707.089897534,446299.352775446,2026-05-06 22:34:33,I,01,영업,,2013-12-23 14:06:58,2003-02-27,.00,138-934,서울특별시 송파구 신천동 7 장미B상가 219호,N,,3230000-205-2003-00077,3230000,"서울특별시 송파구 올림픽로35길 112 (신천동, 장미아파트B상가219호)",05504,,01,영업/정상,일반세탁업,02-422-3426,,,,,
,,,백광세탁,일반세탁업,,,,,210422.574505583,443987.754829695,2026-05-06 22:34:34,I,01,영업,,2008-12-03 16:38:02,2003-02-27,.00,138-804,서울특별시 송파구 가락동 91-10,N,,3230000-205-2003-00091,3230000,서울특별시 송파구 양재대로62길 18 (가락동),05711,,01,영업/정상,일반세탁업,02-402-8995,,,,,
,,,캠브리지세탁,일반세탁업,,,,,210821.88195506,445490.718810581,2026-05-06 22:34:34,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-834,서울특별시 송파구 방이동 193-31,N,,3230000-205-2003-00092,3230000,서울특별시 송파구 양재대로71길 36 (방이동),05637,,01,영업/정상,일반세탁업,02-422-9242,,,,,
,,,큐,일반세탁업,,,,,211105.493085487,443095.853323074,2026-05-06 22:34:28,I,01,영업,,2005-07-21 00:00:00,2003-06-02,.00,138-824,서울특별시 송파구 문정동 7,N,,3230000-205-2003-00102,3230000,서울특별시 송파구 송이로28길 9 (문정동),05796,,01,영업/정상,일반세탁업,02-448-2353,,,,,
,,,레이크팰리스 세탁소,일반세탁업,,,,,208105.938904596,445043.97737109,2026-05-06 22:35:20,I,01,영업,,2016-10-04 15:41:53,2003-02-27,28.00,138-915,서울특별시 송파구 잠실동 44-3,N,,3230000-205-2003-00105,3230000,"서울특별시 송파구 석촌호수로 135, 209,210호 (잠실동, 레이크팰리스 상가)",05607,,01,영업/정상,일반세탁업,02-414-6617,,,,,
