건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,,(주)에이디피비즈트레블,,,2023-03-23,200000000,190869.535849091,447418.610331007,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2020-08-28,2021-08-27,서울보증보험주식회사,2023-03-27 10:50:02,,2014-11-19,150-806,서울특별시 영등포구 당산동4가 39-5,CDFI2260042014000046,3180000,,,,"서울특별시 영등포구 당산로 159, 4층 401호 (당산동4가, 휘선빌딩)",07219,03,폐업,,,,,,,,,,,,
,,사이판투어몰,,,2021-07-19,200000000,194561.746032498,446364.318286465,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2018-12-20,2019-12-19,서울보증보험주식회사,2021-07-19 15:10:13,,2014-11-27,,서울특별시 영등포구 여의도동 61-3 라이프오피스텔,CDFI2260042014000049,3180000,,,,"서울특별시 영등포구 63로 40, 라이프오피스텔 1120호 (여의도동)",07345,03,폐업,,,,,,,070-7719-6226,,,,,
,,선양세기여행사,,,2025-08-01,200000000,190924.36535661,443312.771502817,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2025-01-16,2026-01-15,서울보증보험주식회사,2025-08-04 14:39:11,,2015-01-16,150-825,서울특별시 영등포구 대림동 1075-17,CDFI2260042015000007,3180000,,,,서울특별시 영등포구 도림천로11길 26 (대림동),07419,03,폐업,,,,,,,,,,,,
,,(주)라이하이난,,,2016-06-30,200000000,190835.440548654,443234.638581265,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2015-01-22,2016-01-22,한국관광협회중앙회,2016-07-13 12:58:24,,2015-01-20,150-825,서울특별시 영등포구 대림동 1056-13,CDFI2260042015000010,3180000,,,,서울특별시 영등포구 도림천로11길 12 (대림동),07420,03,폐업,,,,,,,02-720-7712,,,,,
,,BTB여행사,,,2024-05-17,200000000,190951.207183173,443760.440726174,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2023-03-20,2024-03-19,서울보증보험주식회사,2024-05-17 16:02:28,,2015-01-21,150-815,서울특별시 영등포구 대림동 721-7,CDFI2260042015000011,3180000,,,,"서울특별시 영등포구 대림로27가길 9, 1층 (대림동, 대산빌딩)",07413,03,폐업,,,,,,,,,,,,
,,평안여행사,,,2015-07-24,200000000,190916.321857415,443219.292412795,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2015-02-03,2016-02-03,한국관광협회중앙회,2015-07-24 16:31:20,,2015-01-22,150-825,서울특별시 영등포구 대림동 1068-1,CDFI2260042015000012,3180000,,,,서울특별시 영등포구 디지털로37길 28 (대림동),,03,폐업,,,,,,,,,,,,
,,(주)북경여행사,,,2017-07-10,200000000,190907.016041181,443260.649439487,,종합여행업,2026-05-06 22:36:18,I,03,폐업,,,,,,,,2017-01-28,2018-01-28,한국관광협회중앙회,2017-07-10 17:49:01,,2015-01-26,150-825,서울특별시 영등포구 대림동 1058-20,CDFI2260042015000014,3180000,,,,"서울특별시 영등포구 디지털로37길 32, 1층 (대림동)",07419,03,폐업,,,,,,,,,,,,
,,(주)유피티,,,2018-09-28,200000000,190372.127120283,448218.446478138,,종합여행업,2026-05-06 22:36:19,I,03,폐업,,,,,,,,2014-11-27,2015-11-27,한국관광협회중앙회 여행공제회,2018-09-28 13:58:02,,2011-10-20,150-105,서울특별시 영등포구 양평동5가 1-1,CDFI2260042015000022,3180000,,,,"서울특별시 영등포구 양평로21길 26, 14층 1405호 (양평동5가, 선유도역1차아이에스비즈타워)",,03,폐업,,,,,,,02-714-7767,,,,,
,,(주)상운,,,2020-09-03,200000000,191064.392241101,443038.625810327,,종합여행업,2026-05-06 22:36:19,I,03,폐업,,,,,,,,,,,2020-09-04 12:43:57,,2015-02-25,150-825,서울특별시 영등포구 대림동 1080-30,CDFI2260042015000023,3180000,,,,"서울특별시 영등포구 디지털로 355, 1층 (대림동)",07421,03,폐업,,,,,,,02-6083-8828,,,,,
,,(주)뉴바이트래블,,,2019-09-04,200000000,190938.730735445,444826.274708509,,종합여행업,2026-05-06 22:36:19,I,03,폐업,,,,,,,,2016-07-18,2017-07-18,한국관광협회,2019-09-05 10:18:18,,2015-03-11,,서울특별시 영등포구 도림동 254-5,CDFI2260042015000030,3180000,,,,"서울특별시 영등포구 도신로 51, 202호 (도림동, 송덕빌딩)",07375,03,폐업,,,,,,,02-6674-1004,,,,,
,,티엔지(주),,,2019-03-20,200000000,191292.095160096,447892.078672003,,종합여행업,2026-05-06 22:36:19,I,03,폐업,,,,,,,,2016-06-20,2017-06-19,서울보증보험주식회사,2019-03-20 17:58:33,,2015-03-16,,서울특별시 영등포구 당산동5가 11-33 지하1층 115호,CDFI2260042015000032,3180000,,,,"서울특별시 영등포구 당산로 222, 지하1층 115호 (당산동5가, 당산디오빌)",07214,03,폐업,,,,,,,02-6014-9952,,,,,
,근린생활시설,가이여행사,,,2016-03-31,200000000,189682.022243843,446823.857632163,,종합여행업,2026-05-06 22:36:19,I,03,폐업,General Travel Business,GAYI TRAVEL,,41.61,42,5,,2014-10-10,2015-10-10,한국여행업협회,2016-04-06 13:37:19,,2014-10-07,,서울특별시 영등포구 양평동2가 37-2,CDFI2260042015000037,3180000,,,일반주거지역,"서울특별시 영등포구 영등포로 21, 지하층 103호 (양평동2가)",07275,03,폐업,,,,,,,02-333-5971,6,1,,,
,,한중대림여행사,,,2020-09-01,200000000,190938.838752218,443138.114162768,,종합여행업,2026-05-06 22:36:19,I,03,폐업,,,,,,,,,,,2020-09-02 09:31:28,,2015-04-06,150-825,서울특별시 영등포구 대림동 1068-10,CDFI2260042015000038,3180000,,,,서울특별시 영등포구 디지털로37길 20 (대림동),07419,03,폐업,,,,,,,070-7535-5185,,,,,
,,와이지인터내셔널투어(주),,,2020-11-18,225000000,189921.671894763,445990.538307199,,종합여행업,2026-05-06 22:36:20,I,03,폐업,,,,,,,,2017-06-23,2018-06-23,한국관광협회중앙회 여행공제회,2020-11-18 14:47:41,,2015-06-02,,서울특별시 영등포구 문래동5가 10,CDFI2260042015000051,3180000,,,,"서울특별시 영등포구 선유로3길 10, 4층 1호 (문래동5가, 하우스디비즈)",07285,03,폐업,,,,,,,,,,,,
,,(주)오키드투어,,,2020-03-30,200000000,190957.334072721,443742.626306925,,종합여행업,2026-05-06 22:36:20,I,03,폐업,,,,,,,,2016-06-26,2017-06-25,서울보증보험주식회사,2020-04-01 22:33:52,,2015-06-19,,서울특별시 영등포구 대림동 721-9,CDFI2260042015000054,3180000,,,,"서울특별시 영등포구 대림로29길 8, 302호 (대림동, 대호빌딩)",07413,03,폐업,,,,,,,,,,,,
,,(주)고려여행글로벌에이전시,,,2021-11-08,350000000,190996.357288859,445841.377603245,,종합여행업,2026-05-06 22:36:20,I,03,폐업,GENERAL TRAVEL BUSINESS,"Korea Tour Global Agency Co., Ltd.",,,,,,2020-11-27,2021-11-27,한국관광협회중앙회,2021-11-08 17:09:15,,2007-12-03,,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티,CDFI2260042015000057,3180000,,,,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 1동 8층 803-159호 (문래동3가)",07299,03,폐업,,,,,,,02-776-7151,,,,,
,,주식회사 한국이티엠,,,2018-01-05,200000000,193657.079889411,446371.108165276,,종합여행업,2026-05-06 22:36:20,I,03,폐업,,,,,,,,2016-09-25,2017-09-24,서울보증보험주식회사,2018-01-05 14:32:29,,2015-08-25,,서울특별시 영등포구 여의도동 45-20,CDFI2260042015000066,3180000,,,,"서울특별시 영등포구 국제금융로8길 27-9, 711호 (여의도동, 동북빌딩)",07332,03,폐업,,,,,,,02-783-7600,,,,,
,,한올국제여행사,,,2020-08-05,200000000,189682.022243843,446823.857632163,,종합여행업,2026-05-06 22:36:20,I,03,폐업,,,,,,,,2015-09-18,2016-09-17,,2020-08-05 17:13:50,,2015-09-16,,서울특별시 영등포구 양평동2가 37-2 1층 1-2호,CDFI2260042015000068,3180000,,,,"서울특별시 영등포구 영등포로 21, 1층 1-2호 (양평동2가, 양평빌딩)",07275,03,폐업,,,,,,,,,,,,
,,주식회사 차행만리,,,2017-03-17,200000000,191017.769886502,443896.684487073,,종합여행업,2026-05-06 22:36:21,I,03,폐업,GENERAL TRAVEL BUSINESS,"Chahaeng-manli Co., Ltd",,,,,,2015-12-11,2016-12-11,,2017-03-20 10:20:38,,2015-12-02,,서울특별시 영등포구 대림동 692-3,CDFI2260042015000084,3180000,,,,"서울특별시 영등포구 대림로 182, 201호 (대림동)",07410,03,폐업,,,,,,,02-0831-2888,,,,,
,근린생활시설,팬시플라이트여행사,,,2018-01-10,200000000,191257.954620449,443502.557412721,,종합여행업,2026-05-06 22:36:21,I,03,폐업,,,,,,1,,2017-02-23,2018-02-23,한국관광협회중앙회 여행공제회,2018-01-10 18:10:02,,2016-02-04,,서울특별시 영등포구 대림동 853-2,CDFI2260042016000011,3180000,,,,"서울특별시 영등포구 대림로22길 8, 1층 (대림동)",07429,03,폐업,,,,,,,,,,,,
,,동승국제여행사,,,2020-10-13,200000000,189661.13220677,446112.836008229,,종합여행업,2026-05-06 22:36:21,I,03,폐업,,,,28.36,28,,,2016-03-22,2017-03-21,서울보증보험-주(영등포지점),2020-10-13 14:33:32,,2016-03-22,,서울특별시 영등포구 문래동5가 23-4,CDFI2260042016000020,3180000,,,,"서울특별시 영등포구 선유서로 15, 1112호 (문래동5가, 명지 페르마타)",07284,03,폐업,,,,,,,,,,,,
,,잭월드 코리아,,,2020-08-18,200000000,193698.921356445,446484.676834842,,종합여행업,2026-05-06 22:36:21,I,03,폐업,,,,,,,,2016-04-18,2017-04-18,한국관광협회중앙회,2020-08-18 16:16:15,,2016-03-28,,서울특별시 영등포구 여의도동 44-25,CDFI2260042016000021,3180000,,,,"서울특별시 영등포구 여의대방로67길 21, 981호 (여의도동, 정곡빌딩)",07333,03,폐업,,,,,,,,,,,,
,,주식회사 빅토리아투어,,,2025-07-17,200000000,191292.095160096,447892.078672003,,종합여행업,2026-05-06 22:36:21,I,03,폐업,,,,,,,,2016-01-26,2017-01-25,서울보증보험주식회사,2025-07-18 14:07:57,,2016-03-31,,서울특별시 영등포구 당산동5가 11-33,CDFI2260042016000022,3180000,,,,"서울특별시 영등포구 당산로 222, 지하1층 119호 (당산동5가, 당산디오빌)",07214,03,폐업,,,,,,,,,,,,
,,(주)한중문화관광,,,2019-04-18,200000000,192845.536925899,447322.662903887,,종합여행업,2026-05-06 22:36:22,I,03,폐업,General travel business,"K&C Culture Tour co.,Ltd.",,,,,,2016-12-18,2017-12-17,"서울보증보험(50,000,000)",2019-04-18 15:27:18,,2014-12-18,,서울특별시 영등포구 여의도동 15-16 산정빌딩,CDFI2260042016000035,3180000,,,,"서울특별시 영등포구 국회대로66길 23, 산정빌딩 903호 (여의도동)",07237,03,폐업,,,,,,,,,,,,
,,떰스투어(DDUM'S TOUR),,,2021-02-17,200000000,190649.039032094,448224.111919951,,종합여행업,2026-05-06 22:36:22,I,03,폐업,,,,,,,,2017-03-15,2018-03-15,한국관광협회중앙회 여행공제회,2021-02-17 16:30:36,,2016-06-14,,서울특별시 영등포구 양평동4가 80,CDFI2260042016000046,3180000,,,,"서울특별시 영등포구 선유로49길 23, 1107호 (양평동4가, 선유도역2차 아이에스비즈타워)",07208,03,폐업,,,,,,,,,,,,
,,광주여행사,,,2016-10-07,200000000,191354.809853928,442988.409457455,,종합여행업,2026-05-06 22:36:22,I,03,폐업,,,,,,,,2016-07-21,2017-07-21,한국관광협회중앙회,2016-10-10 10:19:08,,2016-07-08,,서울특별시 영등포구 대림동 1024-2,CDFI2260042016000049,3180000,,,,"서울특별시 영등포구 디지털로54길 23, 1층 (대림동)",07443,03,폐업,,,,,,,,,,,,
,,주식회사 신토국제여행사,,,2017-04-12,,189859.071768836,445875.89672273,,종합여행업,2026-05-06 22:36:22,I,03,폐업,,,,,,,,2014-03-20,2017-06-28,서울보증보험주식회사,2017-04-12 17:20:30,,2014-03-17,,서울특별시 영등포구 문래동5가 9,CDFI2260042016000052,3180000,,,,"서울특별시 영등포구 경인로71길 70, 13층 1305호 (문래동5가, 벽산디지털밸리)",07286,03,폐업,,,,,,,02-2607-8816,,,,,
,,친절한여행사,,,2017-12-04,128062701,190861.655129828,443387.129321184,,종합여행업,2026-05-06 22:36:22,I,03,폐업,,,,,,,,2016-08-05,2017-08-04,서울보증보험주식회사,2017-12-05 14:57:54,,2016-08-02,,서울특별시 영등포구 대림동 1057-60,CDFI2260042016000056,3180000,,,,"서울특별시 영등포구 도림로38길 5, 1층 (대림동)",07417,03,폐업,,,,,,,,,,,,
,,비전국제여행사,,,2017-12-08,200000000,191015.410050315,443732.737198302,,종합여행업,2026-05-06 22:36:22,I,03,폐업,General travel business,Vision Inernational Travel,,,,,,2016-04-20,2017-04-19,서울보증보험(5천만원),2017-12-11 08:21:45,,2016-04-20,,서울특별시 영등포구 대림동 719-1,CDFI2260042016000066,3180000,,,,"서울특별시 영등포구 대림로 167, 302호 (대림동, 삼전빌딩)",07413,03,폐업,,,,,,,02-310-9989,,,,,
,,주식회사 코투원,,,2025-10-22,100000000,189921.671894763,445990.538307199,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,2021-08-26,2022-08-25,서울보증보험주식회사,2025-10-22 14:09:50,,2016-10-12,,서울특별시 영등포구 문래동5가 10,CDFI2260042016000067,3180000,,,,"서울특별시 영등포구 선유로3길 10, 713호 (문래동5가, 하우스디비즈)",07285,03,폐업,,,,,,,,,,,,
,,(주)화산국제여행사,,,2016-12-05,100000000,194530.535390096,446306.787198089,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,2016-11-21,2017-11-20,서울보증보험주식회사,2016-12-05 15:59:35,,2016-11-17,,서울특별시 영등포구 여의도동 61-4,CDFI2260042016000072,3180000,,,,"서울특별시 영등포구 63로 32, 10층 1015호 (여의도동, 콤비빌딩)",07345,03,폐업,,,,,,,02-785-1008,,,,,
,,(주)황산국제여행사,,,2020-09-22,100000000,191290.122053654,448079.622534069,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,2016-12-05,2017-12-04,서울보증보험주식회사,2020-09-23 10:51:47,,2016-12-05,,서울특별시 영등포구 당산동6가 306-1,CDFI2260042016000075,3180000,,,,"서울특별시 영등포구 당산로 237, 1206호 (당산동6가, 그린빌)",07222,03,폐업,,,,,,,,,,,,
,,(주)무한국제투어,,,2017-05-12,100000000,193282.654266684,447611.552045596,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,2017-01-18,2018-01-17,서울보증보험주식회사,2017-05-12 17:17:05,,2016-12-28,,서울특별시 영등포구 여의도동 11-11,CDFI2260042016000078,3180000,,,,"서울특별시 영등포구 여의서로 43, 1309호 (여의도동, 한서리버파크)",07239,03,폐업,,,,,,,,,,,,
,,주아투어,,,2020-09-16,100000000,193658.473981035,446413.91770955,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,2017-03-13,2018-03-12,서울보증보험주식회사,2020-09-17 13:50:48,,2017-01-11,,서울특별시 영등포구 여의도동 45-15,CDFI2260042017000001,3180000,,,,"서울특별시 영등포구 여의대방로65길 17, 710호 (여의도동, 서린빌딩)",07332,03,폐업,,,,,,,02-786-5333,,,,,
,,하림여행사,,,2024-04-02,100000000,190431.866129828,445424.772797806,,종합여행업,2026-05-06 22:36:23,I,03,폐업,GENERAL TRAVEL BUSINESS,HARIM Tour,,,,,,2021-06-25,2022-06-25,한국관광협회중앙회 관광공제회,2024-04-04 11:26:46,,2017-02-08,,서울특별시 영등포구 문래동1가 96-4,CDFI2260042017000009,3180000,,,,"서울특별시 영등포구 경인로 706, 6층 6109호 (문래동1가, 한양빌딩)",07371,03,폐업,,,,,,,070-4355-7854,,,,,
,,(주)화산국제여행사,,,2017-03-15,,194530.535390096,446306.787198089,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,,,,2017-03-15 13:51:22,,2017-02-24,,서울특별시 영등포구 여의도동 61-4 1015호,CDFI2260042017000014,3180000,,,,"서울특별시 영등포구 63로 32, 10층 1015호 (여의도동, 콤비빌딩)",07345,03,폐업,,,,,,,02-780-1006,,,,,
,,(주)짜이서울,,,2018-06-18,340000000,190338.372762649,446490.413722731,,종합여행업,2026-05-06 22:36:23,I,03,폐업,GENERAL TRAVEL BUSINESS,ZAISEOUL,,,,,,2017-03-29,2018-03-29,여행공제회,2018-06-18 09:15:20,,2013-10-31,,서울특별시 영등포구 문래동3가 82-14,CDFI2260042017000015,3180000,,,,"서울특별시 영등포구 문래북로 56, 3층 (문래동3가, 하스오토메이션코리아사옥)",07294,03,폐업,,,,,,,02-6379-4412,,,,,
,,(주)중이국제,,,2020-10-28,,190901.747017992,447470.551576255,,종합여행업,2026-05-06 22:36:23,I,03,폐업,,,,,,,,2018-12-25,2019-12-25,서울보증보험주식회사,2020-10-29 11:30:09,,2016-12-21,,서울특별시 영등포구 당산동4가 49,CDFI2260042017000017,3180000,,,,서울특별시 영등포구 당산로37길 1 (당산동4가),07219,03,폐업,,,,,,,,,,,,
,,(주)장곤국제,,,2022-02-22,200000000,190901.747017992,447470.551576255,,종합여행업,2026-05-06 22:36:24,I,03,폐업,,,,,,,,2016-10-16,2017-10-15,서울보증보험,2022-02-22 16:12:03,,2015-09-17,,서울특별시 영등포구 당산동4가 49,CDFI2260042017000018,3180000,,,,서울특별시 영등포구 당산로37길 1 (당산동4가),07219,03,폐업,,,,,,,,,,,,
,,대림출입국행정여행사,,,2020-07-22,,191013.562310123,443453.928830643,,종합여행업,2026-05-06 22:36:24,I,03,폐업,,,,,,,,2020-03-26,2021-03-25,서울보증보험주식회사,2020-07-22 13:53:56,,2017-03-29,,서울특별시 영등포구 대림동 703-3 1층호,CDFI2260042017000025,3180000,,,,"서울특별시 영등포구 디지털로53길 33-1, 1층 (대림동)",07419,03,폐업,,,,,,,02-836-1188,,,,,
,,(주)에스엘앰티,,,2020-12-04,300000000,190121.883534541,447160.550414142,,종합여행업,2026-05-06 22:36:24,I,03,폐업,,,,55.05,55,,,2019-06-19,2020-06-18,서울보증보험(주),2020-12-04 13:43:00,,2012-05-07,,서울특별시 영등포구 양평동3가 40-2 에이스테크노타워 501호,CDFI2260042017000029,3180000,,,,"서울특별시 영등포구 선유로33길 15, 에이스테크노타워 501호 (양평동3가)",07271,03,폐업,,,,,,,02-3788-4676,,,,,
,,(주)원후글로벌,,,2019-09-30,,189700.355755718,446888.903509382,,종합여행업,2026-05-06 22:36:24,I,03,폐업,,,,,,,,2017-04-18,2018-04-17,서울보증보험주식회사,2019-09-30 17:10:59,,2017-04-17,,서울특별시 영등포구 양평동2가 37-1 512호,CDFI2260042017000030,3180000,,,,"서울특별시 영등포구 영등포로5길 19, 5층 512호 (양평동2가, 동아프라임밸리)",07275,03,폐업,,,,,,,02-6925-5644,,,,,
,,(주) 드림플랫폼,,,2020-04-30,,190684.216398175,445883.474973877,,종합여행업,2026-05-06 22:36:24,I,03,폐업,General travel business,Dream Platform Co. Ltd,,,,,,2019-05-02,2020-05-01,서울보증보험주식회사,2020-05-07 10:15:47,,2017-04-27,,서울특별시 영등포구 문래동3가 55-7 에이스테크노타워,CDFI2260042017000032,3180000,,,,"서울특별시 영등포구 당산로2길 12, 에이스테크노타워 810호 (문래동3가)",07299,03,폐업,,,,,,,,,,,,
,,(주)케이에스티앤파트너스,,,2018-05-11,200000000,193657.079889411,446371.108165276,,종합여행업,2026-05-06 22:36:24,I,03,폐업,GENERAL TRAVEL BUSINESS,"KST&Partners Co., Ltd.",,,,,,2017-06-02,2018-06-01,서울보증보험 5천,2018-05-11 13:54:39,,2015-06-02,,서울특별시 영등포구 여의도동 45-20 902호,CDFI2260042017000036,3180000,,,,"서울특별시 영등포구 국제금융로8길 27-9, 902호 (여의도동, 동북빌딩)",07332,03,폐업,,,,,,,02-323-3888,,,,,
,,(주)세화관광,,,2018-08-03,,193282.654266684,447611.552045596,,종합여행업,2026-05-06 22:36:24,I,03,폐업,,,,,,,,2017-05-24,2018-05-23,서울보증보험주식회사,2018-08-03 14:09:40,,2017-05-24,,서울특별시 영등포구 여의도동 11-11 1410호,CDFI2260042017000037,3180000,,,,"서울특별시 영등포구 여의서로 43, 1410호 (여의도동, 한서리버파크)",07239,03,폐업,,,,,,,,,,,,
,,(주)승휘여행사,,,2019-01-15,200000000,191887.400305938,445566.437215716,,종합여행업,2026-05-06 22:36:24,I,03,폐업,General travel business,"Seunghwi Travel Co.,Ltd.",,,,,,2018-05-07,2019-05-06,서울보증보험 5천,2019-01-16 12:34:08,,2015-04-17,,서울특별시 영등포구 도림동 2-8,CDFI2260042017000038,3180000,,,,"서울특별시 영등포구 도신로39길 19-1, 지층 (도림동)",07367,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)한국여유그룹,,,2018-03-31,100000000,190893.131686915,448122.912235512,,종합여행업,2026-05-06 22:36:25,I,03,폐업,General travel business,"HANGOOK YEOYOO GROUP Co., Ltd.",,26.9,27,,,2017-07-01,2018-06-30,서울보증보험주식회사,2018-04-23 13:48:22,,2017-01-24,,서울특별시 영등포구 양평동4가 29-1 354호,CDFI2260042017000046,3180000,,,,"서울특별시 영등포구 선유로 258, 354호 (양평동4가, 두정빌딩)",07212,03,폐업,,,,,,,,,,,,
,,주식회사에스제이엠플래닝,,,2020-06-17,200000000,194561.746032498,446364.318286465,,종합여행업,2026-05-06 22:36:25,I,03,폐업,,,,,,,,2017-09-09,2018-09-09,한국관광협회중앙회 여행공제회,2020-06-18 15:04:59,,2015-08-21,,서울특별시 영등포구 여의도동 61-3 1126호,CDFI2260042017000050,3180000,,,,"서울특별시 영등포구 63로 40, 1126호 (여의도동, 라이프오피스텔)",07345,03,폐업,,,,,,,02-6959-0150,,,,,
,,(주)어니스트티켓,,,2020-06-10,,191285.015028707,442649.873938101,,종합여행업,2026-05-06 22:36:25,I,03,폐업,,,,,,,,2017-11-02,2018-11-01,서울보증보험주식회사,2020-06-19 13:56:39,,2017-10-30,,서울특별시 영등포구 대림동 1122 신대림자이 201동 2005호,CDFI2260042017000059,3180000,,,,"서울특별시 영등포구 시흥대로 589-8, 201동 2005호 (대림동, 신대림자이)",07445,03,폐업,,,,,,,,,,,,
,,(주)코리아인포메이션서포터,,,2021-09-16,,190996.357288859,445841.377603245,,종합여행업,2026-05-06 22:36:25,I,03,폐업,GENERAL TRAVEL BUSINESS,"Korea Information Support Co., Ltd.",,,,,,2020-09-01,2021-08-31,서울보증보험(5천만원),2021-09-16 20:47:27,,1998-11-17,,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티,CDFI2260042017000061,3180000,,,,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 1동 1404호 (문래동3가)",07299,03,폐업,,,,,,,070-5099-7326,,,,,
,,(주)한중국제여행사,,,2021-01-28,200000000,193389.462376889,445790.101523876,,종합여행업,2026-05-06 22:36:26,I,03,폐업,,,,,,,,2019-04-04,2020-04-03,서울보증보험주식회사,2021-01-28 16:20:29,,2015-03-09,,서울특별시 영등포구 신길동 1351-3 천록빌딩,CDFI2260042018000017,3180000,,,,"서울특별시 영등포구 여의대방로61길 2, 천록빌딩 709호 (신길동)",07319,03,폐업,,,,,,,02-824-0066,,,,,
,,(주)더블유원국제여행사,,,2024-11-07,200000000,189959.044020878,446192.884313355,,종합여행업,2026-05-06 22:36:27,I,03,폐업,,,,,,,,2024-02-07,2025-02-07,한국관광협회중앙회,2024-11-08 16:51:51,,2016-03-11,,서울특별시 영등포구 문래동6가 19,CDFI2260042018000031,3180000,,,근린상업지역,"서울특별시 영등포구 선유로9길 10, 7층 701호 지하1층 비131호 (문래동6가)",07281,03,폐업,,,,,,,,,,,,
,,(주)한신투어테크놀러지,,,2020-06-18,100000000,190996.357288859,445841.377603245,,종합여행업,2026-05-06 22:36:27,I,03,폐업,,,,19,19,,,2018-06-25,2019-06-25,한국여행업협회,2020-06-19 13:57:28,,2018-05-31,,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티,CDFI2260042018000039,3180000,,,,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 1동 803-306호 (문래동3가)",07299,03,폐업,,,,,,,,,,,,
,,(주)제이콥스 코퍼레이션,,,2020-06-01,150000000,192974.136279143,447585.389404675,,종합여행업,2026-05-06 22:36:28,I,03,폐업,,,,100,100,,,2018-07-10,2019-07-10,한국여행업협회,2020-06-30 13:47:00,,2018-07-03,,서울특별시 영등포구 여의도동 13-2 삼보빌딩,CDFI2260042018000044,3180000,,,,"서울특별시 영등포구 국회대로74길 9, 삼보빌딩 501호 (여의도동)",07238,03,폐업,,,,,,,02-761-2001,,,,,
,,대림여행사,,,2020-08-06,105000000,190907.016041181,443260.649439487,,종합여행업,2026-05-06 22:36:28,I,03,폐업,,,,,,,,2018-11-09,2019-11-08,서울보증보험,2020-08-07 12:22:28,,2018-07-31,,서울특별시 영등포구 대림동 1058-20,CDFI2260042018000048,3180000,,,,"서울특별시 영등포구 디지털로37길 32, 1층 (대림동)",07419,03,폐업,,,,,,,,,,,,
,,엘티씨엔지주식회사,,,2010-01-29,,190682.07340339,445518.948505719,,종합여행업,2026-05-06 22:36:10,I,03,폐업,,,,,,,,,,,2010-01-29 08:15:09,,1997-02-25,150-091,서울특별시 영등포구 문래동1가 59-1 동현빌딩 2층,CDFI2260041997000001,3180000,,,,"서울특별시 영등포구 경인로78길 3-16  (문래동1가,동현빌딩 2층)",,03,폐업,,,,,,,,,,,,
,,주식회사 조은클럽,,,2013-09-12,,190813.403490065,443452.113850549,,종합여행업,2026-05-06 22:36:10,I,03,폐업,,,,,,,,2007-11-07,2008-11-06,,2013-09-12 17:19:49,,1999-11-12,150-828,서울특별시 영등포구 대림동 1050-40,CDFI2260041999000003,3180000,,,,서울특별시 영등포구 도림로 135  (대림동),,03,폐업,,,,,,,,,,,,
,,주식회사 양광씨아이비에스,,,2011-10-10,,190963.907606695,447430.678396066,,종합여행업,2026-05-06 22:36:10,I,03,폐업,,,,,,,,2009-10-12,2010-10-12,한국일반여행업협회,2011-10-10 13:41:00,,2002-08-24,150-044,서울특별시 영등포구 당산동4가 32-60 서창빌딩 3층,CDFI2260042002000002,3180000,,,,"서울특별시 영등포구 당산로38길 2  (당산동4가,서창빌딩 3층)",,03,폐업,,,,,,,,,,,,
,,더블유이투어 주식회사,,,2010-06-04,,193707.703181901,446349.960394983,,종합여행업,2026-05-06 22:36:11,I,03,폐업,,,,,,,,2009-07-08,2010-07-07,,2010-06-04 15:10:58,,2004-11-06,150-010,서울특별시 영등포구 여의도동 46-1 유창빌딩 1003호,CDFI2260042004000002,3180000,,,,"서울특별시 영등포구 여의대방로65길 13  (여의도동,유창빌딩 1003호)",,03,폐업,,,,,,,,,,,,
