자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,두루원탑라인,,,186065.684789257,446251.76410763,2026-05-06 22:54:50,I,07,직권말소,2017-05-11 09:37:47,,,2008-04-30,158-094,서울특별시 양천구 신월동 ***번지 **호 *층 ***호,2008314011423200020,3140000,"서울특별시 양천구 남부순환로**길 ** (신월동,*층 ***호)",,,04,취소/말소/만료/정지/중지,,,
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:55,I,07,직권말소,2018-06-20 11:44:11,,,2012-03-05,158-070,서울특별시 양천구 신정동 ***번지 *호 목마빌딩 *층,2012314011423200010,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:55,I,07,직권말소,2017-05-11 09:33:30,,,2012-03-05,,,2012314011423200011,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:55,I,07,직권말소,2017-05-11 09:32:57,,,2012-03-05,,,2012314011423200012,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:55,I,07,직권말소,2014-09-24 15:32:13,,,2012-03-19,,,2012314011423200016,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:56,I,07,직권말소,2014-09-24 15:31:43,,,2012-03-20,,,2012314011423200017,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,
,솔로몬미래,,,184972.561922366,447720.909007686,2026-05-06 22:54:56,I,07,직권말소,2014-09-24 15:36:53,,,2012-03-29,,,2012314011423200021,3140000,"서울특별시 양천구 남부순환로 ***, *층 (신월동)",,,04,취소/말소/만료/정지/중지,,,02-2607-7171
20000000,(주)에이엠지코퍼레이션,,20000000,188957.113121688,449325.917753825,2026-05-06 22:54:56,I,07,직권말소,2017-05-11 09:32:24,0,,2012-05-25,158-050,서울특별시 양천구 목동 ***번지 *호 한상빌딩 ***호,2012314011423200027,3140000,"서울특별시 양천구 목동중앙북로 *** (목동, 한상빌딩***호)",,,04,취소/말소/만료/정지/중지,,,02-6401-7111
50000000,주식회사 히든펫,,10000000,188051.138558242,449789.613381329,2026-05-06 22:54:56,I,01,정상영업,2023-03-31 09:56:31,20000000,,2012-06-11,,,2012314011423200028,3140000,서울특별시 양천구 공항대로 *** (목동),07946,,01,영업/정상,,,
40000000,주식회사  조은라이프,,10000000,188584.345447275,447255.070457495,2026-05-06 22:54:56,I,07,직권말소,2021-08-16 14:47:09,20000000,,2012-06-18,,,2012314011423200031,3140000,"서울특별시 양천구 목동동로 ***-*, ****호 (목동, 현대드림타워)",07995,,04,취소/말소/만료/정지/중지,,,02-2655-0184
,아모레 카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:56,I,07,직권말소,2014-09-24 15:35:41,,,2012-07-03,,,2012314011423200032,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,백옥생강서지사,,,188169.180124964,449701.802558519,2026-05-06 22:54:56,I,07,직권말소,2016-05-19 14:25:12,,,2012-07-13,158-050,서울특별시 양천구 목동,2012314011423200033,3140000,"서울특별시 양천구 공항대로 *** (목동, 목동대우마이빌 ***  ***  ***호)",,,04,취소/말소/만료/정지/중지,,,02-2641-9641
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:56,I,07,직권말소,2018-06-20 11:43:41,,,2012-07-26,158-070,서울특별시 양천구 신정동 ***번지 *호 목마빌딩 *층,2012314011423200037,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
45000000,주식회사 정원이노베이션,,45000000,186476.324452116,447047.458911868,2026-05-06 22:54:56,I,07,직권말소,2016-05-19 14:24:18,0,,2012-08-09,158-090,서울특별시 양천구 신월동 ***번지 **호 *층,2012314011423200040,3140000,"서울특별시 양천구 중앙로 ***, *층 (신월동)",,,04,취소/말소/만료/정지/중지,,,1661-6333
,아가월드 목동교육센터,,,187823.500716444,447457.457884414,2026-05-06 22:54:56,I,01,정상영업,2012-10-25 15:58:52,,,2012-08-10,158-070,서울특별시 양천구 신정동 ***번지 *호,2012314011423200041,3140000,"서울특별시 양천구 국회대로 ***, ***호 (신정동, 제일빌딩)",,,01,영업/정상,,,
,피오레,,,186029.842700764,446381.661296222,2026-05-06 22:54:56,I,01,정상영업,2020-09-22 08:30:22,,,2012-09-11,,서울특별시 양천구 신월동 **** 삼익*차플라주아파트,2012314011423200044,3140000,"서울특별시 양천구 신월로 ***, ***호 (신월동, 삼익*차플라주아파트)",08030,,01,영업/정상,,,
,신토불이,,,188493.762740612,447213.539278579,2026-05-06 22:54:56,I,07,직권말소,2017-05-11 09:59:11,,,2012-09-19,158-051,서울특별시 양천구 목*동 ***번지 *호,2012314011423200046,3140000,"서울특별시 양천구 목동서로 ***, ****호 (목동, 예술인회관)",,,04,취소/말소/만료/정지/중지,,,
,해피월드,,,185222.73244302,447665.545654592,2026-05-06 22:54:56,I,07,직권말소,2014-09-24 15:36:16,,,2012-10-09,158-091,서울특별시 양천구 신월*동 ***번지 신월프라자 *층,2012314011423200048,3140000,"서울특별시 양천구 곰달래로*길 ** (신월동, 신월프라자 *층)",,,04,취소/말소/만료/정지/중지,,,02-2699-9233
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:56,I,07,직권말소,2018-06-20 11:43:06,,,2012-11-07,158-070,서울특별시 양천구 신정동 ***번지 *호 목마빌딩 *층,2012314011423200052,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:56,I,07,직권말소,2014-09-24 15:30:45,,,2012-11-07,158-070,서울특별시 양천구 신정동 ***번지 *호 목마빌딩 *층,2012314011423200054,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
0,순수라이프주식회사,,5000000,188953.066831076,447333.569187997,2026-05-06 22:54:56,I,07,직권말소,2020-08-09 14:22:59,0,,2012-11-09,158-050,서울특별시 양천구 목동 ***번지 *호 현대**타워 ****호,2012314011423200055,3140000,"서울특별시 양천구 목동동로 ***, ****호 (목동, 현대**타워)",,,04,취소/말소/만료/정지/중지,,,02-2062-0224
0,(주)나린기획,,10000000,188012.804745161,445428.447103333,2026-05-06 22:54:56,I,07,직권말소,2016-05-19 14:23:29,0,,2012-12-05,158-070,서울특별시 양천구 신정동 ***번지 양천아파트 ***동 ****호,2012314011423200058,3140000,"서울특별시 양천구 목동로*길 **, ***동 ****호 (신정동, 양천아파트)",,,04,취소/말소/만료/정지/중지,,,070-8803-4113
388995757,(주) 리더스아름다운,,500000000,187685.326784084,447234.539432618,2026-05-06 22:54:57,I,07,직권말소,2023-07-28 16:22:50,1365321810,,2013-01-04,,서울특별시 양천구 신정동 ***번지 **호 춘당아네시스 ***호,2013314011423200001,3140000,"서울특별시 양천구 신정중앙로**길 *, ***호 (신정동, 춘당아네시스 *층)",07938,,04,취소/말소/만료/정지/중지,,,1577-4175
,지훈텔레콤,,,188515.062536593,449126.242342399,2026-05-06 22:54:57,I,07,직권말소,2014-09-24 15:29:40,,,2013-01-15,158-050,서울특별시 양천구 목동 ***번지 **호 *층,2013314011423200004,3140000,"서울특별시 양천구 목동중앙본로 ** (목동, *층)",,,04,취소/말소/만료/정지/중지,,,
,선광홈쇼핑,,,187963.944297663,448547.75473225,2026-05-06 22:54:57,I,07,직권말소,2016-05-19 14:22:24,,,2013-01-28,158-050,서울특별시 양천구 목동 ***번지 *호 *층,2013314011423200006,3140000,"서울특별시 양천구 목동중앙남로**길 ** (목동, *층)",,,04,취소/말소/만료/정지/중지,,,02-2654-3020
,하이눈유통,,,,,2026-05-06 22:54:57,I,07,직권말소,2014-08-18 15:24:33,,,2013-01-30,158-864,서울특별시 양천구 신정*동 ****번지 *호,2013314011423200007,3140000,서울특별시 양천구 중앙로**길 *-** (신정동),,,04,취소/말소/만료/정지/중지,,,02-2699-7446
,곰신클래스,,,187386.630006056,446668.237760946,2026-05-06 22:54:57,I,07,직권말소,2014-09-24 15:29:03,,,2013-02-05,,,2013314011423200008,3140000,"서울특별시 양천구 신월로**길 * (신정동, *층)",,,04,취소/말소/만료/정지/중지,,,1600-9819
,아모레퍼시픽,,,187734.804380866,447125.503353306,2026-05-06 22:54:57,I,07,직권말소,2014-09-24 15:27:41,,,2013-02-07,,,2013314011423200010,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
,아모레퍼시픽,,,187734.804380866,447125.503353306,2026-05-06 22:54:57,I,07,직권말소,2017-05-11 09:31:20,,,2013-02-07,,,2013314011423200011,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
,현대신월판매대리점,,,184595.057261131,448424.445392537,2026-05-06 22:54:57,I,01,정상영업,2023-03-29 09:55:12,,,2013-02-25,,,2013314011423200014,3140000,서울특별시 양천구 남부순환로 *** (신월동),,,01,영업/정상,,,02-2605-4466
,아모레퍼시픽,,,187734.804380866,447125.503353306,2026-05-06 22:54:57,I,07,직권말소,2017-05-11 09:30:46,,,2013-04-04,,,2013314011423200020,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
,나이스테라 양천목동,,,187912.813394819,449438.91565468,2026-05-06 22:54:57,I,07,직권말소,2014-08-18 15:24:05,,,2013-04-23,,,2013314011423200023,3140000,"서울특별시 양천구 목동중앙북로*길 **, ***호 (목동, 아인스빌)",,,04,취소/말소/만료/정지/중지,,,02-2645-3368
300000000,주식회사 로렌츠강서양천,,0,185464.586725989,446714.49308267,2026-05-06 22:54:57,I,07,직권말소,2017-05-11 09:30:17,100000000,,2013-05-27,,,2013314011423200025,3140000,"서울특별시 양천구 남부순환로 ***, ***호 (신월동, 성창빌딩)",,,04,취소/말소/만료/정지/중지,,,
,세진통상,,,185655.470939279,446044.61586135,2026-05-06 22:54:57,I,01,정상영업,2016-11-18 16:25:50,,,2013-07-15,,,2013314011423200029,3140000,"서울특별시 양천구 신월로 ***, ***호 (신월동, 신중앙빌딩)",08047,,01,영업/정상,,,
,권주유통,,,184994.951717186,448203.33567287,2026-05-06 22:54:57,I,07,직권말소,2014-09-24 15:26:18,,,2013-08-08,,,2013314011423200031,3140000,"서울특별시 양천구 가로공원로 ***, *층 (신월동, 풍천빌딩)",,,04,취소/말소/만료/정지/중지,,,
,울타리 에프(F),,,187898.092971404,447235.471088768,2026-05-06 22:54:57,I,07,직권말소,2016-05-19 14:21:18,,,2006-10-16,158-070,서울특별시 양천구 신정동 ***번지 **호 ***호,2013314011423200035,3140000,"서울특별시 양천구 목동로 *** (신정동, *층***호)",,,04,취소/말소/만료/정지/중지,,,02-2617-7582
,올가라인,,,185943.512672581,446754.582920384,2026-05-06 22:54:57,I,07,직권말소,2023-07-28 16:24:54,,,2013-09-11,,,2013314011423200037,3140000,"서울특별시 양천구 오목로 **-**, ***동 ***호 (신월동, 신월동*차미소지움아파트)",,,04,취소/말소/만료/정지/중지,,,070-4095-6781
,아모레카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:57,I,07,직권말소,2018-06-20 11:42:25,,,2013-10-10,,,2013314016723200001,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
5000000,(주)오라스터디,,5000000,188247.971295413,449602.163833876,2026-05-06 22:54:57,I,07,직권말소,2016-05-19 14:20:16,0,,2013-11-29,,,2013314016723200007,3140000,"서울특별시 양천구 목동중앙북로 **-**, ***호 (목동, 초이스빌딩)",,,04,취소/말소/만료/정지/중지,,,02-6957-1145
,아모레,,,187734.804380866,447125.503353306,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:29:46,,,2013-12-16,,,2013314016723200009,3140000,"서울특별시 양천구 신정중앙로 ** (신정동, 목마빌딩*층)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,지스어페럴,,,187747.269972355,446977.224042389,2026-05-06 22:54:58,I,07,직권말소,2016-05-19 14:19:15,,,2014-02-13,,,2014314016723200006,3140000,서울특별시 양천구 목동로**길 ** (신정동),,,04,취소/말소/만료/정지/중지,,,
0,주식회사 다함내츄럴,,10000000,186861.841550692,446885.258091733,2026-05-06 22:54:58,I,07,직권말소,2016-05-19 14:18:26,0,,2014-03-03,,,2014314016723200009,3140000,"서울특별시 양천구 오목로 ***, ***호 (신정동, 클레버타워)",,,04,취소/말소/만료/정지/중지,,,02-2698-4960
,마리아쥬 결혼정보,,,188500.639656685,447270.178926895,2026-05-06 22:54:58,I,07,직권말소,2020-08-09 14:22:37,,,2013-07-01,,,2014314016723200011,3140000,"서울특별시 양천구 목동서로 ***, ***동 ***호 (목동)",,,04,취소/말소/만료/정지/중지,,,
,우성교역,,,187925.667553697,446739.797762899,2026-05-06 22:54:58,I,01,정상영업,2022-09-20 13:58:18,,,2014-04-21,,,2014314016723200014,3140000,"서울특별시 양천구 신월로 ***, ***호 (신정동, 남부빌딩)",,,01,영업/정상,,,02-2604-4228
,에버굿라이프서울지사,,,188059.919223272,449484.478081135,2026-05-06 22:54:58,I,07,직권말소,2016-05-19 14:17:26,,,2011-05-04,,,2014314016723200016,3140000,"서울특별시 양천구 목동중앙북로*길 **, *층 (목동)",,,04,취소/말소/만료/정지/중지,,,
,더고아지다,,,184638.292528411,447973.290696804,2026-05-06 22:54:58,I,07,직권말소,2018-06-20 11:41:52,,,2014-04-28,,,2014314016723200017,3140000,"서울특별시 양천구 남부순환로**길 **, *층 (신월동)",,,04,취소/말소/만료/정지/중지,,,
9197000,안동삼베판매주식회사,,10000000,185023.275606938,448276.441944257,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:28:48,0,,2010-09-29,,,2014314016723200028,3140000,"서울특별시 양천구 가로공원로 ***, ***호 (신월동, 우리빌딩)",,,04,취소/말소/만료/정지/중지,,,26034806
20000000,새롬인터내셔널 주식회사,,0,187324.561350406,446982.136451416,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:28:19,0,,2014-07-25,,,2014314016723200030,3140000,"서울특별시 양천구 오목로 ***, *층 (신정동, 평화빌딩)",,,04,취소/말소/만료/정지/중지,,,02-2608-6981
200000000,주식회사 히든투어,,200000000,188051.138558242,449789.613381329,2026-05-06 22:54:58,I,01,정상영업,2023-04-12 16:04:43,0,,2015-03-04,,서울특별시 양천구 목동 ***번지 *호,2015314016723200005,3140000,"서울특별시 양천구 공항대로 ***, *층 ***호 (목동)",07946,,01,영업/정상,,,02-2695-9952
30000000,주식회사 에듀뮤즈,,30000000,187807.756910957,446964.183385498,2026-05-06 22:54:58,I,07,직권말소,2019-05-22 10:52:49,0,,2015-03-05,,,2015314016723200006,3140000,"서울특별시 양천구 목동로**길 **, *층 (신정동)",,,04,취소/말소/만료/정지/중지,,,02-2605-0117
,레드엔쓰리에스,,,188618.911096586,446384.264683214,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:27:48,,,2015-03-23,,,2015314016723200009,3140000,"서울특별시 양천구 신목로*길 *, *층 ***호 (신정동, 코리아주유소)",,,04,취소/말소/만료/정지/중지,,,1588-2461
,아빠가게,,,186916.731021501,447066.04725543,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:27:23,,,2015-03-23,,,2015314016723200010,3140000,서울특별시 양천구 중앙로**길 **-* (신정동),,,04,취소/말소/만료/정지/중지,,,
,올가스스킨케어,,,188867.732551777,446503.375616304,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:26:56,,,2015-04-02,,,2015314016723200013,3140000,"서울특별시 양천구 신목로**길 **, *층 (신정동)",,,04,취소/말소/만료/정지/중지,,,
,해피목3동대리점,,,187908.611455619,448799.30868012,2026-05-06 22:54:58,I,07,직권말소,2016-05-19 14:13:48,,,2015-04-13,,,2015314016723200015,3140000,"서울특별시 양천구 목동중앙남로*가길 ***, ***호 (목동, 상진지오밸리)",,,04,취소/말소/만료/정지/중지,,,02-2061-0863
50000000,주식회사 이엠에스티케이,,50000000,188401.228780666,447086.38771213,2026-05-06 22:54:59,I,07,직권말소,2019-05-22 10:51:59,0,,2015-05-22,,,2015314016723200021,3140000,"서울특별시 양천구 목동서로 ***, 지하층 (목동, 공조빌딩)",,,04,취소/말소/만료/정지/중지,,,02-2062-0998
,홍선생미술 양천지사,,,188493.762740612,447213.539278579,2026-05-06 22:54:59,I,01,정상영업,2020-07-23 18:12:57,,,2015-06-17,,서울특별시 양천구 목동 ***-* 예술인회관,2015314016723200023,3140000,"서울특별시 양천구 목동서로 ***, 예술인회관 ****호 (목동)",07995,,01,영업/정상,,,02-2691-3375
300000000,주식회사 에스엘피,,300000000,186328.239528788,446559.442001815,2026-05-06 22:54:59,I,07,직권말소,2017-05-11 09:26:26,0,,2015-09-04,,,2015314016723200028,3140000,"서울특별시 양천구 신월로 ***, ***호 (신월동, 세주빌딩)",08062,,04,취소/말소/만료/정지/중지,,,
,제이케이 코스메틱,,,185253.269274104,447343.728167879,2026-05-06 22:54:59,I,07,직권말소,2020-08-09 14:22:07,,,2015-10-02,,,2015314016723200031,3140000,"서울특별시 양천구 곰달래로*길 **, *동 ***호 (신월동, 성원아파트)",07924,,04,취소/말소/만료/정지/중지,,,070-4950-7596
,웰빙하우스,,,185927.652519671,446155.14326358,2026-05-06 22:54:59,I,07,직권말소,2020-08-09 14:21:34,,,2014-10-28,,,2015314016723200033,3140000,"서울특별시 양천구 신월로 ***, *층 (신월동)",08064,,04,취소/말소/만료/정지/중지,,,
,다온네일,,,188494.598982992,447318.660520705,2026-05-06 22:54:59,I,07,직권말소,2023-07-28 16:23:13,,,2015-11-18,,,2015314016723200035,3140000,"서울특별시 양천구 목동서로 ***, *층 ***호 (목동, 세신비젼프라자)",07995,,04,취소/말소/만료/정지/중지,,,
,아모레 카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:59,I,07,직권말소,2020-08-09 14:21:05,,,2015-11-23,,,2015314016723200036,3140000,"서울특별시 양천구 신정중앙로 **, *,*층 (신정동, 목마빌딩)",07945,,04,취소/말소/만료/정지/중지,,,
300000000,(주) 히든마케팅컴퍼니,,200000000,188051.138558242,449789.613381329,2026-05-06 22:54:59,I,01,정상영업,2021-04-19 14:10:49,0,,2015-11-26,,서울특별시 양천구 목동 ***-*,2015314016723200041,3140000,"서울특별시 양천구 공항대로 ***, ***호 (목동)",07946,,01,영업/정상,,,02-2695-9952
,신목동대리점,,,187922.211864511,449706.807437882,2026-05-06 22:54:59,I,07,직권말소,2017-05-11 09:25:56,,,2015-12-16,,,2015314016723200044,3140000,"서울특별시 양천구 등촌로 ***, *층 ***호 (목동)",07946,,04,취소/말소/만료/정지/중지,,,02-2649-3232
,하이드로젠,,,184554.906476627,446672.574103595,2026-05-06 22:54:59,I,07,직권말소,2020-08-09 14:20:32,,,2016-02-05,,,2016314016723200007,3140000,"서울특별시 양천구 지양로**길 **-*, *층 *호 (신월동)",08036,,04,취소/말소/만료/정지/중지,,,02-2692-2145
,케이지시(KGC) 이체 신월대리점,,,185227.352414916,448600.814059761,2026-05-06 22:54:58,I,04,직권취소,2015-01-06 15:41:55,,2014-12-31,2014-06-05,,,2014314016723200020,3140000,"서울특별시 양천구 화곡로 ***, *층 (신월동)",,,04,취소/말소/만료/정지/중지,,,
,아모레 카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:58,I,07,직권말소,2017-05-11 09:29:20,,,2014-06-11,,,2014314016723200021,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,
,아모레 카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:58,I,07,직권말소,2018-06-20 11:41:22,,,2014-06-11,,,2014314016723200022,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,아모레퍼시픽,,,187734.804380866,447125.503353306,2026-05-06 22:54:58,I,07,직권말소,2016-05-19 14:16:06,,,2014-06-11,,,2014314016723200023,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,아모레 카운셀러,,,187734.804380866,447125.503353306,2026-05-06 22:54:58,I,07,직권말소,2016-05-19 14:15:12,,,2014-06-11,,,2014314016723200024,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동, 목마빌딩)",,,04,취소/말소/만료/정지/중지,,,02-2691-6566
90000000,(주)우리관광,,90000000,185023.275606938,448276.441944257,2026-05-06 22:54:58,I,01,정상영업,2014-07-01 10:56:09,0,,2012-05-03,,,2014314016723200027,3140000,"서울특별시 양천구 가로공원로 ***, *층 (신월동, 우리빌딩)",,,01,영업/정상,,,02-1644-9645
,에치와이 오류점,,,186101.064351266,444982.894549103,2026-05-06 22:55:01,I,01,정상영업,2021-05-10 17:38:09,,,2017-11-08,,서울특별시 양천구 신정동 ***번지 **호,2017314016723200023,3140000,"서울특별시 양천구 남부순환로 ***, *층 (신정동)",08110,,01,영업/정상,,,02-2681-4322
286563462,주식회사 뉴로바이오로직스,,300000000,188871.512837973,447348.13213342,2026-05-06 22:55:01,I,05,타시군구이관,2021-12-17 13:18:15,5942276,,2017-11-22,,서울특별시 양천구 목동 ***번지 *호,2017314016723200025,3140000,"서울특별시 양천구 목동서로 ***-*, **층 *호 (목동, CBS빌딩)",07997,,05,제외/삭제/전출,,,02-3411-8600
,우유 신월점,,,185814.943214131,446286.211801471,2026-05-06 22:55:01,I,01,정상영업,2022-11-28 09:04:52,,,2018-02-12,,서울특별시 양천구 신월동 ***번지 *호,2018314016723200002,3140000,"서울특별시 양천구 신월로**길 **, *층 (신월동)",08031,,01,영업/정상,,,02-2692-5522
,코어송,,,185404.035347229,447946.771287624,2026-05-06 22:55:01,I,07,직권말소,2020-08-09 14:19:19,,,2018-03-13,,서울특별시 양천구 신월동 ***번지 **호,2018314016723200006,3140000,서울특별시 양천구 월정로**길 * (신월동),07919,,04,취소/말소/만료/정지/중지,,,02-2604-0045
,에치와이 신목점,,,187621.684173693,446556.014184112,2026-05-06 22:55:01,I,01,정상영업,2021-04-29 17:23:08,,,2013-02-13,,서울특별시 양천구 신정동 ****번지 **호,2018314016723200008,3140000,서울특별시 양천구 은행정로*길 * (신정동),08087,,01,영업/정상,,,02-2645-1955
,양천구녹즙,,,186863.377732813,447249.141270644,2026-05-06 22:55:01,I,07,직권말소,2023-07-28 16:24:19,,,2018-04-24,,서울특별시 양천구 신정동 ***번지 *호,2018314016723200011,3140000,"서울특별시 양천구 신정중앙로*길 *, *층 ***호 (신정동)",07941,,04,취소/말소/만료/정지/중지,,,
,착한보험 김보장,,,186381.620251606,447116.522742619,2026-05-06 22:55:01,I,07,직권말소,2020-08-09 14:18:53,,,2018-05-29,,서울특별시 양천구 신월동 ***번지 *호 태진아파트,2018314016723200015,3140000,"서울특별시 양천구 중앙로**길 **, ***호 (신월동, 태진아파트)",07932,,04,취소/말소/만료/정지/중지,,,070-8880-3779
,하나에너지,,,187359.728257668,447148.402312486,2026-05-06 22:55:01,I,07,직권말소,2019-05-22 10:49:15,,,2018-08-08,,서울특별시 양천구 신정동 ***번지 *호 아줄리움,2018314016723200016,3140000,"서울특별시 양천구 중앙로**길 **, ***호 (신정동, 아줄리움)",07944,,04,취소/말소/만료/정지/중지,,,
,생각비타민과학동산,,,187587.063452976,446444.996171878,2026-05-06 22:55:01,I,01,정상영업,2020-12-21 22:31:07,,,2006-12-11,,서울특별시 양천구 신정동 ****번지 *호,2018314016723200019,3140000,"서울특별시 양천구 중앙로**길 **, *층 ***호 (신정동)",08087,,01,영업/정상,,,02-2693-4664
50000000,히든보청기 강서지사,,100000000,187922.211864511,449706.807437882,2026-05-06 22:55:01,I,01,정상영업,2018-09-20 17:49:07,50000000,,2018-09-20,,서울특별시 양천구 목동 ***번지 *호,2018314016723200020,3140000,"서울특별시 양천구 등촌로 ***, *층 ***호,***호 (목동)",07946,,01,영업/정상,,,
,하늘보물,,,185668.776573082,446026.86028145,2026-05-06 22:55:01,I,07,직권말소,2023-07-28 16:23:32,,,2018-09-20,,서울특별시 양천구 신월동 ****번지 *호,2018314016723200021,3140000,"서울특별시 양천구 남부순환로**길 *, *층 ***호 (신월동)",08047,,04,취소/말소/만료/정지/중지,,,02-2602-9754
,금강시스템,,,,,2026-05-06 22:54:59,I,07,직권말소,2019-05-22 10:51:27,,,2016-04-01,,,2016314016723200008,3140000,서울특별시 양천구 달맞이길 ** (신월동),08067,,04,취소/말소/만료/정지/중지,,,02-2697-1269
,아모레퍼시픽,,,187734.804380866,447125.503353306,2026-05-06 22:54:59,I,07,직권말소,2019-05-22 10:50:55,,,2016-04-26,,,2016314016723200009,3140000,"서울특별시 양천구 신정중앙로 **, *,*층 (신정동, 목마빌딩)",07945,,04,취소/말소/만료/정지/중지,,,02-2691-6566
,케이커피(k-coffee),,,186013.155449316,445818.76842132,2026-05-06 22:55:00,I,07,직권말소,2017-05-11 09:25:22,,,2016-05-23,,,2016314016723200011,3140000,"서울특별시 양천구 남부순환로**길 **, ***동 *층 *호 (신월동, 대주파크빌)",08080,,04,취소/말소/만료/정지/중지,,,
15000000000,엘디씨 영어영농 조합법인,,0,188417.626361863,449418.483631523,2026-05-06 22:55:00,I,07,직권말소,2018-06-20 11:40:56,0,,2016-06-01,,,2016314016723200012,3140000,"서울특별시 양천구 목동중앙북로 **, ***호 (목동, 외*필지 ***호~***호)",07949,,04,취소/말소/만료/정지/중지,,,
,꽁티앤씨 (꽁T&C),,,188472.759197224,447091.855963511,2026-05-06 22:55:00,I,07,직권말소,2019-05-22 10:50:26,,,2016-08-03,,,2016314016723200017,3140000,"서울특별시 양천구 오목로 ***, ***동 ***호 (목동, 목동트라팰리스이스턴에비뉴상가)",08001,,04,취소/말소/만료/정지/중지,,,02-2644-4011
,자연과 건강미,,,186305.65507508,446414.484668122,2026-05-06 22:55:00,I,07,직권말소,2019-05-22 10:49:56,,,2016-09-21,,,2016314016723200019,3140000,"서울특별시 양천구 신월로**길 **-**, ***호 (신월동, 유림아파트)",08063,,04,취소/말소/만료/정지/중지,,,
50000000,(주)보국이엔씨,,50000000,185375.337957824,445715.865559168,2026-05-06 22:55:00,I,01,정상영업,2016-11-18 16:22:19,0,,2016-11-18,,,2016314016723200022,3140000,"서울특별시 양천구 신정로*길 **, 상가지층 *호 (신정동)",08048,,01,영업/정상,,,02-865-0113
