사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
세븐일레븐 관악로마점,2025-04-07,194175.939681138,442440.419073271,제7조의3제2항에따른경우,2026-04-25 22:30:58,I,2020-08-14,2,폐업처리,2025-04-07 16:46:31,,2020-08-14,,서울특별시 관악구 신림동 10-401,2020320022505600044,3200000,"서울특별시 관악구 남부순환로194길 11, 1층 (신림동)",08780,03,폐업,,,
싱싱과일,2012-03-19,192385.262851284,441477.377550734,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-10-31,2,폐업처리,2012-03-19 13:19:49,,2011-10-31,151-898,서울특별시 관악구 미성동 758번지 1층,2011320019105600157,3200000,"서울특별시 관악구 문성로16가길 39 (신림동, 1층)",,03,폐업,,,
써니25,2009-05-06,192317.525194934,442588.44853042,2009년11월법개정전자료,2026-04-25 22:30:36,I,2004-02-13,2,폐업처리,2009-05-06 13:48:57,,2004-02-13,,서울특별시 관악구 신림동 515번지 24호,2004320008005600014,3200000,,,03,폐업,,,02-861-1550
영식품,2003-04-11,193759.246752229,442132.888900116,,2026-04-25 22:30:17,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1641번지 38호,2000320008005600221,3200000,서울특별시 관악구 신림로 304 (신림동),,03,폐업,,,
형제상회,2017-09-27,196159.373992807,443175.425873823,2009년11월법개정전자료,2026-04-25 22:30:36,I,2004-02-05,2,폐업처리,2017-09-27 17:05:13,,2004-02-05,,서울특별시 관악구 봉천동 1번지 996 호,2004320008005600011,3200000,서울특별시 관악구 청림3마길 27 (봉천동),,03,폐업,,,02-884-5711
이원용과자점,2003-01-18,194229.155605235,442776.473561591,,2026-04-25 22:30:19,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 964번지 19호,2000320008005600903,3200000,서울특별시 관악구 봉천로23길 16 (봉천동),,03,폐업,,,02-874-6143
GS25 봉천역점,2010-06-22,194867.533801489,442268.354796389,2009년11월법개정전자료,2026-04-25 22:30:43,I,2006-06-26,2,폐업처리,2010-06-22 17:10:40,,2006-06-26,,서울특별시 관악구 봉천동 926번지 33  호 1층,2006320008005600068,3200000,"서울특별시 관악구 남부순환로 1733 (봉천동,1층)",,03,폐업,,,02-872-1250
(주)코리아세븐 관악미래점,2025-04-22,193037.579403851,441524.057936456,제7조의3제2항에따른경우,2026-04-25 22:31:00,I,2022-10-26,2,폐업처리,2025-04-22 15:11:50,,2022-10-26,,서울특별시 관악구 신림동 610-29,2022320022505600061,3200000,"서울특별시 관악구 법원단지5가길 54, 지하 1층 (신림동)",08852,03,폐업,,,
지에스25(GS25) 신림고시촌점,2024-05-13,194202.12772051,440706.009470394,제7조의3제2항에따른경우,2026-04-25 22:30:59,I,2022-02-15,2,폐업처리,2024-05-13 13:55:55,,2022-02-15,,서울특별시 관악구 신림동 1546-5,2022320022505600008,3200000,"서울특별시 관악구 신림로19길 46-8, 1층 (신림동)",08819,03,폐업,,,
미림씽크,2002-02-27,193926.307934633,440701.879238771,,2026-04-25 22:30:17,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1529번지 4호,2000320008005600089,3200000,서울특별시 관악구 호암로 569 (신림동),,03,폐업,,,
하안슈퍼,,193064.809433592,441485.610008703,,2026-04-25 22:30:25,I,,3,직권취소,2008-02-21 00:00:00,2001-09-14,1998-01-01,,서울특별시 관악구 신림동 610번지 42호,2001320008005600049,3200000,서울특별시 관악구 법원단지21길 16 (신림동),,04,취소/말소/만료/정지/중지,,,
기영하이퍼,2013-09-11,194498.235664735,440727.278165859,제7조의3제3항에따른경우,2026-04-25 22:30:49,I,2010-06-25,2,폐업처리,2013-09-11 13:45:09,,2010-06-25,151-859,서울특별시 관악구 대학동 251번지 19호 1층호,2010320013105600069,3200000,"서울특별시 관악구 신림로11길 40, 1층호 (신림동)",,03,폐업,,,
라리화장품,2001-07-30,193537.537979405,442018.522632073,,2026-04-25 22:30:17,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1604번지 35호,2000320008005600231,3200000,서울특별시 관악구 신원로 9 (신림동),,03,폐업,,,
호남수퍼,2003-12-29,195696.194605212,442494.807295123,,2026-04-25 22:30:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 50번지 1호,2000320008005600449,3200000,서울특별시 관악구 중앙길 49 (봉천동),,03,폐업,,,02-875-2485
동희슈퍼,2005-05-16,191770.305180437,442188.656389487,,2026-04-25 22:30:21,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 563호,2000320008005601487,3200000,서울특별시 관악구 남부순환로131가길 2 (신림동),,03,폐업,,,02-852-9024
제이전자담배,2017-12-27,193375.063724781,443040.225466718,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-01-08,2,폐업처리,2017-12-27 17:39:30,,2015-01-08,151-891,서울특별시 관악구 신림동 1443번지 21호 1층,2015320021105600004,3200000,"서울특별시 관악구 봉천로 220, 1층 (신림동)",,03,폐업,,,
k할인마트,,194877.217748093,441923.042035173,,2026-04-25 22:30:18,I,,3,직권취소,2008-02-21 00:00:00,2002-07-10,1998-01-01,,서울특별시 관악구 봉천동 1540번지 9호,2000320008005600485,3200000,서울특별시 관악구 쑥고개로 58 (봉천동),,04,취소/말소/만료/정지/중지,,,
GS25 보라매본점,2019-06-13,193795.05956107,443008.369439046,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2017-05-23,2,폐업처리,2019-06-13 14:25:24,,2017-05-23,,서울특별시 관악구 봉천동 670번지 87호,2017320021105600056,3200000,"서울특별시 관악구 봉천로13나길 5, 지하1, 지상1층 (봉천동)",08721,03,폐업,,,
충북수퍼,,,,2009년11월법개정전자료,2026-04-25 22:30:17,I,1998-01-01,5,지정취소,2014-08-26 17:01:01,2014-08-26,1998-01-01,,서울특별시 관악구 신림동 산97번지 1   호,2000320008005600338,3200000,,,04,취소/말소/만료/정지/중지,,,
경남 인테리어,,193613.555700531,442040.356967135,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-05-03,0,정상영업,2022-02-07 15:09:33,,2012-05-03,,서울특별시 관악구 신림동 1636-50 베스트빌,2012320019105600054,3200000,"서울특별시 관악구 신원로4길 16, 102호 (신림동, 베스트빌)",08775,01,영업/정상,,,
GV전자담배,2015-06-08,193750.825947451,442753.219280937,제7조의3제3항에따른경우,2026-04-25 22:30:53,I,2015-02-05,2,폐업처리,2015-06-08 15:18:08,,2015-02-05,151-891,서울특별시 관악구 신림동 1426번지 7호 가야위드안 112호,2015320021105600016,3200000,"서울특별시 관악구 봉천로12길 39, 1층 112호 (신림동, 가야위드안)",,03,폐업,,,
현대슈퍼,2004-04-07,192354.653850721,441835.257945062,,2026-04-25 22:30:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 1479번지 5호,2000320008005600380,3200000,서울특별시 관악구 난곡로53길 14 (신림동),,03,폐업,,,02-867-6151
세븐일레븐 관악정옥점,,195521.566309148,442015.719738593,제7조의3제2항에따른경우,2026-04-25 22:30:57,I,2019-09-09,0,정상영업,2023-10-19 10:31:21,,2019-09-09,,서울특별시 관악구 봉천동 877번지 1호,2019320022505600066,3200000,서울특별시 관악구 관악로15길 39 (봉천동),08786,01,영업/정상,,,
위즈시스,2004-06-02,193983.420575465,440835.817557924,,2026-04-25 22:30:35,I,,2,폐업처리,2008-02-21 00:00:00,,2003-11-11,,서울특별시 관악구 신림동 1528번지 2호,2003320008005600190,3200000,서울특별시 관악구 호암로 585 (신림동),,03,폐업,,,02-874-1552
황해슈퍼,,193945.177152258,441563.824843017,2009년11월법개정전자료,2026-04-25 22:30:37,I,2004-06-03,5,지정취소,2020-10-06 10:28:43,2020-10-05,2004-06-03,,서울특별시 관악구 신림동 409번지 152 호,2004320008005600074,3200000,서울특별시 관악구 서원길 36 (신림동),,04,취소/말소/만료/정지/중지,,,02-0886-6548
,,195532.631551637,441742.479999197,2009년11월법개정전자료,2026-04-25 22:30:18,I,1998-01-01,5,지정취소,2014-08-26 17:05:10,2014-08-26,1998-01-01,,서울특별시 관악구 봉천동 1588번지 32  호,2000320008005600504,3200000,서울특별시 관악구 쑥고개로30길 22 (봉천동),,04,취소/말소/만료/정지/중지,,,
버스카드충전소,2009-03-23,196962.55814258,441493.597565092,2009년11월법개정전자료,2026-04-25 22:30:46,I,2008-04-18,2,폐업처리,2009-03-23 14:33:14,,2008-04-18,151-050,서울특별시 관악구 봉천동 1656번지 15호,2008320010605600042,3200000,서울특별시 관악구 남부순환로 1962 (봉천동),,03,폐업,,,
이마트24 관악난곡로점,2024-03-22,192444.452466654,441803.176579453,제7조의3제2항에따른경우,2026-04-25 22:30:58,I,2020-09-14,2,폐업처리,2024-03-22 15:04:06,,2020-09-14,,서울특별시 관악구 신림동 1567-28,2020320022505600057,3200000,"서울특별시 관악구 난곡로 272, 104,105호 (신림동)",08772,03,폐업,,,
CVS24시 신림점,2016-06-14,192797.843704191,439852.868058712,제7조의3제2항에따른경우,2026-04-25 22:30:46,I,2008-06-30,2,폐업처리,2016-06-14 14:07:37,,2008-06-30,151-010,서울특별시 관악구 신림동 1735번지 7호 싼타플러스 B102-103호,2008320010605600072,3200000,"서울특별시 관악구 난곡로 60, B102-103호 (신림동,싼타플러스)",,03,폐업,,,
중앙슈퍼,2013-02-18,193420.158899178,441974.817054358,2009년11월법개정전자료,2026-04-25 22:30:17,I,1998-01-01,2,폐업처리,2013-02-18 17:23:44,,1998-01-01,,서울특별시 관악구 신림동 1628번지 23  호,2000320008005600169,3200000,서울특별시 관악구 신원로1길 25 (신림동),,03,폐업,,,
법학원구내매점,2004-02-27,195747.612370379,441645.376154781,,2026-04-25 22:30:28,I,,2,폐업처리,2008-02-21 00:00:00,,2002-06-08,,서울특별시 관악구 봉천동 1597번지 24호 (지하),2002320008005600444,3200000,"서울특별시 관악구 관악로 132 (봉천동,(지하))",,03,폐업,,,02-889-1913
으뜸24시마트,2021-11-29,194310.617185103,440726.345566578,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-01-23,2,폐업처리,2021-11-29 14:04:19,,2015-01-23,151-015,서울특별시 관악구 신림동 1537번지 14호 1층,2015320021105600011,3200000,"서울특별시 관악구 신림로17길 45, 1층 (신림동)",,03,폐업,,,
동네새참,2021-10-18,192861.778605245,442492.234475461,제7조의3제2항에따른경우,2026-04-25 22:30:58,I,2020-06-15,2,폐업처리,2021-10-18 10:23:02,,2020-06-15,,서울특별시 관악구 신림동 482번지 37호,2020320022505600032,3200000,"서울특별시 관악구 남부순환로161길 40, 1층 (신림동)",08763,03,폐업,,,
(주)코리아세븐 관악남현길점,,197808.518383667,441346.745316766,제7조의3제2항에따른경우,2026-04-25 22:30:54,I,2015-11-30,0,정상영업,2018-03-06 13:43:41,,2015-11-30,,서울특별시 관악구 남현동 1082번지 37호 101호,2015320021105600124,3200000,"서울특별시 관악구 남현길 58, 101호 (남현동)",08804,01,영업/정상,2018-03-06,2018-04-05,
(주)코리아세븐 관악중앙점,,195970.471414063,442528.359257361,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-01-03,0,정상영업,2011-01-03 14:57:16,,2011-01-03,151-811,서울특별시 관악구 중앙동 34번지 41호,2011320019105600003,3200000,서울특별시 관악구 관악로 227 (봉천동),,01,영업/정상,,,
CU 신림로점,2019-06-19,193996.30683458,441171.347757379,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2017-01-24,2,폐업처리,2019-06-19 17:39:19,,2017-01-24,,서울특별시 관악구 신림동 395번지 12호,2017320021105600005,3200000,서울특별시 관악구 신림로 153 (신림동),08846,03,폐업,,,
용주미니수퍼,2001-07-13,197038.106937782,441252.1711894,,2026-04-25 22:30:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 1642번지 24호,2000320008005600654,3200000,서울특별시 관악구 인헌7길 9 (봉천동),,03,폐업,,,
제일슈퍼,,195532.631551637,441742.479999197,2009년11월법개정전자료,2026-04-25 22:30:46,I,2008-04-11,5,지정취소,2020-11-20 13:07:43,2020-11-19,2008-04-11,151-839,서울특별시 관악구 봉천동 1588번지 32호 16통 9반,2008320010605600041,3200000,서울특별시 관악구 쑥고개로30길 22 (봉천동),,04,취소/말소/만료/정지/중지,,,
자니로케트,,198248.942426333,441541.599784266,제7조의3제2항에따른경우,2026-04-25 22:30:57,I,2020-03-02,0,정상영업,2020-03-04 09:26:51,,2020-03-02,,서울특별시 관악구 남현동 1060번지 10호,2020320022505600011,3200000,서울특별시 관악구 남부순환로 2082-25 (남현동),08806,01,영업/정상,,,
낙성대 휴게소,2012-10-09,,,2009년11월법개정전자료,2026-04-25 22:30:40,I,2005-05-02,2,폐업처리,2012-10-09 18:00:43,,2005-05-02,151-851,서울특별시 관악구 낙성대동 227번지 2호,2005320008005600046,3200000,,,03,폐업,,,02-889-8335
승리슈퍼,2002-02-02,192766.551228288,442362.093852471,,2026-04-25 22:30:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 506번지 30호,2000320008005600695,3200000,서울특별시 관악구 관천로11길 108 (신림동),,03,폐업,,,
부여상회,2001-12-07,,,,2026-04-25 22:30:17,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 102호,2000320008005600322,3200000,,,03,폐업,,,
미니스톱(신대방역점),2015-09-09,192333.595434914,442544.073679667,제7조의3제2항에따른경우,2026-04-25 22:30:49,I,2010-09-06,2,폐업처리,2015-09-09 16:02:48,,2010-09-06,151-873,서울특별시 관악구 신사동 514번지 20호,2010320013105600102,3200000,서울특별시 관악구 난곡로 348 (신림동),,03,폐업,,,
월드 할인마트,2015-05-22,192900.598551595,440956.616582747,제7조의3제2항에따른경우,2026-04-25 22:30:51,I,2012-02-22,2,폐업처리,2015-05-22 16:03:11,,2012-02-22,151-013,서울특별시 관악구 난곡동 636번지 9호,2012320019105600027,3200000,서울특별시 관악구 난곡로26길 9 (신림동),,03,폐업,,,
예술인마을버스판매소,2022-09-27,197915.557803746,441570.126299442,2009년11월법개정전자료,2026-04-25 22:30:23,I,1998-01-01,2,폐업처리,2022-09-27 14:24:53,,1998-01-01,,서울특별시 관악구 남현동 1057번지 22  호,2000320008005601812,3200000,서울특별시 관악구 남부순환로 2056 (남현동),,03,폐업,,,
세븐일레븐 서울대정문점,2025-01-09,195337.004655221,440362.815100863,제7조의3제2항에따른경우,2026-04-25 22:30:57,I,2019-12-20,2,폐업처리,2025-01-09 13:49:38,,2019-12-20,,서울특별시 관악구 신림동 808번지 124호,2019320022505600080,3200000,서울특별시 관악구 신림로 1 (신림동),08825,03,폐업,,,02-488-8369
현대슈퍼,2005-06-30,191816.368681311,442246.98729198,,2026-04-25 22:30:28,I,,2,폐업처리,2008-02-21 00:00:00,,2002-05-30,,서울특별시 관악구 신림동 562번지 7호,2002320008005600442,3200000,서울특별시 관악구 남부순환로131가길 20 (신림동),,03,폐업,,,02-865-2624
GS25신림한양점,2018-03-26,192861.778605245,442492.234475461,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-10-19,2,폐업처리,2018-03-26 17:50:51,,2012-10-19,151-893,서울특별시 관악구 신사동 482번지 37호,2012320019105600108,3200000,서울특별시 관악구 남부순환로161길 40 (신림동),,03,폐업,2015-08-03,2015-09-02,
365할인마트,2012-10-11,194068.02809557,441340.456613506,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-07-02,2,폐업처리,2012-10-11 09:09:53,,2012-07-02,151-866,서울특별시 관악구 서림동 404번지 1호 101호,2012320019105600071,3200000,"서울특별시 관악구 신림로 169, 101호 (신림동)",,03,폐업,,,
곰할인마트,2013-04-15,192953.970911705,440746.537020158,2009년11월법개정전자료,2026-04-25 22:30:44,I,2006-10-18,2,폐업처리,2013-04-15 16:44:27,,2006-10-18,,서울특별시 관악구 신림동 655번지 39  호,2006320008005600135,3200000,서울특별시 관악구 난곡로24길 34 (신림동),,03,폐업,,,
미림슈퍼,,193876.460095347,440596.716944469,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-02-15,5,지정취소,2013-11-04 19:08:13,2013-10-23,2011-02-15,151-862,서울특별시 관악구 삼성동 296번지 49호,2011320019105600024,3200000,서울특별시 관악구 호암로 559 (신림동),,04,취소/말소/만료/정지/중지,,,
관악소비자유통,2005-11-03,,,,2026-04-25 22:30:30,I,,2,폐업처리,2008-02-21 00:00:00,,2003-01-21,,서울특별시 관악구 봉천동 1551번지 40호,2003320008005600009,3200000,,,03,폐업,,,02-882-1202
중앙슈퍼,2010-07-29,193727.303180186,443332.522660073,제7조의3제2항에따른경우,2026-04-25 22:30:28,I,2002-03-11,2,폐업처리,2010-07-29 18:12:20,,2002-03-11,,서울특별시 관악구 봉천동 713번지 99호,2002320008005600038,3200000,서울특별시 관악구 당곡6길 46 (봉천동),,03,폐업,,,02-886-2757
지에스25 신림난향점,2013-10-31,192449.377599557,441618.411164124,제7조의3제2항에따른경우,2026-04-25 22:30:52,I,2012-11-12,2,폐업처리,2013-10-31 17:01:43,,2012-11-12,151-888,서울특별시 관악구 미성동 763번지 19호 1층,2012320019105600115,3200000,"서울특별시 관악구 난곡로 255, 1층 (신림동)",,03,폐업,,,
꽃샘터,2025-07-04,196912.833572618,441358.893188526,2009년11월법개정전자료,2026-04-25 22:30:25,I,1999-12-30,2,폐업처리,2025-07-04 10:06:46,,1999-12-30,151-050,서울특별시 관악구 봉천동 1638번지 20호,2000320008005602004,3200000,"서울특별시 관악구 남부순환로248길 35, B-1호 (봉천동, 인헌시장)",,03,폐업,,,
쉼터,2006-06-05,193746.833837509,442510.775085572,,2026-04-25 22:30:41,I,,2,폐업처리,2008-02-21 00:00:00,,2005-09-13,,서울특별시 관악구 신림동 1422번지 5호 르네상스 4층 65호,2005320008005600110,3200000,"서울특별시 관악구 신림로 340 (신림동,르네상스 4층 65호)",,03,폐업,,,02-6408-9895
보배슈퍼문구,2010-09-02,194470.597188966,441101.599522633,2009년11월법개정전자료,2026-04-25 22:30:17,I,1998-01-01,2,폐업처리,2010-09-02 16:22:27,,1998-01-01,,서울특별시 관악구 신림동 122번지 8   호,2000320008005600266,3200000,서울특별시 관악구 신림로14길 27 (신림동),,03,폐업,,,
제일문구,2003-11-24,195318.578470596,442512.076705195,,2026-04-25 22:30:18,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 887번지 9호,2000320008005600441,3200000,서울특별시 관악구 양녕로2가길 32-7 (봉천동),,03,폐업,,,02-888-0669
락성주유소,2006-11-10,196603.351151007,441666.787530285,,2026-04-25 22:30:41,I,,2,폐업처리,2008-02-21 00:00:00,,2005-10-11,,서울특별시 관악구 봉천동 1659번지 1호,2005320008005600118,3200000,서울특별시 관악구 남부순환로 1920 (봉천동),,03,폐업,,,02-889-8965
오거리한방오리탕,2002-02-26,192248.327886913,442521.323660339,,2026-04-25 22:30:25,I,,2,폐업처리,2008-02-21 00:00:00,,2000-08-25,,서울특별시 관악구 신림동 520번지 18호,2000320008005602045,3200000,서울특별시 관악구 조원로 99 (신림동),,03,폐업,,,
좋은식품,2001-07-14,194175.939681138,442440.419073271,,2026-04-25 22:30:19,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 10번지 401호,2000320008005600877,3200000,서울특별시 관악구 남부순환로194길 11 (신림동),,03,폐업,,,02-877-8971
풍년쌀상회,2008-12-31,192027.648070504,442466.600222126,2009년11월법개정전자료,2026-04-25 22:30:20,I,1998-01-01,2,폐업처리,2008-12-31 13:59:54,,1998-01-01,,서울특별시 관악구 신림동 549번지 3호,2000320008005601135,3200000,서울특별시 관악구 조원로 75 (신림동),,03,폐업,,,02-857-4588
장보고마트,2017-06-13,195921.62179932,441606.80186845,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-03-17,2,폐업처리,2017-06-13 14:16:56,,2015-03-17,151-050,서울특별시 관악구 봉천동 1608번지 4호 1층,2015320021105600029,3200000,"서울특별시 관악구 관악로10길 36, 1층 (봉천동)",,03,폐업,,,
으뜸마트,2003-12-13,194613.201399946,441024.711018265,,2026-04-25 22:30:21,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 103번지 122호,2000320008005601284,3200000,서울특별시 관악구 서림길 112 (신림동),,03,폐업,,,02-883-1689
동네소비자유통,,194789.036511174,443015.497785986,제7조의3제2항에따른경우,2026-04-25 22:30:16,I,1998-01-01,0,정상영업,2010-08-19 17:32:46,,1998-01-01,,서울특별시 관악구 봉천동 635번지 215 호,2000320008005600008,3200000,서울특별시 관악구 국회단지15길 2 (봉천동),,01,영업/정상,,,
365아울렛,,194225.788764492,441027.126135257,제7조의3제2항에따른경우,2026-04-25 22:30:53,I,2015-08-19,0,정상영업,2015-08-19 17:03:26,,2015-08-19,,서울특별시 관악구 신림동 116번지 13호 1층,2015320021105600088,3200000,"서울특별시 관악구 신림로 126, 1층 (신림동)",08839,01,영업/정상,,,02-876-5556
세븐일레븐 봉일시장점,2023-02-15,197033.003298433,441363.391202842,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2017-05-23,2,폐업처리,2023-02-15 14:47:45,,2017-05-23,,서울특별시 관악구 봉천동 1644-6,2017320021105600057,3200000,"서울특별시 관악구 인헌3길 5, 1층 102호 (봉천동)",08795,03,폐업,,,
유성수퍼,2008-01-25,193072.054138872,440795.375878986,2009년11월법개정전자료,2026-04-25 22:30:21,I,1998-01-01,2,폐업처리,2008-01-25 15:51:40,,1998-01-01,,서울특별시 관악구 신림동 646번지 2   호,2000320008005601552,3200000,서울특별시 관악구 난곡로24가길 38 (신림동),,03,폐업,,,
우리마트,2011-01-28,193873.670325643,442534.235251211,제7조의3제2항에따른경우,2026-04-25 22:30:49,I,2010-10-13,2,폐업처리,2011-01-28 15:30:07,,2010-10-13,151-015,서울특별시 관악구 신림동 1422번지 15호,2010320019105600004,3200000,,,03,폐업,,,
신림전자담배,,194433.085046566,440862.146263397,제7조의3제2항에따른경우,2026-04-25 22:30:57,I,2019-07-08,0,정상영업,2019-07-08 11:14:24,,2019-07-08,,서울특별시 관악구 신림동 1517번지 25호,2019320022505600059,3200000,서울특별시 관악구 대학길 18 (신림동),08813,01,영업/정상,,,
행운사,2024-02-21,193489.049202732,442269.145837859,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-04-05,2,폐업처리,2024-02-21 11:17:34,,2011-04-05,151-869,서울특별시 관악구 신원동 1587번지 20호,2011320019105600050,3200000,서울특별시 관악구 관천로 33 (신림동),,03,폐업,,,
라망,2002-04-22,,,,2026-04-25 22:30:22,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 402호 현대아파트 B상가 109호,2000320008005601732,3200000,,,03,폐업,,,
럭키할인마트,,194635.107792317,440281.789609466,제7조의3제2항에따른경우,2026-04-25 22:30:50,I,2011-04-06,0,정상영업,2011-04-06 13:51:19,,2011-04-06,151-859,서울특별시 관악구 대학동 251번지 254호 지층상가,2011320019105600052,3200000,"서울특별시 관악구 신림로11길 139 (신림동,지층상가)",,01,영업/정상,,,
씨유 봉천현대점,2013-06-19,195184.646240476,442330.442230518,제7조의3제2항에따른경우,2026-04-25 22:30:49,I,2010-05-25,2,폐업처리,2013-06-19 17:23:06,,2010-05-25,151-840,서울특별시 관악구 은천동 911번지 14호,2010320013105600058,3200000,"서울특별시 관악구 양녕로 11, 1층 (봉천동)",,03,폐업,,,
그린마트,,194024.474660283,442804.45579246,2009년11월법개정전자료,2026-04-25 22:30:47,I,2008-11-04,5,지정취소,2013-03-08 19:33:24,2013-02-18,2008-11-04,151-050,서울특별시 관악구 봉천동 968번지 19호,2008320013105600032,3200000,서울특별시 관악구 봉천로 287-1 (봉천동),,04,취소/말소/만료/정지/중지,,,
GS25관악블루밍점,2022-02-04,195045.515107949,443011.455007816,제7조의3제2항에따른경우,2026-04-25 22:30:55,I,2016-10-10,2,폐업처리,2022-02-04 09:47:15,,2016-10-10,,서울특별시 관악구 봉천동 1718번지,2016320021105600082,3200000,"서울특별시 관악구  은천로  93, 502동 110호 (봉천동)",08715,03,폐업,,,
가로판매대,2008-01-03,194408.214483606,440998.894144879,2009년11월법개정전자료,2026-04-25 22:30:29,I,2002-07-25,2,폐업처리,2008-01-04 14:32:19,,2002-07-25,,서울특별시 관악구 신림동 118번지 3호,2002320008005600462,3200000,서울특별시 관악구 신림로 108 (신림동),,03,폐업,,,02-885-3554
세븐일레븐 관악난우점,,192926.083567628,440552.494060067,제7조의3제2항에따른경우,2026-04-25 22:31:00,I,2022-09-13,0,정상영업,2023-06-14 09:27:33,,2022-09-13,,서울특별시 관악구 신림동 656-1 프레스티지빌,2022320022505600053,3200000,"서울특별시 관악구 난곡로16길 3, 101호, 102호 (신림동, 프레스티지빌)",08857,01,영업/정상,,,
용문문방구,2013-08-29,195617.280485443,441723.927753425,제7조의3제2항에따른경우,2026-04-25 22:30:18,I,1998-01-01,2,폐업처리,2013-08-29 17:59:21,,1998-01-01,,서울특별시 관악구 봉천동 1589번지 9   호,2000320008005600542,3200000,서울특별시 관악구 관악로11길 17 (봉천동),,03,폐업,,,
지에스25(GS25)관악서원점,2020-04-27,193857.934176134,442448.272562531,제7조의3제2항에따른경우,2026-04-25 22:30:56,I,2018-11-16,2,폐업처리,2020-04-27 18:09:18,,2018-11-16,,서울특별시 관악구 신림동 11번지 18호,2018320022505600006,3200000,"서울특별시 관악구 남부순환로 1626-1, 1층 (신림동)",08777,03,폐업,,,
두아들분식,2006-09-04,192852.75625005,441051.55936698,,2026-04-25 22:30:24,I,,2,폐업처리,2008-02-21 00:00:00,,1999-05-31,,서울특별시 관악구 신림동 621번지 26호,2000320008005601961,3200000,서울특별시 관악구 난곡로 184 (신림동),,03,폐업,,,
으뜸24시마트,2013-09-10,194432.997573659,442337.476762206,제7조의3제2항에따른경우,2026-04-25 22:30:49,I,2009-12-22,2,폐업처리,2013-09-10 16:05:16,,2009-12-22,151-845,서울특별시 관악구 청룡동 1520번지 1호,2009320013105600142,3200000,서울특별시 관악구 장군봉2길 45 (봉천동),,03,폐업,,,
굿마트,2010-02-19,195563.161650411,443064.437566493,제7조의3제2항에따른경우,2026-04-25 22:30:49,I,2010-02-17,2,폐업처리,2010-02-19 15:42:02,,2010-02-17,151-770,서울특별시 관악구 성현동 1712번지 관악드림타운 주상가 602호,2010320013105600019,3200000,"서울특별시 관악구 성현로 80, 602호 (봉천동,관악드림타운 주상가)",,03,폐업,,,
큐(Q)공인중개사사무소,2018-05-04,193404.965260774,442481.717912417,제7조의3제2항에따른경우,2026-04-25 22:30:56,I,2018-03-05,2,폐업처리,2018-05-04 17:34:16,,2018-03-05,,서울특별시 관악구 신림동 1433번지 147호,2018320021705600015,3200000,"서울특별시 관악구 관천로 56, 1층 (신림동)",08759,03,폐업,,,
지에스25 서울대타운점,,194031.484343112,439863.194153487,제7조의3제2항에따른경우,2026-04-25 22:31:02,I,2025-08-25,0,정상영업,2025-09-03 15:50:41,,2025-08-25,,서울특별시 관악구 신림동 316-55,2025320022505600027,3200000,"서울특별시 관악구 약수암길 1-8, 서울대벤처타운역 푸르지오 단지 내 상가 1층 6호 (신림동)",08823,01,영업/정상,,,
