사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
(주)바이더에이 인천금호점,2013-07-04,167525.508019817,438740.441793821,2026-04-25 22:31:13,I,03,폐업,2014-01-10 09:36:16,,2012-11-20,402-834,인천광역시 미추홀구 용현동 627-286번지,PHMH320123510021087500105,3510500,인천광역시 미추홀구 낙섬서로 6 (용현동),,03,폐업,,,,032-883-7855
(주)바이더에이 인천용현점,2014-04-09,167612.963962494,438941.387982272,2026-04-25 22:31:13,I,03,폐업,2014-04-10 13:54:08,,2012-11-20,402-834,인천광역시 미추홀구 용현동 630-77번지,PHMH320123510021087500106,3510500,인천광역시 미추홀구 낙섬서로 27 (용현동),,03,폐업,,,,032-887-3331
(주)바이더웨이 주안우수점,2018-12-06,171600.976239498,439493.336352123,2026-04-25 22:31:13,I,03,폐업,2018-12-07 10:51:54,,2012-11-20,402-844,인천광역시 미추홀구 주안동 473-8번지,PHMH320123510021087500107,3510500,인천광역시 미추홀구 미추홀대로 669 (주안동),22154,03,폐업,,,,032-865-6096
(주)바이더웨이 주안본점,2015-02-02,171744.911060394,440059.465121776,2026-04-25 22:31:12,I,03,폐업,2015-02-02 16:01:46,,2012-11-20,402-835,"인천광역시 미추홀구 주안동 150-4번지 ,6호",PHMH320123510021087500108,3510500,인천광역시 미추홀구 주안로104번길 37 (주안동),,03,폐업,,,,032-426-7767
(주)바이더웨이 주안역점,2015-03-31,171671.231000894,440126.528620307,2026-04-25 22:31:13,I,03,폐업,2015-04-02 09:11:32,,2012-11-20,402-835,인천광역시 미추홀구 주안동 143-4번지,PHMH320123510021087500109,3510500,인천광역시 미추홀구 미추홀대로734번길 4 (주안동),,03,폐업,,,,032-442-2592
(주)코리아세븐 주안시민점,2020-02-17,171443.106168534,439767.152818427,2026-04-25 22:31:12,I,03,폐업,2020-02-17 16:08:47,,2012-11-20,402-835,인천광역시 미추홀구 주안동 196-21번지,PHMH320123510021087500111,3510500,인천광역시 미추홀구 주안서로 10 (주안동),22139,03,폐업,,,,032-868-0130
(주)코리아세븐 주안점,2019-02-21,171393.437423695,438898.361175606,2026-04-25 22:31:12,I,03,폐업,2019-02-21 11:59:03,,2012-11-20,402-857,인천광역시 미추홀구 주안동 1450번지,PHMH320123510021087500116,3510500,인천광역시 미추홀구 인주대로 367 (주안동),22159,03,폐업,,,,032-868-2575
(주)코리아세븐 인하제일점,2016-09-22,169564.761928687,438917.218074034,2026-04-25 22:31:12,I,03,폐업,2016-09-22 11:21:58,,2012-11-20,402-825,인천광역시 미추홀구 용현동 194-25번지,PHMH320123510021087500118,3510500,인천광역시 미추홀구 경인남길30번길 41 (용현동),22207,03,폐업,,,,032-865-0711
씨유 문학허브점,2016-04-18,171988.617584291,437321.530391968,2026-04-25 22:30:59,I,03,폐업,2016-04-19 09:34:34,,2012-11-20,402-070,인천광역시 미추홀구 문학동 385-2번지,PHMH320123510021087500119,3510500,인천광역시 미추홀구 소성로 333 (문학동),22235,03,폐업,,,,032-427-2819
씨스페이스 숭의해피점,2017-10-20,169544.063347812,440136.595529865,2026-04-25 22:30:59,I,03,폐업,2017-10-20 10:17:33,,2012-11-27,402-812,인천광역시 미추홀구 숭의동 30-1번지,PHMH320123510021087500120,3510500,인천광역시 미추홀구 장천로112번길 3 (숭의동),22168,03,폐업,,,,032-875-3029
GS25주안주공점,2018-11-15,172847.125445334,440200.492428585,2026-04-25 22:30:59,I,03,폐업,2018-11-15 17:08:34,,2012-11-27,402-837,인천광역시 미추홀구 주안동 49-11번지,PHMH320123510021087500121,3510500,인천광역시 미추홀구 주안로 215 (주안동),22142,03,폐업,,,,032-424-0887
GS25주안타운,2015-07-01,172294.514332415,439658.564500582,2026-04-25 22:30:59,I,03,폐업,2015-07-01 17:56:16,,2012-11-27,402-848,인천광역시 미추홀구 주안동 1004-3번지,PHMH320123510021087500123,3510500,인천광역시 미추홀구 경인로425번길 14 (주안동),,03,폐업,,,,032-433-8980
씨유 주안1동점,2020-03-05,171942.01386524,439898.575799508,2026-04-25 22:30:59,I,03,폐업,2020-03-06 08:58:09,,2012-11-30,402-835,인천광역시 미추홀구 주안동 85-1번지,PHMH320123510021087500125,3510500,인천광역시 미추홀구 석바위로96번길 2 (주안동),22140,03,폐업,,,,032-432-6385
씨유 인하대점,2022-05-30,169966.924379708,438674.198129451,2026-04-25 22:30:59,I,03,폐업,2022-05-31 09:01:43,,2012-11-30,402-021,인천광역시 미추홀구 용현동 81-38번지,PHMH320123510021087500127,3510500,인천광역시 미추홀구 인하로120번길 3 (용현동),22211,03,폐업,,,,
GS25 인하문화점,2021-10-26,169493.151473388,438919.538500024,2026-04-25 22:31:00,I,03,폐업,2021-10-26 21:12:17,,2012-11-30,402-021,인천광역시 미추홀구 용현동 198-1번지,PHMH320123510021087500128,3510500,인천광역시 미추홀구 인하로67번길 9 (용현동),22207,03,폐업,,,,
GS25 석바위,2020-05-13,172403.878889346,439800.371606185,2026-04-25 22:31:00,I,03,폐업,2020-05-14 14:02:05,,2012-11-30,402-848,인천광역시 미추홀구 주안동 989-4번지,PHMH320123510021087500129,3510500,인천광역시 미추홀구 석바위로 143 (주안동),22134,03,폐업,,,,032-438-7096
씨유 학익대동점,2013-07-09,170421.372309125,437570.680896595,2026-04-25 22:31:00,I,03,폐업,2014-01-09 15:31:50,,2012-11-30,402-040,인천광역시 미추홀구 학익동 684-3번지,PHMH320123510021087500130,3510500,인천광역시 미추홀구 매소홀로 400 (학익동),,03,폐업,,,,032-876-8431
세븐일레븐 주안웨딩점,2014-05-19,171646.925903655,439511.552975065,2026-04-25 22:31:00,I,03,폐업,2014-05-28 13:38:47,,2012-12-05,402-844,인천광역시 미추홀구 주안동 466-11번지,PHMH320123510021087500131,3510500,인천광역시 미추홀구 미추홀대로 670 (주안동),,03,폐업,,,,032-421-3283
GS25 숭의대성점,2023-01-11,168692.020790841,440456.759090981,2026-04-25 22:31:00,I,03,폐업,2023-01-11 15:59:34,,2012-12-13,402-011,인천광역시 미추홀구 숭의동 129-13번지,PHMH320123510021087500133,3510500,인천광역시 미추홀구 미추로64번길 21 (숭의동),22161,03,폐업,,,,
GS25주안승학점,2022-04-11,171599.00593451,437882.520923426,2026-04-25 22:31:00,I,03,폐업,2022-04-11 16:11:53,,2012-12-18,402-852,인천광역시 미추홀구 주안동 1290-7번지,PHMH320123510021087500134,3510500,인천광역시 미추홀구 승학길 72 (주안동),22231,03,폐업,,,,
GS25학익석목점,2016-11-17,170733.231007457,438128.819261103,2026-04-25 22:31:00,I,03,폐업,2016-11-17 16:36:01,,2012-12-18,402-866,인천광역시 미추홀구 학익동 25-12번지,PHMH320123510021087500135,3510500,인천광역시 미추홀구 학익소로 29 (학익동),22218,03,폐업,,,,032-876-4150
세븐일레븐용현대림점,2023-02-08,167681.217337048,438675.661195309,2026-04-25 22:31:07,I,03,폐업,2023-02-08 16:42:07,,2021-02-08,,인천광역시 미추홀구 용현동 627-282,PHMH320213510513087500011,3510500,"인천광역시 미추홀구 낙섬서로10번길 33, 1층 (용현동)",22190,03,폐업,133,,,
레몬비주안점,2023-06-16,170562.171305398,438469.313886623,2026-04-25 22:31:07,I,03,폐업,2023-06-13 15:23:07,,2021-02-09,,인천광역시 미추홀구 주안동 1372-4,PHMH320213510513087500012,3510500,"인천광역시 미추홀구 한나루로458번길 1, 102호 (주안동)",22218,03,폐업,46,,,
이마트24R인천인하로점,2023-08-10,171342.67736948,438534.820129377,2026-04-25 22:31:07,I,03,폐업,2023-08-11 09:23:45,,2021-02-17,,인천광역시 미추홀구 주안동 1437-12,PHMH320213510513087500014,3510500,"인천광역시 미추홀구 인하로257번길 6, 1층 (주안동)",22215,03,폐업,153,,,
지에스25용현스타점,2022-12-12,168037.338517078,439544.84302566,2026-04-25 22:31:07,I,03,폐업,2022-12-12 17:33:34,,2021-02-17,,인천광역시 미추홀구 용현동 571-55,PHMH320213510513087500016,3510500,"인천광역시 미추홀구 낙섬중로105번길 35-1, 1층 (용현동)",22175,03,폐업,106,,,
주식회사주하더샵하늘점,2022-11-28,170309.660233767,440927.748196756,2026-04-25 22:31:13,I,03,폐업,2022-11-29 11:55:48,,2021-02-19,,인천광역시 미추홀구 도화동 1011 더샵 인천스카이타워 1단지,PHMH320213510513087500018,3510500,"인천광역시 미추홀구 숙골로88번길 12, 110동 01호 (도화동, 더샵 인천스카이타워 1단지)",22101,03,폐업,65,,,
주식회사주하도화하늘점,2022-11-28,170160.347561945,440825.360762333,2026-04-25 22:31:13,I,03,폐업,2022-11-29 11:54:52,,2021-02-19,,인천광역시 미추홀구 도화동 1002 더샵 인천스카이타워 2단지,PHMH320213510513087500019,3510500,"인천광역시 미추홀구 숙골로87번길 5, 204동 01,02호 (도화동, 더샵 인천스카이타워 2단지)",22101,03,폐업,62,,,
씨유학익신동아점,2021-07-13,171059.497490435,437619.058637417,2026-04-25 22:31:07,I,03,폐업,2021-07-15 11:24:24,,2021-02-22,,인천광역시 미추홀구 학익동 45-46,PHMH320213510513087500020,3510500,"인천광역시 미추홀구 학익소로63번길 71, 1층 (학익동)",22222,03,폐업,71,,,1577-3603
씨유숭의장천점,2022-02-21,168728.624159667,439616.494964153,2026-04-25 22:31:07,I,03,폐업,2022-02-22 20:21:39,,2021-02-23,,인천광역시 미추홀구 숭의동 295-23,PHMH320213510513087500021,3510500,"인천광역시 미추홀구 장천로6번길 33, 101, 102호 (숭의동)",22177,03,폐업,63,,,
지에스(GS)25주안신성,2024-08-26,171872.381864114,439901.27333393,2026-04-25 22:31:07,I,03,폐업,2024-08-27 09:49:18,,2021-03-09,,인천광역시 미추홀구 주안동 86-5,PHMH320213510513087500024,3510500,인천광역시 미추홀구 주안중로 28 (주안동),22140,03,폐업,114,,,
(주)코리아세븐도화석정로점,2025-07-07,170844.024115511,440643.525726687,2026-04-25 22:31:12,I,03,폐업,2025-07-07 16:46:56,,2021-03-24,,인천광역시 미추홀구 도화동 130-9,PHMH320213510513087500027,3510500,"인천광역시 미추홀구 석정로324번길 4, 1층 (도화동)",22118,03,폐업,124,,,032-867-1635
지에스25주안남부역점,2022-01-17,171559.220855577,440292.143678819,2026-04-25 22:31:07,I,03,폐업,2022-01-14 14:38:06,,2021-04-05,,인천광역시 미추홀구 주안동 238-1 오피스텔 디에이 리베로,PHMH320213510513087500029,3510500,"인천광역시 미추홀구 주안로 89, 오피스텔 디에이 리베로 1층 (주안동)",22132,03,폐업,123,,,032-875-9700
미니스톱도화물류센터점,2022-07-15,169638.287365223,441808.221034869,2026-04-25 22:31:07,I,03,폐업,2022-07-13 14:53:35,,2021-04-06,,인천광역시 미추홀구 도화동 877 어반스뷰 5차,PHMH320213510513087500030,3510500,"인천광역시 미추홀구 염전로144번길 24-5, 어반스뷰 5차 101호 (도화동)",22110,03,폐업,60,,,
씨유용현수봉점,2023-05-10,170128.214736109,439547.536488948,2026-04-25 22:31:07,I,03,폐업,2023-05-03 16:12:32,,2021-04-23,,인천광역시 미추홀구 용현동 1-107 신흥퍼스트빌,PHMH320213510513087500035,3510500,"인천광역시 미추홀구 수봉로122번길 3, 신흥퍼스트빌 (용현동)",22181,03,폐업,76,,,
씨유문학경기장점,2022-04-12,172253.975,437389.465,2026-04-25 22:31:07,I,03,폐업,2022-04-12 18:18:16,,2021-05-13,,인천광역시 미추홀구 문학동 380-8,PHMH320213510513087500037,3510500,"인천광역시 미추홀구 매소홀로576번길 5-39, 1층 (문학동)",22235,03,폐업,98,,,
롯데씨브이에스711(주) 주안행복점,2024-02-02,171501.390700466,439918.943308452,2026-04-25 22:31:12,I,03,폐업,2024-02-05 13:20:15,,2021-05-13,,인천광역시 미추홀구 주안동 216-2,PHMH320213510513087500038,3510500,"인천광역시 미추홀구 석바위로53번길 3, 2층 (주안동)",22136,03,폐업,220,,,
세븐일레븐인천학익다움점,2025-07-07,169570.901630208,437404.301142105,2026-04-25 22:31:07,I,03,폐업,2025-07-07 10:58:13,,2021-05-31,,인천광역시 미추홀구 학익동 707-5 정광아파트,PHMH320213510513087500040,3510500,"인천광역시 미추홀구 한나루로357번길 87-26, 정광아파트 상가동 101,102,103호 (학익동)",22206,03,폐업,78,,,
지에스25주안사랑점,2022-11-30,170884.360986121,439262.646927631,2026-04-25 22:31:07,I,03,폐업,2022-11-30 16:09:02,,2021-06-24,,,PHMH320213510513087500042,3510500,"인천광역시 미추홀구 한나루로550번길 30, 1층 (주안동)",22156,03,폐업,59,,,
씨유문학하늘점,2024-01-23,171846.625750834,437213.65999778,2026-04-25 22:31:08,I,03,폐업,2024-01-24 10:31:10,,2021-07-12,,인천광역시 미추홀구 문학동 375-2,PHMH320213510513087500044,3510500,"인천광역시 미추홀구 소성로318번길 23-7, 1층 일부호 (문학동)",22238,03,폐업,52,,,
이마트24도화랜드마크점,2023-06-13,170261.057135549,440435.776134742,2026-04-25 22:31:08,I,03,폐업,2023-06-13 14:30:38,,2021-08-17,,인천광역시 미추홀구 도화동 618-2 뉴 더웰,PHMH320213510513087500051,3510500,"인천광역시 미추홀구 경인로 195, 104호 (도화동, 뉴 더웰)",22106,03,폐업,89,,,
지에스25도화동아점,2022-11-14,170414.938646606,440435.639593063,2026-04-25 22:31:08,I,03,폐업,2022-11-14 15:53:01,,2021-08-17,,인천광역시 미추홀구 도화동 601-1 동아아파트,PHMH320213510513087500052,3510500,"인천광역시 미추홀구 경인로 203, 동아아파트 상가동 지층 1,2,3호 (도화동)",22106,03,폐업,107,,,
지에스25 학익힐스점,2022-05-26,168787.752006556,438006.628222011,2026-04-25 22:31:08,I,03,폐업,2022-05-27 13:25:37,,2021-08-17,,인천광역시 미추홀구 학익동 0,PHMH320213510513087500053,3510500,"인천광역시 미추홀구 독배로251번길 24, 상가동 103,104호 (학익동)",22194,03,폐업,82,,,
지에스25미추홀퍼스트점,2024-11-20,,,2026-04-25 22:31:08,I,03,폐업,2024-11-21 11:04:15,,2021-08-19,,인천광역시 미추홀구 용현동 0 엘에이치미추홀퍼스트,PHMH320213510513087500054,3510500,"인천광역시 미추홀구 낙섬동로 135, 상가동 108호 (용현동, 엘에이치미추홀퍼스트)",22176,03,폐업,36,,,
세븐일레븐주안한빛캐슬점,2024-08-30,170631.524317072,439197.340126449,2026-04-25 22:31:08,I,03,폐업,2024-09-03 09:16:32,,2021-09-14,,인천광역시 미추홀구 주안동 694-2 한빛캐슬,PHMH320213510513087500059,3510500,"인천광역시 미추홀구 한나루로 533, 1층 101호 (주안동, 한빛캐슬)",22157,03,폐업,57,,,
케이마트,2014-04-30,171923.902989232,439563.654182858,2026-04-25 22:31:00,I,03,폐업,2015-02-10 17:22:29,,2012-12-18,402-843,인천광역시 미추홀구 주안동 431-1번지 경인상가 12호,PHMH320123510021087500138,3510500,인천광역시 미추홀구 경인로 392 (주안동),,03,폐업,,,,032-422-4838
GS25학익수빈점,2014-04-30,171144.069794631,437507.115860591,2026-04-25 22:31:00,I,03,폐업,2015-03-02 11:46:13,,2012-12-20,402-042,인천광역시 미추홀구 학익동 661-9번지,PHMH320123510021087500139,3510500,"인천광역시 미추홀구 매소홀로 474, 105호 (학익동)",,03,폐업,,,,
세븐일레븐 인천학익중앙점,2018-01-11,170316.813350537,438111.454855992,2026-04-25 22:31:00,I,03,폐업,2018-01-12 10:55:30,,2012-12-20,402-867,인천광역시 미추홀구 학익동 314-10번지,PHMH320123510021087500140,3510500,인천광역시 미추홀구 한나루로 417 (학익동),22210,03,폐업,,,,032-223-0551
세븐일레븐 인천주안북부역점,2013-01-11,171585.615,440538.144,2026-04-25 22:31:00,I,03,폐업,2014-01-09 16:31:08,,2012-12-20,402-836,인천광역시 미추홀구 주안동 24-12번지,PHMH320123510021087500141,3510500,인천광역시 미추홀구 길파로 10 (주안동),,03,폐업,,,,032-862-0845
세븐일레븐,2015-02-23,172423.745857595,438893.966910736,2026-04-25 22:31:00,I,03,폐업,2015-02-25 10:18:22,,2012-12-21,402-859,인천광역시 미추홀구 주안동 1535-16번지,PHMH320123510021087500142,3510500,인천광역시 미추홀구 인주대로469번길 20 (주안동),,03,폐업,,,,032-429-2113
씨유석바위점,2020-12-01,172374.462954875,439689.95571395,2026-04-25 22:31:00,I,03,폐업,2020-12-02 10:00:45,,2012-12-07,,,PHMH320123510021087500144,3510500,"인천광역시 미추홀구 경원대로851번길 16, 1층 102호 (주안동, 뉴더웰)",22141,03,폐업,,,,032-442-5805
GS25주안동경점,2021-10-05,171421.898693718,440192.731482161,2026-04-25 22:31:00,I,03,폐업,2021-10-07 09:11:57,,2013-08-30,402-201,인천광역시 미추홀구 주안동 272-1번지,PHMH320133510021087500003,3510500,인천광역시 미추홀구 주안서로 53 (주안동),22136,03,폐업,,,,
GS25 주안파크,2018-06-26,171770.104863999,440019.372511856,2026-04-25 22:31:00,I,03,폐업,2018-06-27 10:03:27,,2013-09-03,402-835,인천광역시 미추홀구 주안동 153-9번지,PHMH320133510021087500004,3510500,인천광역시 미추홀구 미추홀대로722번길 21-1 (주안동),22135,03,폐업,,,,
CU 용현신창점,2015-02-27,168296.21759702,438165.087904665,2026-04-25 22:31:00,I,03,폐업,2015-02-27 17:28:20,,2013-09-03,402-025,인천광역시 미추홀구 용현동 627-534번지,PHMH320133510021087500005,3510500,"인천광역시 미추홀구 매소홀로 167 (용현동, 신창미션힐@상가동 109호,110호)",,03,폐업,,,,
이마트24 인천영화점,2022-10-25,172135.435460172,440051.753037369,2026-04-25 22:31:00,I,03,폐업,2022-10-25 13:07:55,,2013-10-07,402-835,인천광역시 미추홀구 주안동 101-9번지,PHMH320133510021087500008,3510500,인천광역시 미추홀구 주안동로 43-1 (주안동),22135,03,폐업,,,,
GS25 숭의오거리,2020-06-30,168951.392410414,439893.914767217,2026-04-25 22:31:00,I,03,폐업,2020-06-30 19:04:07,,2013-10-18,402-817,인천광역시 미추홀구 숭의동 205-17번지,PHMH320133510021087500009,3510500,"인천광역시 미추홀구 경인로42번길 83, 101호 (숭의동)",22169,03,폐업,,,,
씨유 용현제일점,2014-05-30,169288.593951406,439668.630627497,2026-04-25 22:31:13,I,03,폐업,2014-06-03 13:40:03,,2013-10-21,402-831,인천광역시 미추홀구 용현동 492-11번지,PHMH320133510021087500012,3510500,인천광역시 미추홀구 독정이로 31 (용현동),,03,폐업,,,,
GS25 도화월드타워점,2018-10-31,170996.996467333,439794.066348297,2026-04-25 22:31:00,I,03,폐업,2018-11-02 17:03:27,,2013-11-04,402-712,인천광역시 미추홀구 도화동 429-1번지,PHMH320133510021087500013,3510500,인천광역시 미추홀구 한나루로 604 (도화동),22138,03,폐업,,,,
GS25(편의점)용현제일점,2017-01-25,167496.289394472,439049.441797235,2026-04-25 22:31:00,I,03,폐업,2017-01-25 15:59:41,,2013-11-21,402-834,인천광역시 미추홀구 용현동 629-11번지,PHMH320133510021087500014,3510500,인천광역시 미추홀구 토금남로 5 (용현동),22186,03,폐업,50,,,
세븐일레븐 문학공원점,2017-05-04,171649.020741004,437311.940626683,2026-04-25 22:31:00,I,03,폐업,2017-05-04 13:44:20,,2013-12-23,402-070,인천광역시 미추홀구 문학동 361-3번지,PHMH320133510021087500016,3510500,인천광역시 미추홀구 소성로 300 (문학동),22237,03,폐업,99,,,
GS25주안한신점,2024-01-08,172259.812913548,438427.04212725,2026-04-25 22:31:00,I,03,폐업,2024-01-08 16:11:43,,2013-12-23,402-860,인천광역시 미추홀구 주안동 1523-36번지,PHMH320133510021087500017,3510500,인천광역시 미추홀구 인하로352번길 10 (주안동),22229,03,폐업,106,,,032-862-0640
세븐일레븐인천승학사거리점,2018-10-18,172538.737251915,438554.969453586,2026-04-25 22:31:00,I,03,폐업,2018-10-19 11:52:51,,2013-12-23,402-860,인천광역시 미추홀구 주안동 1572-19번지,PHMH320133510021087500018,3510500,인천광역시 미추홀구 경원대로 740 (주안동),22239,03,폐업,83,,,032-861-0900
씨유 주안남부역점,2014-03-27,171453.034112251,440241.923109811,2026-04-25 22:31:00,I,03,폐업,2014-03-28 09:30:29,,2013-01-03,402-835,인천광역시 미추홀구 주안동 233-8번지,PHMH320133510021087500019,3510500,인천광역시 미추홀구 주안서로 58-1 (주안동),,03,폐업,,,,032-866-9745
GS25 인천승기점,2021-04-30,172506.455956766,438944.399623824,2026-04-25 22:31:00,I,03,폐업,2021-04-21 17:51:16,,2013-01-03,402-859,인천광역시 미추홀구 주안동 1559번지,PHMH320133510021087500020,3510500,인천광역시 미추홀구 경원대로 780 (주안동),22147,03,폐업,,,,
GS25 주안4동점,2019-09-27,172484.348655802,439383.104373014,2026-04-25 22:31:00,I,03,폐업,2019-09-28 14:38:55,,2013-01-03,402-859,인천광역시 미추홀구 주안동 1547-21번지,PHMH320133510021087500021,3510500,인천광역시 미추홀구 경원대로 824 (주안동),22146,03,폐업,,,,
씨유 주안쌍용점,2015-01-02,171713.403924533,438415.550627431,2026-04-25 22:31:00,I,03,폐업,2015-07-01 18:37:38,,2013-01-17,402-759,인천광역시 미추홀구 주안동 1250번지,PHMH320133510021087500024,3510500,인천광역시 미추홀구 인하로 292 (주안동),,03,폐업,,,,032-434-2330
씨유 주안베스티움,2024-01-30,171435.239547392,440499.244572022,2026-04-25 22:31:00,I,03,폐업,2024-01-19 11:45:49,,2013-01-29,402-836,인천광역시 미추홀구 주안동 25-34번지,PHMH320133510021087500027,3510500,인천광역시 미추홀구 염창로 35 (주안동),22127,03,폐업,,,,032-876-7050
씨유 도화1동점,2021-11-10,170740.329733386,439997.100865855,2026-04-25 22:31:00,I,03,폐업,2021-11-14 13:20:37,,2013-01-29,402-810,인천광역시 미추홀구 도화동 533-2번지,PHMH320133510021087500028,3510500,인천광역시 미추홀구 경인로268번길 24 (도화동),22165,03,폐업,,,,032-876-7789
씨유 용현구터미널점,2014-11-03,167901.810661425,439776.462943974,2026-04-25 22:31:00,I,03,폐업,2014-11-05 16:02:49,,2013-01-30,402-833,인천광역시 미추홀구 용현동 573-1번지,PHMH320133510021087500030,3510500,인천광역시 미추홀구 능해길 4 (용현동),,03,폐업,,,,032-884-3363
세븐일레븐인천용일초교점,2021-01-15,170245.043558814,439082.334976644,2026-04-25 22:31:00,I,03,폐업,2021-01-15 13:53:18,,2013-02-18,402-818,인천광역시 미추홀구 용현동 104-22번지,PHMH320133510021087500032,3510500,인천광역시 미추홀구 인주대로251번길 1 (용현동),22157,03,폐업,,,,
지에스 25 도화 IC점,2022-02-07,170812.432599685,440063.64825582,2026-04-25 22:31:04,I,03,폐업,2022-02-08 11:46:34,,2019-01-04,,인천광역시 미추홀구 도화동 534번지 1호 해든빌,PHMH320193510513087500001,3510500,"인천광역시 미추홀구 경인로268번길 4, 101호 (도화동, 해든빌)",22165,03,폐업,35,,,
지에스25월드스테이트점,2019-09-30,172564.972666116,439929.950581426,2026-04-25 22:31:04,I,03,폐업,2019-09-23 13:05:30,,2019-01-17,,인천광역시 미추홀구 주안동 1614번지 주안더월드스테이트,PHMH320193510513087500003,3510500,"인천광역시 미추홀구 경원대로 882, 주안더월드스테이트 105.106호 (주안동)",22143,03,폐업,55,,,
지에스(GS)25 용마루은서점,2022-10-04,,,2026-04-25 22:31:04,I,03,폐업,2022-10-04 16:44:39,,2019-02-11,,인천광역시 미추홀구 용현동 0번지 엘에이치미추홀3단지,PHMH320193510513087500005,3510500,"인천광역시 미추홀구 낙섬중로 129, 상가동 126호 (용현동, 엘에이치미추홀3단지)",22176,03,폐업,98,,,
씨유용마루행복점,2022-09-14,,,2026-04-25 22:31:04,I,03,폐업,2022-09-14 09:53:32,,2019-02-14,,인천광역시 미추홀구 용현동 0번지 엘에이치미추홀3단지,PHMH320193510513087500006,3510500,"인천광역시 미추홀구 낙섬중로 129, 107호 (용현동, 엘에이치미추홀3단지)",22176,03,폐업,47,,,
지에스(GS)25 주안북부점,2021-05-31,171622.286464323,440460.971881374,2026-04-25 22:31:04,I,03,폐업,2021-05-31 17:49:58,,2019-03-15,,인천광역시 미추홀구 주안동 24번지 64호,PHMH320193510513087500007,3510500,"인천광역시 미추홀구 염창로 53, 1층 (주안동)",22128,03,폐업,98,,,
세븐일레븐 문학타운점,2021-06-04,171977.833074149,437263.762868752,2026-04-25 22:31:04,I,03,폐업,2021-06-07 09:05:08,,2019-04-09,,인천광역시 미추홀구 문학동 391번지 4호,PHMH320193510513087500008,3510500,"인천광역시 미추홀구 소성로332번길 7, 1층 (문학동)",22238,03,폐업,84,,,
지에스25도화지젤점,2024-11-13,169822.91347425,441687.32697753,2026-04-25 22:31:04,I,03,폐업,2024-11-14 10:06:55,,2019-04-22,,인천광역시 미추홀구 도화동 0번지 도화두손지젤시티,PHMH320193510513087500010,3510500,"인천광역시 미추홀구 염전로168번길 28, 도화두손지젤시티 B동 115,116호 (도화동)",22110,03,폐업,84,,,
이마트24 주안점,2023-12-01,171939.388220958,440507.566730692,2026-04-25 22:31:04,I,03,폐업,2023-12-01 15:46:29,,2019-04-23,,인천광역시 미추홀구 주안동 23번지 36호,PHMH320193510513087500011,3510500,"인천광역시 미추홀구 석정로 432, 1층 (주안동)",22129,03,폐업,110,,,032-872-4587
이마트24 용현대로점,2021-11-10,167562.770472991,438851.72147994,2026-04-25 22:31:04,I,03,폐업,2021-11-14 13:20:21,,2019-04-23,,인천광역시 미추홀구 용현동 627번지 448호,PHMH320193510513087500012,3510500,인천광역시 미추홀구 낙섬서로 17 (용현동),22190,03,폐업,76,,,
씨유용현수정점,2023-01-16,167614.061959082,439182.601269609,2026-04-25 22:31:04,I,03,폐업,2023-01-17 09:09:44,,2019-04-24,,인천광역시 미추홀구 용현동 628번지 59호,PHMH320193510513087500013,3510500,"인천광역시 미추홀구 토금중로 9, 1층 (용현동)",22186,03,폐업,114,,,
씨유 주안제이타워2차점,2024-05-01,171374.371646197,441403.039318273,2026-04-25 22:31:04,I,03,폐업,2024-05-02 10:57:22,,2019-05-22,,인천광역시 미추홀구 주안동 1385번지 10호,PHMH320193510513087500015,3510500,"인천광역시 미추홀구 방축로 312, 127,128호 (주안동)",22121,03,폐업,118,,,
지에스25주안경원점,2023-07-18,172158.352156879,439936.547286369,2026-04-25 22:31:04,I,03,폐업,2023-07-24 16:15:53,,2019-05-22,,인천광역시 미추홀구 주안동 57번지 12호,PHMH320193510513087500016,3510500,"인천광역시 미추홀구 주안동로 34, 1층 (주안동)",22134,03,폐업,66,,,
지에스25인천문화점,2019-11-04,170453.926923624,438368.812535501,2026-04-25 22:31:04,I,03,폐업,2019-11-04 13:56:14,,2019-06-12,,인천광역시 미추홀구 학익동 2번지 9호,PHMH320193510513087500019,3510500,"인천광역시 미추홀구 재넘이길 6, 1층 (학익동)",22210,03,폐업,108,,,032-874-6763
씨유 학익드림점,2024-11-29,170528.007804831,438290.333579063,2026-04-25 22:31:04,I,03,폐업,2024-12-02 09:22:59,,2019-06-28,,인천광역시 미추홀구 학익동 4번지 15호,PHMH320193510513087500021,3510500,"인천광역시 미추홀구 학익소로 5, 1층 1,2호 (학익동)",22218,03,폐업,48,,,
지에스(GS)25용현2동점,2025-10-16,168122.512271891,439353.667422685,2026-04-25 22:31:04,I,03,폐업,2025-10-17 11:23:53,,2019-06-28,,인천광역시 미추홀구 용현동 565번지 8호,PHMH320193510513087500022,3510500,인천광역시 미추홀구 아암대로45번길 83-24 (용현동),22175,03,폐업,56,,,
