신청일자,항목값1,사업장명,업소구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
2024-11-04,관급봉투,지에스25 마포대흥로점,지정,,194569.17126339,449238.273077605,2026-04-25 22:30:23,I,2024-11-19,11,영업,2024-11-19 10:19:56,2024-11-19,서울특별시 마포구 대흥동 337-15 새영빌딩,,서울특별시 마포구 대흥동 337-15 새영빌딩,313000014202400033,3130000,"서울특별시 마포구 대흥로 51, 새영빌딩 1층 (대흥동)",04090,,01,영업/정상,,,
2024-11-07,관급봉투,씨유 마포더라움점,지정,,193940.617148329,450436.965645544,2026-04-25 22:30:23,I,2024-11-19,11,영업,2024-11-19 10:33:54,2024-11-19,서울특별시 마포구 동교동 185-7 더라움 에이동 101호,,서울특별시 마포구 동교동 185-7 더라움 에이동 101호,313000014202400034,3130000,"서울특별시 마포구 신촌로10길 9, 에이동 101호 (동교동, 더라움)",04057,,01,영업/정상,,,1577-8007
2024-11-08,관급봉투,세븐일레븐 합정2호점,지정,,191798.755635684,450072.245130311,2026-04-25 22:30:23,I,2024-11-19,11,영업,2024-11-19 11:05:47,2024-11-19,서울특별시 마포구 합정동 433-15,,서울특별시 마포구 합정동 433-15,313000014202400035,3130000,"서울특별시 마포구 동교로 52, 1층 (합정동)",04021,,01,영업/정상,,,
2024-11-06,관급봉투,CU홍대성산점,지정,,192356.887159816,450861.312001497,2026-04-25 22:30:23,I,2024-11-26,11,영업,2024-11-26 16:46:36,2024-11-26,서울특별시 마포구 성산동 39-35 홍익대학교제3기숙사,,서울특별시 마포구 성산동 39-35 홍익대학교제3기숙사,313000014202400036,3130000,"서울특별시 마포구 성미산로 55, 홍익대학교제3기숙사 (성산동)",03967,,01,영업/정상,,,070-4453-1798
2024-12-04,관급봉투,세븐일레븐 연남동교로점,지정,,193284.922302386,451058.392021654,2026-04-25 22:30:23,I,2024-12-10,11,영업,2024-12-10 14:37:53,2024-12-10,서울특별시 마포구 연남동 260-4 클라인하우제 홍대,,서울특별시 마포구 연남동 260-4 클라인하우제 홍대,313000014202400037,3130000,"서울특별시 마포구 동교로38길 8, 클라인하우제 홍대 1층 (연남동)",03982,,01,영업/정상,,,
2024-12-23,관급봉투,씨유 홍대중앙점,지정,,193220.786425447,450120.51536305,2026-04-25 22:30:23,I,2025-01-03,11,영업,2025-01-03 11:08:53,2025-01-03,서울특별시 마포구 서교동 344-15,,서울특별시 마포구 서교동 344-15,313000014202500001,3130000,서울특별시 마포구 홍익로 6 (서교동),04055,,01,영업/정상,,,
2024-12-09,관급봉투,세븐일레븐 마포한신점,지정,,195019.399817378,448407.752664604,2026-04-25 22:30:23,I,2025-01-03,11,영업,2025-01-03 13:43:24,2025-01-03,서울특별시 마포구 마포동 136-1 한신오피스텔,,서울특별시 마포구 마포동 136-1 한신오피스텔,313000014202500002,3130000,"서울특별시 마포구 마포대로 12, 한신오피스텔 1층 (마포동)",04175,,01,영업/정상,,,
2025-01-06,관급봉투,(주)에스엠케이 망원지점,지정,,191439.088822779,450640.460847743,2026-04-25 22:30:23,I,2025-01-17,11,영업,2025-01-17 17:41:16,2025-01-17,서울특별시 마포구 망원동 427-3 영신주방사옥,,서울특별시 마포구 망원동 427-3 영신주방사옥,313000014202500003,3130000,서울특별시 마포구 포은로 125 (망원동),03959,,01,영업/정상,,,
2025-01-17,관급봉투,지에스(GS)25 성산월드타운점,지정,,191792.353841413,451792.167689973,2026-04-25 22:30:23,I,2025-01-21,11,영업,2025-01-21 14:17:17,2025-01-21,서울특별시 마포구 성산동 200-1,,서울특별시 마포구 성산동 200-1,313000014202500004,3130000,"서울특별시 마포구 월드컵북로 190, 1층 (성산동)",03946,,01,영업/정상,,,
2025-01-21,관급봉투,이마트24 성산빌리지점,지정,,191846.635486461,451698.372613554,2026-04-25 22:30:23,I,2025-01-24,11,영업,2025-01-24 15:42:59,2025-01-24,,,서울특별시 마포구 성산동 200-48,313000014202500005,3130000,"서울특별시 마포구 새터산16길 15, 1층 1,2호 (성산동)",03947,,01,영업/정상,,,
2025-02-17,관급봉투,씨유 성산시영아파트점,지정,,191263.451931121,452207.500653521,2026-04-25 22:30:23,I,2025-02-20,11,영업,2026-04-13 10:16:59,2025-02-20,,,서울특별시 마포구 성산동 446 성산시영아파트,313000014202500006,3130000,"서울특별시 마포구 월드컵북로 262, 성산시영아파트 1층 111, 112호 (성산동)",03935,,01,영업/정상,,,
2025-02-27,관급봉투,세븐일레븐 홍대서교점,지정,,192878.929423986,450317.155519147,2026-04-25 22:30:23,I,2025-03-05,11,영업,2025-03-06 10:48:00,2025-03-05,서울특별시 마포구 서교동 351-9,,서울특별시 마포구 서교동 351-9,313000014202500007,3130000,"서울특별시 마포구 월드컵북로1길 18, 1층 (서교동)",04031,,01,영업/정상,,,
2025-03-13,관급봉투,씨유 상암4단지점,지정,,190097.791838986,452827.150591544,2026-04-25 22:30:23,I,2025-03-20,11,영업,2025-03-20 14:10:55,2025-03-20,,,서울특별시 마포구 상암동 1655 상암 월드컵파크 4단지,313000014202500008,3130000,"서울특별시 마포구 월드컵북로 381, 상가동 111호 (상암동, 상암 월드컵파크 4단지)",03907,,01,영업/정상,,,
2025-03-21,관급봉투,크린토피아 코인워시365 마포홍대점&IGA마트,지정,,193500.54036326,450092.143650723,2026-04-25 22:30:23,I,2025-03-26,11,영업,2025-03-26 15:28:01,2025-03-26,,,서울특별시 마포구 창전동 6-148,313000014202500009,3130000,"서울특별시 마포구 와우산로26길 9-19, 1층 (창전동)",04059,,01,영업/정상,,,
2025-03-25,관급봉투,지에스(GS)25 마포한강점,지정,,192142.27136309,449868.964586499,2026-04-25 22:30:23,I,2025-03-26,11,영업,2025-03-26 15:35:58,2025-03-26,,,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,313000014202500010,3130000,"서울특별시 마포구 월드컵로3길 14, 208호 (합정동, 마포 한강 2차 푸르지오)",04024,,01,영업/정상,,,
2024-01-26,관급봉투,㈜비지에프리테일 플래그십홍대점 (CU 홍대상상점),지정,2026-01-07,192866.453645546,449849.092359811,2026-04-25 22:30:23,I,2024-01-31,2,폐업,2026-01-07 15:20:36,2024-01-31,,,서울특별시 마포구 서교동 395-91,313000014202400011,3130000,"서울특별시 마포구 잔다리로 25, 1층 (서교동)",04043,,03,폐업,,,
2021-04-01,관급봉투,씨유 신공덕펜트라우스점,지정,,195874.639172861,449015.903404686,2026-04-25 22:30:18,I,2021-04-01,11,영업,2021-06-07 13:33:07,2021-04-01,서울특별시 마포구 신공덕동 172 펜트라우스,,서울특별시 마포구 신공덕동 172 펜트라우스,313000014202100031,3130000,"서울특별시 마포구 백범로 205, 101동 지2층 b224호 (신공덕동, 펜트라우스)",04194,,01,영업/정상,,,
2021-04-01,관급봉투,씨유마포도화센트럴,지정,,195852.524254164,448575.779442887,2026-04-25 22:30:18,I,2021-04-01,11,영업,2026-02-03 09:06:34,2021-04-01,서울특별시 마포구 도화동 357 도화동현대아파트,,서울특별시 마포구 도화동 357 도화동현대아파트,313000014202100032,3130000,"서울특별시 마포구 새창로 52, 상가동156동 157호 (도화동, 도화동현대아파트)",04182,,01,영업/정상,,,
2021-06-04,관급봉투,이마트24 마포프레스티지점,지정,,195310.864204116,450080.129868689,2026-04-25 22:30:18,I,2021-06-04,11,영업,2021-06-08 16:40:33,2021-06-04,서울특별시 마포구 염리동 14-149,,서울특별시 마포구 염리동 14-149,313000014202100035,3130000,"서울특별시 마포구 대흥로24길 24, b동 108호 (염리동)",04124,,01,영업/정상,,,
2021-07-13,관급봉투,제이엔제이유통(더프레쉬마켓),지정,,191797.727758421,450616.326369431,2026-04-25 22:30:18,I,2021-07-13,11,영업,2021-07-15 10:16:43,2021-07-13,서울특별시 마포구 망원동 484-1,,서울특별시 마포구 망원동 484-1,313000014202100038,3130000,서울특별시 마포구 월드컵로 105 (망원동),04011,,01,영업/정상,,,
2021-07-15,관급봉투,씨유망원포은로점,지정,,191563.181182977,450321.758691585,2026-04-25 22:30:18,I,2021-07-15,5,제외사항,2021-08-09 17:08:09,2021-07-15,서울특별시 마포구 망원동 403-5,,서울특별시 마포구 망원동 403-5,313000014202100039,3130000,서울특별시 마포구 포은로 90 (망원동),04010,,05,제외/삭제/전출,,,
2021-07-15,관급봉투,신수철물,지정,,194742.383947684,448757.883381233,2026-04-25 22:30:18,I,2021-07-15,11,영업,2021-07-15 10:53:51,2021-07-15,서울특별시 마포구 용강동 122-16,,서울특별시 마포구 용강동 122-16,313000014202100040,3130000,서울특별시 마포구 토정로32길 4 (용강동),04163,,01,영업/정상,,,
2021-07-20,관급봉투,(주)윈플러스마트서부 마포점,지정,,191858.011461839,449691.888104672,2026-04-25 22:30:18,I,2021-07-20,11,영업,2025-04-18 14:02:57,2021-07-23,서울특별시 마포구 합정동 395-3,,서울특별시 마포구 합정동 395-3,313000014202100041,3130000,서울특별시 마포구 월드컵로3길 76 (합정동),04020,,01,영업/정상,,,02-335-1158
2021-07-06,관급봉투,씨유 마포잔다리점,지정,,192252.964412964,450634.008370563,2026-04-25 22:30:18,I,2021-07-06,11,영업,2026-01-07 15:10:16,2021-07-26,서울특별시 마포구 서교동 470-17 미송빌딩,,서울특별시 마포구 서교동 470-17 미송빌딩,313000014202100042,3130000,"서울특별시 마포구 잔다리로 125, 미송빌딩 (서교동)",03997,,01,영업/정상,,,
2021-07-26,관급봉투,세븐일레븐 마포아크로타워점,지정,,195422.175350477,448787.973520895,2026-04-25 22:30:18,I,2021-07-26,11,영업,2021-07-26 17:37:57,2021-07-26,서울특별시 마포구 도화동 563 마포아크로타워,,서울특별시 마포구 도화동 563 마포아크로타워,313000014202100044,3130000,"서울특별시 마포구 마포대로 68 (도화동, 마포아크로타워)",04168,,01,영업/정상,,,
2021-08-10,관급봉투,이마트24 마포연남점,지정,,193429.839541581,451346.51980772,2026-04-25 22:30:18,I,2021-08-10,11,영업,2021-08-11 09:03:50,2021-08-11,서울특별시 마포구 연남동 225-4,,서울특별시 마포구 연남동 225-4,313000014202100045,3130000,"서울특별시 마포구 동교로 281, 1층 (연남동)",03980,,01,영업/정상,,,02-332-3987
2021-08-17,관급봉투,씨유 마포가좌역점,지정,,192122.530473483,451939.078389686,2026-04-25 22:30:18,I,2021-08-17,11,영업,2021-08-17 15:58:37,2021-08-17,서울특별시 마포구 중동 272,,서울특별시 마포구 중동 272,313000014202100046,3130000,"서울특별시 마포구 성암로 46, 1층 (중동)",03951,,01,영업/정상,,,
2021-08-01,관급봉투,상희슈퍼,지정,,196468.303856762,450559.525493454,2026-04-25 22:30:18,I,2021-08-01,11,영업,2026-02-10 15:54:04,2021-08-24,서울특별시 마포구 아현동 709-4,,서울특별시 마포구 아현동 709-4,313000014202100047,3130000,서울특별시 마포구 환일1길 13 (아현동),04199,,01,영업/정상,,,02-364-1436
2021-08-01,관급봉투,부부상회(부부할인마트),지정,,196433.772737585,449480.271157429,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 14:38:16,2021-08-24,서울특별시 마포구 공덕동 111-173,,서울특별시 마포구 공덕동 111-173,313000014202100049,3130000,서울특별시 마포구 효창목길 26 (공덕동),04186,,01,영업/정상,,,02-712-2763
2021-08-01,관급봉투,덕진철물,지정,,196525.417585701,449790.764336112,2026-04-25 22:30:18,I,2021-08-01,11,영업,2025-06-24 14:00:24,2021-08-24,서울특별시 마포구 공덕동 4-124,,서울특별시 마포구 공덕동 4-124,313000014202100052,3130000,서울특별시 마포구 만리재로14길 15 (공덕동),04183,,01,영업/정상,,,02-362-7902
2021-08-01,관급봉투,대중상회,지정,,196162.570119388,449077.100711931,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 14:47:55,2021-08-24,서울특별시 마포구 신공덕동 139-319,,서울특별시 마포구 신공덕동 139-319,313000014202100053,3130000,서울특별시 마포구 임정로17길 3 (신공덕동),04190,,01,영업/정상,,,02-712-2073
2021-08-01,관급봉투,한양슈퍼,지정,,196057.949965838,449897.213071289,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 14:51:04,2021-08-24,서울특별시 마포구 아현동 437-3 고려아카데미텔,,서울특별시 마포구 아현동 437-3 고려아카데미텔,313000014202100055,3130000,"서울특별시 마포구 마포대로 196, 고려아카데미텔 (아현동)",04206,,01,영업/정상,,,02-393-1075
2021-08-01,관급봉투,동네슈퍼,지정,,196487.317632,450403.149039958,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 14:55:09,2021-08-24,서울특별시 마포구 아현동 723-1,,서울특별시 마포구 아현동 723-1,313000014202100056,3130000,서울특별시 마포구 손기정로4길 22 (아현동),04199,,01,영업/정상,,,02-393-7992
2021-08-01,관급봉투,형제슈퍼,지정,,196480.50523767,449541.222738773,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 15:01:10,2021-08-24,서울특별시 마포구 공덕동 106-18,,서울특별시 마포구 공덕동 106-18,313000014202100058,3130000,서울특별시 마포구 효창목5길 15 (공덕동),04185,,01,영업/정상,,,02-716-2932
2021-08-01,관급봉투,씨유 마포환일길,지정,,196484.045088357,450276.572267084,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-10-28 14:55:34,2021-08-24,서울특별시 마포구 아현동 85-814,,서울특별시 마포구 아현동 85-814,313000014202100060,3130000,서울특별시 마포구 환일길 39 (아현동),04203,,01,영업/정상,,,02-393-2580
2025-01-08,관급봉투,주식회사 서울재팬코머스,지정,,192932.473492449,450467.018982965,2026-04-25 22:30:23,I,2025-03-26,11,영업,2025-03-26 15:58:54,2025-03-26,,,서울특별시 마포구 동교동 206-11,313000014202500011,3130000,"서울특별시 마포구 동교로23길 7, 1층 (동교동)",03992,,01,영업/정상,,,070-7673-9666
2025-03-07,관급봉투,지에스25 마포염리점,지정,,195038.105005811,448896.754707491,2026-04-25 22:30:23,I,2025-04-14,11,영업,2025-04-15 09:50:45,2025-04-15,서울특별시 마포구 염리동 174-14 마포 네이버타운,,서울특별시 마포구 염리동 174-14 마포 네이버타운,313000014202500012,3130000,"서울특별시 마포구 큰우물로 53, 마포 네이버타운 1층 105호 (염리동)",04154,,01,영업/정상,,,
2025-04-01,관급봉투,씨유 망원로점,지정,,191523.054168006,450133.753829372,2026-04-25 22:30:23,I,2025-04-14,11,영업,2025-04-15 09:57:38,2025-04-14,서울특별시 마포구 망원동 496 망원1차대림아파트,,서울특별시 마포구 망원동 496 망원1차대림아파트,313000014202500013,3130000,"서울특별시 마포구 희우정로10길 15, 망원1차대림아파트 1층 101호 (망원동)",04017,,01,영업/정상,,,1577-8007
2025-04-28,관급봉투,씨유 공덕연담점,지정,,196089.02385762,449459.878063849,2026-04-25 22:30:23,I,2025-05-02,11,영업,2025-05-02 10:49:46,2025-05-02,서울특별시 마포구 신공덕동 4-13,,서울특별시 마포구 신공덕동 4-13,313000014202500014,3130000,"서울특별시 마포구 만리재옛길 40, 1층 (신공덕동)",04209,,01,영업/정상,,,1577-8007
2025-05-09,관급봉투,강안유통,지정,,191435.876990887,451990.707795053,2026-04-25 22:30:23,I,2025-05-15,11,영업,2025-05-15 14:25:33,2025-05-15,,,서울특별시 마포구 중동 64-25 현대상가,313000014202500015,3130000,"서울특별시 마포구 월드컵북로 230, 현대상가 지하1층 (중동)",03941,,01,영업/정상,,,02-303-2236
2025-05-19,관급봉투,씨유 홍대점,지정,,193244.247231284,449523.966794147,2026-04-25 22:30:23,I,2025-05-23,11,영업,2025-05-23 15:16:20,2025-05-23,서울특별시 마포구 상수동 143-21 원덕빌,,서울특별시 마포구 상수동 143-21 원덕빌,313000014202500016,3130000,"서울특별시 마포구 독막로 97, 원덕빌 1층 (상수동)",04068,,01,영업/정상,,,1577-8007
2025-06-02,관급봉투,지에스25 마포푸르지오점,지정,,196055.483353117,450231.769567418,2026-04-25 22:30:23,I,2025-06-05,11,영업,2025-06-05 13:06:26,2025-06-05,서울특별시 마포구 아현동 275-2 마포 푸르지오 더 센트럴,,서울특별시 마포구 아현동 275-2 마포 푸르지오 더 센트럴,313000014202500017,3130000,"서울특별시 마포구 마포대로 231, 지1층 B101호 (아현동, 마포 푸르지오 더 센트럴)",04117,,01,영업/정상,,,
2025-06-18,관급봉투,씨유 대흥숲길점,지정,,194681.85205795,449496.565365682,2026-04-25 22:30:23,I,2025-06-27,11,영업,2025-06-27 13:42:57,2025-06-27,서울특별시 마포구 대흥동 803 동양엔파트,,서울특별시 마포구 대흥동 803 동양엔파트,313000014202500018,3130000,"서울특별시 마포구 대흥로 79, 지하1층 109호 (대흥동, 동양엔파트)",04110,,01,영업/정상,,,1577-8007
2025-06-30,관급봉투,씨유 마포서교점,지정,,192481.102587312,449988.999081893,2026-04-25 22:30:23,I,2025-07-04,11,영업,2025-07-04 14:08:18,2025-07-04,서울특별시 마포구 서교동 380-6,,서울특별시 마포구 서교동 380-6,313000014202500019,3130000,"서울특별시 마포구 양화로11길 18, 1층 (서교동)",04034,,01,영업/정상,,,
2025-06-26,관급봉투,씨유 뉴서강대학사점,지정,,194620.339854775,449664.082253402,2026-04-25 22:30:23,I,2025-07-17,11,영업,2025-07-17 15:29:32,2025-07-17,서울특별시 마포구 신수동 27-2,,서울특별시 마포구 신수동 27-2,313000014202500020,3130000,"서울특별시 마포구 서강대길 12, 1층 (신수동)",04111,,01,영업/정상,,,
2025-07-15,관급봉투,지에스25 서교아만티,지정,,192750.506317689,450481.021121359,2026-04-25 22:30:23,I,2025-07-24,11,영업,2025-07-24 11:35:14,2025-07-24,서울특별시 마포구 서교동 448-25,,서울특별시 마포구 서교동 448-25,313000014202500021,3130000,"서울특별시 마포구 동교로17안길 51, 1층 (서교동)",04001,,01,영업/정상,,,
2025-08-11,관급봉투,씨유 상수점,지정,,193028.999740944,449481.687971547,2026-04-25 22:30:24,I,2025-08-27,11,영업,2025-08-27 14:00:28,2025-08-27,서울특별시 마포구 상수동 324-1,,서울특별시 마포구 상수동 324-1,313000014202500022,3130000,"서울특별시 마포구 독막로 76-1, 1층 102호, 103호 (상수동)",04074,,01,영업/정상,,,
2025-09-08,관급봉투,씨유 합정역빌드웰점,지정,,192457.120508858,449770.06943861,2026-04-25 22:30:24,I,2025-09-10,11,영업,2025-09-10 09:20:18,2025-09-10,서울특별시 마포구 서교동 394-45 명지한강빌드웰,,서울특별시 마포구 서교동 394-45 명지한강빌드웰,313000014202500023,3130000,"서울특별시 마포구 양화로 58, 명지한강빌드웰 1층 101호 (서교동)",04045,,01,영업/정상,,,
2025-09-24,관급봉투,지에스25아현마래푸,지정,,195835.448021829,450370.13541991,2026-04-25 22:30:24,I,2025-09-29,11,영업,2025-09-29 09:39:43,2025-09-29,서울특별시 마포구 아현동 777 마포래미안푸르지오,,서울특별시 마포구 아현동 777 마포래미안푸르지오,313000014202500025,3130000,"서울특별시 마포구 마포대로 195, 상가4동 132호 (아현동, 마포래미안푸르지오)",04129,,01,영업/정상,,,
2025-09-22,관급봉투,마포365구민센터,지정,,193010.106896424,449121.661631706,2026-04-25 22:30:24,I,2025-10-16,11,영업,2025-10-16 14:56:08,2025-10-16,서울특별시 마포구 당인동 1-30,,서울특별시 마포구 당인동 1-30,313000014202500026,3130000,"서울특별시 마포구 토정로 98, 1층 1호 (당인동)",04081,,01,영업/정상,,,070-4010-5654
2025-09-22,관급봉투,정육점,지정,,193643.522744356,449415.078586232,2026-04-25 22:30:24,I,2025-10-16,11,영업,2025-10-16 15:01:09,2025-10-16,서울특별시 마포구 창전동 386,,서울특별시 마포구 창전동 386,313000014202500027,3130000,"서울특별시 마포구 독막로22길 17, 1층 4호 (창전동)",04078,,01,영업/정상,,,
2025-10-15,관급봉투,씨유 마포미라클점,지정,,195450.049698988,449610.111386647,2026-04-25 22:30:24,I,2025-10-16,11,영업,2025-10-16 15:16:31,2025-10-16,서울특별시 마포구 염리동 128-68,,서울특별시 마포구 염리동 128-68,313000014202500028,3130000,"서울특별시 마포구 마포대로11길 91, 1층 (염리동)",04140,,01,영업/정상,,,1577-8007
2025-10-30,관급봉투,지에스(GS)25 합정역해링턴,지정,,192571.398185225,449840.234160062,2026-04-25 22:30:24,I,2025-11-05,11,영업,2025-11-05 13:09:27,2025-11-05,서울특별시 마포구 서교동 494 서교동 효성 해링턴 타워,,서울특별시 마포구 서교동 494 서교동 효성 해링턴 타워,313000014202500029,3130000,"서울특별시 마포구 양화로 72, 101동 105, 106호 (서교동, 서교동 효성 해링턴 타워)",04044,,01,영업/정상,,,
2021-08-01,관급봉투,환일슈퍼,지정,,196486.835028636,450242.906327366,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 15:15:43,2021-08-24,서울특별시 마포구 아현동 85-835,,서울특별시 마포구 아현동 85-835,313000014202100062,3130000,서울특별시 마포구 환일길 43 (아현동),04203,,01,영업/정상,,,02-313-9719
2021-08-01,관급봉투,씽씽슈퍼,지정,,196272.214175656,449469.844608325,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 15:25:13,2021-08-24,서울특별시 마포구 공덕동 115-148,,서울특별시 마포구 공덕동 115-148,313000014202100063,3130000,서울특별시 마포구 만리재로 78 (공덕동),04185,,01,영업/정상,,,02-706-9665
2010-11-19,관급봉투,씨유공덕삼성점,지정,,196018.691950482,449025.769079849,2026-04-25 22:30:18,I,2010-11-19,11,영업,2021-08-24 16:05:54,2021-08-24,서울특별시 마포구 신공덕동 155 신공덕1차삼성래미안아파트,,서울특별시 마포구 신공덕동 155 신공덕1차삼성래미안아파트,313000014202100069,3130000,"서울특별시 마포구 백범로37길 12, 상가동 106호 (신공덕동, 신공덕1차삼성래미안아파트)",04193,,01,영업/정상,,,02-704-4524
2011-09-19,관급봉투,gs25공덕대우점,지정,,195764.944565229,449028.002731859,2026-04-25 22:30:18,I,2011-09-19,11,영업,2021-08-24 16:23:46,2021-08-24,서울특별시 마포구 신공덕동 167 메트로디오빌빌딩,,서울특별시 마포구 신공덕동 167 메트로디오빌빌딩,313000014202100070,3130000,"서울특별시 마포구 백범로 199, 메트로디오빌빌딩 (신공덕동)",04195,,01,영업/정상,,,02-3276-8970
2013-06-28,관급봉투,일신건재,지정,,196380.689496479,450493.331925227,2026-04-25 22:30:18,I,2013-06-28,11,영업,2021-08-24 16:32:14,2021-08-24,서울특별시 마포구 아현동 762,,서울특별시 마포구 아현동 762,313000014202100071,3130000,서울특별시 마포구 환일2길 3 (아현동),04199,,01,영업/정상,,,02-363-1304
2021-08-01,관급봉투,믿음마트,지정,,196659.241554945,449658.682682141,2026-04-25 22:30:18,I,2021-08-01,11,영업,2021-08-24 16:48:26,2021-08-24,서울특별시 마포구 공덕동 10-10,,서울특별시 마포구 공덕동 10-10,313000014202100072,3130000,서울특별시 마포구 효창원로97길 12 (공덕동),04184,,01,영업/정상,,,02-3273-4539
2021-08-25,관급봉투,씨유아현시장점,지정,,195917.773878346,450512.016811158,2026-04-25 22:30:21,I,2021-08-25,11,영업,2021-08-26 13:07:59,2021-08-26,서울특별시 마포구 아현동 330-21,,서울특별시 마포구 아현동 330-21,313000014202100075,3130000,서울특별시 마포구 신촌로34길 7 (아현동),04116,,01,영업/정상,,,
2013-08-14,관급봉투,다나와생활용품,지정,,191559.814882774,450685.777235405,2026-04-25 22:30:21,I,2013-08-14,11,영업,2021-08-26 13:17:38,2021-08-01,서울특별시 마포구 망원동 424-25 명빌딩,,서울특별시 마포구 망원동 424-25 명빌딩,313000014202100076,3130000,"서울특별시 마포구 망원로7길 19, 명빌딩 (망원동)",03964,,01,영업/정상,,,02-326-0433
2021-08-01,관급봉투,씨유공덕역점,지정,,195518.943871987,449071.651462791,2026-04-25 22:30:21,I,2021-08-01,11,영업,2021-08-26 14:36:56,2021-08-26,서울특별시 마포구 공덕동 461 마포신영지웰,,서울특별시 마포구 공덕동 461 마포신영지웰,313000014202100079,3130000,"서울특별시 마포구 백범로 178, 마포신영지웰 (공덕동)",04148,,01,영업/정상,,,02-2123-9292
2021-08-01,관급봉투,(주)샵프러스유통,지정,,196002.238594738,450383.63185681,2026-04-25 22:30:21,I,2021-08-01,11,영업,2021-08-26 14:48:38,2021-08-26,서울특별시 마포구 아현동 291-7,,서울특별시 마포구 아현동 291-7,313000014202100080,3130000,서울특별시 마포구 굴레방로 17 (아현동),04116,,01,영업/정상,,,02-2123-9292
2021-08-01,관급봉투,지에스25 마포하이엘점,지정,,195900.709427813,449728.629171661,2026-04-25 22:30:21,I,2021-08-01,11,영업,2025-04-15 11:18:43,2021-08-26,서울특별시 마포구 공덕동 463 마포현대하이엘,,서울특별시 마포구 공덕동 463 마포현대하이엘,313000014202100081,3130000,"서울특별시 마포구 마포대로 173, 마포현대하이엘 1층 106호 (공덕동)",04130,,01,영업/정상,,,
2021-08-01,관급봉투,한일방앗간,지정,,195213.986618261,448265.495016598,2026-04-25 22:30:21,I,2021-08-01,11,영업,2021-08-26 15:25:18,2021-08-26,서울특별시 마포구 마포동 292-45,,서울특별시 마포구 마포동 292-45,313000014202100084,3130000,서울특별시 마포구 마포대로4길 70 (마포동),04178,,01,영업/정상,,,02-712-0547
2021-08-01,관급봉투,금촌쌀슈퍼,지정,,195538.522166964,448396.633869719,2026-04-25 22:30:21,I,2021-08-01,11,영업,2021-08-26 15:29:34,2021-08-26,서울특별시 마포구 도화동 347-102,,서울특별시 마포구 도화동 347-102,313000014202100085,3130000,서울특별시 마포구 도화4길 108 (도화동),04171,,01,영업/정상,,,02-712-3020
2021-08-01,관급봉투,gs25마포도화점,지정,,195387.339327564,448679.886711756,2026-04-25 22:30:21,I,2021-08-01,1,휴업,2021-10-18 11:28:27,2021-08-26,서울특별시 마포구 도화동 344,,서울특별시 마포구 도화동 344,313000014202100086,3130000,서울특별시 마포구 도화2길 2 (도화동),04172,,02,휴업,2021-10-14,,02-3272-2225
2021-08-01,관급봉투,롯데슈퍼(도화점),지정,,195258.466477275,448540.434893446,2026-04-25 22:30:21,I,2021-08-01,11,영업,2021-08-27 11:07:17,2021-08-27,서울특별시 마포구 도화동 250-4 근신빌딩,,서울특별시 마포구 도화동 250-4 근신빌딩,313000014202100088,3130000,"서울특별시 마포구 삼개로 16, 근신빌딩 (도화동)",04173,,01,영업/정상,,,02-718-0084
2008-08-25,관급봉투,위드미아크로타원,지정,,195422.175350477,448787.973520895,2026-04-25 22:30:21,I,2008-08-25,5,제외사항,2026-02-10 16:01:49,2021-08-27,서울특별시 마포구 도화동 563 마포아크로타워,,서울특별시 마포구 도화동 563 마포아크로타워,313000014202100089,3130000,"서울특별시 마포구 마포대로 68, 1층 121호 (도화동, 마포아크로타워)",04168,,05,제외/삭제/전출,,,02-718-1128
2010-08-23,관급봉투,GS25 마포사랑,지정,,195188.950843906,448305.518618358,2026-04-25 22:30:21,I,2010-08-23,11,영업,2026-01-07 13:00:59,2021-08-27,서울특별시 마포구 마포동 292-64,,서울특별시 마포구 마포동 292-64,313000014202100092,3130000,서울특별시 마포구 마포대로4라길 32 (마포동),04178,,01,영업/정상,,,02-715-4426
2021-08-01,관급봉투,형제상회,지정,,195641.694734186,448714.220044544,2026-04-25 22:30:21,I,2021-08-01,11,영업,2021-08-27 17:38:22,2021-08-27,서울특별시 마포구 도화동 200-15,,서울특별시 마포구 도화동 200-15,313000014202100094,3130000,서울특별시 마포구 도화4길 29 (도화동),04169,,01,영업/정상,,,02-717-6279
